"DISABLED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
4020,ARKANSAS                 ,BAXTER                 ,"1,777","84,193",3.95,"84,193",3.95,0,0,0,"1,618",0,0.00,
4030,ARKANSAS                 ,BENTON                 ,"3,340","318,354",7.94,"318,354",7.94,0,0,0,"2,830",0,0.00,
4040,ARKANSAS                 ,BOONE                  ,"1,702","31,636",1.55,"31,636",1.55,0,0,0,"1,493",0,0.00,
4050,ARKANSAS                 ,BRADLEY                ,515,"17,040",2.76,"17,040",2.76,0,0,0,487,0,0.00,
4060,ARKANSAS                 ,CALHOUN                ,218,601,0.23,601,0.23,0,0,0,199,0,0.00,
4070,ARKANSAS                 ,CARROLL                ,809,"26,780",2.76,"26,780",2.76,0,0,0,708,0,0.00,
4080,ARKANSAS                 ,CHICOT                 ,569,628,0.09,628,0.09,0,0,0,539,0,0.00,
4090,ARKANSAS                 ,CLARK                  ,703,"56,482",6.70,"56,482",6.70,0,0,0,649,0,0.00,
4100,ARKANSAS                 ,CLAY                   ,764,"14,026",1.53,"14,026",1.53,0,0,0,692,0,0.00,
4110,ARKANSAS                 ,CLEBURNE               ,"1,095","79,415",6.04,"79,415",6.04,0,0,0,"1,001",0,0.00,
4120,ARKANSAS                 ,CLEVELAND              ,339,0,0.00,0,0.00,0,0,0,320,0,0.00,
4130,ARKANSAS                 ,COLUMBIA               ,"1,038","107,197",8.61,"107,197",8.61,0,0,0,979,0,0.00,
4140,ARKANSAS                 ,CONWAY                 ,"1,049","141,970",11.28,"141,970",11.28,0,0,0,953,0,0.00,
4150,ARKANSAS                 ,CRAIGHEAD              ,"3,644","232,517",5.32,"232,517",5.32,0,0,0,"3,358",0,0.00,
4160,ARKANSAS                 ,CRAWFORD               ,"2,066","219,541",8.86,"219,541",8.86,0,0,0,"1,792",0,0.00,
4170,ARKANSAS                 ,CRITTENDEN             ,"1,748","48,623",2.32,"48,623",2.32,0,0,0,"1,574",0,0.00,
4180,ARKANSAS                 ,CROSS                  ,620,"21,161",2.84,"21,161",2.84,0,0,0,551,0,0.00,
4190,ARKANSAS                 ,DALLAS                 ,353,"16,039",3.79,"16,039",3.79,0,0,0,326,0,0.00,
4200,ARKANSAS                 ,DESHA                  ,554,"36,069",5.43,"36,069",5.43,0,0,0,510,0,0.00,
4210,ARKANSAS                 ,DREW                   ,682,"6,038",0.74,"6,038",0.74,0,0,0,643,0,0.00,
4220,ARKANSAS                 ,FAULKNER               ,"2,956","129,706",3.66,"129,706",3.66,0,0,0,"2,594",0,0.00,
4230,ARKANSAS                 ,FRANKLIN               ,659,"24,913",3.15,"24,913",3.15,0,0,0,585,0,0.00,
4240,ARKANSAS                 ,FULTON                 ,647,"62,797",8.09,"62,797",8.09,0,0,0,589,0,0.00,
4250,ARKANSAS                 ,GARLAND                ,"3,667","490,746",11.15,"490,746",11.15,0,0,0,"3,299",0,0.00,
4260,ARKANSAS                 ,GRANT                  ,561,"29,846",4.43,"29,846",4.43,0,0,0,497,0,0.00,
