AGED -- 2012  REIMBURSEMENT FOR COST CONTRACTS FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,
 CODE , STATE , COUNTY ,PART A TOTAL REIMBURSEMENT,PART A REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,
36050,OHIO                     ,AUGLAIZE,0,0,0,,,,,,
36060,OHIO                     ,BELMONT,"1,746,001","1,595,300","561,121",,,,,,
36070,OHIO                     ,BROWN,"3,190","2,756","1,495",,,,,,
36080,OHIO                     ,BUTLER,"90,330","84,207","44,121",,,,,,
36090,OHIO                     ,CARROLL,"102,862","94,182","28,199",,,,,,
36100,OHIO                     ,CHAMPAIGN,"17,963","17,963","3,921",,,,,,
36110,OHIO                     ,CLARK,"36,938","34,424","10,963",,,,,,
36120,OHIO                     ,CLERMONT,"39,690","37,395","1,218",,,,,,
36130,OHIO                     ,CLINTON,0,0,"4,539",,,,,,
36140,OHIO                     ,COLUMBIANA,"24,258","23,712","5,252",,,,,,
36150,OHIO                     ,COSHOCTON,"3,055","2,722","32,979",,,,,,
36160,OHIO                     ,CRAWFORD,"76,262","72,765","23,168",,,,,,
36170,OHIO                     ,CUYAHOGA,"47,037,147","41,313,358","18,629,522",,,,,,
36190,OHIO                     ,DARKE,"9,803","9,131","5,146",,,,,,
36200,OHIO                     ,DEFIANCE,"11,928","11,746","2,686",,,,,,
36210,OHIO                     ,DELAWARE,"81,116","72,980","48,841",,,,,,
36220,OHIO                     ,ERIE,"121,867","111,453","60,187",,,,,,
36230,OHIO                     ,FAIRFIELD,"144,463","138,295","13,087",,,,,,
36240,OHIO                     ,FAYETTE,0,0,0,,,,,,
36250,OHIO                     ,FRANKLIN,"541,471","486,353","199,294",,,,,,
36260,OHIO                     ,FULTON,0,0,"11,693",,,,,,
36270,OHIO                     ,GALLIA,"55,168","47,812","51,395",,,,,,
36280,OHIO                     ,GEAUGA,"922,589","861,107","522,952",,,,,,
36290,OHIO                     ,GREENE,0,0,"3,658",,,,,,
36300,OHIO                     ,GUERNSEY,"104,938","97,579","27,857",,,,,,
36310,OHIO                     ,HAMILTON,"256,648","227,010","65,889",,,,,,
36330,OHIO                     ,HANCOCK,"3,064","2,871","2,979",,,,,,
36340,OHIO                     ,HARDIN,"2,808","2,808","4,377",,,,,,
36350,OHIO                     ,HARRISON,"978,295","902,811","319,794",,,,,,
36360,OHIO                     ,HENRY,0,0,"9,373",,,,,,
36370,OHIO                     ,HIGHLAND,0,0,"1,022",,,,,,
36380,OHIO                     ,HOCKING,"7,654","7,654","19,856",,,,,,
36390,OHIO                     ,HOLMES,0,0,0,,,,,,
36400,OHIO                     ,HURON,"31,205","25,302","47,703",,,,,,
36410,OHIO                     ,JACKSON,"34,924","32,306","4,723",,,,,,
36420,OHIO                     ,JEFFERSON,"808,052","756,621","273,971",,,,,,
36430,OHIO                     ,KNOX,"10,717","8,866","1,392",,,,,,
36440,OHIO                     ,LAKE,"7,708,560","7,382,246","3,560,094",,,,,,
36450,OHIO                     ,LAWRENCE,"715,516","648,465","511,082",,,,,,
36460,OHIO                     ,LICKING,"46,228","43,084","23,106",,,,,,
36470,OHIO                     ,LOGAN,"3,470","3,158","7,200",,,,,,
36480,OHIO                     ,LORAIN,"2,462,498","2,209,809","1,820,598",,,,,,
36490,OHIO                     ,LUCAS,"206,408","184,222","143,201",,,,,,
36500,OHIO                     ,MADISON,0,0,"10,131",,,,,,
36510,OHIO                     ,MAHONING,"242,270","220,783","74,115",,,,,,
36520,OHIO                     ,MARION,"5,375","4,720",674,,,,,,
36530,OHIO                     ,MEDINA,"3,270,752","2,971,136","1,526,241",,,,,,
36540,OHIO                     ,MEIGS,"8,857","6,892","6,467",,,,,,
36550,OHIO                     ,MERCER,"37,854","36,788","11,650",,,,,,
36560,OHIO                     ,MIAMI,"61,776","60,093","6,194",,,,,,
36570,OHIO                     ,MONROE,"185,936","175,816","98,182",,,,,,
36580,OHIO                     ,MONTGOMERY,"372,771","334,082","59,790",,,,,,
36590,OHIO                     ,MORGAN,"30,099","27,196","19,178",,,,,,
36600,OHIO                     ,MORROW,"33,837","33,304",638,,,,,,
36610,OHIO                     ,MUSKINGUM,"467,020","436,879","59,727",,,,,,
36620,OHIO                     ,NOBLE,"55,533","51,706","10,095",,,,,,
36630,OHIO                     ,OTTAWA,0,0,"10,816",,,,,,
36640,OHIO                     ,PAULDING,"12,431","11,963","2,799",,,,,,
36650,OHIO                     ,PERRY,"82,208","75,164","27,145",,,,,,
36660,OHIO                     ,PICKAWAY,"51,203","46,984","17,088",,,,,,
36670,OHIO                     ,PIKE,"7,568","6,876","16,568",,,,,,
36680,OHIO                     ,PORTAGE,"1,105,443","975,316","772,393",,,,,,
36690,OHIO                     ,PREBLE,0,0,0,,,,,,
36700,OHIO                     ,PUTNAM,0,0,0,,,,,,
36710,OHIO                     ,RICHLAND,"39,019","38,203","28,126",,,,,,
36720,OHIO                     ,ROSS,"2,096","1,711","21,565",,,,,,
36730,OHIO                     ,SANDUSKY,0,0,"9,163",,,,,,
36740,OHIO                     ,SCIOTO,"180,181","168,056","72,884",,,,,,
36750,OHIO                     ,SENECA,0,0,0,,,,,,
36760,OHIO                     ,SHELBY,"101,148","98,443","25,111",,,,,,
36770,OHIO                     ,STARK,"404,132","363,470","151,684",,,,,,
36780,OHIO                     ,SUMMIT,"7,241,337","6,359,045","3,787,408",,,,,,
36790,OHIO                     ,TRUMBULL,"196,745","184,615","37,506",,,,,,
36800,OHIO                     ,TUSCARAWAS,"362,104","341,826","56,030",,,,,,
36810,OHIO                     ,UNION,0,0,556,,,,,,
36820,OHIO                     ,VAN WERT,0,0,0,,,,,,
36830,OHIO                     ,VINTON,"103,608","93,798","6,835",,,,,,
36840,OHIO                     ,WARREN,"123,883","117,350","38,368",,,,,,
36850,OHIO                     ,WASHINGTON,"26,531","25,821","17,147",,,,,,
36860,OHIO                     ,WAYNE,"149,753","136,039","96,974",,,,,,
36870,OHIO                     ,WILLIAMS,"248,855","244,265","168,770",,,,,,
36880,OHIO                     ,WOOD,"40,264","25,959","14,728",,,,,,
36890,OHIO                     ,WYANDOT,0,0,"2,649",,,,,,
37000,OKLAHOMA                 ,ADAIR,0,0,0,,,,,,
37010,OKLAHOMA                 ,ALFALFA,0,0,0,,,,,,
37020,OKLAHOMA                 ,ATOKA,0,0,0,,,,,,
37030,OKLAHOMA                 ,BEAVER,0,0,0,,,,,,
37040,OKLAHOMA                 ,BECKHAM,"5,462","4,797","43,157",,,,,,
37050,OKLAHOMA                 ,BLAINE,0,0,"4,049",,,,,,
37060,OKLAHOMA                 ,BRYAN,"40,355","36,653","38,519",,,,,,
37070,OKLAHOMA                 ,CADDO,0,0,"14,091",,,,,,
37080,OKLAHOMA                 ,CANADIAN,"277,042","233,756","230,332",,,,,,
37090,OKLAHOMA                 ,CARTER,0,0,"26,252",,,,,,
37100,OKLAHOMA                 ,CHEROKEE,0,0,"2,144",,,,,,
37110,OKLAHOMA                 ,CHOCTAW,"5,131","4,347","17,719",,,,,,
37120,OKLAHOMA                 ,CIMARRON,0,0,0,,,,,,
37130,OKLAHOMA                 ,CLEVELAND,"44,582","36,944","46,690",,,,,,
37140,OKLAHOMA                 ,COAL,"53,495","51,280","23,706",,,,,,
37150,OKLAHOMA                 ,COMANCHE,0,0,"1,984",,,,,,
37160,OKLAHOMA                 ,COTTON,0,0,0,,,,,,
37170,OKLAHOMA                 ,CRAIG,0,0,"3,980",,,,,,
37180,OKLAHOMA                 ,CREEK,0,0,"16,200",,,,,,
37190,OKLAHOMA                 ,CUSTER,"4,990","4,990","13,582",,,,,,
37200,OKLAHOMA                 ,DELAWARE,"11,970","10,652","2,091",,,,,,
37210,OKLAHOMA                 ,DEWEY,0,0,0,,,,,,
37220,OKLAHOMA                 ,ELLIS,"20,177","18,666","27,043",,,,,,
37230,OKLAHOMA                 ,GARFIELD,"57,547","48,484","13,822",,,,,,
37240,OKLAHOMA                 ,GARVIN,"41,198","32,465","37,823",,,,,,
37250,OKLAHOMA                 ,GRADY,"7,798","7,305","6,194",,,,,,
37260,OKLAHOMA                 ,GRANT,0,0,"5,198",,,,,,
37270,OKLAHOMA                 ,GREER,0,0,0,,,,,,
37280,OKLAHOMA                 ,HARMON,0,0,0,,,,,,
37290,OKLAHOMA                 ,HARPER,0,0,0,,,,,,
37300,OKLAHOMA                 ,HASKELL,"118,477","107,747","137,643",,,,,,
37310,OKLAHOMA                 ,HUGHES,"52,005","43,048","61,712",,,,,,
37320,OKLAHOMA                 ,JACKSON,0,0,243,,,,,,
37330,OKLAHOMA                 ,JEFFERSON,0,0,0,,,,,,
37340,OKLAHOMA                 ,JOHNSTON,0,0,246,,,,,,
37350,OKLAHOMA                 ,KAY,"98,104","94,217","80,916",,,,,,
37360,OKLAHOMA                 ,KINGFISHER,0,0,"3,650",,,,,,
37370,OKLAHOMA                 ,KIOWA,0,0,0,,,,,,
37380,OKLAHOMA                 ,LATIMER,0,0,0,,,,,,
37390,OKLAHOMA                 ,LE FLORE,"102,890","94,432","83,514",,,,,,
37400,OKLAHOMA                 ,LINCOLN,"6,764","6,108",983,,,,,,
37410,OKLAHOMA                 ,LOGAN,0,0,"6,994",,,,,,
37420,OKLAHOMA                 ,LOVE,"9,920","9,920","21,772",,,,,,
37430,OKLAHOMA                 ,MCCLAIN,"75,000","73,429","62,057",,,,,,
37440,OKLAHOMA                 ,MCCURTAIN,0,0,"3,697",,,,,,
37450,OKLAHOMA                 ,MCINTOSH,"10,893","10,326","6,281",,,,,,
37460,OKLAHOMA                 ,MAJOR,"3,200","3,075","11,131",,,,,,
37470,OKLAHOMA                 ,MARSHALL,0,0,"17,839",,,,,,
37480,OKLAHOMA                 ,MAYES,"111,261","101,966","51,900",,,,,,
37490,OKLAHOMA                 ,MURRAY,"8,683","8,159","11,464",,,,,,
37500,OKLAHOMA                 ,MUSKOGEE,"3,202","3,202","8,300",,,,,,
37510,OKLAHOMA                 ,NOBLE,0,0,0,,,,,,
37520,OKLAHOMA                 ,NOWATA,"26,766","26,563","34,455",,,,,,
37530,OKLAHOMA                 ,OKFUSKEE,0,0,0,,,,,,
37540,OKLAHOMA                 ,OKLAHOMA,"132,892","126,804","156,551",,,,,,
37550,OKLAHOMA                 ,OKMULGEE,"5,363","4,970","2,254",,,,,,
37560,OKLAHOMA                 ,OSAGE,0,0,0,,,,,,
37570,OKLAHOMA                 ,OTTAWA,"73,967","70,656","49,194",,,,,,
37580,OKLAHOMA                 ,PAWNEE,0,0,0,,,,,,
37590,OKLAHOMA                 ,PAYNE,0,0,"30,320",,,,,,
37600,OKLAHOMA                 ,PITTSBURG,"33,615","30,000","74,910",,,,,,
37610,OKLAHOMA                 ,PONTOTOC,0,0,"15,914",,,,,,
37620,OKLAHOMA                 ,POTTAWATOMIE,"59,418","57,164","45,411",,,,,,
37630,OKLAHOMA                 ,PUSHMATAHA,0,0,"3,056",,,,,,
37640,OKLAHOMA                 ,ROGER MILLS,"20,015","18,460","19,742",,,,,,
37650,OKLAHOMA                 ,ROGERS,"30,127","26,916","9,974",,,,,,
37660,OKLAHOMA                 ,SEMINOLE,"16,104","15,444","14,808",,,,,,
37670,OKLAHOMA                 ,SEQUOYAH,"42,143","40,677","20,808",,,,,,
37680,OKLAHOMA                 ,STEPHENS,0,0,"3,043",,,,,,
37690,OKLAHOMA                 ,TEXAS,0,0,0,,,,,,
37700,OKLAHOMA                 ,TILLMAN,"8,410","7,551","13,852",,,,,,
37710,OKLAHOMA                 ,TULSA,"272,899","250,377","90,218",,,,,,
37720,OKLAHOMA                 ,WAGONER,0,0,0,,,,,,
37730,OKLAHOMA                 ,WASHINGTON,0,0,"10,938",,,,,,
37740,OKLAHOMA                 ,WASHITA,"2,825","2,481","5,967",,,,,,
37750,OKLAHOMA                 ,WOODS,"26,632","26,632","56,082",,,,,,
37760,OKLAHOMA                 ,WOODWARD,0,0,"15,004",,,,,,
38000,OREGON                   ,BAKER,"14,718","14,109","11,632",,,,,,
38010,OREGON                   ,BENTON,"24,356","18,309","12,779",,,,,,
38020,OREGON                   ,CLACKAMAS,"159,109","146,582","92,832",,,,,,
38030,OREGON                   ,CLATSOP,"7,017","7,017","2,883",,,,,,
38040,OREGON                   ,COLUMBIA,0,0,"5,183",,,,,,
38050,OREGON                   ,COOS,0,0,"20,141",,,,,,
38060,OREGON                   ,CROOK,0,0,"6,567",,,,,,
38070,OREGON                   ,CURRY,0,0,"3,279",,,,,,
38080,OREGON                   ,DESCHUTES,"65,959","61,645","62,663",,,,,,
38090,OREGON                   ,DOUGLAS,"127,736","116,423","98,019",,,,,,
38100,OREGON                   ,GILLIAM,0,0,0,,,,,,
38110,OREGON                   ,GRANT,"13,398","12,480","5,506",,,,,,
38120,OREGON                   ,HARNEY,0,0,"1,394",,,,,,
38130,OREGON                   ,HOOD RIVER,0,0,"7,120",,,,,,
38140,OREGON                   ,JACKSON,"37,859","35,281","13,582",,,,,,
38150,OREGON                   ,JEFFERSON,"86,407","86,407","2,247",,,,,,
38160,OREGON                   ,JOSEPHINE,"65,129","59,666","13,383",,,,,,
38170,OREGON                   ,KLAMATH,"29,163","27,327","12,245",,,,,,
38180,OREGON                   ,LAKE,0,0,0,,,,,,
38190,OREGON                   ,LANE,"65,241","61,233","90,007",,,,,,
38200,OREGON                   ,LINCOLN,0,0,"30,789",,,,,,
38210,OREGON                   ,LINN,"2,368","2,368","3,452",,,,,,
38220,OREGON                   ,MALHEUR,"103,133","100,965","34,917",,,,,,
38230,OREGON                   ,MARION,"47,314","44,012","14,357",,,,,,
38240,OREGON                   ,MORROW,0,0,"7,251",,,,,,
38250,OREGON                   ,MULTNOMAH,"625,582","546,888","273,177",,,,,,
38260,OREGON                   ,POLK,"42,569","42,569","8,227",,,,,,
38270,OREGON                   ,SHERMAN,0,0,0,,,,,,
38280,OREGON                   ,TILLAMOOK,"28,192","28,192","7,083",,,,,,
38290,OREGON                   ,UMATILLA,"369,077","350,776","505,359",,,,,,
38300,OREGON                   ,UNION,"471,039","457,836","341,282",,,,,,
38310,OREGON                   ,WALLOWA,"20,634","20,634","11,372",,,,,,
38320,OREGON                   ,WASCO,"129,279","102,249","112,159",,,,,,
38330,OREGON                   ,WASHINGTON,"32,977","30,158","139,083",,,,,,
38340,OREGON                   ,WHEELER,0,0,0,,,,,,
38350,OREGON                   ,YAMHILL,"103,305","96,853","75,835",,,,,,
39000,PENNSYLVANIA             ,ADAMS,"38,706","36,206","17,309",,,,,,
39010,PENNSYLVANIA             ,ALLEGHENY,"2,715,342","2,434,216","725,316",,,,,,
39070,PENNSYLVANIA             ,ARMSTRONG,"1,833,086","1,724,576","359,776",,,,,,
39080,PENNSYLVANIA             ,BEAVER,"117,447","108,283","20,696",,,,,,
39100,PENNSYLVANIA             ,BEDFORD,"167,514","150,084","73,398",,,,,,
39110,PENNSYLVANIA             ,BERKS,"28,967","27,775","13,404",,,,,,
39120,PENNSYLVANIA             ,BLAIR,"330,795","302,537","76,425",,,,,,
39130,PENNSYLVANIA             ,BRADFORD,0,0,0,,,,,,
39140,PENNSYLVANIA             ,BUCKS,"38,691","38,691","7,318",,,,,,
39150,PENNSYLVANIA             ,BUTLER,"327,706","312,794","115,031",,,,,,
39160,PENNSYLVANIA             ,CAMBRIA,"9,302,517","8,268,940","2,565,497",,,,,,
39180,PENNSYLVANIA             ,CAMERON,0,0,145,,,,,,
39190,PENNSYLVANIA             ,CARBON,"23,482","22,395","8,011",,,,,,
39200,PENNSYLVANIA             ,CENTRE,"111,158","107,865","40,666",,,,,,
39210,PENNSYLVANIA             ,CHESTER,"66,172","63,824","16,610",,,,,,
39220,PENNSYLVANIA             ,CLARION,"160,353","147,563","115,575",,,,,,
39230,PENNSYLVANIA             ,CLEARFIELD,"962,995","877,207","413,538",,,,,,
39240,PENNSYLVANIA             ,CLINTON,0,0,0,,,,,,
39250,PENNSYLVANIA             ,COLUMBIA,0,0,0,,,,,,
39260,PENNSYLVANIA             ,CRAWFORD,"105,903","100,775","12,976",,,,,,
39270,PENNSYLVANIA             ,CUMBERLAND,"118,227","114,558","23,394",,,,,,
39280,PENNSYLVANIA             ,DAUPHIN,"30,229","29,423","25,989",,,,,,
39290,PENNSYLVANIA             ,DELAWARE,"110,402","92,619","34,564",,,,,,
39310,PENNSYLVANIA             ,ELK,"380,477","358,284","71,789",,,,,,
39320,PENNSYLVANIA             ,ERIE,"119,022","111,094","17,798",,,,,,
39330,PENNSYLVANIA             ,FAYETTE,"5,002,884","4,492,428","1,601,666",,,,,,
39340,PENNSYLVANIA             ,FOREST,"33,335","28,308","12,139",,,,,,
39350,PENNSYLVANIA             ,FRANKLIN,"28,414","24,572","34,754",,,,,,
39360,PENNSYLVANIA             ,FULTON,0,0,0,,,,,,
39370,PENNSYLVANIA             ,GREENE,"2,625,813","2,361,201","708,961",,,,,,
39380,PENNSYLVANIA             ,HUNTINGDON,"205,695","190,969","81,017",,,,,,
39390,PENNSYLVANIA             ,INDIANA,"2,594,298","2,442,965","739,469",,,,,,
39400,PENNSYLVANIA             ,JEFFERSON,"295,711","266,069","81,874",,,,,,
39410,PENNSYLVANIA             ,JUNIATA,0,0,0,,,,,,
39420,PENNSYLVANIA             ,LACKAWANNA,0,0,0,,,,,,
39440,PENNSYLVANIA             ,LANCASTER,"69,394","65,463","9,747",,,,,,
39450,PENNSYLVANIA             ,LAWRENCE,"63,409","62,745","15,454",,,,,,
39460,PENNSYLVANIA             ,LEBANON,0,0,"1,392",,,,,,
39470,PENNSYLVANIA             ,LEHIGH,"90,942","85,792","8,026",,,,,,
39480,PENNSYLVANIA             ,LUZERNE,0,0,"6,513",,,,,,
39510,PENNSYLVANIA             ,LYCOMING,0,0,0,,,,,,
39520,PENNSYLVANIA             ,MCKEAN,"49,822","47,469","12,433",,,,,,
39530,PENNSYLVANIA             ,MERCER,"114,081","105,631","15,982",,,,,,
39540,PENNSYLVANIA             ,MIFFLIN,"11,314","10,040","5,213",,,,,,
39550,PENNSYLVANIA             ,MONROE,0,0,"6,268",,,,,,
39560,PENNSYLVANIA             ,MONTGOMERY,"94,147","92,209","27,188",,,,,,
39580,PENNSYLVANIA             ,MONTOUR,0,0,0,,,,,,
39590,PENNSYLVANIA             ,NORTHAMPTON,"25,113","24,304","24,438",,,,,,
39600,PENNSYLVANIA             ,NORTHUMBERLAND,0,0,0,,,,,,
39610,PENNSYLVANIA             ,PERRY,"44,795","43,627","1,844",,,,,,
39620,PENNSYLVANIA             ,PHILADELPHIA,"72,289","65,010","4,956",,,,,,
39630,PENNSYLVANIA             ,PIKE,0,0,0,,,,,,
39640,PENNSYLVANIA             ,POTTER,0,0,"1,069",,,,,,
39650,PENNSYLVANIA             ,SCHUYLKILL,0,0,0,,,,,,
39670,PENNSYLVANIA             ,SNYDER,0,0,100,,,,,,
39680,PENNSYLVANIA             ,SOMERSET,"2,447,886","2,243,275","718,892",,,,,,
39690,PENNSYLVANIA             ,SULLIVAN,0,0,0,,,,,,
39700,PENNSYLVANIA             ,SUSQUEHANNA,0,0,0,,,,,,
39710,PENNSYLVANIA             ,TIOGA,0,0,0,,,,,,
39720,PENNSYLVANIA             ,UNION,0,0,622,,,,,,
39730,PENNSYLVANIA             ,VENANGO,"31,597","28,463","3,214",,,,,,
39740,PENNSYLVANIA             ,WARREN,0,0,"6,141",,,,,,
39750,PENNSYLVANIA             ,WASHINGTON,"6,576,681","6,137,176","2,033,134",,,,,,
39760,PENNSYLVANIA             ,WAYNE,0,0,0,,,,,,
39770,PENNSYLVANIA             ,WESTMORELAND,"3,365,716","3,060,677","834,253",,,,,,
39790,PENNSYLVANIA             ,WYOMING,0,0,0,,,,,,
39800,PENNSYLVANIA             ,YORK,"68,013","61,125","18,384",,,,,,
40010,PUERTO RICO              ,ADJUNTAS,0,0,0,,,,,,
40020,PUERTO RICO              ,AGUADA,0,0,0,,,,,,
40030,PUERTO RICO              ,AGUADILLA,0,0,0,,,,,,
40040,PUERTO RICO              ,AGUAS BUENAS,0,0,0,,,,,,
40050,PUERTO RICO              ,AIBONITO,0,0,0,,,,,,
40060,PUERTO RICO              ,ANASCO,0,0,0,,,,,,
40070,PUERTO RICO              ,ARECIBO,0,0,0,,,,,,
40080,PUERTO RICO              ,ARROYO,0,0,0,,,,,,
40090,PUERTO RICO              ,BARCELONETA,0,0,0,,,,,,
40100,PUERTO RICO              ,BARRANQUITAS,0,0,0,,,,,,
40110,PUERTO RICO              ,BAYAMON,0,0,0,,,,,,
40120,PUERTO RICO              ,CABO ROJO,"6,248","6,098","5,568",,,,,,
40130,PUERTO RICO              ,CAGUAS,0,0,0,,,,,,
40140,PUERTO RICO              ,CAMUY,0,0,0,,,,,,
40145,PUERTO RICO              ,CANOVANAS,0,0,0,,,,,,
40150,PUERTO RICO              ,CAROLINA,0,0,0,,,,,,
40160,PUERTO RICO              ,CATANO,0,0,0,,,,,,
40170,PUERTO RICO              ,CAYEY,0,0,0,,,,,,
40180,PUERTO RICO              ,CEIBA,0,0,0,,,,,,
40190,PUERTO RICO              ,CIALES,0,0,0,,,,,,
40200,PUERTO RICO              ,CIDRA,0,0,0,,,,,,
40210,PUERTO RICO              ,COAMO,"3,482","3,482","1,340",,,,,,
40220,PUERTO RICO              ,COMERIO,0,0,0,,,,,,
40230,PUERTO RICO              ,COROZAL,0,0,0,,,,,,
40240,PUERTO RICO              ,CULEBRA,0,0,0,,,,,,
40250,PUERTO RICO              ,DORADO,0,0,602,,,,,,
40260,PUERTO RICO              ,FAJARDO,0,0,0,,,,,,
40265,PUERTO RICO              ,FLORIDA,0,0,0,,,,,,
40270,PUERTO RICO              ,GUANICA,0,0,959,,,,,,
40280,PUERTO RICO              ,GUAYAMA,0,0,0,,,,,,
40290,PUERTO RICO              ,GUAYANILLA,0,0,0,,,,,,
40300,PUERTO RICO              ,GUAYNABO,0,0,0,,,,,,
40310,PUERTO RICO              ,GURABO,0,0,0,,,,,,
40320,PUERTO RICO              ,HATILLO,0,0,0,,,,,,
40330,PUERTO RICO              ,HORMIGUEROS,0,0,0,,,,,,
40340,PUERTO RICO              ,HUMACAO,0,0,0,,,,,,
40350,PUERTO RICO              ,ISABELA,0,0,0,,,,,,
40360,PUERTO RICO              ,JAYUYA,0,0,0,,,,,,
40370,PUERTO RICO              ,JUANA DIAZ,0,0,0,,,,,,
40380,PUERTO RICO              ,JUNCOS,0,0,0,,,,,,
40390,PUERTO RICO              ,LAJAS,0,0,0,,,,,,
40400,PUERTO RICO              ,LARES,0,0,0,,,,,,
40410,PUERTO RICO              ,LAS MARIAS,"16,057","9,569","3,089",,,,,,
40420,PUERTO RICO              ,LAS PIEDRAS,0,0,0,,,,,,
40430,PUERTO RICO              ,LOIZA,"8,134","8,134","6,955",,,,,,
40440,PUERTO RICO              ,LUQUILLO,0,0,0,,,,,,
40450,PUERTO RICO              ,MANATI,0,0,0,,,,,,
40460,PUERTO RICO              ,MARICAO,0,0,0,,,,,,
40470,PUERTO RICO              ,MAUNABO,0,0,0,,,,,,
40480,PUERTO RICO              ,MAYAGUEZ,0,0,85,,,,,,
40490,PUERTO RICO              ,MOCA,0,0,0,,,,,,
40500,PUERTO RICO              ,MOROVIS,0,0,535,,,,,,
40510,PUERTO RICO              ,NAGUABO,0,0,0,,,,,,
40520,PUERTO RICO              ,NARANJITO,0,0,0,,,,,,
40530,PUERTO RICO              ,OROCOVIS,0,0,0,,,,,,
40540,PUERTO RICO              ,PATILLAS,0,0,0,,,,,,
40550,PUERTO RICO              ,PENUELAS,0,0,0,,,,,,
40560,PUERTO RICO              ,PONCE,0,0,"1,710",,,,,,
