AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
44080,TENNESSEE                ,CARROLL,"-63,704","-38,541","-81,326","-70,207","-26,727",,,,,,
44090,TENNESSEE                ,CARTER,"-71,651","-48,682","-73,420","-73,994","-58,467",,,,,,
44100,TENNESSEE                ,CHEATHAM,"-43,676","-22,319","-45,118","-26,738","-6,301",,,,,,
44110,TENNESSEE                ,CHESTER,"-20,715","-11,818","-20,744","-15,177","-1,389",,,,,,
44120,TENNESSEE                ,CLAIBORNE,"-62,929","-44,613","-65,026","-74,987","-58,642",,,,,,
44130,TENNESSEE                ,CLAY,"5,154","-2,486","-4,597","-6,426","1,040",,,,,,
44140,TENNESSEE                ,COCKE,"-68,316","-49,539","-71,041","-82,816","-58,392",,,,,,
44150,TENNESSEE                ,COFFEE,"-107,879","-57,937","-116,660","-36,343","-35,232",,,,,,
44160,TENNESSEE                ,CROCKETT,"-17,827","-9,007","-24,952","-15,833","1,565",,,,,,
44170,TENNESSEE                ,CUMBERLAND,"-181,110","-187,981","-227,404","-227,020","-146,883",,,,,,
44180,TENNESSEE                ,DAVIDSON,"-661,855","-390,239","-689,279","-393,997","-71,993",,,,,,
44190,TENNESSEE                ,DECATUR,"-31,504","-17,397","-29,903","-26,004","-11,247",,,,,,
44200,TENNESSEE                ,DEKALB,"-64,486","-35,986","-67,760","-28,793","-16,642",,,,,,
44210,TENNESSEE                ,DICKSON,"-81,307","-49,981","-98,116","-54,769","-11,138",,,,,,
44220,TENNESSEE                ,DYER,"-40,433","-13,093","41,159","72,147","96,043",,,,,,
44230,TENNESSEE                ,FAYETTE,"-27,313","-19,684","-29,811","-31,468","-25,416",,,,,,
44240,TENNESSEE                ,FENTRESS,"40,184","3,066","3,347","16,563","28,313",,,,,,
44250,TENNESSEE                ,FRANKLIN,"-1,341","-4,099","-62,381","-26,950","-18,332",,,,,,
44260,TENNESSEE                ,GIBSON,"-108,851","-58,769","-125,278","-89,888","-24,709",,,,,,
44270,TENNESSEE                ,GILES,"-127,014","-83,013","-137,290","-138,092","-151,146",,,,,,
44280,TENNESSEE                ,GRAINGER,"-38,259","-23,672","-37,842","-43,744","-38,937",,,,,,
44290,TENNESSEE                ,GREENE,"-74,559","-48,072","-82,952","-50,953",920,,,,,,
44300,TENNESSEE                ,GRUNDY,"-9,750","-4,691","-25,645","-24,953","-11,230",,,,,,
44310,TENNESSEE                ,HAMBLEN,"-125,595","-77,379","-121,821","-134,704","-98,773",,,,,,
44320,TENNESSEE                ,HAMILTON,"-258,230","-113,703","-200,026","-180,132","22,644",,,,,,
44330,TENNESSEE                ,HANCOCK,"-12,764","-6,354","-9,440","-15,692","-9,358",,,,,,
44340,TENNESSEE                ,HARDEMAN,"-43,410","-29,810","-49,226","-45,444","-18,926",,,,,,
44350,TENNESSEE                ,HARDIN,"-73,375","-51,538","-90,920","-95,667","-41,895",,,,,,
44360,TENNESSEE                ,HAWKINS,"-69,679","-43,377","-88,131","-82,626","-56,617",,,,,,
44370,TENNESSEE                ,HAYWOOD,"-13,725","-6,671","-20,750","-17,135","2,932",,,,,,
44380,TENNESSEE                ,HENDERSON,"-64,569","-33,310","-68,818","-54,545","-12,950",,,,,,
44390,TENNESSEE                ,HENRY,"-70,140","-56,434","-84,562","-83,252","-63,609",,,,,,
44400,TENNESSEE                ,HICKMAN,"-61,891","-32,337","-74,886","-58,196","-38,281",,,,,,
44410,TENNESSEE                ,HOUSTON,"-19,945","-13,865","-22,490","-16,519","-5,860",,,,,,
44420,TENNESSEE                ,HUMPHREYS,"-43,095","-24,791","-57,250","-30,460","-5,896",,,,,,
44430,TENNESSEE                ,JACKSON,"12,513","-10,726","-16,577","-11,022","-1,559",,,,,,
44440,TENNESSEE                ,JEFFERSON,"-129,317","-73,025","-116,404","-131,160","-111,196",,,,,,
44450,TENNESSEE                ,JOHNSON,"-28,705","-21,055","-31,649","-38,349","-34,064",,,,,,
44460,TENNESSEE                ,KNOX,"-605,956","-342,670","-573,397","-657,409","-594,370",,,,,,
44470,TENNESSEE                ,LAKE,"-5,757","-1,844","3,072","4,795","10,424",,,,,,
44480,TENNESSEE                ,LAUDERDALE,"-21,134","-8,917","-8,870","-3,490","13,679",,,,,,
44490,TENNESSEE                ,LAWRENCE,"-200,177","-76,513","-169,225","-182,726","-242,878",,,,,,
44500,TENNESSEE                ,LEWIS,"-82,829","-52,468","-103,524","-101,735","-97,323",,,,,,
44510,TENNESSEE                ,LINCOLN,"-86,129","-62,080","-115,806","-118,847","-77,604",,,,,,
44520,TENNESSEE                ,LOUDON,"-128,217","-94,726","-138,948","-147,820","-152,132",,,,,,
44530,TENNESSEE                ,MCMINN,"-175,727","-96,436","-173,126","-172,734","-157,841",,,,,,
44540,TENNESSEE                ,MCNAIRY,"-81,486","-58,858","-103,545","-91,651","-37,336",,,,,,
44550,TENNESSEE                ,MACON,"-24,403","-11,474","-27,741","-17,651","-3,334",,,,,,
44560,TENNESSEE                ,MADISON,"-104,837","-61,372","-137,357","-91,643","5,649",,,,,,
44570,TENNESSEE                ,MARION,"-25,794","-7,572","-19,917","-18,095","2,721",,,,,,
44580,TENNESSEE                ,MARSHALL,"-87,193","-46,914","-108,733","-113,316","-101,508",,,,,,
44590,TENNESSEE                ,MAURY,"-402,299","-237,189","-466,659","-488,690","-457,222",,,,,,
44600,TENNESSEE                ,MEIGS,"-32,023","-19,422","-28,497","-30,771","-28,178",,,,,,
44610,TENNESSEE                ,MONROE,"-91,249","-56,532","-95,936","-112,099","-95,597",,,,,,
44620,TENNESSEE                ,MONTGOMERY,"-300,447","-224,570","-347,278","-284,177","-122,123",,,,,,
44630,TENNESSEE                ,MOORE,"-6,093","-4,408","-5,702",-744,"-3,332",,,,,,
44640,TENNESSEE                ,MORGAN,"-20,142","-13,215","-23,482","-25,237","-18,292",,,,,,
44650,TENNESSEE                ,OBION,"-31,876","-24,486","-38,693","-37,102","-1,340",,,,,,
44660,TENNESSEE                ,OVERTON,"49,942","3,741","-5,657","11,140","24,836",,,,,,
44670,TENNESSEE                ,PERRY,"-30,571","-18,269","-33,646","-34,199","-24,459",,,,,,
44680,TENNESSEE                ,PICKETT,"7,685",-244,"-2,853",974,"5,459",,,,,,
44690,TENNESSEE                ,POLK,"-23,966","-12,580","-19,458","-17,524","-3,932",,,,,,
44700,TENNESSEE                ,PUTNAM,"129,554","-93,713","-166,727","-119,900","-19,291",,,,,,
44710,TENNESSEE                ,RHEA,"-34,159","-18,230","-34,237","-37,590","-10,444",,,,,,
44720,TENNESSEE                ,ROANE,"-115,873","-71,137","-121,334","-135,860","-118,031",,,,,,
44730,TENNESSEE                ,ROBERTSON,"-112,042","-62,574","-121,052","-69,212","-13,614",,,,,,
44740,TENNESSEE                ,RUTHERFORD,"-219,585","-134,536","-240,565","-125,761","-26,781",,,,,,
44750,TENNESSEE                ,SCOTT,"-51,493","-16,297","-23,916","-35,720","-30,950",,,,,,
44760,TENNESSEE                ,SEQUATCHIE,"-10,857","-6,965","-8,845","-7,307",683,,,,,,
44770,TENNESSEE                ,SEVIER,"-165,347","-105,575","-153,384","-169,779","-142,262",,,,,,
44780,TENNESSEE                ,SHELBY,"-593,566","-426,225","-529,001","-587,380","-503,877",,,,,,
44790,TENNESSEE                ,SMITH,"-31,787","-13,427","-32,828","-19,888","-2,931",,,,,,
44800,TENNESSEE                ,STEWART,"-53,923","-29,523","-48,459","-42,735","-19,259",,,,,,
44810,TENNESSEE                ,SULLIVAN,"-167,387","-149,110","-220,069","-216,199","-160,360",,,,,,
44820,TENNESSEE                ,SUMNER,"-197,038","-120,768","-210,433","-122,524","-23,246",,,,,,
44830,TENNESSEE                ,TIPTON,"-52,857","-36,719","-56,882","-54,823","-45,930",,,,,,
44840,TENNESSEE                ,TROUSDALE,"-8,958","-4,066","-8,415","-4,117",-875,,,,,,
44850,TENNESSEE                ,UNICOI,"-42,831","-25,016","-41,944","-43,015","-30,937",,,,,,
44860,TENNESSEE                ,UNION,"-16,831","-9,116","-17,889","-20,307","-19,161",,,,,,
44870,TENNESSEE                ,VAN BUREN,"-9,953","-11,828","-16,958","-17,886","-10,630",,,,,,
44880,TENNESSEE                ,WARREN,"-230,536","-145,090","-263,270","-248,105","-180,202",,,,,,
44890,TENNESSEE                ,WASHINGTON,"-149,878","-128,330","-194,646","-207,598","-148,481",,,,,,
44900,TENNESSEE                ,WAYNE,"-56,577","-34,965","-79,727","-86,318","-76,067",,,,,,
44910,TENNESSEE                ,WEAKLEY,"-51,047","-29,409","-55,174","-51,486","-19,586",,,,,,
44920,TENNESSEE                ,WHITE,"-3,190","-40,011","-98,099","-58,960","-25,725",,,,,,
44930,TENNESSEE                ,WILLIAMSON,"-174,331","-117,351","-210,038","-126,046","-30,473",,,,,,
44940,TENNESSEE                ,WILSON,"-129,235","-79,581","-147,656","-87,598","-16,637",,,,,,
45000,TEXAS                    ,ANDERSON,"-90,574","-21,686","89,255","94,788","62,580",,,,,,
45010,TEXAS                    ,ANDREWS,"12,921","18,311","4,166",750,"-20,594",,,,,,
45020,TEXAS                    ,ANGELINA,"-72,504","11,725","109,427","2,703","-38,049",,,,,,
45030,TEXAS                    ,ARANSAS,"-2,456","-6,378","-16,724","-11,670","-20,095",,,,,,
45040,TEXAS                    ,ARCHER,"31,682","20,121","8,251","-2,508","-7,123",,,,,,
45050,TEXAS                    ,ARMSTRONG,"-10,489","-10,206","-5,928","-4,896","-4,603",,,,,,
45060,TEXAS                    ,ATASCOSA,"-3,612","-5,053","-10,007","-19,107","-18,235",,,,,,
45070,TEXAS                    ,AUSTIN,"-12,658","-10,310","-31,648","-31,907","-45,225",,,,,,
45080,TEXAS                    ,BAILEY,"3,981","4,655","5,165","1,574",208,,,,,,
45090,TEXAS                    ,BANDERA,-175,"-4,086","-4,858","-13,903","-12,079",,,,,,
45100,TEXAS                    ,BASTROP,"-17,494","-18,505","-21,351","-18,340","-36,580",,,,,,
45110,TEXAS                    ,BAYLOR,"12,323","4,500","6,799","-4,933","-14,445",,,,,,
45113,TEXAS                    ,BEE,"-11,341","-8,348","-4,364","-4,215","-13,123",,,,,,
45120,TEXAS                    ,BELL,"961,652","414,488","501,302","66,642","-1,009,313",,,,,,
45130,TEXAS                    ,BEXAR,"-55,409","-98,781","-180,407","-418,996","-391,399",,,,,,
45140,TEXAS                    ,BLANCO,"11,556","16,624","15,261","-7,961","-10,251",,,,,,
45150,TEXAS                    ,BORDEN,234,247,109,-201,-30,,,,,,
45160,TEXAS                    ,BOSQUE,"-14,018","-26,867","-12,515","-26,931","-73,514",,,,,,
45170,TEXAS                    ,BOWIE,"-77,967","-94,613","-74,978","-36,589","-72,203",,,,,,
45180,TEXAS                    ,BRAZORIA,"-97,831","-36,417","-83,818","-83,746","-162,897",,,,,,
45190,TEXAS                    ,BRAZOS,"11,186","14,478","15,372","-21,480","-72,423",,,,,,
45200,TEXAS                    ,BREWSTER,"-4,335","3,610","1,115",-390,"-4,820",,,,,,
45201,TEXAS                    ,BRISCOE,-162,"-3,291",-858,"-1,956","-2,183",,,,,,
45210,TEXAS                    ,BROOKS,"-5,645","-4,380","-4,568","-4,291","-8,924",,,,,,
45220,TEXAS                    ,BROWN,"-26,121","-20,348","5,672","-14,374","-57,697",,,,,,
45221,TEXAS                    ,BURLESON,"6,075","3,816","3,939","-3,032","-15,660",,,,,,
45222,TEXAS                    ,BURNET,"-10,078","-13,178","-2,924","-18,466","-53,104",,,,,,
45223,TEXAS                    ,CALDWELL,"-4,749","-5,666","-8,099","-6,198","-15,107",,,,,,
45224,TEXAS                    ,CALHOUN,"34,095","41,369","33,223","25,176","13,226",,,,,,
45230,TEXAS                    ,CALLAHAN,"8,266","5,758","8,543","-2,663","-33,575",,,,,,
45240,TEXAS                    ,CAMERON,"-1,020,116","-990,969","-1,155,462","-1,131,970","-1,152,829",,,,,,
45250,TEXAS                    ,CAMP,"-22,326","-25,013","-2,324","-2,372","7,823",,,,,,
45251,TEXAS                    ,CARSON,"-24,727","-16,968","-12,432","-9,330","-12,794",,,,,,
45260,TEXAS                    ,CASS,"-34,031","-23,250","-3,810","-7,916","-20,866",,,,,,
45270,TEXAS                    ,CASTRO,"-6,115","-1,884",-936,"-5,175","-5,243",,,,,,
45280,TEXAS                    ,CHAMBERS,"-3,453","1,478","4,127",572,"-7,955",,,,,,
45281,TEXAS                    ,CHEROKEE,"-41,586","8,787","86,585","82,794","25,749",,,,,,
45290,TEXAS                    ,CHILDRESS,"-14,706","-7,687","-5,319","-5,132","-8,127",,,,,,
45291,TEXAS                    ,CLAY,"33,699","18,614","9,381","-2,369","-8,864",,,,,,
45292,TEXAS                    ,COCHRAN,"2,028","3,032","2,886","1,045",-44,,,,,,
45300,TEXAS                    ,COKE,"-3,319","1,577","7,180",-683,"-2,043",,,,,,
45301,TEXAS                    ,COLEMAN,"1,167",417,"5,390","-3,128","-16,071",,,,,,
45310,TEXAS                    ,COLLIN,"-157,997","-185,857","-106,321","-83,893","-81,182",,,,,,
45311,TEXAS                    ,COLLINGSWORTH,"-10,200","-10,685","-3,722","-5,556","-8,954",,,,,,
45312,TEXAS                    ,COLORADO,"-44,709","-35,805","-126,418","-110,843","-135,358",,,,,,
45320,TEXAS                    ,COMAL,"-8,307","-14,730","-25,872","-71,810","-68,075",,,,,,
45321,TEXAS                    ,COMANCHE,"-18,189","-14,256","4,109","-6,692","-22,951",,,,,,
45330,TEXAS                    ,CONCHO,"-3,576",-220,"3,345",-644,-964,,,,,,
45340,TEXAS                    ,COOKE,"-31,958","-25,467","-4,105","-10,616","-18,339",,,,,,
45341,TEXAS                    ,CORYELL,"140,376","59,750","69,098","-2,661","-167,571",,,,,,
45350,TEXAS                    ,COTTLE,"-2,387","-1,341",704,-405,"-2,763",,,,,,
45360,TEXAS                    ,CRANE,"-4,768",601,210,-43,"-3,266",,,,,,
45361,TEXAS                    ,CROCKETT,"-2,269",125,"3,896",-355,-889,,,,,,
45362,TEXAS                    ,CROSBY,"10,876","11,861","7,401","4,742","5,340",,,,,,
45370,TEXAS                    ,CULBERSON,"-3,971","-2,717",-815,"-1,563","-2,816",,,,,,
45380,TEXAS                    ,DALLAM,"-21,852","-12,694","-12,132","-7,647","-14,671",,,,,,
45390,TEXAS                    ,DALLAS,"-666,250","-752,167","-390,956","-296,342","-273,874",,,,,,
45391,TEXAS                    ,DAWSON,"5,890","8,768","11,578","3,878","-1,293",,,,,,
45392,TEXAS                    ,DEAF SMITH,"-35,859","-32,456","-22,731","-17,228","-25,099",,,,,,
45400,TEXAS                    ,DELTA,"-4,632",-882,"16,335","-1,166","-2,320",,,,,,
45410,TEXAS                    ,DENTON,"-101,035","-120,685","-60,074","-49,072","-45,811",,,,,,
45420,TEXAS                    ,DEWITT,"7,032","25,348","29,274","16,700","3,420",,,,,,
45421,TEXAS                    ,DICKENS,"5,462","5,480","3,323","2,330","2,426",,,,,,
45430,TEXAS                    ,DIMMIT,"-6,058","-4,611","-1,274","-3,612","-5,755",,,,,,
45431,TEXAS                    ,DONLEY,"-12,957","-17,232","-10,875","-7,130","-6,375",,,,,,
45440,TEXAS                    ,DUVAL,"-10,215","-7,265","-6,639","-5,515","-11,181",,,,,,
45450,TEXAS                    ,EASTLAND,"-10,313","-8,144","6,718","-4,504","-29,801",,,,,,
45451,TEXAS                    ,ECTOR,"-114,792","16,979","-57,513","26,675","-111,266",,,,,,
45460,TEXAS                    ,EDWARDS,"-3,714","-1,954",-156,"-3,504","-4,455",,,,,,
45470,TEXAS                    ,ELLIS,"-61,238","-72,091","-33,730","-26,095","-25,150",,,,,,
45480,TEXAS                    ,EL PASO,"-830,680","-511,148","-367,761","-234,898","-266,050",,,,,,
45490,TEXAS                    ,ERATH,"-22,398","-22,228","1,290",464,"-11,290",,,,,,
45500,TEXAS                    ,FALLS,"26,452","1,307","6,807","-12,663","-54,919",,,,,,
45510,TEXAS                    ,FANNIN,"-23,688","-27,132","8,873","-1,629","3,707",,,,,,
45511,TEXAS                    ,FAYETTE,"-40,762","-21,870","-52,637","-46,410","-56,813",,,,,,
45520,TEXAS                    ,FISHER,606,"1,185","3,090","-1,710","-8,216",,,,,,
45521,TEXAS                    ,FLOYD,"5,424","6,333","5,915","1,760",-265,,,,,,
45522,TEXAS                    ,FOARD,"4,865","4,516","3,311",-362,"-1,690",,,,,,
45530,TEXAS                    ,FORT BEND,"-61,939","-15,467","-43,501","-41,705","-112,500",,,,,,
45531,TEXAS                    ,FRANKLIN,"-22,284","-31,824","-13,843","-9,355","-1,072",,,,,,
45540,TEXAS                    ,FREESTONE,"-11,907","-9,960","3,161","-2,957","-14,345",,,,,,
45541,TEXAS                    ,FRIO,"-8,097","-5,762","-2,255","-5,812","-8,899",,,,,,
45542,TEXAS                    ,GAINES,"10,810","12,053","7,056","4,255","3,377",,,,,,
45550,TEXAS                    ,GALVESTON,"-109,516","-22,788","-65,673","-62,468","-169,138",,,,,,
45551,TEXAS                    ,GARZA,"6,454","6,084","4,683","2,220","2,779",,,,,,
45552,TEXAS                    ,GILLESPIE,"107,026","136,582","120,610","-35,421","-32,476",,,,,,
45560,TEXAS                    ,GLASSCOCK,434,"2,001","1,207",744,"-1,205",,,,,,
45561,TEXAS                    ,GOLIAD,"13,600","19,392","15,064","12,610","7,243",,,,,,
45562,TEXAS                    ,GONZALES,"-9,939","-4,914","-2,294","-8,706","-15,989",,,,,,
45563,TEXAS                    ,GRAY,"-103,092","-92,913","-58,897","-46,094","-59,251",,,,,,
45564,TEXAS                    ,GRAYSON,"-93,590","-133,239","-22,333","4,551","37,353",,,,,,
45570,TEXAS                    ,GREGG,"-40,461","111,947","317,765","167,454","126,593",,,,,,
45580,TEXAS                    ,GRIMES,"-1,239","1,689",676,"-5,325","-16,706",,,,,,
45581,TEXAS                    ,GUADALUPE,"-6,402","-11,631","-22,213","-49,330","-53,872",,,,,,
45582,TEXAS                    ,HALE,"14,074","20,051","22,142","5,741","-3,338",,,,,,
45583,TEXAS                    ,HALL,"-10,210","-7,988","-6,408","-5,816","-6,993",,,,,,
45590,TEXAS                    ,HAMILTON,"-2,110","-6,788",-104,"-8,488","-26,409",,,,,,
45591,TEXAS                    ,HANSFORD,"-11,493","-10,837","-11,331","-7,639","-10,971",,,,,,
45592,TEXAS                    ,HARDEMAN,"12,877","4,122","2,438","-2,013","-4,408",,,,,,
45600,TEXAS                    ,HARDIN,"-3,655","17,007","42,534","21,001","-11,501",,,,,,
45610,TEXAS                    ,HARRIS,"-601,105","-152,864","-392,130","-397,992","-1,011,774",,,,,,
45620,TEXAS                    ,HARRISON,"-9,051","28,966","74,998","2,363","-10,008",,,,,,
45621,TEXAS                    ,HARTLEY,"-2,089","-1,562","-1,214","-1,624","-1,297",,,,,,
45630,TEXAS                    ,HASKELL,"5,584","4,265","6,640","-1,613","-17,298",,,,,,
45631,TEXAS                    ,HAYS,"-21,281","-23,473","-29,061","-27,155","-47,483",,,,,,
45632,TEXAS                    ,HEMPHILL,"-4,362","-6,235","-4,275","-4,182","-5,526",,,,,,
45640,TEXAS                    ,HENDERSON,"-102,967","-47,451","80,983","114,153","67,022",,,,,,
45650,TEXAS                    ,HIDALGO,"-1,294,858","-1,191,029","-988,415","-860,443","-883,186",,,,,,
45651,TEXAS                    ,HILL,"-44,028","-50,839","-35,970","-46,982","-71,355",,,,,,
45652,TEXAS                    ,HOCKLEY,"13,115","22,946","21,564","5,826","2,800",,,,,,
45653,TEXAS                    ,HOOD,"-50,174","-48,650","-1,763","3,424","-11,687",,,,,,
45654,TEXAS                    ,HOPKINS,"-42,854","-27,685","10,756",342,"-18,766",,,,,,
45660,TEXAS                    ,HOUSTON,"-37,613","-12,878","21,036","17,067",784,,,,,,
45661,TEXAS                    ,HOWARD,"78,022","97,940","119,824","101,989","39,158",,,,,,
45662,TEXAS                    ,HUDSPETH,"-2,681","-1,431","-1,625","-1,135","-1,549",,,,,,
45670,TEXAS                    ,HUNT,"-55,269","-59,368","-24,440","-26,861","-24,178",,,,,,
45671,TEXAS                    ,HUTCHINSON,"-54,253","-54,703","-37,073","-26,532","-37,791",,,,,,
45672,TEXAS                    ,IRION,"-1,074",101,"2,335",-431,-260,,,,,,
45680,TEXAS                    ,JACK,"-5,135","-9,074","-2,527","-4,166","-7,225",,,,,,
45681,TEXAS                    ,JACKSON,"19,296","21,842","18,336","11,816","6,975",,,,,,
45690,TEXAS                    ,JASPER,"-23,794",682,"35,733","9,264","-18,599",,,,,,
45691,TEXAS                    ,JEFF DAVIS,"-2,928",-177,-204,572,"-2,234",,,,,,
45700,TEXAS                    ,JEFFERSON,"-16,779","83,183","246,484","94,814","-49,527",,,,,,
45710,TEXAS                    ,JIM HOGG,"-6,248","-9,063","-5,489","-3,892","-3,978",,,,,,
45711,TEXAS                    ,JIM WELLS,"-23,893","-23,323","-17,964","-16,260","-39,092",,,,,,
45720,TEXAS                    ,JOHNSON,"-61,031","-78,627","-6,510","-4,920","-11,850",,,,,,
45721,TEXAS                    ,JONES,"9,524","7,730","10,720","-2,885","-29,945",,,,,,
45722,TEXAS                    ,KARNES,"1,722","3,169","1,108","-1,949","-3,398",,,,,,
45730,TEXAS                    ,KAUFMAN,"-73,520","-72,349","-7,021","5,888","-2,676",,,,,,
45731,TEXAS                    ,KENDALL,"4,676","3,837",-45,"-22,675","-26,538",,,,,,
45732,TEXAS                    ,KENEDY,-89,56,-219,-52,-376,,,,,,
45733,TEXAS                    ,KENT,298,503,950,446,188,,,,,,
45734,TEXAS                    ,KERR,"6,160","8,512","-4,668","-73,758","-73,010",,,,,,
45740,TEXAS                    ,KIMBLE,"2,474","3,935","5,073","-2,950","-6,107",,,,,,
45741,TEXAS                    ,KING,44,35,99,-81,-164,,,,,,
45742,TEXAS                    ,KINNEY,"-4,306","-2,574",-837,"-3,265","-3,944",,,,,,
45743,TEXAS                    ,KLEBERG,"-9,787","-8,480","-9,074","-8,537","-17,056",,,,,,
45744,TEXAS                    ,KNOX,"5,268","3,516","4,438",-569,"-4,990",,,,,,
45750,TEXAS                    ,LAMAR,"-52,572","46,567","289,054","-6,228","-7,493",,,,,,
45751,TEXAS                    ,LAMB,"8,370","16,042","11,110","4,486","4,530",,,,,,
45752,TEXAS                    ,LAMPASAS,"69,608","27,329","30,818","1,554","-75,125",,,,,,
45753,TEXAS                    ,LA SALLE,"-5,027","-3,567","-1,369","-1,952","-2,388",,,,,,
45754,TEXAS                    ,LAVACA,"29,007","31,247","35,504","21,418","8,401",,,,,,
45755,TEXAS                    ,LEE,"-4,749","-3,509","-3,515","-6,696","-15,117",,,,,,
45756,TEXAS                    ,LEON,"-10,819","-4,156","10,927","6,361","-8,764",,,,,,
45757,TEXAS                    ,LIBERTY,"-23,143","-3,593","-2,321","-7,754","-32,791",,,,,,
45758,TEXAS                    ,LIMESTONE,"7,122",79,"-1,868","-25,460","-38,639",,,,,,
45759,TEXAS                    ,LIPSCOMB,"-5,845","-2,816","-7,312","-4,779","-4,750",,,,,,
45760,TEXAS                    ,LIVE OAK,"-3,152","-3,334","-4,360","-3,602","-5,076",,,,,,
45761,TEXAS                    ,LLANO,"-5,327","2,793","12,114","-13,422","-39,615",,,,,,
45762,TEXAS                    ,LOVING,-681,-26,-11,-34,-67,,,,,,
45770,TEXAS                    ,LUBBOCK,"273,729","309,605","204,382","122,681","147,132",,,,,,
45771,TEXAS                    ,LYNN,"8,934","8,907","4,724","3,294","3,434",,,,,,
45772,TEXAS                    ,MCCULLOCH,"-3,011","2,958","9,921","-2,948","-7,497",,,,,,
45780,TEXAS                    ,MCLENNAN,"-137,393","-264,334","-221,194","-344,011","-653,929",,,,,,
45781,TEXAS                    ,MCMULLEN,-152,-172,-354,-834,-500,,,,,,
45782,TEXAS                    ,MADISON,-801,714,945,"-2,479","-6,865",,,,,,
45783,TEXAS                    ,MARION,"-4,852","4,733","17,493","3,098","-1,158",,,,,,
45784,TEXAS                    ,MARTIN,"5,012","5,879","11,295","5,688","-3,149",,,,,,
45785,TEXAS                    ,MASON,"8,689","11,853","15,251","-4,743","-6,417",,,,,,
45790,TEXAS                    ,MATAGORDA,"-221,211","-204,146","-217,745","-207,227","-294,838",,,,,,
45791,TEXAS                    ,MAVERICK,"-37,550","-25,289","-15,435","-39,102","-32,833",,,,,,
45792,TEXAS                    ,MEDINA,"-2,896","-2,762","-8,806","-13,721","-15,974",,,,,,
45793,TEXAS                    ,MENARD,"-2,139",303,"4,055","-1,013","-2,129",,,,,,
45794,TEXAS                    ,MIDLAND,"69,674","162,440","201,134","86,040","-175,625",,,,,,
45795,TEXAS                    ,MILAM,"89,671","31,466","44,480",-5,"-95,589",,,,,,
45796,TEXAS                    ,MILLS,"16,409","2,507","4,917","-2,400","-17,601",,,,,,
45797,TEXAS                    ,MITCHELL,"3,434","3,743","6,394","1,369","-6,703",,,,,,
45800,TEXAS                    ,MONTAGUE,"28,089","7,481","18,049","-6,996","-20,761",,,,,,
45801,TEXAS                    ,MONTGOMERY,"-91,804","-21,989","-60,677","-60,335","-162,548",,,,,,
45802,TEXAS                    ,MOORE,"-28,035","-36,639","-22,370","-15,994","-22,139",,,,,,
45803,TEXAS                    ,MORRIS,"-17,445","-29,613",-120,"-11,108","4,416",,,,,,
45804,TEXAS                    ,MOTLEY,"1,589","2,504","1,546",996,"2,151",,,,,,
45810,TEXAS                    ,NACOGDOCHES,"-51,785","7,079","82,263","8,083","-23,792",,,,,,
45820,TEXAS                    ,NAVARRO,"-39,391","-41,391","-7,111","-6,326","-14,825",,,,,,
45821,TEXAS                    ,NEWTON,"-6,782",965,"10,534","1,630","-7,403",,,,,,
45822,TEXAS                    ,NOLAN,928,597,"8,759","-2,630","-23,218",,,,,,
45830,TEXAS                    ,NUECES,"-21,344","-44,879","-119,717","-76,547","-127,324",,,,,,
45831,TEXAS                    ,OCHILTREE,"-17,476","-17,825","-12,459","-8,716","-8,248",,,,,,
45832,TEXAS                    ,OLDHAM,"-3,930","-6,500","-4,386","-3,169","-2,883",,,,,,
45840,TEXAS                    ,ORANGE,"-8,552","31,533","85,171","36,327","-19,343",,,,,,
45841,TEXAS                    ,PALO PINTO,"-43,348","-109,961","-79,515","-51,063","14,640",,,,,,
45842,TEXAS                    ,PANOLA,"-25,224","-3,893","26,898","11,829","-2,940",,,,,,
45843,TEXAS                    ,PARKER,"-61,450","-75,266","-7,788","-3,124","-5,924",,,,,,
45844,TEXAS                    ,PARMER,"-8,769","-8,267","-8,113","-7,109","-7,834",,,,,,
45845,TEXAS                    ,PECOS,"-35,482","-16,200","-21,053","-18,420","-43,887",,,,,,
45850,TEXAS                    ,POLK,"-24,864","41,209","135,441","80,497","-37,186",,,,,,
45860,TEXAS                    ,POTTER,"-495,567","-463,107","-359,579","-255,803","-316,130",,,,,,
45861,TEXAS                    ,PRESIDIO,"-5,843",731,"-2,788",-736,"-7,393",,,,,,
45870,TEXAS                    ,RAINS,"-13,444","-9,146","5,868","7,644","1,727",,,,,,
45871,TEXAS                    ,RANDALL,"-94,408","-80,541","-62,224","-47,302","-53,166",,,,,,
45872,TEXAS                    ,REAGAN,"-1,013",5,"4,008",-207,"-1,059",,,,,,
45873,TEXAS                    ,REAL,"-2,733","-1,807","-1,018","-2,815","-4,680",,,,,,
45874,TEXAS                    ,RED RIVER,"-20,427","-4,455","53,224","-5,260","-5,497",,,,,,
45875,TEXAS                    ,REEVES,"-8,723","1,164","-2,992","-1,120","-12,388",,,,,,
45876,TEXAS                    ,REFUGIO,"7,634","7,958","8,820","3,412",372,,,,,,
