SNF Wage Indices by Fiscal Year,,,,,,,,,,
County code,State,County name,CBSA 2014,SNF Wage 2008,SNF Wage 2009,SNF Wage 2010,SNF Wage 2011,SNF Wage 2012,SNF Wage 2013,SNF Wage 2014
06020,CO,ARAPAHOE,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0469,1.0395
06030,CO,ARCHULETA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06040,CO,BACA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06050,CO,BENT,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06060,CO,BOULDER,14500,1.0426,1.0302,1.0266,1.0065,1.0086,1.0574,0.9850
06070,CO,CHAFFEE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06080,CO,CHEYENNE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06090,CO,CLEAR CREEK,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0469,1.0395
06100,CO,CONEJOS,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06110,CO,COSTILLA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06120,CO,CROWLEY,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06130,CO,CUSTER,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06140,CO,DELTA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06150,CO,DENVER,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0469,1.0395
06160,CO,DOLORES,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06170,CO,DOUGLAS,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0469,1.0395
06180,CO,EAGLE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06190,CO,ELBERT,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0469,1.0395
06200,CO,EL PASO,17820,0.9719,0.9977,0.9821,0.9481,0.9846,0.9364,0.9282
06210,CO,FREMONT,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06220,CO,GARFIELD,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06230,CO,GILPIN,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0469,1.0395
06240,CO,GRAND,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06250,CO,GUNNISON,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06260,CO,HINSDALE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06270,CO,HUERFANO,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06280,CO,JACKSON,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06290,CO,JEFFERSON,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0469,1.0395
06300,CO,KIOWA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06310,CO,KIT CARSON,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06320,CO,LAKE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06330,CO,LA PLATA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06340,CO,LARIMER,22660,0.9897,0.9867,1.0175,0.9892,0.9876,0.9833,0.9704
06350,CO,LAS ANIMAS,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06360,CO,LINCOLN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06370,CO,LOGAN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06380,CO,MESA,24300,0.9864,0.9812,0.9721,0.9850,0.9394,0.9415,0.9270
06390,CO,MINERAL,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06400,CO,MOFFAT,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06410,CO,MONTEZUMA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06420,CO,MONTROSE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06430,CO,MORGAN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06440,CO,OTERO,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06450,CO,OURAY,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06460,CO,PARK,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0469,1.0395
06470,CO,PHILLIPS,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06480,CO,PITKIN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06490,CO,PROWERS,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06500,CO,PUEBLO,39380,0.8851,0.8713,0.8570,0.8721,0.8668,0.8518,0.8215
06510,CO,RIO BLANCO,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06520,CO,RIO GRANDE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06530,CO,ROUTT,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06540,CO,SAGUACHE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06550,CO,SAN JUAN,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06560,CO,SAN MIGUEL,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06570,CO,SEDGWICK,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06580,CO,SUMMIT,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06590,CO,TELLER,17820,0.9719,0.9977,0.9821,0.9481,0.9846,0.9364,0.9282
06600,CO,WASHINGTON,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06610,CO,WELD,24540,0.9658,0.9684,0.9578,0.9496,0.9553,0.9593,0.9653
06620,CO,YUMA,NA,0.9704,0.9570,0.9929,0.9933,1.0126,1.0208,0.9802
06630,CO,BROOMFIELD,19740,1.0718,1.0818,1.0731,1.0718,1.0647,1.0469,1.0395
06999,CO,STATEWIDE,NA,0.9704,0.9570,0.9929,0.9933,1.0126,n/a ,0.9802
07000,CT,FAIRFIELD,14860,1.2735,1.2868,1.2792,1.2547,1.2914,1.3170,1.3252
07010,CT,HARTFORD,25540,1.0930,1.1069,1.1194,1.0927,1.0700,1.0869,1.1050
07020,CT,LITCHFIELD,NA,1.1711,1.1016,1.1093,1.1128,1.1287,1.1128,1.1311
07030,CT,MIDDLESEX,25540,1.0930,1.1069,1.1194,1.0927,1.0700,1.0869,1.1050
07040,CT,NEW HAVEN,35300,1.1871,1.1742,1.1545,1.1515,1.1556,1.2061,1.1883
07050,CT,NEW LONDON,35980,1.1432,1.1398,1.1399,1.1215,1.1227,1.1376,1.1821
07060,CT,TOLLAND,25540,1.0930,1.1069,1.1194,1.0927,1.0700,1.0869,1.1050
07070,CT,WINDHAM,NA,1.1711,1.1016,1.1093,1.1128,1.1287,1.1128,1.1311
07999,CT,STATEWIDE,NA,1.1711,1.1016,1.1093,1.1128,1.1287,n/a ,1.1311
08000,DE,KENT,20100,1.0099,1.0325,0.9931,0.9921,0.9909,0.9893,0.9939
08010,DE,NEW CASTLE,48864,1.0824,1.0696,1.0555,1.0580,1.0662,1.0687,1.0593
08020,DE,SUSSEX,NA,0.9727,0.9962,0.9910,0.9757,1.0008,1.0171,1.0092
08999,DE,STATEWIDE,NA,0.9727,0.9962,0.9910,0.9757,1.0008,n/a ,1.0092
09000,DC,THE DISTRICT,47894,1.0855,1.0827,1.0882,1.0723,1.0807,1.0659,1.0533
10000,FL,ALACHUA,23540,0.9196,0.9312,0.8978,0.9160,0.9375,0.9631,0.9710
10010,FL,BAKER,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8883,0.8956
10020,FL,BAY,37460,0.8313,0.8360,0.8324,0.7954,0.8388,0.7976,0.7876
10030,FL,BRADFORD,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10040,FL,BREVARD,37340,0.9325,0.9332,0.9060,0.9211,0.9042,0.8838,0.8790
10050,FL,BROWARD,22744,1.0229,0.9946,1.0383,1.0160,1.0160,1.0363,1.0378
10060,FL,CALHOUN,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10070,FL,CHARLOTTE,39460,0.9254,0.8976,0.8774,0.8759,0.8801,0.8590,0.8734
10080,FL,CITRUS,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10090,FL,CLAY,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8883,0.8956
10100,FL,COLLIER,34940,0.9487,0.9672,0.9662,0.9698,0.9740,0.9265,0.9108
10110,FL,COLUMBIA,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10120,FL,MIAMI-DADE,33124,1.0002,0.9830,0.9954,1.0128,1.0085,1.0130,0.9870
10130,FL,DE SOTO,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10140,FL,DIXIE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10150,FL,DUVAL,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8883,0.8956
10160,FL,ESCAMBIA,37860,0.8281,0.8242,0.8312,0.8254,0.8013,0.7819,0.7767
10170,FL,FLAGLER,37380,0.8945,0.8963,0.9603,0.8405,0.9373,0.9880,0.8174
10180,FL,FRANKLIN,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10190,FL,GADSDEN,45220,0.9025,0.8964,0.8406,0.8806,0.8593,0.8521,0.8391
10200,FL,GILCHRIST,23540,0.9196,0.9312,0.8978,0.9160,0.9375,0.9631,0.9710
10210,FL,GLADES,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10220,FL,GULF,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10230,FL,HAMILTON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10240,FL,HARDEE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10250,FL,HENDRY,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10260,FL,HERNANDO,45300,0.9020,0.8852,0.8982,0.9054,0.9072,0.9032,0.9075
10270,FL,HIGHLANDS,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10280,FL,HILLSBOROUGH,45300,0.9020,0.8852,0.8982,0.9054,0.9072,0.9032,0.9075
10290,FL,HOLMES,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10300,FL,INDIAN RIVER,42680,0.9412,0.9217,0.9362,0.9097,0.9032,0.8850,0.8760
10310,FL,JACKSON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10320,FL,JEFFERSON,45220,0.9025,0.8964,0.8406,0.8806,0.8593,0.8521,0.8391
10330,FL,LAFAYETTE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10340,FL,LAKE,36740,0.9226,0.9111,0.8951,0.9163,0.9128,0.9082,0.9063
10350,FL,LEE,15980,0.9396,0.9396,0.9076,0.9195,0.9341,0.9153,0.8683
10360,FL,LEON,45220,0.9025,0.8964,0.8406,0.8806,0.8593,0.8521,0.8391
10370,FL,LEVY,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10380,FL,LIBERTY,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10390,FL,MADISON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10400,FL,MANATEE,35840,,,,0.9481,0.9435,0.9375,0.9428
10410,FL,MARION,36100,0.8627,0.8512,0.8556,0.8468,0.8449,0.8455,0.8425
10420,FL,MARTIN,38940,1.0016,0.9870,0.9896,1.0723,0.9784,0.9577,0.9352
10430,FL,MONROE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10440,FL,NASSAU,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8883,0.8956
10450,FL,OKALOOSA,18880,,,,0.8842,0.8961,0.8916,0.8911
10460,FL,OKEECHOBEE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10470,FL,ORANGE,36740,0.9226,0.9111,0.8951,0.9163,0.9128,0.9082,0.9063
10480,FL,OSCEOLA,36740,0.9226,0.9111,0.8951,0.9163,0.9128,0.9082,0.9063
10490,FL,PALM BEACH,48424,0.9728,0.9757,0.9879,0.9934,0.9823,0.9661,0.9597
10500,FL,PASCO,45300,0.9020,0.8852,0.8982,0.9054,0.9072,0.9032,0.9075
10510,FL,PINELLAS,45300,0.9020,0.8852,0.8982,0.9054,0.9072,0.9032,0.9075
10520,FL,POLK,29460,0.8661,0.8530,0.8390,0.8447,0.8432,0.8262,0.8283
10530,FL,PUTNAM,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10540,FL,ST. JOHNS,27260,0.9021,0.8999,0.9105,0.8884,0.8882,0.8883,0.8956
10550,FL,ST. LUCIE,38940,1.0016,0.9870,0.9896,1.0723,0.9784,0.9577,0.9352
10560,FL,SANTA ROSA,37860,0.8281,0.8242,0.8312,0.8254,0.8013,0.7819,0.7767
10570,FL,SARASOTA,35840,,,,0.9481,0.9435,0.9375,0.9428
10580,FL,SEMINOLE,36740,0.9226,0.9111,0.8951,0.9163,0.9128,0.9082,0.9063
10590,FL,SUMTER,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10600,FL,SUWANNEE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10610,FL,TAYLOR,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10620,FL,UNION,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10630,FL,VOLUSIA,19660,0.9031,0.8890,0.8865,0.8736,0.8865,0.8716,0.8560
10640,FL,WAKULLA,45220,0.9025,0.8964,0.8406,0.8806,0.8593,0.8521,0.8391
10650,FL,WALTON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10660,FL,WASHINGTON,NA,0.8465,0.8504,0.8566,0.8409,0.8361,0.8062,0.7985
10999,FL,STATEWIDE,NA,0.8465,0.8504,0.8566,0.8409,0.8361,n/a ,0.7985
11000,GA,APPLING,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11010,GA,ATKINSON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11011,GA,BACON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11020,GA,BAKER,10500,0.8514,0.8703,0.8899,0.9036,0.8687,0.8435,0.8713
11030,GA,BALDWIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11040,GA,BANKS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11050,GA,BARROW,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11060,GA,BARTOW,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11070,GA,BEN HILL,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11080,GA,BERRIEN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11090,GA,BIBB,31420,0.9541,0.9570,0.9826,0.9202,0.9122,0.8584,0.9014
11100,GA,BLECKLEY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11110,GA,BRANTLEY,15260,0.9475,0.9567,0.9178,0.9209,0.9068,0.8792,0.8457
11120,GA,BROOKS,46660,0.8098,0.8027,0.7944,0.7941,0.7997,0.7918,0.7527
11130,GA,BRYAN,42340,0.9131,0.9152,0.9043,0.8907,0.9095,0.8968,0.8757
11140,GA,BULLOCH,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11150,GA,BURKE,12260,0.9645,0.9615,0.9409,0.9538,0.9529,0.9373,0.9150
11160,GA,BUTTS,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11161,GA,CALHOUN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11170,GA,CAMDEN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11180,GA,CANDLER,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11190,GA,CARROLL,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11200,GA,CATOOSA,16860,0.8994,0.8878,0.8831,0.8829,0.8740,0.8678,0.8783
11210,GA,CHARLTON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11220,GA,CHATHAM,42340,0.9131,0.9152,0.9043,0.8907,0.9095,0.8968,0.8757
11230,GA,CHATTAHOOCHEE,17980,0.8729,0.8739,0.8724,0.9027,0.9040,0.8857,0.8170
11240,GA,CHATTOOGA,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11250,GA,CHEROKEE,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11260,GA,CLARKE,12020,1.0517,0.9591,0.9492,0.9659,0.9642,0.9488,0.9244
11270,GA,CLAY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11280,GA,CLAYTON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11281,GA,CLINCH,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11290,GA,COBB,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11291,GA,COFFEE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11300,GA,COLQUITT,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11310,GA,COLUMBIA,12260,0.9645,0.9615,0.9409,0.9538,0.9529,0.9373,0.9150
11311,GA,COOK,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11320,GA,COWETA,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11330,GA,CRAWFORD,31420,0.9541,0.9570,0.9826,0.9202,0.9122,0.8584,0.9014
11340,GA,CRISP,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11341,GA,DADE,16860,0.8994,0.8878,0.8831,0.8829,0.8740,0.8678,0.8783
11350,GA,DAWSON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11360,GA,DECATUR,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11370,GA,DE KALB,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11380,GA,DODGE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11381,GA,DOOLY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11390,GA,DOUGHERTY,10500,0.8514,0.8703,0.8899,0.9036,0.8687,0.8435,0.8713
11400,GA,DOUGLAS,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11410,GA,EARLY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11420,GA,ECHOLS,46660,0.8098,0.8027,0.7944,0.7941,0.7997,0.7918,0.7527
11421,GA,EFFINGHAM,42340,0.9131,0.9152,0.9043,0.8907,0.9095,0.8968,0.8757
11430,GA,ELBERT,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11440,GA,EMANUEL,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11441,GA,EVANS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11450,GA,FANNIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11451,GA,FAYETTE,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11460,GA,FLOYD,40660,0.9042,0.9134,0.8915,0.8635,0.8838,0.8844,0.8924
11461,GA,FORSYTH,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11462,GA,FRANKLIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11470,GA,FULTON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11471,GA,GILMER,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11480,GA,GLASCOCK,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11490,GA,GLYNN,15260,0.9475,0.9567,0.9178,0.9209,0.9068,0.8792,0.8457
11500,GA,GORDON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11510,GA,GRADY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11520,GA,GREENE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11530,GA,GWINNETT,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11540,GA,HABERSHAM,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11550,GA,HALL,23580,0.9216,0.9109,0.9123,0.9223,0.9010,0.9327,0.9253
11560,GA,HANCOCK,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11570,GA,HARALSON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11580,GA,HARRIS,17980,0.8729,0.8739,0.8724,0.9027,0.9040,0.8857,0.8170
11581,GA,HART,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11590,GA,HEARD,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11591,GA,HENRY,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11600,GA,HOUSTON,47580,0.9128,0.8989,0.8754,0.8028,0.8245,0.8197,0.7732
11601,GA,IRWIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11610,GA,JACKSON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11611,GA,JASPER,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11612,GA,JEFF DAVIS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11620,GA,JEFFERSON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11630,GA,JENKINS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11640,GA,JOHNSON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11650,GA,JONES,31420,0.9541,0.9570,0.9826,0.9202,0.9122,0.8584,0.9014
11651,GA,LAMAR,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11652,GA,LANIER,46660,0.8098,0.8027,0.7944,0.7941,0.7997,0.7918,0.7527
11660,GA,LAURENS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11670,GA,LEE,10500,0.8514,0.8703,0.8899,0.9036,0.8687,0.8435,0.8713
11680,GA,LIBERTY,25980,0.9187,0.9110,0.9028,0.8958,0.8926,0.8843,0.8700
11690,GA,LINCOLN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11691,GA,LONG,25980,0.9187,0.9110,0.9028,0.8958,0.8926,0.8843,0.8700
11700,GA,LOWNDES,46660,0.8098,0.8027,0.7944,0.7941,0.7997,0.7918,0.7527
11701,GA,LUMPKIN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11702,GA,MC DUFFIE,12260,0.9645,0.9615,0.9409,0.9538,0.9529,0.9373,0.9150
11703,GA,MC INTOSH,15260,0.9475,0.9567,0.9178,0.9209,0.9068,0.8792,0.8457
11710,GA,MACON,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11720,GA,MADISON,12020,1.0517,0.9591,0.9492,0.9659,0.9642,0.9488,0.9244
11730,GA,MARION,17980,0.8729,0.8739,0.8724,0.9027,0.9040,0.8857,0.8170
11740,GA,MERIWETHER,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11741,GA,MILLER,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11750,GA,MITCHELL,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11760,GA,MONROE,31420,0.9541,0.9570,0.9826,0.9202,0.9122,0.8584,0.9014
11770,GA,MONTGOMERY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11771,GA,MORGAN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11772,GA,MURRAY,19140,0.8760,0.8705,0.8666,0.8622,0.8374,0.8828,0.8625
11780,GA,MUSCOGEE,17980,0.8729,0.8739,0.8724,0.9027,0.9040,0.8857,0.8170
11790,GA,NEWTON,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11800,GA,OCONEE,12020,1.0517,0.9591,0.9492,0.9659,0.9642,0.9488,0.9244
11801,GA,OGLETHORPE,12020,1.0517,0.9591,0.9492,0.9659,0.9642,0.9488,0.9244
11810,GA,PAULDING,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11811,GA,PEACH,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11812,GA,PICKENS,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11820,GA,PIERCE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11821,GA,PIKE,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11830,GA,POLK,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11831,GA,PULASKI,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11832,GA,PUTNAM,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11833,GA,QUITMAN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11834,GA,RABUN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11835,GA,RANDOLPH,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11840,GA,RICHMOND,12260,0.9645,0.9615,0.9409,0.9538,0.9529,0.9373,0.9150
11841,GA,ROCKDALE,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11842,GA,SCHLEY,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11850,GA,SCREVEN,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11851,GA,SEMINOLE,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11860,GA,SPALDING,12060,0.9828,0.9754,0.9591,0.9549,0.9575,0.9517,0.9452
11861,GA,STEPHENS,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11862,GA,STEWART,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11870,GA,SUMTER,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
11880,GA,TALBOT,NA,0.7659,0.7612,0.7623,0.7566,0.7547,0.7421,0.7459
