"AGED - HOSPICE - 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,,
 CODE , STATE , COUNTY ,PART A ENROLLMENT ,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME ,PART A DSH ,PART A GME ,PART B ENROLLMENT ,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA ,
10400,FLORIDA                  ,MANATEE                ,42561,15839647,372.16,15839648,372.16,0,0,0,39668,0,0,
10410,FLORIDA                  ,MARION                 ,55106,25897521,469.96,25897522,469.96,0,0,0,52089,0,0,
10420,FLORIDA                  ,MARTIN                 ,28654,15135277,528.21,15135278,528.21,0,0,0,27088,0,0,
10430,FLORIDA                  ,MONROE                 ,11173,3371542,301.76,3371542,301.76,0,0,0,10235,0,0,
10440,FLORIDA                  ,NASSAU                 ,10055,4284999,426.16,4284999,426.16,0,0,0,9369,0,0,
10450,FLORIDA                  ,OKALOOSA               ,25122,8859762,352.67,8859762,352.67,0,0,0,23994,0,0,
10460,FLORIDA                  ,OKEECHOBEE             ,4642,1172516,252.59,1172516,252.59,0,0,0,4309,0,0,
10470,FLORIDA                  ,ORANGE                 ,76671,51595070,672.94,51595070,672.94,0,0,0,67395,0,0,
10480,FLORIDA                  ,OSCEOLA                ,19471,11616133,596.59,11616133,596.59,0,0,0,17126,0,0,
10490,FLORIDA                  ,PALM BEACH             ,168416,121687411,722.54,121687411,722.54,0,0,0,155391,0,0,
10500,FLORIDA                  ,PASCO                  ,45397,39522324,870.59,39522324,870.59,0,0,0,41585,0,0,
10510,FLORIDA                  ,PINELLAS               ,103777,82801511,797.88,82801511,797.88,0,0,0,92952,0,0,
10520,FLORIDA                  ,POLK                   ,59524,35674755,599.33,35674756,599.33,0,0,0,54682,0,0,
10530,FLORIDA                  ,PUTNAM                 ,10501,6302178,600.15,6302178,600.15,0,0,0,9865,0,0,
10540,FLORIDA                  ,ST  JOHNS              ,28339,14462262,510.33,14462262,510.33,0,0,0,26255,0,0,
10550,FLORIDA                  ,ST  LUCIE              ,34292,17502494,510.4,17502494,510.4,0,0,0,31838,0,0,
10560,FLORIDA                  ,SANTA ROSA             ,16407,7041096,429.15,7041096,429.15,0,0,0,15361,0,0,
10570,FLORIDA                  ,SARASOTA               ,93631,33288625,355.53,33288624,355.53,0,0,0,88937,0,0,
10580,FLORIDA                  ,SEMINOLE               ,33012,21412954,648.64,21412954,648.64,0,0,0,29268,0,0,
10590,FLORIDA                  ,SUMTER                 ,7384,2359216,319.5,2359216,319.5,0,0,0,6949,0,0,
10600,FLORIDA                  ,SUWANNEE               ,6823,2817708,412.97,2817708,412.97,0,0,0,6385,0,0,
10610,FLORIDA                  ,TAYLOR                 ,2855,713383,249.87,713383,249.87,0,0,0,2672,0,0,
10620,FLORIDA                  ,UNION                  ,1202,226662,188.57,226661,188.57,0,0,0,1100,0,0,
10630,FLORIDA                  ,VOLUSIA                ,61710,57883414,937.99,57883415,937.99,0,0,0,56943,0,0,
10640,FLORIDA                  ,WAKULLA                ,2358,1566355,664.27,1566356,664.27,0,0,0,2012,0,0,
10650,FLORIDA                  ,WALTON                 ,6447,1988261,308.4,1988261,308.4,0,0,0,6094,0,0,
10660,FLORIDA                  ,WASHINGTON             ,3100,1401785,452.19,1401785,452.19,0,0,0,2983,0,0,
11000,GEORGIA                  ,APPLING                ,1878,829709,441.8,829709,441.8,0,0,0,1809,0,0,
11010,GEORGIA                  ,ATKINSON               ,764,501346,656.21,501346,656.21,0,0,0,734,0,0,
11011,GEORGIA                  ,BACON                  ,1008,135375,134.3,135375,134.3,0,0,0,981,0,0,
11020,GEORGIA                  ,BAKER                  ,71,26367,371.37,26367,371.37,0,0,0,72,0,0,
11030,GEORGIA                  ,BALDWIN                ,3164,2688963,849.86,2688963,849.86,0,0,0,2874,0,0,
11040,GEORGIA                  ,BANKS                  ,1235,672505,544.54,672505,544.54,0,0,0,1172,0,0,
11050,GEORGIA                  ,BARROW                 ,5589,4369188,781.75,4369189,781.75,0,0,0,5165,0,0,
11060,GEORGIA                  ,BARTOW                 ,8643,4819917,557.67,4819917,557.67,0,0,0,8052,0,0,
11070,GEORGIA                  ,BEN HILL               ,2004,1081035,539.44,1081035,539.44,0,0,0,1954,0,0,
11080,GEORGIA                  ,BERRIEN                ,2001,886024,442.79,886024,442.79,0,0,0,1909,0,0,
11090,GEORGIA                  ,BIBB                   ,16756,13514747,806.56,13514747,806.56,0,0,0,15727,0,0,
11100,GEORGIA                  ,BLECKLEY               ,737,416665,565.35,416665,565.35,0,0,0,714,0,0,
11110,GEORGIA                  ,BRANTLEY               ,1501,348270,232.03,348269,232.02,0,0,0,1434,0,0,
11120,GEORGIA                  ,BROOKS                 ,1609,701605,436.05,701605,436.05,0,0,0,1568,0,0,
11130,GEORGIA                  ,BRYAN                  ,2588,1223427,472.73,1223427,472.73,0,0,0,2424,0,0,
11140,GEORGIA                  ,BULLOCH                ,5033,2367989,470.49,2367989,470.49,0,0,0,4753,0,0,
11150,GEORGIA                  ,BURKE                  ,1754,855934,487.99,855934,487.99,0,0,0,1672,0,0,
11160,GEORGIA                  ,BUTTS                  ,2498,2556420,1023.39,2556420,1023.39,0,0,0,2347,0,0,
11161,GEORGIA                  ,CALHOUN                ,826,577203,698.79,577203,698.79,0,0,0,815,0,0,
11170,GEORGIA                  ,CAMDEN                 ,3930,1418760,361.01,1418761,361.01,0,0,0,3682,0,0,
11180,GEORGIA                  ,CANDLER                ,1028,1041459,1013.09,1041459,1013.09,0,0,0,995,0,0,
11190,GEORGIA                  ,CARROLL                ,10659,6690771,627.71,6690771,627.71,0,0,0,10040,0,0,
11200,GEORGIA                  ,CATOOSA                ,5003,2721969,544.07,2721969,544.07,0,0,0,4628,0,0,
11210,GEORGIA                  ,CHARLTON               ,1095,456421,416.82,456421,416.82,0,0,0,1039,0,0,
11220,GEORGIA                  ,CHATHAM                ,24306,18025118,741.59,18025118,741.59,0,0,0,22804,0,0,
11230,GEORGIA                  ,CHATTAHOOCHEE          ,323,238175,737.38,238174,737.38,0,0,0,303,0,0,
11240,GEORGIA                  ,CHATTOOGA              ,2932,1858615,633.91,1858615,633.91,0,0,0,2839,0,0,
11250,GEORGIA                  ,CHEROKEE               ,11149,7278161,652.81,7278161,652.81,0,0,0,10304,0,0,
11260,GEORGIA                  ,CLARKE                 ,9201,7433881,807.94,7433881,807.94,0,0,0,8503,0,0,
11270,GEORGIA                  ,CLAY                   ,318,197524,621.14,197524,621.14,0,0,0,309,0,0,
11280,GEORGIA                  ,CLAYTON                ,16190,15473456,955.74,15473457,955.74,0,0,0,14517,0,0,
11281,GEORGIA                  ,CLINCH                 ,694,180124,259.54,180125,259.55,0,0,0,666,0,0,
11290,GEORGIA                  ,COBB                   ,58309,42253765,724.65,42253765,724.65,0,0,0,51819,0,0,
