AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
17470,KANSAS                   ,KINGMAN,"7,218","-4,691",201,"-10,761","-32,398",,,,,,
17480,KANSAS                   ,KIOWA,"3,092","-2,146",533,-751,"-3,676",,,,,,
17490,KANSAS                   ,LABETTE,"-233,912","-244,741","-173,128","-108,148","-116,062",,,,,,
17500,KANSAS                   ,LANE,946,"-1,728","-4,354","-1,427",626,,,,,,
17510,KANSAS                   ,LEAVENWORTH,"58,789","-6,744","-47,183","-10,072","59,768",,,,,,
17520,KANSAS                   ,LINCOLN,"-14,938",207,"-4,665","-5,272",-233,,,,,,
17530,KANSAS                   ,LINN,"20,266","11,122","26,436","7,702","-1,381",,,,,,
17540,KANSAS                   ,LOGAN,"-3,486","1,993","6,398","5,454","2,118",,,,,,
17550,KANSAS                   ,LYON,"-12,778","-28,342","-113,934","-105,094","-158,377",,,,,,
17560,KANSAS                   ,MCPHERSON,"-85,635","-25,224","-55,048","-98,038","-59,482",,,,,,
17570,KANSAS                   ,MARION,"21,294","22,187","35,064","21,028","-43,445",,,,,,
17580,KANSAS                   ,MARSHALL,"-19,198","-6,613","14,950","-36,179","-24,870",,,,,,
17590,KANSAS                   ,MEADE,-31,-451,"-3,396","-27,267","-14,814",,,,,,
17600,KANSAS                   ,MIAMI,"42,312","10,249","23,772","23,279","9,955",,,,,,
17610,KANSAS                   ,MITCHELL,"-21,008","-6,997","-26,396","-11,034","-3,852",,,,,,
17620,KANSAS                   ,MONTGOMERY,"-169,062","-198,979","-145,431","-79,625","-116,847",,,,,,
17630,KANSAS                   ,MORRIS,"-1,511","-20,018","-20,434","-21,625","-29,721",,,,,,
17640,KANSAS                   ,MORTON,"-12,475","-12,625","-4,017","-5,674","-4,625",,,,,,
17650,KANSAS                   ,NEMAHA,"-5,146","-25,895","-28,086","-69,108","-94,281",,,,,,
17660,KANSAS                   ,NEOSHO,"-60,628","-49,747","-51,863","-53,993","-53,692",,,,,,
17670,KANSAS                   ,NESS,-714,"1,645","-3,613","-4,167","-5,156",,,,,,
17680,KANSAS                   ,NORTON,"-18,593","-23,711","-19,158","-16,882",962,,,,,,
17690,KANSAS                   ,OSAGE,"6,251","14,978","-28,053","-97,262","-143,684",,,,,,
17700,KANSAS                   ,OSBORNE,"-6,740","4,212","-3,943","-9,115","-9,398",,,,,,
17710,KANSAS                   ,OTTAWA,"-24,074","-1,851","-11,310","-1,946","-13,253",,,,,,
17720,KANSAS                   ,PAWNEE,"5,385","1,132","-19,776","2,771","-6,659",,,,,,
17730,KANSAS                   ,PHILLIPS,"-22,990","-23,455","-24,133","-6,544","-3,194",,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"14,218","-2,633","-35,009","-33,594","-41,666",,,,,,
17750,KANSAS                   ,PRATT,"7,160",218,"-9,436","-19,390","-15,054",,,,,,
17760,KANSAS                   ,RAWLINS,"5,051","2,196","9,528","-5,192",-421,,,,,,
17770,KANSAS                   ,RENO,"-13,160","-14,582","-39,119","-55,535","-99,412",,,,,,
17780,KANSAS                   ,REPUBLIC,"-20,159","-10,125","-9,514","-16,719","-6,498",,,,,,
17790,KANSAS                   ,RICE,"-4,108","9,236","-9,604","-19,258","-10,268",,,,,,
17800,KANSAS                   ,RILEY,"186,805","175,546","15,450","123,333","63,342",,,,,,
17810,KANSAS                   ,ROOKS,"-19,110","-2,376","-4,599","-10,549","-3,806",,,,,,
17820,KANSAS                   ,RUSH,92,139,"-7,577","-10,269","-8,646",,,,,,
17830,KANSAS                   ,RUSSELL,"-1,106",423,"-6,430","-2,138","-4,396",,,,,,
17840,KANSAS                   ,SALINE,"-224,803","-44,908","-34,447","-39,365","-59,922",,,,,,
17841,KANSAS                   ,SCOTT,"-1,216",-103,"-6,300","-4,385","2,467",,,,,,
17860,KANSAS                   ,SEDGWICK,"1,871,306","1,702,933","1,168,873","718,855","-310,649",,,,,,
17870,KANSAS                   ,SEWARD,"-12,289","-7,833","-14,064","-9,425","-15,861",,,,,,
17880,KANSAS                   ,SHAWNEE,"495,304","400,188","-102,752","-809,318","-1,171,519",,,,,,
17890,KANSAS                   ,SHERIDAN,"-2,514","1,660","-2,139","3,111",751,,,,,,
17900,KANSAS                   ,SHERMAN,"2,620","10,918","14,119","13,703","3,777",,,,,,
17910,KANSAS                   ,SMITH,"-19,814","-13,964","-21,043",723,"-6,084",,,,,,
17920,KANSAS                   ,STAFFORD,"-3,928","3,997","-7,836","-3,859","-12,703",,,,,,
17921,KANSAS                   ,STANTON,"-2,854",-793,-621,"-2,653","-1,556",,,,,,
17940,KANSAS                   ,STEVENS,-791,853,"-13,291","-4,470","-7,171",,,,,,
17950,KANSAS                   ,SUMNER,"49,916","24,703",-857,"-20,306","-77,415",,,,,,
17960,KANSAS                   ,THOMAS,"14,841","15,353","8,143","11,097","11,482",,,,,,
17970,KANSAS                   ,TREGO,"-2,518","2,427","-4,068",891,"-11,644",,,,,,
17980,KANSAS                   ,WABAUNSEE,"16,366",821,"-4,453","-34,022","-55,421",,,,,,
17981,KANSAS                   ,WALLACE,"2,876","1,389","3,404","-3,864","1,718",,,,,,
17982,KANSAS                   ,WASHINGTON,"-2,881","-9,894","-14,319","-26,794","-29,830",,,,,,
17983,KANSAS                   ,WICHITA,"1,347","-2,695","4,124",571,-191,,,,,,
17984,KANSAS                   ,WILSON,"-8,307","-22,691","-7,295","-23,014","-35,798",,,,,,
17985,KANSAS                   ,WOODSON,"-2,471","-5,884","-6,925","-21,250","-22,990",,,,,,
17986,KANSAS                   ,WYANDOTTE,"351,456","58,600","-8,639","194,317","233,198",,,,,,
18000,KENTUCKY                 ,ADAIR,"-860,134","-617,203","-645,053","-534,490","-279,348",,,,,,
18010,KENTUCKY                 ,ALLEN,"-232,957","-233,575","-201,168","-270,535","-195,432",,,,,,
18020,KENTUCKY                 ,ANDERSON,"-69,602","-23,710","-56,966","-46,673","-48,876",,,,,,
18030,KENTUCKY                 ,BALLARD,"-5,747","-34,183","-48,151","-22,983","-11,253",,,,,,
18040,KENTUCKY                 ,BARREN,"-828,770","-810,037","-648,021","-814,350","-738,496",,,,,,
18050,KENTUCKY                 ,BATH,"-132,713","-78,588","-189,338","-180,031","-161,708",,,,,,
18060,KENTUCKY                 ,BELL,"-258,794","-188,606","-270,415","-153,088","-128,295",,,,,,
18070,KENTUCKY                 ,BOONE,"369,442","258,341","77,195","-81,438","-146,930",,,,,,
18080,KENTUCKY                 ,BOURBON,"-67,486","4,219","26,650","-12,810","51,079",,,,,,
18090,KENTUCKY                 ,BOYD,"-1,465,221","-1,369,415","-1,322,197","-1,229,607","-821,513",,,,,,
18100,KENTUCKY                 ,BOYLE,"-519,995","-499,480","-579,252","-451,578","-419,015",,,,,,
18110,KENTUCKY                 ,BRACKEN,"-64,834","-22,788","-40,321","-37,220","-20,321",,,,,,
18120,KENTUCKY                 ,BREATHITT,"-127,865","-18,749","-50,540","17,006","69,137",,,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,"-71,330","-82,092","-57,936","-38,058","-135,477",,,,,,
18140,KENTUCKY                 ,BULLITT,"54,728","-46,440","-18,231","-202,205","-233,782",,,,,,
18150,KENTUCKY                 ,BUTLER,"-152,807","-146,127","-122,448","-122,600","-100,135",,,,,,
18160,KENTUCKY                 ,CALDWELL,"-81,215","-88,923","-79,132","-23,220","-40,282",,,,,,
18170,KENTUCKY                 ,CALLOWAY,"-76,914","-35,387","-134,701","-182,233","-12,133",,,,,,
18180,KENTUCKY                 ,CAMPBELL,"-13,622","-39,969","-98,056","-65,866","171,887",,,,,,
18190,KENTUCKY                 ,CARLISLE,"-54,450","-38,235","-47,232","-29,771","-6,556",,,,,,
18191,KENTUCKY                 ,CARROLL,"-34,343","-65,048","-35,831","-64,037","-112,791",,,,,,
18210,KENTUCKY                 ,CARTER,"-659,179","-612,712","-483,840","-483,991","-374,343",,,,,,
18220,KENTUCKY                 ,CASEY,"-289,573","-286,329","-334,323","-219,003","-207,165",,,,,,
18230,KENTUCKY                 ,CHRISTIAN,"-573,089","-591,584","-543,084","-464,257","-501,783",,,,,,
18240,KENTUCKY                 ,CLARK,"-116,342","-16,614","-78,463","-156,431","-86,940",,,,,,
18250,KENTUCKY                 ,CLAY,"-699,278","-742,352","-828,463","-938,225","-800,270",,,,,,
18260,KENTUCKY                 ,CLINTON,"-398,409","-379,871","-370,113","-291,349","-248,723",,,,,,
18270,KENTUCKY                 ,CRITTENDEN,"-118,222","-90,682","-33,627","-44,570","-3,927",,,,,,
18271,KENTUCKY                 ,CUMBERLAND,"-164,053","-138,135","-148,943","-127,411","-111,641",,,,,,
18290,KENTUCKY                 ,DAVIESS,"-135,146","-55,520","-136,896","-126,752","-136,018",,,,,,
18291,KENTUCKY                 ,EDMONSON,"-150,220","-111,891","-72,340","-103,730","-116,663",,,,,,
18310,KENTUCKY                 ,ELLIOTT,"-196,297","-239,518","-241,324","-259,366","-245,982",,,,,,
18320,KENTUCKY                 ,ESTILL,"-209,038","-97,048","-120,527","-103,250","-131,502",,,,,,
18330,KENTUCKY                 ,FAYETTE,"-342,483","101,869","-649,608","-292,733","-199,500",,,,,,
18340,KENTUCKY                 ,FLEMING,"-272,828","-195,440","-266,662","-263,670","-334,327",,,,,,
18350,KENTUCKY                 ,FLOYD,"-752,900","-721,207","-712,076","-554,804","-502,984",,,,,,
18360,KENTUCKY                 ,FRANKLIN,"-327,582","-323,008","-430,881","-455,171","-516,310",,,,,,
18361,KENTUCKY                 ,FULTON,"-149,943","-142,066","-130,810","-96,131","-50,333",,,,,,
18362,KENTUCKY                 ,GALLATIN,"23,895","33,430","12,206","-23,058","-29,784",,,,,,
18390,KENTUCKY                 ,GARRARD,"-229,105","-137,521","-186,305","-161,375","-158,644",,,,,,
18400,KENTUCKY                 ,GRANT,"48,105","31,099","-1,023","-60,238","-10,734",,,,,,
18410,KENTUCKY                 ,GRAVES,"-635,373","-531,769","-493,015","-360,096","-218,977",,,,,,
18420,KENTUCKY                 ,GRAYSON,"-109,198","-160,241","-89,489","-154,244","-468,996",,,,,,
18421,KENTUCKY                 ,GREEN,"-83,673","-72,032","-130,174","-110,082","-90,106",,,,,,
18440,KENTUCKY                 ,GREENUP,"-1,185,505","-1,368,076","-1,180,278","-986,994","-648,783",,,,,,
18450,KENTUCKY                 ,HANCOCK,"-16,542","3,563",-953,"-2,936","-15,818",,,,,,
18460,KENTUCKY                 ,HARDIN,"-592,623","-331,806","49,549","54,351","-380,569",,,,,,
18470,KENTUCKY                 ,HARLAN,"-618,011","-931,840","-729,110","-801,826","-760,425",,,,,,
18480,KENTUCKY                 ,HARRISON,"-104,431","-124,547","-78,047","-167,349","-125,044",,,,,,
18490,KENTUCKY                 ,HART,"-282,937","-237,393","-248,001","-260,769","-243,591",,,,,,
18500,KENTUCKY                 ,HENDERSON,"-111,168","-140,504","-97,882","-131,786","79,483",,,,,,
18510,KENTUCKY                 ,HENRY,"-84,791","-54,671","26,397","-127,326","-75,321",,,,,,
18511,KENTUCKY                 ,HICKMAN,"-60,920","-59,420","-59,796","-36,105","-14,861",,,,,,
18530,KENTUCKY                 ,HOPKINS,"-33,726","-60,694","-69,758","-54,717","-86,453",,,,,,
18540,KENTUCKY                 ,JACKSON,"-193,446","-164,480","-205,482","-226,384","-164,509",,,,,,
18550,KENTUCKY                 ,JEFFERSON,"830,312","-84,698","-753,451","-1,841,535","-2,389,436",,,,,,
18560,KENTUCKY                 ,JESSAMINE,"-39,113","7,790","-42,871","-24,089","-34,494",,,,,,
18570,KENTUCKY                 ,JOHNSON,"-342,000","-275,789","-272,947","-179,298","-161,193",,,,,,
18580,KENTUCKY                 ,KENTON,"697,088","562,147","292,291","171,698","261,772",,,,,,
18590,KENTUCKY                 ,KNOTT,"-269,345","-282,066","-228,809","-221,014","-225,217",,,,,,
18600,KENTUCKY                 ,KNOX,"-295,035","-320,023","-379,547","-319,889","-194,348",,,,,,
18610,KENTUCKY                 ,LARUE,"-90,932","-59,283","-22,547","5,508","-65,513",,,,,,
18620,KENTUCKY                 ,LAUREL,"-1,276,905","-1,308,208","-1,341,119","-1,283,199","-879,118",,,,,,
18630,KENTUCKY                 ,LAWRENCE,"-182,806","-171,559","-167,579","-118,168","-30,136",,,,,,
18640,KENTUCKY                 ,LEE,"-91,625","-52,595","-43,876","-35,846","-14,736",,,,,,
18650,KENTUCKY                 ,LESLIE,"-315,521","-243,620","-245,730","-244,915","-201,296",,,,,,
18660,KENTUCKY                 ,LETCHER,"-310,063","-328,372","-301,799","-245,998","-187,624",,,,,,
18670,KENTUCKY                 ,LEWIS,"-293,933","-239,667","-301,450","-117,885","-108,668",,,,,,
18680,KENTUCKY                 ,LINCOLN,"-416,057","-368,146","-379,205","-336,520","-348,808",,,,,,
18690,KENTUCKY                 ,LIVINGSTON,"-43,715","-37,355","-43,620","-44,400","-25,590",,,,,,
18700,KENTUCKY                 ,LOGAN,"-555,084","-405,849","-306,336","-344,680","-256,500",,,,,,
18710,KENTUCKY                 ,LYON,"-23,805","-25,474","-25,471","-32,742","-9,739",,,,,,
18720,KENTUCKY                 ,MCCRACKEN,"-62,198","-246,829","-191,294","-139,031","-33,743",,,,,,
18730,KENTUCKY                 ,MCCREARY,"-308,964","-286,713","-261,637","-304,380","-298,648",,,,,,
18740,KENTUCKY                 ,MCLEAN,"-7,878","-4,050","-4,401","-1,538","-14,679",,,,,,
18750,KENTUCKY                 ,MADISON,"-427,432","-484,032","-483,722","-600,080","-487,608",,,,,,
18760,KENTUCKY                 ,MAGOFFIN,"-163,198","-163,801","-125,237","-97,131","-59,940",,,,,,
18770,KENTUCKY                 ,MARION,"-80,194","-21,481","-57,131","-65,686","-123,118",,,,,,
18780,KENTUCKY                 ,MARSHALL,"-121,833","-123,278","-202,985","-189,113","-112,357",,,,,,
18790,KENTUCKY                 ,MARTIN,"-147,230","-226,213","-128,540","-86,889","-80,725",,,,,,
18800,KENTUCKY                 ,MASON,"-179,372","-135,122","-95,051","-75,871","-92,956",,,,,,
18801,KENTUCKY                 ,MEADE,"-98,419","-72,546","-82,323","-76,869","-95,257",,,,,,
18802,KENTUCKY                 ,MENIFEE,"-75,892","-78,367","-107,250","-95,748","-85,231",,,,,,
18830,KENTUCKY                 ,MERCER,"-219,310","-198,889","-257,519","-211,799","-202,389",,,,,,
18831,KENTUCKY                 ,METCALFE,"-229,978","-185,495","-243,298","-251,259","-185,010",,,,,,
18850,KENTUCKY                 ,MONROE,"-623,060","-514,201","-555,795","-553,931","-326,033",,,,,,
18860,KENTUCKY                 ,MONTGOMERY,"-90,989","-112,644","-116,025","-224,025","-97,476",,,,,,
18861,KENTUCKY                 ,MORGAN,"-224,203","-201,305","-266,109","-260,004","-268,657",,,,,,
18880,KENTUCKY                 ,MUHLENBERG,"-23,258","77,346","126,071","196,762","102,146",,,,,,
18890,KENTUCKY                 ,NELSON,"-177,628","-222,437","-204,420","-333,394","-413,054",,,,,,
18900,KENTUCKY                 ,NICHOLAS,"-32,826","-52,686","-47,625","-27,305","-22,574",,,,,,
18910,KENTUCKY                 ,OHIO,"-19,840","-32,077","-9,653","-35,088","-43,757",,,,,,
18920,KENTUCKY                 ,OLDHAM,-366,"-8,931","1,557","-44,994","-89,773",,,,,,
18930,KENTUCKY                 ,OWEN,"-17,167",-443,"-67,241","-48,383","-48,635",,,,,,
18931,KENTUCKY                 ,OWSLEY,"-63,067","-48,334","-10,694","-38,794","18,717",,,,,,
18932,KENTUCKY                 ,PENDLETON,"22,295","22,534","-14,889","-27,718","-6,694",,,,,,
18960,KENTUCKY                 ,PERRY,"-876,880","-790,017","-872,643","-717,881","-622,114",,,,,,
18970,KENTUCKY                 ,PIKE,"-198,353","-218,761","-303,284","-118,487","-70,975",,,,,,
18971,KENTUCKY                 ,POWELL,"-69,882","-15,895","-23,702","-5,795","-12,571",,,,,,
18972,KENTUCKY                 ,PULASKI,"-1,789,924","-1,317,336","-1,430,522","-1,383,010","-1,257,896",,,,,,
18973,KENTUCKY                 ,ROBERTSON,"-27,183","-6,648","-19,008","-19,230","-45,290",,,,,,
18974,KENTUCKY                 ,ROCKCASTLE,"-209,305","-257,749","-399,999","-271,333","-299,311",,,,,,
18975,KENTUCKY                 ,ROWAN,"-448,766","-427,547","-566,948","-507,126","-503,492",,,,,,
18976,KENTUCKY                 ,RUSSELL,"-384,418","-297,421","-366,351","-311,506","-305,605",,,,,,
18977,KENTUCKY                 ,SCOTT,"-120,858","-86,126","-120,244","-168,262","-148,369",,,,,,
18978,KENTUCKY                 ,SHELBY,"-271,284","-213,892","-121,844","-147,736","-298,977",,,,,,
18979,KENTUCKY                 ,SIMPSON,"-147,464","-135,981","-159,476","-146,461","-129,647",,,,,,
18980,KENTUCKY                 ,SPENCER,"-50,149","-29,558","-36,249","6,148","-50,354",,,,,,
18981,KENTUCKY                 ,TAYLOR,"-267,297","-320,452","-403,717","-366,304","-418,277",,,,,,
18982,KENTUCKY                 ,TODD,"-169,219","-179,496","-143,728","-132,242","-98,765",,,,,,
18983,KENTUCKY                 ,TRIGG,"-111,447","-110,259","-134,734","-138,151","-134,159",,,,,,
18984,KENTUCKY                 ,TRIMBLE,"-34,101","-15,272","-4,803","-10,046","-56,632",,,,,,
18985,KENTUCKY                 ,UNION,"-38,183","-9,957","-99,768","8,892","-44,491",,,,,,
18986,KENTUCKY                 ,WARREN,"-1,088,170","-830,091","-900,569","-1,106,633","-854,689",,,,,,
18987,KENTUCKY                 ,WASHINGTON,"-53,678","-36,981","-42,976","-83,750","-71,503",,,,,,
18988,KENTUCKY                 ,WAYNE,"-340,755","-218,165","-271,941","-338,775","-314,893",,,,,,
18989,KENTUCKY                 ,WEBSTER,"-15,653","-48,769","-44,395","-51,772","-34,931",,,,,,
18990,KENTUCKY                 ,WHITLEY,"-648,176","-690,525","-945,791","-1,059,320","-790,155",,,,,,
18991,KENTUCKY                 ,WOLFE,"-84,798","-10,673","-19,906","-6,235","-21,544",,,,,,
18992,KENTUCKY                 ,WOODFORD,"-59,145","-15,320","-39,864","-53,296","-45,449",,,,,,
19000,LOUISIANA                ,ACADIA,"238,528","319,347","205,133","105,914","108,581",,,,,,
19010,LOUISIANA                ,ALLEN,"-414,870","-359,451","-357,406","-331,237","-197,002",,,,,,
19020,LOUISIANA                ,ASCENSION,"10,018","173,669","-93,045","200,141","87,053",,,,,,
19030,LOUISIANA                ,ASSUMPTION,"-17,143","-53,731","-76,138","-39,453","-29,965",,,,,,
19040,LOUISIANA                ,AVOYELLES,"-467,548","-435,066","-447,836","-451,140","-369,198",,,,,,
19050,LOUISIANA                ,BEAUREGARD,"244,458","273,737","160,970","233,840","301,858",,,,,,
19060,LOUISIANA                ,BIENVILLE,"-327,021","-220,594","-197,949","-247,445","-143,204",,,,,,
19070,LOUISIANA                ,BOSSIER,"-560,039","-418,071","-206,132","-151,402","125,573",,,,,,
19080,LOUISIANA                ,CADDO,"-2,077,037","-1,755,223","-786,236","-252,001","583,842",,,,,,
