"ESRD -- 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL,PART A REIMBURSEMENT,PART A PER CAPITA,PART A,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL,PART B PER CAPITA,,,,,,,
49240,VIRGINIA                 ,CUMBERLAND             ,10,"701,774","5,848.12",598340,"4,986.17","39,894","53,825","9,715",10,"466,159","3,884.66",,,,,,,
49241,VIRGINIA                 ,DANVILLE CITY          ,188,"4,812,483","2,133.19",3960674,"1,755.62","291,429","447,708","112,672",180,"7,126,223","3,299.18",,,,,,,
49250,VIRGINIA                 ,DICKENSON              ,14,"213,898","1,273.20",183377,"1,091.53","8,207","18,887","3,427",12,"570,853","3,964.26",,,,,,,
49260,VIRGINIA                 ,DINWIDDIE              ,45,"1,098,300","2,033.89",965124,"1,787.27","26,645","92,353","14,178",44,"1,572,391","2,978.01",,,,,,,
49270,VIRGINIA                 ,EMPORIA CITY           ,47,"1,267,225","2,246.85",1112557,"1,972.62","32,794","109,774","12,100",45,"1,826,073","3,381.62",,,,,,,
49280,VIRGINIA                 ,ESSEX                  ,21,"277,722","1,102.07",265273,"1,052.67","4,234","5,714","2,501",21,"787,500","3,125.00",,,,,,,
49288,VIRGINIA                 ,FAIRFAX CITY           ,86,"2,067,420","2,003.31",1770915.06,"1,716.00","96,805","160,829","38,870",79,"3,778,646","3,985.91",,,,,,,
49290,VIRGINIA                 ,FAIRFAX                ,615,"11,753,055","1,592.55",10414102.66,"1,411.13","408,216","766,029","164,707",551,"21,742,126","3,288.28",,,,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY      ,8,"113,937","1,186.84",101477.03,"1,057.05","3,944","6,855","1,661",8,"280,375","2,920.57",,,,,,,
49300,VIRGINIA                 ,FAUQUIER               ,66,"1,704,017","2,151.54",1524688,"1,925.11","72,253","85,199","21,877",62,"2,734,570","3,675.50",,,,,,,
49310,VIRGINIA                 ,FLOYD                  ,8,"127,394","1,327.02",111467,"1,161.11","3,113","10,613","2,201",8,"291,109","3,032.39",,,,,,,
49320,VIRGINIA                 ,FLUVANNA               ,37,"790,801","1,781.08",612305,"1,379.07","104,406","54,787","19,303",36,"1,485,451","3,438.54",,,,,,,
49328,VIRGINIA                 ,FRANKLIN CITY          ,40,"764,683","1,593.09",658278,"1,371.41","29,626","70,121","6,658",37,"1,750,718","3,943.06",,,,,,,
49330,VIRGINIA                 ,FRANKLIN               ,54,"1,400,125","2,160.69",1150454.73,"1,775.39","81,551","136,229","31,890",54,"1,754,609","2,707.73",,,,,,,
49340,VIRGINIA                 ,FREDERICK              ,38,"684,363","1,500.80",620444,"1,360.62","17,106","39,008","7,805",35,"1,079,031","2,569.12",,,,,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY    ,88,"2,073,474","1,963.52",1912769,"1,811.33","34,472","111,236","14,997",84,"3,393,705","3,366.77",,,,,,,
49343,VIRGINIA                 ,GALAX CITY             ,22,"370,622","1,403.87",318872,"1,207.85","19,198","23,562","8,990",22,"642,957","2,435.44",,,,,,,
49350,VIRGINIA                 ,GILES                  ,34,"839,937","2,058.67",690621,"1,692.70","53,095","70,151","26,070",33,"1,326,063","3,348.64",,,,,,,
49360,VIRGINIA                 ,GLOUCESTER             ,50,"600,508","1,000.85",544922,908.20,"18,104","28,505","8,977",48,"2,138,378","3,712.46",,,,,,,
49370,VIRGINIA                 ,GOOCHLAND              ,24,"508,710","1,766.35",475343,"1,650.50","4,996","26,883","1,488",23,"994,607","3,603.65",,,,,,,
49380,VIRGINIA                 ,GRAYSON                ,11,"271,331","2,055.54",227417,"1,722.86","14,270","22,559","7,085",10,"605,890","5,049.08",,,,,,,
49390,VIRGINIA                 ,GREENE                 ,23,"366,480","1,327.83",296209,"1,073.22","37,070","18,111","15,090",19,"737,066","3,232.75",,,,,,,
49400,VIRGINIA                 ,GREENSVILLE            ,7,"114,978","1,368.79",97445,"1,160.06","4,430","10,289","2,814",7,"200,136","2,382.57",,,,,,,
49410,VIRGINIA                 ,HALIFAX                ,77,"1,597,909","1,729.34",1353052,"1,464.34","69,500","156,659","18,698",76,"2,937,308","3,220.73",,,,,,,
49411,VIRGINIA                 ,HAMPTON CITY           ,352,"6,483,692","1,534.96",5846490,"1,384.11","159,409","428,889","48,904",338,"15,012,377","3,701.28",,,,,,,
49420,VIRGINIA                 ,HANOVER                ,144,"2,985,248","1,727.57",2642325,"1,529.12","117,557","180,026","45,340",136,"4,365,154","2,674.73",,,,,,,
49421,VIRGINIA                 ,HARRISONBURG CITY      ,34,"777,714","1,906.16",654928,"1,605.22","57,755","49,941","15,090",34,"1,235,338","3,027.79",,,,,,,
49430,VIRGINIA                 ,HENRICO                ,285,"6,868,689","2,008.39",6059923.94,"1,771.91","269,320","428,936","110,509",270,"10,516,827","3,245.93",,,,,,,
49440,VIRGINIA                 ,HENRY                  ,71,"1,491,844","1,750.99",1329023,"1,559.89","47,841","97,238","17,742",69,"2,319,207","2,800.97",,,,,,,
49450,VIRGINIA                 ,HIGHLAND               ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
49451,VIRGINIA                 ,HOPEWELL CITY          ,46,"1,237,892","2,242.56",1106687,"2,004.87","35,376","80,091","15,738",41,"1,802,202","3,663.01",,,,,,,
49460,VIRGINIA                 ,ISLE OF WIGHT          ,60,"915,447","1,271.45",774963,"1,076.34","36,825","89,117","14,542",56,"2,125,387","3,162.78",,,,,,,
49470,VIRGINIA                 ,JAMES CITY             ,33,"691,220","1,745.51",670719,"1,693.73","5,255","14,064","1,182",32,"1,273,208","3,315.65",,,,,,,
49480,VIRGINIA                 ,KING AND QUEEN         ,10,"87,653",730.44,78216,651.80,"3,065","3,558","2,814",8,"245,385","2,556.09",,,,,,,
49490,VIRGINIA                 ,KING GEORGE            ,32,"1,197,300","3,117.97",1077543,"2,806.10","41,657","66,597","11,503",32,"1,446,616","3,767.23",,,,,,,
49500,VIRGINIA                 ,KING WILLIAM           ,30,"592,185","1,644.96",525527,"1,459.80","21,859","32,842","11,957",28,"1,102,812","3,282.18",,,,,,,
49510,VIRGINIA                 ,LANCASTER              ,23,"401,589","1,455.03",322415,"1,168.17","34,159","32,351","12,664",22,"662,100","2,507.95",,,,,,,
49520,VIRGINIA                 ,LEE                    ,20,"220,879",920.33,188441,785.17,"7,636","19,728","5,074",20,"737,007","3,070.86",,,,,,,
49522,VIRGINIA                 ,LEXINGTON CITY         ,19,"376,835","1,652.79",302722,"1,327.73","27,886","35,638","10,589",19,"726,047","3,184.42",,,,,,,
49530,VIRGINIA                 ,LOUDOUN                ,131,"2,474,609","1,574.18",2231921.83,"1,419.80","88,025","126,380","28,282",121,"4,628,471","3,187.65",,,,,,,
49540,VIRGINIA                 ,LOUISA                 ,59,"1,329,103","1,877.26",1095238,"1,546.95","116,226","78,902","38,737",57,"2,179,618","3,186.58",,,,,,,
49550,VIRGINIA                 ,LUNENBURG              ,24,"617,033","2,142.48",483265,"1,678.00","51,067","73,626","9,075",22,"763,685","2,892.75",,,,,,,
49551,VIRGINIA                 ,LYNCHBURG CITY         ,173,"3,537,217","1,703.86",3076304,"1,481.84","149,045","273,825","38,043",171,"6,252,896","3,047.22",,,,,,,
49560,VIRGINIA                 ,MADISON                ,14,"274,018","1,631.06",220946,"1,315.15","25,437","13,870","13,765",14,"520,313","3,097.10",,,,,,,
49561,VIRGINIA                 ,MARTINSVILLE CITY      ,72,"963,510","1,115.17",834703,966.09,"39,855","76,018","12,934",69,"2,366,347","2,857.91",,,,,,,
49563,VIRGINIA                 ,MANASSAS CITY          ,143,"2,603,944","1,517.45",2373681.68,"1,383.26","54,787","160,697","14,778",132,"5,418,953","3,421.06",,,,,,,
49565,VIRGINIA                 ,MANASSAS PARK CITY     ,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,,,,,,
49570,VIRGINIA                 ,MATHEWS                ,9,"158,790","1,470.28",141187,"1,307.29","6,062","9,543","1,998",8,"591,676","6,163.29",,,,,,,
49580,VIRGINIA                 ,MECKLENBURG            ,83,"1,877,666","1,885.21",1572529,"1,578.84","100,845","170,116","34,176",83,"2,919,191","2,930.91",,,,,,,
49590,VIRGINIA                 ,MIDDLESEX              ,29,"912,769","2,622.90",758755,"2,180.33","68,869","72,669","12,476",28,"1,102,124","3,280.13",,,,,,,
49600,VIRGINIA                 ,MONTGOMERY             ,48,"811,731","1,409.26",670404,"1,163.90","44,521","70,917","25,889",48,"1,656,544","2,875.94",,,,,,,
49620,VIRGINIA                 ,NELSON                 ,23,"303,200","1,098.55",180360,653.48,"66,275","35,838","20,727",23,"900,399","3,262.32",,,,,,,
49621,VIRGINIA                 ,NEW KENT               ,24,"406,577","1,411.73",352898,"1,225.34","21,735","27,032","4,912",24,"747,481","2,595.42",,,,,,,
49622,VIRGINIA                 ,NEWPORT NEWS CITY      ,354,"6,507,277","1,531.84",5762225.6,"1,356.46","213,301","456,796","74,954",340,"14,754,036","3,616.19",,,,,,,
49641,VIRGINIA                 ,NORFOLK CITY           ,501,"10,547,782","1,754.45",8979549,"1,493.60","493,871","897,907","176,455",467,"21,247,496","3,791.49",,,,,,,
49650,VIRGINIA                 ,NORTHAMPTON            ,48,"1,109,474","1,926.17",959634,"1,666.03","41,541","98,893","9,406",48,"2,107,559","3,658.96",,,,,,,
49660,VIRGINIA                 ,NORTHUMBERLAND         ,17,"160,695",787.72,147470,722.89,"5,383","5,590","2,252",16,"452,502","2,356.78",,,,,,,
49661,VIRGINIA                 ,NORTON CITY            ,10,"268,201","2,235.01",238877.79,"1,990.65","8,528","17,257","3,538",10,"559,773","4,664.78",,,,,,,
49670,VIRGINIA                 ,NOTTOWAY               ,39,"1,026,362","2,193.08",885712,"1,892.55","47,003","79,792","13,855",38,"1,684,655","3,694.42",,,,,,,
49680,VIRGINIA                 ,ORANGE                 ,62,"1,661,176","2,232.76",1367663,"1,838.26","151,228","109,612","32,673",61,"2,346,932","3,206.19",,,,,,,
49690,VIRGINIA                 ,PAGE                   ,30,"875,249","2,431.25",786199,"2,183.89","37,800","41,578","9,672",30,"937,752","2,604.87",,,,,,,
49700,VIRGINIA                 ,PATRICK                ,29,"804,267","2,311.11",669762,"1,924.60","48,535","62,557","23,413",28,"1,019,320","3,033.69",,,,,,,
49701,VIRGINIA                 ,PETERSBURG CITY        ,137,"2,962,354","1,801.92",2568589,"1,562.40","108,068","250,950","34,747",124,"4,844,976","3,256.03",,,,,,,
49710,VIRGINIA                 ,PITTSYLVANIA           ,108,"2,918,178","2,251.68",2477257,"1,911.46","138,733","246,433","55,755",106,"4,221,697","3,318.94",,,,,,,
49711,VIRGINIA                 ,PORTSMOUTH CITY        ,320,"6,639,892","1,729.14",5682754,"1,479.88","222,460","662,180","72,498",304,"13,865,909","3,800.96",,,,,,,
49712,VIRGINIA                 ,POQUOSON CITY          ,2,"27,967","1,165.29",23629,984.54,"1,075","2,672",591,2,"103,627","4,317.79",,,,,,,
49720,VIRGINIA                 ,POWHATAN               ,31,"412,540","1,108.98",345183,927.91,"26,308","33,640","7,409",29,"941,194","2,704.58",,,,,,,
49730,VIRGINIA                 ,PRINCE EDWARD          ,54,"1,383,051","2,134.34",1181846,"1,823.84","64,038","111,120","26,047",50,"2,226,168","3,710.28",,,,,,,
49740,VIRGINIA                 ,PRINCE GEORGE          ,39,"996,676","2,129.65",802447,"1,714.63","71,209","103,300","19,720",37,"1,543,891","3,477.23",,,,,,,
49750,VIRGINIA                 ,PRINCE WILLIAM         ,280,"5,417,965","1,612.49",4850626.72,"1,443.64","118,681","413,397","35,261",255,"10,383,716","3,393.37",,,,,,,
49770,VIRGINIA                 ,PULASKI                ,34,"905,464","2,219.27",798426,"1,956.93","38,686","56,036","12,316",34,"1,436,662","3,521.23",,,,,,,
49771,VIRGINIA                 ,RADFORD CITY           ,16,"323,648","1,685.67",281921,"1,468.34","9,045","28,051","4,631",16,"640,164","3,334.19",,,,,,,
49780,VIRGINIA                 ,RAPPAHANNOCK           ,6,"221,498","3,076.36",197747,"2,746.49","8,038","12,533","3,180",6,"259,967","3,610.65",,,,,,,
49790,VIRGINIA                 ,RICHMOND               ,18,"419,538","1,942.31",316486,"1,465.21","40,860","47,388","14,804",17,"693,057","3,397.34",,,,,,,
49791,VIRGINIA                 ,RICHMOND CITY          ,882,"20,192,347","1,907.82",16543505,"1,563.07","1,325,399","1,764,415","559,028",824,"29,719,075","3,005.57",,,,,,,
49800,VIRGINIA                 ,ROANOKE                ,39,"1,101,483","2,353.60",921012,"1,967.97","51,684","99,949","28,838",36,"1,457,684","3,374.27",,,,,,,
49801,VIRGINIA                 ,ROANOKE CITY           ,267,"4,839,738","1,510.53",4055592,"1,265.79","249,216","415,196","119,734",254,"8,118,242","2,663.47",,,,,,,
49810,VIRGINIA                 ,ROCKBRIDGE             ,15,"187,603","1,042.24",165502,919.46,"8,058","11,445","2,598",14,"574,123","3,417.40",,,,,,,
49820,VIRGINIA                 ,ROCKINGHAM             ,70,"1,875,489","2,232.73",1733079,"2,063.19","52,187","77,841","12,382",67,"1,970,940","2,451.42",,,,,,,
49830,VIRGINIA                 ,RUSSELL                ,22,"269,434","1,020.58",241897,916.28,"6,125","18,642","2,770",22,"773,347","2,929.34",,,,,,,
49838,VIRGINIA                 ,SALEM CITY             ,45,"489,424",906.34,415909,770.20,"29,855","26,604","17,056",42,"1,157,670","2,296.96",,,,,,,
49840,VIRGINIA                 ,SCOTT                  ,20,"498,616","2,077.57",437230,"1,821.79","17,179","36,693","7,514",19,"745,788","3,271.00",,,,,,,
49850,VIRGINIA                 ,SHENANDOAH             ,48,"1,314,381","2,281.91",1189397,"2,064.93","52,323","58,286","14,375",46,"1,773,601","3,213.05",,,,,,,
49860,VIRGINIA                 ,SMYTH                  ,38,"853,374","1,871.43",766024,"1,679.88","21,594","56,738","9,018",36,"2,748,973","6,363.36",,,,,,,
49870,VIRGINIA                 ,SOUTHAMPTON            ,40,"1,153,610","2,403.35",967083,"2,014.76","56,825","110,600","19,102",39,"1,685,831","3,602.20",,,,,,,
49880,VIRGINIA                 ,SPOTSYLVANIA           ,96,"2,338,812","2,030.22",2152428,"1,868.43","61,789","104,088","20,507",91,"3,809,806","3,488.83",,,,,,,
49890,VIRGINIA                 ,STAFFORD               ,152,"3,841,419","2,106.04",3553342,"1,948.10","73,938","173,664","40,475",140,"4,747,376","2,825.82",,,,,,,
49891,VIRGINIA                 ,STAUNTON CITY          ,67,"1,712,358","2,129.80",1516600,"1,886.32","98,049","79,875","17,834",63,"2,421,346","3,202.84",,,,,,,
49892,VIRGINIA                 ,SUFFOLK CITY           ,91,"2,121,963","1,943.19",1843404,"1,688.10","57,145","203,366","18,048",88,"3,636,984","3,444.11",,,,,,,
49900,VIRGINIA                 ,SURRY                  ,20,"236,331",984.71,215340,897.25,"2,515","17,186","1,290",20,"751,219","3,130.08",,,,,,,
49910,VIRGINIA                 ,SUSSEX                 ,35,"952,436","2,267.70",819726,"1,951.73","38,637","79,555","14,518",34,"1,533,813","3,759.35",,,,,,,
49920,VIRGINIA                 ,TAZEWELL               ,64,"1,212,662","1,578.99",1005940.33,"1,309.82","68,912","109,828","27,982",63,"4,237,397","5,605.02",,,,,,,
49921,VIRGINIA                 ,VIRGINIA BEACH CITY    ,489,"8,246,453","1,405.33",7506071,"1,279.15","236,967","437,177","66,238",458,"19,746,332","3,592.86",,,,,,,
49930,VIRGINIA                 ,WARREN                 ,45,"1,393,444","2,580.45",1254528,"2,323.20","51,928","68,238","18,750",43,"1,761,342","3,413.45",,,,,,,
49950,VIRGINIA                 ,WASHINGTON             ,37,"867,912","1,954.76",758588,"1,708.53","27,461","71,799","10,064",36,"1,392,274","3,222.86",,,,,,,
49951,VIRGINIA                 ,WAYNESBORO CITY        ,53,"1,111,722","1,747.99",911724,"1,433.53","95,779","75,410","28,809",52,"1,776,733","2,847.33",,,,,,,
49960,VIRGINIA                 ,WESTMORELAND           ,34,"600,228","1,471.15",504875,"1,237.44","34,398","46,588","14,367",32,"1,137,582","2,962.45",,,,,,,
49961,VIRGINIA                 ,WILLIAMSBURG CITY      ,30,"875,402","2,431.67",809313,"2,248.09","23,409","32,168","10,512",30,"1,342,458","3,729.05",,,,,,,
49962,VIRGINIA                 ,WINCHESTER CITY        ,68,"1,572,958","1,927.64",1472002,"1,803.92","27,080","65,524","8,352",66,"2,327,266","2,938.47",,,,,,,
49970,VIRGINIA                 ,WISE                   ,29,"828,809","2,381.64",719026.14,"2,066.17","34,345","65,076","10,362",28,"1,654,054","4,922.78",,,,,,,
49980,VIRGINIA                 ,WYTHE                  ,35,"758,290","1,805.45",632458,"1,505.85","37,401","67,643","20,788",34,"1,248,686","3,060.50",,,,,,,
49981,VIRGINIA                 ,YORK                   ,73,"1,805,184","2,060.71",1607658,"1,835.23","75,562","107,072","14,892",70,"2,514,211","2,993.11",,,,,,,
50000,WASHINGTON               ,ADAMS                  ,10,"79,533",662.78,71052,592.10,790,"7,362",329,10,"313,763","2,614.69",,,,,,,
50010,WASHINGTON               ,ASOTIN                 ,23,"435,393","1,577.51",394888,"1,430.75","5,635","32,850","2,020",23,"1,015,617","3,679.77",,,,,,,
50020,WASHINGTON               ,BENTON                 ,162,"4,125,943","2,122.40",3563687,"1,833.17","57,138","490,309","14,809",156,"5,731,527","3,061.71",,,,,,,
50030,WASHINGTON               ,CHELAN                 ,51,"847,830","1,385.34",759806,"1,241.51","20,400","62,470","5,154",48,"1,793,050","3,112.93",,,,,,,
50040,WASHINGTON               ,CLALLAM                ,54,"1,532,271","2,364.62",1365737,"2,107.62","95,848","54,217","16,469",52,"2,045,796","3,278.52",,,,,,,
50050,WASHINGTON               ,CLARK                  ,311,"7,322,662","1,962.13",6297286,"1,687.38","213,533","708,866","102,977",286,"10,448,026","3,044.30",,,,,,,
50060,WASHINGTON               ,COLUMBIA               ,6,"304,893","4,234.63",257280,"3,573.33","11,052","33,929","2,632",6,"345,422","4,797.53",,,,,,,
50070,WASHINGTON               ,COWLITZ                ,96,"1,644,421","1,427.45",1363157,"1,183.30","63,132","204,473","13,659",90,"3,117,776","2,886.83",,,,,,,
50080,WASHINGTON               ,DOUGLAS                ,59,"984,455","1,390.47",841720,"1,188.87","32,184","104,124","6,427",57,"1,894,858","2,770.26",,,,,,,
50090,WASHINGTON               ,FERRY                  ,6,"43,223",600.32,38307,532.04,575,"4,012",329,5,"180,166","3,002.77",,,,,,,
50100,WASHINGTON               ,FRANKLIN               ,69,"1,511,044","1,824.93",1311927,"1,584.45","37,074","153,807","8,236",68,"2,525,180","3,094.58",,,,,,,
50110,WASHINGTON               ,GARFIELD               ,3,"64,558","1,793.28",64558,"1,793.28",0,0,0,3,"184,627","5,128.53",,,,,,,
