"AGED - HOSPICE - 2010 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) ",,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,
2050,ALASKA                   ,BETHEL                 ,699,0,0.00,0,0.00,0,0,0,587,0,0.00,
2060,ALASKA                   ,BRISTOL BAY            ,568,0,0.00,0,0.00,0,0,0,513,0,0.00,
2070,ALASKA                   ,DILLINGHAM             ,403,"6,408",1.33,"6,408",1.33,0,0,0,327,0,0.00,
2080,ALASKA                   ,CORDOVA-MC CARTHY      ,214,0,0.00,0,0.00,0,0,0,194,0,0.00,
2090,ALASKA                   ,FAIRBANKS NORTH STAR   ,"5,609","187,213",2.78,"187,213",2.78,0,0,0,"5,118",0,0.00,
2100,ALASKA                   ,HAINES                 ,363,"9,870",2.27,"9,870",2.27,0,0,0,338,0,0.00,
2110,ALASKA                   ,JUNEAU                 ,"3,003","264,893",7.35,"264,893",7.35,0,0,0,"2,707",0,0.00,
2120,ALASKA                   ,KENAI-COOK INLET       ,"5,563","359,171",5.38,"359,171",5.38,0,0,0,"5,172",0,0.00,
2130,ALASKA                   ,KETCHIKAN GATEWAY      ,"1,431","21,987",1.28,"21,987",1.28,0,0,0,"1,324",0,0.00,
2140,ALASKA                   ,KOBUK                  ,398,0,0.00,0,0.00,0,0,0,298,0,0.00,
2150,ALASKA                   ,KODIAK ISLAND          ,545,"6,062",0.93,"6,062",0.93,0,0,0,470,0,0.00,
2160,ALASKA                   ,KUSKOKWIN              ,187,0,0.00,0,0.00,0,0,0,145,0,0.00,
2170,ALASKA                   ,MATANUSKA-SUSITNA      ,"6,198","1,141,958",15.35,"1,141,958",15.35,0,0,0,"5,689",0,0.00,
2180,ALASKA                   ,NOME                   ,573,"29,917",4.35,"29,917",4.35,0,0,0,468,0,0.00,
2190,ALASKA                   ,OUTER KETCHIKAN        ,186,0,0.00,0,0.00,0,0,0,157,0,0.00,
2200,ALASKA                   ,PRINCE OF WALES        ,313,0,0.00,0,0.00,0,0,0,283,0,0.00,
2210,ALASKA                   ,SEWARD                 ,515,"47,641",7.71,"47,641",7.71,0,0,0,472,0,0.00,
2220,ALASKA                   ,SITKA                  ,933,"8,813",0.79,"8,813",0.79,0,0,0,824,0,0.00,
2230,ALASKA                   ,SKAGWAY-YAKUTAT        ,358,"36,765",8.56,"36,765",8.56,0,0,0,330,0,0.00,
2240,ALASKA                   ,SOUTHEAST FAIRBANKS    ,504,"1,438",0.24,"1,438",0.24,0,0,0,472,0,0.00,
2250,ALASKA                   ,UPPER YUKON            ,153,0,0.00,0,0.00,0,0,0,133,0,0.00,
2260,ALASKA                   ,VALDEZ-CHITNA-WHITIER  ,764,"20,588",2.25,"20,588",2.25,0,0,0,672,0,0.00,
2270,ALASKA                   ,WADE HAMPTON           ,400,0,0.00,0,0.00,0,0,0,343,0,0.00,
2280,ALASKA                   ,WRANGELL-PETERSBURG    ,757,"4,164",0.46,"4,164",0.46,0,0,0,723,0,0.00,
2290,ALASKA                   ,YUKON-KOYUKUK          ,476,"15,318",2.68,"15,318",2.68,0,0,0,432,0,0.00,
3000,ARIZONA                  ,APACHE                 ,"6,373","957,036",12.51,"957,036",12.51,0,0,0,"6,063",0,0.00,
3010,ARIZONA                  ,COCHISE                ,"15,968","3,654,550",19.07,"3,654,550",19.07,0,0,0,"14,852",0,0.00,
3020,ARIZONA                  ,COCONINO               ,"12,628","5,492,819",36.25,"5,492,819",36.25,0,0,0,"11,923",0,0.00,
3030,ARIZONA                  ,GILA                   ,"9,899","5,459,268",45.96,"5,459,268",45.96,0,0,0,"9,389",0,0.00,
3040,ARIZONA                  ,GRAHAM                 ,"2,876","851,108",24.66,"851,108",24.66,0,0,0,"2,731",0,0.00,
3050,ARIZONA                  ,GREENLEE               ,715,"174,677",20.36,"174,677",20.36,0,0,0,685,0,0.00,
3055,ARIZONA                  ,LA PAZ                 ,"3,481","1,157,034",27.70,"1,157,034",27.70,0,0,0,"3,204",0,0.00,
3060,ARIZONA                  ,MARICOPA               ,"240,131","292,102,030",101.37,"292,102,030",101.37,0,0,0,"217,322",0,0.00,
3070,ARIZONA                  ,MOHAVE                 ,"32,837","14,403,908",36.55,"14,403,908",36.55,0,0,0,"31,144",0,0.00,
3080,ARIZONA                  ,NAVAJO                 ,"11,082","3,156,721",23.74,"3,156,721",23.74,0,0,0,"10,583",0,0.00,
3090,ARIZONA                  ,PIMA                   ,"80,857","56,349,161",58.07,"56,349,161",58.07,0,0,0,"73,073",0,0.00,
3100,ARIZONA                  ,PINAL                  ,"21,202","15,746,474",61.89,"15,746,474",61.89,0,0,0,"19,397",0,0.00,
3110,ARIZONA                  ,SANTA CRUZ             ,"3,321","1,462,621",36.70,"1,462,621",36.70,0,0,0,"3,011",0,0.00,
3120,ARIZONA                  ,YAVAPAI                ,"36,266","17,662,033",40.58,"17,662,033",40.58,0,0,0,"34,006",0,0.00,
3130,ARIZONA                  ,YUMA                   ,"19,019","5,368,177",23.52,"5,368,177",23.52,0,0,0,"18,027",0,0.00,
4000,ARKANSAS                 ,ARKANSAS               ,"2,876","658,183",19.07,"658,183",19.07,0,0,0,"2,692",0,0.00,
4010,ARKANSAS                 ,ASHLEY                 ,"3,224","571,597",14.77,"571,597",14.77,0,0,0,"3,107",0,0.00,
4020,ARKANSAS                 ,BAXTER                 ,"9,183","1,942,882",17.63,"1,942,882",17.63,0,0,0,"8,879",0,0.00,
4030,ARKANSAS                 ,BENTON                 ,"18,357","6,806,878",30.90,"6,806,878",30.90,0,0,0,"17,041",0,0.00,
4040,ARKANSAS                 ,BOONE                  ,"5,982","1,364,996",19.02,"1,364,996",19.02,0,0,0,"5,679",0,0.00,
4050,ARKANSAS                 ,BRADLEY                ,"1,763","127,757",6.04,"127,757",6.04,0,0,0,"1,706",0,0.00,
4060,ARKANSAS                 ,CALHOUN                ,684,"232,107",28.28,"232,107",28.28,0,0,0,655,0,0.00,
4070,ARKANSAS                 ,CARROLL                ,"3,700","856,387",19.29,"856,387",19.29,0,0,0,"3,463",0,0.00,
4080,ARKANSAS                 ,CHICOT                 ,"1,997","166,319",6.94,"166,319",6.94,0,0,0,"1,903",0,0.00,
4090,ARKANSAS                 ,CLARK                  ,"2,974","469,297",13.15,"469,297",13.15,0,0,0,"2,814",0,0.00,
