AGED -- 2010  REIMBURSEMENT FOR COST CONTRACTS,,,,,,,,,,,,,,
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A TOTAL REIMBURSEMENT,PART A REIMBURSEMENT W/O IME/DSH/GME,PART B TOTAL REIMBURSEMENT,,,,,,,,,
05300,CALIFORNIA               ,MADERA,"35,396","30,365","11,866.11",,,,,,,,,
05310,CALIFORNIA               ,MARIN,"444,145","428,022","147,116.55",,,,,,,,,
05320,CALIFORNIA               ,MARIPOSA,0,0,332.83,,,,,,,,,
05330,CALIFORNIA               ,MENDOCINO,"334,848","319,752","29,117.25",,,,,,,,,
05340,CALIFORNIA               ,MERCED,"44,228","41,806","10,389.37",,,,,,,,,
05350,CALIFORNIA               ,MODOC,0,0,582.80,,,,,,,,,
05360,CALIFORNIA               ,MONO,0,0,117.84,,,,,,,,,
05370,CALIFORNIA               ,MONTEREY,"17,417","9,654","18,812.89",,,,,,,,,
05380,CALIFORNIA               ,NAPA,"516,006","489,534","108,818.89",,,,,,,,,
05390,CALIFORNIA               ,NEVADA,"89,117","80,970","64,570.43",,,,,,,,,
05400,CALIFORNIA               ,ORANGE,"1,059,625","968,549","300,713.77",,,,,,,,,
05410,CALIFORNIA               ,PLACER,"591,087","548,198","132,599.17",,,,,,,,,
05420,CALIFORNIA               ,PLUMAS,"163,720","161,176","193,166.01",,,,,,,,,
05430,CALIFORNIA               ,RIVERSIDE,"464,365","426,927","191,446.76",,,,,,,,,
05440,CALIFORNIA               ,SACRAMENTO,"1,543,528","1,422,821","441,485.28",,,,,,,,,
05450,CALIFORNIA               ,SAN BENITO,"23,336","23,070","2,935.08",,,,,,,,,
05460,CALIFORNIA               ,SAN BERNARDINO,"1,789,136","1,546,886","607,360.58",,,,,,,,,
05470,CALIFORNIA               ,SAN DIEGO,"911,613","834,541","301,078.26",,,,,,,,,
05480,CALIFORNIA               ,SAN FRANCISCO,"781,392","440,458","279,702.23",,,,,,,,,
05490,CALIFORNIA               ,SAN JOAQUIN,"716,698","647,894","314,630.77",,,,,,,,,
05500,CALIFORNIA               ,SAN LUIS OBISPO,"15,211","14,674","12,498.09",,,,,,,,,
05510,CALIFORNIA               ,SAN MATEO,"771,778","756,641","247,331.40",,,,,,,,,
05520,CALIFORNIA               ,SANTA BARBARA,"41,173","36,195","47,951.52",,,,,,,,,
05530,CALIFORNIA               ,SANTA CLARA,"2,217,414","1,762,202","503,011.27",,,,,,,,,
05540,CALIFORNIA               ,SANTA CRUZ,"178,515","158,697","25,745.30",,,,,,,,,
05550,CALIFORNIA               ,SHASTA,0,0,"19,161.82",,,,,,,,,
05560,CALIFORNIA               ,SIERRA,0,0,"3,216.37",,,,,,,,,
05570,CALIFORNIA               ,SISKIYOU,0,0,0.00,,,,,,,,,
05580,CALIFORNIA               ,SOLANO,"724,690","705,646","194,690.35",,,,,,,,,
05590,CALIFORNIA               ,SONOMA,"492,680","484,410","141,660.05",,,,,,,,,
05600,CALIFORNIA               ,STANISLAUS,"189,593","169,180","68,284.43",,,,,,,,,
05610,CALIFORNIA               ,SUTTER,"20,738","18,976","6,509.14",,,,,,,,,
05620,CALIFORNIA               ,TEHAMA,"6,688","5,996","11,434.13",,,,,,,,,
05630,CALIFORNIA               ,TRINITY,"23,166","19,697",0.00,,,,,,,,,
05640,CALIFORNIA               ,TULARE,"84,334","76,525","25,364.00",,,,,,,,,
05650,CALIFORNIA               ,TUOLUMNE,"85,323","83,324","20,242.47",,,,,,,,,
