AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011
06440,COLORADO                 ,OTERO,"63,954","56,569","18,984","35,227","27,756"
06450,COLORADO                 ,OURAY,"6,366","5,862","4,325","2,668","2,078"
06460,COLORADO                 ,PARK,-686,"2,942",-411,"-3,976","-3,178"
06470,COLORADO                 ,PHILLIPS,"11,909","10,917","2,587","1,579","2,173"
06480,COLORADO                 ,PITKIN,"-1,872","-1,928","-9,416","-7,880","-3,765"
06490,COLORADO                 ,PROWERS,"8,133","7,976","1,357","3,501","6,652"
06500,COLORADO                 ,PUEBLO,"340,263","237,068","103,319","181,141","152,841"
06510,COLORADO                 ,RIO BLANCO,"11,155","4,165",271,"-3,159","-2,115"
06520,COLORADO                 ,RIO GRANDE,"20,323","11,043","5,013","7,337","8,792"
06530,COLORADO                 ,ROUTT,"24,768","19,101","11,676","9,199","17,058"
06540,COLORADO                 ,SAGUACHE,"9,571","5,855","2,677","2,426","4,186"
06550,COLORADO                 ,SAN JUAN,296,450,760,-143,-53
06560,COLORADO                 ,SAN MIGUEL,"3,457","3,636","1,798","2,015","1,273"
06570,COLORADO                 ,SEDGWICK,542,"2,579",114,897,349
06580,COLORADO                 ,SUMMIT,"3,540","4,806","3,442",-637,"-11,356"
06590,COLORADO                 ,TELLER,"19,999","22,316","1,768","2,227","6,502"
06600,COLORADO                 ,WASHINGTON,"7,363","8,342","2,443","4,206","4,229"
06610,COLORADO                 ,WELD,"-85,273","-55,098","-28,755","-64,604","-38,541"
06620,COLORADO                 ,YUMA,"20,671","17,198","2,225","5,385","4,678"
06630,COLORADO                 ,BROOMFIELD,"-6,155","-4,436","-7,683","-12,139","-9,994"
07000,CONNECTICUT              ,FAIRFIELD,"647,161","1,012,425","1,590,955","1,915,902","1,632,739"
07010,CONNECTICUT              ,HARTFORD,"-830,382","-1,564,385","-1,082,135","-1,367,387","-1,247,773"
07020,CONNECTICUT              ,LITCHFIELD,"-26,613","-224,926","-93,125","-136,527","-148,497"
07030,CONNECTICUT              ,MIDDLESEX,"-169,394","-267,237","-182,728","-208,408","-169,562"
07040,CONNECTICUT              ,NEW HAVEN,"-795,074","-485,863","-122,435","68,174","-5,901"
07050,CONNECTICUT              ,NEW LONDON,"-346,045","-557,770","-387,804","-423,282","-359,014"
07060,CONNECTICUT              ,TOLLAND,"-123,155","-237,405","-172,096","-209,309","-181,324"
07070,CONNECTICUT              ,WINDHAM,"-12,761","-113,829","-70,300","-99,871","-111,532"
08000,DELAWARE                 ,KENT,"15,545","-16,731","-1,350","-5,695","-7,054"
08010,DELAWARE                 ,NEW CASTLE,"93,367","-32,577","-15,413","-45,483","-71,347"
08020,DELAWARE                 ,SUSSEX,"17,642","-124,409","-225,976","-50,645","-257,361"
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-619,559","-505,720","-543,837","-377,722","-206,263"
10000,FLORIDA                  ,ALACHUA,"187,276","211,689","205,396","340,731","225,927"
10010,FLORIDA                  ,BAKER,"-31,955","-30,309","-23,233","-28,676","-10,258"
10020,FLORIDA                  ,BAY,"-383,781","-410,876","-292,669","-302,937","-223,743"
10030,FLORIDA                  ,BRADFORD,"-7,273","-7,109","-1,520","12,086","9,050"
10040,FLORIDA                  ,BREVARD,"-1,100,671","-1,130,195","-1,139,552","-897,195","-882,195"
10050,FLORIDA                  ,BROWARD,"-141,470","33,228","371,925","-552,607","-146,704"
10060,FLORIDA                  ,CALHOUN,"-24,362","-20,310","-17,336","-19,653","-17,853"
10070,FLORIDA                  ,CHARLOTTE,"-383,611","-414,697","-353,772","-250,339","-56,219"
10080,FLORIDA                  ,CITRUS,"-294,634","-170,655","-72,806","-45,643","-105,683"
10090,FLORIDA                  ,CLAY,"-135,519","-89,728","-83,378","-88,250","2,138"
10100,FLORIDA                  ,COLLIER,"-644,394","-376,725","-596,299","-681,005","-730,751"
10110,FLORIDA                  ,COLUMBIA,"-89,868","-121,021","-91,464","-51,870",-556
10120,FLORIDA                  ,MIAMI-DADE,"1,819,628","1,099,864","1,773,697","-1,703","-377,837"
10130,FLORIDA                  ,DESOTO,"-113,570","-90,006","-90,361","-70,420","-31,903"
10140,FLORIDA                  ,DIXIE,"8,857","8,566","11,741","22,716","15,335"
10150,FLORIDA                  ,DUVAL,"-870,645","-550,685","-510,071","-560,466","-63,389"
10160,FLORIDA                  ,ESCAMBIA,"-920,384","-899,978","-707,736","-729,987","-425,615"
10170,FLORIDA                  ,FLAGLER,"-340,094","-339,362","-264,626","-265,253","-171,151"
10180,FLORIDA                  ,FRANKLIN,"-16,315","-16,079","-13,699","-7,081","-10,531"
10190,FLORIDA                  ,GADSDEN,"-44,589","-44,628","-25,611","-10,339","-37,594"
10200,FLORIDA                  ,GILCHRIST,"13,947","18,895","18,040","36,363","23,899"
10210,FLORIDA                  ,GLADES,"-6,058","-6,177","-8,294","-8,840","-8,837"
10220,FLORIDA                  ,GULF,"-36,891","-38,031","-26,854","-31,238","-26,110"
10230,FLORIDA                  ,HAMILTON,"-18,012","-16,984","-9,493","-7,066","-8,794"
10240,FLORIDA                  ,HARDEE,"-39,247","-32,430","-27,534","-18,595","-13,936"
10250,FLORIDA                  ,HENDRY,"-18,330","-25,299","-35,799","-46,367","-14,560"
10260,FLORIDA                  ,HERNANDO,"-141,236","-102,586","-65,872","-78,933","-67,636"
10270,FLORIDA                  ,HIGHLANDS,"-420,080","-281,079","-199,972","-179,446","-227,951"
10280,FLORIDA                  ,HILLSBOROUGH,"-741,602","-517,289","-394,250","-367,844","-260,040"
10290,FLORIDA                  ,HOLMES,"-61,918","-47,537","-25,380","-25,788","-7,965"
10300,FLORIDA                  ,INDIAN RIVER,"-339,991","-371,988","-394,038","-519,008","-569,464"
10310,FLORIDA                  ,JACKSON,"-31,588","-38,620","-87,472","-86,909","-42,571"
10320,FLORIDA                  ,JEFFERSON,"-15,601","-15,882","-9,491","-4,661","-6,686"
10330,FLORIDA                  ,LAFAYETTE,"-5,655","-7,246","-3,487",-548,"-1,249"
10340,FLORIDA                  ,LAKE,"-1,099,859","-758,659","-411,680","-198,822","-392,948"
10350,FLORIDA                  ,LEE,"-700,407","-701,129","-566,157","-74,265","-286,869"
10360,FLORIDA                  ,LEON,"-155,129","-167,933","-108,778","-40,901","-119,657"
10370,FLORIDA                  ,LEVY,"10,755","20,066","24,323","55,035","35,230"
10380,FLORIDA                  ,LIBERTY,"-9,609","-11,653","-8,496","-7,190","-9,917"
10390,FLORIDA                  ,MADISON,"-26,992","-19,990","-11,820","-8,931","-22,593"
10400,FLORIDA                  ,MANATEE,"-913,948","-936,025","-917,357","-755,200","-68,490"
10410,FLORIDA                  ,MARION,"-357,873","-378,441","-281,189","-239,301","6,670"
10420,FLORIDA                  ,MARTIN,"-204,183","-355,745","-302,138","-471,521","-690,561"
10430,FLORIDA                  ,MONROE,"-31,041","-46,861","-22,441","-15,547","-20,719"
10440,FLORIDA                  ,NASSAU,"-110,308","-75,044","-72,613","-72,885","-15,171"
10450,FLORIDA                  ,OKALOOSA,"-211,058","-264,173","-220,401","-173,485","-87,805"
10460,FLORIDA                  ,OKEECHOBEE,"-39,826","-50,976","-42,808","-79,558","-106,885"
10470,FLORIDA                  ,ORANGE,"-1,280,241","-1,181,597","-1,010,684","-673,154","-262,660"
10480,FLORIDA                  ,OSCEOLA,"-283,345","-184,924","-156,509","-80,832","-60,867"
10490,FLORIDA                  ,PALM BEACH,"1,815,475","305,538","638,020","-800,841","-158,401"
10500,FLORIDA                  ,PASCO,"-352,806","-280,064","-179,708","-228,389","-145,730"
10510,FLORIDA                  ,PINELLAS,"-871,563","-617,524","-282,892","-349,569","-318,172"
10520,FLORIDA                  ,POLK,"-881,031","-678,226","-606,942","-563,681","-416,593"
10530,FLORIDA                  ,PUTNAM,"-15,586","-17,662","-16,294","27,724","22,872"
10540,FLORIDA                  ,ST. JOHNS,"-404,357","-374,969","-395,316","-472,673","-326,156"
10550,FLORIDA                  ,ST. LUCIE,"-285,061","-431,215","-425,684","-644,912","-713,635"
10560,FLORIDA                  ,SANTA ROSA,"-443,808","-436,854","-416,627","-390,555","-207,330"
10570,FLORIDA                  ,SARASOTA,"-1,532,515","-1,693,240","-1,478,793","-859,128","-186,111"
10580,FLORIDA                  ,SEMINOLE,"-476,047","-437,145","-328,555","-205,729","-107,555"
10590,FLORIDA                  ,SUMTER,"-86,078","-64,219","-33,546","-22,576","-31,379"
10600,FLORIDA                  ,SUWANNEE,"-47,083","-55,072","-32,337","-4,707","11,615"
10610,FLORIDA                  ,TAYLOR,"-38,167","-45,188","-25,284","-29,707","-33,910"
10620,FLORIDA                  ,UNION,466,"3,981","4,876","6,193","7,711"
10630,FLORIDA                  ,VOLUSIA,"-887,050","-754,420","-572,851","-456,448","-504,957"
10640,FLORIDA                  ,WAKULLA,"-23,675","-30,462","-20,493","-8,128","-25,952"
10650,FLORIDA                  ,WALTON,"-73,403","-81,900","-73,657","-74,448","-50,061"
10660,FLORIDA                  ,WASHINGTON,"-22,606","-25,958","-29,821","-32,232","-19,169"
11000,GEORGIA                  ,APPLING,"-23,663","-11,223","-17,330","-12,805","-4,957"
11010,GEORGIA                  ,ATKINSON,"-14,194","-10,434","-10,745","-11,058","-11,221"
11011,GEORGIA                  ,BACON,"-20,012","-7,275","-10,979","-7,252","-3,860"
11020,GEORGIA                  ,BAKER,"-5,638","-2,202","-4,864","-4,705","-4,055"
11030,GEORGIA                  ,BALDWIN,"-292,026","-219,036","-324,751","-210,570","-177,957"
11040,GEORGIA                  ,BANKS,"-13,316","-13,897","-12,229","-7,152","-1,779"
11050,GEORGIA                  ,BARROW,"-60,202","-59,801","-32,464","-31,396","-22,531"
11060,GEORGIA                  ,BARTOW,"-91,082","-75,641","-82,447","-36,820","29,398"
11070,GEORGIA                  ,BEN HILL,"-43,123","-37,118","-49,863","-60,116","-42,387"
11080,GEORGIA                  ,BERRIEN,"-40,425","-21,377","-29,740","-28,483","-44,312"
11090,GEORGIA                  ,BIBB,"-595,740","-461,369","-786,652","-787,330","-472,975"
11100,GEORGIA                  ,BLECKLEY,"-25,173","-19,989","-28,660","-30,755","-16,549"
11110,GEORGIA                  ,BRANTLEY,"-61,703","-26,636","-33,205","-27,145","-17,963"
11120,GEORGIA                  ,BROOKS,"-25,501","-9,345","-9,162","-1,911","-9,639"
11130,GEORGIA                  ,BRYAN,"-19,288","-4,276","-7,714","-10,075","-1,413"
11140,GEORGIA                  ,BULLOCH,"-52,001","-23,227","-36,212","-50,921","-27,952"
11150,GEORGIA                  ,BURKE,"-29,933","-16,454","-23,239","-22,639","-30,029"
11160,GEORGIA                  ,BUTTS,"-23,368","-19,054","-22,825","-14,424","-2,804"
11161,GEORGIA                  ,CALHOUN,"-13,563","-6,367","-17,461","-25,970","-20,801"
11170,GEORGIA                  ,CAMDEN,"-95,057","-96,933","-124,013","-128,533","-102,060"
11180,GEORGIA                  ,CANDLER,"-8,313","-3,644","-5,717","-6,703","-2,911"
11190,GEORGIA                  ,CARROLL,"-112,838","-93,427","-99,829","-43,634","48,880"
11200,GEORGIA                  ,CATOOSA,"-64,370","-59,595","-45,625","-70,117","-61,951"
11210,GEORGIA                  ,CHARLTON,"-24,935","-14,193","-16,383","-19,519","-14,418"
11220,GEORGIA                  ,CHATHAM,"-187,210","-30,436","-66,873","-77,199","13,698"
11230,GEORGIA                  ,CHATTAHOOCHEE,"1,521","-1,430",-930,228,"-2,347"
11240,GEORGIA                  ,CHATTOOGA,"-25,020","-24,408","-25,270","-14,210","5,954"
11250,GEORGIA                  ,CHEROKEE,"-104,214","-99,892","-109,140","-38,989","46,598"
11260,GEORGIA                  ,CLARKE,"-121,276","-141,181","-34,867","-63,857","-111,136"
11270,GEORGIA                  ,CLAY,676,272,"-3,500","-3,700","-2,167"
11280,GEORGIA                  ,CLAYTON,"-105,279","-97,309","-90,177","-40,063","41,281"
11281,GEORGIA                  ,CLINCH,"-13,517","-3,713","-3,757","-4,835","-9,453"
11290,GEORGIA                  ,COBB,"-452,722","-430,408","-435,756","-172,125","212,045"
11291,GEORGIA                  ,COFFEE,"-71,181","-45,789","-54,410","-55,110","-48,842"
11300,GEORGIA                  ,COLQUITT,"-21,204","-11,987","-33,990","-91,833","-95,957"
11310,GEORGIA                  ,COLUMBIA,"-109,554","-93,686","-110,379","-82,973","-112,938"
11311,GEORGIA                  ,COOK,"-34,872","-20,593","-23,512","-22,513","-32,324"
11320,GEORGIA                  ,COWETA,"-67,749","-60,968","-70,703","-27,729","37,079"
11330,GEORGIA                  ,CRAWFORD,"-12,845","-9,931","-17,117","-20,457","-11,056"
11340,GEORGIA                  ,CRISP,"-44,517","-23,687","-47,280","-58,046","-48,848"
11341,GEORGIA                  ,DADE,"-28,803","-26,727","-20,743","-30,079","-24,757"
11350,GEORGIA                  ,DAWSON,"-19,925","-17,819","-19,179","-7,788","12,204"
11360,GEORGIA                  ,DECATUR,"-32,435","-27,794","-34,416","-23,198","-11,586"
11370,GEORGIA                  ,DEKALB,"-349,154","-298,662","-274,739","-123,088","134,890"
11380,GEORGIA                  ,DODGE,"-53,724","-46,476","-100,790","-93,098","-56,135"
11381,GEORGIA                  ,DOOLY,"-24,721","-16,883","-35,744","-33,130","-23,165"
11390,GEORGIA                  ,DOUGHERTY,"-217,898","-100,904","-197,771","-279,553","-263,550"
11400,GEORGIA                  ,DOUGLAS,"-72,617","-59,235","-64,955","-25,978","28,998"
11410,GEORGIA                  ,EARLY,"-2,886","-3,846","-18,829","-19,137","-10,103"
11420,GEORGIA                  ,ECHOLS,"-1,758",-402,-494,-143,"-1,964"
11421,GEORGIA                  ,EFFINGHAM,"-18,434","-4,070","-8,910","-9,219",909
11430,GEORGIA                  ,ELBERT,"-32,478","-36,301","-26,194","-29,844","-33,318"
11440,GEORGIA                  ,EMANUEL,"-39,787","-22,528","-32,111","-40,442","-19,344"
11441,GEORGIA                  ,EVANS,"-10,237","-5,822","-9,672","-9,278","-5,880"
11450,GEORGIA                  ,FANNIN,"-45,841","-39,052","-42,350","-24,590","2,644"
11451,GEORGIA                  ,FAYETTE,"-82,349","-76,176","-73,326","-31,989","46,058"
11460,GEORGIA                  ,FLOYD,"-95,288","-88,945","-87,875","-40,297","37,040"
11461,GEORGIA                  ,FORSYTH,"-76,796","-71,315","-52,600","-18,031","51,668"
11462,GEORGIA                  ,FRANKLIN,"-45,786","-33,163","-26,672","-25,528","-30,537"
11470,GEORGIA                  ,FULTON,"-462,322","-375,453","-374,933","-148,601","182,275"
11471,GEORGIA                  ,GILMER,"-107,713","-46,417","-51,757","-32,008",-716
11480,GEORGIA                  ,GLASCOCK,"-7,247","-4,369","-6,866","-6,144","-8,048"
11490,GEORGIA                  ,GLYNN,"-373,195","-223,933","-319,150","-175,390","-124,846"
11500,GEORGIA                  ,GORDON,"-64,535","-43,782","-51,295","-23,917","18,623"
11510,GEORGIA                  ,GRADY,"-32,201","-33,497","-31,316","-11,428","5,856"
11520,GEORGIA                  ,GREENE,"-18,803","-20,360","-14,549","-16,359","-18,886"
11530,GEORGIA                  ,GWINNETT,"-305,015","-292,401","-227,520","-83,111","131,400"
11540,GEORGIA                  ,HABERSHAM,"-76,715","-79,057","-94,703","-63,128","-28,359"
11550,GEORGIA                  ,HALL,"-127,570","-100,258","-93,155","-34,923","64,276"
11560,GEORGIA                  ,HANCOCK,"-46,689","-43,241","-59,454","-43,850","-34,697"
11570,GEORGIA                  ,HARALSON,"-25,436","-19,373","-23,744","-9,978","13,848"
11580,GEORGIA                  ,HARRIS,"28,619","-3,835","3,600","11,936","-4,782"
11581,GEORGIA                  ,HART,"-28,630","-30,884","-29,608","-27,045","-19,645"
11590,GEORGIA                  ,HEARD,-218,"-1,565","4,402","3,336","9,558"
11591,GEORGIA                  ,HENRY,"-81,054","-66,462","-74,836","-33,624","40,662"
11600,GEORGIA                  ,HOUSTON,"-390,535","-421,506","-649,763","-624,100","-334,223"
11601,GEORGIA                  ,IRWIN,"-16,572","-12,844","-18,953","-13,638","-15,066"
11610,GEORGIA                  ,JACKSON,"-66,533","-68,045","-35,451","-32,305","-29,139"
11611,GEORGIA                  ,JASPER,"-19,642","-12,369","-17,370","-11,739","-5,463"
11612,GEORGIA                  ,JEFF DAVIS,"-15,057","-10,993","-15,362","-11,022",311
11620,GEORGIA                  ,JEFFERSON,"-30,835","-29,392","-44,678","-36,222","-38,809"
11630,GEORGIA                  ,JENKINS,"-10,952","-6,552","-8,133","-8,359","-9,527"
11640,GEORGIA                  ,JOHNSON,"-22,478","-17,476","-34,036","-19,809","-14,087"
11650,GEORGIA                  ,JONES,"-50,682","-38,206","-66,514","-63,964","-36,372"
11651,GEORGIA                  ,LAMAR,"-20,435","-15,105","-23,426","-20,550","-4,059"
11652,GEORGIA                  ,LANIER,"-9,866","-2,798","-2,436","-5,065","-11,975"
11660,GEORGIA                  ,LAURENS,"-119,656","-101,688","-202,040","-182,364","-105,629"
11670,GEORGIA                  ,LEE,"-41,410","-18,799","-38,826","-54,357","-48,848"
11680,GEORGIA                  ,LIBERTY,"-16,273","-3,002","-6,954","-6,035","1,590"
11690,GEORGIA                  ,LINCOLN,"-11,135","-7,576","-12,891","-9,108","-12,086"
11691,GEORGIA                  ,LONG,"-4,019",-193,117,673,"2,285"
11700,GEORGIA                  ,LOWNDES,"-164,080","-61,606","-43,045","-49,989","-166,828"
11701,GEORGIA                  ,LUMPKIN,"-27,514","-17,809","-18,829","-6,506","10,477"
11702,GEORGIA                  ,MCDUFFIE,"-34,363","-26,349","-32,698","-20,935","-28,548"
11703,GEORGIA                  ,MCINTOSH,"-44,934","-22,927","-28,576","-19,188","-11,965"
11710,GEORGIA                  ,MACON,"-21,707","-11,169","-25,538","-22,210","-18,913"
11720,GEORGIA                  ,MADISON,"-40,125","-43,152","-12,797","-24,076","-44,801"
11730,GEORGIA                  ,MARION,"1,821","-1,736","-2,540","-2,627","-3,873"
11740,GEORGIA                  ,MERIWETHER,"15,925","2,090","11,243","18,030","16,623"
11741,GEORGIA                  ,MILLER,"-9,132","-5,732","-14,644","-14,267","-8,781"
11750,GEORGIA                  ,MITCHELL,"-37,598","-18,002","-32,009","-28,516","-24,142"
11760,GEORGIA                  ,MONROE,"-41,201","-47,294","-62,215","-69,130","-46,152"
11770,GEORGIA                  ,MONTGOMERY,"-13,707","-4,640","-12,267","-7,353","10,911"
11771,GEORGIA                  ,MORGAN,"-20,048","-17,220","-11,729","-10,705","-10,189"
11772,GEORGIA                  ,MURRAY,"-87,866","-13,443","-27,084","-24,177","-17,075"
11780,GEORGIA                  ,MUSCOGEE,"132,251","-86,439","-79,986","9,697","-153,512"
11790,GEORGIA                  ,NEWTON,"-60,916","-53,178","-63,607","-28,076","30,017"
11800,GEORGIA                  ,OCONEE,"-36,801","-37,968","-9,791","-21,837","-41,456"
11801,GEORGIA                  ,OGLETHORPE,"-16,578","-16,620","-4,645","-7,936","-13,581"
11810,GEORGIA                  ,PAULDING,"-54,637","-46,164","-51,632","-21,573","21,596"
11811,GEORGIA                  ,PEACH,"-81,381","-79,240","-140,117","-134,286","-82,058"
11812,GEORGIA                  ,PICKENS,"-42,591","-39,762","-41,558","-15,597","23,183"
11820,GEORGIA                  ,PIERCE,"-88,606","-25,512","-28,934","-29,410","-16,260"
11821,GEORGIA                  ,PIKE,"-16,401","-12,372","-19,468","-8,222",-19
11830,GEORGIA                  ,POLK,"-42,052","-30,420","-33,442","-15,520","14,371"
11831,GEORGIA                  ,PULASKI,"-28,503","-25,465","-44,756","-41,912","-29,280"
11832,GEORGIA                  ,PUTNAM,"-95,154","-73,897","-101,928","-87,271","-73,371"
