"IPPS and OPPS Wage Indices by Fiscal Year -- Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,,
County code,State,County name,CBSA 2013,IPPS Wage 2007 A,IPPS Wage 2007 B,IPPS Wage 2008,IPPS Wage 2009,IPPS Wage 2010 A,IPPS Wage 2010 B,IPPS Wage 2011,IPPS Wage 2013,
4550,AR,POINSETT,27860, 0.8345 , 0.8345 , 0.8503 , 0.8423 , 0.7796 , 0.7796 , 0.7794 , 0.8125 ,
4560,AR,POLK,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4570,AR,POPE,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4580,AR,PRAIRIE,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4590,AR,PULASKI,30780, 0.9704 , 0.9704 , 0.8961 , 0.8766 , 0.8683 , 0.8683 , 0.8650 , 0.8566 ,
4600,AR,RANDOLPH,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4610,AR,ST. FRANCIS,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4620,AR,SALINE,30780, 0.9704 , 0.9704 , 0.8961 , 0.8766 , 0.8683 , 0.8683 , 0.8650 , 0.8566 ,
4630,AR,SCOTT,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4640,AR,SEARCY,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4650,AR,SEBASTIAN,22900, 0.7850 , 0.7850 , -   , 0.7814 , 0.7994 , 0.7994 , 0.7713 , 0.7923 ,
4660,AR,SEVIER,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4670,AR,SHARP,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4680,AR,STONE,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4690,AR,UNION,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4700,AR,VAN BUREN,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4710,AR,WASHINGTON,22220, 0.9027 , 0.9027 , 0.8872 , 0.9097 , 0.8787 , 0.8787 , 0.8604 , 0.9284 ,
4720,AR,WHITE,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4730,AR,WOODRUFF,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
4740,AR,YELL,NA, 0.7475 , 0.7475 , 0.7516 , 0.7645 , 0.7559 , 0.7559 , 0.7479 , 0.7501 ,
5000,CA,ALAMEDA,36084, 1.5617 , 1.5617 , 1.5344 , 1.5630 , 1.5857 , 1.5841 , 1.5852 , 1.6090 ,
5010,CA,ALPINE,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5020,CA,AMADOR,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5030,CA,BUTTE,17020, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5040,CA,CALAVERAS,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5050,CA,COLUSA,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5060,CA,CONTRA COSTA,36084, 1.5617 , 1.5617 , 1.5344 , 1.5630 , 1.5857 , 1.5841 , 1.5852 , 1.6090 ,
5070,CA,DEL NORTE,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5080,CA,EL DORADO,40900, 1.2986 , 1.2986 , 1.3068 , 1.3088 , 1.3594 , 1.3581 , 1.3602 , 1.4203 ,
5090,CA,FRESNO,23420, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5100,CA,GLENN,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5110,CA,HUMBOLDT,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5120,CA,IMPERIAL,20940, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5130,CA,INYO,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5140,CA,KERN,12540, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5150,CA,KINGS,25260, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5160,CA,LAKE,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5170,CA,LASSEN,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5200,CA,LOS ANGELES,31084, 1.1686 , 1.1686 , 1.1736 , 1.2032 , 1.1890 , 1.1878 , 1.2014 , 1.2282 ,
5210,CA,LOS ANGELES,31084, 1.1686 , 1.1686 , 1.1736 , 1.2032 , 1.1890 , 1.1878 , 1.2014 , 1.2282 ,
5300,CA,MADERA,31460, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5310,CA,MARIN,41884, 1.5419 , 1.5419 , 1.4802 , 1.5065 , 1.5454 , 1.5439 , 1.5352 , 1.5889 ,
5320,CA,MARIPOSA,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5330,CA,MENDOCINO,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5340,CA,MERCED,32900, 1.1410 , 1.1410 , 1.1981 , 1.2055 , 1.1853 , 1.1842 , 1.2111 , 1.2613 ,
5350,CA,MODOC,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5360,CA,MONO,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5370,CA,MONTEREY,41500, 1.4220 , 1.4220 , 1.4594 , 1.4797 , 1.5301 , 1.5286 , 1.5821 , 1.5968 ,
5380,CA,NAPA,34900, 1.2933 , 1.2933 , 1.3960 , 1.3945 , 1.4240 , 1.4226 , 1.4425 , 1.5575 ,
5390,CA,NEVADA,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5400,CA,ORANGE,42044, 1.1350 , 1.1350 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1954 , 1.2282 ,
5410,CA,PLACER,40900, 1.2986 , 1.2986 , 1.3068 , 1.3088 , 1.3594 , 1.3581 , 1.3602 , 1.4203 ,
5420,CA,PLUMAS,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5430,CA,RIVERSIDE,40140, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5440,CA,SACRAMENTO,40900, 1.2986 , 1.2986 , 1.3068 , 1.3088 , 1.3594 , 1.3581 , 1.3602 , 1.4203 ,
5450,CA,SAN BENITO,41940, 1.5324 , 1.5324 , 1.5441 , 1.5830 , 1.6059 , 1.6043 , 1.6363 , 1.6801 ,
5460,CA,SAN BERNARDINO,40140, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5470,CA,SAN DIEGO,41740, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5480,CA,SAN FRANCISCO,41884, 1.5419 , 1.5419 , 1.4802 , 1.5065 , 1.5454 , 1.5439 , 1.5352 , 1.5889 ,
5490,CA,SAN JOAQUIN,44700, 1.1474 , 1.1474 , 1.1810 , 1.1972 , 1.2245 , 1.2233 , 1.2584 , 1.3148 ,
5500,CA,SAN LUIS OBISPO,42020, 1.1202 , 1.1202 , 1.1952 , 1.1972 , 1.1990 , 1.1979 , 1.2371 , 1.2461 ,
5510,CA,SAN MATEO,41884, 1.5419 , 1.5419 , 1.4802 , 1.5065 , 1.5454 , 1.5439 , 1.5352 , 1.5889 ,
5520,CA,SANTA BARBARA,42060, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1972 , 1.1960 , 1.1870 , 1.2359 ,
5530,CA,SANTA CLARA,41940, 1.5324 , 1.5324 , 1.5441 , 1.5830 , 1.6059 , 1.6043 , 1.6363 , 1.6801 ,
5540,CA,SANTA CRUZ,42100, 1.5056 , 1.5056 , 1.5669 , 1.5902 , 1.6191 , 1.6175 , 1.6379 , 1.7471 ,
5550,CA,SHASTA,39820, 1.2450 , 1.2450 , 1.2810 , 1.2935 , 1.3428 , 1.3415 , 1.3551 , 1.3822 ,
5560,CA,SIERRA,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5570,CA,SISKIYOU,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5580,CA,SOLANO,46700, 1.4794 , 1.4794 , 1.4433 , 1.4074 , 1.4473 , 1.4459 , 1.4506 , 1.5353 ,
5590,CA,SONOMA,42220, 1.4322 , 1.4322 , 1.4470 , 1.5224 , 1.5483 , 1.5468 , 1.5765 , 1.6082 ,
5600,CA,STANISLAUS,33700, 1.1735 , 1.1735 , 1.2020 , 1.2114 , 1.2337 , 1.2325 , 1.2145 , 1.2880 ,
5610,CA,SUTTER,49700, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5620,CA,TEHAMA,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5630,CA,TRINITY,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5640,CA,TULARE,47300, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5650,CA,TUOLUMNE,NA, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
5660,CA,VENTURA,37100, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.2216 , 1.2204 , 1.2318 , 1.2815 ,
5670,CA,YOLO,40900, 1.2986 , 1.2986 , 1.3068 , 1.3088 , 1.3594 , 1.3581 , 1.3602 , 1.4203 ,
5680,CA,YUBA,49700, 1.1202 , 1.1202 , 1.1736 , 1.1972 , 1.1831 , 1.1820 , 1.1870 , 1.2282 ,
6000,CO,ADAMS,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
6010,CO,ALAMOSA,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6020,CO,ARAPAHOE,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
6030,CO,ARCHULETA,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6040,CO,BACA,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6050,CO,BENT,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6060,CO,BOULDER,14500, 1.0081 , 1.0081 , 1.0110 , 0.9981 , 1.0244 , 1.0244 , 1.0067 , 1.0266 ,
6070,CO,CHAFFEE,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6080,CO,CHEYENNE,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6090,CO,CLEAR CREEK,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
6100,CO,CONEJOS,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6110,CO,COSTILLA,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6120,CO,CROWLEY,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6130,CO,CUSTER,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6140,CO,DELTA,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6150,CO,DENVER,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
6160,CO,DOLORES,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6170,CO,DOUGLAS,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
6180,CO,EAGLE,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6190,CO,ELBERT,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
6200,CO,EL PASO,17820, 0.9475 , 0.9475 , 0.9467 , 0.9712 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6210,CO,FREMONT,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6220,CO,GARFIELD,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6230,CO,GILPIN,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
6240,CO,GRAND,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6250,CO,GUNNISON,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6260,CO,HINSDALE,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6270,CO,HUERFANO,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6280,CO,JACKSON,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6290,CO,JEFFERSON,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
6300,CO,KIOWA,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6310,CO,KIT CARSON,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6320,CO,LAKE,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6330,CO,LA PLATA,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6340,CO,LARIMER,22660, 0.9233 , 0.9233 , 0.9580 , 0.9569 , 0.9818 , 0.9818 , 0.9661 , 0.9975 ,
6350,CO,LAS ANIMAS,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6360,CO,LINCOLN,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6370,CO,LOGAN,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6380,CO,MESA,24300, 0.9655 , 0.9879 , 1.0136 , 0.9646 , 0.9923 , 0.9923 , 1.0134 , 0.9975 ,
6390,CO,MINERAL,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6400,CO,MOFFAT,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6410,CO,MONTEZUMA,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6420,CO,MONTROSE,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6430,CO,MORGAN,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6440,CO,OTERO,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6450,CO,OURAY,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6460,CO,PARK,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
6470,CO,PHILLIPS,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6480,CO,PITKIN,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6490,CO,PROWERS,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6500,CO,PUEBLO,39380, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6510,CO,RIO BLANCO,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6520,CO,RIO GRANDE,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6530,CO,ROUTT,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6540,CO,SAGUACHE,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6550,CO,SAN JUAN,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6560,CO,SAN MIGUEL,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6570,CO,SEDGWICK,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6580,CO,SUMMIT,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6590,CO,TELLER,17820, 0.9475 , 0.9475 , 0.9467 , 0.9712 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6600,CO,WASHINGTON,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6610,CO,WELD,24540, 0.9989 , 0.9989 , 0.9996 , 1.0016 , 0.9644 , 0.9644 , 0.9661 , 0.9975 ,
6620,CO,YUMA,NA, 0.9091 , 0.9091 , 0.9448 , 0.9311 , 0.9642 , 0.9642 , 0.9661 , 0.9975 ,
6630,CO,BROOMFIELD,19740, 1.0719 , 1.0719 , 1.0455 , 1.0549 , 1.0563 , 1.0563 , 1.0571 , 1.0300 ,
7000,CT,FAIRFIELD,14860, 1.2746 , 1.2746 , 1.2779 , 1.2824 , 1.2592 , 1.2609 , 1.2577 , 1.3372 ,
7010,CT,HARTFORD,25540, 1.1988 , 1.1988 , 1.2433 , 1.2214 , 1.2236 , 1.2252 , 1.2501 , 1.1759 ,
7020,CT,LITCHFIELD,NA, 1.1988 , 1.1988 , 1.2433 , 1.2214 , 1.2236 , 1.2252 , 1.2501 , 1.1759 ,
7030,CT,MIDDLESEX,25540, 1.1988 , 1.1988 , 1.2433 , 1.2214 , 1.2236 , 1.2252 , 1.2501 , 1.1759 ,
7040,CT,NEW HAVEN,35300, 1.2068 , 1.2142 , 1.2433 , 1.2214 , 1.2236 , 1.2252 , 1.2501 , 1.2054 ,
7050,CT,NEW LONDON,35980, 1.2031 , 1.2031 , 1.2433 , 1.2214 , 1.2236 , 1.2252 , 1.2501 , 1.1759 ,
7060,CT,TOLLAND,25540, 1.1988 , 1.1988 , 1.2433 , 1.2214 , 1.2236 , 1.2252 , 1.2501 , 1.1759 ,
7070,CT,WINDHAM,NA, 1.1988 , 1.1988 , 1.2433 , 1.2214 , 1.2236 , 1.2252 , 1.2501 , 1.1759 ,
8000,DE,KENT,20100, 1.0154 , 1.0154 , 1.0397 , 1.0630 , 1.0011 , 1.0011 , 1.0040 , 1.0197 ,
8010,DE,NEW CASTLE,48864, 1.0570 , 1.0570 , 1.0667 , 1.0605 , 1.0742 , 1.0742 , 1.0723 , 1.0753 ,
8020,DE,SUSSEX,NA, 1.0009 , 1.0009 , 1.0105 , 1.0214 , 0.9998 , 0.9998 , 1.0040 , 1.0197 ,
9000,DC,DISTRICT OF COLUMBIA,47894, 1.0977 , 1.0977 , 1.0676 , 1.0651 , 1.0700 , 1.0700 , 1.0528 , 1.0453 ,
10000,FL,ALACHUA,23540, 0.9420 , 0.9420 , 0.9302 , 0.9414 , 0.9196 , 0.9197 , 0.9372 , 0.9775 ,
10010,FL,BAKER,27260, 0.9281 , 0.9281 , 0.9089 , 0.9071 , 0.9102 , 0.9102 , 0.8872 , 0.8856 ,
10020,FL,BAY,37460, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10030,FL,BRADFORD,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10040,FL,BREVARD,37340, 0.9547 , 0.9547 , 0.9380 , 0.9383 , 0.9156 , 0.9156 , 0.9300 , 0.8857 ,
10050,FL,BROWARD,22744, 1.0320 , 1.0320 , 1.0248 , 1.0002 , 1.0378 , 1.0378 , 1.0331 , 1.0270 ,
10060,FL,CALHOUN,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10070,FL,CHARLOTTE,39460, 0.9717 , 0.9717 , 0.9559 , 0.9267 , 0.9062 , 0.9062 , 0.9038 , 0.8816 ,
10080,FL,CITRUS,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10090,FL,CLAY,27260, 0.9281 , 0.9281 , 0.9089 , 0.9071 , 0.9102 , 0.9102 , 0.8872 , 0.8856 ,
10100,FL,COLLIER,34940, 1.0107 , 1.0107 , 0.9619 , 0.9801 , 0.9751 , 0.9751 , 0.9775 , 0.9221 ,
10110,FL,COLUMBIA,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10120,FL,MIAMI-DADE,33124, 0.9821 , 0.9821 , 1.0009 , 0.9845 , 1.0026 , 1.0026 , 1.0187 , 1.0097 ,
10130,FL,DESOTO,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10140,FL,DIXIE,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10150,FL,DUVAL,27260, 0.9281 , 0.9281 , 0.9089 , 0.9071 , 0.9102 , 0.9102 , 0.8872 , 0.8856 ,
10160,FL,ESCAMBIA,37860, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10170,FL,FLAGLER,37380, -   , -   , 0.8737 , 0.8751 , 0.9338 , 0.9338 , 0.8429 , 0.9567 ,
10180,FL,FRANKLIN,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10190,FL,GADSDEN,45220, 0.8959 , 0.8959 , 0.9028 , 0.8963 , 0.8594 , 0.8594 , 0.8950 , 0.8574 ,
10200,FL,GILCHRIST,23540, 0.9420 , 0.9420 , 0.9302 , 0.9414 , 0.9196 , 0.9197 , 0.9372 , 0.9775 ,
10210,FL,GLADES,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10220,FL,GULF,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10230,FL,HAMILTON,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10240,FL,HARDEE,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10250,FL,HENDRY,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10260,FL,HERNANDO,45300, 0.9265 , 0.9265 , 0.9171 , 0.8984 , 0.9006 , 0.9006 , 0.9062 , 0.8961 ,
10270,FL,HIGHLANDS,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10280,FL,HILLSBOROUGH,45300, 0.9265 , 0.9265 , 0.9171 , 0.8984 , 0.9006 , 0.9006 , 0.9062 , 0.8961 ,
10290,FL,HOLMES,NA, 0.8733 , 0.8733 , 0.8733 , 0.8616 , 0.8594 , 0.8594 , 0.8429 , 0.8139 ,
10300,FL,INDIAN RIVER,42680, 0.9886 , 0.9886 , 0.9704 , 0.9500 , 0.9524 , 0.9524 , 0.9243 , 0.8853 ,
