AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
40650,PUERTO RICO              ,SAN LORENZO,0,0,0,0,0,,,,,
40660,PUERTO RICO              ,SAN SEBASTIAN,0,0,0,0,0,,,,,
40670,PUERTO RICO              ,SANTA ISABEL,0,0,0,0,0,,,,,
40680,PUERTO RICO              ,TOA ALTA,0,0,0,0,0,,,,,
40690,PUERTO RICO              ,TOA BAJA,0,0,0,0,0,,,,,
40700,PUERTO RICO              ,TRUJILLO ALTO,0,0,0,0,0,,,,,
40710,PUERTO RICO              ,UTUADO,0,0,0,0,0,,,,,
40720,PUERTO RICO              ,VEGA ALTA,0,0,0,0,0,,,,,
40730,PUERTO RICO              ,VEGA BAJA,0,0,0,0,0,,,,,
40740,PUERTO RICO              ,VIEQUES,0,0,0,0,0,,,,,
40750,PUERTO RICO              ,VILLALBA,0,0,0,0,0,,,,,
40760,PUERTO RICO              ,YABUCOA,0,0,0,0,0,,,,,
40770,PUERTO RICO              ,YAUCO,0,0,0,0,0,,,,,
41000,RHODE ISLAND             ,BRISTOL,"614,184","461,404","358,936","180,948","169,794",,,,,
41010,RHODE ISLAND             ,KENT,"2,177,400","1,879,423","1,571,037","1,431,388","1,494,542",,,,,
41020,RHODE ISLAND             ,NEWPORT,"1,748,758","2,242,196","1,841,608","1,617,796","1,424,991",,,,,
41030,RHODE ISLAND             ,PROVIDENCE,"6,882,801","3,900,952","2,956,847","1,420,064","1,205,469",,,,,
41050,RHODE ISLAND             ,WASHINGTON,"1,089,788","1,148,100","979,625","730,408","872,681",,,,,
42000,SOUTH CAROLINA           ,ABBEVILLE,"-92,408","-124,311","-124,140","-99,597","-46,944",,,,,
42010,SOUTH CAROLINA           ,AIKEN,"-1,433,511","-1,338,967","-1,131,950","-974,508","-1,277,867",,,,,
42020,SOUTH CAROLINA           ,ALLENDALE,"-78,306","-46,226","-47,744","-46,599","-47,409",,,,,
42030,SOUTH CAROLINA           ,ANDERSON,"-734,423","-1,557,325","-2,020,591","-773,791","29,499",,,,,
42040,SOUTH CAROLINA           ,BAMBERG,"-178,673","-139,097","-121,653","-109,714","-135,563",,,,,
42050,SOUTH CAROLINA           ,BARNWELL,"-180,751","-174,320","-163,424","-141,055","-158,808",,,,,
42060,SOUTH CAROLINA           ,BEAUFORT,"-746,664","-460,107","-543,720","-673,959","-300,420",,,,,
42070,SOUTH CAROLINA           ,BERKELEY,"-912,494","-893,557","-1,093,394","-1,112,181","-1,080,712",,,,,
42080,SOUTH CAROLINA           ,CALHOUN,"-105,042","-113,988","-92,142","-93,138","-110,166",,,,,
42090,SOUTH CAROLINA           ,CHARLESTON,"-3,202,175","-2,831,757","-3,502,176","-3,510,852","-3,291,386",,,,,
42100,SOUTH CAROLINA           ,CHEROKEE,"-386,073","-302,458","-214,909","-97,195","-9,874",,,,,
42110,SOUTH CAROLINA           ,CHESTER,"-304,329","-366,738","-327,417","-194,066","-130,724",,,,,
42120,SOUTH CAROLINA           ,CHESTERFIELD,"-491,077","-659,142","-603,344","-405,947","-198,870",,,,,
42130,SOUTH CAROLINA           ,CLARENDON,"-393,822","-351,115","-357,477","-248,337","-192,209",,,,,
42140,SOUTH CAROLINA           ,COLLETON,"-224,713","-202,579","-222,060","-230,735","-188,789",,,,,
42150,SOUTH CAROLINA           ,DARLINGTON,"-845,982","-775,425","-516,953","-276,100","-298,249",,,,,
42160,SOUTH CAROLINA           ,DILLON,"-332,294","-279,288","-206,142","-96,457","-101,959",,,,,
42170,SOUTH CAROLINA           ,DORCHESTER,"-954,530","-880,660","-1,045,043","-1,192,985","-1,024,629",,,,,
42180,SOUTH CAROLINA           ,EDGEFIELD,"-105,653","-90,736","-92,331","-73,904","-79,750",,,,,
42190,SOUTH CAROLINA           ,FAIRFIELD,"-144,565","-118,605","-132,502","-133,929","-95,295",,,,,
42200,SOUTH CAROLINA           ,FLORENCE,"-1,658,737","-1,647,119","-1,122,709","-575,630","-632,585",,,,,
42210,SOUTH CAROLINA           ,GEORGETOWN,"-1,046,772","-881,076","-945,879","-1,058,329","-820,904",,,,,
42220,SOUTH CAROLINA           ,GREENVILLE,"-917,864","-1,501,016","-2,002,625","-1,420,335","707,022",,,,,
42230,SOUTH CAROLINA           ,GREENWOOD,"-461,562","-639,063","-541,052","-464,771","-275,010",,,,,
42240,SOUTH CAROLINA           ,HAMPTON,"-117,330","-91,149","-112,127","-116,952","-89,593",,,,,
42250,SOUTH CAROLINA           ,HORRY,"-2,555,624","-1,769,471","-1,721,763","-2,024,205","-1,963,486",,,,,
42260,SOUTH CAROLINA           ,JASPER,"-53,062","-32,470","-26,738","-58,200","-23,497",,,,,
42270,SOUTH CAROLINA           ,KERSHAW,"-562,605","-518,017","-579,415","-462,205","-401,685",,,,,
42280,SOUTH CAROLINA           ,LANCASTER,"-569,504","-621,085","-692,135","-427,910","-204,830",,,,,
42290,SOUTH CAROLINA           ,LAURENS,"-678,376","-787,348","-833,442","-688,684","-535,309",,,,,
42300,SOUTH CAROLINA           ,LEE,"-210,218","-176,228","-161,707","-96,390","-86,570",,,,,
42310,SOUTH CAROLINA           ,LEXINGTON,"-1,528,363","-1,300,471","-1,529,172","-1,245,341","-958,002",,,,,
42320,SOUTH CAROLINA           ,MCCORMICK,"-87,584","-111,258","-109,368","-90,758","-72,260",,,,,
42330,SOUTH CAROLINA           ,MARION,"-238,287","-216,840","-154,120","-136,909","-128,453",,,,,
42340,SOUTH CAROLINA           ,MARLBORO,"-325,146","-349,652","-298,217","-145,000","-69,039",,,,,
42350,SOUTH CAROLINA           ,NEWBERRY,"-195,372","-169,400","-173,208","-149,361","-136,382",,,,,
42360,SOUTH CAROLINA           ,OCONEE,"-1,214,512","-1,456,636","-1,546,201","-1,292,212","-888,616",,,,,
42370,SOUTH CAROLINA           ,ORANGEBURG,"-984,155","-1,074,203","-1,117,829","-899,042","-945,297",,,,,
42380,SOUTH CAROLINA           ,PICKENS,"-372,128","-574,378","-764,344","-508,258","138,606",,,,,
42390,SOUTH CAROLINA           ,RICHLAND,"-1,986,431","-1,676,701","-2,031,011","-1,751,055","-1,334,216",,,,,
42400,SOUTH CAROLINA           ,SALUDA,"-89,568","-101,231","-101,893","-72,847","-59,183",,,,,
42410,SOUTH CAROLINA           ,SPARTANBURG,"-394,175","-987,584","-754,932","-545,120","306,338",,,,,
42420,SOUTH CAROLINA           ,SUMTER,"-1,017,043","-895,921","-977,370","-830,725","-716,625",,,,,
42430,SOUTH CAROLINA           ,UNION,"-154,105","-241,114","-99,254","-93,339","-48,531",,,,,
42440,SOUTH CAROLINA           ,WILLIAMSBURG,"-352,506","-305,579","-248,756","-206,944","-185,860",,,,,
42450,SOUTH CAROLINA           ,YORK,"-1,429,521","-1,682,306","-1,667,954","-1,165,813","-863,361",,,,,
43010,SOUTH DAKOTA             ,AURORA,"16,588","12,887","17,319","25,528",-447,,,,,
43020,SOUTH DAKOTA             ,BEADLE,"127,329","128,845","180,006","134,408","-4,446",,,,,
43030,SOUTH DAKOTA             ,BENNETT,"38,244","34,947","13,008","-20,169","-24,616",,,,,
43040,SOUTH DAKOTA             ,BON HOMME,"100,470","101,704","149,780","116,174","-2,964",,,,,
43050,SOUTH DAKOTA             ,BROOKINGS,"119,774","114,920","191,630","206,380","2,702",,,,,
43060,SOUTH DAKOTA             ,BROWN,"1,033,838","1,319,153","1,509,489","1,209,637","5,905",,,,,
43070,SOUTH DAKOTA             ,BRULE,"39,835","35,064","55,351","61,081",948,,,,,
43080,SOUTH DAKOTA             ,BUFFALO,"2,429","3,624","13,647","3,744",91,,,,,
43090,SOUTH DAKOTA             ,BUTTE,"93,754","79,249","36,918","-24,742","-79,333",,,,,
43100,SOUTH DAKOTA             ,CAMPBELL,"87,836","72,307","67,717","43,783",82,,,,,
43110,SOUTH DAKOTA             ,CHARLES MIX,"94,051","77,216","129,735","133,846",-904,,,,,
43120,SOUTH DAKOTA             ,CLARK,"31,836","32,159","42,705","23,191",384,,,,,
43130,SOUTH DAKOTA             ,CLAY,"83,616","74,608","127,586","146,857",137,,,,,
43140,SOUTH DAKOTA             ,CODINGTON,"103,664","90,247","130,929","102,395",-530,,,,,
43150,SOUTH DAKOTA             ,CORSON,"124,875","178,783","93,943","103,918","1,113",,,,,
43160,SOUTH DAKOTA             ,CUSTER,"124,854","129,290","36,461","-80,798","-107,820",,,,,
43170,SOUTH DAKOTA             ,DAVISON,"111,436","106,281","132,384","147,410","-2,918",,,,,
43180,SOUTH DAKOTA             ,DAY,"98,256","120,809","141,219","111,910",-696,,,,,
43190,SOUTH DAKOTA             ,DEUEL,"43,063","21,411","44,338","36,860",552,,,,,
43200,SOUTH DAKOTA             ,DEWEY,"86,200","88,192","81,959","19,045","-27,068",,,,,
43210,SOUTH DAKOTA             ,DOUGLAS,"38,905","24,080","35,942","45,894",-292,,,,,
43220,SOUTH DAKOTA             ,EDMUNDS,"165,604","147,722","226,989","127,136",-271,,,,,
43230,SOUTH DAKOTA             ,FALL RIVER,"139,980","155,240","46,011","-54,917","-118,868",,,,,
43240,SOUTH DAKOTA             ,FAULK,"54,445","93,007","55,984","78,521","-1,216",,,,,
43250,SOUTH DAKOTA             ,GRANT,"54,223","45,359","70,926","66,175","4,566",,,,,
43260,SOUTH DAKOTA             ,GREGORY,"48,172","49,192","67,528","63,492",389,,,,,
43270,SOUTH DAKOTA             ,HAAKON,"30,399","32,565","9,273","-11,909","-27,953",,,,,
43280,SOUTH DAKOTA             ,HAMLIN,"37,507","31,203","41,817","41,898",-240,,,,,
43290,SOUTH DAKOTA             ,HAND,"57,832","46,059","61,070","44,381","-1,965",,,,,
43300,SOUTH DAKOTA             ,HANSON,"40,892","22,471","39,305","41,492","15,571",,,,,
43310,SOUTH DAKOTA             ,HARDING,"16,043","28,334","3,953","-1,055","-10,502",,,,,
43320,SOUTH DAKOTA             ,HUGHES,"105,730","68,208","66,567","48,573","-23,423",,,,,
43330,SOUTH DAKOTA             ,HUTCHINSON,"112,046","72,749","112,203","103,262","3,044",,,,,
43340,SOUTH DAKOTA             ,HYDE,"12,757","21,414","16,172","11,908",0,,,,,
43350,SOUTH DAKOTA             ,JACKSON,"27,558","31,453","6,579","-7,697","-13,207",,,,,
43360,SOUTH DAKOTA             ,JERAULD,"15,188","16,414","29,752","20,285",858,,,,,
43370,SOUTH DAKOTA             ,JONES,"21,095","11,334","8,370","5,993","-16,788",,,,,
43380,SOUTH DAKOTA             ,KINGSBURY,"68,023","64,700","104,585","103,957",745,,,,,
43390,SOUTH DAKOTA             ,LAKE,"113,785","90,944","125,285","102,277","1,151",,,,,
43400,SOUTH DAKOTA             ,LAWRENCE,"243,768","193,285","77,235","-70,403","-164,484",,,,,
43410,SOUTH DAKOTA             ,LINCOLN,"149,862","123,177","182,472","178,864",-485,,,,,
43420,SOUTH DAKOTA             ,LYMAN,"22,130","22,341","24,421","9,659","-4,376",,,,,
43430,SOUTH DAKOTA             ,MCCOOK,"71,662","56,860","102,183","85,839",-499,,,,,
43440,SOUTH DAKOTA             ,MCPHERSON,"91,848","78,620","103,130","59,459",-58,,,,,
43450,SOUTH DAKOTA             ,MARSHALL,"70,382","72,965","113,190","108,106",169,,,,,
43460,SOUTH DAKOTA             ,MEADE,"263,473","254,830","81,039","-150,408","-235,742",,,,,
43470,SOUTH DAKOTA             ,MELLETTE,"20,299","18,228","14,585","2,971","-9,118",,,,,
43480,SOUTH DAKOTA             ,MINER,"17,948","27,776","35,984","39,633",113,,,,,
43490,SOUTH DAKOTA             ,MINNEHAHA,"1,632,973","1,382,729","2,215,081","2,160,186","76,364",,,,,
43500,SOUTH DAKOTA             ,MOODY,"51,170","38,595","59,845","60,610","-1,900",,,,,
43510,SOUTH DAKOTA             ,PENNINGTON,"1,779,178","1,778,195","418,659","-796,241","-1,557,032",,,,,
43520,SOUTH DAKOTA             ,PERKINS,"92,076","118,952","85,778","34,373","-13,873",,,,,
43530,SOUTH DAKOTA             ,POTTER,"57,302","79,508","73,891","58,193","-4,812",,,,,
43540,SOUTH DAKOTA             ,ROBERTS,"87,306","136,374","137,467","146,200","1,403",,,,,
43550,SOUTH DAKOTA             ,SANBORN,"15,710","12,056","32,039","18,698",339,,,,,
43560,SOUTH DAKOTA             ,SHANNON,"102,166","112,424","43,591","-53,054","-139,733",,,,,
43570,SOUTH DAKOTA             ,SPINK,"225,298","178,825","263,075","181,604","2,316",,,,,
43580,SOUTH DAKOTA             ,STANLEY,"13,724","18,998","11,716","8,056","-4,563",,,,,
43590,SOUTH DAKOTA             ,SULLY,"13,667","12,354","8,595","4,616","-3,245",,,,,
43600,SOUTH DAKOTA             ,TODD,"50,118","56,897","43,039","25,353","-40,723",,,,,
43610,SOUTH DAKOTA             ,TRIPP,"59,259","35,829","58,865","50,460","-9,514",,,,,
43620,SOUTH DAKOTA             ,TURNER,"105,688","101,232","172,564","144,763","-1,413",,,,,
43630,SOUTH DAKOTA             ,UNION,"89,243","48,635","121,493","121,022","-30,712",,,,,
43640,SOUTH DAKOTA             ,WALWORTH,"134,612","151,713","147,397","106,913","-1,410",,,,,
43670,SOUTH DAKOTA             ,YANKTON,"343,362","269,354","346,156","371,338","-2,004",,,,,
43680,SOUTH DAKOTA             ,ZIEBACH,"20,488","18,496","11,114","-5,964","-14,912",,,,,
44000,TENNESSEE                ,ANDERSON,"-920,884","-624,140","-530,616","-491,537","-552,472",,,,,
44010,TENNESSEE                ,BEDFORD,"-354,284","-481,645","-468,067","-425,621","-256,990",,,,,
44020,TENNESSEE                ,BENTON,"-275,865","-225,013","-185,175","-194,977","-161,995",,,,,
44030,TENNESSEE                ,BLEDSOE,"-88,096","-78,147","-58,622","-59,630","-60,406",,,,,
44040,TENNESSEE                ,BLOUNT,"-1,275,583","-862,097","-711,401","-664,621","-725,493",,,,,
44050,TENNESSEE                ,BRADLEY,"-741,478","-764,388","-500,474","-447,232","-377,548",,,,,
44060,TENNESSEE                ,CAMPBELL,"-317,900","-223,811","-176,483","-158,792","-150,622",,,,,
44070,TENNESSEE                ,CANNON,"-247,803","-193,390","-152,580","-173,949","-102,630",,,,,
44080,TENNESSEE                ,CARROLL,"-551,175","-450,814","-392,357","-382,810","-341,109",,,,,
44090,TENNESSEE                ,CARTER,"-544,976","-386,030","-408,889","-364,763","-378,517",,,,,
44100,TENNESSEE                ,CHEATHAM,"-374,182","-287,359","-244,438","-259,791","-168,250",,,,,
44110,TENNESSEE                ,CHESTER,"-159,588","-126,057","-114,970","-128,836","-128,179",,,,,
44120,TENNESSEE                ,CLAIBORNE,"-189,637","-141,675","-126,722","-107,335","-108,915",,,,,
44130,TENNESSEE                ,CLAY,"-72,221","8,513","-40,612","-49,583","-40,416",,,,,
44140,TENNESSEE                ,COCKE,"-391,181","-255,453","-234,315","-230,900","-232,387",,,,,
44150,TENNESSEE                ,COFFEE,"-315,864","-774,264","-733,021","-700,407","-229,373",,,,,
44160,TENNESSEE                ,CROCKETT,"-212,486","-187,249","-152,362","-191,691","-182,546",,,,,
44170,TENNESSEE                ,CUMBERLAND,"-510,503","-217,572","-403,294","-472,375","-372,537",,,,,
44180,TENNESSEE                ,DAVIDSON,"-6,089,618","-4,637,144","-3,829,657","-4,154,332","-2,234,658",,,,,
44190,TENNESSEE                ,DECATUR,"-190,070","-181,406","-178,816","-160,715","-134,325",,,,,
44200,TENNESSEE                ,DEKALB,"-434,075","-410,813","-372,065","-326,216","-109,285",,,,,
44210,TENNESSEE                ,DICKSON,"-746,677","-567,687","-482,236","-561,916","-314,351",,,,,
44220,TENNESSEE                ,DYER,"-247,269","-283,408","-232,456","-230,332","-194,051",,,,,
44230,TENNESSEE                ,FAYETTE,"-220,640","-203,208","-195,858","-176,775","-160,589",,,,,
44240,TENNESSEE                ,FENTRESS,"-119,217","60,846","-110,841","-134,624","-105,185",,,,,
44250,TENNESSEE                ,FRANKLIN,"-321,668","-20,119","-96,057","-456,084","-198,904",,,,,
44260,TENNESSEE                ,GIBSON,"-833,233","-693,975","-601,041","-572,528","-525,608",,,,,
44270,TENNESSEE                ,GILES,"-445,076","-443,832","-370,010","-341,211","-171,648",,,,,
44280,TENNESSEE                ,GRAINGER,"-214,234","-140,084","-128,116","-134,420","-100,412",,,,,
44290,TENNESSEE                ,GREENE,"-956,506","-582,954","-553,447","-474,537","-310,699",,,,,
44300,TENNESSEE                ,GRUNDY,"-166,293","-29,044","-52,056","-148,607","-104,760",,,,,
44310,TENNESSEE                ,HAMBLEN,"-748,648","-502,095","-406,766","-411,939","-387,387",,,,,
44320,TENNESSEE                ,HAMILTON,"-3,005,744","-2,774,617","-2,117,492","-2,098,563","-1,920,701",,,,,
44330,TENNESSEE                ,HANCOCK,"-63,009","-47,570","-43,262","-48,546","-35,977",,,,,
44340,TENNESSEE                ,HARDEMAN,"-320,926","-288,658","-254,349","-271,921","-225,796",,,,,
44350,TENNESSEE                ,HARDIN,"-360,011","-335,658","-313,485","-307,984","-305,157",,,,,
44360,TENNESSEE                ,HAWKINS,"-512,569","-320,899","-350,400","-391,272","-295,665",,,,,
44370,TENNESSEE                ,HAYWOOD,"-255,698","-220,745","-233,250","-286,785","-272,900",,,,,
44380,TENNESSEE                ,HENDERSON,"-521,823","-449,825","-394,432","-402,383","-290,969",,,,,
44390,TENNESSEE                ,HENRY,"-500,244","-414,450","-403,350","-373,492","-305,644",,,,,
44400,TENNESSEE                ,HICKMAN,"-284,100","-263,375","-216,483","-270,087","-137,117",,,,,
44410,TENNESSEE                ,HOUSTON,"-161,706","-120,940","-120,504","-96,570","-77,431",,,,,
44420,TENNESSEE                ,HUMPHREYS,"-350,011","-264,704","-255,067","-281,366","-164,695",,,,,
44430,TENNESSEE                ,JACKSON,"-100,943","35,562","-100,828","-102,092","-68,579",,,,,
44440,TENNESSEE                ,JEFFERSON,"-626,446","-443,949","-344,409","-317,740","-339,780",,,,,
44450,TENNESSEE                ,JOHNSON,"-231,835","-150,415","-168,042","-143,275","-123,387",,,,,
44460,TENNESSEE                ,KNOX,"-3,508,339","-2,404,353","-2,007,301","-1,850,067","-1,904,119",,,,,
44470,TENNESSEE                ,LAKE,"-59,863","-52,658","-44,096","-32,016","-40,847",,,,,
44480,TENNESSEE                ,LAUDERDALE,"-217,467","-187,099","-167,800","-153,020","-169,291",,,,,
44490,TENNESSEE                ,LAWRENCE,"-962,842","-549,678","-65,903","-147,577","-115,732",,,,,
44500,TENNESSEE                ,LEWIS,"-174,132","-168,628","-143,547","-139,072","-105,767",,,,,
44510,TENNESSEE                ,LINCOLN,"-480,454","-434,828","-367,879","-400,798","-320,280",,,,,
44520,TENNESSEE                ,LOUDON,"-573,677","-403,266","-338,740","-307,095","-350,591",,,,,
44530,TENNESSEE                ,MCMINN,"-528,066","-467,860","-336,473","-283,723","-282,231",,,,,
44540,TENNESSEE                ,MCNAIRY,"-505,926","-455,430","-415,401","-479,340","-353,805",,,,,
44550,TENNESSEE                ,MACON,"-233,876","-184,267","-173,272","-172,863","-105,336",,,,,
44560,TENNESSEE                ,MADISON,"-1,001,327","-879,754","-750,540","-877,633","-750,931",,,,,
44570,TENNESSEE                ,MARION,"-329,285","-300,775","-205,137","-227,487","-199,092",,,,,
44580,TENNESSEE                ,MARSHALL,"-336,351","-267,857","-247,965","-260,500","-167,657",,,,,
44590,TENNESSEE                ,MAURY,"-1,123,386","-971,162","-779,360","-897,557","-590,501",,,,,
44600,TENNESSEE                ,MEIGS,"-95,175","-71,199","-74,624","-68,592","-75,969",,,,,
44610,TENNESSEE                ,MONROE,"-509,955","-357,625","-317,550","-287,763","-289,943",,,,,
44620,TENNESSEE                ,MONTGOMERY,"-1,943,000","-1,856,048","-1,752,284","-1,813,339","-1,197,907",,,,,
44630,TENNESSEE                ,MOORE,"-5,524","-44,175","-50,057","-50,434","-8,640",,,,,
44640,TENNESSEE                ,MORGAN,"-144,794","-89,931","-73,094","-74,373","-81,740",,,,,
44650,TENNESSEE                ,OBION,"-282,375","-224,328","-179,913","-168,912","-185,887",,,,,
44660,TENNESSEE                ,OVERTON,"89,144","307,676","137,244","133,580","111,298",,,,,
44670,TENNESSEE                ,PERRY,"-205,093","-132,584","-154,764","-119,415","-96,198",,,,,
44680,TENNESSEE                ,PICKETT,"15,057","75,721","33,217","38,043","66,091",,,,,
44690,TENNESSEE                ,POLK,"-173,165","-177,394","-109,875","-110,703","-83,332",,,,,
44700,TENNESSEE                ,PUTNAM,"-619,337","571,816","-782,324","-866,968","-633,968",,,,,
44710,TENNESSEE                ,RHEA,"-276,538","-276,940","-227,103","-204,248","-212,017",,,,,
44720,TENNESSEE                ,ROANE,"-688,881","-469,502","-406,460","-367,855","-374,789",,,,,
44730,TENNESSEE                ,ROBERTSON,"-857,860","-728,447","-629,511","-583,315","-344,107",,,,,
44740,TENNESSEE                ,RUTHERFORD,"-1,882,106","-1,582,373","-1,370,410","-1,524,950","-890,288",,,,,
44750,TENNESSEE                ,SCOTT,"-183,934","-135,934","-116,996","-94,256","-86,284",,,,,
44760,TENNESSEE                ,SEQUATCHIE,"-98,892","-115,768","-82,194","-86,585","-86,933",,,,,
44770,TENNESSEE                ,SEVIER,"-692,659","-468,097","-419,013","-398,597","-413,961",,,,,
44780,TENNESSEE                ,SHELBY,"-5,200,210","-5,080,027","-4,718,149","-4,359,760","-3,944,362",,,,,
44790,TENNESSEE                ,SMITH,"-354,887","-277,638","-219,887","-244,714","-153,895",,,,,
44800,TENNESSEE                ,STEWART,"-265,066","-304,994","-248,577","-299,083","-156,279",,,,,
44810,TENNESSEE                ,SULLIVAN,"-1,461,209","-844,321","-999,914","-1,145,232","-772,251",,,,,
44820,TENNESSEE                ,SUMNER,"-1,565,073","-1,215,771","-1,061,161","-1,211,938","-683,217",,,,,
44830,TENNESSEE                ,TIPTON,"-367,281","-378,583","-384,048","-360,608","-333,927",,,,,
44840,TENNESSEE                ,TROUSDALE,"-83,612","-60,464","-50,203","-55,765","-39,310",,,,,
44850,TENNESSEE                ,UNICOI,"-310,100","-227,856","-213,372","-187,654","-178,546",,,,,
44860,TENNESSEE                ,UNION,"-102,156","-84,657","-62,595","-55,473","-43,626",,,,,
44870,TENNESSEE                ,VAN BUREN,"-87,334","-20,844","-46,833","-49,352","-36,636",,,,,
44880,TENNESSEE                ,WARREN,"-755,943","-621,584","-536,485","-575,046","-366,539",,,,,
44890,TENNESSEE                ,WASHINGTON,"-1,268,111","-906,439","-1,008,447","-953,664","-906,804",,,,,
44900,TENNESSEE                ,WAYNE,"-191,202","-156,097","-121,436","-144,422","-112,621",,,,,
44910,TENNESSEE                ,WEAKLEY,"-400,861","-312,445","-306,191","-295,407","-292,783",,,,,
44920,TENNESSEE                ,WHITE,"-370,106","-44,582","-333,600","-374,209","-292,750",,,,,
44930,TENNESSEE                ,WILLIAMSON,"-1,339,065","-1,104,699","-906,304","-996,084","-567,815",,,,,
44940,TENNESSEE                ,WILSON,"-1,243,577","-902,272","-822,297","-947,022","-512,697",,,,,
45000,TEXAS                    ,ANDERSON,"-251,552","-529,501","-229,737","124,999","238,168",,,,,
45010,TEXAS                    ,ANDREWS,"5,081","30,871","65,596","48,724","53,312",,,,,
45020,TEXAS                    ,ANGELINA,"-1,683,969","-589,889","-101,032","326,270","-153,447",,,,,
45030,TEXAS                    ,ARANSAS,"83,412","79,362","36,429","-10,113","29,330",,,,,
45040,TEXAS                    ,ARCHER,"138,330","157,060","22,273","-19,515","-73,445",,,,,
45050,TEXAS                    ,ARMSTRONG,"-49,455","-47,102","-27,286","-13,912","-10,825",,,,,
45060,TEXAS                    ,ATASCOSA,"-5,685","6,324","1,997","-10,566","-49,895",,,,,
45070,TEXAS                    ,AUSTIN,"-49,458","-20,202","5,682","-43,106","-57,660",,,,,
45080,TEXAS                    ,BAILEY,"54,594","33,272","28,285","9,435","1,136",,,,,
45090,TEXAS                    ,BANDERA,"-7,871","6,695","6,656","-13,697","-51,756",,,,,
45100,TEXAS                    ,BASTROP,"244,073","118,914","153,766","138,389","169,984",,,,,
45110,TEXAS                    ,BAYLOR,"63,504","77,408","10,469","-8,559","-29,031",,,,,
45113,TEXAS                    ,BEE,"47,372","55,580","43,995","14,207","14,816",,,,,
45120,TEXAS                    ,BELL,"926,188","2,087,529","1,704,939","2,082,719","1,039,750",,,,,
45130,TEXAS                    ,BEXAR,"-227,001","286,534","93,456","-373,469","-1,973,252",,,,,
45140,TEXAS                    ,BLANCO,"41,539","22,058","18,493","19,664","8,984",,,,,
45150,TEXAS                    ,BORDEN,735,"1,355",441,447,"1,868",,,,,
45160,TEXAS                    ,BOSQUE,"-55,205","-3,456","-21,960",407,"-30,299",,,,,
45170,TEXAS                    ,BOWIE,"-207,248","-93,551","-46,145","83,960","221,826",,,,,
45180,TEXAS                    ,BRAZORIA,"-635,429","-190,386","75,176","-16,858","-40,213",,,,,
45190,TEXAS                    ,BRAZOS,"394,606","144,246","173,278","178,215","21,301",,,,,
45200,TEXAS                    ,BREWSTER,"-1,276","-2,133","32,365","23,222","33,292",,,,,
45201,TEXAS                    ,BRISCOE,"-12,990","-10,802","-9,853","-2,513","-3,367",,,,,
45210,TEXAS                    ,BROOKS,"8,559","6,897",689,"-6,582","-2,805",,,,,
45220,TEXAS                    ,BROWN,"78,209","128,398","83,449","124,170","31,413",,,,,
45221,TEXAS                    ,BURLESON,"84,405","24,244","44,779","41,146","4,938",,,,,
45222,TEXAS                    ,BURNET,"154,382","119,660","118,334","134,299","129,980",,,,,
45223,TEXAS                    ,CALDWELL,"100,722","57,423","73,000","70,560","74,040",,,,,
45224,TEXAS                    ,CALHOUN,"87,573","138,460","149,973","111,256","116,686",,,,,
45230,TEXAS                    ,CALLAHAN,"79,795","91,073","65,336","69,389","26,008",,,,,
45240,TEXAS                    ,CAMERON,"-6,711,891","-3,599,112","-3,704,828","-4,431,988","-4,699,644",,,,,
45250,TEXAS                    ,CAMP,"-126,190","-140,952","-88,133","-33,226","-22,868",,,,,
45251,TEXAS                    ,CARSON,"-116,178","-82,322","-55,425","-24,314","-35,060",,,,,
45260,TEXAS                    ,CASS,"-177,899","-134,693","-45,130","61,598","21,502",,,,,
45270,TEXAS                    ,CASTRO,"-33,634","-58,620","-17,287","-9,267","-12,928",,,,,
45280,TEXAS                    ,CHAMBERS,"-47,400","-14,286","9,684","19,721","9,293",,,,,
45281,TEXAS                    ,CHEROKEE,"-292,413","-310,714","-122,193","70,581","114,007",,,,,
45290,TEXAS                    ,CHILDRESS,"-18,813","-28,506","-27,187","-14,101","-24,245",,,,,
45291,TEXAS                    ,CLAY,"138,964","152,026","24,357","-21,728","-68,926",,,,,
45292,TEXAS                    ,COCHRAN,"24,567","33,315","19,465","11,979","2,881",,,,,
45300,TEXAS                    ,COKE,"1,755","-14,401","12,284","43,364","6,774",,,,,
45301,TEXAS                    ,COLEMAN,"32,243","45,277","37,962","49,312","16,251",,,,,
45310,TEXAS                    ,COLLIN,"-1,406,989","-701,081","-766,730","-341,710","-276,425",,,,,
45311,TEXAS                    ,COLLINGSWORTH,"-63,649","-36,474","-25,052","-16,634","-13,704",,,,,
45312,TEXAS                    ,COLORADO,"-201,405","-175,472","-93,944","-412,817","-516,072",,,,,
45320,TEXAS                    ,COMAL,"-12,553","52,043","17,324","-36,000","-205,478",,,,,
45321,TEXAS                    ,COMANCHE,"-12,050","41,909","17,172","40,536","19,682",,,,,
45330,TEXAS                    ,CONCHO,"-3,446","-7,944","7,025","20,644","2,162",,,,,
