"DISABLED - HOSPICE - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE          (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA
44820,TENNESSEE,SUMNER,"3,033","429,535",11.80,"429,535",11.80,0,0,0,"2,657",0,0
44830,TENNESSEE,TIPTON,"1,346","83,847",5.19,"83,846",5.19,0,0,0,"1,199",0,0
44840,TENNESSEE,TROUSDALE,246,"31,453",10.65,"31,453",10.65,0,0,0,224,0,0
44850,TENNESSEE,UNICOI,614,"51,814",7.03,"51,814",7.03,0,0,0,534,0,0
44860,TENNESSEE,UNION,503,"73,956",12.25,"73,956",12.25,0,0,0,458,0,0
44870,TENNESSEE,VAN BUREN,163,"2,966",1.52,"2,967",1.52,0,0,0,154,0,0
44880,TENNESSEE,WARREN,"1,589","137,578",7.22,"137,579",7.22,0,0,0,"1,499",0,0
44890,TENNESSEE,WASHINGTON,"3,428","592,442",14.40,"592,443",14.40,0,0,0,"2,916",0,0
44900,TENNESSEE,WAYNE,513,"21,198",3.44,"21,197",3.44,0,0,0,480,0,0
44910,TENNESSEE,WEAKLEY,945,"88,668",7.82,"88,668",7.82,0,0,0,883,0,0
44920,TENNESSEE,WHITE,917,"34,617",3.15,"34,616",3.15,0,0,0,840,0,0
44930,TENNESSEE,WILLIAMSON,"1,219","104,986",7.18,"104,986",7.18,0,0,0,"1,007",0,0
44940,TENNESSEE,WILSON,"1,951","159,810",6.83,"159,809",6.83,0,0,0,"1,700",0,0
45000,TEXAS,ANDERSON,"1,554","253,014",13.57,"253,013",13.57,0,0,0,"1,406",0,0
45010,TEXAS,ANDREWS,254,"67,250",22.06,"67,250",22.06,0,0,0,229,0,0
45020,TEXAS,ANGELINA,"2,908","470,228",13.48,"470,228",13.48,0,0,0,"2,679",0,0
45030,TEXAS,ARANSAS,492,"84,275",14.27,"84,275",14.27,0,0,0,432,0,0
45040,TEXAS,ARCHER,170,"3,820",1.87,"3,821",1.87,0,0,0,158,0,0
45050,TEXAS,ARMSTRONG,26,"14,516",46.53,"14,516",46.53,0,0,0,23,0,0
45060,TEXAS,ATASCOSA,804,"157,876",16.36,"157,876",16.36,0,0,0,718,0,0
45070,TEXAS,AUSTIN,461,"11,194",2.02,"11,194",2.02,0,0,0,416,0,0
45080,TEXAS,BAILEY,96,"33,175",28.80,"33,175",28.80,0,0,0,85,0,0
45090,TEXAS,BANDERA,503,"101,386",16.80,"101,385",16.80,0,0,0,441,0,0
45100,TEXAS,BASTROP,"1,627","396,439",20.31,"396,439",20.31,0,0,0,"1,437",0,0
45110,TEXAS,BAYLOR,135,"44,555",27.50,"44,555",27.50,0,0,0,131,0,0
45113,TEXAS,BEE,499,"168,815",28.19,"168,814",28.19,0,0,0,444,0,0
45120,TEXAS,BELL,"7,546","837,065",9.24,"837,065",9.24,0,0,0,"6,439",0,0
45130,TEXAS,BEXAR,"27,900","7,051,337",21.06,"7,051,338",21.06,0,0,0,"23,658",0,0
45140,TEXAS,BLANCO,195,"27,973",11.95,"27,972",11.95,0,0,0,167,0,0
45150,TEXAS,BORDEN,*,*,*,*,*,0,0,0,*,0,0
45160,TEXAS,BOSQUE,431,"107,555",20.80,"107,555",20.80,0,0,0,377,0,0
45170,TEXAS,BOWIE,"3,281","1,012,531",25.72,"1,012,531",25.72,0,0,0,"2,967",0,0
45180,TEXAS,BRAZORIA,"4,381","612,135",11.64,"612,135",11.64,0,0,0,"3,785",0,0
45190,TEXAS,BRAZOS,"2,507","339,299",11.28,"339,300",11.28,0,0,0,"2,253",0,0
45200,TEXAS,BREWSTER,160,0,0.00,0,0.00,0,0,0,150,0,0
45201,TEXAS,BRISCOE,21,0,0.00,0,0.00,0,0,0,18,0,0
45210,TEXAS,BROOKS,181,"2,665",1.23,"2,665",1.23,0,0,0,172,0,0
45220,TEXAS,BROWN,"1,279","274,832",17.91,"274,832",17.91,0,0,0,"1,183",0,0
45221,TEXAS,BURLESON,400,"13,737",2.86,"13,737",2.86,0,0,0,363,0,0
45222,TEXAS,BURNET,831,"37,591",3.77,"37,592",3.77,0,0,0,746,0,0
45223,TEXAS,CALDWELL,807,"116,465",12.03,"116,465",12.03,0,0,0,730,0,0
45224,TEXAS,CALHOUN,450,"27,714",5.13,"27,714",5.13,0,0,0,409,0,0
45230,TEXAS,CALLAHAN,273,"7,376",2.25,"7,376",2.25,0,0,0,234,0,0
45240,TEXAS,CAMERON,"5,693","852,839",12.48,"852,839",12.48,0,0,0,"5,174",0,0
45250,TEXAS,CAMP,345,"88,977",21.49,"88,977",21.49,0,0,0,313,0,0
45251,TEXAS,CARSON,75,"19,344",21.49,"19,344",21.49,0,0,0,66,0,0
45260,TEXAS,CASS,"1,012","165,241",13.61,"165,241",13.61,0,0,0,899,0,0
45270,TEXAS,CASTRO,99,"47,697",40.15,"47,698",40.15,0,0,0,94,0,0
45280,TEXAS,CHAMBERS,320,"27,599",7.19,"27,598",7.19,0,0,0,281,0,0
45281,TEXAS,CHEROKEE,"1,134","187,694",13.79,"187,695",13.79,0,0,0,"1,022",0,0
45290,TEXAS,CHILDRESS,151,"18,633",10.28,"18,633",10.28,0,0,0,142,0,0
45291,TEXAS,CLAY,202,"4,718",1.95,"4,717",1.95,0,0,0,190,0,0
45292,TEXAS,COCHRAN,64,"1,199",1.56,"1,199",1.56,0,0,0,59,0,0
45300,TEXAS,COKE,76,"48,765",53.47,"48,766",53.47,0,0,0,65,0,0
45301,TEXAS,COLEMAN,222,"59,300",22.26,"59,299",22.26,0,0,0,209,0,0
45310,TEXAS,COLLIN,"5,960","1,208,019",16.89,"1,208,019",16.89,0,0,0,"4,779",0,0
45311,TEXAS,COLLINGSWORTH,59,"4,176",5.90,"4,175",5.90,0,0,0,58,0,0
45312,TEXAS,COLORADO,378,"106,229",23.42,"106,230",23.42,0,0,0,353,0,0
45320,TEXAS,COMAL,"2,059","404,934",16.39,"404,934",16.39,0,0,0,"1,764",0,0
45321,TEXAS,COMANCHE,295,"6,098",1.72,"6,098",1.72,0,0,0,273,0,0
45330,TEXAS,CONCHO,59,0,0.00,0,0.00,0,0,0,57,0,0
45340,TEXAS,COOKE,659,"53,899",6.82,"53,899",6.82,0,0,0,588,0,0
45341,TEXAS,CORYELL,"1,295","41,100",2.64,"41,099",2.64,0,0,0,"1,132",0,0
45350,TEXAS,COTTLE,48,"20,345",35.32,"20,346",35.32,0,0,0,42,0,0
45360,TEXAS,CRANE,58,0,0.00,0,0.00,0,0,0,53,0,0
45361,TEXAS,CROCKETT,56,"24,436",36.36,"24,437",36.36,0,0,0,50,0,0
45362,TEXAS,CROSBY,121,"51,017",35.14,"51,017",35.14,0,0,0,111,0,0
45370,TEXAS,CULBERSON,59,0,0.00,0,0.00,0,0,0,55,0,0
45380,TEXAS,DALLAM,117,"24,781",17.65,"24,782",17.65,0,0,0,106,0,0
45390,TEXAS,DALLAS,"35,405","5,408,938",12.73,"5,408,938",12.73,0,0,0,"30,125",0,0
45391,TEXAS,DAWSON,261,"71,855",22.94,"71,856",22.94,0,0,0,245,0,0
45392,TEXAS,DEAF SMITH,297,"11,651",3.27,"11,652",3.27,0,0,0,275,0,0
45400,TEXAS,DELTA,166,"14,288",7.17,"14,288",7.17,0,0,0,154,0,0
45410,TEXAS,DENTON,"5,548","1,303,587",19.58,"1,303,586",19.58,0,0,0,"4,650",0,0
45420,TEXAS,DE WITT,463,"5,991",1.08,"5,991",1.08,0,0,0,428,0,0
45421,TEXAS,DICKENS,48,0,0.00,0,0.00,0,0,0,42,0,0
45430,TEXAS,DIMMIT,229,"27,311",9.94,"27,311",9.94,0,0,0,213,0,0
45431,TEXAS,DONLEY,72,"10,430",12.07,"10,429",12.07,0,0,0,63,0,0
45440,TEXAS,DUVAL,282,"25,511",7.54,"25,512",7.54,0,0,0,267,0,0
45450,TEXAS,EASTLAND,456,"103,469",18.91,"103,469",18.91,0,0,0,427,0,0
45451,TEXAS,ECTOR,"2,911","423,295",12.12,"423,295",12.12,0,0,0,"2,587",0,0
45460,TEXAS,EDWARDS,46,0,0.00,0,0.00,0,0,0,43,0,0
45470,TEXAS,ELLIS,"2,985","408,924",11.42,"408,924",11.42,0,0,0,"2,547",0,0
45480,TEXAS,EL PASO,"9,620","1,178,422",10.21,"1,178,422",10.21,0,0,0,"8,234",0,0
45490,TEXAS,ERATH,589,"32,636",4.62,"32,637",4.62,0,0,0,541,0,0
45500,TEXAS,FALLS,459,"31,758",5.77,"31,758",5.77,0,0,0,412,0,0
45510,TEXAS,FANNIN,938,"329,889",29.31,"329,889",29.31,0,0,0,812,0,0
45511,TEXAS,FAYETTE,432,"46,476",8.97,"46,475",8.97,0,0,0,401,0,0
45520,TEXAS,FISHER,75,"27,371",30.41,"27,371",30.41,0,0,0,69,0,0
45521,TEXAS,FLOYD,93,"32,997",29.57,"32,997",29.57,0,0,0,85,0,0
45522,TEXAS,FOARD,46,"8,516",15.43,"8,515",15.43,0,0,0,43,0,0
45530,TEXAS,FORT BEND,"3,743","649,406",14.46,"649,406",14.46,0,0,0,"3,089",0,0
45531,TEXAS,FRANKLIN,182,"9,746",4.46,"9,745",4.46,0,0,0,169,0,0
45540,TEXAS,FREESTONE,402,"21,340",4.42,"21,340",4.42,0,0,0,370,0,0
45541,TEXAS,FRIO,325,"1,341",0.34,"1,341",0.34,0,0,0,292,0,0
45542,TEXAS,GAINES,212,"11,458",4.50,"11,459",4.50,0,0,0,200,0,0
45550,TEXAS,GALVESTON,"5,449","843,423",12.90,"843,422",12.90,0,0,0,"4,850",0,0
45551,TEXAS,GARZA,78,"15,502",16.56,"15,502",16.56,0,0,0,70,0,0
45552,TEXAS,GILLESPIE,367,"71,319",16.19,"71,319",16.19,0,0,0,333,0,0
45560,TEXAS,GLASSCOCK,*,*,*,*,*,0,0,0,*,0,0
45561,TEXAS,GOLIAD,135,"25,106",15.50,"25,106",15.50,0,0,0,121,0,0
45562,TEXAS,GONZALES,458,"35,374",6.44,"35,374",6.44,0,0,0,418,0,0
45563,TEXAS,GRAY,526,"187,364",29.68,"187,363",29.68,0,0,0,469,0,0
45564,TEXAS,GRAYSON,"3,550","762,326",17.89,"762,325",17.89,0,0,0,"3,173",0,0
45570,TEXAS,GREGG,"3,725","723,681",16.19,"723,681",16.19,0,0,0,"3,374",0,0
45580,TEXAS,GRIMES,575,"58,560",8.49,"58,560",8.49,0,0,0,515,0,0
45581,TEXAS,GUADALUPE,"2,539","519,348",17.05,"519,347",17.05,0,0,0,"2,212",0,0
45582,TEXAS,HALE,630,"164,955",21.82,"164,955",21.82,0,0,0,573,0,0
45583,TEXAS,HALL,73,"137,697",157.19,"137,697",157.19,0,0,0,66,0,0
45590,TEXAS,HAMILTON,157,"77,922",41.36,"77,922",41.36,0,0,0,147,0,0
45591,TEXAS,HANSFORD,64,"27,713",36.08,"27,713",36.08,0,0,0,60,0,0
45592,TEXAS,HARDEMAN,134,0,0.00,0,0.00,0,0,0,125,0,0
45600,TEXAS,HARDIN,"1,070","465,629",36.26,"465,629",36.26,0,0,0,949,0,0
45610,TEXAS,HARRIS,"43,551","6,307,991",12.07,"6,307,991",12.07,0,0,0,"36,359",0,0
45620,TEXAS,HARRISON,"1,508","176,369",9.75,"176,369",9.75,0,0,0,"1,368",0,0
45621,TEXAS,HARTLEY,*,*,*,*,*,0,0,0,*,0,0
45630,TEXAS,HASKELL,116,"25,360",18.22,"25,360",18.22,0,0,0,110,0,0
45631,TEXAS,HAYS,"2,171","537,250",20.62,"537,250",20.62,0,0,0,"1,862",0,0
45632,TEXAS,HEMPHILL,31,0,0.00,0,0.00,0,0,0,25,0,0
45640,TEXAS,HENDERSON,"1,652","486,891",24.56,"486,892",24.56,0,0,0,"1,520",0,0
45650,TEXAS,HIDALGO,"9,908","587,163",4.94,"587,164",4.94,0,0,0,"9,178",0,0
45651,TEXAS,HILL,909,"96,950",8.89,"96,950",8.89,0,0,0,816,0,0
45652,TEXAS,HOCKLEY,375,"133,289",29.62,"133,289",29.62,0,0,0,332,0,0
45653,TEXAS,HOOD,989,"117,884",9.93,"117,884",9.93,0,0,0,883,0,0
45654,TEXAS,HOPKINS,901,"220,617",20.40,"220,616",20.40,0,0,0,823,0,0
45660,TEXAS,HOUSTON,659,"41,448",5.24,"41,448",5.24,0,0,0,605,0,0
45661,TEXAS,HOWARD,830,"215,911",21.68,"215,911",21.68,0,0,0,737,0,0
45662,TEXAS,HUDSPETH,66,"1,232",1.56,"1,232",1.56,0,0,0,59,0,0
45670,TEXAS,HUNT,"2,543","472,851",15.50,"472,850",15.50,0,0,0,"2,289",0,0
45671,TEXAS,HUTCHINSON,454,"138,542",25.43,"138,542",25.43,0,0,0,400,0,0
45672,TEXAS,IRION,22,0,0.00,0,0.00,0,0,0,19,0,0
45680,TEXAS,JACK,129,"41,769",26.98,"41,769",26.98,0,0,0,115,0,0
45681,TEXAS,JACKSON,300,"15,410",4.28,"15,410",4.28,0,0,0,275,0,0
45690,TEXAS,JASPER,886,"261,078",24.56,"261,078",24.56,0,0,0,806,0,0
45691,TEXAS,JEFF DAVIS,30,0,0.00,0,0.00,0,0,0,30,0,0
45700,TEXAS,JEFFERSON,"5,994","1,559,636",21.68,"1,559,637",21.68,0,0,0,"5,355",0,0
45710,TEXAS,JIM HOGG,102,0,0.00,0,0.00,0,0,0,94,0,0
45711,TEXAS,JIM WELLS,"1,018","158,880",13.01,"158,880",13.01,0,0,0,958,0,0
45720,TEXAS,JOHNSON,"3,066","663,257",18.03,"663,257",18.03,0,0,0,"2,652",0,0
45721,TEXAS,JONES,345,"21,384",5.17,"21,384",5.17,0,0,0,316,0,0
45722,TEXAS,KARNES,374,"47,599",10.61,"47,600",10.61,0,0,0,340,0,0
45730,TEXAS,KAUFMAN,"2,486","592,260",19.85,"592,260",19.85,0,0,0,"2,188",0,0
45731,TEXAS,KENDALL,475,"130,739",22.94,"130,739",22.94,0,0,0,396,0,0
45732,TEXAS,KENEDY,*,*,*,*,*,0,0,0,*,0,0
45733,TEXAS,KENT,12,0,0.00,0,0.00,0,0,0,12,0,0
45734,TEXAS,KERR,"1,332","100,537",6.29,"100,537",6.29,0,0,0,"1,180",0,0
45740,TEXAS,KIMBLE,95,0,0.00,0,0.00,0,0,0,88,0,0
45741,TEXAS,KING,*,*,*,*,*,0,0,0,*,0,0
45742,TEXAS,KINNEY,78,"3,438",3.67,"3,438",3.67,0,0,0,75,0,0
45743,TEXAS,KLEBERG,428,"128,436",25.01,"128,436",25.01,0,0,0,384,0,0
45744,TEXAS,KNOX,71,"59,080",69.34,"59,080",69.34,0,0,0,65,0,0
45750,TEXAS,LAMAR,"1,953","221,913",9.47,"221,913",9.47,0,0,0,"1,806",0,0
45751,TEXAS,LAMB,274,"147,436",44.84,"147,437",44.84,0,0,0,246,0,0
45752,TEXAS,LAMPASAS,554,"31,635",4.76,"31,635",4.76,0,0,0,495,0,0
45753,TEXAS,LA SALLE,144,"5,679",3.29,"5,678",3.29,0,0,0,136,0,0
45754,TEXAS,LAVACA,479,"79,952",13.91,"79,953",13.91,0,0,0,445,0,0
45755,TEXAS,LEE,315,"23,908",6.32,"23,908",6.32,0,0,0,277,0,0
45756,TEXAS,LEON,463,"43,107",7.76,"43,107",7.76,0,0,0,423,0,0
45757,TEXAS,LIBERTY,"1,690","368,191",18.16,"368,191",18.16,0,0,0,"1,496",0,0
45758,TEXAS,LIMESTONE,656,"117,802",14.96,"117,802",14.96,0,0,0,600,0,0
45759,TEXAS,LIPSCOMB,53,"14,044",22.08,"14,044",22.08,0,0,0,48,0,0
45760,TEXAS,LIVE OAK,143,"1,333",0.78,"1,332",0.78,0,0,0,133,0,0
45761,TEXAS,LLANO,446,"65,654",12.27,"65,655",12.27,0,0,0,398,0,0
45762,TEXAS,LOVING,*,*,*,*,*,0,0,0,*,0,0
45770,TEXAS,LUBBOCK,"4,775","1,270,012",22.16,"1,270,012",22.16,0,0,0,"4,283",0,0
45771,TEXAS,LYNN,87,0,0.00,0,0.00,0,0,0,79,0,0
45772,TEXAS,MC CULLOCH,246,"101,318",34.32,"101,319",34.32,0,0,0,228,0,0
45780,TEXAS,MC LENNAN,"6,015","904,895",12.54,"904,895",12.54,0,0,0,"5,256",0,0
45781,TEXAS,MC MULLEN,*,*,*,*,*,0,0,0,*,0,0
45782,TEXAS,MADISON,249,"34,122",11.42,"34,122",11.42,0,0,0,230,0,0
45783,TEXAS,MARION,294,"65,122",18.46,"65,122",18.46,0,0,0,271,0,0
45784,TEXAS,MARTIN,90,"6,263",5.80,"6,262",5.80,0,0,0,88,0,0
45785,TEXAS,MASON,57,0,0.00,0,0.00,0,0,0,52,0,0
45790,TEXAS,MATAGORDA,797,"48,428",5.06,"48,429",5.06,0,0,0,721,0,0
45791,TEXAS,MAVERICK,"1,061","96,047",7.54,"96,047",7.54,0,0,0,992,0,0
45792,TEXAS,MEDINA,776,"103,305",11.09,"103,306",11.09,0,0,0,692,0,0
45793,TEXAS,MENARD,52,0,0.00,0,0.00,0,0,0,48,0,0
45794,TEXAS,MIDLAND,"1,990","295,114",12.36,"295,114",12.36,0,0,0,"1,741",0,0
45795,TEXAS,MILAM,626,"92,230",12.28,"92,230",12.28,0,0,0,583,0,0
45796,TEXAS,MILLS,97,404,0.35,404,0.35,0,0,0,88,0,0
45797,TEXAS,MITCHELL,159,"37,440",19.62,"37,440",19.62,0,0,0,144,0,0
45800,TEXAS,MONTAGUE,517,"148,578",23.95,"148,578",23.95,0,0,0,479,0,0
45801,TEXAS,MONTGOMERY,"5,898","1,638,816",23.15,"1,638,816",23.15,0,0,0,"4,972",0,0
45802,TEXAS,MOORE,219,"9,136",3.48,"9,136",3.48,0,0,0,193,0,0
45803,TEXAS,MORRIS,403,"105,473",21.81,"105,473",21.81,0,0,0,366,0,0
45804,TEXAS,MOTLEY,23,0,0.00,0,0.00,0,0,0,21,0,0
45810,TEXAS,NACOGDOCHES,"1,462","50,339",2.87,"50,338",2.87,0,0,0,"1,329",0,0
45820,TEXAS,NAVARRO,"1,788","328,719",15.32,"328,718",15.32,0,0,0,"1,647",0,0
45821,TEXAS,NEWTON,409,"146,111",29.77,"146,111",29.77,0,0,0,379,0,0
45822,TEXAS,NOLAN,369,"60,969",13.77,"60,969",13.77,0,0,0,346,0,0
45830,TEXAS,NUECES,"5,653","1,646,117",24.27,"1,646,117",24.27,0,0,0,"4,903",0,0
45831,TEXAS,OCHILTREE,110,"1,245",0.94,"1,244",0.94,0,0,0,97,0,0
45832,TEXAS,OLDHAM,23,0,0.00,0,0.00,0,0,0,21,0,0
45840,TEXAS,ORANGE,"2,006","636,639",26.45,"636,639",26.45,0,0,0,"1,783",0,0
45841,TEXAS,PALO PINTO,627,"113,334",15.06,"113,335",15.06,0,0,0,581,0,0
45842,TEXAS,PANOLA,529,"93,013",14.65,"93,013",14.65,0,0,0,481,0,0
45843,TEXAS,PARKER,"1,540","392,206",21.22,"392,205",21.22,0,0,0,"1,362",0,0
45844,TEXAS,PARMER,118,799,0.56,799,0.56,0,0,0,104,0,0
45845,TEXAS,PECOS,248,"17,596",5.91,"17,596",5.91,0,0,0,220,0,0
45850,TEXAS,POLK,"1,456","281,861",16.13,"281,861",16.13,0,0,0,"1,301",0,0
45860,TEXAS,POTTER,"3,904","876,933",18.72,"876,933",18.72,0,0,0,"3,432",0,0
45861,TEXAS,PRESIDIO,136,"1,237",0.76,"1,237",0.76,0,0,0,120,0,0
45870,TEXAS,RAINS,304,"9,193",2.52,"9,194",2.52,0,0,0,270,0,0
45871,TEXAS,RANDALL,660,"163,877",20.69,"163,878",20.69,0,0,0,589,0,0
45872,TEXAS,REAGAN,55,"4,211",6.38,"4,211",6.38,0,0,0,48,0,0
45873,TEXAS,REAL,104,"18,038",14.45,"18,038",14.45,0,0,0,95,0,0
45874,TEXAS,RED RIVER,499,"16,645",2.78,"16,646",2.78,0,0,0,463,0,0
45875,TEXAS,REEVES,273,"2,100",0.64,"2,099",0.64,0,0,0,251,0,0
45876,TEXAS,REFUGIO,180,"50,949",23.59,"50,949",23.59,0,0,0,163,0,0
45877,TEXAS,ROBERTS,*,*,*,*,*,0,0,0,*,0,0
45878,TEXAS,ROBERTSON,389,"49,178",10.54,"49,178",10.54,0,0,0,344,0,0
45879,TEXAS,ROCKWALL,875,"113,804",10.84,"113,803",10.84,0,0,0,740,0,0
45880,TEXAS,RUNNELS,271,"171,183",52.64,"171,183",52.64,0,0,0,251,0,0
45881,TEXAS,RUSK,957,"160,656",13.99,"160,657",13.99,0,0,0,849,0,0
45882,TEXAS,SABINE,439,"119,485",22.68,"119,484",22.68,0,0,0,393,0,0
45883,TEXAS,SAN AUGUSTINE,282,"89,047",26.31,"89,047",26.31,0,0,0,260,0,0
45884,TEXAS,SAN JACINTO,465,"143,834",25.78,"143,834",25.78,0,0,0,427,0,0
45885,TEXAS,SAN PATRICIO,"1,123","341,646",25.35,"341,646",25.35,0,0,0,984,0,0
45886,TEXAS,SAN SABA,104,"39,810",31.90,"39,810",31.90,0,0,0,97,0,0
45887,TEXAS,SCHLEICHER,46,0,0.00,0,0.00,0,0,0,39,0,0
45888,TEXAS,SCURRY,291,"12,153",3.48,"12,153",3.48,0,0,0,267,0,0
45889,TEXAS,SHACKELFORD,55,0,0.00,0,0.00,0,0,0,51,0,0
45890,TEXAS,SHELBY,749,"16,290",1.81,"16,290",1.81,0,0,0,692,0,0
45891,TEXAS,SHERMAN,28,"1,245",3.71,"1,245",3.71,0,0,0,24,0,0
45892,TEXAS,SMITH,"4,984","1,218,148",20.37,"1,218,148",20.37,0,0,0,"4,460",0,0
45893,TEXAS,SOMERVELL,120,"26,040",18.08,"26,040",18.08,0,0,0,107,0,0
45900,TEXAS,STARR,"1,237","27,632",1.86,"27,633",1.86,0,0,0,"1,176",0,0
45901,TEXAS,STEPHENS,191,"49,921",21.78,"49,920",21.78,0,0,0,170,0,0
45902,TEXAS,STERLING,27,0,0.00,0,0.00,0,0,0,25,0,0
45903,TEXAS,STONEWALL,20,0,0.00,0,0.00,0,0,0,19,0,0
45904,TEXAS,SUTTON,55,0,0.00,0,0.00,0,0,0,51,0,0
45905,TEXAS,SWISHER,140,"7,994",4.76,"7,994",4.76,0,0,0,126,0,0
45910,TEXAS,TARRANT,"21,850","5,338,204",20.36,"5,338,204",20.36,0,0,0,"18,491",0,0
45911,TEXAS,TAYLOR,"3,335","539,052",13.47,"539,052",13.47,0,0,0,"3,050",0,0
45912,TEXAS,TERRELL,17,0,0.00,0,0.00,0,0,0,14,0,0
45913,TEXAS,TERRY,194,"84,603",36.34,"84,603",36.34,0,0,0,173,0,0
45920,TEXAS,THROCKMORTON,18,0,0.00,0,0.00,0,0,0,18,0,0
45921,TEXAS,TITUS,740,"111,486",12.55,"111,487",12.55,0,0,0,684,0,0
45930,TEXAS,TOM GREEN,"2,528","714,138",23.54,"714,138",23.54,0,0,0,"2,322",0,0
45940,TEXAS,TRAVIS,"13,665","2,680,442",16.35,"2,680,442",16.35,0,0,0,"11,969",0,0
45941,TEXAS,TRINITY,513,"137,674",22.36,"137,674",22.36,0,0,0,479,0,0
45942,TEXAS,TYLER,653,"133,142",16.99,"133,141",16.99,0,0,0,592,0,0
45943,TEXAS,UPSHUR,947,"197,041",17.34,"197,041",17.34,0,0,0,854,0,0
45944,TEXAS,UPTON,75,304,0.34,304,0.34,0,0,0,70,0,0
45945,TEXAS,UVALDE,556,"49,023",7.35,"49,022",7.35,0,0,0,511,0,0
45946,TEXAS,VAL VERDE,673,"3,157",0.39,"3,157",0.39,0,0,0,627,0,0
45947,TEXAS,VAN ZANDT,"1,217","294,738",20.18,"294,739",20.18,0,0,0,"1,091",0,0
45948,TEXAS,VICTORIA,"2,278","138,591",5.07,"138,591",5.07,0,0,0,"2,090",0,0
45949,TEXAS,WALKER,940,"221,757",19.66,"221,757",19.66,0,0,0,819,0,0
45950,TEXAS,WALLER,477,"41,076",7.18,"41,076",7.18,0,0,0,414,0,0
45951,TEXAS,WARD,222,"1,869",0.70,"1,869",0.70,0,0,0,202,0,0
45952,TEXAS,WASHINGTON,931,"68,656",6.15,"68,656",6.15,0,0,0,865,0,0
45953,TEXAS,WEBB,"3,222","117,277",3.03,"117,277",3.03,0,0,0,"2,991",0,0
45954,TEXAS,WHARTON,782,"4,714",0.50,"4,714",0.50,0,0,0,717,0,0
45955,TEXAS,WHEELER,82,"5,640",5.73,"5,640",5.73,0,0,0,76,0,0
45960,TEXAS,WICHITA,"4,205","1,138,002",22.55,"1,138,002",22.55,0,0,0,"3,863",0,0
45961,TEXAS,WILBARGER,426,"53,764",10.52,"53,764",10.52,0,0,0,378,0,0
45962,TEXAS,WILLACY,381,"65,296",14.28,"65,297",14.28,0,0,0,349,0,0
45970,TEXAS,WILLIAMSON,"5,350","740,883",11.54,"740,883",11.54,0,0,0,"4,524",0,0
45971,TEXAS,WILSON,680,"102,229",12.53,"102,229",12.53,0,0,0,574,0,0
45972,TEXAS,WINKLER,140,"37,272",22.19,"37,272",22.19,0,0,0,127,0,0
45973,TEXAS,WISE,865,"125,299",12.07,"125,299",12.07,0,0,0,759,0,0
45974,TEXAS,WOOD,"1,169","192,357",13.71,"192,357",13.71,0,0,0,"1,052",0,0
45980,TEXAS,YOAKUM,123,0,0.00,0,0.00,0,0,0,115,0,0
45981,TEXAS,YOUNG,504,"195,815",32.38,"195,816",32.38,0,0,0,470,0,0
45982,TEXAS,ZAPATA,219,"1,751",0.67,"1,751",0.67,0,0,0,206,0,0
45983,TEXAS,ZAVALA,255,"20,055",6.55,"20,055",6.55,0,0,0,237,0,0
46000,UTAH,BEAVER,111,0,0.00,0,0.00,0,0,0,102,0,0
46010,UTAH,BOX ELDER,666,"186,361",23.32,"186,361",23.32,0,0,0,573,0,0
46020,UTAH,CACHE,850,"155,286",15.22,"155,286",15.22,0,0,0,732,0,0
46030,UTAH,CARBON,687,"117,989",14.31,"117,990",14.31,0,0,0,630,0,0
46040,UTAH,DAGGETT,11,0,0.00,0,0.00,0,0,0,7,0,0
46050,UTAH,DAVIS,"2,350","452,757",16.06,"452,756",16.06,0,0,0,"1,895",0,0
46060,UTAH,DUCHESNE,316,"3,728",0.98,"3,729",0.98,0,0,0,270,0,0
46070,UTAH,EMERY,239,"89,814",31.32,"89,813",31.32,0,0,0,215,0,0
46080,UTAH,GARFIELD,89,0,0.00,0,0.00,0,0,0,81,0,0
46090,UTAH,GRAND,172,"7,088",3.43,"7,088",3.43,0,0,0,155,0,0
46100,UTAH,IRON,740,"56,542",6.37,"56,542",6.37,0,0,0,655,0,0
46110,UTAH,JUAB,177,0,0.00,0,0.00,0,0,0,160,0,0
46120,UTAH,KANE,170,"2,363",1.16,"2,363",1.16,0,0,0,150,0,0
46130,UTAH,MILLARD,243,"27,787",9.53,"27,787",9.53,0,0,0,212,0,0
46140,UTAH,MORGAN,54,"15,999",24.69,"15,999",24.69,0,0,0,40,0,0
46150,UTAH,PIUTE,34,"29,918",73.33,"29,918",73.33,0,0,0,33,0,0
46160,UTAH,RICH,37,"27,671",62.32,"27,671",62.32,0,0,0,32,0,0
46170,UTAH,SALT LAKE,"11,429","2,350,398",17.14,"2,350,398",17.14,0,0,0,"9,351",0,0
