AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,
CODE,STATE,COUNTY,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
16280,IOWA,DES MOINES,"55,927","-28,428","-138,753","-118,601","-70,199"
16290,IOWA,DICKINSON,"-4,084","-20,819","-13,912","8,215","-8,272"
16300,IOWA,DUBUQUE,"30,470","65,113","76,167","90,295","33,635"
16310,IOWA,EMMET,"2,805","-2,846","-1,026","-2,255","-6,360"
16320,IOWA,FAYETTE,"-2,070","18,755","19,211","17,606","11,437"
16330,IOWA,FLOYD,"-56,490","-10,356","-8,824","-3,367","-21,764"
16340,IOWA,FRANKLIN,"-33,539","-8,060","-8,002","-6,105","-11,919"
16350,IOWA,FREMONT,"-5,748","-6,930","-14,100","-14,636","-4,319"
16360,IOWA,GREENE,"-12,735","-20,686","-15,948","-7,174","-2,922"
16370,IOWA,GRUNDY,"-7,317","6,944","4,764","7,031","10,450"
16380,IOWA,GUTHRIE,"-11,622","-12,792","-17,663","-8,129","-1,665"
16390,IOWA,HAMILTON,"-26,478","-33,932","-31,569","-13,174","-2,250"
16400,IOWA,HANCOCK,"-38,230","-10,576","-10,435","-4,210","-17,497"
16410,IOWA,HARDIN,"-30,068","-40,609","-34,483","-12,724","-7,302"
16420,IOWA,HARRISON,"-8,918","-13,213","-42,819","-40,223","-9,303"
16430,IOWA,HENRY,"16,265","4,944","-19,709","-16,247","-1,866"
16440,IOWA,HOWARD,"-9,016","3,418","6,385","5,664","-7,568"
16450,IOWA,HUMBOLDT,"-25,618","-23,056","-16,433",-481,"4,268"
16460,IOWA,IDA,"4,255","-3,640","-5,887","-1,719","-4,839"
16470,IOWA,IOWA,"22,235","20,413","7,664","8,279","29,931"
16480,IOWA,JACKSON,"35,700","36,042","27,990","21,585","15,181"
16490,IOWA,JASPER,130,-239,"-3,062","27,443","39,128"
16500,IOWA,JEFFERSON,"-1,180",904,"-6,300","-2,568","4,164"
16510,IOWA,JOHNSON,"119,314","67,341","-49,904","-33,096","75,072"
16520,IOWA,JONES,"28,244","34,887","40,927","44,529","57,776"
16530,IOWA,KEOKUK,"2,121","1,269","-9,278","-5,213","4,497"
16540,IOWA,KOSSUTH,"-36,973","-13,497","-11,022","-4,482","-16,264"
16550,IOWA,LEE,"-10,349","-27,770","-64,083","-24,587","-13,738"
16560,IOWA,LINN,"357,944","446,981","496,461","498,557","629,234"
16570,IOWA,LOUISA,"12,171","8,472","-9,303","-7,346","1,308"
16580,IOWA,LUCAS,"-9,716","-10,262","-12,822","-4,887",-866
16590,IOWA,LYON,"33,618",136,-437,-984,-188
16600,IOWA,MADISON,"-13,275","-15,796","-13,763","-8,123","-1,172"
16610,IOWA,MAHASKA,"-20,801","-14,277","-20,791","-11,867","-1,452"
16620,IOWA,MARION,"-28,209","-26,501","-28,435","-13,731","-1,119"
16630,IOWA,MARSHALL,"-77,835","-95,994","-82,620","-40,304","-14,435"
16640,IOWA,MILLS,"-5,854","-6,830","-26,424","-26,772","-10,781"
16650,IOWA,MITCHELL,"-21,084","5,203","6,397","2,379","-16,342"
16660,IOWA,MONONA,"-1,825","-3,934","-11,597","-3,472","-5,639"
16670,IOWA,MONROE,"-13,997","-7,358","-5,868","-3,040","-1,252"
16680,IOWA,MONTGOMERY,"-3,326","-6,818","-13,127","-15,439","-5,084"
16690,IOWA,MUSCATINE,"62,097","62,913","14,322","33,794","36,002"
16700,IOWA,OBRIEN,"15,265",-314,"-3,306","2,467","-1,953"
16710,IOWA,OSCEOLA,"8,752",-456,-507,-326,-977
16720,IOWA,PAGE,"-1,885","-3,924","-17,526","-17,787","-7,445"
16730,IOWA,PALO ALTO,"-10,627","-6,420","-5,330","-1,949","-8,437"
16740,IOWA,PLYMOUTH,"25,085","3,545","-9,411","3,290","-8,898"
16750,IOWA,POCAHONTAS,"-17,719","-13,760","-11,760","1,540",-664
16760,IOWA,POLK,"-404,256","-377,696","-457,812","-283,287","-50,529"
16770,IOWA,POTTAWATTAMIE,"-34,979","-49,271","-152,270","-186,203","-64,472"
16780,IOWA,POWESHIEK,"-68,570","-73,444","-87,200","-78,335","-58,557"
16790,IOWA,RINGGOLD,"-4,802","-5,829","-4,856","-2,619",-792
16800,IOWA,SAC,"-12,198","-16,486","-15,858",332,"-5,474"
16810,IOWA,SCOTT,"764,659","678,594","404,861","420,535","301,303"
16820,IOWA,SHELBY,"-15,365","-17,646","-24,452","-19,499","-6,808"
16830,IOWA,SIOUX,"42,780","-3,283","-9,790","-2,885","-8,660"
16840,IOWA,STORY,"-88,854","-170,932","-176,134","-80,426","-28,380"
16850,IOWA,TAMA,"-22,423","-3,620","-11,311",948,"14,824"
16860,IOWA,TAYLOR,326,"-4,212","-10,468","-5,623","-1,463"
16870,IOWA,UNION,"-8,293","-8,239","-8,533","-4,396","-2,063"
16880,IOWA,VAN BUREN,"-2,373","-3,254","-9,492","-2,652","1,650"
16890,IOWA,WAPELLO,"-123,258","-44,569","-42,874","-1,011","1,204"
16900,IOWA,WARREN,"-48,536","-47,793","-57,539","-36,530","-5,268"
16910,IOWA,WASHINGTON,"28,484","15,278","-16,690","-10,568","15,141"
16920,IOWA,WAYNE,"-6,470","-8,372","-6,357","-3,611",-309
16930,IOWA,WEBSTER,"-116,722","-117,918","-104,435",420,"25,246"
16940,IOWA,WINNEBAGO,"-47,964","-8,028","-15,425","-8,955","-22,833"
16950,IOWA,WINNESHIEK,"1,132","11,957","16,892",-903,"-12,543"
16960,IOWA,WOODBURY,"82,715","4,681","-54,157","25,910","-13,860"
16970,IOWA,WORTH,"-31,563","-6,298","-8,868","-4,462","-14,388"
16980,IOWA,WRIGHT,"-36,497","-16,538","-16,993","-3,735","-6,214"
17000,KANSAS,ALLEN,"-25,604","-22,339","-19,322","-14,349","-7,344"
17010,KANSAS,ANDERSON,"-25,167","-21,456","-19,365","-16,953",-464
17020,KANSAS,ATCHISON,"-19,487","-16,486","-10,418","-10,120","-5,271"
17030,KANSAS,BARBER,"-22,366","-19,217","-13,400","-11,392","-6,782"
17040,KANSAS,BARTON,"-198,749","-123,819","-91,581","-71,348","-40,575"
17050,KANSAS,BOURBON,"-59,264","-104,726","-102,271","-79,230","-8,383"
17060,KANSAS,BROWN,"-32,653","-31,946","-28,294","-28,330","-24,214"
17070,KANSAS,BUTLER,"-240,606","-169,202","-100,718","-95,931","-71,983"
17080,KANSAS,CHASE,"-11,379","-5,963","-5,731","-6,480","-3,789"
17090,KANSAS,CHAUTAUQUA,"-27,846","-24,605","-24,151","-13,424","-8,688"
17100,KANSAS,CHEROKEE,"-31,991","-31,206","-20,341","25,821","2,645"
17110,KANSAS,CHEYENNE,"-8,008","-8,215","-6,653","-4,763","-8,887"
17120,KANSAS,CLARK,"-9,617","-6,538","-3,694","-2,383","-1,601"
17130,KANSAS,CLAY,"-21,223","-10,258","-12,666","-19,855","-33,788"
17140,KANSAS,CLOUD,"-22,285","-5,195","-3,612","-2,992","8,401"
17150,KANSAS,COFFEY,"-53,034","-38,211","-43,598","-46,629","-34,052"
17160,KANSAS,COMANCHE,"-9,721","-7,403","-5,905","-4,278","-3,188"
17170,KANSAS,COWLEY,"-108,296","-82,127","-56,916","-47,154","-33,566"
17180,KANSAS,CRAWFORD,"-121,155","-115,930","-81,549","-2,686","-29,674"
17190,KANSAS,DECATUR,"-12,299","-8,795","-6,666","-9,478","-10,235"
17200,KANSAS,DICKINSON,"-28,011","-3,494","-6,885","-7,015","7,729"
17210,KANSAS,DONIPHAN,"-17,020","-13,985","-7,515","-3,817","-9,940"
17220,KANSAS,DOUGLAS,"-196,634","-139,908","-141,057","-117,991","-75,080"
17230,KANSAS,EDWARDS,"-16,052","-15,210","-14,608","-9,188","-5,995"
17240,KANSAS,ELK,"-16,852","-12,656","-10,056","-8,070","-6,469"
17250,KANSAS,ELLIS,"-136,353","-166,117","-144,199","-119,731","-142,091"
17260,KANSAS,ELLSWORTH,"-18,839","-4,131","-4,864","-1,871","3,051"
17270,KANSAS,FINNEY,"-148,879","-67,492","-59,579","-42,322","-29,121"
17280,KANSAS,FORD,"-61,858","-59,197","-38,173","-31,785","-26,307"
17290,KANSAS,FRANKLIN,"-97,976","-83,608","-75,068","-65,977","5,183"
17300,KANSAS,GEARY,"-12,399","7,586","2,749","-3,247","-40,585"
17310,KANSAS,GOVE,"-15,480","-11,874","-11,057","-8,104","-8,352"
17320,KANSAS,GRAHAM,"-22,835","-21,517","-17,942","-11,899","-12,644"
17330,KANSAS,GRANT,"-24,949","-14,881","-12,215","-10,717","-7,543"
17340,KANSAS,GRAY,"-20,084","-13,614","-10,956","-9,317","-7,018"
17350,KANSAS,GREELEY,"-8,915","-9,197","-5,804","-4,811","-3,928"
17360,KANSAS,GREENWOOD,"-34,679","-25,116","-14,650","-18,767","-11,542"
17370,KANSAS,HAMILTON,"-13,786","-7,766","-6,188","-4,003","-2,477"
17380,KANSAS,HARPER,"-21,908","-13,771","-12,463","-15,549","-5,894"
17390,KANSAS,HARVEY,"-158,188","-118,125","-63,087","-63,400","-47,850"
17391,KANSAS,HASKELL,"-14,793","-7,217","-7,054","-5,231","-3,152"
17410,KANSAS,HODGEMAN,"-8,535","-6,766","-3,830","-4,396","-2,805"
17420,KANSAS,JACKSON,"-49,396","-51,608","-63,680","-76,785","-67,784"
17430,KANSAS,JEFFERSON,"-73,402","-61,959","-66,973","-78,956","-66,860"
17440,KANSAS,JEWELL,"-9,046","-6,726","-7,174","-3,224","-3,058"
17450,KANSAS,JOHNSON,"-407,856","-344,360","-278,549","-199,814","130,118"
17451,KANSAS,KEARNY,"-12,007","-4,679","-3,965","-3,155","-3,186"
17470,KANSAS,KINGMAN,"-32,114","-24,991","-13,282","-9,439","-14,132"
17480,KANSAS,KIOWA,"-11,158","-7,732","-7,553","-5,372","-3,941"
17490,KANSAS,LABETTE,"-84,364","-42,557","-56,624","-1,975","-22,675"
17500,KANSAS,LANE,"-11,150","-10,150","-5,966","-4,744","-6,278"
17510,KANSAS,LEAVENWORTH,"-82,946","-70,338","-58,202","-41,030","16,226"
17520,KANSAS,LINCOLN,"-10,848","-5,361","-3,733",357,"4,718"
17530,KANSAS,LINN,"-21,475","-25,019","-22,314","-14,389","1,477"
17540,KANSAS,LOGAN,"-16,239","-15,867","-14,395","-12,335","-8,252"
17550,KANSAS,LYON,"-98,112","-71,519","-65,436","-74,692","-40,996"
17560,KANSAS,MCPHERSON,"-116,364","-69,383","-49,574","-30,537","-23,484"
17570,KANSAS,MARION,"-56,686","-42,597","-26,345","-24,018","-17,489"
17580,KANSAS,MARSHALL,"-35,818","-23,395","-27,652","-33,418","-29,291"
17590,KANSAS,MEADE,"-20,957","-16,173","-10,325","-7,661","-3,674"
17600,KANSAS,MIAMI,"-35,213","-28,138","-20,011","-14,543","8,498"
17610,KANSAS,MITCHELL,"-8,956",-289,"3,815","3,707","10,031"
17620,KANSAS,MONTGOMERY,"-177,181","-144,134","-127,288","-86,748","-73,674"
17630,KANSAS,MORRIS,"-22,156","-17,165","-13,259","-16,701","-25,138"
17640,KANSAS,MORTON,"-13,330","-8,902","-9,817","-10,038","-5,963"
17650,KANSAS,NEMAHA,"-44,650","-35,844","-35,530","-45,848","-40,432"
17660,KANSAS,NEOSHO,"-42,529","-27,272","-28,569","-12,695","-10,458"
17670,KANSAS,NESS,"-18,635","-22,635","-14,547","-13,804","-13,875"
17680,KANSAS,NORTON,"-16,227","-16,775","-13,213","-11,926","-11,171"
17690,KANSAS,OSAGE,"-86,266","-70,685","-68,707","-90,524","-98,257"
17700,KANSAS,OSBORNE,"-12,161","-7,957","-4,131","-1,904",841
17710,KANSAS,OTTAWA,"-9,635","1,061","3,697","3,747","10,649"
17720,KANSAS,PAWNEE,"-25,174","-15,824","-12,290","-9,667","-7,877"
17730,KANSAS,PHILLIPS,"-19,277","-26,090","-19,899","-16,373","-12,705"
17740,KANSAS,POTTAWATOMIE,"-42,199","-50,123","-46,002","-76,199","-77,370"
17750,KANSAS,PRATT,"-56,429","-44,797","-35,763","-26,713","-19,292"
17760,KANSAS,RAWLINS,"-11,836","-11,223","-6,470","-9,054","-4,575"
17770,KANSAS,RENO,"-267,703","-192,922","-118,493","-87,741","-97,948"
17780,KANSAS,REPUBLIC,"-6,166",832,"-1,010","-1,092","4,825"
17790,KANSAS,RICE,"-44,880","-28,747","-18,578","-16,640","-9,746"
17800,KANSAS,RILEY,"-115,486","-104,967","-112,703","-188,164","-222,109"
17810,KANSAS,ROOKS,"-23,114","-31,342","-24,532","-17,278","-18,637"
17820,KANSAS,RUSH,"-25,033","-31,112","-24,662","-23,031","-17,953"
17830,KANSAS,RUSSELL,"-46,424","-50,462","-43,012","-29,803","-25,318"
17840,KANSAS,SALINE,"-117,422","21,980","29,621","57,810","138,324"
17841,KANSAS,SCOTT,"-9,407","-6,309","-4,056","-6,946","-3,769"
17860,KANSAS,SEDGWICK,"-1,073,855","-818,727","-454,169","-453,335","-352,755"
17870,KANSAS,SEWARD,"-59,994","-45,895","-41,384","-31,208","-21,225"
17880,KANSAS,SHAWNEE,"-867,565","-830,687","-825,977","-1,091,829","-1,133,923"
17890,KANSAS,SHERIDAN,"-9,675","-9,075","-11,005","-9,866","-7,792"
17900,KANSAS,SHERMAN,"-16,197","-20,498","-18,093","-13,033","-8,268"
17910,KANSAS,SMITH,"-12,974","-14,748","-15,539","-12,212","-11,208"
17920,KANSAS,STAFFORD,"-31,632","-26,908","-19,723","-15,858","-11,724"
17921,KANSAS,STANTON,"-7,929","-3,984","-3,407","-2,541","-1,662"
17940,KANSAS,STEVENS,"-18,252","-14,342","-10,853","-13,285","-5,553"
17950,KANSAS,SUMNER,"-106,750","-82,182","-49,607","-48,515","-37,369"
17960,KANSAS,THOMAS,"-20,375","-30,303","-19,950","-13,713","-10,036"
17970,KANSAS,TREGO,"-24,904","-25,283","-21,916","-15,431","-9,724"
17980,KANSAS,WABAUNSEE,"-25,828","-21,415","-26,871","-41,250","-42,066"
17981,KANSAS,WALLACE,"-13,973","-11,088","-10,912","-6,738","-3,506"
17982,KANSAS,WASHINGTON,"-17,325","-5,841","-6,748","-10,042","-14,434"
17983,KANSAS,WICHITA,"-11,527","-6,878","-4,449","-3,187","-4,267"
17984,KANSAS,WILSON,"-31,674","-27,852","-16,415","-10,612","-8,949"
17985,KANSAS,WOODSON,"-13,143","-11,530","-12,285","-7,832","-7,609"
17986,KANSAS,WYANDOTTE,"-111,107","-95,123","-73,440","-48,921","30,485"
18000,KENTUCKY,ADAIR,"-38,043","-32,107","-21,996","-20,261","-6,987"
18010,KENTUCKY,ALLEN,"-46,987","-48,925","-32,332","-15,679","-14,455"
18020,KENTUCKY,ANDERSON,"2,727","-6,040",524,"-6,733","-1,348"
18030,KENTUCKY,BALLARD,"-7,396","-17,151","-13,660","-18,817","-23,933"
18040,KENTUCKY,BARREN,"-24,597","-32,070","-6,542","-55,908","-34,840"
18050,KENTUCKY,BATH,"-15,647","-24,037","-26,506","-28,055","-4,337"
18060,KENTUCKY,BELL,"-55,090","-52,745","-44,678","-38,870","-11,617"
18070,KENTUCKY,BOONE,"-64,513","-99,201","-15,274","-18,852","-1,609"
18080,KENTUCKY,BOURBON,"-3,139","4,558","2,084","-11,820","-4,067"
18090,KENTUCKY,BOYD,"-159,015","-94,331","-20,520","41,979","-46,115"
18100,KENTUCKY,BOYLE,"-35,435","-24,657","-22,605","-21,751","-3,431"
18110,KENTUCKY,BRACKEN,"-13,849","-14,316","-9,571","-10,332","-2,535"
18120,KENTUCKY,BREATHITT,"-11,209","-8,449","-9,798","-12,517","-4,819"
18130,KENTUCKY,BRECKINRIDGE,"-20,020","-17,065","-12,205","-12,270","-2,311"
18140,KENTUCKY,BULLITT,"-36,618","-23,806","-13,551","-6,644","8,660"
18150,KENTUCKY,BUTLER,"-32,181","-29,762","-22,976","-11,202","-6,059"
18160,KENTUCKY,CALDWELL,"-19,865","-21,686","-21,088","-14,993","-14,119"
18170,KENTUCKY,CALLOWAY,"-84,874","-68,722","-61,035","-69,166","-34,201"
18180,KENTUCKY,CAMPBELL,"-58,013","-87,014","-12,429","-16,738","-1,210"
18190,KENTUCKY,CARLISLE,"-3,673","-9,837","-7,309","-12,009","-10,447"
18191,KENTUCKY,CARROLL,"-1,707",-769,"3,586","2,781","8,239"
18210,KENTUCKY,CARTER,"-57,732","-48,734","-29,399","-5,074","-16,735"
18220,KENTUCKY,CASEY,"-20,611","-16,584","-12,516","-14,999","-1,820"
18230,KENTUCKY,CHRISTIAN,"-133,974","-104,210","-114,521","-84,476","-33,019"
18240,KENTUCKY,CLARK,"-7,977","10,062","6,586","-24,089","-8,137"
18250,KENTUCKY,CLAY,"12,287","14,150","-4,608","-13,353","-4,799"
18260,KENTUCKY,CLINTON,"-22,158","-14,846","-18,006","-15,196","-7,878"
18270,KENTUCKY,CRITTENDEN,"-12,968","-13,950","-13,644","-12,876","-9,788"
18271,KENTUCKY,CUMBERLAND,"-11,107","-10,192","-7,580","-10,616","-4,007"
18290,KENTUCKY,DAVIESS,"-150,621","-148,593","-128,469","-99,697","-47,444"
18291,KENTUCKY,EDMONSON,"-31,338","-27,458","-16,602","-10,149","-5,891"
18310,KENTUCKY,ELLIOTT,"-24,180","-41,108","-34,728","-22,866","-7,308"
18320,KENTUCKY,ESTILL,"-7,127","-1,272",72,"-8,894","-3,029"
18330,KENTUCKY,FAYETTE,"-28,519","50,616","24,107","-100,508","-33,021"
18340,KENTUCKY,FLEMING,"-21,399","-26,269","-24,713","-27,368","-6,663"
18350,KENTUCKY,FLOYD,"-83,139","-48,395","-69,892","-59,241","-65,033"
18360,KENTUCKY,FRANKLIN,"8,999","-37,591","-6,747","-22,813","-6,782"
18361,KENTUCKY,FULTON,"-17,476","-20,339","-18,908","-20,417","-14,098"
18362,KENTUCKY,GALLATIN,"-5,492","-6,971","-1,357","-1,564",-9
18390,KENTUCKY,GARRARD,"-10,912","-4,954","-4,665","-8,927","-1,659"
18400,KENTUCKY,GRANT,"-11,584","-18,217","-1,586","-3,632",-619
18410,KENTUCKY,GRAVES,"-34,930","-71,006","-63,254","-77,690","-78,962"
18420,KENTUCKY,GRAYSON,"-58,389","-47,338","-43,590","-36,768","-5,594"
18421,KENTUCKY,GREEN,"-16,711","-16,255","-14,073","-13,300","-3,802"
18440,KENTUCKY,GREENUP,"-139,774","-88,077","-27,001","30,116","-52,121"
18450,KENTUCKY,HANCOCK,"-11,411","-9,527","-8,781","-7,148","-3,647"
18460,KENTUCKY,HARDIN,"-115,066","-89,377","-79,893","-59,133","-1,358"
18470,KENTUCKY,HARLAN,"-47,488","-36,161","-28,723","-28,122","-4,016"
18480,KENTUCKY,HARRISON,"-15,542","-9,317","-7,225","-13,219","-5,772"
18490,KENTUCKY,HART,"-14,321","-10,588","-3,543","-19,414","-7,016"
18500,KENTUCKY,HENDERSON,"98,310","111,487","94,469","132,778","140,269"
18510,KENTUCKY,HENRY,"-25,239","-11,045","-6,499","-3,294","2,151"
18511,KENTUCKY,HICKMAN,"-5,314","-7,690","-7,808","-7,225","-7,076"
18530,KENTUCKY,HOPKINS,"-134,170","-137,519","-167,598","-96,535","-20,622"
18540,KENTUCKY,JACKSON,"-8,157","-2,898","-2,939","-7,418","-1,811"
18550,KENTUCKY,JEFFERSON,"-520,910","-282,329","-136,284","-57,672","123,347"
18560,KENTUCKY,JESSAMINE,"-6,232","7,677","3,776","-17,416","-5,904"
18570,KENTUCKY,JOHNSON,"-54,084","-31,620","-42,170","-29,093","-42,681"
18580,KENTUCKY,KENTON,"-98,044","-148,849","-20,207","-27,294","-1,335"
18590,KENTUCKY,KNOTT,"-17,919","-16,726","-10,571","-11,022","-7,277"
18600,KENTUCKY,KNOX,"-21,439","-14,715","-13,153","-16,907","-5,754"
18610,KENTUCKY,LARUE,"-15,950","-12,425","-13,012","-9,073","-1,534"
18620,KENTUCKY,LAUREL,"-50,101","-19,622","-13,789","-30,629","-11,920"
18630,KENTUCKY,LAWRENCE,"-35,315","-27,035","-11,932","-1,520","-12,960"
18640,KENTUCKY,LEE,"-5,759","-4,210","-3,339","-5,134","-1,496"
18650,KENTUCKY,LESLIE,"-9,913","-4,452","-3,732","-8,244","-2,331"
18660,KENTUCKY,LETCHER,"-60,742","-52,803","-42,643","-35,283","-16,071"
18670,KENTUCKY,LEWIS,"-32,993","-30,783","-23,413","-19,093","-14,055"
18680,KENTUCKY,LINCOLN,"-23,828","-15,707","-14,324","-18,396","-3,641"
18690,KENTUCKY,LIVINGSTON,"-11,832","-17,936","-16,910","-19,726","-21,701"
18700,KENTUCKY,LOGAN,"-140,923","-88,912","-67,227","-44,053","-31,083"
18710,KENTUCKY,LYON,"-7,879","-12,931","-12,930","-14,035","-13,348"
18720,KENTUCKY,MC CRACKEN,"-48,198","-110,011","-87,961","-121,178","-141,016"
18730,KENTUCKY,MC CREARY,"-19,392","-10,719","-6,662","-10,937","-3,770"
18740,KENTUCKY,MC LEAN,"-17,528","-21,177","-16,385","-10,868","-4,863"
18750,KENTUCKY,MADISON,"-31,688","-2,257",-753,"-34,690","-10,836"
18760,KENTUCKY,MAGOFFIN,"-22,432","-13,303","-22,153","-17,509","-18,172"
18770,KENTUCKY,MARION,"-62,894","-65,997","-68,231","-61,040","-38,821"
18780,KENTUCKY,MARSHALL,"-43,859","-63,210","-50,311","-63,722","-61,876"
18790,KENTUCKY,MARTIN,"-25,477","-14,618","-12,656","-5,276","-12,410"
18800,KENTUCKY,MASON,"-26,240","-21,511","-18,476","-24,905","-8,227"
18801,KENTUCKY,MEADE,"-25,700","-18,581","-18,648","-14,501","1,341"
18802,KENTUCKY,MENIFEE,"-10,422","-20,223","-20,969","-18,334","-2,849"
18830,KENTUCKY,MERCER,"-14,629","-7,189","-7,663","-12,664","-2,788"
18831,KENTUCKY,METCALFE,"-6,022","-6,352","-1,916","-13,789","-7,303"
18850,KENTUCKY,MONROE,"-24,271","-22,731","-16,264","-18,602","-13,973"
18860,KENTUCKY,MONTGOMERY,"-21,006","-14,821","-11,838","-23,189","-8,164"
18861,KENTUCKY,MORGAN,"-19,616","-44,640","-45,289","-33,323","-4,486"
18880,KENTUCKY,MUHLENBERG,"-80,580","-76,716","-80,924","-53,770","-21,256"
18890,KENTUCKY,NELSON,"-54,857","-38,174","-35,649","-27,470","-12,832"
18900,KENTUCKY,NICHOLAS,"-3,570",132,"-1,121","-6,437","-2,118"
18910,KENTUCKY,OHIO,"-31,390","-31,869","-23,488","-16,276","-6,967"
18920,KENTUCKY,OLDHAM,"-26,784","-13,107","-7,767","-2,962","8,107"
18930,KENTUCKY,OWEN,"-5,179","-7,961","-3,330","-4,912",-384
18931,KENTUCKY,OWSLEY,"-5,419","-3,882","-4,418","-6,734","-1,698"
18932,KENTUCKY,PENDLETON,"-11,225","-15,537","-3,144","-3,271",-963
18960,KENTUCKY,PERRY,"-32,116","-17,404","-14,001","-22,811","-10,134"
18970,KENTUCKY,PIKE,"-188,752","-186,927","-138,188","-104,901","-119,756"
18971,KENTUCKY,POWELL,"-4,932",-566,"-1,476","-8,354","-2,596"
18972,KENTUCKY,PULASKI,"-67,827","-23,685","-8,698","-35,896","-16,031"
18973,KENTUCKY,ROBERTSON,"-2,454","-1,291","-1,567","-1,656",-788
18974,KENTUCKY,ROCKCASTLE,"-13,835","-12,357","-9,480","-16,508","-4,913"
18975,KENTUCKY,ROWAN,"-37,098","-106,508","-108,679","-89,338","-11,045"
18976,KENTUCKY,RUSSELL,"-16,444","-10,927","-6,843","-12,633","-4,600"
18977,KENTUCKY,SCOTT,"-4,013","6,685","4,937","-19,069","-6,579"
18978,KENTUCKY,SHELBY,"-85,263","-30,411","-22,759","-16,618","-2,574"
18979,KENTUCKY,SIMPSON,"-52,974","-41,881","-27,457","-16,793","-14,799"
18980,KENTUCKY,SPENCER,"-23,379","-7,792","-5,395","-3,236","2,057"
18981,KENTUCKY,TAYLOR,"-52,579","-47,814","-37,889","-37,303","-17,848"
18982,KENTUCKY,TODD,"-38,021","-33,603","-19,665","-12,538","1,033"
18983,KENTUCKY,TRIGG,"-37,166","-30,031","-34,144","-26,993","-14,793"
18984,KENTUCKY,TRIMBLE,"3,354","4,395","8,185","8,779","12,956"
18985,KENTUCKY,UNION,"21,873","26,336","23,149","35,533","29,487"
18986,KENTUCKY,WARREN,"-309,545","-291,970","-198,189","-112,968","-87,902"
18987,KENTUCKY,WASHINGTON,"-30,442","-28,383","-32,473","-28,446","-19,748"
18988,KENTUCKY,WAYNE,"-16,969","-9,467","-6,172","-12,881","-4,296"
18989,KENTUCKY,WEBSTER,"-15,422","-20,444","-21,563","2,497","10,590"
18990,KENTUCKY,WHITLEY,"-67,208","-60,593","-46,183","-49,782","-14,633"
18991,KENTUCKY,WOLFE,"-6,877","-7,688","-8,026","-10,775","-2,577"
18992,KENTUCKY,WOODFORD,-892,"2,870","2,628","-7,571","-2,617"
19000,LOUISIANA,ACADIA,"-167,490","-179,334","-158,387","-159,340","-53,151"
19010,LOUISIANA,ALLEN,"-62,610","-70,043","-55,533","-36,389","-21,365"
19020,LOUISIANA,ASCENSION,"-70,069","-123,750","-93,323","-33,384","-15,193"
19030,LOUISIANA,ASSUMPTION,"-49,680","-50,836","-52,736","-46,225","-24,171"
19040,LOUISIANA,AVOYELLES,"-91,962","-89,253","-83,066","-52,950","-22,759"
19050,LOUISIANA,BEAUREGARD,"-103,777","-119,175","-89,467","-80,464","-58,842"
19060,LOUISIANA,BIENVILLE,"-34,028","-42,338","-32,371","-24,301","-15,206"
19070,LOUISIANA,BOSSIER,"-211,785","-274,015","-228,553","-154,806","-103,217"
19080,LOUISIANA,CADDO,"-464,526","-619,127","-491,290","-325,322","-192,399"
19090,LOUISIANA,CALCASIEU,"-321,759","-451,727","-240,806","-164,081","-85,187"
19100,LOUISIANA,CALDWELL,"-38,847","-43,637","-39,261","-49,645","-26,394"
19110,LOUISIANA,CAMERON,"-4,419","-5,063","-5,162","-4,117","-1,324"
19120,LOUISIANA,CATAHOULA,"-22,905","-26,112","-34,589","-29,095","-8,032"
19130,LOUISIANA,CLAIBORNE,"-41,121","-53,237","-58,465","-43,041","-28,996"
19140,LOUISIANA,CONCORDIA,"-37,978","-33,015","-30,333","-22,476","-7,638"
19150,LOUISIANA,DE SOTO,"-61,294","-86,019","-59,985","-47,753","-29,298"
19160,LOUISIANA,E. BATON ROUGE,"-450,561","-861,818","-559,324","-188,677","-77,975"
19170,LOUISIANA,EAST CARROLL,"-37,890","-49,496","-48,832","-32,695","-15,888"
19180,LOUISIANA,EAST FELICIANA,"-39,247","-64,821","-53,645","-14,772","-5,849"
19190,LOUISIANA,EVANGELINE,"-137,110","-144,988","-118,897","-101,401","-48,855"
19200,LOUISIANA,FRANKLIN,"-82,626","-99,832","-103,996","-104,089","-82,587"
19210,LOUISIANA,GRANT,"-24,221","-24,605","-24,686","-2,204","12,487"
19220,LOUISIANA,IBERIA,"-175,530","-189,690","-151,630","-135,568","-25,870"
19230,LOUISIANA,IBERVILLE,"-30,245","-58,349","-45,422","-13,461","-7,127"
19240,LOUISIANA,JACKSON,"-50,859","-68,813","-60,782","-45,901","-34,034"
19250,LOUISIANA,JEFFERSON,"-428,943","-381,177","-283,973","-259,719","-61,766"
19260,LOUISIANA,JEFFRSON DAVIS,"-104,207","-102,121","-88,234","-79,784","-44,917"
19270,LOUISIANA,LAFAYETTE,"-698,982","-677,809","-582,875","-621,847","-271,518"
19280,LOUISIANA,LAFOURCHE,"-167,699","-165,801","-188,743","-176,977","-135,995"
