SNF Wage Indices by Fiscal Year,,,,,,,,,
SSACD,State,County,CBSA 2016,SNF Wage 2010,SNF Wage 2011,SNF Wage 2012,SNF Wage 2013,SNF Wage 2014,SNF Wage 2016
06540,CO,SAGUACHE,NA,0.9929,0.9933,1.0126,1.0208,0.9802,0.9746
06550,CO,SAN JUAN,NA,0.9929,0.9933,1.0126,1.0208,0.9802,0.9746
06560,CO,SAN MIGUEL,NA,0.9929,0.9933,1.0126,1.0208,0.9802,0.9746
06570,CO,SEDGWICK,NA,0.9929,0.9933,1.0126,1.0208,0.9802,0.9746
06580,CO,SUMMIT,NA,0.9929,0.9933,1.0126,1.0208,0.9802,0.9746
06590,CO,TELLER,17820,0.9821,0.9481,0.9846,0.9364,0.9282,0.9130
06600,CO,WASHINGTON,NA,0.9929,0.9933,1.0126,1.0208,0.9802,0.9746
06610,CO,WELD,24540,0.9578,0.9496,0.9553,0.9593,0.9653,0.9403
06620,CO,YUMA,NA,0.9929,0.9933,1.0126,1.0208,0.9802,0.9746
06630,CO,BROOMFIELD,19740,1.0731,1.0718,1.0647,1.0469,1.0395,1.0198
07000,CT,FAIRFIELD,14860,1.2792,1.2547,1.2914,1.3170,1.3252,1.3346
07010,CT,HARTFORD,25540,1.1194,1.0927,1.0700,1.0869,1.1050,1.1110
07020,CT,LITCHFIELD,NA,1.1093,1.1128,1.1287,1.1128,1.1311,1.1149
07030,CT,MIDDLESEX,25540,1.1194,1.0927,1.0700,1.0869,1.1050,1.1110
07040,CT,NEW HAVEN,35300,1.1545,1.1515,1.1556,1.2061,1.1883,1.2456
07050,CT,NEW LONDON,35980,1.1399,1.1215,1.1227,1.1376,1.1821,1.2005
07060,CT,TOLLAND,25540,1.1194,1.0927,1.0700,1.0869,1.1050,1.1110
08000,DE,KENT,20100,0.9931,0.9921,0.9909,0.9893,0.9939,1.0222
08010,DE,NEW CASTLE,48864,1.0555,1.0580,1.0662,1.0687,1.0593,1.0642
09000,DC,THE DISTRICT,47894,1.0882,1.0723,1.0807,1.0659,1.0533,1.0384
10000,FL,ALACHUA,23540,0.8978,0.9160,0.9375,0.9631,0.9710,0.9672
10010,FL,BAKER,27260,0.9105,0.8884,0.8882,0.8883,0.8956,0.9082
10020,FL,BAY,37460,0.8324,0.7954,0.8388,0.7976,0.7876,0.8694
10030,FL,BRADFORD,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10040,FL,BREVARD,37340,0.9060,0.9211,0.9042,0.8838,0.8790,0.8885
10050,FL,BROWARD,22744,1.0383,1.0160,1.0160,1.0363,1.0378,0.9776
10060,FL,CALHOUN,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10070,FL,CHARLOTTE,39460,0.8774,0.8759,0.8801,0.8590,0.8734,0.9125
10090,FL,CLAY,27260,0.9105,0.8884,0.8882,0.8883,0.8956,0.9082
10100,FL,COLLIER,34940,0.9662,0.9698,0.9740,0.9265,0.9108,0.8603
10110,FL,COLUMBIA,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10120,FL,MIAMI-DADE,33124,0.9954,1.0128,1.0085,1.0130,0.9870,0.9653
10130,FL,DE SOTO,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10140,FL,DIXIE,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10150,FL,DUVAL,27260,0.9105,0.8884,0.8882,0.8883,0.8956,0.9082
10160,FL,ESCAMBIA,37860,0.8312,0.8254,0.8013,0.7819,0.7767,0.7537
10180,FL,FRANKLIN,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10190,FL,GADSDEN,45220,0.8406,0.8806,0.8593,0.8521,0.8391,0.8397
10200,FL,GILCHRIST,23540,0.8978,0.9160,0.9375,0.9631,0.9710,0.9672
10210,FL,GLADES,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10230,FL,HAMILTON,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10240,FL,HARDEE,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10250,FL,HENDRY,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10260,FL,HERNANDO,45300,0.8982,0.9054,0.9072,0.9032,0.9075,0.8980
10280,FL,HILLSBOROUGH,45300,0.8982,0.9054,0.9072,0.9032,0.9075,0.8980
10290,FL,HOLMES,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10300,FL,INDIAN RIVER,42680,0.9362,0.9097,0.9032,0.8850,0.8760,0.8838
10310,FL,JACKSON,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10320,FL,JEFFERSON,45220,0.8406,0.8806,0.8593,0.8521,0.8391,0.8397
10330,FL,LAFAYETTE,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10340,FL,LAKE,36740,0.8951,0.9163,0.9128,0.9082,0.9063,0.8986
10350,FL,LEE,15980,0.9076,0.9195,0.9341,0.9153,0.8683,0.9456
10360,FL,LEON,45220,0.8406,0.8806,0.8593,0.8521,0.8391,0.8397
10370,FL,LEVY,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10380,FL,LIBERTY,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10390,FL,MADISON,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10400,FL,MANATEE,35840,,0.9481,0.9435,0.9375,0.9428,0.969
10410,FL,MARION,36100,0.8556,0.8468,0.8449,0.8455,0.8425,0.8191
10420,FL,MARTIN,38940,0.9896,1.0723,0.9784,0.9577,0.9352,0.935
10430,FL,MONROE,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10440,FL,NASSAU,27260,0.9105,0.8884,0.8882,0.8883,0.8956,0.9082
10450,FL,OKALOOSA,18880,,0.8842,0.8961,0.8916,0.8911,0.8583
10460,FL,OKEECHOBEE,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10470,FL,ORANGE,36740,0.8951,0.9163,0.9128,0.9082,0.9063,0.8986
10480,FL,OSCEOLA,36740,0.8951,0.9163,0.9128,0.9082,0.9063,0.8986
10490,FL,PALM BEACH,48424,0.9879,0.9934,0.9823,0.9661,0.9597,0.9376
10500,FL,PASCO,45300,0.8982,0.9054,0.9072,0.9032,0.9075,0.898
10510,FL,PINELLAS,45300,0.8982,0.9054,0.9072,0.9032,0.9075,0.898
10520,FL,POLK,29460,0.839,0.8447,0.8432,0.8262,0.8283,0.8078
10530,FL,PUTNAM,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10540,FL,ST. JOHNS,27260,0.9105,0.8884,0.8882,0.8883,0.8956,0.9082
10550,FL,ST. LUCIE,38940,0.9896,1.0723,0.9784,0.9577,0.9352,0.935
10560,FL,SANTA ROSA,37860,0.8312,0.8254,0.8013,0.7819,0.7767,0.7537
10570,FL,SARASOTA,35840,,0.9481,0.9435,0.9375,0.9428,0.969
10580,FL,SEMINOLE,36740,0.8951,0.9163,0.9128,0.9082,0.9063,0.8986
10600,FL,SUWANNEE,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10610,FL,TAYLOR,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10620,FL,UNION,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
10630,FL,VOLUSIA,19660,0.8865,0.8736,0.8865,0.8716,0.856,0.8519
10640,FL,WAKULLA,45220,0.8406,0.8806,0.8593,0.8521,0.8391,0.8397
10660,FL,WASHINGTON,NA,0.8566,0.8409,0.8361,0.8062,0.7985,0.8294
11000,GA,APPLING,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11010,GA,ATKINSON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11011,GA,BACON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11020,GA,BAKER,10500,0.8899,0.9036,0.8687,0.8435,0.8713,0.9182
11030,GA,BALDWIN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11040,GA,BANKS,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11050,GA,BARROW,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11060,GA,BARTOW,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11070,GA,BEN HILL,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11080,GA,BERRIEN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11090,GA,BIBB,31420,0.9826,0.9202,0.9122,0.8584,0.9014,0.8935
11100,GA,BLECKLEY,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11110,GA,BRANTLEY,15260,0.9178,0.9209,0.9068,0.8792,0.8457,0.8541
11120,GA,BROOKS,46660,0.7944,0.7941,0.7997,0.7918,0.7527,0.76
11130,GA,BRYAN,42340,0.9043,0.8907,0.9095,0.8968,0.8757,0.8724
11140,GA,BULLOCH,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11150,GA,BURKE,12260,0.9409,0.9538,0.9529,0.9373,0.915,0.9372
11160,GA,BUTTS,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11161,GA,CALHOUN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11170,GA,CAMDEN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11180,GA,CANDLER,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11190,GA,CARROLL,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11200,GA,CATOOSA,16860,0.8831,0.8829,0.874,0.8678,0.8783,0.8814
11210,GA,CHARLTON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11220,GA,CHATHAM,42340,0.9043,0.8907,0.9095,0.8968,0.8757,0.8724
11230,GA,CHATTAHOOCHEE,17980,0.8724,0.9027,0.904,0.8857,0.817,0.8355
11240,GA,CHATTOOGA,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11250,GA,CHEROKEE,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11260,GA,CLARKE,12020,0.9492,0.9659,0.9642,0.9488,0.9244,0.8986
11270,GA,CLAY,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11280,GA,CLAYTON,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11281,GA,CLINCH,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11290,GA,COBB,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11291,GA,COFFEE,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11300,GA,COLQUITT,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11310,GA,COLUMBIA,12260,0.9409,0.9538,0.9529,0.9373,0.915,0.9372
11311,GA,COOK,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11320,GA,COWETA,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11330,GA,CRAWFORD,31420,0.9826,0.9202,0.9122,0.8584,0.9014,0.8935
11340,GA,CRISP,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11341,GA,DADE,16860,0.8831,0.8829,0.874,0.8678,0.8783,0.8814
11350,GA,DAWSON,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11360,GA,DECATUR,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11370,GA,DE KALB,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11380,GA,DODGE,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11381,GA,DOOLY,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11390,GA,DOUGHERTY,10500,0.8899,0.9036,0.8687,0.8435,0.8713,0.9182
11400,GA,DOUGLAS,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11410,GA,EARLY,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11420,GA,ECHOLS,46660,0.7944,0.7941,0.7997,0.7918,0.7527,0.76
11421,GA,EFFINGHAM,42340,0.9043,0.8907,0.9095,0.8968,0.8757,0.8724
11430,GA,ELBERT,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11440,GA,EMANUEL,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11441,GA,EVANS,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11450,GA,FANNIN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11451,GA,FAYETTE,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11460,GA,FLOYD,40660,0.8915,0.8635,0.8838,0.8844,0.8924,0.8553
11461,GA,FORSYTH,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11462,GA,FRANKLIN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11470,GA,FULTON,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11471,GA,GILMER,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11480,GA,GLASCOCK,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11490,GA,GLYNN,15260,0.9178,0.9209,0.9068,0.8792,0.8457,0.8541
11500,GA,GORDON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11510,GA,GRADY,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11520,GA,GREENE,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11530,GA,GWINNETT,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11540,GA,HABERSHAM,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11550,GA,HALL,23580,0.9123,0.9223,0.901,0.9327,0.9253,0.9007
11560,GA,HANCOCK,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11570,GA,HARALSON,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11580,GA,HARRIS,17980,0.8724,0.9027,0.904,0.8857,0.817,0.8355
11581,GA,HART,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11590,GA,HEARD,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11591,GA,HENRY,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11600,GA,HOUSTON,47580,0.8754,0.8028,0.8245,0.8197,0.7732,0.76
11601,GA,IRWIN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11610,GA,JACKSON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11611,GA,JASPER,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11612,GA,JEFF DAVIS,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11620,GA,JEFFERSON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11630,GA,JENKINS,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11640,GA,JOHNSON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11650,GA,JONES,31420,0.9826,0.9202,0.9122,0.8584,0.9014,0.8935
11651,GA,LAMAR,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11652,GA,LANIER,46660,0.7944,0.7941,0.7997,0.7918,0.7527,0.76
11660,GA,LAURENS,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11670,GA,LEE,10500,0.8899,0.9036,0.8687,0.8435,0.8713,0.9182
11680,GA,LIBERTY,25980,0.9028,0.8958,0.8926,0.884328571,0.87,0.8666
11691,GA,LONG,25980,0.9028,0.8958,0.8926,0.884328571,0.87,0.8666
11700,GA,LOWNDES,46660,0.7944,0.7941,0.7997,0.7918,0.7527,0.76
11701,GA,LUMPKIN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11702,GA,MC DUFFIE,12260,0.9409,0.9538,0.9529,0.9373,0.915,0.9372
11703,GA,MC INTOSH,15260,0.9178,0.9209,0.9068,0.8792,0.8457,0.8541
11710,GA,MACON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11720,GA,MADISON,12020,0.9492,0.9659,0.9642,0.9488,0.9244,0.8986
11730,GA,MARION,17980,0.8724,0.9027,0.904,0.8857,0.817,0.8355
11740,GA,MERIWETHER,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11741,GA,MILLER,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11750,GA,MITCHELL,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11760,GA,MONROE,31420,0.9826,0.9202,0.9122,0.8584,0.9014,0.8935
11770,GA,MONTGOMERY,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11772,GA,MURRAY,19140,0.8666,0.8622,0.8374,0.8828,0.8625,0.8373
11780,GA,MUSCOGEE,17980,0.8724,0.9027,0.904,0.8857,0.817,0.8355
11790,GA,NEWTON,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11800,GA,OCONEE,12020,0.9492,0.9659,0.9642,0.9488,0.9244,0.8986
11801,GA,OGLETHORPE,12020,0.9492,0.9659,0.9642,0.9488,0.9244,0.8986
11810,GA,PAULDING,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11812,GA,PICKENS,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11820,GA,PIERCE,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11821,GA,PIKE,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11830,GA,POLK,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11832,GA,PUTNAM,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11833,GA,QUITMAN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11834,GA,RABUN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11835,GA,RANDOLPH,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11840,GA,RICHMOND,12260,0.9409,0.9538,0.9529,0.9373,0.915,0.9372
11841,GA,ROCKDALE,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11842,GA,SCHLEY,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11850,GA,SCREVEN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11851,GA,SEMINOLE,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11860,GA,SPALDING,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11861,GA,STEPHENS,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11862,GA,STEWART,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11870,GA,SUMTER,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11880,GA,TALBOT,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11881,GA,TALIAFERRO,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11882,GA,TATTNALL,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11883,GA,TAYLOR,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11884,GA,TELFAIR,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11885,GA,TERRELL,10500,0.8899,0.9036,0.8687,0.8435,0.8713,0.9182
11890,GA,THOMAS,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11900,GA,TIFT,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11901,GA,TOOMBS,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11902,GA,TOWNS,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11903,GA,TREUTLEN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11910,GA,TROUP,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11911,GA,TURNER,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11912,GA,TWIGGS,31420,0.9826,0.9202,0.9122,0.8584,0.9014,0.8935
11913,GA,UNION,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11920,GA,UPSON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11921,GA,WALKER,16860,0.8831,0.8829,0.874,0.8678,0.8783,0.8814
11930,GA,WALTON,12060,0.9591,0.9549,0.9575,0.9517,0.9452,0.9281
11940,GA,WARE,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11941,GA,WARREN,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11950,GA,WASHINGTON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11960,GA,WAYNE,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11961,GA,WEBSTER,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11962,GA,WHEELER,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11963,GA,WHITE,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11970,GA,WHITFIELD,19140,0.8666,0.8622,0.8374,0.8828,0.8625,0.8373
11971,GA,WILCOX,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11972,GA,WILKES,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11973,GA,WILKINSON,NA,0.7623,0.7566,0.7547,0.7421,0.7459,0.7433
11980,GA,WORTH,10500,0.8899,0.9036,0.8687,0.8435,0.8713,0.9182
12010,HI,HAWAII,NA,1.1113,1.1189,1.12,1.0728,1.0739,1.0937
12040,HI,KAUAI,NA,1.1113,1.1189,1.12,1.0728,1.0739,1.0937
13000,ID,ADA,14260,0.9318,0.9273,0.9279,0.8897,0.9259,0.9329
13010,ID,ADAMS,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13020,ID,BANNOCK,38540,0.9239,0.9507,0.9426,0.9555,0.9754,0.9708
13030,ID,BEAR LAKE,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13040,ID,BENEWAH,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13050,ID,BINGHAM,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13060,ID,BLAINE,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13070,ID,BOISE,14260,0.9318,0.9273,0.9279,0.8897,0.9259,0.9329
13080,ID,BONNER,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13090,ID,BONNEVILLE,26820,0.9436,0.9663,0.9336,0.9114,0.9312,0.8976
13100,ID,BOUNDARY,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13120,ID,CAMAS,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13130,ID,CANYON,14260,0.9318,0.9273,0.9279,0.8897,0.9259,0.9329
13140,ID,CARIBOU,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13150,ID,CASSIA,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13160,ID,CLARK,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13170,ID,CLEARWATER,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13180,ID,CUSTER,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13190,ID,ELMORE,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13200,ID,FRANKLIN,30860,0.8993,0.8794,0.8592,0.8456,0.8754,0.8916
13210,ID,FREMONT,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13220,ID,GEM,14260,0.9318,0.9273,0.9279,0.8897,0.9259,0.9329
13230,ID,GOODING,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13240,ID,IDAHO,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13250,ID,JEFFERSON,26820,0.9436,0.9663,0.9336,0.9114,0.9312,0.8976
13260,ID,JEROME,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13270,ID,KOOTENAI,17660,0.9235,0.9364,0.9367,0.9218,0.9064,0.8937
13280,ID,LATAH,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13290,ID,LEMHI,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13300,ID,LEWIS,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13310,ID,LINCOLN,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13320,ID,MADISON,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13330,ID,MINIDOKA,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13340,ID,NEZ PERCE,30300,0.957,0.9358,0.9067,0.9326,0.9215,0.9636
13350,ID,ONEIDA,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13360,ID,OWYHEE,14260,0.9318,0.9273,0.9279,0.8897,0.9259,0.9329
13370,ID,PAYETTE,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13390,ID,SHOSHONE,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13400,ID,TETON,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13410,ID,TWIN FALLS,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13420,ID,VALLEY,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
13430,ID,WASHINGTON,NA,0.7733,0.7556,0.7531,0.7583,0.7605,0.6872
14000,IL,ADAMS,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14010,IL,ALEXANDER,16020,0.9047,0.8983,0.8672,0.886,0.9174,0.8628
14020,IL,BOND,41180,0.9102,0.909,0.9165,0.942,0.9336,0.9256
14030,IL,BOONE,40420,1.0152,1.0033,0.9938,0.9935,0.9751,0.9898
14040,IL,BROWN,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14050,IL,BUREAU,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14060,IL,CALHOUN,41180,0.9102,0.909,0.9165,0.942,0.9336,0.9256
14070,IL,CARROLL,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14080,IL,CASS,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14090,IL,CHAMPAIGN,16580,1.0108,1.0235,0.989,0.9907,0.9416,0.9948
14100,IL,CHRISTIAN,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14110,IL,CLARK,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14120,IL,CLAY,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14130,IL,CLINTON,41180,0.9102,0.909,0.9165,0.942,0.9336,0.9256
14140,IL,COLES,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14141,IL,COOK,16974,1.0471,1.0593,1.06,1.06,1.0418,1.0401
14150,IL,CRAWFORD,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14160,IL,CUMBERLAND,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14190,IL,DOUGLAS,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14250,IL,DU PAGE,16974,1.0471,1.0593,1.06,1.06,1.0418,1.0401
14310,IL,EDGAR,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14320,IL,EDWARDS,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14330,IL,EFFINGHAM,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14340,IL,FAYETTE,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
14350,IL,FORD,16580,1.0108,1.0235,0.989,0.9907,0.9416,0.9948
14360,IL,FRANKLIN,NA,0.8312,0.8343,0.8426,0.8438,0.8434,0.8488
