AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
44850,TENNESSEE                ,UNICOI,"-133,663","-81,040","-109,668","-87,854","-130,125",,,,,
44860,TENNESSEE                ,UNION,"-41,764","-34,247","-22,939","-21,325","-12,562",,,,,
44870,TENNESSEE                ,VAN BUREN,"-6,973","-4,845","-5,602","-6,608","-9,212",,,,,
44880,TENNESSEE                ,WARREN,"-74,233","-54,854","-69,243","-96,304","-132,814",,,,,
44890,TENNESSEE                ,WASHINGTON,"-423,745","-291,023","-404,038","-378,557","-623,993",,,,,
44900,TENNESSEE                ,WAYNE,"-13,191","-9,094","-18,471","-24,509","-26,465",,,,,
44910,TENNESSEE                ,WEAKLEY,"-100,086","-77,722","-104,851","-104,168","-114,796",,,,,
44920,TENNESSEE                ,WHITE,"-83,613","-50,481","-68,170","-71,941","-92,864",,,,,
44930,TENNESSEE                ,WILLIAMSON,"-501,747","-379,024","-315,878","-411,416","-352,297",,,,,
44940,TENNESSEE                ,WILSON,"-321,469","-209,390","-223,744","-289,800","-221,812",,,,,
45000,TEXAS                    ,ANDERSON,"-9,923","-12,860","16,595","61,309","61,193",,,,,
45010,TEXAS                    ,ANDREWS,"-1,045",995,"6,047","8,556","6,073",,,,,
45020,TEXAS                    ,ANGELINA,"6,261","21,437","95,910","165,084","125,206",,,,,
45030,TEXAS                    ,ARANSAS,"3,463",737,"-5,509","-13,084","-1,844",,,,,
45040,TEXAS                    ,ARCHER,"31,914","51,195","7,799","-9,103","-24,764",,,,,
45050,TEXAS                    ,ARMSTRONG,"-6,665","-7,541","-2,301","-1,516","-1,445",,,,,
45060,TEXAS                    ,ATASCOSA,"23,473","23,014","20,811","13,656","-16,240",,,,,
45070,TEXAS                    ,AUSTIN,-815,"1,973","12,372","17,640","13,331",,,,,
45080,TEXAS                    ,BAILEY,"1,988","2,864","4,625","2,617","2,760",,,,,
45090,TEXAS                    ,BANDERA,"4,603","7,171","10,107","6,364","-8,222",,,,,
45100,TEXAS                    ,BASTROP,"92,049","56,305","71,104","85,488","94,353",,,,,
45110,TEXAS                    ,BAYLOR,"3,306","5,880","3,346","3,583","2,305",,,,,
45113,TEXAS                    ,BEE,"4,585","6,085","25,402","49,296","31,995",,,,,
45120,TEXAS                    ,BELL,"319,657","712,555","387,811","458,010","204,547",,,,,
45130,TEXAS                    ,BEXAR,"479,763","512,993","462,024","274,458","-385,910",,,,,
45140,TEXAS                    ,BLANCO,"6,070","6,131","11,829","22,387","13,711",,,,,
45150,TEXAS                    ,BORDEN,0,69,13,0,46,,,,,
45160,TEXAS                    ,BOSQUE,-922,"2,533","15,486","35,804","25,160",,,,,
45170,TEXAS                    ,BOWIE,"-32,289","50,424","-88,509","-24,099","102,521",,,,,
45180,TEXAS                    ,BRAZORIA,"-46,664","22,350","84,789","114,661","111,166",,,,,
45190,TEXAS                    ,BRAZOS,"164,496","86,100","98,227","39,286",688,,,,,
45200,TEXAS                    ,BREWSTER,428,"1,667","2,280","4,571","2,211",,,,,
45201,TEXAS                    ,BRISCOE,-546,"-1,642",741,"1,762","2,780",,,,,
45210,TEXAS                    ,BROOKS,264,385,"5,786","12,860","10,194",,,,,
45220,TEXAS                    ,BROWN,"6,705","13,382","52,155","99,745","73,546",,,,,
45221,TEXAS                    ,BURLESON,"28,172","20,901","18,884","9,714",470,,,,,
45222,TEXAS                    ,BURNET,"16,219","22,468","45,735","77,644","65,408",,,,,
45223,TEXAS                    ,CALDWELL,"82,136","55,110","52,402","55,889","62,293",,,,,
45224,TEXAS                    ,CALHOUN,"73,942","103,925","124,710","105,236","93,625",,,,,
45230,TEXAS                    ,CALLAHAN,"18,172","22,990","18,243","26,563","15,810",,,,,
45240,TEXAS                    ,CAMERON,"-712,385","-358,531","-419,797","-609,941","-837,313",,,,,
45250,TEXAS                    ,CAMP,"-4,029","-4,017","7,287","15,520","8,082",,,,,
45251,TEXAS                    ,CARSON,"-4,258","-13,321","-6,305","-2,273","-2,885",,,,,
45260,TEXAS                    ,CASS,"-1,442","4,550","16,736","35,698","29,924",,,,,
45270,TEXAS                    ,CASTRO,"-2,240",-74,912,"6,038","4,938",,,,,
45280,TEXAS                    ,CHAMBERS,"-6,051","2,088","13,227","14,621","13,069",,,,,
45281,TEXAS                    ,CHEROKEE,"-6,029","-2,152","33,417","75,224","66,644",,,,,
45290,TEXAS                    ,CHILDRESS,"-1,676",-905,"3,968","8,182","6,613",,,,,
45291,TEXAS                    ,CLAY,"40,750","33,528","4,713","-8,986","-25,106",,,,,
45292,TEXAS                    ,COCHRAN,"2,087","2,450","3,260","5,843","1,264",,,,,
45300,TEXAS                    ,COKE,-965,-852,"3,442","5,712","2,760",,,,,
45301,TEXAS                    ,COLEMAN,"4,162","6,915","9,578","19,409","13,374",,,,,
45310,TEXAS                    ,COLLIN,"-378,621","-156,273","-186,429","-27,448","-38,996",,,,,
45311,TEXAS                    ,COLLINGSWORTH,"-1,031","-1,034","2,412","4,035","4,662",,,,,
45312,TEXAS                    ,COLORADO,"1,559","4,416","24,877","43,638","41,667",,,,,
45320,TEXAS                    ,COMAL,"78,859","67,619","56,836","39,976","-38,962",,,,,
45321,TEXAS                    ,COMANCHE,"3,324","4,048","18,498","31,962","20,736",,,,,
45330,TEXAS                    ,CONCHO,"-1,047","-1,654",540,"2,057",263,,,,,
45340,TEXAS                    ,COOKE,"-3,665","7,380","25,131","62,135","44,688",,,,,
45341,TEXAS                    ,CORYELL,"41,937","85,762","52,406","72,050","38,997",,,,,
45350,TEXAS                    ,COTTLE,410,397,-178,748,"1,557",,,,,
45360,TEXAS                    ,CRANE,219,"1,181","3,825","4,783","4,635",,,,,
45361,TEXAS                    ,CROCKETT,"-1,055","-2,032","1,933","3,415",277,,,,,
45362,TEXAS                    ,CROSBY,"10,608","11,996","5,866","4,713","2,183",,,,,
45370,TEXAS                    ,CULBERSON,502,"-2,481",-895,214,304,,,,,
45380,TEXAS                    ,DALLAM,"-3,102","-6,794","-1,948","-2,347","-1,444",,,,,
45390,TEXAS                    ,DALLAS,"-1,604,936","-784,287","-788,131","-130,422","-93,541",,,,,
45391,TEXAS                    ,DAWSON,"7,113","4,875","5,980","10,120","8,000",,,,,
45392,TEXAS                    ,DEAF SMITH,"-4,400","-5,648","-2,835","6,903","9,782",,,,,
45400,TEXAS                    ,DELTA,"-8,746","-3,277","-1,288","4,626","2,020",,,,,
45410,TEXAS                    ,DENTON,"-279,222","-148,735","-139,037","-10,359","-16,585",,,,,
45420,TEXAS                    ,DEWITT,"17,565","24,076","47,319","67,855","52,080",,,,,
45421,TEXAS                    ,DICKENS,"5,673","3,681","3,651","3,723",961,,,,,
45430,TEXAS                    ,DIMMIT,"2,744","4,324","4,349","10,737","6,927",,,,,
45431,TEXAS                    ,DONLEY,"-12,983","-3,584",186,"3,979","1,637",,,,,
45440,TEXAS                    ,DUVAL,"1,073","1,327","9,062","16,759","14,845",,,,,
45450,TEXAS                    ,EASTLAND,"11,453","9,156","20,340","47,032","27,200",,,,,
45451,TEXAS                    ,ECTOR,"-77,571","-20,991","90,255","44,652","149,670",,,,,
45460,TEXAS                    ,EDWARDS,140,"1,062","2,945","7,125","5,519",,,,,
45470,TEXAS                    ,ELLIS,"-138,352","-64,074","-64,186","-7,131","-13,301",,,,,
45480,TEXAS                    ,EL PASO,"-717,414","-570,369","-326,359","-157,231","-77,945",,,,,
45490,TEXAS                    ,ERATH,"1,061","3,323","25,296","65,476","42,295",,,,,
45500,TEXAS                    ,FALLS,"3,737","15,638","23,104","29,052","23,175",,,,,
45510,TEXAS                    ,FANNIN,328,"7,736","10,723","61,462","55,478",,,,,
45511,TEXAS                    ,FAYETTE,"3,595","12,821","37,512","77,379","51,292",,,,,
45520,TEXAS                    ,FISHER,"1,204","3,082","5,893","5,349","3,233",,,,,
45521,TEXAS                    ,FLOYD,24,211,"7,565","9,410","6,747",,,,,
45522,TEXAS                    ,FOARD,437,303,853,"1,860","3,633",,,,,
45530,TEXAS                    ,FORT BEND,"-42,943","21,204","83,015","83,342","78,498",,,,,
45531,TEXAS                    ,FRANKLIN,-734,"1,540","11,986","17,537","10,884",,,,,
45540,TEXAS                    ,FREESTONE,-287,550,"14,886","30,746","23,189",,,,,
45541,TEXAS                    ,FRIO,"1,725",925,"7,136","9,480","3,772",,,,,
45542,TEXAS                    ,GAINES,"2,969","2,407","1,658","1,786","2,759",,,,,
45550,TEXAS                    ,GALVESTON,"-64,708","33,870","125,290","132,672","125,349",,,,,
45551,TEXAS                    ,GARZA,"3,316","3,939","6,066","9,382","4,901",,,,,
45552,TEXAS                    ,GILLESPIE,"4,587","8,180","29,446","45,323","27,218",,,,,
45560,TEXAS                    ,GLASSCOCK,0,615,"1,612",232,31,,,,,
45561,TEXAS                    ,GOLIAD,"21,460","27,515","41,886","26,875","32,736",,,,,
45562,TEXAS                    ,GONZALES,"9,168","12,767","22,633","37,564","16,555",,,,,
45563,TEXAS                    ,GRAY,"-10,324","-10,011","9,180","25,979","14,469",,,,,
45564,TEXAS                    ,GRAYSON,"75,697","35,723","-222,016","410,919","364,386",,,,,
45570,TEXAS                    ,GREGG,"-241,974","-90,009","261,230","386,005","4,798",,,,,
45580,TEXAS                    ,GRIMES,"7,843","5,608","14,619","27,272","17,553",,,,,
45581,TEXAS                    ,GUADALUPE,"53,641","52,549","51,806","29,250","-20,984",,,,,
45582,TEXAS                    ,HALE,"17,604","13,390","29,427","50,113","41,237",,,,,
45583,TEXAS                    ,HALL,-781,"-2,051",-301,"7,329","5,065",,,,,
45590,TEXAS                    ,HAMILTON,"1,698","4,426","15,003","22,592","15,595",,,,,
45591,TEXAS                    ,HANSFORD,-836,"-1,773","-1,182","-1,111",-798,,,,,
45592,TEXAS                    ,HARDEMAN,"3,567","1,811","2,152","4,527","3,399",,,,,
45600,TEXAS                    ,HARDIN,"-12,015","6,172","25,370","36,888","2,647",,,,,
45610,TEXAS                    ,HARRIS,"-510,512","222,207","980,060","1,099,457","1,068,167",,,,,
45620,TEXAS                    ,HARRISON,"-27,395","-4,187","50,340","73,654","32,953",,,,,
45621,TEXAS                    ,HARTLEY,-887,"-2,538",-252,-207,-208,,,,,
45630,TEXAS                    ,HASKELL,"3,772","7,443","6,982","11,231","7,617",,,,,
45631,TEXAS                    ,HAYS,"183,878","105,288","108,192","138,940","134,166",,,,,
45632,TEXAS                    ,HEMPHILL,"-1,442",-63,-240,"-1,371",-520,,,,,
45640,TEXAS                    ,HENDERSON,"-32,736","-47,374","17,560","128,560","92,379",,,,,
45650,TEXAS                    ,HIDALGO,"-565,975","-993,797","-736,394","-505,009","-644,656",,,,,
45651,TEXAS                    ,HILL,"-8,620","-1,841","15,239","56,134","35,829",,,,,
45652,TEXAS                    ,HOCKLEY,"10,273","9,318","16,060","27,234","14,630",,,,,
45653,TEXAS                    ,HOOD,"-3,333","-3,297","38,436","78,028","60,824",,,,,
45654,TEXAS                    ,HOPKINS,"-1,404","4,478","28,862","49,534","37,835",,,,,
45660,TEXAS                    ,HOUSTON,"1,644","3,940","19,514","40,365","37,940",,,,,
45661,TEXAS                    ,HOWARD,"4,509","11,730","21,434","40,468","25,625",,,,,
45662,TEXAS                    ,HUDSPETH,"-1,079","-2,503","-1,444",-241,-118,,,,,
45670,TEXAS                    ,HUNT,"-103,613","-59,738","-49,165","-1,771","-5,548",,,,,
45671,TEXAS                    ,HUTCHINSON,"-27,650","-26,226","-12,858","2,316","-2,300",,,,,
45672,TEXAS                    ,IRION,"-1,976","-2,275",-515,"1,146",-899,,,,,
45680,TEXAS                    ,JACK,"3,731","3,608","5,091","10,854","4,078",,,,,
45681,TEXAS                    ,JACKSON,"13,131","22,928","29,936","39,777","32,497",,,,,
45690,TEXAS                    ,JASPER,"1,328","3,431","20,860","37,176","26,632",,,,,
45691,TEXAS                    ,JEFF DAVIS,"-1,101",162,58,-466,322,,,,,
45700,TEXAS                    ,JEFFERSON,"-46,050","12,208","87,344","146,975","4,875",,,,,
45710,TEXAS                    ,JIM HOGG,"-4,373","-3,206","-2,678","5,068","5,337",,,,,
45711,TEXAS                    ,JIM WELLS,"2,548","3,772","22,529","50,392","34,322",,,,,
45720,TEXAS                    ,JOHNSON,"-64,884","-147,396","-119,168","26,170","35,115",,,,,
45721,TEXAS                    ,JONES,"31,207","32,185","26,670","37,254","20,102",,,,,
45722,TEXAS                    ,KARNES,"5,080","8,275","14,112","21,382","11,775",,,,,
45730,TEXAS                    ,KAUFMAN,"-76,771","-44,491","-21,476","32,626","26,444",,,,,
45731,TEXAS                    ,KENDALL,"18,083","22,954","21,960","15,686","-13,700",,,,,
45732,TEXAS                    ,KENEDY,14,0,0,-804,"1,395",,,,,
45733,TEXAS                    ,KENT,651,642,645,773,173,,,,,
45734,TEXAS                    ,KERR,"10,841","14,040","59,506","118,456","72,320",,,,,
45740,TEXAS                    ,KIMBLE,"1,959","-1,802","3,490","3,212","3,698",,,,,
45741,TEXAS                    ,KING,11,"2,115",0,0,0,,,,,
45742,TEXAS                    ,KINNEY,373,"1,195","1,770","2,136","2,453",,,,,
45743,TEXAS                    ,KLEBERG,"1,423","4,333","17,572","27,459","23,071",,,,,
45744,TEXAS                    ,KNOX,"1,464","1,648","3,364","7,764","2,818",,,,,
45750,TEXAS                    ,LAMAR,"2,279","9,854","55,750","103,055","74,588",,,,,
45751,TEXAS                    ,LAMB,"6,265","4,316","6,638","13,134","7,429",,,,,
45752,TEXAS                    ,LAMPASAS,"42,499","87,550","42,563","58,360","30,949",,,,,
45753,TEXAS                    ,LA SALLE,"1,327",-616,-794,"2,196","3,018",,,,,
45754,TEXAS                    ,LAVACA,"16,765","21,516","56,953","93,093","75,319",,,,,
45755,TEXAS                    ,LEE,"6,886","6,369","15,458","24,497","15,673",,,,,
45756,TEXAS                    ,LEON,"6,147","6,272","19,401","24,104","16,983",,,,,
45757,TEXAS                    ,LIBERTY,"-21,610","9,053","39,239","47,465","35,346",,,,,
45758,TEXAS                    ,LIMESTONE,40,"7,277","17,319","30,701","25,232",,,,,
45759,TEXAS                    ,LIPSCOMB,-729,"-2,576",74,-700,-988,,,,,
45760,TEXAS                    ,LIVE OAK,"1,367","3,770","10,407","15,982","11,287",,,,,
45761,TEXAS                    ,LLANO,"8,420","9,836","26,748","50,231","35,591",,,,,
45762,TEXAS                    ,LOVING,0,-576,0,-118,111,,,,,
45770,TEXAS                    ,LUBBOCK,"338,147","248,091","192,023","141,020","74,090",,,,,
45771,TEXAS                    ,LYNN,"6,853","3,942","2,205","2,759","1,982",,,,,
45772,TEXAS                    ,MCCULLOCH,-340,330,"5,611","15,494","9,602",,,,,
45780,TEXAS                    ,MCLENNAN,"-160,637","-61,989","-82,703","120,132","50,008",,,,,
45781,TEXAS                    ,MCMULLEN,125,-129,459,535,-91,,,,,
45782,TEXAS                    ,MADISON,"2,339","2,378","8,234","12,677","12,939",,,,,
45783,TEXAS                    ,MARION,"-3,720","-1,528","17,323","23,199","12,123",,,,,
45784,TEXAS                    ,MARTIN,"1,126","4,246","4,703","15,669","9,568",,,,,
45785,TEXAS                    ,MASON,975,-346,"4,806","8,083","4,441",,,,,
45790,TEXAS                    ,MATAGORDA,"9,259","14,423","39,484","60,557","50,383",,,,,
45791,TEXAS                    ,MAVERICK,"6,011","6,506","14,038","31,712","21,201",,,,,
45792,TEXAS                    ,MEDINA,"21,459","19,860","16,777","6,381","-14,637",,,,,
45793,TEXAS                    ,MENARD,-298,-116,"1,399","2,002","1,199",,,,,
45794,TEXAS                    ,MIDLAND,"133,082","208,908","270,345","335,242","270,712",,,,,
45795,TEXAS                    ,MILAM,"21,421","32,748","26,584","34,381","18,144",,,,,
45796,TEXAS                    ,MILLS,757,"3,208","10,279","19,477","13,367",,,,,
45797,TEXAS                    ,MITCHELL,412,595,"4,224","13,528","7,316",,,,,
45800,TEXAS                    ,MONTAGUE,"5,034","13,585","13,053","31,803","16,261",,,,,
45801,TEXAS                    ,MONTGOMERY,"-49,663","16,785","93,075","116,425","123,880",,,,,
45802,TEXAS                    ,MOORE,"-7,744","-3,721","-2,210",-274,"-1,183",,,,,
45803,TEXAS                    ,MORRIS,"-7,048","1,522","12,238","27,961","14,610",,,,,
45804,TEXAS                    ,MOTLEY,"2,247",-493,"1,852","3,071","1,603",,,,,
45810,TEXAS                    ,NACOGDOCHES,"-2,396","9,204","51,239","95,299","71,287",,,,,
45820,TEXAS                    ,NAVARRO,"-1,559",97,"31,943","75,070","62,828",,,,,
45821,TEXAS                    ,NEWTON,515,"1,520","5,211","8,534","5,946",,,,,
45822,TEXAS                    ,NOLAN,"11,370","10,020","18,275","31,338","23,124",,,,,
45830,TEXAS                    ,NUECES,"24,761","8,635","-23,570","-75,875","-11,805",,,,,
45831,TEXAS                    ,OCHILTREE,-919,"-4,374",737,"1,853","1,696",,,,,
45832,TEXAS                    ,OLDHAM,"-5,319","-4,986","-2,932","-1,644","-1,800",,,,,
45840,TEXAS                    ,ORANGE,"-16,114","8,915","26,071","38,125","-4,218",,,,,
45841,TEXAS                    ,PALO PINTO,"-4,314","-2,685","8,152","30,348","22,452",,,,,
45842,TEXAS                    ,PANOLA,"-6,319","3,615","28,741","46,896","27,680",,,,,
45843,TEXAS                    ,PARKER,"-34,693","-84,043","-76,081","20,403","22,686",,,,,
45844,TEXAS                    ,PARMER,961,858,"2,854","7,184","6,333",,,,,
45845,TEXAS                    ,PECOS,-470,"3,684","6,690","6,685","10,688",,,,,
45850,TEXAS                    ,POLK,"14,901","11,035","53,734","89,938","53,325",,,,,
45860,TEXAS                    ,POTTER,"-517,720","-450,746","-307,608","-143,107","-146,812",,,,,
45861,TEXAS                    ,PRESIDIO,"-1,160","1,315","2,015","6,200","6,174",,,,,
45870,TEXAS                    ,RAINS,"-5,201","-1,355",858,"6,391","3,875",,,,,
45871,TEXAS                    ,RANDALL,"-90,362","-75,912","-50,213","-26,281","-29,547",,,,,
45872,TEXAS                    ,REAGAN,-741,"-1,080",-546,"2,266",-204,,,,,
45873,TEXAS                    ,REAL,"1,631","1,027","3,073","4,318","3,711",,,,,
45874,TEXAS                    ,RED RIVER,"1,033","5,302","22,158","43,344","29,189",,,,,
45875,TEXAS                    ,REEVES,"2,684","3,297","4,365","4,404","6,301",,,,,
45876,TEXAS                    ,REFUGIO,"7,191","12,563","16,870","23,412","18,540",,,,,
45877,TEXAS                    ,ROBERTS,30,-240,-197,-134,-36,,,,,
45878,TEXAS                    ,ROBERTSON,"47,824","28,176","32,342","12,463","-1,881",,,,,
45879,TEXAS                    ,ROCKWALL,"-56,792","-28,753","-30,258","-5,701","-2,140",,,,,
45880,TEXAS                    ,RUNNELS,"-1,710",-59,"12,503","27,477","15,071",,,,,
45881,TEXAS                    ,RUSK,"-63,408","-26,986","71,382","129,566","9,422",,,,,
45882,TEXAS                    ,SABINE,"1,301","2,035","15,787","23,846","23,029",,,,,
45883,TEXAS                    ,SAN AUGUSTINE,530,"4,845","19,594","32,552","21,055",,,,,
45884,TEXAS                    ,SAN JACINTO,"-2,099","2,684","11,023","16,600","11,875",,,,,
45885,TEXAS                    ,SAN PATRICIO,"5,891",461,"-4,129","-21,992","1,518",,,,,
45886,TEXAS                    ,SAN SABA,212,"1,854","7,571","10,173","6,983",,,,,
45887,TEXAS                    ,SCHLEICHER,"-1,295","-1,236",33,"2,166",659,,,,,
45888,TEXAS                    ,SCURRY,"5,464","2,709","9,422","15,612","12,535",,,,,
45889,TEXAS                    ,SHACKELFORD,"2,724","2,327","5,206","9,332","4,558",,,,,
45890,TEXAS                    ,SHELBY,-49,"9,773","31,951","62,934","40,915",,,,,
45891,TEXAS                    ,SHERMAN,"-3,229","-2,971",-22,-912,-786,,,,,
45892,TEXAS                    ,SMITH,"-690,226","-816,040","-441,069","178,026","357,673",,,,,
45893,TEXAS                    ,SOMERVELL,234,"1,425","8,558","12,561","11,751",,,,,
45900,TEXAS                    ,STARR,"-21,555","-20,904","-5,614","8,479","8,138",,,,,
45901,TEXAS                    ,STEPHENS,"1,309","3,425","11,293","23,617","13,471",,,,,
45902,TEXAS                    ,STERLING,-514,-643,340,"1,005",555,,,,,
45903,TEXAS                    ,STONEWALL,350,917,749,"1,180",871,,,,,
45904,TEXAS                    ,SUTTON,-444,-90,-804,"2,194",-812,,,,,
45905,TEXAS                    ,SWISHER,"-2,215","-3,449","2,016","7,258","10,830",,,,,
45910,TEXAS                    ,TARRANT,"-489,630","-1,043,648","-839,717","172,006","239,208",,,,,
45911,TEXAS                    ,TAYLOR,"230,085","240,377","180,965","267,079","174,107",,,,,
45912,TEXAS                    ,TERRELL,66,-174,694,201,564,,,,,
45913,TEXAS                    ,TERRY,"11,152","7,558","13,667","17,062","10,143",,,,,
45920,TEXAS                    ,THROCKMORTON,427,"2,132","1,799","1,852","1,690",,,,,
45921,TEXAS                    ,TITUS,"-2,088","4,197","14,590","39,792","37,225",,,,,
45930,TEXAS                    ,TOM GREEN,"-119,329","-207,400","-43,999","152,358","-42,579",,,,,
45940,TEXAS                    ,TRAVIS,"886,602","521,779","565,191","666,164","747,182",,,,,
45941,TEXAS                    ,TRINITY,455,"6,020","17,084","26,973","25,757",,,,,
45942,TEXAS                    ,TYLER,813,"4,983","19,548","36,122","24,229",,,,,
45943,TEXAS                    ,UPSHUR,"-56,536","-24,692","60,517","94,955","4,141",,,,,
45944,TEXAS                    ,UPTON,-385,"1,567","2,203","1,568","3,014",,,,,
45945,TEXAS                    ,UVALDE,"4,935","5,862","17,016","23,234","17,739",,,,,
45946,TEXAS                    ,VAL VERDE,"3,179","2,030","20,989","37,307","23,864",,,,,
45947,TEXAS                    ,VAN ZANDT,"-25,318","-19,115","23,700","75,440","63,846",,,,,
45948,TEXAS                    ,VICTORIA,"263,408","404,575","479,691","473,391","392,124",,,,,
45949,TEXAS                    ,WALKER,-574,"5,367","26,374","45,967","34,607",,,,,
45950,TEXAS                    ,WALLER,"-4,442","2,278","8,135","11,288","11,596",,,,,
45951,TEXAS                    ,WARD,"1,512","1,578","2,801","5,167","10,229",,,,,
45952,TEXAS                    ,WASHINGTON,"9,276","5,067","18,370","32,855","27,344",,,,,
45953,TEXAS                    ,WEBB,"-174,409","-257,923","-336,593","-238,889","-189,797",,,,,
45954,TEXAS                    ,WHARTON,"2,396","16,989","40,442","66,768","42,759",,,,,
45955,TEXAS                    ,WHEELER,"-7,236","-1,040","2,296","7,548","4,665",,,,,
45960,TEXAS                    ,WICHITA,"577,218","707,437","112,554","-197,595","-600,222",,,,,
45961,TEXAS                    ,WILBARGER,"6,501","19,316","9,834","7,111","1,283",,,,,
45962,TEXAS                    ,WILLACY,"-32,133","-16,965","-12,153","-20,484","-41,845",,,,,
45970,TEXAS                    ,WILLIAMSON,"356,561","204,123","232,552","294,147","290,337",,,,,
45971,TEXAS                    ,WILSON,"20,785","17,916","16,505","9,390","-11,368",,,,,
45972,TEXAS                    ,WINKLER,"3,965",366,"3,325","5,282","3,029",,,,,
45973,TEXAS                    ,WISE,"-16,235","-47,220","-43,929","10,652","13,932",,,,,
45974,TEXAS                    ,WOOD,"-34,506","-39,663","15,489","85,150","55,952",,,,,
45980,TEXAS                    ,YOAKUM,"1,352","1,549","2,344","2,190","1,002",,,,,
45981,TEXAS                    ,YOUNG,"7,440","7,571","18,417","31,023","10,857",,,,,
45982,TEXAS                    ,ZAPATA,"-6,124","-16,022","-18,924","-2,354",105,,,,,
45983,TEXAS                    ,ZAVALA,351,814,"4,516","6,896","5,183",,,,,
46000,UTAH                     ,BEAVER,940,-613,"1,919",-205,"-1,186",,,,,
46010,UTAH                     ,BOX ELDER,"50,622","49,401","32,883",-324,"-24,730",,,,,
46020,UTAH                     ,CACHE,"-119,411","-118,350","-76,044","-95,192","-61,800",,,,,
46030,UTAH                     ,CARBON,"29,220","27,650","16,172","1,780","-23,281",,,,,
46040,UTAH                     ,DAGGETT,-419,-608,488,"-1,301","-1,561",,,,,
46050,UTAH                     ,DAVIS,"8,115","-11,149","-125,609","-236,861","-218,276",,,,,
46060,UTAH                     ,DUCHESNE,"8,938","2,653",877,"-2,995","-13,510",,,,,
46070,UTAH                     ,EMERY,"14,798","9,581","5,090","-1,260","-8,753",,,,,
46080,UTAH                     ,GARFIELD,-760,304,190,"-1,560","-3,582",,,,,
46090,UTAH                     ,GRAND,679,-48,-84,"-2,711","-2,145",,,,,
46100,UTAH                     ,IRON,"40,736","35,120","24,590","4,400","-21,834",,,,,
46110,UTAH                     ,JUAB,"-6,594","-7,376","-5,790","-5,647","-3,768",,,,,
46120,UTAH                     ,KANE,"-8,477","-9,929","-4,555","-4,647","-2,398",,,,,
46130,UTAH                     ,MILLARD,"1,931","1,942","3,803","-1,620","-5,492",,,,,
46140,UTAH                     ,MORGAN,94,-175,"-4,168","-9,406","-5,307",,,,,
46150,UTAH                     ,PIUTE,"1,897","2,257",814,-19,"-1,145",,,,,
46160,UTAH                     ,RICH,264,-326,-388,"-3,166","-1,118",,,,,
46170,UTAH                     ,SALT LAKE,"-1,012,210","-742,147","-399,858","-817,440","-796,618",,,,,
46180,UTAH                     ,SAN JUAN,"14,134","7,076","10,897",976,"-5,903",,,,,
46190,UTAH                     ,SANPETE,"-13,139","-12,834","-6,516","-13,096","-9,516",,,,,
46200,UTAH                     ,SEVIER,"21,336","17,916","12,724","-1,148","-24,626",,,,,
46210,UTAH                     ,SUMMIT,"-13,458","-3,668","-3,995","-12,059","-12,122",,,,,
46220,UTAH                     ,TOOELE,"-33,424","-28,548","-19,418","-43,743","-39,027",,,,,
46230,UTAH                     ,UINTAH,"11,717","16,955","8,444",-654,"-11,196",,,,,
46240,UTAH                     ,UTAH,"-348,617","-290,993","-217,688","-327,015","-230,154",,,,,
46250,UTAH                     ,WASATCH,"-7,432","-3,778","-5,955","-9,492","-10,602",,,,,
46260,UTAH                     ,WASHINGTON,"-242,660","-218,966","-105,903","-176,035","-134,202",,,,,
46270,UTAH                     ,WAYNE,"1,049","2,502",-415,"-1,518","-1,647",,,,,
46280,UTAH                     ,WEBER,"21,819","-3,030","-133,535","-245,147","-217,144",,,,,
47000,VERMONT                  ,ADDISON,327,"-10,861","-24,520",-686,"12,099",,,,,
47010,VERMONT                  ,BENNINGTON,"-18,708","-61,338","-71,259",-840,"33,390",,,,,
47020,VERMONT                  ,CALEDONIA,"-8,306","-32,928","-37,001","6,175","16,039",,,,,
47030,VERMONT                  ,CHITTENDEN,"269,200","241,158","322,654","-45,066","24,203",,,,,
47040,VERMONT                  ,ESSEX,"-12,462","-7,607","-2,957","5,922","6,510",,,,,
47050,VERMONT                  ,FRANKLIN,"95,806","79,844","101,771","-15,725","8,905",,,,,
47060,VERMONT                  ,GRAND ISLE,"10,109","13,628","15,421","-1,319",883,,,,,
47070,VERMONT                  ,LAMOILLE,"14,390","8,915","17,496","-5,763","15,101",,,,,
47080,VERMONT                  ,ORANGE,"-28,346","-31,136","-14,407","8,587","15,644",,,,,
47090,VERMONT                  ,ORLEANS,"-6,438","-34,029","-31,419","3,259","17,194",,,,,
47100,VERMONT                  ,RUTLAND,"-27,068","-99,317","-154,249","3,925","71,432",,,,,
47110,VERMONT                  ,WASHINGTON,"-13,046","-68,494","-79,192","4,593","41,084",,,,,
47120,VERMONT                  ,WINDHAM,"-24,248","-51,177","-59,434","12,417","31,430",,,,,
47130,VERMONT                  ,WINDSOR,"-59,850","-83,708","-41,222","26,352","41,266",,,,,
