"SNF Wage Indices bt Fiscal Year -- Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,
County code,State,County name,CBSA 2013,SNF Wage 2007,SNF Wage 2008,SNF Wage 2009 A,SNF Wage 2009 B,SNF Wage 2010,SNF Wage 2011,SNF Wage 2013
40770,PR,YAUCO,49500, 0.3854 , 0.3284 , NA , 0.3432 , 0.3348 , 0.3536 , 0.4059 
41000,RI,BRISTOL,39300, 1.0783 , 1.0685 , NA , 1.0696 , 1.0782 , 1.0714 , 1.0699 
41010,RI,KENT,39300, 1.0783 , 1.0685 , NA , 1.0696 , 1.0782 , 1.0714 , 1.0699 
41020,RI,NEWPORT,39300, 1.0783 , 1.0685 , NA , 1.0696 , 1.0782 , 1.0714 , 1.0699 
41030,RI,PROVIDENCE,39300, 1.0783 , 1.0685 , NA , 1.0696 , 1.0782 , 1.0714 , 1.0699 
41050,RI,WASHINGTON,39300, 1.0783 , 1.0685 , NA , 1.0696 , 1.0782 , 1.0714 , 1.0699 
42000,SC,ABBEVILLE,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42010,SC,AIKEN,12260, 0.9667 , 0.9645 , NA , 0.9615 , 0.9409 , 0.9538 , 0.9373 
42020,SC,ALLENDALE,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42030,SC,ANDERSON,11340, 0.9017 , 0.9086 , NA , 0.9570 , 0.9023 , 0.8691 , 0.8929 
42040,SC,BAMBERG,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42050,SC,BARNWELL,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42060,SC,BEAUFORT,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42070,SC,BERKELEY,16700, 0.9145 , 0.9124 , NA , 0.9209 , 0.9279 , 0.9354 , 0.8820 
42080,SC,CALHOUN,17900, 0.8933 , 0.8800 , NA , 0.8933 , 0.8789 , 0.8733 , 0.8560 
42090,SC,CHARLESTON,16700, 0.9145 , 0.9124 , NA , 0.9209 , 0.9279 , 0.9354 , 0.8820 
42100,SC,CHEROKEE,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42110,SC,CHESTER,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42120,SC,CHESTERFIELD,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42130,SC,CLARENDON,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42140,SC,COLLETON,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42150,SC,DARLINGTON,22500, 0.8388 , 0.8249 , NA , 0.8130 , 0.8114 , 0.8252 , 0.8087 
42160,SC,DILLON,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42170,SC,DORCHESTER,16700, 0.9145 , 0.9124 , NA , 0.9209 , 0.9279 , 0.9354 , 0.8820 
42180,SC,EDGEFIELD,12260, 0.9667 , 0.9645 , NA , 0.9615 , 0.9409 , 0.9538 , 0.9373 
42190,SC,FAIRFIELD,17900, 0.8933 , 0.8800 , NA , 0.8933 , 0.8789 , 0.8733 , 0.8560 
42200,SC,FLORENCE,22500, 0.8388 , 0.8249 , NA , 0.8130 , 0.8114 , 0.8252 , 0.8087 
42210,SC,GEORGETOWN,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42220,SC,GREENVILLE,24860, 0.9804 , 0.9860 , NA , 0.9961 , 0.9980 , 0.9644 , 0.9737 
42230,SC,GREENWOOD,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42240,SC,HAMPTON,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42250,SC,HORRY,34820, 0.8810 , 0.8634 , NA , 0.8652 , 0.8730 , 0.8738 , 0.8717 
42260,SC,JASPER,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42270,SC,KERSHAW,17900, 0.8933 , 0.8800 , NA , 0.8933 , 0.8789 , 0.8733 , 0.8560 
42280,SC,LANCASTER,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42290,SC,LAURENS,24860, 0.9804 , 0.9860 , NA , 0.9961 , 0.9980 , 0.9644 , 0.9737 
42300,SC,LEE,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42310,SC,LEXINGTON,17900, 0.8933 , 0.8800 , NA , 0.8933 , 0.8789 , 0.8733 , 0.8560 
42320,SC,MCCORMICK,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42330,SC,MARION,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42340,SC,MARLBORO,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42350,SC,NEWBERRY,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42360,SC,OCONEE,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42370,SC,ORANGEBURG,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42380,SC,PICKENS,24860, 0.9804 , 0.9860 , NA , 0.9961 , 0.9980 , 0.9644 , 0.9737 
42390,SC,RICHLAND,17900, 0.8933 , 0.8800 , NA , 0.8933 , 0.8789 , 0.8733 , 0.8560 
42400,SC,SALUDA,17900, 0.8933 , 0.8800 , NA , 0.8933 , 0.8789 , 0.8733 , 0.8560 
42410,SC,SPARTANBURG,43900, 0.9174 , 0.9422 , NA , 0.9025 , 0.9341 , 0.9383 , 0.9186 
42420,SC,SUMTER,44940, 0.8083 , 0.8599 , NA , 0.8257 , 0.8152 , 0.7860 , 0.7454 
42430,SC,UNION,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42440,SC,WILLIAMSBURG,NA, 0.8566 , 0.8656 , NA , 0.8538 , 0.8394 , 0.8413 , 0.8338 
42450,SC,YORK,16740, 0.9554 , 0.9520 , NA , 0.9595 , 0.9474 , 0.9420 , 0.9215 
43010,SD,AURORA,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43020,SD,BEADLE,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43030,SD,BENNETT,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43040,SD,BON HOMME,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43050,SD,BROOKINGS,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43060,SD,BROWN,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43070,SD,BRULE,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43080,SD,BUFFALO,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43090,SD,BUTTE,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43100,SD,CAMPBELL,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43110,SD,CHARLES MIX,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43120,SD,CLARK,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43130,SD,CLAY,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43140,SD,CODINGTON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43150,SD,CORSON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43160,SD,CUSTER,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43170,SD,DAVISON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43180,SD,DAY,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43190,SD,DEUEL,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43200,SD,DEWEY,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43210,SD,DOUGLAS,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43220,SD,EDMUNDS,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43230,SD,FALL RIVER,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43240,SD,FAULK,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43250,SD,GRANT,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43260,SD,GREGORY,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43270,SD,HAAKON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43280,SD,HAMLIN,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43290,SD,HAND,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43300,SD,HANSON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43310,SD,HARDING,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43320,SD,HUGHES,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43330,SD,HUTCHINSON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43340,SD,HYDE,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43350,SD,JACKSON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43360,SD,JERAULD,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43370,SD,JONES,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43380,SD,KINGSBURY,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43390,SD,LAKE,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43400,SD,LAWRENCE,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43410,SD,LINCOLN,43620, 0.9559 , 0.9563 , NA , 0.9354 , 0.8983 , 0.9299 , 0.8338 
43420,SD,LYMAN,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43430,SD,MCCOOK,43620, 0.9559 , 0.9563 , NA , 0.9354 , 0.8983 , 0.9299 , 0.8338 
43440,SD,MCPHERSON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43450,SD,MARSHALL,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43460,SD,MEADE,39660, 0.8833 , 0.8811 , NA , 0.9598 , 1.0046 , 1.0442 , 0.9823 
43470,SD,MELLETTE,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43480,SD,MINER,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43490,SD,MINNEHAHA,43620, 0.9559 , 0.9563 , NA , 0.9354 , 0.8983 , 0.9299 , 0.8338 
43500,SD,MOODY,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43510,SD,PENNINGTON,39660, 0.8833 , 0.8811 , NA , 0.9598 , 1.0046 , 1.0442 , 0.9823 
43520,SD,PERKINS,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43530,SD,POTTER,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43540,SD,ROBERTS,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43550,SD,SANBORN,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43560,SD,SHANNON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43570,SD,SPINK,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43580,SD,STANLEY,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43590,SD,SULLY,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43600,SD,TODD,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43610,SD,TRIPP,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43620,SD,TURNER,43620, 0.9559 , 0.9563 , NA , 0.9354 , 0.8983 , 0.9299 , 0.8338 
43630,SD,UNION,43580, 0.9200 , 0.9251 , NA , 0.8915 , 0.9094 , 0.9091 , 0.9010 
43640,SD,WALWORTH,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43670,SD,YANKTON,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
43680,SD,ZIEBACH,NA, 0.8480 , 0.8549 , NA , 0.8603 , 0.8510 , 0.8536 , 0.8124 
44000,TN,ANDERSON,28940, 0.8249 , 0.8036 , NA , 0.7881 , 0.7881 , 0.7842 , 0.7575 
44010,TN,BEDFORD,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44020,TN,BENTON,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44030,TN,BLEDSOE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44040,TN,BLOUNT,28940, 0.8249 , 0.8036 , NA , 0.7881 , 0.7881 , 0.7842 , 0.7575 
44050,TN,BRADLEY,17420, 0.8109 , 0.8052 , NA , 0.8010 , 0.7564 , 0.7731 , 0.7592 
44060,TN,CAMPBELL,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44070,TN,CANNON,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44080,TN,CARROLL,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44090,TN,CARTER,27740, 0.8043 , 0.7677 , NA , 0.7971 , 0.7722 , 0.8105 , 0.7359 
44100,TN,CHEATHAM,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44110,TN,CHESTER,27180, 0.8853 , 0.8676 , NA , 0.8523 , 0.8581 , 0.8404 , 0.7672 
44120,TN,CLAIBORNE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44130,TN,CLAY,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44140,TN,COCKE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44150,TN,COFFEE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44160,TN,CROCKETT,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44170,TN,CUMBERLAND,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44180,TN,DAVIDSON,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44190,TN,DECATUR,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44200,TN,DEKALB,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44210,TN,DICKSON,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44220,TN,DYER,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44230,TN,FAYETTE,32820, 0.9373 , 0.9250 , NA , 0.9232 , 0.9268 , 0.9268 , 0.9049 
44240,TN,FENTRESS,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44250,TN,FRANKLIN,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44260,TN,GIBSON,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44270,TN,GILES,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44280,TN,GRAINGER,34100, 0.7933 , 0.7388 , NA , 0.7254 , 0.7201 , 0.7041 , 0.6768 
44290,TN,GREENE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44300,TN,GRUNDY,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44310,TN,HAMBLEN,34100, 0.7933 , 0.7388 , NA , 0.7254 , 0.7201 , 0.7041 , 0.6768 
44320,TN,HAMILTON,16860, 0.8948 , 0.8994 , NA , 0.8878 , 0.8831 , 0.8829 , 0.8678 
44330,TN,HANCOCK,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44340,TN,HARDEMAN,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44350,TN,HARDIN,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44360,TN,HAWKINS,28700, 0.7985 , 0.7658 , NA , 0.7743 , 0.7999 , 0.7588 , 0.7325 
44370,TN,HAYWOOD,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44380,TN,HENDERSON,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44390,TN,HENRY,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44400,TN,HICKMAN,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44410,TN,HOUSTON,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44420,TN,HUMPHREYS,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44430,TN,JACKSON,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44440,TN,JEFFERSON,34100, 0.7933 , 0.7388 , NA , 0.7254 , 0.7201 , 0.7041 , 0.6768 
44450,TN,JOHNSON,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44460,TN,KNOX,28940, 0.8249 , 0.8036 , NA , 0.7881 , 0.7881 , 0.7842 , 0.7575 
44470,TN,LAKE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44480,TN,LAUDERDALE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44490,TN,LAWRENCE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44500,TN,LEWIS,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44510,TN,LINCOLN,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44520,TN,LOUDON,28940, 0.8249 , 0.8036 , NA , 0.7881 , 0.7881 , 0.7842 , 0.7575 
44530,TN,MCMINN,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44540,TN,MCNAIRY,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44550,TN,MACON,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44560,TN,MADISON,27180, 0.8853 , 0.8676 , NA , 0.8523 , 0.8581 , 0.8404 , 0.7672 
44570,TN,MARION,16860, 0.8948 , 0.8994 , NA , 0.8878 , 0.8831 , 0.8829 , 0.8678 
44580,TN,MARSHALL,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44590,TN,MAURY,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44600,TN,MEIGS,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44610,TN,MONROE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44620,TN,MONTGOMERY,17300, 0.8436 , 0.8251 , NA , 0.8298 , 0.7980 , 0.7888 , 0.8082 
44630,TN,MOORE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44640,TN,MORGAN,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44650,TN,OBION,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44660,TN,OVERTON,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44670,TN,PERRY,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44680,TN,PICKETT,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44690,TN,POLK,17420, 0.8109 , 0.8052 , NA , 0.8010 , 0.7564 , 0.7731 , 0.7592 
44700,TN,PUTNAM,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44710,TN,RHEA,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44720,TN,ROANE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44730,TN,ROBERTSON,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44740,TN,RUTHERFORD,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44750,TN,SCOTT,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44760,TN,SEQUATCHIE,16860, 0.8948 , 0.8994 , NA , 0.8878 , 0.8831 , 0.8829 , 0.8678 
44770,TN,SEVIER,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44780,TN,SHELBY,32820, 0.9373 , 0.9250 , NA , 0.9232 , 0.9268 , 0.9268 , 0.9049 
44790,TN,SMITH,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44800,TN,STEWART,17300, 0.8436 , 0.8251 , NA , 0.8298 , 0.7980 , 0.7888 , 0.8082 
44810,TN,SULLIVAN,28700, 0.7985 , 0.7658 , NA , 0.7743 , 0.7999 , 0.7588 , 0.7325 
44820,TN,SUMNER,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44830,TN,TIPTON,32820, 0.9373 , 0.9250 , NA , 0.9232 , 0.9268 , 0.9268 , 0.9049 
44840,TN,TROUSDALE,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44850,TN,UNICOI,27740, 0.8043 , 0.7677 , NA , 0.7971 , 0.7722 , 0.8105 , 0.7359 
44860,TN,UNION,28940, 0.8249 , 0.8036 , NA , 0.7881 , 0.7881 , 0.7842 , 0.7575 
44870,TN,VAN BUREN,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44880,TN,WARREN,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44890,TN,WASHINGTON,27740, 0.8043 , 0.7677 , NA , 0.7971 , 0.7722 , 0.8105 , 0.7359 
44900,TN,WAYNE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44910,TN,WEAKLEY,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44920,TN,WHITE,NA, 0.7827 , 0.7723 , NA , 0.7789 , 0.7808 , 0.7886 , 0.7559 
44930,TN,WILLIAMSON,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
44940,TN,WILSON,34980, 0.9847 , 0.9689 , NA , 0.9504 , 0.9689 , 0.9457 , 0.9061 
45000,TX,ANDERSON,NA, 0.7965 , 0.7968 , NA , 0.7894 , 0.7759 , 0.7806 , 0.7978 
45010,TX,ANDREWS,NA, 0.7965 , 0.7968 , NA , 0.7894 , 0.7759 , 0.7806 , 0.7978 
45020,TX,ANGELINA,NA, 0.7965 , 0.7968 , NA , 0.7894 , 0.7759 , 0.7806 , 0.7978 
45030,TX,ARANSAS,18580, 0.8564 , 0.8588 , NA , 0.8598 , 0.8693 , 0.8585 , 0.8591 
45040,TX,ARCHER,48660, 0.8311 , 0.7920 , NA , 0.8832 , 0.9197 , 0.9566 , 0.9048 
45050,TX,ARMSTRONG,11100, 0.9169 , 0.9116 , NA , 0.8927 , 0.8689 , 0.8644 , 0.8506 
45060,TX,ATASCOSA,41700, 0.8844 , 0.8834 , NA , 0.8856 , 0.8857 , 0.8998 , 0.8936 
45070,TX,AUSTIN,26420, 1.0008 , 0.9939 , NA , 0.9838 , 0.9841 , 0.9824 , 0.9933 
45080,TX,BAILEY,NA, 0.7965 , 0.7968 , NA , 0.7894 , 0.7759 , 0.7806 , 0.7978 
45090,TX,BANDERA,41700, 0.8844 , 0.8834 , NA , 0.8856 , 0.8857 , 0.8998 , 0.8936 
45100,TX,BASTROP,12420, 0.9344 , 0.9544 , NA , 0.9536 , 0.9518 , 0.9514 , 0.9746 
45110,TX,BAYLOR,NA, 0.7965 , 0.7968 , NA , 0.7894 , 0.7759 , 0.7806 , 0.7978 
45113,TX,BEE,NA, 0.7965 , 0.7968 , NA , 0.7894 , 0.7759 , 0.7806 , 0.7978 
45120,TX,BELL,28660, 0.8901 , 0.8249 , NA , 0.8765 , 0.8702 , 0.8798 , 0.9102 
45130,TX,BEXAR,41700, 0.8844 , 0.8834 , NA , 0.8856 , 0.8857 , 0.8998 , 0.8936 
