AGED -- REPRICING ADJUSTMENTS TO THE 2007-2011 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,
CODE,STATE,COUNTY,Part B Reimbursement Adjustment 2007,Part B Reimbursement Adjustment 2008,Part B Reimbursement Adjustment 2009,Part B Reimbursement Adjustment 2010,Part B Reimbursement Adjustment 2011
42080,SOUTH CAROLINA           ,CALHOUN,"20,944","14,951","6,712","-32,381","-38,016"
42090,SOUTH CAROLINA           ,CHARLESTON,"670,562","494,067","242,169","-1,093,452","-1,420,859"
42100,SOUTH CAROLINA           ,CHEROKEE,"69,285","51,315","25,478","-107,625","-133,673"
42110,SOUTH CAROLINA           ,CHESTER,"75,603","52,076","24,911","-117,636","-135,556"
42120,SOUTH CAROLINA           ,CHESTERFIELD,"64,621","46,897","24,964","-112,546","-129,458"
42130,SOUTH CAROLINA           ,CLARENDON,"68,750","50,588","24,890","-114,033","-133,214"
42140,SOUTH CAROLINA           ,COLLETON,"75,687","52,661","26,994","-113,176","-131,710"
42150,SOUTH CAROLINA           ,DARLINGTON,"132,806","92,189","45,347","-195,506","-224,652"
42160,SOUTH CAROLINA           ,DILLON,"61,051","41,204","20,738","-88,012","-102,442"
42170,SOUTH CAROLINA           ,DORCHESTER,"188,951","140,046","73,387","-338,004","-430,816"
42180,SOUTH CAROLINA           ,EDGEFIELD,"21,384","19,388","15,737","-37,141","-47,729"
42190,SOUTH CAROLINA           ,FAIRFIELD,"36,221","26,880","12,247","-66,033","-73,216"
42200,SOUTH CAROLINA           ,FLORENCE,"244,907","183,432","95,118","-401,406","-496,500"
42210,SOUTH CAROLINA           ,GEORGETOWN,"212,487","159,229","78,246","-373,196","-444,839"
42220,SOUTH CAROLINA           ,GREENVILLE,"768,867","561,196","263,520","-1,208,401","-1,448,708"
42230,SOUTH CAROLINA           ,GREENWOOD,"127,878","95,254","49,503","-210,293","-254,230"
42240,SOUTH CAROLINA           ,HAMPTON,"42,694","30,865","18,611","-64,518","-76,941"
42250,SOUTH CAROLINA           ,HORRY,"649,634","486,842","245,897","-1,292,862","-1,728,268"
42260,SOUTH CAROLINA           ,JASPER,"31,242","27,646","18,256","-50,157","-61,927"
42270,SOUTH CAROLINA           ,KERSHAW,"153,834","105,235","51,372","-232,700","-286,365"
42280,SOUTH CAROLINA           ,LANCASTER,"136,395","104,130","52,016","-245,702","-286,604"
42290,SOUTH CAROLINA           ,LAURENS,"94,832","70,937","34,175","-150,474","-191,461"
42300,SOUTH CAROLINA           ,LEE,"32,739","22,487","10,948","-48,255","-56,567"
42310,SOUTH CAROLINA           ,LEXINGTON,"520,029","384,508","186,491","-849,157","-1,008,089"
42320,SOUTH CAROLINA           ,MCCORMICK,"21,234","21,660","15,860","-40,867","-53,557"
42330,SOUTH CAROLINA           ,MARION,"54,741","37,239","22,255","-95,869","-118,867"
42340,SOUTH CAROLINA           ,MARLBORO,"33,871","24,834","12,863","-64,376","-75,231"
42350,SOUTH CAROLINA           ,NEWBERRY,"77,501","58,349","27,183","-137,503","-170,094"
42360,SOUTH CAROLINA           ,OCONEE,"207,970","160,413","82,289","-365,798","-436,780"
42370,SOUTH CAROLINA           ,ORANGEBURG,"189,670","133,174","62,924","-262,785","-297,306"
42380,SOUTH CAROLINA           ,PICKENS,"216,856","158,511","73,677","-358,650","-443,218"
42390,SOUTH CAROLINA           ,RICHLAND,"641,510","467,948","220,241","-1,030,277","-1,220,072"
42400,SOUTH CAROLINA           ,SALUDA,"24,635","21,852","9,387","-38,700","-48,650"
42410,SOUTH CAROLINA           ,SPARTANBURG,"463,330","329,888","155,900","-671,481","-845,187"
42420,SOUTH CAROLINA           ,SUMTER,"210,963","150,446","72,652","-363,956","-468,208"
42430,SOUTH CAROLINA           ,UNION,"55,733","38,887","18,777","-80,693","-97,488"
42440,SOUTH CAROLINA           ,WILLIAMSBURG,"54,426","37,093","17,429","-81,936","-96,312"
42450,SOUTH CAROLINA           ,YORK,"340,727","273,273","148,634","-749,703","-895,569"
43010,SOUTH DAKOTA             ,AURORA,"30,586","27,178","29,933","14,440",233
43020,SOUTH DAKOTA             ,BEADLE,"142,053","132,287","156,466","72,409",641
43030,SOUTH DAKOTA             ,BENNETT,"14,250","15,271","16,422","8,051",-117
43040,SOUTH DAKOTA             ,BON HOMME,"59,539","50,246","73,540","33,672",-247
43050,SOUTH DAKOTA             ,BROOKINGS,"175,118","164,889","179,268","85,607","1,643"
43060,SOUTH DAKOTA             ,BROWN,"320,755","379,349","409,443","192,080",727
43070,SOUTH DAKOTA             ,BRULE,"46,383","45,397","51,239","25,465",339
43080,SOUTH DAKOTA             ,BUFFALO,"1,964","2,848","4,903","1,808",66
43090,SOUTH DAKOTA             ,BUTTE,"67,529","63,977","74,184","35,677",583
43100,SOUTH DAKOTA             ,CAMPBELL,"20,184","25,282","28,086","12,461",481
43110,SOUTH DAKOTA             ,CHARLES MIX,"65,309","59,419","75,881","35,720",229
43120,SOUTH DAKOTA             ,CLARK,"46,316","47,386","55,875","24,846",250
43130,SOUTH DAKOTA             ,CLAY,"71,666","61,787","90,476","42,213","-2,076"
43140,SOUTH DAKOTA             ,CODINGTON,"223,529","236,919","294,706","138,512",66
43150,SOUTH DAKOTA             ,CORSON,"26,119","31,977","32,354","17,347","1,280"
43160,SOUTH DAKOTA             ,CUSTER,"63,886","61,283","69,413","37,607",752
43170,SOUTH DAKOTA             ,DAVISON,"193,397","187,883","217,853","107,034","1,861"
43180,SOUTH DAKOTA             ,DAY,"52,326","58,183","69,571","31,085",468
43190,SOUTH DAKOTA             ,DEUEL,"31,334","29,809","40,183","19,102",434
43200,SOUTH DAKOTA             ,DEWEY,"23,436","24,266","28,024","13,152",638
43210,SOUTH DAKOTA             ,DOUGLAS,"30,526","27,874","32,138","14,949",120
43220,SOUTH DAKOTA             ,EDMUNDS,"44,450","51,332","57,907","25,240",-295
43230,SOUTH DAKOTA             ,FALL RIVER,"71,042","71,050","80,605","37,630",196
43240,SOUTH DAKOTA             ,FAULK,"26,314","28,388","30,741","14,769",275
43250,SOUTH DAKOTA             ,GRANT,"67,048","68,353","79,061","35,455","1,554"
43260,SOUTH DAKOTA             ,GREGORY,"48,096","41,244","48,883","22,594",-497
43270,SOUTH DAKOTA             ,HAAKON,"23,408","21,756","22,885","11,144",-118
43280,SOUTH DAKOTA             ,HAMLIN,"51,397","45,829","60,131","26,800",68
43290,SOUTH DAKOTA             ,HAND,"34,854","26,606","33,049","15,337",46
43300,SOUTH DAKOTA             ,HANSON,"25,734","29,122","36,556","10,858","-4,830"
43310,SOUTH DAKOTA             ,HARDING,"8,375","7,192","8,776","4,718",-133
43320,SOUTH DAKOTA             ,HUGHES,"135,711","131,394","141,811","69,072","1,091"
43330,SOUTH DAKOTA             ,HUTCHINSON,"83,467","74,120","101,595","44,370",421
43340,SOUTH DAKOTA             ,HYDE,"15,530","13,176","12,786","7,291",-11
43350,SOUTH DAKOTA             ,JACKSON,"11,013","10,854","11,346","5,090",-126
43360,SOUTH DAKOTA             ,JERAULD,"18,604","20,288","22,680","10,759",-95
43370,SOUTH DAKOTA             ,JONES,"12,819","11,569","12,107","5,987",224
43380,SOUTH DAKOTA             ,KINGSBURY,"70,317","62,967","77,221","36,244",467
43390,SOUTH DAKOTA             ,LAKE,"104,009","100,202","118,435","49,558","-2,856"
43400,SOUTH DAKOTA             ,LAWRENCE,"184,656","191,297","212,544","103,477","1,909"
43410,SOUTH DAKOTA             ,LINCOLN,"101,202","98,104","119,582","55,328",299
43420,SOUTH DAKOTA             ,LYMAN,"28,494","27,675","28,566","11,996",118
43430,SOUTH DAKOTA             ,MCCOOK,"53,732","53,186","59,041","27,466",287
43440,SOUTH DAKOTA             ,MCPHERSON,"22,300","21,978","26,120","12,527",148
43450,SOUTH DAKOTA             ,MARSHALL,"41,691","38,966","49,380","20,780",-290
43460,SOUTH DAKOTA             ,MEADE,"156,101","154,331","168,564","87,115","1,934"
43470,SOUTH DAKOTA             ,MELLETTE,"11,069","10,065","12,725","5,865",8
43480,SOUTH DAKOTA             ,MINER,"31,807","29,610","36,646","16,484",63
43490,SOUTH DAKOTA             ,MINNEHAHA,"1,177,716","1,176,676","1,369,850","641,546","-10,291"
43500,SOUTH DAKOTA             ,MOODY,"42,362","30,191","43,272","18,927",232
43510,SOUTH DAKOTA             ,PENNINGTON,"797,133","826,573","902,357","449,631","1,873"
43520,SOUTH DAKOTA             ,PERKINS,"30,918","32,013","35,792","21,274","1,048"
43530,SOUTH DAKOTA             ,POTTER,"31,384","33,178","34,722","14,801",-234
43540,SOUTH DAKOTA             ,ROBERTS,"64,688","63,812","79,513","37,137","1,942"
43550,SOUTH DAKOTA             ,SANBORN,"26,157","26,962","28,921","12,289",108
43560,SOUTH DAKOTA             ,SHANNON,"15,864","21,548","23,578","11,302",-78
43570,SOUTH DAKOTA             ,SPINK,"75,359","72,360","82,487","37,915",376
43580,SOUTH DAKOTA             ,STANLEY,"18,773","19,469","25,919","13,823",-225
43590,SOUTH DAKOTA             ,SULLY,"13,224","12,530","12,876","5,643",36
43600,SOUTH DAKOTA             ,TODD,"13,727","14,059","14,107","6,805",-722
43610,SOUTH DAKOTA             ,TRIPP,"60,669","55,337","62,953","30,162",247
43620,SOUTH DAKOTA             ,TURNER,"82,398","80,870","104,424","44,871",433
43630,SOUTH DAKOTA             ,UNION,"86,343","84,784","109,685","32,611","-20,720"
43640,SOUTH DAKOTA             ,WALWORTH,"34,360","43,268","50,185","22,846",843
43670,SOUTH DAKOTA             ,YANKTON,"178,014","141,398","233,367","115,874",-730
43680,SOUTH DAKOTA             ,ZIEBACH,"5,154","5,967","6,872","3,252",-25
44000,TENNESSEE                ,ANDERSON,"63,992","43,772","17,693","-300,418","-381,132"
44010,TENNESSEE                ,BEDFORD,"25,837","18,455","7,544","-142,247","-192,282"
44020,TENNESSEE                ,BENTON,"15,747","11,180","6,346","-92,831","-113,504"
44030,TENNESSEE                ,BLEDSOE,"6,408","4,780","1,722","-37,747","-45,871"
44040,TENNESSEE                ,BLOUNT,"78,278","54,706","20,413","-397,835","-493,690"
44050,TENNESSEE                ,BRADLEY,"71,846","56,702","24,191","-376,193","-454,243"
44060,TENNESSEE                ,CAMPBELL,"25,173","16,964","6,685","-112,618","-144,266"
44070,TENNESSEE                ,CANNON,"8,360","6,106","2,358","-46,543","-64,473"
44080,TENNESSEE                ,CARROLL,"30,841","22,438","8,358","-164,442","-212,806"
44090,TENNESSEE                ,CARTER,"26,041","18,500","6,646","-139,511","-177,033"
44100,TENNESSEE                ,CHEATHAM,"13,449","9,587","3,503","-71,664","-96,199"
44110,TENNESSEE                ,CHESTER,"11,929","7,756","2,980","-55,831","-72,763"
44120,TENNESSEE                ,CLAIBORNE,"16,420","12,751","5,658","-86,265","-103,387"
44130,TENNESSEE                ,CLAY,"4,376","3,566","2,102","-26,233","-32,582"
44140,TENNESSEE                ,COCKE,"19,233","13,531","5,541","-102,243","-130,457"
44150,TENNESSEE                ,COFFEE,"55,644","40,240","17,943","-266,847","-344,893"
44160,TENNESSEE                ,CROCKETT,"16,013","10,784","4,092","-81,163","-97,226"
44170,TENNESSEE                ,CUMBERLAND,"66,434","51,280","16,682","-411,221","-486,516"
44180,TENNESSEE                ,DAVIDSON,"242,541","170,269","59,489","-1,215,421","-1,561,022"
44190,TENNESSEE                ,DECATUR,"9,778","7,794","2,658","-52,484","-63,409"
44200,TENNESSEE                ,DEKALB,"8,306","6,072","2,650","-47,040","-56,176"
44210,TENNESSEE                ,DICKSON,"26,859","20,587","7,286","-154,672","-195,680"
44220,TENNESSEE                ,DYER,"44,611","30,285","12,344","-189,853","-243,734"
44230,TENNESSEE                ,FAYETTE,"19,858","14,544","5,599","-111,526","-133,622"
44240,TENNESSEE                ,FENTRESS,"17,551","14,070","4,772","-85,587","-117,136"
44250,TENNESSEE                ,FRANKLIN,"38,200","28,389","13,744","-190,633","-235,163"
44260,TENNESSEE                ,GIBSON,"51,245","35,778","12,783","-253,231","-304,649"
44270,TENNESSEE                ,GILES,"24,717","21,254","15,974","-135,989","-171,324"
44280,TENNESSEE                ,GRAINGER,"9,320","8,188","2,965","-58,549","-72,442"
44290,TENNESSEE                ,GREENE,"35,509","25,958","9,582","-205,251","-250,295"
44300,TENNESSEE                ,GRUNDY,"11,789","8,392","3,293","-58,982","-77,259"
44310,TENNESSEE                ,HAMBLEN,"43,445","32,458","11,344","-209,910","-265,913"
44320,TENNESSEE                ,HAMILTON,"236,571","175,207","73,321","-1,233,041","-1,449,108"
44330,TENNESSEE                ,HANCOCK,"2,733","2,324",776,"-15,872","-17,351"
44340,TENNESSEE                ,HARDEMAN,"22,165","16,493","5,411","-116,586","-134,182"
44350,TENNESSEE                ,HARDIN,"23,745","20,647","7,934","-113,052","-151,709"
44360,TENNESSEE                ,HAWKINS,"27,659","18,608","7,318","-121,681","-146,714"
44370,TENNESSEE                ,HAYWOOD,"13,966","10,032","2,941","-69,854","-81,318"
44380,TENNESSEE                ,HENDERSON,"23,346","16,131","6,222","-123,954","-152,182"
44390,TENNESSEE                ,HENRY,"29,141","27,629","16,566","-185,014","-217,634"
44400,TENNESSEE                ,HICKMAN,"12,334","9,026","3,238","-73,398","-95,697"
44410,TENNESSEE                ,HOUSTON,"5,936","4,925","2,031","-37,760","-50,555"
44420,TENNESSEE                ,HUMPHREYS,"16,693","11,569","4,033","-94,058","-113,959"
44430,TENNESSEE                ,JACKSON,"6,981","4,427","1,373","-35,476","-48,770"
44440,TENNESSEE                ,JEFFERSON,"32,841","25,965","9,435","-189,137","-242,870"
44450,TENNESSEE                ,JOHNSON,"11,451","7,628","4,593","-45,692","-61,990"
44460,TENNESSEE                ,KNOX,"246,906","183,175","71,860","-1,158,375","-1,472,756"
44470,TENNESSEE                ,LAKE,"7,556","4,852","2,111","-33,221","-42,300"
44480,TENNESSEE                ,LAUDERDALE,"24,022","15,652","6,257","-107,804","-134,630"
44490,TENNESSEE                ,LAWRENCE,"39,665","35,030","19,216","-224,637","-289,744"
44500,TENNESSEE                ,LEWIS,"8,490","6,318","1,519","-43,946","-53,671"
44510,TENNESSEE                ,LINCOLN,"28,585","31,666","30,605","-136,424","-184,401"
44520,TENNESSEE                ,LOUDON,"43,236","36,346","13,404","-241,655","-300,298"
44530,TENNESSEE                ,MCMINN,"31,079","27,660","8,666","-183,455","-233,954"
44540,TENNESSEE                ,MCNAIRY,"32,896","26,267","9,636","-152,989","-178,495"
44550,TENNESSEE                ,MACON,"10,287","8,300","4,069","-59,964","-80,346"
44560,TENNESSEE                ,MADISON,"66,513","48,461","18,312","-380,024","-446,138"
44570,TENNESSEE                ,MARION,"17,923","13,997","6,189","-99,405","-132,466"
44580,TENNESSEE                ,MARSHALL,"15,957","12,435","4,370","-89,277","-115,271"
44590,TENNESSEE                ,MAURY,"55,389","42,901","15,252","-295,792","-384,689"
44600,TENNESSEE                ,MEIGS,"6,822","5,595","1,960","-45,160","-52,181"
44610,TENNESSEE                ,MONROE,"25,930","20,785","6,924","-139,543","-171,863"
44620,TENNESSEE                ,MONTGOMERY,"67,295","55,508","21,975","-402,207","-504,117"
44630,TENNESSEE                ,MOORE,"2,742","2,388","1,105","-18,979","-22,870"
44640,TENNESSEE                ,MORGAN,"9,766","7,174","3,282","-41,051","-52,294"
44650,TENNESSEE                ,OBION,"29,893","24,534","15,548","-173,729","-215,199"
44660,TENNESSEE                ,OVERTON,"15,424","10,907","3,957","-84,024","-117,747"
44670,TENNESSEE                ,PERRY,"6,728","4,726","1,482","-33,073","-40,595"
44680,TENNESSEE                ,PICKETT,"4,524","3,349","1,745","-25,145","-32,848"
44690,TENNESSEE                ,POLK,"8,989","10,780","8,290","-80,552","-90,253"
44700,TENNESSEE                ,PUTNAM,"57,312","39,865","15,363","-317,330","-424,485"
44710,TENNESSEE                ,RHEA,"24,776","18,925","7,326","-145,817","-179,077"
44720,TENNESSEE                ,ROANE,"42,815","28,032","11,437","-198,682","-248,989"
44730,TENNESSEE                ,ROBERTSON,"28,531","21,759","7,699","-160,284","-207,723"
44740,TENNESSEE                ,RUTHERFORD,"88,658","70,097","29,122","-522,691","-645,960"
44750,TENNESSEE                ,SCOTT,"17,647","12,101","5,706","-75,939","-101,494"
44760,TENNESSEE                ,SEQUATCHIE,"7,525","5,684","2,131","-43,177","-57,444"
44770,TENNESSEE                ,SEVIER,"53,889","40,360","16,108","-255,867","-314,378"
44780,TENNESSEE                ,SHELBY,"501,402","358,693","134,445","-2,661,047","-3,008,024"
44790,TENNESSEE                ,SMITH,"11,781","6,884","2,511","-58,271","-75,110"
44800,TENNESSEE                ,STEWART,"10,864","8,953","3,911","-59,080","-73,443"
44810,TENNESSEE                ,SULLIVAN,"96,657","61,934","25,513","-390,098","-470,406"
44820,TENNESSEE                ,SUMNER,"66,999","52,137","20,476","-380,419","-485,952"
44830,TENNESSEE                ,TIPTON,"34,374","25,372","10,225","-212,191","-238,524"
44840,TENNESSEE                ,TROUSDALE,"3,401","2,418",856,"-18,432","-23,837"
44850,TENNESSEE                ,UNICOI,"10,603","7,447","2,535","-57,632","-72,079"
44860,TENNESSEE                ,UNION,"6,743","5,344","1,756","-33,221","-41,047"
44870,TENNESSEE                ,VAN BUREN,"3,294","2,072",768,"-15,353","-23,711"
44880,TENNESSEE                ,WARREN,"32,163","24,733","9,191","-169,261","-235,513"
44890,TENNESSEE                ,WASHINGTON,"73,887","51,946","18,059","-392,896","-496,582"
44900,TENNESSEE                ,WAYNE,"11,413","12,857","8,710","-66,109","-86,640"
44910,TENNESSEE                ,WEAKLEY,"27,998","20,942","10,004","-145,170","-182,250"
44920,TENNESSEE                ,WHITE,"22,616","14,270","4,551","-118,596","-164,535"
44930,TENNESSEE                ,WILLIAMSON,"72,384","57,097","22,955","-418,453","-533,257"
44940,TENNESSEE                ,WILSON,"48,367","37,227","14,413","-303,151","-399,599"
45000,TEXAS                    ,ANDERSON,"82,452","71,527","63,832","-186,249","-211,658"
45010,TEXAS                    ,ANDREWS,"15,354","13,613","9,379","-31,921","-33,553"
45020,TEXAS                    ,ANGELINA,"103,991","94,389","66,312","-328,214","-362,628"
45030,TEXAS                    ,ARANSAS,"60,889","56,049","40,484","-122,219","-138,083"
45040,TEXAS                    ,ARCHER,"11,587","11,204","8,464","-25,772","-30,530"
45050,TEXAS                    ,ARMSTRONG,"6,991","4,586","3,179","-10,725","-12,502"
45060,TEXAS                    ,ATASCOSA,"50,438","42,524","30,751","-105,963","-119,098"
45070,TEXAS                    ,AUSTIN,"-33,659","-25,757","-19,704","-95,684","-88,373"
45080,TEXAS                    ,BAILEY,"9,749","9,407","5,379","-21,351","-23,002"
45090,TEXAS                    ,BANDERA,"48,301","42,495","32,039","-97,002","-112,140"
45100,TEXAS                    ,BASTROP,"-164,051","-65,312","57,463","-90,142","-92,064"
45110,TEXAS                    ,BAYLOR,"6,490","6,261","4,364","-16,911","-19,059"
45113,TEXAS                    ,BEE,"33,915","30,787","18,623","-76,584","-77,454"
45120,TEXAS                    ,BELL,"73,081","60,124","55,630","-316,224","-358,535"
45130,TEXAS                    ,BEXAR,"1,952,575","1,743,337","1,369,345","-3,800,527","-4,342,031"
45140,TEXAS                    ,BLANCO,"-3,449","8,835","19,977","-49,913","-51,386"
45150,TEXAS                    ,BORDEN,734,283,340,"-1,343","-1,621"
45160,TEXAS                    ,BOSQUE,"5,130","9,408","11,933","-51,007","-61,793"
45170,TEXAS                    ,BOWIE,"162,937","123,006","96,516","-330,199","-372,668"
45180,TEXAS                    ,BRAZORIA,"-550,516","-314,801","-61,074","-464,602","-226,218"
45190,TEXAS                    ,BRAZOS,"105,631","102,685","79,753","-342,989","-383,486"
45200,TEXAS                    ,BREWSTER,"10,090","6,667","4,443","-23,861","-26,624"
45201,TEXAS                    ,BRISCOE,"4,256","4,484","3,346","-8,959","-9,663"
45210,TEXAS                    ,BROOKS,"18,021","12,646","8,392","-36,737","-42,988"
45220,TEXAS                    ,BROWN,"45,594","41,420","34,021","-154,028","-151,258"
45221,TEXAS                    ,BURLESON,"13,516","14,051","9,642","-58,239","-62,358"
45222,TEXAS                    ,BURNET,"-70,487","-10,858","70,257","-162,676","-165,281"
45223,TEXAS                    ,CALDWELL,"-28,201",-283,"32,677","-81,439","-92,538"
45224,TEXAS                    ,CALHOUN,"14,730","13,261","7,356","-72,033","-74,970"
45230,TEXAS                    ,CALLAHAN,"22,304","21,262","15,580","-59,485","-66,745"
45240,TEXAS                    ,CAMERON,"645,030","493,627","357,961","-1,055,291","-1,172,504"
45250,TEXAS                    ,CAMP,"14,562","15,244","12,551","-48,219","-56,851"
45251,TEXAS                    ,CARSON,"17,474","15,575","10,740","-26,328","-34,119"
45260,TEXAS                    ,CASS,"58,924","42,471","29,937","-138,274","-143,987"
45270,TEXAS                    ,CASTRO,"13,760","9,872","6,549","-25,334","-28,151"
45280,TEXAS                    ,CHAMBERS,"-23,933","-21,390","-18,676","-65,735","-53,797"
45281,TEXAS                    ,CHEROKEE,"75,009","56,950","37,152","-140,593","-159,191"
45290,TEXAS                    ,CHILDRESS,"7,926","5,734","5,343","-21,046","-20,863"
45291,TEXAS                    ,CLAY,"14,664","13,938","9,279","-33,651","-36,237"
45292,TEXAS                    ,COCHRAN,"4,648","3,899","2,904","-9,543","-10,456"
45300,TEXAS                    ,COKE,"8,882","7,912","7,015","-20,702","-20,031"
45301,TEXAS                    ,COLEMAN,"11,363","10,848","8,662","-40,996","-41,470"
45310,TEXAS                    ,COLLIN,"-300,583","-13,148","283,091","-1,215,047","-1,347,647"
45311,TEXAS                    ,COLLINGSWORTH,"5,272","7,154","4,004","-13,641","-16,853"
45312,TEXAS                    ,COLORADO,"-22,108","-14,905","-2,259","-81,890","-80,405"
45320,TEXAS                    ,COMAL,"190,535","180,959","149,295","-448,813","-528,433"
45321,TEXAS                    ,COMANCHE,"10,988","8,825","7,917","-48,301","-48,516"
45330,TEXAS                    ,CONCHO,"4,681","3,754","3,745","-10,840","-13,206"
45340,TEXAS                    ,COOKE,"45,973","37,005","37,510","-143,102","-156,046"
45341,TEXAS                    ,CORYELL,"22,438","19,557","14,454","-87,007","-95,322"
45350,TEXAS                    ,COTTLE,"3,677","2,661","1,944","-6,034","-8,857"
45360,TEXAS                    ,CRANE,"4,269","3,437","2,376","-7,989","-9,065"
45361,TEXAS                    ,CROCKETT,"2,992","5,043","3,496","-11,437","-11,095"
45362,TEXAS                    ,CROSBY,"11,602","10,043","7,235","-22,315","-25,494"
45370,TEXAS                    ,CULBERSON,"3,023","2,184","1,524","-5,640","-5,882"
45380,TEXAS                    ,DALLAM,"13,877","13,773","7,261","-29,409","-30,840"
45390,TEXAS                    ,DALLAS,"-6,440,746","-3,467,023","-235,207","-1,459,044","-616,944"
45391,TEXAS                    ,DAWSON,"19,509","16,606","12,188","-43,337","-46,386"
45392,TEXAS                    ,DEAF SMITH,"28,558","28,630","18,488","-54,106","-59,579"
45400,TEXAS                    ,DELTA,"3,338","3,327","4,603","-24,313","-23,541"
45410,TEXAS                    ,DENTON,"21,551","143,719","267,998","-858,415","-1,001,302"
45420,TEXAS                    ,DEWITT,"20,433","15,567","10,510","-68,627","-70,872"
45421,TEXAS                    ,DICKENS,"5,168","4,633","3,228","-11,683","-14,186"
45430,TEXAS                    ,DIMMIT,"10,992","10,172","7,976","-26,590","-31,994"
45431,TEXAS                    ,DONLEY,"14,083","10,809","8,795","-23,635","-24,424"
45440,TEXAS                    ,DUVAL,"22,478","20,824","15,504","-49,771","-56,053"
45450,TEXAS                    ,EASTLAND,"17,286","20,283","16,275","-77,621","-82,747"
45451,TEXAS                    ,ECTOR,"165,325","153,099","110,715","-347,637","-373,064"
45460,TEXAS                    ,EDWARDS,"9,013","9,481","6,480","-23,908","-20,965"
45470,TEXAS                    ,ELLIS,"-250,733","-142,999","21,993","-219,369","-194,278"
45480,TEXAS                    ,EL PASO,"700,381","620,034","495,192","-1,489,193","-1,668,614"
45490,TEXAS                    ,ERATH,"7,378","13,151","17,581","-85,014","-92,185"
45500,TEXAS                    ,FALLS,"8,884","9,374","5,232","-31,298","-33,923"
45510,TEXAS                    ,FANNIN,"32,910","36,178","34,634","-140,798","-160,021"
45511,TEXAS                    ,FAYETTE,"-48,589","-11,681","15,598","-100,463","-108,658"
45520,TEXAS                    ,FISHER,"5,362","5,365","3,212","-17,089","-17,972"
45521,TEXAS                    ,FLOYD,"13,729","12,609","9,163","-33,206","-33,586"
45522,TEXAS                    ,FOARD,"3,057","2,517","2,151","-7,592","-7,316"
45530,TEXAS                    ,FORT BEND,"-342,985","-268,314","-146,382","-659,525","-561,912"
45531,TEXAS                    ,FRANKLIN,"15,683","9,281","7,356","-33,239","-37,704"
45540,TEXAS                    ,FREESTONE,"11,413","14,144","12,304","-57,796","-64,277"
45541,TEXAS                    ,FRIO,"22,120","15,630","12,481","-43,330","-46,943"
45542,TEXAS                    ,GAINES,"14,250","14,794","12,318","-37,651","-39,468"
45550,TEXAS                    ,GALVESTON,"-305,249","-221,239","-100,989","-378,991","-142,678"
45551,TEXAS                    ,GARZA,"7,828","7,344","4,457","-16,345","-19,631"
45552,TEXAS                    ,GILLESPIE,"63,758","69,023","51,478","-160,952","-172,528"
45560,TEXAS                    ,GLASSCOCK,"1,321","1,125",712,"-2,812","-2,937"
45561,TEXAS                    ,GOLIAD,"10,904","7,876","5,325","-26,241","-32,002"
45562,TEXAS                    ,GONZALES,"22,922","28,410","18,872","-73,954","-80,336"
45563,TEXAS                    ,GRAY,"55,771","49,858","41,749","-108,089","-125,165"
45564,TEXAS                    ,GRAYSON,"206,594","191,550","167,290","-563,847","-631,630"
45570,TEXAS                    ,GREGG,"207,615","181,505","138,065","-504,542","-557,449"
45580,TEXAS                    ,GRIMES,"7,291","9,826","8,143","-79,083","-84,544"
45581,TEXAS                    ,GUADALUPE,"163,741","147,270","121,916","-354,420","-418,929"
45582,TEXAS                    ,HALE,"56,978","50,488","34,611","-113,700","-137,027"
45583,TEXAS                    ,HALL,"8,581","6,138","6,636","-19,838","-17,648"
45590,TEXAS                    ,HAMILTON,"3,688","5,683","3,880","-25,619","-25,515"
45591,TEXAS                    ,HANSFORD,"15,574","11,508","8,797","-23,700","-30,202"
45592,TEXAS                    ,HARDEMAN,"6,754","7,091","4,216","-17,244","-19,641"
45600,TEXAS                    ,HARDIN,"16,842","-13,172","-46,264","-282,507","-263,726"
45610,TEXAS                    ,HARRIS,"-7,473,489","-5,512,682","-3,606,133","-5,623,756","-3,056,108"
45620,TEXAS                    ,HARRISON,"59,048","36,851","21,456","-187,024","-214,413"
45621,TEXAS                    ,HARTLEY,"1,519","1,966",667,"-3,560","-3,122"
45630,TEXAS                    ,HASKELL,"9,316","9,247","5,634","-27,650","-31,274"
45631,TEXAS                    ,HAYS,"-130,997","-13,633","102,583","-224,399","-246,874"
45632,TEXAS                    ,HEMPHILL,"5,297","4,380","3,756","-11,284","-14,053"
45640,TEXAS                    ,HENDERSON,"96,611","95,893","82,806","-251,863","-283,121"
45650,TEXAS                    ,HIDALGO,"1,177,342","917,128","694,889","-1,954,567","-2,239,857"
45651,TEXAS                    ,HILL,"7,588","15,687","19,920","-104,493","-112,060"
45652,TEXAS                    ,HOCKLEY,"33,261","28,671","17,100","-68,697","-74,594"
45653,TEXAS                    ,HOOD,"-39,028","11,732","58,449","-223,006","-249,460"
45654,TEXAS                    ,HOPKINS,"8,833","25,951","23,926","-108,139","-123,368"
45660,TEXAS                    ,HOUSTON,"25,969","24,759","20,446","-99,241","-113,564"
45661,TEXAS                    ,HOWARD,"50,063","43,163","33,127","-105,633","-120,126"
45662,TEXAS                    ,HUDSPETH,"1,917","1,539","1,847","-7,282","-7,662"
