HHA Wage Indices by Fiscal Year,,,,,,,,,
County code,State,County name,CBSA 2013,HHA Wage 2007,HHA Wage 2008,HHA Wage 2009,HHA Wage 2010,HHA Wage 2011,HHA Wage 2013
44620,TN,MONTGOMERY,17300, 0.8436 , 0.8251 , 0.8298 , 0.7980 , 0.7888 , 0.8100 
44630,TN,MOORE,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44640,TN,MORGAN,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44650,TN,OBION,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44660,TN,OVERTON,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44670,TN,PERRY,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44680,TN,PICKETT,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44690,TN,POLK,17420, 0.8109 , 0.8052 , 0.8010 , 0.7564 , 0.7731 , 0.7609 
44700,TN,PUTNAM,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44710,TN,RHEA,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44720,TN,ROANE,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44730,TN,ROBERTSON,34980, 0.9847 , 0.9689 , 0.9504 , 0.9689 , 0.9457 , 0.9080 
44740,TN,RUTHERFORD,34980, 0.9847 , 0.9689 , 0.9504 , 0.9689 , 0.9457 , 0.9080 
44750,TN,SCOTT,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44760,TN,SEQUATCHIE,16860, 0.8948 , 0.8994 , 0.8878 , 0.8831 , 0.8829 , 0.8740 
44770,TN,SEVIER,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44780,TN,SHELBY,32820, 0.9373 , 0.9250 , 0.9232 , 0.9268 , 0.9268 , 0.9048 
44790,TN,SMITH,34980, 0.9847 , 0.9689 , 0.9504 , 0.9689 , 0.9457 , 0.9080 
44800,TN,STEWART,17300, 0.8436 , 0.8251 , 0.8298 , 0.7980 , 0.7888 , 0.8100 
44810,TN,SULLIVAN,28700, 0.7985 , 0.7658 , 0.7743 , 0.7999 , 0.7588 , 0.7341 
44820,TN,SUMNER,34980, 0.9847 , 0.9689 , 0.9504 , 0.9689 , 0.9457 , 0.9080 
44830,TN,TIPTON,32820, 0.9373 , 0.9250 , 0.9232 , 0.9268 , 0.9268 , 0.9048 
44840,TN,TROUSDALE,34980, 0.9847 , 0.9689 , 0.9504 , 0.9689 , 0.9457 , 0.9080 
44850,TN,UNICOI,27740, 0.8043 , 0.7677 , 0.7971 , 0.7722 , 0.8105 , 0.7375 
44860,TN,UNION,28940, 0.8249 , 0.8036 , 0.7881 , 0.7881 , 0.7842 , 0.7587 
44870,TN,VAN BUREN,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44880,TN,WARREN,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44890,TN,WASHINGTON,27740, 0.8043 , 0.7677 , 0.7971 , 0.7722 , 0.8105 , 0.7375 
44900,TN,WAYNE,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44910,TN,WEAKLEY,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44920,TN,WHITE,NA, 0.7827 , 0.7723 , 0.7789 , 0.7808 , 0.7886 , 0.7571 
44930,TN,WILLIAMSON,34980, 0.9847 , 0.9689 , 0.9504 , 0.9689 , 0.9457 , 0.9080 
44940,TN,WILSON,34980, 0.9847 , 0.9689 , 0.9504 , 0.9689 , 0.9457 , 0.9080 
45000,TX,ANDERSON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45010,TX,ANDREWS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45020,TX,ANGELINA,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45030,TX,ARANSAS,18580, 0.8564 , 0.8588 , 0.8598 , 0.8693 , 0.8585 , 0.8610 
45040,TX,ARCHER,48660, 0.8311 , 0.7920 , 0.8832 , 0.9197 , 0.9566 , 0.9068 
45050,TX,ARMSTRONG,11100, 0.9169 , 0.9116 , 0.8927 , 0.8689 , 0.8644 , 0.8525 
45060,TX,ATASCOSA,41700, 0.8844 , 0.8834 , 0.8856 , 0.8857 , 0.8998 , 0.8956 
45070,TX,AUSTIN,26420, 1.0008 , 0.9939 , 0.9838 , 0.9841 , 0.9824 , 0.9955 
45080,TX,BAILEY,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45090,TX,BANDERA,41700, 0.8844 , 0.8834 , 0.8856 , 0.8857 , 0.8998 , 0.8956 
45100,TX,BASTROP,12420, 0.9344 , 0.9544 , 0.9536 , 0.9518 , 0.9514 , 0.9754 
45110,TX,BAYLOR,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45113,TX,BEE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45120,TX,BELL,28660, 0.8901 , 0.8249 , 0.8765 , 0.8702 , 0.8798 , 0.9122 
45130,TX,BEXAR,41700, 0.8844 , 0.8834 , 0.8856 , 0.8857 , 0.8998 , 0.8956 
45140,TX,BLANCO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45150,TX,BORDEN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45160,TX,BOSQUE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45170,TX,BOWIE,45500, 0.8104 , 0.7770 , 0.8144 , 0.8113 , 0.7748 , 0.7985 
45180,TX,BRAZORIA,26420, 1.0008 , 0.9939 , 0.9838 , 0.9841 , 0.9824 , 0.9955 
45190,TX,BRAZOS,17780, 0.9045 , 0.9358 , 0.9346 , 0.9498 , 0.9588 , 0.9605 
45200,TX,BREWSTER,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45201,TX,BRISCOE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45210,TX,BROOKS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45220,TX,BROWN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45221,TX,BURLESON,17780, 0.9045 , 0.9358 , 0.9346 , 0.9498 , 0.9588 , 0.9605 
45222,TX,BURNET,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45223,TX,CALDWELL,12420, 0.9344 , 0.9544 , 0.9536 , 0.9518 , 0.9514 , 0.9754 
45224,TX,CALHOUN,47020, 0.8560 , 0.8302 , 0.8124 , 0.8054 , 0.8219 , 0.9012 
45230,TX,CALLAHAN,10180, 0.8000 , 0.7957 , 0.8097 , 0.7946 , 0.8003 , 0.8329 
45240,TX,CAMERON,15180, 0.9430 , 0.8914 , 0.8916 , 0.9020 , 0.9173 , 0.8631 
45250,TX,CAMP,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45251,TX,CARSON,11100, 0.9169 , 0.9116 , 0.8927 , 0.8689 , 0.8644 , 0.8525 
45260,TX,CASS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45270,TX,CASTRO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45280,TX,CHAMBERS,26420, 1.0008 , 0.9939 , 0.9838 , 0.9841 , 0.9824 , 0.9955 
45281,TX,CHEROKEE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45290,TX,CHILDRESS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45291,TX,CLAY,48660, 0.8311 , 0.7920 , 0.8832 , 0.9197 , 0.9566 , 0.9068 
45292,TX,COCHRAN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45300,TX,COKE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45301,TX,COLEMAN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45310,TX,COLLIN,19124, 1.0075 , 0.9915 , 0.9945 , 0.9853 , 0.9860 , 0.9857 
45311,TX,COLLINGSWORTH,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45312,TX,COLORADO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45320,TX,COMAL,41700, 0.8844 , 0.8834 , 0.8856 , 0.8857 , 0.8998 , 0.8956 
45321,TX,COMANCHE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45330,TX,CONCHO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45340,TX,COOKE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45341,TX,CORYELL,28660, 0.8901 , 0.8249 , 0.8765 , 0.8702 , 0.8798 , 0.9122 
45350,TX,COTTLE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45360,TX,CRANE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45361,TX,CROCKETT,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45362,TX,CROSBY,31180, 0.8613 , 0.8680 , 0.8731 , 0.8751 , 0.8847 , 0.8890 
45370,TX,CULBERSON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45380,TX,DALLAM,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45390,TX,DALLAS,19124, 1.0075 , 0.9915 , 0.9945 , 0.9853 , 0.9860 , 0.9857 
45391,TX,DAWSON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45392,TX,DEAF SMITH,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45400,TX,DELTA,19124, 1.0075 , 0.9915 , 0.9945 , 0.9853 , 0.9860 , 0.9857 
45410,TX,DENTON,19124, 1.0075 , 0.9915 , 0.9945 , 0.9853 , 0.9860 , 0.9857 
45420,TX,DEWITT,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45421,TX,DICKENS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45430,TX,DIMMIT,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45431,TX,DONLEY,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45440,TX,DUVAL,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45450,TX,EASTLAND,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45451,TX,ECTOR,36220, 1.0073 , 1.0042 , 0.9475 , 0.9862 , 0.9436 , 0.9763 
45460,TX,EDWARDS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45470,TX,ELLIS,19124, 1.0075 , 0.9915 , 0.9945 , 0.9853 , 0.9860 , 0.9857 
45480,TX,EL PASO,21340, 0.9053 , 0.8989 , 0.8694 , 0.8541 , 0.8475 , 0.8445 
45490,TX,ERATH,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45500,TX,FALLS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45510,TX,FANNIN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45511,TX,FAYETTE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45520,TX,FISHER,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45521,TX,FLOYD,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45522,TX,FOARD,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45530,TX,FORT BEND,26420, 1.0008 , 0.9939 , 0.9838 , 0.9841 , 0.9824 , 0.9955 
45531,TX,FRANKLIN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45540,TX,FREESTONE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45541,TX,FRIO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45542,TX,GAINES,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45550,TX,GALVESTON,26420, 1.0008 , 0.9939 , 0.9838 , 0.9841 , 0.9824 , 0.9955 
45551,TX,GARZA,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45552,TX,GILLESPIE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45560,TX,GLASSCOCK,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45561,TX,GOLIAD,47020, 0.8560 , 0.8302 , 0.8124 , 0.8054 , 0.8219 , 0.9012 
45562,TX,GONZALES,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45563,TX,GRAY,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45564,TX,GRAYSON,43300, 0.8502 , 0.8320 , 0.9024 , 0.8064 , 0.8279 , 0.8563 
45570,TX,GREGG,30980, 0.8788 , 0.8717 , 0.8370 , 0.8049 , 0.8563 , 0.8569 
45580,TX,GRIMES,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45581,TX,GUADALUPE,41700, 0.8844 , 0.8834 , 0.8856 , 0.8857 , 0.8998 , 0.8956 
45582,TX,HALE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45583,TX,HALL,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45590,TX,HAMILTON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45591,TX,HANSFORD,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45592,TX,HARDEMAN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45600,TX,HARDIN,13140, 0.8595 , 0.8531 , 0.8479 , 0.8383 , 0.8488 , 0.8552 
45610,TX,HARRIS,26420, 1.0008 , 0.9939 , 0.9838 , 0.9841 , 0.9824 , 0.9955 
45620,TX,HARRISON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45621,TX,HARTLEY,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45630,TX,HASKELL,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45631,TX,HAYS,12420, 0.9344 , 0.9544 , 0.9536 , 0.9518 , 0.9514 , 0.9754 
45632,TX,HEMPHILL,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45640,TX,HENDERSON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45650,TX,HIDALGO,32580, 0.8773 , 0.9123 , 0.9009 , 0.8852 , 0.8837 , 0.8631 
45651,TX,HILL,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45652,TX,HOCKLEY,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45653,TX,HOOD,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45654,TX,HOPKINS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45660,TX,HOUSTON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45661,TX,HOWARD,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45662,TX,HUDSPETH,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45670,TX,HUNT,19124, 1.0075 , 0.9915 , 0.9945 , 0.9853 , 0.9860 , 0.9857 
45671,TX,HUTCHINSON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45672,TX,IRION,41660, 0.8362 , 0.8579 , 0.8424 , 0.7914 , 0.8303 , 0.8239 
45680,TX,JACK,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45681,TX,JACKSON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45690,TX,JASPER,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45691,TX,JEFF DAVIS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45700,TX,JEFFERSON,13140, 0.8595 , 0.8531 , 0.8479 , 0.8383 , 0.8488 , 0.8552 
45710,TX,JIM HOGG,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45711,TX,JIM WELLS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45720,TX,JOHNSON,23104, 0.9569 , 0.9693 , 0.9709 , 0.9499 , 0.9474 , 0.9537 
45721,TX,JONES,10180, 0.8000 , 0.7957 , 0.8097 , 0.7946 , 0.8003 , 0.8329 
45722,TX,KARNES,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45730,TX,KAUFMAN,19124, 1.0075 , 0.9915 , 0.9945 , 0.9853 , 0.9860 , 0.9857 
45731,TX,KENDALL,41700, 0.8844 , 0.8834 , 0.8856 , 0.8857 , 0.8998 , 0.8956 
45732,TX,KENEDY,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45733,TX,KENT,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45734,TX,KERR,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45740,TX,KIMBLE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45741,TX,KING,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45742,TX,KINNEY,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45743,TX,KLEBERG,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45744,TX,KNOX,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45750,TX,LAMAR,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45751,TX,LAMB,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45752,TX,LAMPASAS,28660, 0.8901 , 0.8249 , 0.8765 , 0.8702 , 0.8798 , 0.9122 
45753,TX,LA SALLE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45754,TX,LAVACA,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45755,TX,LEE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45756,TX,LEON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45757,TX,LIBERTY,26420, 1.0008 , 0.9939 , 0.9838 , 0.9841 , 0.9824 , 0.9955 
45758,TX,LIMESTONE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45759,TX,LIPSCOMB,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45760,TX,LIVE OAK,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45761,TX,LLANO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45762,TX,LOVING,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45770,TX,LUBBOCK,31180, 0.8613 , 0.8680 , 0.8731 , 0.8751 , 0.8847 , 0.8890 
45771,TX,LYNN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45772,TX,MCCULLOCH,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45780,TX,MCLENNAN,47380, 0.8633 , 0.8518 , 0.8596 , 0.8377 , 0.8403 , 0.8477 
45781,TX,MCMULLEN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45782,TX,MADISON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45783,TX,MARION,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45784,TX,MARTIN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45785,TX,MASON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45790,TX,MATAGORDA,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45791,TX,MAVERICK,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45792,TX,MEDINA,41700, 0.8844 , 0.8834 , 0.8856 , 0.8857 , 0.8998 , 0.8956 
45793,TX,MENARD,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45794,TX,MIDLAND,33260, 0.9786 , 1.0017 , 0.9827 , 0.9546 , 0.9711 , 1.0663 
45795,TX,MILAM,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45796,TX,MILLS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45797,TX,MITCHELL,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45800,TX,MONTAGUE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45801,TX,MONTGOMERY,26420, 1.0008 , 0.9939 , 0.9838 , 0.9841 , 0.9824 , 0.9955 
45802,TX,MOORE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45803,TX,MORRIS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45804,TX,MOTLEY,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45810,TX,NACOGDOCHES,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45820,TX,NAVARRO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45821,TX,NEWTON,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45822,TX,NOLAN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45830,TX,NUECES,18580, 0.8564 , 0.8588 , 0.8598 , 0.8693 , 0.8585 , 0.8610 
45831,TX,OCHILTREE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45832,TX,OLDHAM,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45840,TX,ORANGE,13140, 0.8595 , 0.8531 , 0.8479 , 0.8383 , 0.8488 , 0.8552 
45841,TX,PALO PINTO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45842,TX,PANOLA,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45843,TX,PARKER,23104, 0.9569 , 0.9693 , 0.9709 , 0.9499 , 0.9474 , 0.9537 
45844,TX,PARMER,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45845,TX,PECOS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45850,TX,POLK,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45860,TX,POTTER,11100, 0.9169 , 0.9116 , 0.8927 , 0.8689 , 0.8644 , 0.8525 
45861,TX,PRESIDIO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45870,TX,RAINS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45871,TX,RANDALL,11100, 0.9169 , 0.9116 , 0.8927 , 0.8689 , 0.8644 , 0.8525 
45872,TX,REAGAN,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45873,TX,REAL,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45874,TX,RED RIVER,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45875,TX,REEVES,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45876,TX,REFUGIO,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45877,TX,ROBERTS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45878,TX,ROBERTSON,17780, 0.9045 , 0.9358 , 0.9346 , 0.9498 , 0.9588 , 0.9605 
45879,TX,ROCKWALL,19124, 1.0075 , 0.9915 , 0.9945 , 0.9853 , 0.9860 , 0.9857 
45880,TX,RUNNELS,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45881,TX,RUSK,30980, 0.8788 , 0.8717 , 0.8370 , 0.8049 , 0.8563 , 0.8569 
45882,TX,SABINE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45883,TX,SAN AUGUSTINE,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45884,TX,SAN JACINTO,26420, 1.0008 , 0.9939 , 0.9838 , 0.9841 , 0.9824 , 0.9955 
45885,TX,SAN PATRICIO,18580, 0.8564 , 0.8588 , 0.8598 , 0.8693 , 0.8585 , 0.8610 
45886,TX,SAN SABA,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45887,TX,SCHLEICHER,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45888,TX,SCURRY,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
45889,TX,SHACKELFORD,NA, 0.7965 , 0.7968 , 0.7894 , 0.7759 , 0.7806 , 0.7996 
