Physician Geographic Practice Cost Indices by Calendar Year,,,,,,,,,,,,,,,,,,,,,,
County code,State,County name,Locality 2013,Carrier 2013, GPCI WK 2007 , GPCI WK 2008 , GPCI WK 2009 , GPCI WK 2010 , GPCI WK 2011 , GPCI WK 2013 , GPCI PE 2007 , GPCI PE 2008 , GPCI PE 2009 , GPCI PE 2010 , GPCI PE 2011 , GPCI PE 2013 ,GPCI MP 2007,GPCI MP 2008,GPCI MP 2009,GPCI MP 2010,GPCI MP 2011,GPCI MP 2013
45060,TX,ATASCOSA,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45070,TX,AUSTIN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45080,TX,BAILEY,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45090,TX,BANDERA,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45100,TX,BASTROP,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45110,TX,BAYLOR,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45113,TX,BEE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45120,TX,BELL,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45130,TX,BEXAR,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45140,TX,BLANCO,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45150,TX,BORDEN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45160,TX,BOSQUE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45170,TX,BOWIE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45180,TX,BRAZORIA,09,04412, 1.0200 , 1.0200 , 1.0190 , 1.0190 , 1.0140 , 1.0090 , 0.9630 , 0.9420 , 0.9220 , 0.9610 , 0.9670 , 0.9870 , 1.2770 , 1.2500 , 1.2230 , 1.2230 , 1.0700 , 0.9230 
45190,TX,BRAZOS,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45200,TX,BREWSTER,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45201,TX,BRISCOE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45210,TX,BROOKS,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45220,TX,BROWN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45221,TX,BURLESON,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45222,TX,BURNET,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45223,TX,CALDWELL,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45224,TX,CALHOUN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45230,TX,CALLAHAN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45240,TX,CAMERON,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45250,TX,CAMP,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45251,TX,CARSON,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45260,TX,CASS,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45270,TX,CASTRO,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45280,TX,CHAMBERS,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45281,TX,CHEROKEE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45290,TX,CHILDRESS,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45291,TX,CLAY,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45292,TX,COCHRAN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45300,TX,COKE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45301,TX,COLEMAN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45310,TX,COLLIN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45311,TX,COLLINGSWORTH,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45312,TX,COLORADO,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45320,TX,COMAL,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45321,TX,COMANCHE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45330,TX,CONCHO,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45340,TX,COOKE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45341,TX,CORYELL,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45350,TX,COTTLE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45360,TX,CRANE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45361,TX,CROCKETT,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45362,TX,CROSBY,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45370,TX,CULBERSON,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45380,TX,DALLAM,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45390,TX,DALLAS,11,04412, 1.0090 , 1.0100 , 1.0090 , 1.0090 , 1.0090 , 1.0090 , 1.0640 , 1.0320 , 1.0010 , 1.0010 , 1.0010 , 1.0170 , 1.0440 , 1.0780 , 1.1100 , 1.1100 , 0.9690 , 0.8340 
45391,TX,DAWSON,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45392,TX,DEAF SMITH,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45400,TX,DELTA,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45410,TX,DENTON,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45420,TX,DEWITT,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45421,TX,DICKENS,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45430,TX,DIMMIT,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45431,TX,DONLEY,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45440,TX,DUVAL,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45450,TX,EASTLAND,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45451,TX,ECTOR,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45460,TX,EDWARDS,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45470,TX,ELLIS,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45480,TX,EL PASO,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45490,TX,ERATH,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45500,TX,FALLS,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45510,TX,FANNIN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45511,TX,FAYETTE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45520,TX,FISHER,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45521,TX,FLOYD,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45522,TX,FOARD,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45530,TX,FORT BEND,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45531,TX,FRANKLIN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45540,TX,FREESTONE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45541,TX,FRIO,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45542,TX,GAINES,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45550,TX,GALVESTON,15,04412, 0.9900 , 0.9900 , 1.0000 , 1.0000 , 1.0000 , 1.0090 , 0.9540 , 0.9560 , 0.9590 , 0.9800 , 0.9850 , 0.9960 , 1.2770 , 1.2500 , 1.2230 , 1.2230 , 1.1000 , 0.9850 
45551,TX,GARZA,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45552,TX,GILLESPIE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45560,TX,GLASSCOCK,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45561,TX,GOLIAD,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45562,TX,GONZALES,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45563,TX,GRAY,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45564,TX,GRAYSON,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45570,TX,GREGG,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45580,TX,GRIMES,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45581,TX,GUADALUPE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45582,TX,HALE,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45583,TX,HALL,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45590,TX,HAMILTON,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45591,TX,HANSFORD,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45592,TX,HARDEMAN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45600,TX,HARDIN,99,04412, 0.9680 , 0.9680 , 1.0000 , 1.0000 , 1.0000 , 0.9790 , 0.8660 , 0.8730 , 0.8790 , 0.9400 , 0.9430 , 0.9120 , 1.1200 , 1.0920 , 1.0650 , 1.0650 , 0.9360 , 0.8090 
45610,TX,HARRIS,18,04412, 1.0160 , 1.0170 , 1.0160 , 1.0160 , 1.0120 , 1.0090 , 1.0160 , 1.0000 , 0.9860 , 0.9940 , 0.9920 , 1.0020 , 1.2760 , 1.3110 , 1.3450 , 1.3450 , 1.1310 , 0.9230 
