"ESRD -- 2011 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE, BENEFICIARIES ENROLLED IN PARTS A AND/OR B, REIMBURSEMENTS FOR HOSPICE AND COST CONTRACTS EXCLUDED",,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,,
45220,TEXAS,BROWN,45,"1,354,807","2,508.90","1,212,078","2,244.59","4,087","136,560","2,080",43,"1,828,082","3,542.79",,
45221,TEXAS,BURLESON,30,"641,065","1,780.74","552,484","1,534.68","22,382","61,894","4,303",30,"781,707","2,171.41",,
45222,TEXAS,BURNET,47,"1,370,389","2,429.77","1,280,815","2,270.95","14,937","69,934","4,701",44,"1,641,951","3,109.76",,
45223,TEXAS,CALDWELL,73,"1,525,100","1,740.98","1,413,935","1,614.08","3,997","106,216",951,68,"2,791,868","3,421.41",,
45224,TEXAS,CALHOUN,37,"768,617","1,731.12","702,760","1,582.79","12,545","49,796","3,514",37,"1,289,343","2,903.93",,
45230,TEXAS,CALLAHAN,19,"316,603","1,388.61","292,865","1,284.50","2,446","20,827",463,19,"640,546","2,809.41",,
45240,TEXAS,CAMERON,927,"28,556,889","2,567.14","22,500,451","2,022.69","219,721","5,766,002","70,713",899,"37,276,065","3,455.33",,
45250,TEXAS,CAMP,26,"631,584","2,024.31","584,184","1,872.38","3,161","42,569","1,668",25,"1,142,587","3,808.62",,
45251,TEXAS,CARSON,4,"20,876",434.92,"17,176",357.83,665,"2,814",219,3,"62,144","1,726.22",,
45260,TEXAS,CASS,47,"1,253,396","2,222.33","1,140,019","2,021.31","14,767","93,866","4,742",45,"1,823,301","3,376.48",,
45270,TEXAS,CASTRO,12,"416,911","2,895.22","373,401","2,593.06","7,333","34,070","2,106",12,"461,180","3,202.64",,
45280,TEXAS,CHAMBERS,27,"637,287","1,966.94","545,486","1,683.60","33,754","50,560","7,485",26,"968,353","3,103.70",,
45281,TEXAS,CHEROKEE,63,"611,693",809.12,"551,693",729.75,"5,067","53,715","1,217",60,"1,724,873","2,395.66",,
45290,TEXAS,CHILDRESS,11,"145,751","1,104.17","126,539",958.63,"4,206","14,055",949,11,"359,470","2,723.26",,
45291,TEXAS,CLAY,11,"514,976","3,901.33","476,099","3,606.81","7,655","29,858","1,363",11,"500,726","3,793.38",,
45292,TEXAS,COCHRAN,7,"149,296","1,777.33","139,217","1,657.35","1,870","7,539",669,7,"268,223","3,193.13",,
45300,TEXAS,COKE,3,"20,325",564.58,"17,296",480.44,0,"3,029",0,3,"90,673","2,518.69",,
45301,TEXAS,COLEMAN,17,"324,773","1,592.02","296,334","1,452.62",0,"28,438",0,16,"587,211","3,058.39",,
45310,TEXAS,COLLIN,523,"11,093,778","1,767.65","10,405,135","1,657.92","79,864","583,201","25,576",493,"17,170,625","2,902.40",,
45311,TEXAS,COLLINGSWORTH,2,"120,075","5,003.13","106,747","4,447.79","2,369","9,931","1,027",2,"113,851","4,743.79",,
45312,TEXAS,COLORADO,47,"1,535,893","2,723.21","1,360,130","2,411.58","31,681","131,267","12,814",47,"1,991,524","3,531.07",,
45320,TEXAS,COMAL,131,"2,510,044","1,596.72","2,050,004","1,304.07","25,847","423,276","10,916",125,"4,174,746","2,783.16",,
45321,TEXAS,COMANCHE,13,"298,270","1,911.99","262,185","1,680.67","5,207","29,278","1,598",12,"314,258","2,182.35",,
45330,TEXAS,CONCHO,8,"369,132","3,845.13","328,216","3,418.92",490,"40,306",119,8,"380,075","3,959.11",,
45340,TEXAS,COOKE,54,"1,626,951","2,510.73","1,549,987","2,391.96","6,565","73,880","1,916",54,"1,873,623","2,891.39",,
45341,TEXAS,CORYELL,72,"1,926,452","2,229.69","1,658,323","1,919.36","95,687","152,156","20,285",68,"2,212,330","2,711.19",,
45350,TEXAS,COTTLE,7,"78,502",934.55,"64,646",769.60,"4,445","8,297","1,112",7,"214,546","2,554.12",,
45360,TEXAS,CRANE,6,"22,268",309.28,"18,086",251.19,"1,031","2,831",319,5,"132,598","2,209.97",,
45361,TEXAS,CROCKETT,8,"192,028","2,000.29","150,895","1,571.82","14,703","20,438","5,991",8,"257,010","2,677.19",,
45362,TEXAS,CROSBY,9,"244,993","2,268.45","232,501","2,152.79","2,971","8,266","1,253",9,"252,439","2,337.40",,
45370,TEXAS,CULBERSON,2,"49,124","2,046.83","37,926","1,580.25",50,"11,135",12,2,"47,984","1,999.33",,
45380,TEXAS,DALLAM,12,"201,279","1,397.77","167,296","1,161.78","7,134","24,388","2,459",10,"370,105","3,084.21",,
45390,TEXAS,DALLAS,"4,195","105,686,103","2,099.45","92,323,398","1,834.00","3,084,581","9,316,427","961,695","3,966","164,143,681","3,448.98",,
45391,TEXAS,DAWSON,32,"545,992","1,421.85","505,818","1,317.23","4,563","33,803","1,807",31,"1,239,160","3,331.08",,
45392,TEXAS,DEAF SMITH,54,"1,150,352","1,775.23","1,023,753","1,579.87","28,462","87,741","10,395",53,"1,800,913","2,831.62",,
45400,TEXAS,DELTA,14,"1,321,301","7,864.89","1,288,786","7,671.35","5,000","25,712","1,801",14,"483,276","2,876.64",,
45410,TEXAS,DENTON,367,"7,775,758","1,765.61","7,396,122","1,679.41","44,447","324,063","11,123",346,"12,026,072","2,896.45",,
45420,TEXAS,DEWITT,45,"1,090,583","2,019.60","981,875","1,818.29","19,422","85,810","3,474",45,"1,859,157","3,442.88",,
45421,TEXAS,DICKENS,3,"44,183","1,227.31","39,912","1,108.67",259,"3,905",106,3,"126,993","3,527.58",,
45430,TEXAS,DIMMIT,54,"928,090","1,432.24","800,784","1,235.78","4,973","119,153","3,179",54,"2,554,212","3,941.69",,
45431,TEXAS,DONLEY,1,"18,730","1,560.83","16,309","1,359.08",444,"1,685",290,1,"13,472","1,122.67",,
45440,TEXAS,DUVAL,37,"1,150,103","2,590.32","1,006,442","2,266.76","13,722","123,965","5,972",36,"1,756,232","4,065.35",,
45450,TEXAS,EASTLAND,28,"416,428","1,239.37","360,189","1,071.99","9,312","44,874","2,052",27,"761,265","2,349.58",,
45451,TEXAS,ECTOR,216,"3,304,302","1,274.81","2,706,639","1,044.23","149,454","384,711","63,496",206,"7,214,780","2,918.60",,
45460,TEXAS,EDWARDS,6,"219,771","3,052.38","201,603","2,800.04","3,455","13,586","1,126",6,"317,924","4,415.61",,
45470,TEXAS,ELLIS,250,"5,719,624","1,906.54","5,128,067","1,709.36","127,571","411,931","52,053",237,"9,475,102","3,331.61",,
45480,TEXAS,EL PASO,"1,692","32,531,032","1,602.20","26,003,284","1,280.70","326,319","6,075,023","126,405","1,626","62,331,510","3,194.52",,
45490,TEXAS,ERATH,27,"471,196","1,454.31","439,579","1,356.73",342,"31,178",96,26,"743,937","2,384.41",,
45500,TEXAS,FALLS,28,"637,921","1,898.57","575,922","1,714.05","14,122","44,255","3,621",28,"1,213,105","3,610.43",,
45510,TEXAS,FANNIN,39,"598,127","1,278.05","552,484","1,180.52","2,101","43,073",467,38,"1,271,226","2,787.78",,
45511,TEXAS,FAYETTE,39,"558,514","1,193.41","479,514","1,024.60","6,012","71,228","1,760",39,"1,419,260","3,032.61",,
45520,TEXAS,FISHER,2,"58,233","2,426.38","51,866","2,161.08",655,"5,147",563,2,"83,228","3,467.83",,
45521,TEXAS,FLOYD,11,"410,745","3,111.70","366,024","2,772.91","13,547","27,560","3,612",10,"394,284","3,285.70",,
45522,TEXAS,FOARD,3,"29,721",825.58,"27,738",770.50,12,"1,965",4,3,"86,158","2,393.28",,
45530,TEXAS,FORT BEND,552,"16,365,291","2,470.61","14,932,958","2,254.37","330,298","987,435","114,598",531,"21,914,242","3,439.15",,
45531,TEXAS,FRANKLIN,9,"75,746",701.35,"70,904",656.52,0,"4,841",0,9,"392,241","3,631.86",,
45540,TEXAS,FREESTONE,25,"502,146","1,673.82","467,503","1,558.34","4,692","28,345","1,605",24,"767,276","2,664.15",,
45541,TEXAS,FRIO,40,"1,334,169","2,779.52","1,160,582","2,417.88","3,881","168,085","1,620",40,"1,890,307","3,938.14",,
45542,TEXAS,GAINES,17,"294,470","1,443.48","265,008","1,299.06","7,482","19,121","2,858",16,"647,018","3,369.89",,
45550,TEXAS,GALVESTON,529,"19,703,744","3,103.93","16,375,571","2,579.64","1,295,326","1,704,940","327,906",504,"20,527,297","3,394.06",,
45551,TEXAS,GARZA,8,"115,950","1,207.81","108,013","1,125.14",510,"7,235",191,8,"283,432","2,952.42",,
45552,TEXAS,GILLESPIE,23,"297,565","1,078.13","280,470","1,016.20","3,504","11,346","2,243",22,"713,552","2,702.85",,
45560,TEXAS,GLASSCOCK,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,
45561,TEXAS,GOLIAD,13,"286,122","1,834.12","253,942","1,627.83",444,"31,500",234,13,"529,076","3,391.51",,
45562,TEXAS,GONZALES,47,"1,149,224","2,037.63","1,037,477","1,839.50","1,237","110,226",283,44,"1,797,156","3,403.70",,
45563,TEXAS,GRAY,27,"754,275","2,328.01","672,077","2,074.31","15,382","60,386","6,428",27,"1,095,468","3,381.07",,
45564,TEXAS,GRAYSON,159,"4,498,119","2,357.50","4,171,074","2,186.10","21,923","301,236","3,884",155,"5,829,240","3,134.00",,
45570,TEXAS,GREGG,234,"5,780,360","2,058.53","5,252,788","1,870.65","33,215","488,996","6,919",228,"8,775,806","3,207.53",,
45580,TEXAS,GRIMES,56,"1,049,264","1,561.40","925,915","1,377.85","27,788","88,930","7,716",54,"1,871,690","2,888.41",,
45581,TEXAS,GUADALUPE,216,"3,966,155","1,530.15","3,498,898","1,349.88","29,337","427,442","10,477",205,"7,293,158","2,964.70",,
45582,TEXAS,HALE,69,"1,930,446","2,331.46","1,678,465","2,027.13","71,797","156,251","23,931",68,"2,320,372","2,843.59",,
45583,TEXAS,HALL,7,"95,915","1,141.85","87,552","1,042.29","1,550","6,374",438,6,"195,917","2,721.07",,
45590,TEXAS,HAMILTON,4,"132,098","2,752.04","123,477","2,572.44",595,"7,803",222,4,"153,084","3,189.25",,
45591,TEXAS,HANSFORD,7,"216,923","2,582.42","186,766","2,223.40","4,846","23,780","1,529",7,"209,288","2,491.52",,
45592,TEXAS,HARDEMAN,6,"223,256","3,100.78","201,864","2,803.67","4,840","15,700",852,6,"356,506","4,951.47",,
45600,TEXAS,HARDIN,63,"1,739,219","2,300.55","1,485,727","1,965.25","56,841","181,623","15,026",62,"2,403,271","3,230.20",,
45610,TEXAS,HARRIS,"6,298","189,402,513","2,506.12","165,747,206","2,193.12","6,452,796","14,974,721","2,232,477","5,968","260,088,195","3,631.71",,
45620,TEXAS,HARRISON,122,"2,927,617","1,999.74","2,547,096","1,739.82","36,260","331,810","12,451",118,"4,355,066","3,075.61",,
45621,TEXAS,HARTLEY,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,
45630,TEXAS,HASKELL,6,"72,455","1,006.32","67,912",943.22,34,"4,487",21,6,"187,414","2,602.97",,
45631,TEXAS,HAYS,197,"4,381,082","1,853.25","4,105,823","1,736.81","12,151","257,740","5,367",186,"6,990,274","3,131.84",,
45632,TEXAS,HEMPHILL,1,0,0.00,0,0.00,0,0,0,1,"58,017","4,834.75",,
45640,TEXAS,HENDERSON,96,"2,297,530","1,994.38","2,155,480","1,871.08","7,509","132,699","1,839",93,"3,611,901","3,236.47",,
45650,TEXAS,HIDALGO,"1,699","53,971,607","2,647.22","39,939,902","1,958.99","210,102","13,787,241","35,076","1,665","77,240,736","3,865.90",,
45651,TEXAS,HILL,47,"695,682","1,233.48","623,242","1,105.04","13,219","55,865","3,354",46,"1,525,087","2,762.84",,
45652,TEXAS,HOCKLEY,43,"1,010,148","1,957.65","820,120","1,589.38","60,181","108,735","21,111",42,"1,679,499","3,332.34",,
45653,TEXAS,HOOD,61,"1,081,104","1,476.92","967,779","1,322.10","25,387","79,780","8,156",59,"2,012,024","2,841.84",,
45654,TEXAS,HOPKINS,49,"1,119,659","1,904.18","1,065,071","1,811.35","3,664","50,336",586,48,"1,917,729","3,329.39",,
45660,TEXAS,HOUSTON,44,"1,066,192","2,019.30","996,699","1,887.69","13,208","53,898","2,385",42,"1,681,421","3,336.15",,
45661,TEXAS,HOWARD,57,"805,806","1,178.08","720,972","1,054.05","12,710","66,030","6,091",53,"1,789,800","2,814.15",,
45662,TEXAS,HUDSPETH,3,"18,822",522.83,"16,788",466.33,"1,214",471,348,3,"86,710","2,408.61",,
45670,TEXAS,HUNT,113,"2,523,576","1,861.04","2,308,242","1,702.24","38,118","166,402","10,811",113,"4,329,939","3,193.17",,
45671,TEXAS,HUTCHINSON,24,"109,836",381.38,"98,674",342.62,"2,141","7,791","1,230",23,"710,964","2,575.96",,
45672,TEXAS,IRION,1,"89,151","7,429.25","79,766","6,647.17",0,"9,384",0,1,"87,593","7,299.42",,
45680,TEXAS,JACK,12,"146,335","1,016.22","139,209",966.73,"2,041","4,617",467,10,"371,189","3,093.24",,
45681,TEXAS,JACKSON,24,"891,401","3,095.14","837,518","2,908.05","4,107","48,273","1,503",24,"1,538,155","5,340.82",,
45690,TEXAS,JASPER,67,"1,625,094","2,021.26","1,473,908","1,833.22","28,054","112,961","10,169",65,"2,648,353","3,395.32",,
45691,TEXAS,JEFF DAVIS,3,"16,917",469.92,"12,650",351.39,818,"3,015",432,2,"87,206","3,633.58",,
45700,TEXAS,JEFFERSON,450,"12,894,497","2,387.87","11,274,887","2,087.94","315,738","1,238,194","65,677",440,"18,171,388","3,441.55",,
45710,TEXAS,JIM HOGG,14,"258,228","1,537.07","177,675","1,057.59","4,370","74,482","1,699",14,"839,925","4,999.55",,
45711,TEXAS,JIM WELLS,142,"3,745,918","2,198.31","3,209,807","1,883.69","53,230","458,768","24,111",140,"6,808,470","4,052.66",,
45720,TEXAS,JOHNSON,207,"5,204,937","2,095.39","4,835,006","1,946.46","31,141","331,360","7,429",201,"7,037,276","2,917.61",,
45721,TEXAS,JONES,20,"1,049,017","4,370.90","978,630","4,077.62","12,548","64,337","3,079",19,"760,048","3,333.54",,
45722,TEXAS,KARNES,39,"1,070,500","2,287.39","963,176","2,058.07",946,"105,971",406,39,"1,446,596","3,091.02",,
45730,TEXAS,KAUFMAN,138,"2,914,825","1,760.16","2,627,119","1,586.42","56,217","215,795","15,693",129,"5,171,424","3,340.71",,
45731,TEXAS,KENDALL,41,"556,298","1,130.69","491,063",998.10,"14,552","48,949","1,733",39,"1,239,776","2,649.09",,
45732,TEXAS,KENEDY,1,"12,324","1,027.00","9,849",820.75,242,"2,115",116,1,"71,501","5,958.42",,
45733,TEXAS,KENT,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,
45734,TEXAS,KERR,66,"1,550,609","1,957.84","1,463,855","1,848.30","10,723","75,015","1,014",63,"2,029,826","2,684.96",,
45740,TEXAS,KIMBLE,6,"95,156","1,321.61","86,080","1,195.56",30,"9,036",9,6,"307,300","4,268.06",,
45741,TEXAS,KING,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,
45742,TEXAS,KINNEY,8,"157,459","1,640.20","134,227","1,398.20",320,"22,833",79,7,"237,369","2,825.82",,
45743,TEXAS,KLEBERG,68,"1,063,745","1,303.61","904,860","1,108.90","14,673","137,122","7,088",67,"2,421,210","3,011.46",,
45744,TEXAS,KNOX,7,"202,442","2,410.02","186,005","2,214.35",0,"16,437",0,7,"270,983","3,225.99",,
45750,TEXAS,LAMAR,87,"1,814,860","1,738.37","1,592,666","1,525.54","37,127","174,932","10,134",85,"2,808,259","2,753.20",,
45751,TEXAS,LAMB,21,"1,173,325","4,656.05","1,034,268","4,104.24","40,407","85,820","12,829",20,"799,499","3,331.25",,
45752,TEXAS,LAMPASAS,37,"724,631","1,632.05","623,829","1,405.02","21,394","74,841","4,566",35,"1,368,211","3,257.65",,
45753,TEXAS,LA SALLE,14,"170,561","1,015.24","138,246",822.89,237,"32,018",59,14,"547,477","3,258.79",,
45754,TEXAS,LAVACA,32,"755,391","1,967.16","678,811","1,767.74","6,408","66,373","3,798",32,"1,476,910","3,846.12",,
45755,TEXAS,LEE,18,"871,592","4,035.15","804,739","3,725.64","6,769","59,549",534,18,"699,255","3,237.29",,
45756,TEXAS,LEON,27,"592,252","1,827.94","540,148","1,667.12","13,722","35,292","3,088",27,"1,100,710","3,397.25",,
45757,TEXAS,LIBERTY,131,"3,910,877","2,487.84","3,435,637","2,185.52","110,493","318,429","46,317",127,"5,392,021","3,538.07",,
45758,TEXAS,LIMESTONE,44,"480,296",909.65,"439,006",831.45,"6,471","33,183","1,634",43,"1,460,068","2,829.59",,
45759,TEXAS,LIPSCOMB,5,"101,771","1,696.18","79,361","1,322.68","3,513","17,789","1,106",4,"143,620","2,992.08",,
45760,TEXAS,LIVE OAK,19,"636,411","2,791.28","543,952","2,385.75","8,915","80,789","2,754",19,"719,796","3,157.00",,
45761,TEXAS,LLANO,21,"397,174","1,576.09","335,985","1,333.27","12,991","44,055","4,141",21,"821,707","3,260.74",,
45762,TEXAS,LOVING,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,
45770,TEXAS,LUBBOCK,439,"12,286,417","2,332.27","10,522,334","1,997.41","552,322","1,044,297","174,140",417,"14,693,243","2,936.30",,
45771,TEXAS,LYNN,9,"230,454","2,133.83","208,422","1,929.83","6,163","14,030","1,838",9,"282,645","2,617.08",,
45772,TEXAS,MCCULLOCH,7,"171,708","2,044.14","157,334","1,873.02",115,"14,238",19,7,"231,211","2,752.51",,
45780,TEXAS,MCLENNAN,337,"6,804,684","1,682.66","6,220,801","1,538.28","139,260","449,414","36,970",321,"11,347,599","2,945.90",,
45781,TEXAS,MCMULLEN,4,"82,625","1,721.35","66,570","1,386.88","1,065","14,006",982,4,"107,643","2,242.56",,
45782,TEXAS,MADISON,20,"769,420","3,205.92","682,795","2,844.98","19,919","61,349","5,355",20,"967,312","4,030.46",,
45783,TEXAS,MARION,19,"437,007","1,916.70","394,470","1,730.13",167,"42,295",73,19,"745,266","3,268.71",,
45784,TEXAS,MARTIN,10,"104,245",868.71,"91,917",765.98,"2,072","9,219","1,035",10,"410,927","3,424.39",,
45785,TEXAS,MASON,5,"212,575","3,542.92","203,624","3,393.73",27,"8,914",9,5,"221,955","3,699.25",,
45790,TEXAS,MATAGORDA,94,"2,986,591","2,647.69","2,671,561","2,368.41","61,282","235,559","18,187",93,"3,554,200","3,184.77",,
45791,TEXAS,MAVERICK,208,"6,320,233","2,532.14","5,447,659","2,182.56","42,579","817,997","11,996",205,"10,972,612","4,460.41",,
45792,TEXAS,MEDINA,80,"2,660,284","2,771.13","2,196,937","2,288.48","15,605","443,551","4,189",78,"3,104,735","3,317.02",,
45793,TEXAS,MENARD,3,"4,290",119.17,"4,065",112.92,0,225,0,3,"105,344","2,926.22",,
45794,TEXAS,MIDLAND,178,"2,261,765","1,058.88","2,031,919",951.27,"46,306","170,536","13,003",172,"5,860,523","2,839.40",,
45795,TEXAS,MILAM,42,"907,055","1,799.71","780,068","1,547.75","53,121","71,766","16,806",41,"1,721,496","3,498.97",,
45796,TEXAS,MILLS,7,"213,432","2,540.86","210,890","2,510.60",302,"2,118",120,7,"209,258","2,491.17",,
45797,TEXAS,MITCHELL,17,"280,235","1,373.70","258,504","1,267.18","3,317","17,072","1,341",16,"570,775","2,972.79",,
45800,TEXAS,MONTAGUE,25,"291,476",971.59,"260,981",869.94,"6,337","22,769","1,387",23,"656,078","2,377.09",,
45801,TEXAS,MONTGOMERY,394,"12,283,782","2,598.09","11,106,474","2,349.09","269,645","826,507","81,155",370,"15,000,769","3,378.55",,
45802,TEXAS,MOORE,22,"563,260","2,133.56","530,925","2,011.08","5,386","25,037","1,912",22,"675,208","2,557.61",,
45803,TEXAS,MORRIS,29,"334,352",960.78,"308,502",886.50,14,"25,827",7,29,"1,130,181","3,247.65",,
45804,TEXAS,MOTLEY,2,"85,623","3,567.63","75,834","3,159.75","3,098","5,500","1,190",2,"100,640","4,193.33",,
45810,TEXAS,NACOGDOCHES,125,"2,640,641","1,760.43","2,412,710","1,608.47","13,355","211,283","3,292",124,"4,994,915","3,356.80",,
45820,TEXAS,NAVARRO,84,"1,577,823","1,565.30","1,388,422","1,377.40","38,337","142,290","8,773",82,"3,232,151","3,284.71",,
45821,TEXAS,NEWTON,30,"481,756","1,338.21","425,685","1,182.46","10,705","40,979","4,386",29,"1,157,970","3,327.50",,
45822,TEXAS,NOLAN,29,"588,240","1,690.34","551,585","1,585.01","2,731","33,024",898,28,"1,158,944","3,449.24",,
45830,TEXAS,NUECES,721,"16,529,099","1,910.44","13,877,761","1,603.99","319,739","2,196,927","134,671",699,"27,123,114","3,233.56",,
45831,TEXAS,OCHILTREE,5,"52,627",877.12,"38,799",646.65,"2,561","10,608",657,4,"120,432","2,509.00",,
45832,TEXAS,OLDHAM,1,"9,753",812.75,"9,365",780.42,73,242,71,1,"40,619","3,384.92",,
45840,TEXAS,ORANGE,107,"3,301,970","2,571.63","2,872,302","2,237.00","89,747","322,607","17,313",102,"3,825,184","3,125.15",,
45841,TEXAS,PALO PINTO,52,"1,409,907","2,259.47","1,258,908","2,017.48","42,833","93,081","15,085",49,"1,842,550","3,133.59",,
45842,TEXAS,PANOLA,42,"1,007,228","1,998.47","939,564","1,864.21","1,402","65,843",418,41,"1,495,116","3,038.85",,
45843,TEXAS,PARKER,110,"2,829,415","2,143.50","2,561,380","1,940.44","77,012","166,142","24,879",108,"3,937,795","3,038.42",,
45844,TEXAS,PARMER,15,"205,987","1,144.37","181,192","1,006.62","6,580","15,632","2,582",15,"500,808","2,782.27",,
45845,TEXAS,PECOS,24,"323,271","1,122.47","280,798",974.99,"7,658","31,637","3,176",24,"1,012,663","3,516.19",,
45850,TEXAS,POLK,74,"1,989,715","2,240.67","1,800,467","2,027.55","57,950","114,757","16,540",70,"2,976,748","3,543.75",,
45860,TEXAS,POTTER,268,"5,507,881","1,712.65","4,850,858","1,508.35","127,105","477,301","52,616",257,"8,353,417","2,708.63",,
45861,TEXAS,PRESIDIO,7,"273,129","3,251.54","227,086","2,703.40","6,779","35,925","3,337",7,"389,241","4,633.82",,
45870,TEXAS,RAINS,13,"455,489","2,919.80","422,506","2,708.37","1,982","30,218",781,13,"635,066","4,070.94",,
45871,TEXAS,RANDALL,26,"805,318","2,581.15","709,765","2,274.89","17,188","71,192","7,172",26,"836,424","2,680.85",,
45872,TEXAS,REAGAN,5,"28,215",470.25,"25,137",418.95,247,"2,722",107,4,"93,620","1,950.42",,
45873,TEXAS,REAL,2,"71,195","2,966.46","59,547","2,481.13",173,"11,435",39,2,"62,079","2,586.63",,
45874,TEXAS,RED RIVER,33,"758,569","1,915.58","705,071","1,780.48","1,812","51,307",377,32,"1,239,356","3,227.49",,
45875,TEXAS,REEVES,22,"670,244","2,538.80","605,745","2,294.49","15,793","42,587","6,118",21,"903,922","3,586.99",,
45876,TEXAS,REFUGIO,17,"268,612","1,316.73","219,427","1,075.62","6,510","39,287","3,388",16,"498,957","2,598.73",,
45877,TEXAS,ROBERTS,1,0,0.00,0,0.00,0,0,0,1,0,0.00,,
45878,TEXAS,ROBERTSON,36,"872,744","2,020.24","767,116","1,775.73","28,411","70,878","6,337",35,"1,465,904","3,490.25",,
45879,TEXAS,ROCKWALL,53,"1,077,591","1,694.33","970,291","1,525.61","23,736","77,025","6,537",45,"1,846,474","3,419.40",,
45880,TEXAS,RUNNELS,14,"260,764","1,552.17","225,730","1,343.63","7,645","26,270","1,116",14,"648,700","3,861.31",,
45881,TEXAS,RUSK,60,"1,342,591","1,864.71","1,236,529","1,717.40",800,"104,839",421,57,"2,303,316","3,367.42",,
45882,TEXAS,SABINE,10,"196,764","1,639.70","180,006","1,500.05",11,"16,738",7,10,"431,225","3,593.54",,
45883,TEXAS,SAN AUGUSTINE,15,"436,788","2,426.60","405,963","2,255.35","1,096","29,430",297,15,"608,269","3,379.27",,
45884,TEXAS,SAN JACINTO,33,"1,171,561","2,958.49","1,048,336","2,647.31","27,768","85,800","9,656",32,"1,518,283","3,953.86",,
45885,TEXAS,SAN PATRICIO,178,"3,592,806","1,682.03","3,002,325","1,405.58","70,419","490,663","29,397",169,"7,167,642","3,534.34",,
45886,TEXAS,SAN SABA,1,"118,642","9,886.83","109,234","9,102.83","1,217","7,734",456,1,"36,560","3,046.67",,
45887,TEXAS,SCHLEICHER,4,"21,181",441.27,"18,510",385.63,0,"2,671",0,4,"112,830","2,350.63",,
45888,TEXAS,SCURRY,35,"583,211","1,388.60","527,809","1,256.69","7,713","44,085","3,603",34,"1,130,865","2,771.73",,
45889,TEXAS,SHACKELFORD,2,"42,749","1,781.21","39,989","1,666.21",0,"2,760",0,1,"42,731","3,560.92",,
45890,TEXAS,SHELBY,46,"839,219","1,520.32","782,564","1,417.69","2,804","52,927",923,46,"1,915,433","3,469.99",,
45891,TEXAS,SHERMAN,2,0,0.00,0,0.00,0,0,0,2,"29,087","1,211.96",,
45892,TEXAS,SMITH,341,"6,998,473","1,710.28","6,536,388","1,597.36","27,205","427,560","7,319",331,"12,448,354","3,134.03",,
45893,TEXAS,SOMERVELL,9,"223,931","2,073.44","204,658","1,894.98",177,"19,058",37,9,"367,231","3,400.29",,
45900,TEXAS,STARR,143,"4,344,751","2,531.91","3,184,242","1,855.62","13,045","1,145,843","1,619",140,"6,454,851","3,842.17",,
