DISABLED -- REPRICING ADJUSTMENTS TO THE 2007-2011 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX (Adjustment to Part A Reimbursement),,,,,,,,,,,,
CODE,STATE,COUNTY,Part A Reimbursement Adjustment 2007,Part A Reimbursement Adjustment 2008,Part A Reimbursement Adjustment 2009,Part A Reimbursement Adjustment 2010,Part A Reimbursement Adjustment 2011,,,,,
45392,TEXAS                    ,DEAF SMITH,"-24,738","-20,088","-17,530","-9,144","-4,694",,,,,
45400,TEXAS                    ,DELTA,"-8,363","-4,714","-1,227","7,174",-534,,,,,
45410,TEXAS                    ,DENTON,"-212,834","-105,761","-122,162","-47,720","-37,531",,,,,
45420,TEXAS                    ,DEWITT,"2,449","26,013","21,362","13,530","14,534",,,,,
45421,TEXAS                    ,DICKENS,"2,825","2,136",255,635,435,,,,,
45430,TEXAS                    ,DIMMIT,955,475,"-8,603",-904,"-4,914",,,,,
45431,TEXAS                    ,DONLEY,"-10,614","-11,389","-5,304","-3,609","-3,086",,,,,
45440,TEXAS                    ,DUVAL,"4,442","3,896","2,712",33,"1,536",,,,,
45450,TEXAS                    ,EASTLAND,"6,882","8,514","7,502","11,341","1,426",,,,,
45451,TEXAS                    ,ECTOR,"-111,341","-32,101","113,408","16,087","115,475",,,,,
45460,TEXAS                    ,EDWARDS,298,701,874,"1,148",-462,,,,,
45470,TEXAS                    ,ELLIS,"-90,626","-56,218","-51,200","-18,246","-16,265",,,,,
45480,TEXAS                    ,EL PASO,"-1,082,672","-826,021","-503,899","-247,397","-184,793",,,,,
45490,TEXAS                    ,ERATH,"-5,067","-1,574","-4,257",-56,525,,,,,
45500,TEXAS                    ,FALLS,"2,169","19,147","18,785","13,047","12,558",,,,,
45510,TEXAS                    ,FANNIN,"-26,833","-17,502","-14,908","1,212","-2,836",,,,,
45511,TEXAS                    ,FAYETTE,"-6,975","-5,255","-1,142","-4,156","-11,590",,,,,
45520,TEXAS                    ,FISHER,"4,872","3,619","-3,450","1,650","1,114",,,,,
45521,TEXAS                    ,FLOYD,"8,389","1,279","2,259","1,268",772,,,,,
45522,TEXAS                    ,FOARD,"2,458","1,825","2,134",-46,"-1,353",,,,,
45530,TEXAS                    ,FORT BEND,"-94,813","-31,241","9,684","-2,547","-5,174",,,,,
45531,TEXAS                    ,FRANKLIN,"-8,595","-7,602","-13,778","3,453","-1,301",,,,,
45540,TEXAS                    ,FREESTONE,"-9,389","-10,487","-10,106","3,158","6,352",,,,,
45541,TEXAS                    ,FRIO,"-9,612","-8,168","-5,233",538,"-4,693",,,,,
45542,TEXAS                    ,GAINES,"13,914","6,965","2,280","3,066","1,536",,,,,
45550,TEXAS                    ,GALVESTON,"-184,985","-66,512","22,833","-9,555","-11,007",,,,,
45551,TEXAS                    ,GARZA,"9,405","5,986","2,395","2,854","1,082",,,,,
45552,TEXAS                    ,GILLESPIE,-999,"2,040","2,469","-1,536","-3,603",,,,,
45560,TEXAS                    ,GLASSCOCK,0,288,0,0,0,,,,,
45561,TEXAS                    ,GOLIAD,"4,805","9,954","7,405","9,045","6,448",,,,,
45562,TEXAS                    ,GONZALES,"-1,897","1,408","7,074","3,118","-1,867",,,,,
45563,TEXAS                    ,GRAY,"-32,002","-27,893","-30,352","-10,722","-15,954",,,,,
45564,TEXAS                    ,GRAYSON,"-108,575","-83,788","-100,344","-18,681","-13,145",,,,,
45570,TEXAS                    ,GREGG,"-252,580","-240,222","-61,486","106,125","-38,761",,,,,
45580,TEXAS                    ,GRIMES,"14,833","2,589","7,126","8,040",591,,,,,
45581,TEXAS                    ,GUADALUPE,793,"7,547","3,131","-5,994","-30,941",,,,,
45582,TEXAS                    ,HALE,"15,366","14,319","9,247","6,679","1,050",,,,,
45583,TEXAS                    ,HALL,"-3,431","-7,864","-1,258","-3,700","-1,392",,,,,
45590,TEXAS                    ,HAMILTON,"5,615","17,973","5,744","5,180","4,491",,,,,
45591,TEXAS                    ,HANSFORD,"-6,857","-2,725","-2,026","-1,088",-708,,,,,
45592,TEXAS                    ,HARDEMAN,"3,175","4,976","4,597","-1,121","-6,278",,,,,
45600,TEXAS                    ,HARDIN,"-26,737","-10,604","5,352","34,569","13,220",,,,,
45610,TEXAS                    ,HARRIS,"-1,232,721","-408,846","181,325","-52,479","-101,124",,,,,
45620,TEXAS                    ,HARRISON,"-77,183","-46,826","1,914","36,664","-32,918",,,,,
45621,TEXAS                    ,HARTLEY,"-2,503",-192,0,0,-265,,,,,
45630,TEXAS                    ,HASKELL,"1,317","7,160","7,332","6,129",810,,,,,
45631,TEXAS                    ,HAYS,"36,142","29,720","35,860","35,002","34,061",,,,,
45632,TEXAS                    ,HEMPHILL,"-1,727","-2,200","-4,938","-1,641",-384,,,,,
45640,TEXAS                    ,HENDERSON,"-96,850","-120,250","-72,445","15,757","35,960",,,,,
45650,TEXAS                    ,HIDALGO,"-520,614","-902,408","-801,990","-558,140","-501,690",,,,,
45651,TEXAS                    ,HILL,"-57,834","-12,675","-16,362","-1,091","-9,637",,,,,
45652,TEXAS                    ,HOCKLEY,"23,301","19,181","26,430","9,505","5,056",,,,,
45653,TEXAS                    ,HOOD,"-47,184","-28,247","-22,927","-1,919","2,124",,,,,
45654,TEXAS                    ,HOPKINS,"-24,152","-35,624","-15,563","12,357","10,554",,,,,
45660,TEXAS                    ,HOUSTON,"-27,704","-33,355","-10,248","4,842","3,957",,,,,
45661,TEXAS                    ,HOWARD,"23,273","19,468","30,128","18,734","16,387",,,,,
45662,TEXAS                    ,HUDSPETH,"-7,050","-4,459","-2,347","-1,388",-131,,,,,
45670,TEXAS                    ,HUNT,"-92,892","-53,494","-46,244","-20,361","-14,003",,,,,
45671,TEXAS                    ,HUTCHINSON,"-77,396","-43,863","-29,169","-14,510","-16,046",,,,,
45672,TEXAS                    ,IRION,-281,-838,723,604,344,,,,,
45680,TEXAS                    ,JACK,"1,182","4,553","-4,697","-2,797","-9,987",,,,,
45681,TEXAS                    ,JACKSON,"14,230","17,339","16,030","18,396","10,323",,,,,
45690,TEXAS                    ,JASPER,"-29,739","-14,686","1,848","27,422","4,475",,,,,
45691,TEXAS                    ,JEFF DAVIS,"-5,781",-268,"1,171","1,202",95,,,,,
45700,TEXAS                    ,JEFFERSON,"-143,699","-52,199","43,085","174,863","64,102",,,,,
45710,TEXAS                    ,JIM HOGG,"-1,761","-4,882","-7,220","-4,187","-2,281",,,,,
45711,TEXAS                    ,JIM WELLS,"14,184","14,948","10,094","-3,093","2,742",,,,,
45720,TEXAS                    ,JOHNSON,"-68,240","-63,513","-96,373","-8,999","-1,401",,,,,
45721,TEXAS                    ,JONES,"8,509","19,042","14,956","14,681","6,213",,,,,
45722,TEXAS                    ,KARNES,"2,616","7,279","11,545","3,654",-170,,,,,
45730,TEXAS                    ,KAUFMAN,"-112,485","-69,098","-73,773","-13,743",-352,,,,,
45731,TEXAS                    ,KENDALL,"-1,426","1,171","1,070","-1,303","-5,774",,,,,
45732,TEXAS                    ,KENEDY,0,0,0,0,32,,,,,
45733,TEXAS                    ,KENT,0,0,-96,314,50,,,,,
45734,TEXAS                    ,KERR,"-1,363","3,828","1,113","-1,915","-17,050",,,,,
45740,TEXAS                    ,KIMBLE,185,116,508,-96,-15,,,,,
45741,TEXAS                    ,KING,"1,378",563,19,49,16,,,,,
45742,TEXAS                    ,KINNEY,-765,206,157,-528,-781,,,,,
45743,TEXAS                    ,KLEBERG,"6,248","5,691","4,436","-1,394","1,564",,,,,
45744,TEXAS                    ,KNOX,"1,599","2,037","1,648","1,442",233,,,,,
45750,TEXAS                    ,LAMAR,"-57,208","-48,993","31,960","203,138",-745,,,,,
45751,TEXAS                    ,LAMB,"15,768","18,254","8,554","1,820","1,627",,,,,
45752,TEXAS                    ,LAMPASAS,"30,377","37,803","31,329","31,362","38,062",,,,,
45753,TEXAS                    ,LA SALLE,"-7,335","-12,891","-10,635",-53,"-1,741",,,,,
45754,TEXAS                    ,LAVACA,"9,499","16,010","27,386","17,024","14,475",,,,,
45755,TEXAS                    ,LEE,"7,731","4,227","1,491","6,241","2,963",,,,,
45756,TEXAS                    ,LEON,"3,536","-7,128","-3,723","5,559","18,292",,,,,
45757,TEXAS                    ,LIBERTY,"-51,437","-15,239","8,890","5,031",-803,,,,,
45758,TEXAS                    ,LIMESTONE,"-7,702","14,346",-172,717,"-1,328",,,,,
45759,TEXAS                    ,LIPSCOMB,"-5,019","-2,748",-556,"-1,347","-1,791",,,,,
45760,TEXAS                    ,LIVE OAK,942,"1,502","1,763",-712,"-1,053",,,,,
45761,TEXAS                    ,LLANO,"5,708","13,253","7,045","7,756","8,199",,,,,
45762,TEXAS                    ,LOVING,0,0,0,0,0,,,,,
45770,TEXAS                    ,LUBBOCK,"443,620","323,435","280,972","124,203","60,876",,,,,
45771,TEXAS                    ,LYNN,"10,886","7,506","5,939","2,313",708,,,,,
45772,TEXAS                    ,MCCULLOCH,415,-364,"1,178","10,508",223,,,,,
45780,TEXAS                    ,MCLENNAN,"-123,768","-45,340","-76,336","-46,663","-119,771",,,,,
45781,TEXAS                    ,MCMULLEN,-6,0,18,12,0,,,,,
45782,TEXAS                    ,MADISON,"6,995","1,385","5,848","3,896",298,,,,,
45783,TEXAS                    ,MARION,"-15,928","-3,310","-3,482","8,263",-887,,,,,
45784,TEXAS                    ,MARTIN,"10,158","13,688","5,582","7,774","3,825",,,,,
45785,TEXAS                    ,MASON,22,-997,1,117,432,,,,,
45790,TEXAS                    ,MATAGORDA,"-12,777",-632,"6,048","1,740",419,,,,,
45791,TEXAS                    ,MAVERICK,"-2,833","-4,453","-3,008","-5,997","-18,358",,,,,
45792,TEXAS                    ,MEDINA,-594,"2,681",969,"-1,922","-18,436",,,,,
45793,TEXAS                    ,MENARD,-91,-877,"2,614","1,013",108,,,,,
45794,TEXAS                    ,MIDLAND,"212,001","179,187","215,321","283,210","184,392",,,,,
45795,TEXAS                    ,MILAM,"30,705","39,528","32,388","31,443","17,343",,,,,
45796,TEXAS                    ,MILLS,"1,808","1,692","3,343","1,762","1,120",,,,,
45797,TEXAS                    ,MITCHELL,"6,862","4,024","6,426","3,630",736,,,,,
45800,TEXAS                    ,MONTAGUE,"36,436","22,617","4,571",326,"-15,644",,,,,
45801,TEXAS                    ,MONTGOMERY,"-143,949","-47,037","19,952","-1,285","-11,750",,,,,
45802,TEXAS                    ,MOORE,"-32,388","-27,069","-18,228","-7,654","-7,225",,,,,
45803,TEXAS                    ,MORRIS,"-29,701","-21,741","-24,430","-14,819","-9,618",,,,,
45804,TEXAS                    ,MOTLEY,2,552,926,311,182,,,,,
45810,TEXAS                    ,NACOGDOCHES,"-132,187","-97,300","-24,327","47,634","-24,907",,,,,
45820,TEXAS                    ,NAVARRO,"-52,504","-37,997","-40,187","-7,929","1,927",,,,,
45821,TEXAS                    ,NEWTON,"-11,876","-6,148","3,057","11,558","2,282",,,,,
45822,TEXAS                    ,NOLAN,"6,433","11,808","3,767","9,311","1,713",,,,,
45830,TEXAS                    ,NUECES,"149,208","129,635","96,895","-25,921","40,623",,,,,
45831,TEXAS                    ,OCHILTREE,"-14,503","-11,225","-5,173","-2,592","-2,778",,,,,
45832,TEXAS                    ,OLDHAM,"-2,221","-1,658",-734,"-1,608",-322,,,,,
45840,TEXAS                    ,ORANGE,"-57,941","-19,374","17,453","66,515","21,654",,,,,
45841,TEXAS                    ,PALO PINTO,"-15,726","-22,623","-62,353","-39,426","-26,481",,,,,
45842,TEXAS                    ,PANOLA,"-28,432","-18,384","-7,009","10,069","-4,495",,,,,
45843,TEXAS                    ,PARKER,"-42,351","-42,213","-70,476","-8,870","-2,694",,,,,
45844,TEXAS                    ,PARMER,261,"-4,161",319,654,-509,,,,,
45845,TEXAS                    ,PECOS,"-3,625",368,"4,077","1,478","5,557",,,,,
45850,TEXAS                    ,POLK,"-95,171","-14,876","22,271","91,892","41,749",,,,,
45860,TEXAS                    ,POTTER,"-530,035","-469,959","-348,595","-176,960","-167,895",,,,,
45861,TEXAS                    ,PRESIDIO,"-4,995","-1,651","3,706","1,939","4,704",,,,,
45870,TEXAS                    ,RAINS,"-12,639","-13,332","-9,709","1,438","2,831",,,,,
45871,TEXAS                    ,RANDALL,"-49,591","-40,224","-44,115","-19,369","-15,109",,,,,
45872,TEXAS                    ,REAGAN,"-1,322",-488,30,540,-71,,,,,
45873,TEXAS                    ,REAL,-241,58,359,-377,"-1,818",,,,,
45874,TEXAS                    ,RED RIVER,"-19,028","-16,385","-3,325","36,132",204,,,,,
45875,TEXAS                    ,REEVES,"-3,146","2,193","5,908","1,330","13,864",,,,,
45876,TEXAS                    ,REFUGIO,"5,013","3,996","9,093","8,602","2,778",,,,,
45877,TEXAS                    ,ROBERTS,0,-488,257,406,0,,,,,
45878,TEXAS                    ,ROBERTSON,"12,042","9,733","6,959","7,107","-1,715",,,,,
45879,TEXAS                    ,ROCKWALL,"-19,144","-8,974","-11,238","-6,991","-3,837",,,,,
45880,TEXAS                    ,RUNNELS,"1,445","-4,494","3,988","12,822","2,371",,,,,
45881,TEXAS                    ,RUSK,"-91,528","-86,114","-31,550","25,935","15,151",,,,,
45882,TEXAS                    ,SABINE,"-34,553","-17,634","-2,640","13,488","-2,883",,,,,
45883,TEXAS                    ,SAN AUGUSTINE,"-23,305","-12,520","-5,794","9,245","-2,702",,,,,
45884,TEXAS                    ,SAN JACINTO,"-18,961","-6,743","3,473","14,918","4,469",,,,,
45885,TEXAS                    ,SAN PATRICIO,"29,186","21,969","17,886","-4,326","8,655",,,,,
45886,TEXAS                    ,SAN SABA,784,"4,133","4,754","3,981",39,,,,,
45887,TEXAS                    ,SCHLEICHER,-593,"-1,131",475,"2,127",813,,,,,
45888,TEXAS                    ,SCURRY,"15,480","8,887","7,864","7,345","5,516",,,,,
45889,TEXAS                    ,SHACKELFORD,"2,842","1,385",-259,252,503,,,,,
45890,TEXAS                    ,SHELBY,"-58,338","-65,381","-9,058","20,793",-155,,,,,
45891,TEXAS                    ,SHERMAN,"-1,875","-1,644",-502,-382,-888,,,,,
45892,TEXAS                    ,SMITH,"-350,943","-390,254","-185,392","94,249","174,154",,,,,
45893,TEXAS                    ,SOMERVELL,"-4,056","-3,425","-3,141",104,115,,,,,
45900,TEXAS                    ,STARR,"-65,837","-100,524","-67,904","-63,563","-54,076",,,,,
45901,TEXAS                    ,STEPHENS,"3,000","6,151","3,619","6,034","3,191",,,,,
45902,TEXAS                    ,STERLING,141,-773,701,"1,514",-324,,,,,
45903,TEXAS                    ,STONEWALL,"1,650","1,543",-207,"1,326",320,,,,,
45904,TEXAS                    ,SUTTON,-809,-700,"1,679","1,440",175,,,,,
45905,TEXAS                    ,SWISHER,"-13,549","-7,984","-5,650","-3,244","-3,100",,,,,
45910,TEXAS                    ,TARRANT,"-661,834","-569,904","-829,303","-97,737","-48,300",,,,,
45911,TEXAS                    ,TAYLOR,"93,465","115,617","87,204","106,330","34,401",,,,,
45912,TEXAS                    ,TERRELL,-312,347,245,473,-132,,,,,
45913,TEXAS                    ,TERRY,"16,338","11,330","10,346","5,319","2,776",,,,,
45920,TEXAS                    ,THROCKMORTON,"1,863","1,802",657,"-2,594",-324,,,,,
45921,TEXAS                    ,TITUS,"-38,796","-65,636","-68,284","-48,285","-44,205",,,,,
45930,TEXAS                    ,TOM GREEN,"-14,530","-53,349","41,175","164,819","24,168",,,,,
45940,TEXAS                    ,TRAVIS,"389,497","235,679","254,412","255,417","278,958",,,,,
45941,TEXAS                    ,TRINITY,"-35,472","-11,750",700,"10,353","2,793",,,,,
45942,TEXAS                    ,TYLER,"-33,191","-13,294",102,"21,148","1,284",,,,,
45943,TEXAS                    ,UPSHUR,"-90,073","-70,919","-25,456","27,194",-29,,,,,
45944,TEXAS                    ,UPTON,391,598,"5,444","2,719","4,088",,,,,
45945,TEXAS                    ,UVALDE,-602,"1,208",394,496,"-9,076",,,,,
45946,TEXAS                    ,VAL VERDE,"1,442",675,673,"1,381","-3,885",,,,,
45947,TEXAS                    ,VAN ZANDT,"-78,357","-69,795","-41,218","11,938","21,447",,,,,
45948,TEXAS                    ,VICTORIA,"102,386","185,693","218,793","129,621","135,266",,,,,
45949,TEXAS                    ,WALKER,"-18,285","-10,628","3,832",-748,"-1,419",,,,,
45950,TEXAS                    ,WALLER,"-16,227","-4,007","1,758",154,-202,,,,,
45951,TEXAS                    ,WARD,"-6,155",-322,"6,508","1,941","5,299",,,,,
45952,TEXAS                    ,WASHINGTON,"1,187","12,990","8,500","7,707","5,507",,,,,
45953,TEXAS                    ,WEBB,"-91,661","-205,768","-318,403","-161,112","-114,653",,,,,
45954,TEXAS                    ,WHARTON,"-39,341","-7,289","2,239","4,223","1,363",,,,,
45955,TEXAS                    ,WHEELER,"-17,437","-5,701","-2,816","-1,061","-1,850",,,,,
45960,TEXAS                    ,WICHITA,"389,488","468,074","85,171","-101,915","-288,132",,,,,
45961,TEXAS                    ,WILBARGER,"28,476","29,719","1,278","-11,987","-27,671",,,,,
45962,TEXAS                    ,WILLACY,"-73,924","-42,879","-52,715","-56,102","-71,738",,,,,
45970,TEXAS                    ,WILLIAMSON,"112,069","72,990","75,534","78,968","110,948",,,,,
45971,TEXAS                    ,WILSON,-970,"3,225",817,"-1,142","-11,777",,,,,
45972,TEXAS                    ,WINKLER,"-3,786",-394,"6,979","3,045","4,039",,,,,
45973,TEXAS                    ,WISE,"-11,195","-11,255","-19,761","-2,837",477,,,,,
45974,TEXAS                    ,WOOD,"-80,814","-83,372","-46,544","19,695","30,880",,,,,
45980,TEXAS                    ,YOAKUM,"2,197","2,625","1,949","1,046",736,,,,,
45981,TEXAS                    ,YOUNG,"38,307","49,719",-138,"-11,390","-32,363",,,,,
45982,TEXAS                    ,ZAPATA,"-7,819","-15,910","-28,188","-7,952","-6,593",,,,,
45983,TEXAS                    ,ZAVALA,"-1,739","-1,029",-776,-384,"-10,179",,,,,
46000,UTAH                     ,BEAVER,"-6,940","-4,364","-3,939","-4,358",-618,,,,,
46010,UTAH                     ,BOX ELDER,"-11,777","-4,129","-3,058","-16,054","-15,632",,,,,
46020,UTAH                     ,CACHE,"-17,650","-22,031","-8,278","-17,216","-29,931",,,,,
46030,UTAH                     ,CARBON,"-17,113","-22,760","-8,883","-16,135","-15,433",,,,,
46040,UTAH                     ,DAGGETT,-479,-483,0,-492,"-1,843",,,,,
46050,UTAH                     ,DAVIS,"-73,724","-60,755","-41,002","-76,541","-53,644",,,,,
46060,UTAH                     ,DUCHESNE,"-10,878","-11,779","-5,309","-8,435","-5,661",,,,,
46070,UTAH                     ,EMERY,"-4,444","-5,975","-4,806","-3,001","-1,835",,,,,
46080,UTAH                     ,GARFIELD,"-3,335","-5,699","-2,359","-1,149",-149,,,,,
46090,UTAH                     ,GRAND,"-1,104","-5,671","-2,390",-972,"-1,867",,,,,
46100,UTAH                     ,IRON,"-50,751","-55,366","-50,761","-31,190",-395,,,,,
46110,UTAH                     ,JUAB,"-3,187","-5,978","-4,810","-3,544","-3,863",,,,,
46120,UTAH                     ,KANE,"-21,539","-18,578","-18,181","-33,550",545,,,,,
46130,UTAH                     ,MILLARD,"-5,191","-5,960","-7,634","-7,163","-2,757",,,,,
46140,UTAH                     ,MORGAN,"-4,676","-10,365",-886,886,-626,,,,,
46150,UTAH                     ,PIUTE,"-1,506","-2,886","-2,021","-7,781",220,,,,,
46160,UTAH                     ,RICH,"-11,809",-386,-427,-458,-987,,,,,
46170,UTAH                     ,SALT LAKE,"-431,442","-338,498","-217,698","-396,883","-308,586",,,,,
46180,UTAH                     ,SAN JUAN,256,-997,"-1,562","-4,890",-897,,,,,
46190,UTAH                     ,SANPETE,"-8,912","-16,298","-6,930","-16,232","-5,789",,,,,
46200,UTAH                     ,SEVIER,"-8,506","-9,726","-18,033","-12,031","-6,087",,,,,
46210,UTAH                     ,SUMMIT,"-4,192","-3,168","-4,857","-10,479","-4,452",,,,,
46220,UTAH                     ,TOOELE,"-19,545","-18,070","-14,122","-35,123","-24,055",,,,,
46230,UTAH                     ,UINTAH,"-10,368","-5,662","-4,688","-10,094","-2,468",,,,,
46240,UTAH                     ,UTAH,"-199,022","-167,939","-141,458","-160,764","-107,356",,,,,
46250,UTAH                     ,WASATCH,"-12,945","-13,020","-10,131","-13,694","-11,622",,,,,
46260,UTAH                     ,WASHINGTON,"-236,337","-290,795","-369,927","-270,933","8,573",,,,,
46270,UTAH                     ,WAYNE,"-3,337",-824,-250,-260,"-3,752",,,,,
46280,UTAH                     ,WEBER,"-112,482","-102,159","-55,294","-98,935","-67,285",,,,,
47000,VERMONT                  ,ADDISON,"4,154","-32,244","-59,848","-85,110","-2,805",,,,,
47010,VERMONT                  ,BENNINGTON,"-1,500","-37,519","-26,712","-7,474","1,145",,,,,
47020,VERMONT                  ,CALEDONIA,"-16,196","-5,038","4,076","7,569","24,370",,,,,
47030,VERMONT                  ,CHITTENDEN,"9,628","-129,040","-360,165","-286,827","-31,372",,,,,
47040,VERMONT                  ,ESSEX,670,226,"6,292","9,404","3,275",,,,,
47050,VERMONT                  ,FRANKLIN,"-21,688","-36,196","-138,156","-82,260",-286,,,,,
47060,VERMONT                  ,GRAND ISLE,"-2,007","-8,729","-24,691","-13,640",-523,,,,,
47070,VERMONT                  ,LAMOILLE,"22,600","-17,435","-126,154","-130,854","8,085",,,,,
47080,VERMONT                  ,ORANGE,"-17,640","10,291","8,975","40,264","16,498",,,,,
47090,VERMONT                  ,ORLEANS,"-13,417","-13,958","-5,313","-7,674","5,595",,,,,
47100,VERMONT                  ,RUTLAND,"-85,806","-162,250","-153,942",39,"56,831",,,,,
47110,VERMONT                  ,WASHINGTON,"-78,558","-18,002","-36,586","43,335","51,322",,,,,
47120,VERMONT                  ,WINDHAM,"-84,161","-38,342","-1,723","52,748","18,971",,,,,
47130,VERMONT                  ,WINDSOR,"-73,873",-415,"53,919","90,196","26,260",,,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,0,0,0,0,0,,,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,0,0,0,0,0,,,,,
49000,VIRGINIA                 ,ACCOMACK,"29,066","18,290","8,674",274,"-13,541",,,,,
49010,VIRGINIA                 ,ALBEMARLE,"-105,152","-33,839","-82,075","-22,925","-13,619",,,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-95,838","-64,669","-98,818","-58,855","-29,093",,,,,
49020,VIRGINIA                 ,ALLEGHANY,540,"2,623",297,-40,198,,,,,
49030,VIRGINIA                 ,AMELIA,"15,585","6,120","5,787","-6,690","-12,826",,,,,
49040,VIRGINIA                 ,AMHERST,"-49,941","-30,553","-40,835","-3,403","-20,598",,,,,
49050,VIRGINIA                 ,APPOMATTOX,"-19,122","-10,035","-10,209","-3,116","-11,663",,,,,
49060,VIRGINIA                 ,ARLINGTON,"-95,683","-61,470","-58,279","-50,867","-27,867",,,,,
49070,VIRGINIA                 ,AUGUSTA,"-157,082","-71,422","-120,886","-69,221","-71,221",,,,,
49080,VIRGINIA                 ,BATH,"-3,945","-3,356","-8,209","-1,462","-1,119",,,,,
49088,VIRGINIA                 ,BEDFORD CITY,"2,075","1,973",982,"10,017","-3,454",,,,,
49090,VIRGINIA                 ,BEDFORD,"29,285","35,755","29,720","34,474","8,084",,,,,
49100,VIRGINIA                 ,BLAND,"-7,194","1,286","-3,983","7,750","1,266",,,,,
49110,VIRGINIA                 ,BOTETOURT,"23,803","27,719","33,523","22,750","13,337",,,,,
49111,VIRGINIA                 ,BRISTOL CITY,"-87,357","-69,176","-79,072","-99,524","-66,496",,,,,
49120,VIRGINIA                 ,BRUNSWICK,"8,212","-7,343","-12,476","-11,781","-15,953",,,,,
49130,VIRGINIA                 ,BUCHANAN,"-75,229","-39,610","-42,819","-51,473","-35,753",,,,,
49140,VIRGINIA                 ,BUCKINGHAM,"-27,067","-5,886","-16,828","-6,620","-8,938",,,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,"-2,767","-8,014","-6,147","-1,844","-1,257",,,,,
49150,VIRGINIA                 ,CAMPBELL,"-77,125","-51,578","-48,896",459,"-31,284",,,,,
49160,VIRGINIA                 ,CAROLINE,"-12,042","-8,281","-19,873","-30,255","-19,645",,,,,
49170,VIRGINIA                 ,CARROLL,"-19,574","-30,725","-14,908","-20,621","-13,161",,,,,
49180,VIRGINIA                 ,CHARLES CITY,"6,248","4,498","8,276","-4,468","-10,067",,,,,
49190,VIRGINIA                 ,CHARLOTTE,"5,066","6,054","-8,033","-4,445","-6,953",,,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"-160,637","-67,217","-116,637","-69,853","-41,880",,,,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"159,027","185,646","127,701","100,145","94,649",,,,,
49200,VIRGINIA                 ,CHESTERFIELD,"156,346","77,948","72,945","-40,990","-133,725",,,,,
49210,VIRGINIA                 ,CLARKE,"-71,823","-37,512","-35,348","-56,968","-81,503",,,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"20,238","14,718","11,621","-7,747","-24,470",,,,,
49213,VIRGINIA                 ,COVINGTON CITY,"2,524","2,011","-1,169","-7,573","5,268",,,,,
49220,VIRGINIA                 ,CRAIG,"11,475","6,381","4,285","5,730","1,695",,,,,
49230,VIRGINIA                 ,CULPEPER,"-152,236","-39,496","-56,402","-40,172","-26,026",,,,,
49240,VIRGINIA                 ,CUMBERLAND,"2,296","2,999","2,101",-867,"-3,857",,,,,
49241,VIRGINIA                 ,DANVILLE CITY,"-43,867","18,635","-10,763","60,637","103,581",,,,,
49250,VIRGINIA                 ,DICKENSON,"-62,908","-42,649","-64,596","-49,393","-25,669",,,,,
49260,VIRGINIA                 ,DINWIDDIE,"35,240","16,144","18,639","-7,609","-22,527",,,,,
49270,VIRGINIA                 ,EMPORIA CITY,"2,601","-44,207","-57,246","-37,513","-8,408",,,,,
49280,VIRGINIA                 ,ESSEX,"10,882","5,247","5,475","-4,260","-11,314",,,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"-51,633","-49,245","-79,301","-35,526","-16,569",,,,,
49290,VIRGINIA                 ,FAIRFAX,"-351,039","-233,247","-330,694","-235,098","-103,522",,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,"-7,357","-4,823","-3,198","-5,459","-1,100",,,,,
49300,VIRGINIA                 ,FAUQUIER,"-60,518","-45,000","-43,202","-33,575","-15,126",,,,,
49310,VIRGINIA                 ,FLOYD,"-2,866","8,493","4,867","6,953","3,814",,,,,
49320,VIRGINIA                 ,FLUVANNA,"-47,312","-14,512","-34,997","-16,356","-13,846",,,,,
49328,VIRGINIA                 ,FRANKLIN CITY,"18,440","12,223","8,927","-1,178","-5,088",,,,,
49330,VIRGINIA                 ,FRANKLIN,"61,634","50,003","70,214","62,368","29,970",,,,,
49340,VIRGINIA                 ,FREDERICK,"-283,055","-299,400","-221,345","-245,356","-282,987",,,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"-76,942","-42,550","-54,583","-44,137","-27,207",,,,,
49343,VIRGINIA                 ,GALAX CITY,"-17,571","-12,371","-13,109","-7,312","-3,088",,,,,
49350,VIRGINIA                 ,GILES,"11,122","14,183","7,153","9,608","5,515",,,,,
49360,VIRGINIA                 ,GLOUCESTER,"25,912","30,397","20,077","5,813","6,314",,,,,
49370,VIRGINIA                 ,GOOCHLAND,"5,579","3,780","7,406","-2,751","-7,607",,,,,
49380,VIRGINIA                 ,GRAYSON,"-22,219","-9,842","-6,331","-12,808","-2,409",,,,,
49390,VIRGINIA                 ,GREENE,"-35,912","-12,992","-43,134","-15,499","-8,629",,,,,
49400,VIRGINIA                 ,GREENSVILLE,108,"-12,888","-13,668","-2,824","-1,053",,,,,
