Physician Geographic Practice Cost Indices by Calendar Year,,,,,,,,,,,,,,,,,,,,,,,,,
County Code,State,County Name,Carrier 2016,Locality 2016,GPCI WK 2010,GPCI WK 2011,GPCI WK 2012,GPCI WK 2013,GPCI WK 2014,GPCI WK 2015,GPCI WK 2016,GPCI PE 2010,GPCI PE 2011,GPCI PE 2012,GPCI PE 2013,GPCI PE 2014,GPCI PE 2015,GPCI PE 2016,GPCI MP 2010,GPCI MP 2011,GPCI MP 2012,GPCI MP 2013,GPCI MP 2014,GPCI MP 2015,GPCI MP 2016
45070,TEXAS,Austin,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45080,TEXAS,Bailey,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45090,TEXAS,Bandera,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45100,TEXAS,Bastrop,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45100,TEXAS,Bastrop,04412,31,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.992,0.995,1.009,1.009,1.014,1.019,1.019,0.969,0.859,0.751,0.751,0.759,0.766,0.766
45110,TEXAS,Baylor,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45113,TEXAS,Bee,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45120,TEXAS,Bell,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45130,TEXAS,Bexar,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45140,TEXAS,Blanco,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45140,TEXAS,Blanco,04412,31,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.992,0.995,1.009,1.009,1.014,1.019,1.019,0.969,0.859,0.751,0.751,0.759,0.766,0.766
45150,TEXAS,Borden,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45160,TEXAS,Bosque,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45170,TEXAS,Bowie,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45180,TEXAS,Brazoria,04412,15,1.000,1.000,1.009,1.009,1.014,1.019,1.019,0.980,0.985,0.996,0.996,1.005,1.013,1.013,1.223,1.100,0.985,0.985,0.970,0.955,0.955
45180,TEXAS,Brazoria,04412,09,1.019,1.014,1.009,1.009,1.014,1.019,1.019,0.961,0.967,0.987,0.987,0.989,0.990,0.990,1.223,1.070,0.923,0.923,0.939,0.955,0.955
45190,TEXAS,Brazos,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45200,TEXAS,Brewster,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45201,TEXAS,Briscoe,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45210,TEXAS,Brooks,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45220,TEXAS,Brown,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45221,TEXAS,Burleson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45222,TEXAS,Burnet,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45222,TEXAS,Burnet,04412,31,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.992,0.995,1.009,1.009,1.014,1.019,1.019,0.969,0.859,0.751,0.751,0.759,0.766,0.766
45222,TEXAS,Burnet,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45223,TEXAS,Caldwell,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45224,TEXAS,Calhoun,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45230,TEXAS,Callahan,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45240,TEXAS,Cameron,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45250,TEXAS,Camp,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45251,TEXAS,Carson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45260,TEXAS,Cass,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45270,TEXAS,Castro,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45280,TEXAS,Chambers,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45281,TEXAS,Cherokee,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45290,TEXAS,Childress,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45291,TEXAS,Clay,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45292,TEXAS,Cochran,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45300,TEXAS,Coke,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45301,TEXAS,Coleman,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45310,TEXAS,Collin,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45310,TEXAS,Collin,04412,11,1.009,1.009,1.009,1.009,1.014,1.018,1.018,1.001,1.001,1.017,1.017,1.013,1.009,1.009,1.110,0.969,0.834,0.834,0.803,0.772,0.772
45311,TEXAS,Collingsworth,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45312,TEXAS,Colorado,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45320,TEXAS,Comal,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45321,TEXAS,Comanche,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45330,TEXAS,Concho,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45340,TEXAS,Cooke,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45341,TEXAS,Coryell,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45350,TEXAS,Cottle,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45360,TEXAS,Crane,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45361,TEXAS,Crockett,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45362,TEXAS,Crosby,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45370,TEXAS,Culberson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45380,TEXAS,Dallam,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45390,TEXAS,Dallas,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45390,TEXAS,Dallas,04412,11,1.009,1.009,1.009,1.009,1.014,1.018,1.018,1.001,1.001,1.017,1.017,1.013,1.009,1.009,1.110,0.969,0.834,0.834,0.803,0.772,0.772
45391,TEXAS,Dawson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45392,TEXAS,Deaf Smith,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45400,TEXAS,Delta,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45410,TEXAS,Denton,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45410,TEXAS,Denton,04412,11,1.009,1.009,1.009,1.009,1.014,1.018,1.018,1.001,1.001,1.017,1.017,1.013,1.009,1.009,1.110,0.969,0.834,0.834,0.803,0.772,0.772
45410,TEXAS,Denton,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45420,TEXAS,DeWitt,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45421,TEXAS,Dickens,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45430,TEXAS,Dimmit,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45431,TEXAS,Donley,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45440,TEXAS,Duval,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45450,TEXAS,Eastland,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45451,TEXAS,Ector,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45460,TEXAS,Edwards,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45470,TEXAS,Ellis,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45480,TEXAS,El Paso,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45490,TEXAS,Erath,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45500,TEXAS,Falls,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45510,TEXAS,Fannin,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45511,TEXAS,Fayette,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45520,TEXAS,Fisher,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45521,TEXAS,Floyd,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45522,TEXAS,Foard,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45530,TEXAS,Fort Bend,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45530,TEXAS,Fort Bend,04412,18,1.016,1.012,1.009,1.009,1.014,1.019,1.019,0.994,0.992,1.002,1.002,1.004,1.006,1.006,1.345,1.131,0.923,0.923,0.939,0.955,0.955
45531,TEXAS,Franklin,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45540,TEXAS,Freestone,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45541,TEXAS,Frio,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45542,TEXAS,Gaines,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45550,TEXAS,Galveston,04412,18,1.016,1.012,1.009,1.009,1.014,1.019,1.019,0.994,0.992,1.002,1.002,1.004,1.006,1.006,1.345,1.131,0.923,0.923,0.939,0.955,0.955
45550,TEXAS,Galveston,04412,15,1.000,1.000,1.009,1.009,1.014,1.019,1.019,0.980,0.985,0.996,0.996,1.005,1.013,1.013,1.223,1.100,0.985,0.985,0.970,0.955,0.955
45551,TEXAS,Garza,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45552,TEXAS,Gillespie,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45560,TEXAS,Glasscock,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45561,TEXAS,Goliad,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45562,TEXAS,Gonzales,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45563,TEXAS,Gray,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45564,TEXAS,Grayson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45570,TEXAS,Gregg,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45580,TEXAS,Grimes,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45581,TEXAS,Guadalupe,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45582,TEXAS,Hale,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45583,TEXAS,Hall,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45590,TEXAS,Hamilton,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45591,TEXAS,Hansford,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45592,TEXAS,Hardeman,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45600,TEXAS,Hardin,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45610,TEXAS,Harris,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45610,TEXAS,Harris,04412,18,1.016,1.012,1.009,1.009,1.014,1.019,1.019,0.994,0.992,1.002,1.002,1.004,1.006,1.006,1.345,1.131,0.923,0.923,0.939,0.955,0.955
45620,TEXAS,Harrison,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45621,TEXAS,Hartley,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45630,TEXAS,Haskell,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45631,TEXAS,Hays,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45631,TEXAS,Hays,04412,31,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.992,0.995,1.009,1.009,1.014,1.019,1.019,0.969,0.859,0.751,0.751,0.759,0.766,0.766
45632,TEXAS,Hemphill,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45640,TEXAS,Henderson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45650,TEXAS,Hidalgo,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45651,TEXAS,Hill,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45652,TEXAS,Hockley,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45653,TEXAS,Hood,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45654,TEXAS,Hopkins,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45660,TEXAS,Houston,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45661,TEXAS,Howard,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45662,TEXAS,Hudspeth,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45670,TEXAS,Hunt,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45671,TEXAS,Hutchinson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45672,TEXAS,Irion,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45680,TEXAS,Jack,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45681,TEXAS,Jackson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45690,TEXAS,Jasper,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45691,TEXAS,Jeff Davis,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45700,TEXAS,Jefferson,04412,20,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.938,0.937,0.896,0.896,0.899,0.902,0.902,1.346,1.131,0.923,0.923,0.939,0.955,0.955
45700,TEXAS,Jefferson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45710,TEXAS,Jim Hogg,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45711,TEXAS,Jim Wells,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
45720,TEXAS,Johnson,04412,99,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.940,0.943,0.912,0.912,0.916,0.920,0.920,1.065,0.936,0.809,0.809,0.816,0.822,0.822
