DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 UNCOMPENSATED CARE REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT RULES (DISPROPORTIONATE SHARE REPRICED TO UNCOMPAENSATED CARE UNTIL SEPTEMBER 2013)                                                                                                                                                      DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY. ,,,,,,,,
CODE,STATE,COUNTY,PART A 2010,PART A 2011,PART A 2012,PART A 2013         (JAN-SEP),PART A 2013   (OCT-DEC),PART A 2014
05640,CALIFORNIA,TULARE,"-2,041,212","-1,967,231","-1,652,378","-1,613,415","-32,453","-693,115"
05650,CALIFORNIA,TUOLUMNE,"-174,581","-148,699","-174,779","-191,678","-27,680","-105,862"
05660,CALIFORNIA,VENTURA,"-1,129,984","-1,356,642","-1,327,354","-1,257,437","-418,750","-1,446,474"
05670,CALIFORNIA,YOLO,"-405,597","-359,584","-279,117","-279,205","-43,632","-223,497"
05680,CALIFORNIA,YUBA,"-672,764","-555,849","-480,580","-148,231","-16,227","-72,570"
06000,COLORADO,ADAMS,"33,868","-74,011","-209,475","-159,727","-138,313","-550,632"
06010,COLORADO,ALAMOSA,"-7,783","-3,207","-9,867","-13,463","-4,844","-11,451"
06020,COLORADO,ARAPAHOE,"26,670","55,645","-53,826","-2,329","-151,192","-546,559"
06030,COLORADO,ARCHULETA,"-1,054",513,"-4,259","-7,178",-711,"-6,255"
06040,COLORADO,BACA,"-1,343","-3,784","-2,476","-8,351",-437,"-4,621"
06050,COLORADO,BENT,"-7,845","-8,003","-13,946","-8,741","-3,448","-14,095"
06060,COLORADO,BOULDER,"-61,710","-8,092","-67,805","-34,084","-31,436","-130,628"
06070,COLORADO,CHAFFEE,"-2,490","-11,960","-11,221","-5,939","-2,364","-8,714"
06080,COLORADO,CHEYENNE,-742,51,-807,580,0,"1,444"
06090,COLORADO,CLEAR CREEK,"-1,731",721,-818,"-9,107",-271,"-3,526"
06100,COLORADO,CONEJOS,"1,646","-8,762","-5,882",-16,"-1,798","-8,911"
06110,COLORADO,COSTILLA,"-1,968","-3,319","-1,797","-3,588",-106,"-6,656"
06120,COLORADO,CROWLEY,"-6,703","-6,574","-11,544","-4,813",-929,"-6,350"
06130,COLORADO,CUSTER,-708,"-4,001","-13,974","-2,376","-1,124","-3,098"
06140,COLORADO,DELTA,"-7,444","-21,423","-9,858","-11,365","-2,912","-10,342"
06150,COLORADO,DENVER,"713,406","784,686","578,670","403,777","-287,700","-1,066,494"
06160,COLORADO,DOLORES,953,-208,-12,631,0,0
06170,COLORADO,DOUGLAS,"12,912","3,111","-2,050","9,452","-11,348","-8,478"
06180,COLORADO,EAGLE,"-23,446","-2,755","-9,389",-957,"-2,314","-7,369"
06190,COLORADO,ELBERT,"9,009","5,469","-4,360","-9,988","-2,943","-7,704"
06200,COLORADO,EL PASO,"-151,357","-221,671","-251,131","-207,551","-167,536","-632,889"
06210,COLORADO,FREMONT,"-43,149","-42,202","-41,007","-36,714","-16,151","-58,240"
06220,COLORADO,GARFIELD,"-7,928",-518,"-23,097","-5,655",-934,"-13,257"
06230,COLORADO,GILPIN,-525,"-1,181","1,866",-711,-741,"-4,006"
06240,COLORADO,GRAND,"-6,988","-5,592",483,"-6,231",-518,"-3,177"
06250,COLORADO,GUNNISON,"-2,884",558,"-1,924",-506,0,"-4,755"
06260,COLORADO,HINSDALE,0,"-1,035",0,0,0,0
06270,COLORADO,HUERFANO,"-9,846","-13,009","-14,000","-17,978","-2,155","-12,775"
06280,COLORADO,JACKSON,-747,"-7,768",-836,"-4,105",-167,"-1,877"
06290,COLORADO,JEFFERSON,"132,575","147,981","111,756","-7,022","-89,287","-352,294"
06300,COLORADO,KIOWA,"-2,593","-1,255",-766,0,0,"-1,453"
06310,COLORADO,KIT CARSON,"-1,575","2,761","-9,633","-4,244",-518,546
06320,COLORADO,LAKE,"1,447","-9,218","-1,520","-1,091",44,"-12,233"
06330,COLORADO,LA PLATA,306,"-23,936","-19,358","-9,957","-1,696","-20,223"
06340,COLORADO,LARIMER,"-78,415","-100,019","-117,117","-42,437","-38,755","-151,061"
06350,COLORADO,LAS ANIMAS,"-11,523","-14,811","-23,327","-25,579","-4,041","-32,547"
06360,COLORADO,LINCOLN,"-3,972","-26,106","-2,350","-9,604","-1,143","-7,979"
06370,COLORADO,LOGAN,"-8,005","-8,306","-19,553","-1,061","-8,325","-17,953"
06380,COLORADO,MESA,"-51,423","-7,572","-11,840","-22,768","-11,389","-30,754"
06390,COLORADO,MINERAL,*,*,*,*,*,*
06400,COLORADO,MOFFAT,-394,-482,"1,478",165,0,"-6,851"
06410,COLORADO,MONTEZUMA,"-4,824","-17,414","-21,513","-6,248","-8,019","-23,052"
06420,COLORADO,MONTROSE,"-7,517","1,176","-11,955","-4,359","-3,034","-7,296"
06430,COLORADO,MORGAN,"-17,113","-32,384","-24,596","-10,648","-7,431","-21,410"
06440,COLORADO,OTERO,"-62,010","-58,464","-53,871","-28,371","-6,149","-34,975"
06450,COLORADO,OURAY,"-1,393",0,-383,-647,-368,"-1,704"
06460,COLORADO,PARK,"1,309","-9,592","-1,782","-4,313","-3,385","-10,760"
06470,COLORADO,PHILLIPS,-986,"-3,057",-34,"-1,760","-2,357","-3,201"
06480,COLORADO,PITKIN,"-3,185",0,-976,-833,-712,0
06490,COLORADO,PROWERS,"-18,141","-9,441","-17,944","-21,014","-4,177","-10,754"
06500,COLORADO,PUEBLO,"-375,869","-266,931","-273,866","-254,398","-99,919","-355,781"
06510,COLORADO,RIO BLANCO,0,27,"-5,716",715,-514,0
06520,COLORADO,RIO GRANDE,"-20,556","-18,598","-9,701","-3,910","-1,183","-18,555"
06530,COLORADO,ROUTT,782,134,"-3,582","-12,425","-2,842","-2,564"
06540,COLORADO,SAGUACHE,"-4,358",-573,-181,"-4,318","-2,276","-5,764"
06550,COLORADO,SAN JUAN,*,*,*,*,*,*
06560,COLORADO,SAN MIGUEL,0,-70,-125,0,0,"-4,624"
06570,COLORADO,SEDGWICK,"-4,046",-392,0,958,-496,"-3,164"
06580,COLORADO,SUMMIT,-554,"-7,905","1,846","-2,220","-1,442","-5,784"
06590,COLORADO,TELLER,"-6,510","-12,103","-19,170","-18,846","-6,675","-21,149"
06600,COLORADO,WASHINGTON,"-2,949",30,"-2,862","2,872",-874,"-2,492"
06610,COLORADO,WELD,"-232,595","-244,319","-215,662","-148,718","-30,920","-102,130"
06620,COLORADO,YUMA,"-17,030","-5,096","-7,244","-6,899","-2,929","-4,621"
06630,COLORADO,BROOMFIELD,"7,136","-2,139","-15,041","-2,571","-12,919","-39,112"
07000,CONNECTICUT,FAIRFIELD,"176,211","-39,044","-575,121","-775,731","-276,012","-1,101,045"
07010,CONNECTICUT,HARTFORD,"-326,532","-749,929","-1,444,649","-1,453,410","-323,970","-1,137,506"
07020,CONNECTICUT,LITCHFIELD,"-43,115","-161,324","-315,466","-181,830","-41,321","-158,968"
07030,CONNECTICUT,MIDDLESEX,"66,068","37,272","-90,968","-129,047","-40,367","-165,835"
07040,CONNECTICUT,NEW HAVEN,"831,832","47,993","-950,415","-1,708,313","-577,918","-2,196,891"
07050,CONNECTICUT,NEW LONDON,"-35,648","-241,371","-506,783","-519,279","-111,073","-407,708"
07060,CONNECTICUT,TOLLAND,"-64,848","-99,146","-144,760","-134,856","-27,146","-116,696"
07070,CONNECTICUT,WINDHAM,"-132,469","-206,152","-278,592","-309,337","-52,444","-195,969"
08000,DELAWARE,KENT,"-455,616","-411,720","-458,197","-420,530","-80,266","-296,364"
08010,DELAWARE,NEW CASTLE,"-613,313","-676,410","-627,602","-738,961","-273,826","-948,703"
08020,DELAWARE,SUSSEX,"-268,480","-288,233","-325,489","-328,420","-40,056","-187,210"
09000,DISTRICT OF COLUMBIA,THE DISTRICT,"-1,863,088","-2,193,316","-2,305,502","-1,903,749","-631,331","-2,181,841"
10000,FLORIDA,ALACHUA,"-342,594","-383,688","-295,300","-309,005","-266,148","-970,756"
10010,FLORIDA,BAKER,"-9,763","-15,958","7,446","-24,840","-20,920","-60,043"
10020,FLORIDA,BAY,"-779,547","-680,316","-704,390","-385,358","-112,665","-462,381"
10030,FLORIDA,BRADFORD,"-65,293","-55,784","-52,816","-61,264","-25,672","-85,608"
10040,FLORIDA,BREVARD,"431,994","624,050","471,352","301,138","53,047","160,450"
10050,FLORIDA,BROWARD,"1,618,197","-105,190","76,383","646,935","-1,022,581","-3,540,186"
10060,FLORIDA,CALHOUN,"-62,720","-23,163","-21,832","-14,249","-7,135","-22,567"
10070,FLORIDA,CHARLOTTE,"-57,858","-87,043","-137,150","-122,006","-59,926","-216,019"
10080,FLORIDA,CITRUS,"-71,096","-91,324","-121,527","-84,375","-29,588","-121,117"
10090,FLORIDA,CLAY,"-113,484","-109,816","-162,224","-136,292","-67,527","-230,102"
10100,FLORIDA,COLLIER,"-112,254","-135,844","-117,615","-99,879","-73,269","-270,633"
10110,FLORIDA,COLUMBIA,"-3,354","-56,799","-59,233","-24,791","-67,545","-143,862"
10120,FLORIDA,MIAMI-DADE,"-6,452,218","-5,273,170","-4,550,436","-2,856,094","-2,380,668","-8,107,072"
10130,FLORIDA,DE SOTO,"-14,927","-20,749","-27,871","-35,765","-14,778","-41,283"
10140,FLORIDA,DIXIE,"-49,506","-54,461","-59,919","-36,764","-26,281","-73,187"
10150,FLORIDA,DUVAL,"-82,444","-121,655","145,448","-256,730","-608,850","-2,223,977"
10160,FLORIDA,ESCAMBIA,"-768,415","-797,105","-783,159","-593,403","-192,043","-734,958"
10170,FLORIDA,FLAGLER,"-39,787","-42,603","-44,887","-29,425","-10,261","-37,374"
10180,FLORIDA,FRANKLIN,"-27,319","-16,072","-27,067","-5,397","-8,424","-21,240"
10190,FLORIDA,GADSDEN,"-69,430","-73,360","-83,714","-46,989","-52,230","-171,079"
10200,FLORIDA,GILCHRIST,"-9,954","-23,176","-25,228","-2,751","-12,676","-52,671"
10210,FLORIDA,GLADES,"-2,417","-6,991","-11,451","-4,617","-4,070","-21,267"
10220,FLORIDA,GULF,"-57,845","-56,892","-63,759","-18,330","-6,162","-31,054"
10230,FLORIDA,HAMILTON,"-4,886","-11,454","-40,093","-46,762","-14,176","-34,188"
10240,FLORIDA,HARDEE,"-29,859","-54,792","-46,583","-54,433","-7,909","-34,432"
10250,FLORIDA,HENDRY,-870,"-67,046","-25,574","-47,988","-36,067","-81,738"
10260,FLORIDA,HERNANDO,"-126,001","-111,036","-139,459","-43,960","-27,187","-113,913"
10270,FLORIDA,HIGHLANDS,"-269,494","-243,960","-229,226","-183,775","-42,841","-138,893"
10280,FLORIDA,HILLSBOROUGH,"-36,393","-78,216","-128,278","-413,398","-854,424","-3,092,619"
10290,FLORIDA,HOLMES,"-74,150","-51,184","-57,315","-29,402","-6,887","-30,625"
10300,FLORIDA,INDIAN RIVER,"-45,838","-87,494","-74,091","-31,196","-28,787","-119,265"
10310,FLORIDA,JACKSON,"-240,017","-185,832","-153,202","-123,705","-25,818","-99,739"
10320,FLORIDA,JEFFERSON,"-32,690","-29,490","-43,624","-27,498","-11,880","-39,065"
10330,FLORIDA,LAFAYETTE,"-5,036","-2,640","-18,572",-784,"-2,932","-10,983"
10340,FLORIDA,LAKE,"-151,565","-214,385","-283,005","-206,849","-122,310","-420,288"
10350,FLORIDA,LEE,"-298,344","-302,536","-314,233","-287,524","-336,229","-1,197,328"
10360,FLORIDA,LEON,"-170,361","-183,694","-137,222","-128,590","-142,568","-486,181"
10370,FLORIDA,LEVY,"-45,342","-74,300","-64,750","-92,956","-57,569","-167,413"
10380,FLORIDA,LIBERTY,"-5,066","-12,317","6,838","-8,124","-3,574","-11,994"
10390,FLORIDA,MADISON,"-30,255","-21,715","-43,769","-25,685","-8,826","-43,941"
10400,FLORIDA,MANATEE,"-169,248","-242,570","-294,249","-133,747","-69,344","-236,957"
10410,FLORIDA,MARION,"-185,886","-178,193","-251,806","-155,613","-144,205","-428,384"
10420,FLORIDA,MARTIN,"-9,522","-6,145","-70,016","-17,557","-21,641","-57,144"
10430,FLORIDA,MONROE,"-265,697","-199,550","-192,965","-97,299","-21,330","-111,431"
10440,FLORIDA,NASSAU,"-42,628","-68,596","-22,009","-20,601","-34,349","-162,030"
10450,FLORIDA,OKALOOSA,"-212,935","-243,693","-246,488","-225,998","-57,362","-200,039"
10460,FLORIDA,OKEECHOBEE,"-44,775","-93,016","-86,028","-27,029","-14,358","-48,473"
10470,FLORIDA,ORANGE,"167,557","254,510","293,663","-95,375","-442,694","-1,670,197"
10480,FLORIDA,OSCEOLA,"-67,218","-219,330","-88,662","-54,545","-123,229","-460,517"
10490,FLORIDA,PALM BEACH,"615,311","283,459","322,173","137,149","-612,012","-2,503,626"
10500,FLORIDA,PASCO,"415,011","470,502","375,577","200,513","-91,050","-350,860"
10510,FLORIDA,PINELLAS,"52,738","-298,420","-68,938","1,206","-391,642","-1,572,391"
10520,FLORIDA,POLK,"-501,831","-617,403","-637,348","-428,122","-288,942","-1,042,975"
10530,FLORIDA,PUTNAM,"-221,108","-288,266","-261,981","-143,787","-49,880","-186,383"
10540,FLORIDA,ST. JOHNS,"-163,809","-33,692","-38,945","-30,020","-39,634","-147,566"
10550,FLORIDA,ST. LUCIE,"-113,643","-280,264","-236,351","-189,284","-136,942","-563,124"
10560,FLORIDA,SANTA ROSA,"-326,413","-348,261","-265,678","-185,251","-52,236","-177,833"
10570,FLORIDA,SARASOTA,"-50,461","-122,865","-209,058","-268,245","-99,588","-329,213"
10580,FLORIDA,SEMINOLE,"63,797","21,623","81,047","-52,834","-132,805","-471,289"
10590,FLORIDA,SUMTER,"-64,417","-50,180","-60,357","-56,368","-13,936","-73,732"
10600,FLORIDA,SUWANNEE,"-76,854","-104,759","-95,401","-22,497","-20,432","-83,779"
10610,FLORIDA,TAYLOR,"-61,476","-55,414","-59,362","-23,211","-16,220","-68,794"
10620,FLORIDA,UNION,"-19,366","-33,769","-2,870","-5,512","-12,656","-43,829"
10630,FLORIDA,VOLUSIA,"-211,537","-337,473","-352,494","-169,383","-186,947","-635,055"
10640,FLORIDA,WAKULLA,"-28,362","-62,511","-31,432","-26,249","-23,734","-87,244"
10650,FLORIDA,WALTON,"-101,265","-81,757","-93,577","-111,207","-20,278","-67,121"
10660,FLORIDA,WASHINGTON,"-111,771","-114,105","-104,345","-28,106","-11,659","-30,985"
11000,GEORGIA,APPLING,"-18,525","-18,367","-23,489","-18,986","-15,519","-37,154"
11010,GEORGIA,ATKINSON,"-22,709","-16,946","-14,401","-15,776","-1,001","-1,639"
11011,GEORGIA,BACON,"-22,821","-10,981","-21,937","-13,550","-1,782","-7,423"
11020,GEORGIA,BAKER,"-6,333",-771,298,"-1,470","-1,766","-1,539"
11030,GEORGIA,BALDWIN,"-162,009","-123,847","-121,852","-92,025","-21,938","-94,353"
11040,GEORGIA,BANKS,"-38,030","-39,242","-33,057","-26,021","-3,811","-16,432"
11050,GEORGIA,BARROW,"-139,880","-201,638","-174,742","-157,380","-45,358","-166,322"
11060,GEORGIA,BARTOW,"-245,806","-338,720","-279,303","-210,957","-62,364","-202,498"
11070,GEORGIA,BEN HILL,"-113,801","-85,392","-79,249","-46,382","-5,242","-22,885"
11080,GEORGIA,BERRIEN,"-113,346","-96,583","-88,998","-79,163","-5,129","-28,075"
11090,GEORGIA,BIBB,"-977,395","-561,573","-702,222","-469,230","-153,131","-477,987"
11100,GEORGIA,BLECKLEY,"-38,096","-11,447","-12,145","-17,517","-1,279","-6,500"
11110,GEORGIA,BRANTLEY,"-30,438","-22,501","-52,336","-6,563","-5,032","-9,283"
11120,GEORGIA,BROOKS,"-38,001","-20,736","-40,490","-35,004","-4,338","-21,508"
11130,GEORGIA,BRYAN,"-108,302","-63,258","-29,329","-42,872","-15,667","-53,918"
11140,GEORGIA,BULLOCH,"-321,977","-285,055","-246,460","-164,361","-31,741","-102,893"
11150,GEORGIA,BURKE,"-95,372","-74,095","-62,491","-38,308","-15,087","-44,725"
11160,GEORGIA,BUTTS,"-72,658","-65,501","-63,687","-71,633","-6,136","-38,276"
11161,GEORGIA,CALHOUN,"-29,606","-23,545","-47,909","-24,471","-4,443","-18,691"
11170,GEORGIA,CAMDEN,"-77,833","-13,508","-26,733","-7,418","-5,411","-25,924"
11180,GEORGIA,CANDLER,"-84,187","-69,018","-56,829","-30,307",-826,"-12,734"
11190,GEORGIA,CARROLL,"-120,809","-179,935","-125,513","-188,006","-52,070","-199,038"
11200,GEORGIA,CATOOSA,"-78,469","-71,838","-118,584","-103,697","-22,090","-120,516"
11210,GEORGIA,CHARLTON,"-1,236","-4,390","-16,137","-7,918","-3,140","-13,906"
11220,GEORGIA,CHATHAM,"-500,905","-437,911","-336,285","-326,320","-151,444","-498,205"
11230,GEORGIA,CHATTAHOOCHEE,"-13,538",50,"-9,140","-4,442","-4,337","-8,348"
11240,GEORGIA,CHATTOOGA,"-76,087","-106,795","-73,752","-84,964","-18,315","-53,824"
11250,GEORGIA,CHEROKEE,"-18,489","-27,574","-26,882","-13,619","-36,510","-116,337"
11260,GEORGIA,CLARKE,"-237,659","-274,276","-264,769","-207,039","-38,233","-188,138"
11270,GEORGIA,CLAY,-716,"-5,526","-5,382","-6,508","-2,378","-2,794"
11280,GEORGIA,CLAYTON,"-197,621","-89,932","-46,350","-85,522","-170,655","-649,183"
11281,GEORGIA,CLINCH,"-3,254","-33,231","-32,297","-24,236","-3,243","-7,768"
11290,GEORGIA,COBB,"-194,921","-270,653","-199,429","-43,437","-201,017","-883,317"
11291,GEORGIA,COFFEE,"-111,089","-78,136","-49,019","-57,603","-1,562","-26,170"
11300,GEORGIA,COLQUITT,"-359,347","-298,921","-422,265","-182,013","-63,566","-176,852"
11310,GEORGIA,COLUMBIA,"-158,481","-141,399","-181,989","-90,766","-44,644","-167,093"
11311,GEORGIA,COOK,"-49,005","-50,230","-54,523","-48,736","-3,847","-11,668"
11320,GEORGIA,COWETA,"-60,604","-42,851","-83,401","-100,090","-44,759","-172,292"
11330,GEORGIA,CRAWFORD,"-8,919","-21,104","-18,158","-13,990","-3,479","-6,186"
11340,GEORGIA,CRISP,"-66,735","-74,244","-114,106","-49,441","-16,078","-39,620"
11341,GEORGIA,DADE,"-27,217","-37,539","-23,157","-48,297","-15,018","-78,552"
11350,GEORGIA,DAWSON,409,"-15,840","-10,237","-13,472","-5,419","-42,175"
11360,GEORGIA,DECATUR,"-43,328","-92,009","-52,590","-34,825","-22,600","-80,884"
11370,GEORGIA,DE KALB,"-16,929","36,158","219,583","117,524","-357,269","-1,197,426"
11380,GEORGIA,DODGE,"-169,935","-158,542","-147,096","-77,798","-17,323","-55,606"
11381,GEORGIA,DOOLY,"-26,144","-26,405","-20,312",-180,"-5,317","-16,400"
11390,GEORGIA,DOUGHERTY,"-330,201","-333,087","-403,506","-328,971","-118,479","-379,415"
11400,GEORGIA,DOUGLAS,"-54,620","-87,816","-47,977","-103,847","-53,311","-194,735"
11410,GEORGIA,EARLY,"-47,802","-10,836","-50,015","-18,112","-4,893","-14,804"
11420,GEORGIA,ECHOLS,"-3,179","-4,293","-5,815","-1,718",-63,-489
11421,GEORGIA,EFFINGHAM,"-66,865","-94,349","-61,150","-32,301","-17,029","-70,818"
11430,GEORGIA,ELBERT,"-80,626","-53,819","-50,399","-59,890","-7,138","-33,393"
11440,GEORGIA,EMANUEL,"-93,757","-132,313","-119,811","-91,054","-14,406","-55,607"
11441,GEORGIA,EVANS,"-60,667","-41,940","-27,427","-12,748","-5,297","-12,644"
11450,GEORGIA,FANNIN,"-82,125","-115,041","-76,508","-29,939","-11,119","-41,448"
11451,GEORGIA,FAYETTE,"30,393","5,891","22,435","-24,922","-18,336","-56,135"
11460,GEORGIA,FLOYD,"-444,066","-464,224","-443,797","-365,599","-68,219","-252,776"
11461,GEORGIA,FORSYTH,"57,380","20,988","13,634","-14,410","-11,434","-62,377"
11462,GEORGIA,FRANKLIN,"-92,058","-108,373","-82,069","-84,858","-10,633","-50,640"
11470,GEORGIA,FULTON,"74,877","244,038","283,642","37,707","-598,101","-2,118,544"
11471,GEORGIA,GILMER,"-36,275","-56,341","-34,924","-31,260","-20,037","-51,275"
11480,GEORGIA,GLASCOCK,"-36,884","7,212","-15,119","-1,633","-6,147","-7,563"
11490,GEORGIA,GLYNN,"-44,278","-42,651","-14,892","-62,973","-7,539","-35,279"
11500,GEORGIA,GORDON,"-161,135","-210,404","-173,890","-101,661","-22,251","-77,120"
11510,GEORGIA,GRADY,"-69,480","-79,064","-134,492","-56,154","-12,566","-61,345"
11520,GEORGIA,GREENE,"-33,416","-42,389","-47,838","-17,978","-7,282","-24,260"
11530,GEORGIA,GWINNETT,"5,434","-26,934","-121,793","-169,724","-183,310","-662,704"
11540,GEORGIA,HABERSHAM,"-75,669","-86,523","-129,153","-71,154","-16,079","-51,569"
11550,GEORGIA,HALL,"-297,208","-299,314","-341,986","-284,956","-82,117","-283,586"
11560,GEORGIA,HANCOCK,"-14,254","-25,909","-25,911","-16,640","-5,927","-16,209"
11570,GEORGIA,HARALSON,"-24,673","-78,323","-46,254","-63,599","-15,827","-45,028"
11580,GEORGIA,HARRIS,"-53,416","-37,941","-3,730","-22,597","-13,118","-45,147"
11581,GEORGIA,HART,"-58,641","-35,869","-42,763","-52,170","-13,148","-40,273"
11590,GEORGIA,HEARD,"-23,380","-25,868","-8,880","-44,248","-7,135","-18,969"
11591,GEORGIA,HENRY,"-134,031","-223,347","-152,483","-141,639","-62,617","-227,488"
11600,GEORGIA,HOUSTON,"-375,497","-240,390","-210,089","-149,568","-76,057","-235,610"
11601,GEORGIA,IRWIN,"-26,825","-32,364","-7,407","2,295","-3,417","-11,525"
11610,GEORGIA,JACKSON,"-133,136","-154,770","-137,891","-87,756","-23,293","-95,557"
11611,GEORGIA,JASPER,"-24,039","-18,750","-21,792","-20,307","-2,144","-14,885"
11612,GEORGIA,JEFF DAVIS,"-54,712","-47,990","-58,512","-24,866","-7,571","-21,637"
11620,GEORGIA,JEFFERSON,"-122,616","-75,758","-52,521","-19,343","-13,889","-50,475"
11630,GEORGIA,JENKINS,"-39,231","-16,933","-18,509","-36,418","-6,786","-13,888"
11640,GEORGIA,JOHNSON,"-44,027","-53,902","-48,828","-53,444","-8,013","-28,656"
11650,GEORGIA,JONES,"-44,461","-40,028","-65,180","-41,291","-11,821","-41,232"
11651,GEORGIA,LAMAR,"-43,094","-39,739","-74,211","-24,403","-7,037","-19,725"
11652,GEORGIA,LANIER,"-31,470","-15,391","-8,003","-26,662","-1,950","-9,862"
11660,GEORGIA,LAURENS,"-351,943","-409,159","-347,266","-227,048","-68,603","-193,200"
11670,GEORGIA,LEE,"-44,678","-65,355","-90,697","-74,133","-12,990","-58,899"
11680,GEORGIA,LIBERTY,"-104,563","-110,571","-34,799","-24,719","-19,376","-53,274"
11690,GEORGIA,LINCOLN,"-15,630","-24,038","-21,714","-18,872","-10,176","-30,980"
11691,GEORGIA,LONG,"-18,200","-26,473","-10,355","-14,820","-6,698","-15,169"
11700,GEORGIA,LOWNDES,"-159,551","-168,671","-231,351","-158,737","-23,015","-83,872"
11701,GEORGIA,LUMPKIN,"-40,619","-46,564","-54,262","-34,394","-9,314","-36,029"
11702,GEORGIA,MC DUFFIE,"-92,509","-61,937","-41,695","-29,787","-14,013","-67,557"
11703,GEORGIA,MC INTOSH,"-22,630","-3,313","-3,983","-5,547","-4,750","-11,788"
11710,GEORGIA,MACON,"-44,147","-60,956","-46,993","-20,853","-5,572","-11,809"
11720,GEORGIA,MADISON,"-89,428","-66,160","-83,805","-66,768","-8,710","-45,515"
11730,GEORGIA,MARION,"-2,031","-24,569","-3,906","1,188","-2,572","-7,852"
11740,GEORGIA,MERIWETHER,"-32,709","-50,778","-24,489","-32,612","-16,219","-44,602"
11741,GEORGIA,MILLER,"-22,073","-14,388","-19,266","-20,530","-2,238","-8,491"
11750,GEORGIA,MITCHELL,"-99,055","-90,810","-105,200","-76,599","-8,764","-48,166"
11760,GEORGIA,MONROE,"-77,497","-46,730","-49,193","-30,332","-6,179","-45,782"
11770,GEORGIA,MONTGOMERY,"-24,791","-22,995","-12,332","-5,888","-1,500","-24,065"
11771,GEORGIA,MORGAN,"-29,632","-31,986","-48,965","-60,369","-5,059","-31,422"
11772,GEORGIA,MURRAY,"-157,592","-141,375","-174,725","-123,472","-41,567","-145,564"
11780,GEORGIA,MUSCOGEE,"-45,111","-355,294","-189,314","-192,005","-202,984","-744,342"
11790,GEORGIA,NEWTON,"-96,002","-224,942","-118,255","-78,160","-43,128","-181,201"
11800,GEORGIA,OCONEE,"-46,833","-60,595","-47,641","-32,660","-5,913","-30,061"
11801,GEORGIA,OGLETHORPE,"-11,231","-28,444","-17,098","-22,368","-4,320","-17,087"
11810,GEORGIA,PAULDING,"-71,359","-104,696","-47,809","-41,700","-32,493","-140,838"
11811,GEORGIA,PEACH,"-124,110","-96,009","-60,748","-68,281","-25,139","-97,855"
11812,GEORGIA,PICKENS,"-44,964","-43,335","-31,983","-16,925","-14,014","-39,643"
11820,GEORGIA,PIERCE,"-15,986","-25,743","-7,531","-8,592","-5,280","-8,444"
11821,GEORGIA,PIKE,"-34,973","-22,475","-37,982","-17,792","-8,294","-23,085"
11830,GEORGIA,POLK,"-138,632","-228,659","-186,657","-138,991","-33,954","-111,208"
11831,GEORGIA,PULASKI,"-69,271","-34,562","-44,184","-24,081","-1,931","-13,527"
11832,GEORGIA,PUTNAM,"-48,294","-58,849","-47,224","-26,663","-9,834","-24,283"
11833,GEORGIA,QUITMAN,-803,"-5,031","-1,647",0,0,-301
11834,GEORGIA,RABUN,"-43,436","-50,058","-56,845","-53,448","-7,604","-24,124"
11835,GEORGIA,RANDOLPH,"-10,691","-22,826","-35,676","-42,474","-2,035","-10,544"
11840,GEORGIA,RICHMOND,"-797,951","-649,858","-516,696","-302,997","-211,576","-643,550"
11841,GEORGIA,ROCKDALE,"-77,792","-34,452","-50,435","-91,137","-50,261","-173,018"
11842,GEORGIA,SCHLEY,"-25,994","-20,435","-8,678","-5,919",-495,"-9,707"
11850,GEORGIA,SCREVEN,"-81,930","-56,971","-60,359","-50,268","-11,263","-24,056"
11851,GEORGIA,SEMINOLE,"-24,178","-10,198","-20,057","-6,240","-10,048","-30,283"
11860,GEORGIA,SPALDING,"-203,809","-221,778","-173,177","-158,019","-36,323","-134,253"
11861,GEORGIA,STEPHENS,"-109,888","-96,661","-107,323","-86,592","-18,677","-92,107"
11862,GEORGIA,STEWART,"-5,540","-12,975","-8,211","-17,116","-4,858","-5,450"
11870,GEORGIA,SUMTER,"-64,941","-26,997","-40,136","-25,678","-17,101","-43,950"
11880,GEORGIA,TALBOT,"3,605","-13,288","-2,061","-22,871","-6,176","-17,770"
11881,GEORGIA,TALIAFERRO,"-9,227","-3,631","-16,082","-22,664",-679,"-4,937"
11882,GEORGIA,TATTNALL,"-96,927","-62,469","-49,645","-57,446","-9,142","-26,545"
11883,GEORGIA,TAYLOR,"-55,611","-32,001","-59,915","-7,965","-9,383","-19,383"
11884,GEORGIA,TELFAIR,"-112,859","-82,653","-62,264","-38,989","-6,978","-26,938"
11885,GEORGIA,TERRELL,"-33,421","-34,195","-48,980","-39,147","-6,476","-32,795"
11890,GEORGIA,THOMAS,"-215,109","-197,750","-297,033","-197,571","-46,923","-156,176"
11900,GEORGIA,TIFT,"-246,785","-248,515","-211,936","-131,864","-39,234","-75,757"
11901,GEORGIA,TOOMBS,"-103,254","-85,622","-68,278","-86,894","-21,054","-83,315"
11902,GEORGIA,TOWNS,"-7,443","-14,335","-22,350","-2,124","-4,989","-19,226"
11903,GEORGIA,TREUTLEN,"-53,062","-28,839","-15,745","-12,446","-5,771","-22,523"
