DISABLED -- REPRICING ADJUSTMENTS TO THE 2010-2014 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
44620,TENNESSEE,MONTGOMERY,"-17,767","-14,621","-22,670","-22,720","3,971","-24,451","-30,479","-36,454","-27,700","5,639"
44630,TENNESSEE,MOORE,-265,-731,-449,-380,-57,0,0,-12,-440,-102
44640,TENNESSEE,MORGAN,"-1,837","-1,708","-1,522",-203,214,"-4,955","-4,526","-1,452",-469,644
44650,TENNESSEE,OBION,"-9,913","-10,384","-7,972","-4,056","-2,811","-32,932","-34,708","-18,668","-8,602","-3,514"
44660,TENNESSEE,OVERTON,"-8,049","-6,380","-4,428","-3,609","-1,814","-11,254","-10,310","-9,190","-5,055","-3,099"
44670,TENNESSEE,PERRY,"-1,888","-2,526",-157,-968,-216,"-4,459","-4,984","-2,659",-634,-444
44680,TENNESSEE,PICKETT,"-2,386","-3,088","-1,557",-895,-223,"-5,802","-6,833","-5,893","-3,158","-1,735"
44690,TENNESSEE,POLK,-135,"-1,324","-1,573",-513,94,-316,"-1,876","-1,236",-731,163
44700,TENNESSEE,PUTNAM,"-19,411","-24,695","-15,356","-9,640","-4,408","-49,624","-64,643","-40,291","-19,924","-11,321"
44710,TENNESSEE,RHEA,"-5,755","-5,714","-4,306","-2,497","-1,377","-11,482","-13,798","-8,154","-3,374","-2,403"
44720,TENNESSEE,ROANE,"-9,949","-6,638","-4,643","-1,086",998,"-16,582","-20,514","-10,163","-2,497","3,328"
44730,TENNESSEE,ROBERTSON,"-17,027","-15,331","-7,577","-3,272","-5,664","-36,334","-24,804","-14,974","-4,922","-9,520"
44740,TENNESSEE,RUTHERFORD,"-41,591","-35,343","-19,867","-7,777","-12,551","-110,058","-55,758","-37,751","-13,772","-19,010"
44750,TENNESSEE,SCOTT,"-5,953","-2,660","-3,373","-2,205",-772,"-21,760","-15,433","-9,256","-5,673","-2,297"
44760,TENNESSEE,SEQUATCHIE,-111,-127,131,295,643,-387,-394,"1,665","1,240","4,752"
44770,TENNESSEE,SEVIER,"-9,395","-12,307","-5,002","-5,159","-2,518","-17,548","-20,474","-16,233","-7,995","-4,140"
44780,TENNESSEE,SHELBY,"-74,528","-78,311","-77,312","-36,614","-36,939","-203,592","-177,116","-160,047","-78,828","-64,190"
44790,TENNESSEE,SMITH,"-4,811","-6,830","-2,476","-1,299","-2,471","-19,133","-12,188","-9,430","-2,931","-3,681"
44800,TENNESSEE,STEWART,"-1,659","-2,684","-2,494","-1,838",-104,"-2,511","-1,753","-1,985","-1,267",-180
44810,TENNESSEE,SULLIVAN,"-33,622","-16,422","-5,118","-2,463","2,688","-56,812","-20,599","-6,673","-2,715","3,152"
44820,TENNESSEE,SUMNER,"-33,552","-21,201","-12,604","-6,473","-10,470","-81,786","-44,759","-32,151","-11,344","-21,502"
44830,TENNESSEE,TIPTON,"-5,479","-4,395","-6,759","-2,857","-3,630","-18,378","-13,646","-11,299","-5,326","-3,035"
44840,TENNESSEE,TROUSDALE,"-6,186","-1,665","-2,375","-1,176",-969,"-5,216","-5,700","-2,734","-1,358","-3,360"
44850,TENNESSEE,UNICOI,"-3,864","-10,260","-2,662",-749,-46,"-6,496","-6,173","-4,107",-853,-19
44860,TENNESSEE,UNION,"-3,064","-1,261",-872,-217,174,"-6,327","-4,901","-4,846",-885,383
44870,TENNESSEE,VAN BUREN,"-1,194","-1,631","-1,293",-445,-140,"-2,994","-2,616","-1,172",-472,-88
44880,TENNESSEE,WARREN,"-13,111","-16,961","-9,999","-5,709","-2,278","-39,254","-43,872","-36,265","-16,014","-7,371"
44890,TENNESSEE,WASHINGTON,"-26,340","-35,320","-16,811","-4,029",-171,"-27,380","-42,969","-27,180","-5,863",-263
44900,TENNESSEE,WAYNE,"-2,789","-2,417","-2,863","-1,431",-784,"-7,869","-7,549","-6,317","-2,786","-1,550"
44910,TENNESSEE,WEAKLEY,"-10,584","-9,059","-7,284","-2,383","-1,457","-31,283","-32,349","-22,341","-9,481","-2,884"
44920,TENNESSEE,WHITE,"-8,937","-5,766","-3,873","-3,798","-1,872","-17,752","-21,811","-12,188","-5,924","-2,861"
44930,TENNESSEE,WILLIAMSON,"-10,705","-6,033","-3,082","-2,477","-3,471","-18,903","-7,905","-6,923","-2,475","-3,628"
44940,TENNESSEE,WILSON,"-27,206","-19,854","-12,517","-5,657","-7,492","-59,542","-42,561","-31,398","-10,127","-13,922"
45000,TEXAS,ANDERSON,123,-608,"-2,516","-5,108","-2,127",604,"-3,432","-13,669","-20,247","-12,358"
45010,TEXAS,ANDREWS,25,-55,-59,-229,-464,50,-140,-525,-857,-336
45020,TEXAS,ANGELINA,279,"-1,197","-4,663","-7,615","-3,411","1,787","-9,463","-33,404","-51,468","-28,139"
45030,TEXAS,ARANSAS,"-1,464",-403,-952,-657,317,"-3,081","-1,035","-2,501","-1,476",978
45040,TEXAS,ARCHER,-438,"-1,374","-2,676",-88,"-1,070","-1,803","-5,946","-9,947",-132,"-5,458"
45050,TEXAS,ARMSTRONG,0,0,-336,-110,0,"-1,443",-975,-961,-787,"-2,237"
45060,TEXAS,ATASCOSA,"-2,513","-1,885","-2,295","-1,761","-1,528","-3,174","-3,276","-5,620","-5,320","-4,379"
45070,TEXAS,AUSTIN,"-1,292",-647,"-1,979","-1,532","-1,242","-5,545","-5,879","-8,648","-6,339","-7,389"
45080,TEXAS,BAILEY,6,-47,-118,-371,-156,37,-217,-864,"-1,435",-380
45090,TEXAS,BANDERA,"-1,269","-1,226","-1,583","-1,458","-1,289","-2,159","-2,957","-3,191","-1,803","-2,064"
45100,TEXAS,BASTROP,"1,475","1,812","1,175","-3,107",-201,"4,598","5,283","3,642","-7,678",-454
45110,TEXAS,BAYLOR,25,-105,-317,-661,-374,59,-365,-946,-872,-816
45113,TEXAS,BEE,55,-287,"-1,277","-1,622",-868,337,"-1,466","-5,244","-8,428","-4,038"
45120,TEXAS,BELL,"24,754","19,734","-37,315","-5,140","8,431","72,892","78,511","-104,785","-14,019","24,408"
45130,TEXAS,BEXAR,"-61,321","-106,507","-103,938","-88,905","-77,058","-227,325","-312,529","-336,887","-281,367","-253,298"
45140,TEXAS,BLANCO,16,-37,-162,-827,-397,53,-307,"-1,339","-2,251",-986
45150,TEXAS,BORDEN,*,*,*,*,*,*,*,*,*,*
45160,TEXAS,BOSQUE,50,-237,-765,"-1,196",-661,102,-665,"-2,908","-3,823","-1,697"
45170,TEXAS,BOWIE,"-30,038","-10,077","-19,327","-19,034","1,416","-86,106","-38,723","-64,131","-79,970","4,777"
45180,TEXAS,BRAZORIA,"-7,751","-6,277","-13,137","-12,151","-12,473","-44,293","-44,207","-71,732","-70,227","-65,350"
45190,TEXAS,BRAZOS,"1,216",-395,"-2,863",-865,931,"10,374","-3,453","-25,688","-8,034","6,993"
45200,TEXAS,BREWSTER,9,-150,-258,-242,-70,20,-109,-640,-799,-238
45201,TEXAS,BRISCOE,8,0,-172,0,0,2,0,0,0,-42
45210,TEXAS,BROOKS,49,-153,-682,-895,-223,376,"-1,989","-7,025","-7,579","-4,574"
45220,TEXAS,BROWN,117,-776,"-2,700","-3,451","-2,696",495,"-2,671","-11,484","-15,406","-9,299"
45221,TEXAS,BURLESON,158,-140,-556,-101,80,997,-391,"-3,493",-933,829
45222,TEXAS,BURNET,67,-390,"-2,066","-1,598","-1,409",114,-599,"-3,663","-4,940","-3,157"
45223,TEXAS,CALDWELL,795,905,482,"-1,250",-66,"2,365","3,670","3,217","-5,621",-321
45224,TEXAS,CALHOUN,"-1,280","-1,224","-4,457","-7,047","-8,025","-3,439","-5,424","-12,330","-26,986","-25,602"
45230,TEXAS,CALLAHAN,55,837,-612,-280,-351,"2,305","1,655","-1,368","-1,246",-698
45240,TEXAS,CAMERON,"-49,121","-51,196","-46,750","-13,223","9,154","-476,374","-462,687","-440,495","-137,914","75,250"
45250,TEXAS,CAMP,40,-333,-897,"-1,122",-411,188,-991,"-4,715","-6,280","-3,150"
45251,TEXAS,CARSON,-577,-732,-233,0,-331,"-2,619","-1,908","-1,561","-1,127","-2,479"
45260,TEXAS,CASS,92,-668,"-2,750","-1,841","-2,110",482,"-2,271","-8,619","-10,684","-5,238"
45270,TEXAS,CASTRO,5,-52,-74,-143,-336,27,-87,-879,-801,-554
45280,TEXAS,CHAMBERS,-771,-663,-950,-579,-849,"-3,328","-2,089","-4,319","-4,392","-5,012"
45281,TEXAS,CHEROKEE,138,-801,"-2,454","-2,762","-1,883",555,"-3,237","-12,845","-14,715","-9,310"
45290,TEXAS,CHILDRESS,6,-47,-557,-589,-72,42,-266,"-1,054","-1,814",-864
45291,TEXAS,CLAY,-745,"-2,325","-2,786",-21,"-1,298","-1,438","-4,179","-9,211",-157,"-5,192"
45292,TEXAS,COCHRAN,13,-24,-74,-103,-24,23,-114,-567,-810,-481
45300,TEXAS,COKE,1,0,0,0,-157,55,-182,-531,-709,-190
45301,TEXAS,COLEMAN,9,-151,-274,-630,-72,95,-462,"-2,768","-4,593","-2,018"
45310,TEXAS,COLLIN,-376,-953,224,-670,"-1,447","-1,781","-3,446",803,"-2,672","-5,790"
45311,TEXAS,COLLINGSWORTH,6,-18,0,-137,-156,47,-354,"-1,921","-1,668",-645
45312,TEXAS,COLORADO,27,-179,-310,"-1,062",-696,189,"-1,161","-5,017","-6,147","-3,864"
45320,TEXAS,COMAL,"-3,612","-5,790","-4,132","-4,628","-3,861","-8,718","-13,803","-15,983","-13,986","-10,373"
45321,TEXAS,COMANCHE,33,-133,-637,-519,-583,52,-266,"-1,429","-2,099","-1,161"
45330,TEXAS,CONCHO,24,-53,-69,-62,-113,25,-113,-126,-105,-204
45340,TEXAS,COOKE,95,-438,"-2,203","-2,572","-1,160",197,"-1,153","-5,114","-7,350","-3,406"
45341,TEXAS,CORYELL,"5,556","3,639","-5,527",-475,959,"10,233","9,179","-16,074","-1,495","3,708"
45350,TEXAS,COTTLE,9,-38,-150,-159,-33,18,-83,-212,-499,-242
45360,TEXAS,CRANE,0,-37,-43,-12,-71,39,-229,"-1,182",-912,-310
45361,TEXAS,CROCKETT,0,-7,-132,-45,-99,17,-59,-336,-143,-40
45362,TEXAS,CROSBY,-407,-660,-501,-759,-885,"-1,323","-2,029",-296,-846,"-1,761"
45370,TEXAS,CULBERSON,5,-8,-170,-8,-205,16,-53,-303,-377,-600
45380,TEXAS,DALLAM,0,-126,-60,-238,-83,32,-118,-533,-793,-457
45390,TEXAS,DALLAS,"-2,631","-6,066","1,244","-4,009","-9,395","-28,933","-61,818","12,114","-37,052","-86,014"
45391,TEXAS,DAWSON,29,-164,-485,"-1,020",-408,120,-490,"-2,062","-2,101","-1,194"
45392,TEXAS,DEAF SMITH,28,-70,-423,-868,-650,72,-292,-763,-646,-580
45400,TEXAS,DELTA,"-9,485","-3,866",-777,"-1,745","-3,576","-37,732","-37,419","-35,668","-34,677","-34,569"
45410,TEXAS,DENTON,-340,-719,157,-522,"-1,230","-1,714","-3,407",697,"-2,338","-5,961"
45420,TEXAS,DE WITT,53,-296,-896,-880,-441,55,-429,"-1,676","-2,832",-757
45421,TEXAS,DICKENS,2,-17,-40,-101,-102,11,-69,-157,-217,-87
45430,TEXAS,DIMMIT,7,-72,-374,-519,-89,61,-199,-659,"-1,441",-588
45431,TEXAS,DONLEY,9,-40,-106,-366,-51,52,-306,-416,-994,-373
45440,TEXAS,DUVAL,36,-251,-697,-970,-234,470,"-2,513","-11,959","-19,675","-10,300"
45450,TEXAS,EASTLAND,65,-219,"-1,187","-1,752",-863,243,"-1,659","-6,671","-9,494","-4,723"
45451,TEXAS,ECTOR,"-6,903","1,150","-4,163","-4,721","-3,877","-36,785","7,552","-29,409","-22,661","-16,353"
45460,TEXAS,EDWARDS,6,0,-154,-410,-131,24,-55,-272,-187,0
45470,TEXAS,ELLIS,-200,-422,86,-285,-678,"-1,617","-3,180",620,"-1,947","-4,641"
45480,TEXAS,EL PASO,"-71,283","-52,251","-58,460","-53,468","-42,622","-234,983","-206,376","-226,739","-194,441","-176,685"
45490,TEXAS,ERATH,25,-294,-981,"-2,230","-1,060",90,-643,"-2,087","-3,304","-1,563"
45500,TEXAS,FALLS,"2,244","2,455",850,220,809,"10,852","8,503","4,349","2,129","9,044"
45510,TEXAS,FANNIN,120,-536,"-2,632","-3,545","-2,055",417,"-2,579","-9,181","-15,896","-8,881"
45511,TEXAS,FAYETTE,38,-221,"-1,126","-1,623",-376,184,-761,"-3,254","-4,727","-2,966"
45520,TEXAS,FISHER,9,-72,-343,-461,-333,30,-161,-758,-867,-443
45521,TEXAS,FLOYD,12,-44,-113,-135,-291,16,-77,-608,-562,-416
45522,TEXAS,FOARD,5,-17,-33,-78,0,1,-82,-258,-743,-517
45530,TEXAS,FORT BEND,"-7,181","-6,981","-12,701","-11,284","-10,019","-54,776","-44,098","-77,685","-83,366","-67,739"
45531,TEXAS,FRANKLIN,42,-132,-394,"-1,241",-522,104,-739,"-1,879","-1,630","-1,246"
45540,TEXAS,FREESTONE,50,-201,-673,-673,-741,207,"-1,200","-4,097","-4,499","-2,911"
45541,TEXAS,FRIO,20,-105,-204,-496,-433,100,-783,"-2,644","-4,577","-2,581"
45542,TEXAS,GAINES,20,-44,-312,-149,-188,11,-176,"-1,216","-1,587",-514
45550,TEXAS,GALVESTON,"-12,470","-11,516","-20,999","-18,488","-17,783","-56,868","-50,050","-101,315","-101,146","-99,048"
45551,TEXAS,GARZA,21,-174,-194,-130,-235,25,-171,-360,-480,-303
45552,TEXAS,GILLESPIE,19,-182,-916,"-1,163",-453,47,-194,-712,"-1,191",-883
45560,TEXAS,GLASSCOCK,*,*,*,*,*,*,*,*,*,*
45561,TEXAS,GOLIAD,709,465,55,"-1,398","-1,654","1,377",830,52,"-2,754","-3,907"
45562,TEXAS,GONZALES,49,-141,"-1,168","-1,256",-879,134,-705,"-3,652","-3,263","-1,871"
45563,TEXAS,GRAY,48,-369,"-1,878","-2,336",-866,210,"-1,149","-4,616","-5,569","-2,570"
45564,TEXAS,GRAYSON,"50,239","30,966","41,610","17,300","8,565","218,704","134,426","178,716","70,058","32,122"
45570,TEXAS,GREGG,"15,224","-15,783","-12,737","-16,734","-38,690","61,327","-48,266","-41,580","-49,453","-115,660"
45580,TEXAS,GRIMES,41,-144,"-1,165","-1,651",-735,336,"-1,444","-9,072","-13,946","-5,723"
45581,TEXAS,GUADALUPE,"-4,168","-7,104","-6,133","-4,072","-7,046","-10,238","-12,810","-16,690","-18,405","-17,699"
45582,TEXAS,HALE,45,-181,"-1,439","-1,829","-1,302",229,"-1,080","-4,052","-6,979","-3,634"
45583,TEXAS,HALL,8,-10,-88,0,-78,50,-387,-582,-501,-406
45590,TEXAS,HAMILTON,18,-143,-773,"-1,261",-241,54,-284,-923,"-1,114",-172
45591,TEXAS,HANSFORD,1,-1,-32,-95,-89,13,-60,-313,-605,-147
45592,TEXAS,HARDEMAN,2,-7,-380,-465,-182,57,-219,-786,"-1,245",-901
45600,TEXAS,HARDIN,"-1,386","-2,783","-8,651","-3,490","-5,156","-5,781","-11,430","-26,933","-16,364","-18,220"
45610,TEXAS,HARRIS,"-120,640","-97,689","-167,631","-179,106","-149,614","-922,169","-847,106","-1,401,174","-1,465,010","-1,324,580"
45620,TEXAS,HARRISON,160,-832,"-3,219","-5,201","-3,553",736,"-4,055","-14,643","-20,491","-12,497"
45621,TEXAS,HARTLEY,*,*,*,*,*,*,*,*,*,*
45630,TEXAS,HASKELL,3,-120,-59,-485,-222,44,-265,"-1,045","-1,130",-571
45631,TEXAS,HAYS,"1,961","1,730","1,730","-3,255",-195,"5,452","6,741","4,585","-10,419",-523
45632,TEXAS,HEMPHILL,1,-6,0,-78,0,0,0,0,0,0
45640,TEXAS,HENDERSON,204,"-1,288","-4,724","-5,369","-3,485",812,"-4,504","-20,081","-24,907","-13,129"
45650,TEXAS,HIDALGO,"-97,122","-79,133","-74,034","-52,745","-29,605","-1,756,296","-1,355,359","-1,189,689","-730,332","-411,915"
45651,TEXAS,HILL,127,-620,"-2,826","-3,704","-1,402",432,"-2,265","-7,084","-10,102","-4,589"
45652,TEXAS,HOCKLEY,25,-210,-504,-845,-358,110,-643,"-2,844","-3,601","-1,861"
45653,TEXAS,HOOD,"22,836","21,767","24,594","15,430","20,428","51,785","56,873","46,761","50,337","74,436"
45654,TEXAS,HOPKINS,119,-567,"-3,126","-4,089","-2,059",662,"-3,561","-14,581","-18,058","-8,717"
45660,TEXAS,HOUSTON,65,-337,"-1,174","-1,966",-879,304,"-2,380","-9,791","-16,525","-8,056"
45661,TEXAS,HOWARD,37,-434,"-1,826","-2,281","-1,195",395,"-2,112","-7,414","-9,621","-4,377"
45662,TEXAS,HUDSPETH,136,0,28,0,0,0,163,126,78,152
45670,TEXAS,HUNT,-224,-469,96,-331,-870,"-1,262","-2,747",613,"-1,902","-4,311"
45671,TEXAS,HUTCHINSON,65,-170,-511,-899,-757,148,-625,"-3,458","-4,571","-2,084"
45672,TEXAS,IRION,"1,451",779,0,0,0,"2,632","1,038","1,418",984,0
45680,TEXAS,JACK,14,-123,-786,-464,-121,50,-390,"-1,872","-2,721","-1,638"
45681,TEXAS,JACKSON,28,-70,-460,-972,-472,141,-634,"-2,453","-4,511","-2,266"
45690,TEXAS,JASPER,85,-497,"-2,344","-3,572","-1,756",688,"-3,820","-14,228","-19,789","-10,150"
45691,TEXAS,JEFF DAVIS,9,0,0,-123,-157,5,-6,0,-33,0
45700,TEXAS,JEFFERSON,"-7,183","-15,023","-37,929","-20,987","-29,576","-37,342","-77,221","-160,110","-96,350","-125,218"
45710,TEXAS,JIM HOGG,7,-35,-248,-529,-216,151,-749,"-2,393","-3,426","-1,398"
45711,TEXAS,JIM WELLS,100,-680,"-2,786","-3,985","-2,112","1,313","-7,667","-29,814","-39,759","-22,406"
45720,TEXAS,JOHNSON,"1,283","1,954",30,-403,"-1,090","2,898","6,105",118,"-1,103","-2,869"
45721,TEXAS,JONES,874,859,-686,-570,-212,"1,890","1,105","-1,084","-1,123",-848
45722,TEXAS,KARNES,32,-60,-512,"-1,077",-112,48,-227,"-1,057","-1,326",-702
45730,TEXAS,KAUFMAN,-190,-443,89,-291,-845,"-1,236","-2,566",491,"-1,626","-4,218"
45731,TEXAS,KENDALL,-380,"-1,319","-1,435",-922,"-1,173","-2,546","-1,759","-2,535","-2,780","-2,071"
45732,TEXAS,KENEDY,*,*,*,*,*,*,*,*,*,*
45733,TEXAS,KENT,1,-21,0,0,0,7,-8,-196,-269,-72
45734,TEXAS,KERR,45,-398,"-1,417","-2,803","-1,515",135,-820,"-3,081","-4,148","-1,977"
45740,TEXAS,KIMBLE,12,-48,-238,-421,-138,24,-242,-541,-722,-515
45741,TEXAS,KING,*,*,*,*,*,*,*,*,*,*
45742,TEXAS,KINNEY,16,-88,-232,-45,0,26,-127,-738,-658,-170
45743,TEXAS,KLEBERG,56,-369,"-1,849","-2,278",-566,437,"-2,137","-8,275","-9,308","-5,681"
45744,TEXAS,KNOX,9,-54,-118,-41,-195,0,-5,-73,-391,-187
45750,TEXAS,LAMAR,187,"-1,416","-3,983","-5,040","-2,513","1,187","-6,105","-22,178","-35,307","-15,812"
45751,TEXAS,LAMB,15,-192,-908,-412,-497,67,-371,-753,"-1,802",-963
45752,TEXAS,LAMPASAS,"2,165","1,489","-1,580",-271,597,"7,498","4,376","-6,956",-978,"1,534"
45753,TEXAS,LA SALLE,2,-15,-60,-923,-359,10,-49,-293,-602,-904
45754,TEXAS,LAVACA,69,-224,"-1,424","-1,126",-558,89,-631,"-2,502","-4,039","-2,125"
45755,TEXAS,LEE,42,-109,-598,-393,-481,78,-725,"-2,597","-3,276","-2,302"
45756,TEXAS,LEON,68,-282,"-1,422","-1,948","-1,089",133,-667,"-2,926","-3,011","-1,858"
45757,TEXAS,LIBERTY,"-4,405","-4,352","-6,145","-7,309","-6,191","-16,820","-14,494","-23,466","-29,021","-28,003"
45758,TEXAS,LIMESTONE,61,-327,"-1,936","-2,323",-807,275,"-1,805","-6,450","-7,295","-4,688"
45759,TEXAS,LIPSCOMB,4,-24,-71,-206,-36,12,-56,-324,-694,-230
45760,TEXAS,LIVE OAK,12,-99,-429,-453,-200,66,-407,"-1,455","-1,230",-931
45761,TEXAS,LLANO,64,-230,"-1,702","-2,505",-834,114,-565,"-2,570","-3,544","-1,861"
45762,TEXAS,LOVING,*,*,*,*,*,*,*,*,*,*
45770,TEXAS,LUBBOCK,"-18,135","-27,909","-26,610","-26,241","-29,439","-65,713","-73,509","-58,321","-74,580","-87,863"
45771,TEXAS,LYNN,"1,116",567,"1,720","1,681",781,"6,035","3,481","3,866","2,544","3,908"
45772,TEXAS,MC CULLOCH,21,-183,-178,-741,-213,55,-417,"-1,479","-2,546","-1,013"
45780,TEXAS,MC LENNAN,"-23,835","-24,820","-40,259","-33,698","-15,383","-95,105","-122,371","-192,226","-176,742","-87,651"
45781,TEXAS,MC MULLEN,*,*,*,*,*,*,*,*,*,*
45782,TEXAS,MADISON,36,-163,-909,-433,-212,193,"-1,169","-5,210","-8,581","-4,483"
45783,TEXAS,MARION,52,-175,-844,"-1,562",-781,286,"-1,430","-3,481","-6,018","-3,878"
45784,TEXAS,MARTIN,0,523,"1,063",405,350,"5,719","1,903","3,388","5,793","3,255"
45785,TEXAS,MASON,9,-39,-123,-164,-53,14,-216,-655,"-1,327",-525
45790,TEXAS,MATAGORDA,51,-382,"-1,094","-1,789","-1,114",486,"-2,851","-12,304","-17,527","-10,308"
45791,TEXAS,MAVERICK,102,-541,"-1,981","-2,774","-1,433",404,"-2,199","-7,242","-10,783","-5,103"
45792,TEXAS,MEDINA,"-1,530","-3,823","-3,463","-1,343","-2,765","-8,481","-15,775","-15,658","-12,389","-10,544"
45793,TEXAS,MENARD,8,-10,-112,-252,-55,13,-73,-6,-363,-190
45794,TEXAS,MIDLAND,"-5,529","-6,948","-20,440","-21,254","-12,852","-31,579","-38,565","-96,873","-96,927","-58,630"
45795,TEXAS,MILAM,52,-296,"-1,609","-2,751","-1,181",269,"-1,817","-7,573","-13,030","-8,960"
45796,TEXAS,MILLS,8,-50,-235,-166,-35,11,-65,-442,-971,-291
45797,TEXAS,MITCHELL,4,-119,-583,-868,-400,14,-53,-560,-877,-881
45800,TEXAS,MONTAGUE,79,-321,-724,"-1,713",-951,125,"-1,259","-5,721","-9,512","-3,509"
45801,TEXAS,MONTGOMERY,"-12,640","-10,990","-19,424","-17,997","-16,451","-37,440","-35,487","-71,837","-67,465","-63,006"
45802,TEXAS,MOORE,21,-187,-390,-300,-135,43,-279,"-1,704","-2,257","-1,183"
45803,TEXAS,MORRIS,60,-415,-893,"-1,498","-1,009",291,"-1,241","-5,292","-5,494","-2,437"
45804,TEXAS,MOTLEY,0,0,-225,-51,-39,0,-6,-144,-191,-606
45810,TEXAS,NACOGDOCHES,188,"-1,015","-3,483","-5,753","-3,407","1,441","-8,159","-36,260","-51,112","-29,162"
45820,TEXAS,NAVARRO,144,-745,"-2,594","-3,653","-1,677","1,586","-8,819","-32,182","-36,450","-19,070"
45821,TEXAS,NEWTON,"4,931","3,513","1,346","1,984","3,628","21,854","16,480","12,424","9,968","15,745"
45822,TEXAS,NOLAN,15,-163,-752,-779,-616,81,-347,"-1,880","-2,797","-1,108"
45830,TEXAS,NUECES,"-12,841","-3,240","-7,766","-4,974","4,419","-68,560","-20,977","-53,299","-26,228","21,436"
45831,TEXAS,OCHILTREE,4,-8,-86,-174,-134,26,-92,-299,-978,-800
45832,TEXAS,OLDHAM,462,0,0,150,0,85,11,0,0,0
45840,TEXAS,ORANGE,"-2,493","-5,313","-12,407","-6,297","-8,564","-10,039","-19,159","-43,302","-24,666","-37,122"
45841,TEXAS,PALO PINTO,112,-390,"-2,482","-1,937","-1,041",237,"-1,283","-6,424","-9,616","-5,235"
45842,TEXAS,PANOLA,59,-209,"-1,141","-2,301","-1,157",196,"-1,405","-5,067","-7,955","-4,190"
45843,TEXAS,PARKER,724,"1,119",31,-312,-596,"1,767","3,000",49,-681,"-1,720"
45844,TEXAS,PARMER,0,-26,-264,-537,-221,13,-75,-624,-767,-494
45845,TEXAS,PECOS,12,-37,-227,-223,-415,55,-245,"-2,361","-2,307",-659
45850,TEXAS,POLK,181,-828,"-3,846","-6,117","-2,591",842,"-4,485","-16,983","-20,265","-11,257"
45860,TEXAS,POTTER,"-25,356","-24,390","-24,761","-16,578","-45,086","-67,110","-54,724","-63,290","-43,973","-102,290"
45861,TEXAS,PRESIDIO,0,-54,-141,-201,-138,26,-139,-286,-696,-154
45870,TEXAS,RAINS,24,-116,-755,"-1,497",-829,119,-529,"-1,781","-2,521","-1,979"
45871,TEXAS,RANDALL,"-3,390","-2,373","-1,636","-1,640","-3,318","-9,460","-7,599","-11,889","-8,829","-19,020"
45872,TEXAS,REAGAN,0,-16,-30,-365,-58,14,-51,-284,-415,-323
45873,TEXAS,REAL,13,-50,-44,-96,-110,5,-43,-584,-235,-113
45874,TEXAS,RED RIVER,85,-322,"-1,115","-1,805","-1,402",420,"-1,781","-6,362","-6,717","-4,597"
45875,TEXAS,REEVES,20,-142,-230,-978,-121,62,-545,"-2,550","-2,851","-1,143"
45876,TEXAS,REFUGIO,11,-65,-309,-357,-208,32,-269,"-1,963","-1,659",-894
45877,TEXAS,ROBERTS,*,*,*,*,*,*,*,*,*,*
45878,TEXAS,ROBERTSON,376,-185,-927,-239,173,"2,637",-910,"-6,650","-1,908","1,743"
45879,TEXAS,ROCKWALL,-23,-75,24,-115,-204,-181,-387,107,-287,-801
45880,TEXAS,RUNNELS,38,-139,-569,-656,-269,133,-421,"-1,607","-2,278","-1,207"
45881,TEXAS,RUSK,"3,903","-3,779","-3,681","-4,191","-12,123","21,530","-17,791","-11,227","-13,182","-44,308"
45882,TEXAS,SABINE,36,-84,-527,-710,-497,286,"-1,704","-6,158","-7,679","-3,761"
45883,TEXAS,SAN AUGUSTINE,21,-151,-478,"-1,234",-497,113,-548,"-2,635","-5,059","-3,017"
45884,TEXAS,SAN JACINTO,"-18,890","-26,132","-23,836","-31,538","-17,890","-78,631","-72,210","-70,906","-63,762","-83,336"
45885,TEXAS,SAN PATRICIO,"-2,219",-521,"-1,833","-1,053","1,117","-19,014","-5,820","-13,789","-6,933","5,519"
45886,TEXAS,SAN SABA,23,-31,-245,-581,-185,45,-27,-382,"-1,048",-625
45887,TEXAS,SCHLEICHER,11,-52,-225,-414,-63,23,-119,-654,-924,-230
45888,TEXAS,SCURRY,35,-95,-582,-533,-710,100,-478,"-1,379","-1,304",-799
45889,TEXAS,SHACKELFORD,0,-38,0,0,-54,4,0,-436,-763,-463
45890,TEXAS,SHELBY,105,-669,"-1,204","-2,094","-1,327",402,"-2,084","-9,736","-14,004","-8,051"
45891,TEXAS,SHERMAN,0,-18,-137,-70,-24,19,-153,-442,-515,-328
45892,TEXAS,SMITH,996,"15,799",-663,"-3,371","-15,214","3,716","69,218","-2,218","-11,992","-53,020"
45893,TEXAS,SOMERVELL,963,304,619,"1,104","2,785","5,316","5,863","4,804","9,769","9,811"
45900,TEXAS,STARR,93,-393,"-1,593","-1,956","-1,223","1,766","-8,429","-30,428","-37,500","-20,790"
45901,TEXAS,STEPHENS,17,-253,-492,-128,-387,110,-692,"-3,473","-4,261","-2,205"
45902,TEXAS,STERLING,2,0,-57,0,-100,0,-23,0,-181,-194
45903,TEXAS,STONEWALL,1,-49,0,0,0,2,0,0,0,0
