AGED -- REPRICING ADJUSTMENTS TO THE 2010-2014 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX                                             (DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPRESSED FOR PRIVACY),,,,,,,,,,,,
CODE,STATE,COUNTY,PART A  2010,PART A  2011,PART A  2012,PART A  2013,PART A  2014,PART B  2010,PART B  2011,PART B  2012,PART B  2013,PART B  2014
40230,PUERTO RICO,COROZAL,-998,-291,-501,-484,"-1,264",-690,-223,-455,-239,-467
40240,PUERTO RICO,CULEBRA,0,0,0,0,0,0,0,0,0,0
40250,PUERTO RICO,DORADO,-907,-197,-540,-366,-523,-415,-107,-238,-399,-508
40260,PUERTO RICO,FAJARDO,"8,979","5,710","5,931","7,493","9,305","6,676","4,281","4,055","7,403","6,196"
40265,PUERTO RICO,FLORIDA,*,*,*,*,*,*,*,*,*,*
40270,PUERTO RICO,GUANICA,"4,301","3,638","4,368","1,722","3,354","5,230","6,623","2,948","1,209","1,561"
40280,PUERTO RICO,GUAYAMA,"1,604","-1,193","-2,428","-1,456","-2,103",902,-626,-496,-626,-975
40290,PUERTO RICO,GUAYANILLA,"4,624","3,923","3,940","1,292","3,408","5,914","5,135","1,598",477,883
40300,PUERTO RICO,GUAYNABO,"-3,559",-836,"-2,676","-2,267","-3,653","-3,791","-1,010","-2,540","-2,495","-4,792"
40310,PUERTO RICO,GURABO,"-1,379",-234,-489,-497,-614,-724,-181,-354,-261,-346
40320,PUERTO RICO,HATILLO,"-3,514","-2,912","-3,670","-4,160","-5,280","-3,003","-1,313","-1,230","-1,017",-812
40330,PUERTO RICO,HORMIGUEROS,-362,364,25,652,-943,-199,382,30,616,"-1,039"
40340,PUERTO RICO,HUMACAO,"-2,173",-442,"-1,335","-1,337","-2,008","-1,331",-371,-797,-531,"-1,445"
40350,PUERTO RICO,ISABELA,-499,-669,"-2,630","-1,364","-1,984",-218,-277,"-1,617",-932,"-1,247"
40360,PUERTO RICO,JAYUYA,0,0,0,0,0,0,0,0,0,0
40370,PUERTO RICO,JUANA DIAZ,"1,725",-531,"2,469",-215,"-4,511","1,449",-361,"1,315",-217,"-4,273"
40380,PUERTO RICO,JUNCOS,"-1,373",-322,-551,-383,-783,-239,-80,-218,-283,-485
40390,PUERTO RICO,LAJAS,-608,627,171,-953,463,-591,571,242,-503,197
40400,PUERTO RICO,LARES,"-1,913","-1,539","-4,791","-4,757","-6,174",-694,-593,"-1,915","-1,536","-1,702"
40410,PUERTO RICO,LAS MARIAS,0,0,0,0,0,0,0,0,0,0
40420,PUERTO RICO,LAS PIEDRAS,"-1,214",-313,"-1,028",-574,"-1,249",-765,-222,-495,-504,-958
40430,PUERTO RICO,LOIZA,-952,-176,-521,-657,"-1,356",-690,-110,-382,-213,-581
40440,PUERTO RICO,LUQUILLO,"1,516",794,526,461,"1,039",213,119,869,"1,895",609
40450,PUERTO RICO,MANATI,"-1,610",-352,"-1,037","-1,102","-2,692","-1,373",-370,"-1,318",-630,"-1,289"
40460,PUERTO RICO,MARICAO,0,0,0,0,0,*,*,*,*,*
40470,PUERTO RICO,MAUNABO,-595,-110,-121,-133,-218,-260,-123,-217,-46,-162
40480,PUERTO RICO,MAYAGUEZ,"-1,251","1,530",160,"3,148","-3,698","-1,220","1,588",123,"2,924","-2,890"
40490,PUERTO RICO,MOCA,-345,-402,"-1,027",-708,"-1,882",-239,-240,"-1,217",-615,-877
40500,PUERTO RICO,MOROVIS,-767,-255,-243,-261,-973,-348,-75,-251,-105,-120
40510,PUERTO RICO,MAGUABO,-687,-208,-464,-228,-484,-717,-89,-332,-258,-574
40520,PUERTO RICO,NARANJITO,"-1,159",-223,-509,-612,"-1,173",-832,-170,-402,-95,-334
40530,PUERTO RICO,OROCOVIS,"-1,184",-216,-415,-336,-945,-460,-99,-439,-247,-365
40540,PUERTO RICO,PATILLAS,546,-615,-651,-267,-831,166,-260,-130,-333,-511
40550,PUERTO RICO,PENUELAS,"10,896","5,918","3,536",632,"1,872","8,500","5,450","1,211",562,"1,674"
40560,PUERTO RICO,PONCE,"7,613","-2,589","10,136","-1,093","-16,779","6,016","-2,156","5,730",-858,"-15,785"
40570,PUERTO RICO,QUEBRADILLAS,"-4,028","-2,538","-4,693","-3,415","-3,797","-1,748",-568,"-1,483",-932,"-1,382"
40580,PUERTO RICO,RINCON,-155,-257,-863,-531,"-1,439",-230,-110,-419,-243,-195
40590,PUERTO RICO,RIO GRANDE,"-1,081",-197,-455,-259,-927,-407,-67,-191,-88,-304
40610,PUERTO RICO,SABANA GRANDE,-593,687,141,"-1,092",887,-617,533,142,-574,414
40620,PUERTO RICO,SALINAS,0,0,0,0,0,0,0,0,0,0
40630,PUERTO RICO,SAN GERMAN,"-1,783","1,568",654,"-1,969","1,045","-1,134",821,229,"-1,144",716
40640,PUERTO RICO,SAN JUAN,"-20,204","-4,645","-12,187","-9,588","-19,881","-24,843","-5,385","-12,346","-11,558","-22,494"
40650,PUERTO RICO,SAN LORENZO,"-1,091",-186,-327,-222,-386,-522,-92,-337,-273,-284
40660,PUERTO RICO,SAN SEBASTIAN,-813,-865,"-3,086","-1,475","-4,143",-579,-599,"-2,019",-929,"-2,154"
40670,PUERTO RICO,SANTA ISABEL,0,0,0,0,0,0,0,0,0,0
40680,PUERTO RICO,TOA ALTA,-708,-251,-502,-416,-753,-627,-177,-430,-375,-454
40690,PUERTO RICO,TOA BAJA,-569,-161,-390,-315,-750,-487,-97,-102,-141,-393
40700,PUERTO RICO,TRUJILLO ALTO,"-1,225",-296,-603,-285,-799,"-2,114",-316,-575,-274,-634
40710,PUERTO RICO,UTUADO,"-12,065","-8,920","-7,782","-6,637","-7,601","-4,087","-4,086","-1,963","-1,455","-1,013"
40720,PUERTO RICO,VEGA ALTA,-941,-196,-498,-387,-616,-864,-116,-317,-508,-459
40730,PUERTO RICO,VEGA BAJA,"-1,934",-287,"-1,366",-858,"-1,977","-1,173",-284,-795,-658,"-1,744"
40740,PUERTO RICO,VIEQUES,0,0,0,0,0,0,0,0,0,0
40750,PUERTO RICO,VILLALBA,"2,255",-603,"1,421",-205,"-4,530",658,-252,804,-62,"-1,518"
40760,PUERTO RICO,YABUCOA,"-1,278",-292,-885,-351,-784,-455,-102,-243,-193,-207
40770,PUERTO RICO,YAUCO,"22,107","16,795","8,885","2,710","9,155","14,028","8,381","4,744","1,722","2,869"
41000,RHODE ISLAND,BRISTOL,"-13,637","-6,998","-1,652","-8,747","2,907","-13,268","-7,338","-2,008","-11,295","4,524"
41010,RHODE ISLAND,KENT,"-50,002","-26,104","-6,000","-27,631","10,945","-42,488","-25,653","-6,668","-36,136","12,765"
41020,RHODE ISLAND,NEWPORT,"-31,305","-18,368","-3,797","-20,537","7,732","-29,138","-18,853","-4,755","-26,619","10,281"
41030,RHODE ISLAND,PROVIDENCE,"-147,880","-80,420","-17,773","-86,016","28,557","-166,402","-92,703","-24,509","-130,841","46,885"
41050,RHODE ISLAND,WASHINGTON,"-35,348","-20,001","-4,603","-22,709","8,786","-39,778","-23,622","-5,983","-31,087","12,161"
42000,SOUTH CAROLINA,ABBEVILLE,"-7,523","-7,741","-1,740","-3,811","-5,549","-18,037","-18,047","-3,496","-7,279","-11,983"
42010,SOUTH CAROLINA,AIKEN,"-8,635","-36,377","-32,126","-5,171","44,430","-7,572","-32,707","-32,797","-4,935","43,385"
42020,SOUTH CAROLINA,ALLENDALE,"-1,318","-2,146",-402,-601,-728,"-1,923","-1,881",-322,-765,"-1,097"
42030,SOUTH CAROLINA,ANDERSON,"-2,603","95,712","145,483","18,674","59,512","-2,294","80,559","117,603","14,711","52,628"
42040,SOUTH CAROLINA,BAMBERG,"-4,429","-4,792","-1,095","-1,728","-2,121","-5,356","-7,684","-1,191","-1,589","-2,690"
42050,SOUTH CAROLINA,BARNWELL,"-5,429","-6,004","-1,173","-2,156","-2,390","-3,647","-4,282",-971,"-1,741","-2,628"
42060,SOUTH CAROLINA,BEAUFORT,"97,467","82,324","118,549","115,058","110,600","111,986","90,762","125,807","114,422","116,488"
42070,SOUTH CAROLINA,BERKELEY,"-78,455","-89,028","-32,391","8,305","-24,417","-112,680","-115,641","-40,231","12,108","-34,122"
42080,SOUTH CAROLINA,CALHOUN,"-6,504","-7,437","-6,010","-3,208","-4,605","-12,612","-10,462","-6,431","-2,882","-5,076"
42090,SOUTH CAROLINA,CHARLESTON,"-292,078","-310,308","-110,861","30,026","-86,168","-422,672","-435,402","-167,205","41,489","-124,029"
42100,SOUTH CAROLINA,CHEROKEE,"-16,233","-16,500","-3,595","-6,429","-7,686","-15,325","-12,393","-2,732","-6,963","-9,179"
42110,SOUTH CAROLINA,CHESTER,"59,462","61,506","55,443","72,187","53,593","73,697","60,601","69,489","64,614","63,542"
42120,SOUTH CAROLINA,CHESTERFIELD,"-12,707","-11,427","-2,154","-4,261","-5,877","-8,756","-9,027","-1,855","-3,844","-4,640"
42130,SOUTH CAROLINA,CLARENDON,"-9,329","-8,577","-2,192","-3,492","-4,969","-8,804","-8,657","-1,593","-3,857","-5,781"
42140,SOUTH CAROLINA,COLLETON,"-12,970","-10,868","-2,764","-4,801","-7,345","-14,849","-14,579","-3,037","-5,946","-9,985"
42150,SOUTH CAROLINA,DARLINGTON,"-44,836","-62,516","-54,179","-39,370","-26,248","-24,988","-37,971","-34,522","-27,053","-20,871"
42160,SOUTH CAROLINA,DILLON,"-9,659","-9,462","-1,844","-3,220","-2,664","-6,825","-6,559","-1,510","-3,152","-4,262"
42170,SOUTH CAROLINA,DORCHESTER,"-76,540","-87,089","-30,606","8,133","-21,572","-112,542","-101,470","-36,328","10,207","-26,945"
42180,SOUTH CAROLINA,EDGEFIELD,-692,"-2,570","-2,682",-377,"3,810",-694,"-2,263","-2,459",-386,"5,086"
42190,SOUTH CAROLINA,FAIRFIELD,"-18,298","-14,318","-11,711","-6,777","-11,186","-18,996","-14,670","-13,677","-6,023","-9,728"
42200,SOUTH CAROLINA,FLORENCE,"-101,670","-134,691","-135,422","-88,062","-50,462","-75,162","-98,551","-97,048","-78,434","-49,089"
42210,SOUTH CAROLINA,GEORGETOWN,"-37,353","-33,728","-6,401","-11,874","-16,573","-31,316","-29,480","-6,806","-12,724","-18,190"
42220,SOUTH CAROLINA,GREENVILLE,"-610,208","-334,556","-304,607","-296,058","-298,094","-672,583","-402,309","-342,988","-343,513","-353,528"
42230,SOUTH CAROLINA,GREENWOOD,"-23,604","-29,328","-5,409","-11,288","-16,922","-38,764","-42,196","-9,150","-19,869","-27,122"
42240,SOUTH CAROLINA,HAMPTON,"-7,421","-9,699","-1,723","-3,153","-3,662","-7,785","-7,842","-1,546","-3,828","-4,458"
42250,SOUTH CAROLINA,HORRY,"-153,879","-151,887","-92,381","67,804","-108,483","-149,098","-137,537","-89,778","60,582","-100,977"
42260,SOUTH CAROLINA,JASPER,"9,350","8,365","11,422","9,888","8,686","9,809","8,924","11,387","11,621","10,101"
42270,SOUTH CAROLINA,KERSHAW,"-62,297","-49,416","-44,270","-23,076","-35,877","-56,131","-38,793","-42,392","-18,032","-30,134"
42280,SOUTH CAROLINA,LANCASTER,"110,287","90,036","110,316","105,361","108,053","91,670","74,549","98,596","92,068","103,233"
42290,SOUTH CAROLINA,LAURENS,"-118,887","-66,644","-74,050","-62,255","-67,456","-204,830","-116,443","-99,952","-92,639","-94,711"
42300,SOUTH CAROLINA,LEE,"-6,222","-6,282",-939,"-1,627","-2,849","-6,144","-5,102",-980,"-1,953","-3,059"
42310,SOUTH CAROLINA,LEXINGTON,"-191,934","-142,389","-153,567","-78,674","-125,427","-187,695","-153,739","-159,336","-80,526","-127,723"
42320,SOUTH CAROLINA,MCCORMICK,"-3,471","-3,467",-683,"-1,864","-2,511","-5,395","-6,874","-1,164","-2,632","-4,236"
42330,SOUTH CAROLINA,MARION,"-10,398","-11,311","-2,183","-4,805","-6,009","-9,800","-9,032","-1,863","-3,453","-5,467"
42340,SOUTH CAROLINA,MARLBORO,"-8,071","-7,960","-1,658","-3,276","-4,150","-5,310","-7,771","-1,426","-2,417","-3,402"
42350,SOUTH CAROLINA,NEWBERRY,"-13,770","-15,527","-2,865","-5,478","-8,441","-9,878","-13,541","-2,330","-4,957","-7,985"
42360,SOUTH CAROLINA,OCONEE,"-36,257","-38,091","-7,146","-12,896","-18,386","-28,556","-33,150","-6,199","-11,749","-16,334"
42370,SOUTH CAROLINA,ORANGEBURG,"-31,007","-31,454","-5,951","-10,996","-15,707","-45,673","-44,346","-7,232","-13,695","-19,199"
42380,SOUTH CAROLINA,PICKENS,"-174,262","-103,413","-95,196","-94,311","-103,779","-160,869","-98,945","-107,512","-98,460","-93,436"
42390,SOUTH CAROLINA,RICHLAND,"-244,355","-189,460","-196,417","-101,009","-153,792","-218,255","-173,968","-188,618","-96,211","-148,630"
42400,SOUTH CAROLINA,SALUDA,"-8,620","-7,924","-7,882","-4,830","-9,149","-13,855","-11,616","-15,279","-8,660","-15,741"
42410,SOUTH CAROLINA,SPARTANBURG,"-423,357","-376,495","-339,960","-317,280","-149,153","-357,682","-353,723","-337,255","-324,704","-170,937"
42420,SOUTH CAROLINA,SUMTER,"-233,609","-145,574","-60,839","-53,932","-77,098","-296,357","-214,346","-113,077","-73,060","-108,622"
42430,SOUTH CAROLINA,UNION,"4,607","3,037","15,525","12,578","9,387","4,050","2,323","13,084","11,380","9,047"
42440,SOUTH CAROLINA,WILLIAMSBURG,"-10,765","-10,025","-2,031","-4,064","-7,075","-8,979","-8,912","-2,330","-3,965","-5,342"
42450,SOUTH CAROLINA,YORK,"-132,170","-121,652","-94,578","-82,948","-162,559","-128,869","-105,162","-84,541","-74,797","-174,205"
43010,SOUTH DAKOTA,AURORA,-609,-380,-184,-116,-407,-259,-603,-73,-134,-240
43020,SOUTH DAKOTA,BEADLE,"-11,742","-10,162","-4,924","-2,137","-3,265","-8,779","-7,481","-5,185","-2,434","-2,402"
43030,SOUTH DAKOTA,BENNETT,"-1,319",-805,-449,-208,-184,"-1,221","-1,298",-459,-98,-207
43040,SOUTH DAKOTA,BON HOMME,"-2,723","-2,003","-1,758",-882,"-1,367",-907,"-1,579",-631,-637,-684
43050,SOUTH DAKOTA,BROOKINGS,"-7,899","-10,014","-5,940","-2,161","-3,502","-5,343","-5,878","-4,524","-1,960","-2,501"
43060,SOUTH DAKOTA,BROWN,"-22,598","-24,432","-12,488","-4,559","-6,025","-10,552","-13,359","-6,724","-2,857","-5,802"
43070,SOUTH DAKOTA,BRULE,"-1,165","-1,073",-167,-107,-174,-407,-783,-466,-68,-101
43080,SOUTH DAKOTA,BUFFALO,0,-95,0,-30,0,0,-25,0,0,-33
43090,SOUTH DAKOTA,BUTTE,"-4,390","-3,240","-2,635","-1,234","-1,217","-2,873","-4,616","-2,992","-1,711","-1,893"
43100,SOUTH DAKOTA,CAMPBELL,-120,-680,-421,-103,0,0,-303,-264,-25,-71
43110,SOUTH DAKOTA,CHARLES MIX,"-1,494","-1,212",-926,-264,-747,-612,-808,-617,-365,-351
43120,SOUTH DAKOTA,CLARK,"-3,204","-3,011","-1,355",-510,-474,"-1,925","-1,791",-657,-401,-518
43130,SOUTH DAKOTA,CLAY,"-3,841","-2,595","-1,610",-859,"-1,005","-1,568",-846,"-1,607",-442,-655
43140,SOUTH DAKOTA,CODINGTON,"-18,429","-19,593","-9,347","-4,566","-6,617","-22,731","-23,435","-13,492","-5,076","-4,316"
43150,SOUTH DAKOTA,CORSON,-607,"-1,456",-530,-142,-75,"-1,288","-2,067",-667,-111,-193
43160,SOUTH DAKOTA,CUSTER,"3,244","1,992","3,801","5,136","5,675","1,447",874,"1,944","4,864","4,022"
43170,SOUTH DAKOTA,DAVISON,"-7,391","-10,290","-3,125","-1,508","-2,631","-6,045","-5,606","-3,699","-1,937","-3,626"
43180,SOUTH DAKOTA,DAY,-922,"-1,088","-1,374",-539,-798,"-2,210","-1,391",-665,-197,-460
43190,SOUTH DAKOTA,DEUEL,"-3,395","-4,495",-681,-518,"-1,113","-3,682","-3,021","-2,074",-660,-826
43200,SOUTH DAKOTA,DEWEY,"-3,968","-4,775","-1,568",-818,"-1,411","-8,252","-10,534","-6,995","-4,223","-5,531"
43210,SOUTH DAKOTA,DOUGLAS,-519,-372,-38,0,0,-176,-228,-168,0,-56
43220,SOUTH DAKOTA,EDMUNDS,"-1,010","-1,345",-402,-221,-464,-574,-783,-422,-49,-371
43230,SOUTH DAKOTA,FALL RIVER,"-2,694","-3,179","-1,465",-492,"-1,052","-1,449","-1,628",-880,-393,"-1,190"
43240,SOUTH DAKOTA,FAULK,-221,-215,-192,-78,-102,-116,-98,0,-55,-58
43250,SOUTH DAKOTA,GRANT,"-2,534","-2,631","-1,519",-529,-862,"-1,857","-1,519",-845,-476,"-1,005"
43260,SOUTH DAKOTA,GREGORY,"-6,283","-7,129","-3,521","-1,396","-1,709","-3,252","-3,393","-3,054",-950,"-1,083"
43270,SOUTH DAKOTA,HAAKON,-975,-73,-140,0,-30,-724,0,-262,-106,0
43280,SOUTH DAKOTA,HAMLIN,"-4,113","-3,706","-1,140",-561,-891,"-5,655","-6,676","-4,180","-1,163","-1,140"
43290,SOUTH DAKOTA,HAND,"-1,195","-1,054",-470,-72,-197,-86,-412,-52,0,-46
43300,SOUTH DAKOTA,HANSON,"-1,687","-3,416","-1,075",-457,"-1,274","-1,755","-1,185",-827,-751,"-1,245"
43310,SOUTH DAKOTA,HARDING,-130,-361,0,-94,0,-276,-99,0,-37,0
43320,SOUTH DAKOTA,HUGHES,"-10,251","-10,236","-6,598","-2,329","-3,099","-11,987","-9,493","-6,029","-2,579","-5,071"
43330,SOUTH DAKOTA,HUTCHINSON,-612,"-1,458","-1,795",-343,-854,-266,"-1,358",-675,-395,-897
43340,SOUTH DAKOTA,HYDE,-479,-348,-127,-84,-86,0,-74,-284,-64,-79
43350,SOUTH DAKOTA,JACKSON,-659,-83,-180,0,0,-178,0,0,0,-48
43360,SOUTH DAKOTA,JERAULD,-297,-239,-318,-92,-97,-123,-401,-71,-106,-308
43370,SOUTH DAKOTA,JONES,0,-337,"-1,178",-157,-189,0,-438,-286,-374,-317
43380,SOUTH DAKOTA,KINGSBURY,"-5,080","-3,485","-2,202",-486,"-1,209","-3,638","-3,131","-1,740",-619,-915
43390,SOUTH DAKOTA,LAKE,"-3,977","-3,170","-2,904","-1,063","-1,836","-2,168","-1,613","-1,099",-534,"-1,411"
43400,SOUTH DAKOTA,LAWRENCE,"-9,501","-9,941","-5,471","-1,929","-4,247","-13,386","-12,206","-7,403","-4,313","-6,814"
43410,SOUTH DAKOTA,LINCOLN,"-9,433","-12,307","-15,492","-4,306","-4,352","-9,246","-13,181","-9,235","-4,117","-3,622"
43420,SOUTH DAKOTA,LYMAN,-406,-763,-431,-121,-321,-146,-324,-205,-39,-110
43430,SOUTH DAKOTA,MC COOK,"-12,276","-10,725","-8,862","-3,461","-2,389","-15,874","-19,137","-18,879","-8,325","-5,362"
43440,SOUTH DAKOTA,MC PHERSON,-782,-564,-160,-104,-105,-749,-980,0,-46,-184
43450,SOUTH DAKOTA,MARSHALL,"-1,376","-1,105",-377,-247,-311,-147,-795,-135,0,-310
43460,SOUTH DAKOTA,MEADE,"-21,523","-28,348","-21,223","-18,867","-15,923","-14,265","-16,608","-13,299","-12,074","-14,816"
43470,SOUTH DAKOTA,MELLETTE,0,-128,-80,-4,-211,-75,0,0,0,0
43480,SOUTH DAKOTA,MINER,"-2,228",-970,"-1,121",-172,-460,"-1,551","-2,726",-900,-591,-668
43490,SOUTH DAKOTA,MINNEHAHA,"-165,776","-192,561","-191,577","-82,093","-82,371","-143,404","-169,110","-178,821","-70,349","-71,134"
43500,SOUTH DAKOTA,MOODY,-870,-914,-973,-500,-186,"-1,261","-2,646","-1,731",-354,-476
43510,SOUTH DAKOTA,PENNINGTON,"-137,987","-165,687","-137,156","-90,894","-82,065","-67,890","-79,136","-68,814","-51,891","-59,171"
43520,SOUTH DAKOTA,PERKINS,-594,-188,-76,-94,-91,-361,0,-82,-1,0
43530,SOUTH DAKOTA,POTTER,"-1,606","-2,164",-422,-102,-160,"-2,580","-2,287",-632,-59,-149
43540,SOUTH DAKOTA,ROBERTS,"-4,086","-4,393","-3,509","-1,461","-1,890","-7,431","-8,122","-3,351","-2,007","-1,712"
43550,SOUTH DAKOTA,SANBORN,-524,-435,-149,-112,-321,-648,-260,-339,-273,-361
43560,SOUTH DAKOTA,SHANNON,-52,-230,-7,-112,-182,-17,0,0,0,-68
43570,SOUTH DAKOTA,SPINK,"-2,373","-1,920",-430,-221,-439,-779,"-1,039",-106,-101,-457
43580,SOUTH DAKOTA,STANLEY,"-1,554","-1,132",-482,-390,-388,"-1,132","-1,214",-649,-303,-805
43590,SOUTH DAKOTA,SULLY,"-1,131",-862,-823,-58,-158,-277,-305,-275,-254,-189
43600,SOUTH DAKOTA,TODD,-180,-309,-353,-170,-140,-90,-138,-96,-44,-213
43610,SOUTH DAKOTA,TRIPP,"-1,830","-1,758","-1,739",-364,-748,"-1,177",-856,-531,-373,"-1,004"
43620,SOUTH DAKOTA,TURNER,"-8,376","-7,322","-9,650","-2,086","-3,484","-4,773","-3,677","-5,416","-2,345","-1,881"
43630,SOUTH DAKOTA,UNION,"-8,455","-6,857","-15,435","-7,070","-6,930","-4,711","-7,082","-26,477","-11,424","-13,465"
43640,SOUTH DAKOTA,WALWORTH,"-1,416",-593,-320,-79,-51,-398,-337,-111,-124,-239
43670,SOUTH DAKOTA,YANKTON,"-12,877","-11,608","-6,583","-2,590","-3,673","-7,323","-5,364","-3,745","-1,378","-3,331"
43680,SOUTH DAKOTA,ZIEBACH,"-1,007","-1,486",-418,-349,-251,"-1,236","-2,077","-1,138",-616,-992
44000,TENNESSEE,ANDERSON,"-66,655","-56,912","-51,819","-10,181","6,533","-165,741","-139,763","-134,975","-23,103","13,196"
44010,TENNESSEE,BEDFORD,"-50,370","-52,585","-38,796","-22,887","-13,972","-73,623","-93,760","-65,220","-40,425","-21,884"
44020,TENNESSEE,BENTON,"-28,205","-32,217","-20,632","-14,513","-8,096","-65,778","-69,787","-45,271","-24,817","-14,148"
44030,TENNESSEE,BLEDSOE,"-19,375","-14,732","-10,559","-6,893","-3,853","-72,107","-97,024","-65,098","-25,741","-9,381"
44040,TENNESSEE,BLOUNT,"-75,905","-62,219","-56,152","-11,548","8,223","-107,859","-94,459","-79,464","-15,639","10,464"
44050,TENNESSEE,BRADLEY,"-4,330","-34,479","-22,761","-9,934","2,863","-10,656","-88,228","-59,567","-25,422","5,809"
44060,TENNESSEE,CAMPBELL,"-30,531","-30,699","-15,891","-3,995","4,093","-101,451","-114,495","-58,768","-12,513","15,236"
44070,TENNESSEE,CANNON,"-37,491","-26,096","-18,848","-6,511","-8,441","-112,035","-85,957","-56,142","-20,637","-25,427"
44080,TENNESSEE,CARROLL,"-57,005","-61,554","-43,512","-25,809","-12,523","-145,552","-154,622","-102,324","-66,412","-31,984"
44090,TENNESSEE,CARTER,"-49,395","-90,308","-48,845","-10,878",-581,"-81,265","-129,357","-76,612","-14,168",-748
44100,TENNESSEE,CHEATHAM,"-46,274","-32,717","-19,507","-8,182","-9,747","-55,016","-44,664","-24,036","-10,723","-17,087"
44110,TENNESSEE,CHESTER,"-38,420","-41,404","-25,314","-10,198","-5,067","-149,141","-128,197","-71,851","-28,032","-10,344"
44120,TENNESSEE,CLAIBORNE,"-30,358","-38,090","-30,085","-11,237","-6,796","-280,561","-314,004","-200,685","-118,157","-59,335"
44130,TENNESSEE,CLAY,"-14,460","-12,570","-6,458","-4,877","-3,545","-17,086","-18,512","-12,036","-7,104","-3,678"
44140,TENNESSEE,COCKE,"-49,372","-48,244","-27,695","-20,673","-9,586","-151,297","-155,973","-97,969","-47,461","-25,263"
44150,TENNESSEE,COFFEE,"-113,623","-125,350","-84,059","-48,208","-24,017","-208,370","-219,564","-145,298","-84,495","-47,340"
44160,TENNESSEE,CROCKETT,"-12,218","-15,870","-7,340",657,"5,056","-45,125","-57,675","-28,472","2,085","11,812"
44170,TENNESSEE,CUMBERLAND,"-94,375","-110,476","-75,296","-42,677","-20,825","-150,429","-178,207","-151,664","-82,372","-38,878"
44180,TENNESSEE,DAVIDSON,"-776,746","-513,634","-352,651","-135,202","-214,473","-1,351,470","-847,857","-592,067","-220,209","-362,398"
44190,TENNESSEE,DECATUR,"-19,897","-20,528","-13,453","-7,167","-3,619","-79,772","-74,923","-41,380","-26,117","-12,350"
44200,TENNESSEE,DE KALB,"-24,389","-28,945","-21,149","-11,886","-5,403","-64,081","-51,773","-34,063","-20,239","-9,409"
44210,TENNESSEE,DICKSON,"-88,655","-61,230","-41,314","-18,352","-27,052","-170,835","-121,366","-96,060","-40,085","-58,588"
44220,TENNESSEE,DYER,"-74,650","-76,473","-47,155","-33,528","-16,087","-235,479","-241,612","-176,777","-92,801","-40,857"
44230,TENNESSEE,FAYETTE,"-20,897","-18,272","-20,824","-11,065","-12,475","-43,338","-33,057","-32,015","-12,750","-14,146"
44240,TENNESSEE,FENTRESS,"-33,387","-35,824","-34,268","-16,765","-8,213","-188,231","-193,055","-150,242","-84,327","-45,476"
44250,TENNESSEE,FRANKLIN,"-74,502","-83,246","-56,413","-31,372","-16,406","-98,926","-115,658","-80,280","-45,045","-21,855"
44260,TENNESSEE,GIBSON,"-80,542","-92,006","-56,239","-31,558","-17,882","-245,833","-268,973","-181,096","-86,236","-37,277"
44270,TENNESSEE,GILES,"-45,566","-45,336","-31,061","-19,512","-12,400","-86,368","-85,505","-62,512","-30,968","-15,663"
44280,TENNESSEE,GRAINGER,"15,746","22,853","19,527","29,516","22,462","68,154","91,582","88,463","121,262","91,332"
44290,TENNESSEE,GREENE,"-75,369","-83,035","-56,924","-32,386","-17,283","-146,580","-181,472","-121,525","-67,853","-35,900"
44300,TENNESSEE,GRUNDY,"-26,460","-24,789","-20,254","-10,233","-5,592","-55,950","-50,960","-35,265","-20,428","-9,007"
44310,TENNESSEE,HAMBLEN,"13,523","36,488","36,360","87,032","50,985","52,880","128,845","120,896","254,517","173,022"
44320,TENNESSEE,HAMILTON,"-10,297","-8,917","40,147","38,976","170,924","-21,650","-16,540","80,338","76,267","366,622"
44330,TENNESSEE,HANCOCK,"-12,191","-10,190","-4,841","-2,824","-1,431","-79,935","-77,049","-52,705","-26,118","-12,504"
44340,TENNESSEE,HARDEMAN,"-36,963","-39,989","-31,615","-16,044","-8,568","-128,270","-121,022","-80,484","-40,624","-16,852"
44350,TENNESSEE,HARDIN,"-39,839","-46,003","-29,109","-18,682","-10,120","-100,883","-120,167","-86,095","-51,100","-25,501"
44360,TENNESSEE,HAWKINS,"-65,869","-30,803","-8,384","-4,169","5,090","-240,439","-99,479","-31,882","-15,245","19,400"
44370,TENNESSEE,HAYWOOD,"-23,687","-27,443","-20,034","-9,957","-5,435","-138,367","-148,021","-100,337","-50,363","-15,600"
44380,TENNESSEE,HENDERSON,"-48,019","-48,061","-33,809","-16,524","-7,889","-144,418","-137,732","-92,525","-48,566","-25,068"
44390,TENNESSEE,HENRY,"-53,169","-59,368","-52,876","-26,467","-13,844","-123,157","-126,729","-93,497","-49,077","-25,674"
44400,TENNESSEE,HICKMAN,"-37,934","-23,981","-16,397","-7,505","-9,802","-63,772","-40,351","-36,542","-15,156","-20,401"
44410,TENNESSEE,HOUSTON,"-12,309","-13,525","-12,464","-4,509","-3,485","-17,844","-18,022","-12,898","-8,050","-4,757"
44420,TENNESSEE,HUMPHREYS,"-38,052","-35,107","-30,551","-13,526","-7,992","-91,474","-109,158","-69,597","-37,683","-19,150"
44430,TENNESSEE,JACKSON,"-11,692","-14,403","-11,832","-8,471","-4,231","-31,554","-32,264","-25,547","-15,115","-7,563"
