"DISABLED - 2014 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR PART A AND PART B BY STATE AND COUNTY OF RESIDENCE. (BENEFICIARIES ENROLLED IN PARTS A AND/OR B EXCEPT FOR PUERTO RICO WHERE ENROLLED IN BOTH PARTS A AND B. REIMBURSEMENTS EXCLUDED FOR HOSPICE AND COST CONTRACTS. DATA CELLS WITH LESS THAN 11 BENEFICIARIES HAVE BEEN SUPPRESSED FOR PRIVACY)",,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A TOTAL REIMBURSEMENT W/O IME/DSH/GME,PART A TOTAL PER CAPITA W/O IME/DSH/GME,PART A  IME,PART A  DSH,PART A  GME,PART B  ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B TOTAL PER CAPITA,AGED AND DISABLED MEAN RISK SCORE,
39370,PENNSYLVANIA,GREENE,992,"3,909,177",328.39,"3,332,277",279.93,"348,197","69,270","159,431",852,"3,639,560",355.98,1.016,
39380,PENNSYLVANIA,HUNTINGDON,"1,244","4,741,682",317.64,"4,270,336",286.06,"291,430","63,614","116,300","1,083","5,508,833",423.89,1.062,
39390,PENNSYLVANIA,INDIANA,"1,528","4,938,979",269.36,"4,327,521",236.01,"334,892","50,282","226,282","1,221","4,979,753",339.87,0.981,
39400,PENNSYLVANIA,JEFFERSON,"1,438","4,048,400",234.61,"3,610,129",209.21,"208,729","85,328","144,212","1,262","6,517,179",430.35,1.047,
39410,PENNSYLVANIA,JUNIATA,567,"1,505,431",221.26,"1,360,979",200.03,"90,617","19,631","34,203",491,"2,240,753",380.30,1.058,
39420,PENNSYLVANIA,LACKAWANNA,"7,878","29,435,887",311.37,"27,527,161",291.18,"1,043,183","300,190","565,353","7,012","29,763,001",353.72,1.083,
39440,PENNSYLVANIA,LANCASTER,"8,965","33,219,673",308.79,"30,837,244",286.64,"1,329,407","472,113","580,907","7,408","32,530,649",365.94,1.013,
39450,PENNSYLVANIA,LAWRENCE,"2,045","7,319,046",298.25,"6,646,685",270.85,"329,148","94,044","249,167","1,652","7,345,129",370.52,1.051,
39460,PENNSYLVANIA,LEBANON,"2,365","6,984,888",246.12,"5,881,853",207.25,"683,481","110,666","308,886","1,801","7,191,480",332.75,0.970,
39470,PENNSYLVANIA,LEHIGH,"7,895","31,696,653",334.56,"27,703,826",292.42,"2,294,821","434,782","1,263,222","6,658","31,490,395",394.14,1.068,
39480,PENNSYLVANIA,LUZERNE,"9,823","34,778,579",295.04,"31,968,612",271.21,"1,723,014","420,772","666,180","8,523","36,745,180",359.27,1.080,
39510,PENNSYLVANIA,LYCOMING,"3,302","11,534,861",291.11,"10,314,095",260.30,"772,220","153,609","294,935","2,915","11,601,523",331.66,1.044,
39520,PENNSYLVANIA,MC KEAN,"1,683","3,735,899",184.98,"3,496,822",173.14,"100,008","75,035","64,032","1,479","6,332,156",356.78,1.066,
39530,PENNSYLVANIA,MERCER,"3,514","13,184,498",312.67,"11,986,641",284.26,"585,218","177,278","435,360","3,061","14,824,282",403.58,1.108,
39540,PENNSYLVANIA,MIFFLIN,"1,534","5,997,503",325.81,"5,465,842",296.93,"338,930","77,263","115,467","1,367","6,955,614",424.02,1.079,
39550,PENNSYLVANIA,MONROE,"4,999","15,392,637",256.60,"14,265,338",237.80,"640,935","180,483","305,879","4,307","20,380,373",394.33,1.024,
39560,PENNSYLVANIA,MONTGOMERY,"12,599","59,164,696",391.33,"53,191,095",351.82,"3,512,157","546,007","1,915,435","10,413","56,910,664",455.45,1.015,
39580,PENNSYLVANIA,MONTOUR,388,"2,157,338",463.35,"1,840,071",395.20,"195,474","33,934","87,859",313,"1,744,812",464.54,1.104,
39590,PENNSYLVANIA,NORTHAMPTON,"6,746","29,184,462",360.52,"26,137,952",322.88,"1,835,296","242,521","968,691","5,675","28,718,531",421.71,1.083,
39600,PENNSYLVANIA,NORTHUMBERLND,"3,222","15,011,706",388.26,"12,931,646",334.46,"1,289,505","234,392","556,161","2,826","12,366,700",364.67,1.083,
39610,PENNSYLVANIA,PERRY,914,"3,408,117",310.73,"3,017,542",275.12,"241,052","41,598","107,924",690,"2,771,077",334.67,0.994,
39620,PENNSYLVANIA,PHILADELPHIA,"35,188","215,746,444",510.94,"172,641,780",408.86,"21,011,119","5,200,317","16,893,226","30,456","146,980,304",402.17,1.114,
39630,PENNSYLVANIA,PIKE,"1,360","5,381,830",329.77,"5,050,380",309.46,"171,690","98,338","61,421","1,183","5,919,863",417.01,0.963,
39640,PENNSYLVANIA,POTTER,556,"2,368,560",355.00,"2,171,157",325.41,"123,253","28,653","45,496",481,"2,366,252",409.95,0.952,
39650,PENNSYLVANIA,SCHUYLKILL,"4,887","16,717,680",285.07,"15,130,200",258.00,"912,666","299,300","375,513","4,248","17,445,995",342.24,1.080,
39670,PENNSYLVANIA,SNYDER,898,"3,439,707",319.20,"2,927,318",271.65,"319,840","62,395","130,152",784,"3,630,391",385.88,1.027,
39680,PENNSYLVANIA,SOMERSET,"1,727","6,100,664",294.38,"5,452,731",263.11,"345,258","82,240","220,435","1,445","6,473,807",373.35,1.031,
39690,PENNSYLVANIA,SULLIVAN,179,"884,730",411.89,"800,327",372.59,"52,586","9,736","22,079",164,"607,556",308.72,1.038,
39700,PENNSYLVANIA,SUSQUEHANNA,"1,103","3,000,711",226.71,"2,806,512",212.04,"111,414","28,805","53,979",986,"3,738,874",316.00,0.918,
39710,PENNSYLVANIA,TIOGA,"1,304","4,847,705",309.80,"4,464,762",285.32,"232,241","58,766","91,935","1,151","4,503,101",326.03,0.941,
39720,PENNSYLVANIA,UNION,664,"2,075,900",260.53,"1,808,809",227.01,"165,160","35,344","66,585",574,"2,469,316",358.50,0.976,
39730,PENNSYLVANIA,VENANGO,"2,343","8,210,109",292.01,"7,541,145",268.22,"323,985","118,021","226,956","2,092","9,553,801",380.57,1.067,
39740,PENNSYLVANIA,WARREN,"1,238","4,127,178",277.81,"3,875,181",260.85,"120,394","51,118","80,484","1,084","5,037,521",387.26,0.991,
39750,PENNSYLVANIA,WASHINGTON,"3,942","15,069,027",318.56,"13,323,205",281.65,"853,987","130,654","761,178","3,084","13,870,623",374.80,1.031,
39760,PENNSYLVANIA,WAYNE,"2,216","8,335,757",313.47,"7,812,269",293.78,"326,589","91,836","105,062","1,935","9,148,111",393.98,0.969,
39770,PENNSYLVANIA,WESTMORELAND,"6,407","22,692,096",295.15,"20,023,326",260.44,"1,338,420","199,181","1,131,167","4,956","21,395,973",359.77,1.033,
39790,PENNSYLVANIA,WYOMING,855,"1,984,773",193.45,"1,817,579",177.15,"98,338","21,448","47,406",731,"2,987,352",340.56,1.014,
39800,PENNSYLVANIA,YORK,"8,364","34,770,218",346.43,"31,217,652",311.03,"2,065,002","371,536","1,116,025","6,822","31,288,107",382.20,0.983,
40010,PUERTO RICO,ADJUNTAS,29,"13,292",38.20,"11,928",34.28,289,41,"1,034",29,"33,541",96.38,1.009,
40020,PUERTO RICO,AGUADA,124,"188,599",126.75,"182,881",122.90,"1,800","1,430","2,488",124,"292,574",196.62,0.915,
40030,PUERTO RICO,AGUADILLA,234,"396,617",141.25,"364,375",129.76,"15,442","5,254","11,546",234,"343,852",122.45,0.939,
40040,PUERTO RICO,AGUAS BUENAS,72,"117,491",135.98,"114,481",132.50,760,"1,884",366,72,"122,773",142.10,0.922,
40050,PUERTO RICO,AIBONITO,134,"204,935",127.45,"197,568",122.87,"1,629","2,779","2,959",134,"223,338",138.89,1.045,
40060,PUERTO RICO,ANASCO,63,"41,600",55.03,"38,284",50.64,669,105,"2,542",63,"134,403",177.78,0.934,
40070,PUERTO RICO,ARECIBO,443,"524,723",98.71,"514,381",96.76,"3,722","4,486","2,134",443,"810,256",152.42,0.927,
40080,PUERTO RICO,ARROYO,47,"19,105",33.87,"17,617",31.24,411,136,941,47,"59,581",105.64,0.942,
40090,PUERTO RICO,BARCELONETA,187,"215,433",96.00,"213,995",95.36,196,"1,217",25,187,"423,966",188.93,1.019,
40100,PUERTO RICO,BARRANQUITAS,109,"168,315",128.68,"164,351",125.65,471,"2,552",941,109,"242,000",185.02,1.004,
40110,PUERTO RICO,BAYAMON,632,"758,919",100.07,"724,424",95.52,"16,287","7,240","10,968",632,"1,307,191",172.36,1.030,
40120,PUERTO RICO,CABO ROJO,83,"128,300",128.82,"109,382",109.82,"8,380","2,545","7,993",83,"266,618",267.69,0.910,
40130,PUERTO RICO,CAGUAS,510,"917,492",149.92,"887,005",144.94,"14,082","5,813","10,592",510,"1,009,441",164.94,1.012,
40140,PUERTO RICO,CAMUY,76,"80,867",88.67,"77,811",85.32,"1,592",519,945,76,"157,669",172.88,0.967,
40145,PUERTO RICO,CANOVANAS,*,*,*,*,*,*,*,*,*,*,*,*,
40150,PUERTO RICO,CAROLINA,462,"651,601",117.53,"631,978",113.99,"9,913","4,429","5,281",462,"977,263",176.27,0.953,
40160,PUERTO RICO,CATANO,186,"233,378",104.56,"230,124",103.10,783,387,"2,084",186,"444,629",199.21,0.950,
40170,PUERTO RICO,CAYEY,245,"194,958",66.31,"192,905",65.61,67,"1,870",116,245,"507,927",172.76,0.939,
40180,PUERTO RICO,CEIBA,28,"6,123",18.22,"6,011",17.89,0,112,0,28,"47,664",141.86,0.985,
40190,PUERTO RICO,CIALES,81,"178,750",183.90,"174,247",179.27,"2,253","2,024",226,81,"299,592",308.22,1.032,
40200,PUERTO RICO,CIDRA,203,"185,419",76.12,"184,076",75.56,0,"1,343",0,203,"428,635",175.96,0.965,
40210,PUERTO RICO,COAMO,106,"155,431",122.19,"146,600",115.25,"1,984","1,557","5,290",106,"238,572",187.56,0.904,
40220,PUERTO RICO,COMERIO,56,"76,552",113.92,"72,352",107.67,"2,113",706,"1,381",56,"123,616",183.95,0.924,
40230,PUERTO RICO,COROZAL,107,"82,423",64.19,"82,106",63.95,0,317,0,107,"229,276",178.56,0.955,
40240,PUERTO RICO,CULEBRA,*,*,*,*,*,*,*,*,*,*,*,*,
40250,PUERTO RICO,DORADO,86,"151,545",146.85,"136,495",132.26,"7,024","1,058","6,968",86,"207,432",201.00,0.904,
40260,PUERTO RICO,FAJARDO,103,"95,727",77.45,"92,277",74.66,821,654,"1,975",103,"209,714",169.67,0.983,
40265,PUERTO RICO,FLORIDA,*,*,*,*,*,*,*,*,*,*,*,*,
40270,PUERTO RICO,GUANICA,33,"82,652",208.72,"77,013",194.48,"2,196",966,"2,477",33,"131,988",333.30,1.014,
40280,PUERTO RICO,GUAYAMA,99,"101,240",85.22,"99,407",83.68,100,"1,608",125,99,"169,038",142.29,0.981,
40290,PUERTO RICO,GUAYANILLA,53,"53,611",84.29,"48,704",76.58,788,557,"3,562",53,"114,271",179.67,0.945,
40300,PUERTO RICO,GUAYNABO,191,"246,353",107.48,"232,377",101.39,"6,851","1,349","5,776",191,"352,515",153.80,0.973,
40310,PUERTO RICO,GURABO,95,"116,401",102.11,"115,670",101.46,56,620,55,95,"199,497",175.00,1.019,
40320,PUERTO RICO,HATILLO,118,"128,936",91.06,"125,760",88.81,"1,117","1,251",808,118,"223,245",157.66,0.991,
40330,PUERTO RICO,HORMIGUEROS,69,"170,168",205.52,"162,377",196.11,"1,893","2,002","3,896",69,"221,723",267.78,1.073,
40340,PUERTO RICO,HUMACAO,238,"281,359",98.52,"276,367",96.77,"1,885","2,252",855,238,"514,699",180.22,0.917,
40350,PUERTO RICO,ISABELA,90,"122,539",113.46,"112,015",103.72,"3,303","3,662","3,559",90,"167,870",155.44,0.947,
40360,PUERTO RICO,JAYUYA,27,"46,357",143.08,"42,343",130.69,"1,671",272,"2,071",27,"46,528",143.60,0.851,
40370,PUERTO RICO,JUANA DIAZ,79,"60,549",63.87,"53,215",56.13,"2,870",483,"3,981",79,"127,459",134.45,0.958,
40380,PUERTO RICO,JUNCOS,110,"144,747",109.66,"139,430",105.63,"1,901","1,858","1,558",110,"182,397",138.18,0.954,
40390,PUERTO RICO,LAJAS,40,"47,300",98.54,"42,908",89.39,964,507,"2,921",40,"101,263",210.96,0.933,
40400,PUERTO RICO,LARES,84,"98,281",97.50,"96,314",95.55,724,794,449,84,"176,324",174.92,0.978,
40410,PUERTO RICO,LAS MARIAS,11,0,0.00,0,0.00,0,0,0,11,"5,088",38.55,0.931,
40420,PUERTO RICO,LAS PIEDRAS,171,"487,741",237.69,"473,681",230.84,"6,450","5,327","2,283",171,"448,681",218.66,1.001,
40430,PUERTO RICO,LOIZA,129,"238,726",154.22,"223,148",144.15,"6,534","3,745","5,299",129,"320,032",206.74,0.843,
40440,PUERTO RICO,LUQUILLO,*,*,*,*,*,*,*,*,*,*,*,*,
40450,PUERTO RICO,MANATI,299,"363,042",101.18,"352,041",98.12,"5,481","3,815","1,705",299,"643,559",179.36,1.008,
40460,PUERTO RICO,MARICAO,*,*,*,*,*,*,*,*,*,*,*,*,
40470,PUERTO RICO,MAUNABO,28,0,0.00,0,0.00,0,0,0,28,"28,040",83.45,0.954,
40480,PUERTO RICO,MAYAGUEZ,192,"323,529",140.42,"287,073",124.60,"20,293","4,528","11,635",192,"459,091",199.26,0.957,
40490,PUERTO RICO,MOCA,67,"42,997",53.48,"39,263",48.83,"1,507",457,"1,770",67,"144,229",179.39,0.964,
40500,PUERTO RICO,MOROVIS,58,"89,776",128.99,"88,218",126.75,761,651,146,58,"86,683",124.54,1.053,
40510,PUERTO RICO,MAGUABO,76,"235,303",258.01,"215,399",236.18,"13,784","2,979","3,141",76,"213,789",234.42,0.889,
40520,PUERTO RICO,NARANJITO,88,"73,571",69.67,"73,250",69.37,99,211,11,88,"272,118",257.69,1.072,
40530,PUERTO RICO,OROCOVIS,75,"100,978",112.20,"100,082",111.20,55,830,11,75,"130,257",144.73,1.016,
40540,PUERTO RICO,PATILLAS,48,"30,793",53.46,"27,167",47.16,"1,981",739,906,48,"69,398",120.48,0.930,
40550,PUERTO RICO,PENUELAS,43,"44,496",86.23,"37,573",72.82,"2,038",348,"4,537",43,"56,971",110.41,0.948,
40560,PUERTO RICO,PONCE,412,"573,801",116.06,"515,895",104.35,"16,570","3,335","38,001",412,"851,269",172.18,0.986,
40570,PUERTO RICO,QUEBRADILLAS,73,"108,287",123.62,"103,255",117.87,"2,112",840,"2,080",73,"135,356",154.52,0.939,
40580,PUERTO RICO,RINCON,35,"14,569",34.69,"13,330",31.74,252,15,972,35,"67,232",160.08,0.900,
40590,PUERTO RICO,RIO GRANDE,33,"21,193",53.52,"21,004",53.04,58,0,131,33,"68,703",173.49,0.933,
40610,PUERTO RICO,SABANA GRANDE,50,"85,327",142.21,"80,560",134.27,"1,287",752,"2,728",50,"90,164",150.27,1.065,
40620,PUERTO RICO,SALINAS,150,"274,359",152.42,"243,682",135.38,"10,116","5,400","15,161",150,"336,507",186.95,0.919,
40630,PUERTO RICO,SAN GERMAN,64,"120,135",156.43,"113,227",147.43,"1,987",624,"4,297",64,"276,052",359.44,0.929,
40640,PUERTO RICO,SAN JUAN,982,"1,466,878",124.48,"1,421,873",120.66,"15,598","9,103","20,304",982,"2,291,933",194.50,1.001,
40650,PUERTO RICO,SAN LORENZO,133,"165,803",103.89,"161,216",101.01,"1,442","1,433","1,712",133,"315,115",197.44,0.962,
40660,PUERTO RICO,SAN SEBASTIAN,98,"99,375",84.50,"90,104",76.62,"3,706","1,400","4,165",98,"212,447",180.65,0.967,
40670,PUERTO RICO,SANTA ISABEL,39,"23,299",49.78,"17,451",37.29,"2,238",863,"2,747",39,"63,524",135.74,0.984,
40680,PUERTO RICO,TOA ALTA,163,"180,233",92.14,"178,156",91.08,0,"2,077",0,163,"254,422",130.07,0.912,
40690,PUERTO RICO,TOA BAJA,68,"50,385",61.75,"41,378",50.71,"3,528",459,"5,020",68,"113,068",138.56,0.992,
40700,PUERTO RICO,TRUJILLO ALTO,116,"145,700",104.67,"140,987",101.28,"1,349",460,"2,904",116,"286,829",206.06,0.966,
40710,PUERTO RICO,UTUADO,41,"11,256",22.88,"11,214",22.79,0,42,0,41,"51,163",103.99,0.905,
40720,PUERTO RICO,VEGA ALTA,90,"67,426",62.43,"67,215",62.24,0,211,0,90,"174,422",161.50,1.021,
40730,PUERTO RICO,VEGA BAJA,236,"250,581",88.48,"243,524",85.99,"2,895","2,465","1,697",236,"496,142",175.19,0.976,
40740,PUERTO RICO,VIEQUES,97,"260,242",223.58,"251,010",215.64,"2,906","4,173","2,153",97,"200,772",172.48,0.881,
40750,PUERTO RICO,VILLALBA,59,"125,263",176.93,"105,254",148.66,"7,760",927,"11,322",59,"140,217",198.05,1.027,
40760,PUERTO RICO,YABUCOA,141,"138,517",81.87,"128,388",75.88,"3,234","1,093","5,802",141,"201,236",118.93,0.923,
40770,PUERTO RICO,YAUCO,109,"261,347",199.81,"244,458",186.89,"5,027","1,868","9,994",109,"301,609",230.59,0.965,
41000,RHODE ISLAND,BRISTOL,890,"4,048,453",379.07,"3,446,599",322.72,"380,322","60,080","161,451",701,"3,152,681",374.78,1.009,
41010,RHODE ISLAND,KENT,"5,183","23,548,800",378.62,"20,672,887",332.38,"1,705,127","370,550","800,235","4,152","21,210,772",425.71,1.061,
41020,RHODE ISLAND,NEWPORT,"1,806","6,543,641",301.94,"5,949,273",274.51,"361,326","105,829","127,211","1,523","7,371,490",403.34,1.014,
41030,RHODE ISLAND,PROVIDENCE,"18,859","84,459,798",373.21,"71,527,727",316.06,"7,686,130","1,216,661","4,029,278","15,909","73,491,652",384.96,1.088,
41050,RHODE ISLAND,WASHINGTON,"2,229","7,313,438",273.42,"6,556,637",245.13,"477,601","84,039","195,159","1,779","9,492,309",444.65,0.981,
42000,SOUTH CAROLINA,ABBEVILLE,602,"1,883,869",260.78,"1,792,711",248.16,"37,395","30,819","22,943",547,"2,024,308",308.40,0.901,
42010,SOUTH CAROLINA,AIKEN,"4,070","15,303,550",313.34,"13,719,783",280.91,"867,754","408,417","307,594","3,678","15,427,826",349.55,0.897,
42020,SOUTH CAROLINA,ALLENDALE,216,"574,441",221.62,"504,199",194.52,"42,154","16,675","11,411",193,"642,619",277.47,0.948,
42030,SOUTH CAROLINA,ANDERSON,"5,202","19,969,841",319.91,"18,888,968",302.59,"539,679","264,307","276,887","4,754","19,819,209",347.41,0.948,
42040,SOUTH CAROLINA,BAMBERG,371,"1,518,920",341.18,"1,395,341",313.42,"68,407","44,275","10,895",343,"1,459,208",354.52,0.973,
42050,SOUTH CAROLINA,BARNWELL,664,"2,691,974",337.85,"2,452,498",307.79,"121,712","68,552","49,209",610,"2,860,526",390.78,0.924,
42060,SOUTH CAROLINA,BEAUFORT,"2,164","8,349,533",321.53,"7,811,414",300.81,"303,776","157,557","76,784","1,941","9,256,985",397.43,0.841,
42070,SOUTH CAROLINA,BERKELEY,"3,103","9,952,358",267.28,"9,131,539",245.23,"478,228","200,758","141,831","2,748","14,051,011",426.10,0.938,
42080,SOUTH CAROLINA,CALHOUN,246,"940,750",318.68,"872,895",295.70,"28,974","27,335","11,545",230,"1,688,008",611.60,0.981,
42090,SOUTH CAROLINA,CHARLESTON,"8,567","33,793,353",328.72,"30,461,151",296.30,"2,032,997","699,385","599,819","7,547","36,416,091",402.10,0.938,
42100,SOUTH CAROLINA,CHEROKEE,"1,700","5,235,926",256.66,"4,925,010",241.42,"140,966","106,225","63,723","1,558","6,758,898",361.52,0.970,
42110,SOUTH CAROLINA,CHESTER,"1,159","4,564,610",328.20,"4,288,257",308.33,"122,187","116,106","38,059","1,079","4,825,724",372.70,0.969,
42120,SOUTH CAROLINA,CHESTERFIELD,"1,514","4,582,359",252.22,"4,314,385",237.47,"87,553","144,037","36,383","1,429","5,172,377",301.63,0.939,
42130,SOUTH CAROLINA,CLARENDON,"1,048","3,298,041",262.25,"3,081,793",245.05,"82,851","90,715","42,681",967,"3,727,696",321.24,0.959,
42140,SOUTH CAROLINA,COLLETON,"1,441","5,351,275",309.47,"4,974,714",287.69,"202,669","123,488","50,402","1,323","6,499,461",409.39,0.974,
42150,SOUTH CAROLINA,DARLINGTON,"2,252","7,900,137",292.34,"7,419,679",274.56,"152,404","277,213","50,839","2,099","8,583,056",340.76,0.968,
42160,SOUTH CAROLINA,DILLON,"1,095","4,011,653",305.30,"3,784,166",287.99,"89,974","117,771","19,741","1,020","4,431,441",362.05,0.985,
42170,SOUTH CAROLINA,DORCHESTER,"2,761","8,233,576",248.51,"7,474,309",225.59,"433,866","183,833","141,567","2,418","12,092,667",416.76,0.916,
42180,SOUTH CAROLINA,EDGEFIELD,450,"1,594,359",295.25,"1,430,891",264.98,"91,735","37,092","34,639",401,"1,409,258",292.86,0.895,
42190,SOUTH CAROLINA,FAIRFIELD,587,"2,457,546",348.89,"2,238,066",317.73,"91,186","60,597","67,695",537,"2,676,240",415.31,0.968,
42200,SOUTH CAROLINA,FLORENCE,"5,324","21,557,804",337.43,"20,375,692",318.93,"400,556","657,300","124,256","4,950","19,854,313",334.25,0.959,
42210,SOUTH CAROLINA,GEORGETOWN,"1,983","7,680,451",322.76,"7,044,134",296.02,"365,692","208,217","62,406","1,829","7,817,433",356.18,0.909,
42220,SOUTH CAROLINA,GREENVILLE,"9,370","34,080,118",303.10,"31,899,012",283.70,"1,081,967","635,655","463,482","8,227","36,468,169",369.40,0.934,
42230,SOUTH CAROLINA,GREENWOOD,"2,179","8,944,100",342.06,"8,417,929",321.93,"233,849","166,401","125,918","2,015","8,407,231",347.69,0.936,
42240,SOUTH CAROLINA,HAMPTON,666,"2,548,218",318.85,"2,313,604",289.49,"141,600","58,523","34,490",619,"2,856,591",384.57,0.938,
42250,SOUTH CAROLINA,HORRY,"8,836","30,552,926",288.15,"29,078,614",274.24,"707,364","584,815","182,131","8,130","39,165,133",401.45,0.895,
42260,SOUTH CAROLINA,JASPER,493,"2,217,821",374.89,"2,073,517",350.49,"76,112","38,975","29,216",452,"2,486,790",458.48,0.911,
42270,SOUTH CAROLINA,KERSHAW,"1,864","6,344,090",283.62,"5,951,742",266.08,"171,230","131,625","89,491","1,684","7,584,229",375.31,0.949,
42280,SOUTH CAROLINA,LANCASTER,"1,895","8,512,932",374.36,"8,031,437",353.19,"185,871","232,271","63,352","1,748","8,815,254",420.25,0.991,
42290,SOUTH CAROLINA,LAURENS,"2,393","10,207,462",355.46,"9,718,514",338.44,"213,825","180,763","94,358","2,215","9,090,904",342.02,0.961,
42300,SOUTH CAROLINA,LEE,509,"2,102,691",344.25,"1,960,728",321.01,"59,236","65,897","16,829",475,"2,150,119",377.21,1.005,
42310,SOUTH CAROLINA,LEXINGTON,"4,732","17,331,692",305.22,"16,228,744",285.80,"515,046","369,408","218,491","4,137","20,114,292",405.17,0.880,
42320,SOUTH CAROLINA,MCCORMICK,261,"775,529",247.61,"724,568",231.34,"20,053","17,614","13,292",238,"929,672",325.52,0.857,
42330,SOUTH CAROLINA,MARION,"1,415","5,111,571",301.03,"4,855,556",285.96,"73,843","157,325","24,845","1,327","5,167,198",324.49,0.905,
42340,SOUTH CAROLINA,MARLBORO,"1,421","4,522,784",265.23,"4,333,268",254.12,"55,636","115,013","18,866","1,344","4,769,335",295.72,0.946,
42350,SOUTH CAROLINA,NEWBERRY,974,"3,015,515",258.00,"2,806,687",240.13,"103,630","63,723","41,473",897,"3,688,735",342.69,0.903,
42360,SOUTH CAROLINA,OCONEE,"2,223","8,445,235",316.59,"8,005,444",300.10,"238,325","129,443","72,021","2,048","8,555,157",348.11,0.929,
42370,SOUTH CAROLINA,ORANGEBURG,"2,603","10,127,530",324.23,"9,435,784",302.08,"299,416","286,318","106,010","2,375","10,335,782",362.66,0.985,
42380,SOUTH CAROLINA,PICKENS,"2,941","10,868,889",307.97,"10,300,900",291.88,"275,932","194,778","97,278","2,636","11,637,931",367.92,0.947,
42390,SOUTH CAROLINA,RICHLAND,"8,139","31,808,587",325.68,"29,302,926",300.03,"1,080,058","710,252","715,349","7,317","30,769,846",350.44,0.913,
42400,SOUTH CAROLINA,SALUDA,373,"1,458,143",325.77,"1,380,548",308.43,"30,050","27,786","19,758",335,"1,422,940",353.97,0.924,
42410,SOUTH CAROLINA,SPARTANBURG,"7,994","25,952,182",270.54,"24,239,533",252.68,"811,140","472,415","429,092","7,094","28,540,793",335.27,0.956,
42420,SOUTH CAROLINA,SUMTER,"3,371","11,452,950",283.12,"10,789,788",266.73,"247,069","313,469","102,622","3,116","14,023,105",375.03,1.009,
42430,SOUTH CAROLINA,UNION,"1,147","3,362,293",244.28,"3,165,988",230.02,"87,282","59,377","49,645","1,057","4,406,787",347.43,0.973,
42440,SOUTH CAROLINA,WILLIAMSBURG,"1,165","3,604,281",257.82,"3,364,846",240.69,"106,429","101,297","31,707","1,081","3,891,493",299.99,0.920,
42450,SOUTH CAROLINA,YORK,"4,962","17,005,634",285.60,"16,180,183",271.73,"291,567","421,074","112,809","4,368","19,672,711",375.32,0.902,
43010,SOUTH DAKOTA,AURORA,32,"254,856",663.69,"246,042",640.73,"2,058","6,045",710,27,"140,108",432.43,0.917,
43020,SOUTH DAKOTA,BEADLE,778,"2,600,322",278.53,"2,529,735",270.97,"28,587","29,926","12,071",729,"2,653,566",303.33,0.955,
43030,SOUTH DAKOTA,BENNETT,54,"242,718",374.56,"232,178",358.30,"3,693","5,468","1,378",48,"239,348",415.53,0.962,
43040,SOUTH DAKOTA,BON HOMME,109,"450,191",344.18,"436,306",333.57,"6,664","5,497","1,722",95,"466,591",409.29,0.921,
43050,SOUTH DAKOTA,BROOKINGS,396,"1,300,910",273.76,"1,246,574",262.33,"23,270","20,922","10,143",350,"1,731,783",412.33,0.881,
43060,SOUTH DAKOTA,BROWN,858,"2,949,021",286.42,"2,890,951",280.78,"25,678","25,191","7,200",770,"3,899,276",422.00,0.996,
43070,SOUTH DAKOTA,BRULE,106,"335,515",263.77,"329,731",259.22,"2,004","2,831",948,101,"552,943",456.22,0.964,
43080,SOUTH DAKOTA,BUFFALO,35,"181,170",431.36,"168,453",401.08,"8,420","2,736","1,559",30,"178,760",496.56,1.100,
43090,SOUTH DAKOTA,BUTTE,228,"539,567",197.21,"513,962",187.85,"11,860","10,154","3,590",188,"699,789",310.19,0.784,
43100,SOUTH DAKOTA,CAMPBELL,27,"140,873",434.79,"139,614",430.91,494,397,366,26,"173,924",557.45,0.923,
43110,SOUTH DAKOTA,CHARLES MIX,114,"332,383",242.97,"319,339",233.43,"4,132","6,579","2,333",103,"781,558",632.33,0.898,
43120,SOUTH DAKOTA,CLARK,46,"219,775",398.14,"211,233",382.67,"3,280","4,313",948,43,"322,742",625.47,0.927,
43130,SOUTH DAKOTA,CLAY,159,"545,482",285.89,"520,013",272.54,"10,277","10,079","5,111",137,"839,823",510.84,0.910,
43140,SOUTH DAKOTA,CODINGTON,586,"1,280,016",182.03,"1,234,529",175.56,"20,471","16,001","9,014",542,"3,422,997",526.29,0.944,
43150,SOUTH DAKOTA,CORSON,71,"443,060",520.02,"428,855",503.35,"5,397","5,255","3,552",65,"319,024",409.01,0.889,
43160,SOUTH DAKOTA,CUSTER,188,"1,193,046",528.83,"1,121,630",497.18,"47,618","16,570","7,228",166,"678,810",340.77,0.807,
43170,SOUTH DAKOTA,DAVISON,400,"1,445,868",301.22,"1,388,230",289.21,"24,024","25,382","8,230",370,"1,684,172",379.32,0.937,
43180,SOUTH DAKOTA,DAY,103,"208,560",168.74,"204,543",165.49,"1,546","1,608",861,97,"527,856",453.48,0.883,
43190,SOUTH DAKOTA,DEUEL,59,"170,407",240.69,"165,747",234.11,"1,598","2,261",800,52,"237,201",380.13,0.903,
43200,SOUTH DAKOTA,DEWEY,95,"867,735",761.17,"836,747",733.99,"14,915","11,621","4,451",87,"473,927",453.95,0.906,
