"IPPS and OPPS Provider Indices by Fiscal Year — Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,
Provider Number,CBSA 2016,SSA Code,State,County,IPPS Provider  2010 A,IPPS Provider  2010 B,IPPS Provider  2011,IPPS Provider  2012,IPPS Provider  2013,IPPS Provider  2014,IPPS Provider  2016
050192,23420,05090,CA,FRESNO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050060,23420,05090,CA,FRESNO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050093,23420,05090,CA,FRESNO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050732,23420,05090,CA,FRESNO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050006,NA,05110,CA,HUMBOLDT,1.3428,1.3415,1.3551,1.4331,1.3426,1.3913,1.4127
050028,NA,05110,CA,HUMBOLDT,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050045,20940,05120,CA,IMPERIAL,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050342,20940,05120,CA,IMPERIAL,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050608,12540,05140,CA,KERN,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050257,12540,05140,CA,KERN,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050724,12540,05140,CA,KERN,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050448,12540,05140,CA,KERN,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050455,12540,05140,CA,KERN,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050295,12540,05140,CA,KERN,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050036,12540,05140,CA,KERN,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050315,12540,05140,CA,KERN,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050121,25260,05150,CA,KINGS,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050196,25260,05150,CA,KINGS,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050349,25260,05150,CA,KINGS,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050485,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050382,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050231,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050351,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050204,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050018,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050644,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050262,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050739,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050135,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050696,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050239,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050104,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050373,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050096,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050704,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050137,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2927,1.2815,1.3019,1.3012
050235,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050677,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2927,1.2815,1.3019,1.3012
050091,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050281,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050545,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050290,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050736,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050138,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050238,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050124,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050625,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050751,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050624,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050597,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050737,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050468,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050763,31084,05200,CA,LOS ANGELES,,,1.2014,1.2098,1.2282,1.2477,1.3012
050771,31084,05200,CA,LOS ANGELES,,,,,1.2282,1.2477,1.3012
050040,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050552,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050169,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050723,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050755,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050740,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050376,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050132,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050078,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050378,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050411,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050126,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050761,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2815,1.3019,1.3012
050278,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050742,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050663,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050471,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050575,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050111,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050191,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050149,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050205,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050738,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050561,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050139,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050350,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050393,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050277,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050056,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050727,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050438,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050581,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050531,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050103,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050112,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050116,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.3019,1.3012
050353,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050158,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050735,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050481,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2927,1.2815,1.3019,1.3012
050502,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050641,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050058,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050063,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050752,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050588,31084,05200,CA,LOS ANGELES,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050568,31460,05300,CA,MADERA,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050131,42034,05310,CA,MARIN,1.5857,1.5841,1.5739,1.5634,1.6082,1.6337,1.7202
050360,42034,05310,CA,MARIN,1.5857,1.5841,1.5739,1.5634,1.6082,1.6337,1.7202
050510,42034,05310,CA,MARIN,1.5857,1.5841,1.5739,1.5634,1.6082,1.6337,1.7202
050301,NA,05330,CA,MENDOCINO,1.5033,1.5018,1.187,1.195,1.2282,1.2477,1.3012
050528,32900,05340,CA,MERCED,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050444,32900,05340,CA,MERCED,1.2086,1.2075,1.2398,1.2386,1.29,1.2879,1.3413
050334,41500,05370,CA,MONTEREY,1.6059,1.6043,1.6174,1.6111,1.6648,1.665,1.7175
050145,41500,05370,CA,MONTEREY,1.5301,1.5286,1.5821,1.565,1.5968,1.5678,1.6032
050248,41500,05370,CA,MONTEREY,1.5301,1.5286,1.5821,1.565,1.5968,1.5678,1.6032
050189,41500,05370,CA,MONTEREY,1.5301,1.5286,1.5821,1.565,1.5968,1.5678,1.6032
050013,34900,05380,CA,NAPA,1.4473,1.4459,1.5477,1.5634,1.6082,1.5215,1.5574
050009,34900,05380,CA,NAPA,1.4473,1.4459,1.5477,1.5634,1.6082,1.6337,1.6314
050150,NA,05390,CA,NEVADA,1.3354,1.3341,1.3602,1.3318,1.4203,1.4887,1.5686
050224,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050589,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050069,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050168,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050580,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050747,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050678,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050603,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050548,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050348,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050551,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050526,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050230,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050769,11244,05400,CA,ORANGE,,,,,1.2313,1.2508,1.3012
050543,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050426,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050609,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050570,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050717,11244,05400,CA,ORANGE,1.189,1.1878,1.2014,1.2098,1.2282,1.2477,1.3012
050226,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050567,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050746,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050744,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050768,11244,05400,CA,ORANGE,,,,1.1981,1.2313,1.2508,1.3012
050745,11244,05400,CA,ORANGE,1.1831,1.182,1.2014,1.1981,1.2313,1.2508,1.3012
050309,40900,05410,CA,PLACER,1.3594,1.3581,1.3602,1.3318,1.4203,1.4887,1.5686
050498,40900,05410,CA,PLACER,1.3594,1.3581,1.3602,1.3318,1.4203,1.4887,1.5686
050772,40900,05410,CA,PLACER,,,,,,1.4887,1.5686
050390,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050686,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050701,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050684,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050765,40140,05430,CA,RIVERSIDE,,,1.187,1.195,1.2282,1.2477,1.3012
050423,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050329,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050054,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050022,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050534,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050102,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050573,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050292,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050770,40140,05430,CA,RIVERSIDE,,,,,1.2282,1.2477,1.3012
050243,40140,05430,CA,RIVERSIDE,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050108,40900,05440,CA,SACRAMENTO,1.3594,1.3581,1.3602,1.3599,1.4699,1.5558,1.5686
050516,40900,05440,CA,SACRAMENTO,1.3594,1.3581,1.3602,1.3318,1.4203,1.4887,1.5686
050674,40900,05440,CA,SACRAMENTO,1.3594,1.3581,1.3602,1.3318,1.4203,1.4887,1.5686
050017,40900,05440,CA,SACRAMENTO,1.3594,1.3581,1.3602,1.3318,1.4203,1.4887,1.5686
050425,40900,05440,CA,SACRAMENTO,1.3594,1.3581,1.3602,1.3318,1.4203,1.4887,1.5686
050414,40900,05440,CA,SACRAMENTO,1.3594,1.3581,1.3602,1.3318,1.4203,1.4887,1.5686
050599,40900,05440,CA,SACRAMENTO,1.3594,1.3581,1.3602,1.3318,1.4203,1.4887,1.5686
050590,40900,05440,CA,SACRAMENTO,1.3594,1.3581,1.3602,1.3318,1.4203,1.4887,1.5686
050296,41940,05450,CA,SAN BENITO,1.6059,1.6043,1.6363,1.6438,1.6801,1.665,1.7175
050129,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050709,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050586,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050327,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050245,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050618,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050300,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050279,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050140,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050089,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050517,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050272,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050099,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050298,40140,05460,CA,SAN BERNARDINO,1.1842,1.1831,1.1881,1.195,1.2282,1.2477,1.3012
050758,40140,05460,CA,SAN BERNARDINO,1.1831,1.182,1.2014,1.195,1.2282,1.2477,1.3012
050234,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050503,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050222,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050424,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050128,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050757,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050024,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050026,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050025,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050077,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050324,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050100,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050515,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050435,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050636,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050115,41740,05470,CA,SAN DIEGO,1.1831,1.182,1.187,1.195,1.2282,1.2477,1.3012
050228,41884,05480,CA,SAN FRANCISCO,1.5454,1.5439,1.5352,1.5429,1.5889,1.6269,1.6798
050008,41884,05480,CA,SAN FRANCISCO,1.5454,1.5439,1.5352,1.5429,1.5889,1.6269,1.6798
050055,41884,05480,CA,SAN FRANCISCO,1.5454,1.5439,1.5352,1.5429,1.5889,1.6269,1.6798
050152,41884,05480,CA,SAN FRANCISCO,1.5857,1.5841,1.5739,1.5429,1.5889,1.6269,1.6798
050407,41884,05480,CA,SAN FRANCISCO,1.5454,1.5439,1.5352,1.5429,1.5889,1.6269,1.6798
050076,41884,05480,CA,SAN FRANCISCO,1.5857,1.5841,1.5352,1.5429,1.5889,1.6269,1.6798
050047,41884,05480,CA,SAN FRANCISCO,1.5454,1.5439,1.5352,1.5429,1.5889,1.6269,1.6798
050668,41884,05480,CA,SAN FRANCISCO,1.5857,1.5841,1.5739,1.5429,1.5889,1.6269,1.6798
050457,41884,05480,CA,SAN FRANCISCO,1.5454,1.5439,1.5352,1.5429,1.5889,1.6269,1.7202
050454,41884,05480,CA,SAN FRANCISCO,1.5454,1.5439,1.5352,1.5429,1.5889,1.6269,1.6798
050118,44700,05490,CA,SAN JOAQUIN,1.2377,1.2365,1.2584,1.3012,1.3148,1.3505,1.363
050313,44700,05490,CA,SAN JOAQUIN,1.2377,1.2365,1.2584,1.3012,1.3148,1.3505,1.363
050084,44700,05490,CA,SAN JOAQUIN,1.3354,1.3341,1.3602,1.3318,1.3148,1.6215,1.6737
050336,44700,05490,CA,SAN JOAQUIN,1.2377,1.2365,1.2584,1.3012,1.3148,1.3505,1.363
050167,44700,05490,CA,SAN JOAQUIN,1.2377,1.2365,1.2584,1.3012,1.3148,1.3505,1.363
050748,44700,05490,CA,SAN JOAQUIN,1.2377,1.2365,1.2145,1.248,1.288,1.3505,1.363
050122,44700,05490,CA,SAN JOAQUIN,1.2377,1.2365,1.2584,1.3012,1.3148,1.3505,1.363
050016,42020,05500,CA,SAN LUIS OBISPO,1.199,1.1979,1.2371,1.2446,1.2461,1.2559,1.3094
050506,42020,05500,CA,SAN LUIS OBISPO,1.199,1.1979,1.2371,1.2446,1.2461,1.2559,1.3094
050232,42020,05500,CA,SAN LUIS OBISPO,1.199,1.1979,1.2371,1.2446,1.2461,1.2559,1.3094
050633,42020,05500,CA,SAN LUIS OBISPO,1.199,1.1979,1.2371,1.2446,1.2461,1.2559,1.3094
050007,41884,05510,CA,SAN MATEO,1.56,1.5585,1.5582,1.5659,1.6119,1.6356,1.7056
050113,41884,05510,CA,SAN MATEO,1.56,1.5585,1.5582,1.5659,1.6119,1.6356,1.7056
050289,41884,05510,CA,SAN MATEO,1.56,1.5585,1.5582,1.5659,1.6119,1.6356,1.7056
050197,41884,05510,CA,SAN MATEO,1.6059,1.6043,1.6174,1.6111,1.6648,1.665,1.7056
050541,41884,05510,CA,SAN MATEO,1.6059,1.6043,1.6174,1.5659,1.6119,1.6356,1.7056
050754,41884,05510,CA,SAN MATEO,1.56,1.5585,1.5582,1.5659,1.6119,1.6356,1.7056
050070,41884,05510,CA,SAN MATEO,1.56,1.5585,1.5582,1.5659,1.6119,1.6356,1.7056
050357,42200,05520,CA,SANTA BARBARA,1.1972,1.196,1.187,1.1956,1.2359,1.2488,1.3012
050107,42200,05520,CA,SANTA BARBARA,1.1972,1.196,1.187,1.1956,1.2461,1.2488,1.3012
050110,42200,05520,CA,SANTA BARBARA,1.1972,1.196,1.187,1.1956,1.2359,1.2488,1.3012
050396,42200,05520,CA,SANTA BARBARA,1.1972,1.196,1.187,1.1956,1.2359,1.2488,1.3012
050071,41940,05530,CA,SANTA CLARA,1.6059,1.6043,1.6379,1.6438,1.6801,1.665,1.7175
050441,41940,05530,CA,SANTA CLARA,1.6059,1.6043,1.6379,1.6438,1.6801,1.665,1.7175
050308,41940,05530,CA,SANTA CLARA,1.6059,1.6043,1.6379,1.6438,1.6801,1.665,1.7175
050604,41940,05530,CA,SANTA CLARA,1.6059,1.6043,1.6379,1.6438,1.6801,1.665,1.7175
050125,41940,05530,CA,SANTA CLARA,1.6059,1.6043,1.6379,1.6438,1.6801,1.665,1.7175
050153,41940,05530,CA,SANTA CLARA,1.6059,1.6043,1.6379,1.6438,1.6801,1.665,1.7175
050038,41940,05530,CA,SANTA CLARA,1.6059,1.6043,1.6379,1.6996,1.7265,1.7276,1.7175
050380,41940,05530,CA,SANTA CLARA,1.6059,1.6043,1.6379,1.6438,1.6801,1.665,1.7175
050688,41940,05530,CA,SANTA CLARA,1.6059,1.6043,1.6379,1.6438,1.6801,1.665,1.7175
050242,42100,05540,CA,SANTA CRUZ,1.6191,1.6175,1.6379,1.6996,1.7471,1.7276,1.7771
050714,42100,05540,CA,SANTA CRUZ,1.6191,1.6175,1.6379,1.6996,1.7471,1.7276,1.7771
050194,42100,05540,CA,SANTA CRUZ,1.6191,1.6175,1.6379,1.6996,1.7471,1.7276,1.7771
050764,39820,05550,CA,SHASTA,,,1.3551,1.4757,1.3822,1.439,1.4364
050697,39820,05550,CA,SHASTA,1.3428,1.3415,1.3551,1.4757,1.3822,1.439,1.4364
050280,39820,05550,CA,SHASTA,1.3428,1.3415,1.3551,1.4757,1.3822,1.439,1.4364
050073,46700,05580,CA,SOLANO,1.5857,1.5841,1.5739,1.5334,1.609,1.6215,1.6425
050367,46700,05580,CA,SOLANO,1.5857,1.5841,1.5739,1.5334,1.609,1.6215,1.6425
050101,46700,05580,CA,SOLANO,1.5857,1.5841,1.5739,1.5334,1.609,1.6337,1.6737
050767,46700,05580,CA,SOLANO,,,,1.4435,1.609,1.6215,1.6425
050385,42220,05590,CA,SONOMA,1.5541,1.5526,1.5765,1.5634,1.6082,1.6337,1.641
050547,42220,05590,CA,SONOMA,1.5541,1.5526,1.5765,1.5634,1.6082,1.6337,1.6737
050690,42220,05590,CA,SONOMA,1.5541,1.5526,1.5765,1.5634,1.6082,1.6337,1.6737
050174,42220,05590,CA,SONOMA,1.5541,1.5526,1.5765,1.5634,1.6082,1.6337,1.6737
050291,42220,05590,CA,SONOMA,1.5541,1.5526,1.5765,1.5634,1.6082,1.6337,1.6737
050136,42220,05590,CA,SONOMA,1.5541,1.5526,1.5765,1.5634,1.6082,1.6337,1.6737
050090,42220,05590,CA,SONOMA,1.5541,1.5526,1.5765,1.5634,1.6082,1.6337,1.6737
050179,33700,05600,CA,STANISLAUS,1.2337,1.2325,1.2145,1.248,1.288,1.3401,1.3012
050067,33700,05600,CA,STANISLAUS,1.2337,1.2325,1.2145,1.248,1.288,1.3401,1.3012
