AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 OUTPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,
47090,VERMONT                  ,ORLEANS,"-51,656","-7,246","-6,187","-17,948","-28,566",,,,,
47100,VERMONT                  ,RUTLAND,"-298,763","-92,099","-55,997","-119,196","-148,988",,,,,
47110,VERMONT                  ,WASHINGTON,"-8,373","106,346","114,488","14,320","-1,785",,,,,
47120,VERMONT                  ,WINDHAM,"-103,522",-463,"-13,725","-49,441","-68,665",,,,,
47130,VERMONT                  ,WINDSOR,"35,003","131,247","14,778","4,983","-44,328",,,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,0,0,0,0,0,,,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,0,0,0,0,0,,,,,
49000,VIRGINIA                 ,ACCOMACK,"-50,641","-38,022","-45,016","-45,547","-42,497",,,,,
49010,VIRGINIA                 ,ALBEMARLE,"-234,797","-123,625","-104,239","-69,313","-71,229",,,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-308,404","-256,515","-197,558","-205,206","-116,419",,,,,
49020,VIRGINIA                 ,ALLEGHANY,"-2,202","-2,292","-1,492","-2,078","-2,080",,,,,
49030,VIRGINIA                 ,AMELIA,"5,614","-3,305","-12,989","-16,176","-6,492",,,,,
49040,VIRGINIA                 ,AMHERST,"5,942","31,598","20,539","26,454","29,203",,,,,
49050,VIRGINIA                 ,APPOMATTOX,"6,480","20,072","12,581","16,521","13,207",,,,,
49060,VIRGINIA                 ,ARLINGTON,"-271,562","-226,905","-179,569","-208,893","-137,346",,,,,
49070,VIRGINIA                 ,AUGUSTA,"-242,358","-174,451","-183,008","-100,134","-71,263",,,,,
49080,VIRGINIA                 ,BATH,"-11,679","-4,904","-9,362","-7,596","-8,390",,,,,
49088,VIRGINIA                 ,BEDFORD CITY,"12,975","28,669","15,014","16,636","23,144",,,,,
49090,VIRGINIA                 ,BEDFORD,"88,039","117,559","79,147","43,987","53,605",,,,,
49100,VIRGINIA                 ,BLAND,"3,828","1,389","-6,516","-5,399","-5,792",,,,,
49110,VIRGINIA                 ,BOTETOURT,"69,245","69,265","45,169","14,800","16,480",,,,,
49111,VIRGINIA                 ,BRISTOL CITY,"-68,897","-78,343","-73,965","-50,656","-33,047",,,,,
49120,VIRGINIA                 ,BRUNSWICK,"-32,208","-40,730","-43,519","-100,699","-88,994",,,,,
49130,VIRGINIA                 ,BUCHANAN,"-45,900","-55,820","-53,120","-45,502","-34,447",,,,,
49140,VIRGINIA                 ,BUCKINGHAM,"1,446","14,826","17,542","14,671","1,330",,,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,"-6,301","-6,561","-7,036","-5,455","-3,582",,,,,
49150,VIRGINIA                 ,CAMPBELL,"13,881","49,740","32,444","39,784","49,258",,,,,
49160,VIRGINIA                 ,CAROLINE,"-22,872","-34,035","-38,836","-49,631","-23,445",,,,,
49170,VIRGINIA                 ,CARROLL,"-40,568","-51,448","-37,633","-20,280","-23,203",,,,,
49180,VIRGINIA                 ,CHARLES CITY,"2,064","-5,494","-10,466","-11,953","-4,344",,,,,
49190,VIRGINIA                 ,CHARLOTTE,"13,298","14,055","16,519","5,947","-22,550",,,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"-254,198","-137,659","-118,206","-80,750","-84,219",,,,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"141,601","105,181","125,699","75,008",-549,,,,,
49200,VIRGINIA                 ,CHESTERFIELD,"22,388","-123,518","-248,822","-312,470","-109,607",,,,,
49210,VIRGINIA                 ,CLARKE,"-36,970","-31,358","-19,324","19,300","102,406",,,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,"4,165","-16,871","-34,606","-43,073","-14,382",,,,,
49213,VIRGINIA                 ,COVINGTON CITY,"-9,450","-9,629","-8,375","-14,775","-13,178",,,,,
49220,VIRGINIA                 ,CRAIG,"11,407","13,981","10,910","2,607","2,776",,,,,
49230,VIRGINIA                 ,CULPEPER,"-48,586","-20,640","17,190","29,918","56,823",,,,,
49240,VIRGINIA                 ,CUMBERLAND,"8,678","6,788","5,195","1,783","-2,378",,,,,
49241,VIRGINIA                 ,DANVILLE CITY,"6,248","47,634","84,623","80,209","4,194",,,,,
49250,VIRGINIA                 ,DICKENSON,"-45,070","-44,636","-37,980","-30,321","-22,551",,,,,
49260,VIRGINIA                 ,DINWIDDIE,"2,809","-13,867","-28,008","-35,201","-13,878",,,,,
49270,VIRGINIA                 ,EMPORIA CITY,"-41,944","-36,813","-17,337","-20,298","-15,114",,,,,
49280,VIRGINIA                 ,ESSEX,"-8,392","-15,710","-19,072","-24,389","-16,005",,,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"-230,916","-170,490","-124,077","-141,982","-90,772",,,,,
49290,VIRGINIA                 ,FAIRFAX,"-1,424,751","-1,160,930","-857,659","-940,593","-614,065",,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,"-39,681","-35,727","-22,600","-20,694","-16,239",,,,,
49300,VIRGINIA                 ,FAUQUIER,"-146,331","-145,715","-119,129","-126,823","-68,540",,,,,
49310,VIRGINIA                 ,FLOYD,"19,438","18,949","14,966","4,466","9,265",,,,,
49320,VIRGINIA                 ,FLUVANNA,"-93,613","-47,516","-43,031","-30,464","-30,918",,,,,
49328,VIRGINIA                 ,FRANKLIN CITY,"-7,266","-11,948","-8,477","-12,005","-15,175",,,,,
49330,VIRGINIA                 ,FRANKLIN,"110,548","107,522","71,800","25,934","27,074",,,,,
49340,VIRGINIA                 ,FREDERICK,"-112,663","-112,533","-67,888","67,600","415,655",,,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"-109,211","-104,102","-88,625","-101,058","-60,103",,,,,
49343,VIRGINIA                 ,GALAX CITY,"-30,898","-32,374","-24,510","-14,544","-17,351",,,,,
49350,VIRGINIA                 ,GILES,"14,658","11,897","10,557","2,607","4,634",,,,,
49360,VIRGINIA                 ,GLOUCESTER,"37,526","19,439","21,093","9,081","-3,067",,,,,
49370,VIRGINIA                 ,GOOCHLAND,"1,088","-9,289","-18,785","-22,052","-8,480",,,,,
49380,VIRGINIA                 ,GRAYSON,"-26,882","-29,487","-23,939","-15,408","-15,651",,,,,
49390,VIRGINIA                 ,GREENE,"-54,747","-27,372","-27,230","-21,800","-18,879",,,,,
49400,VIRGINIA                 ,GREENSVILLE,"-12,994","-13,107","-5,094","-5,864","-3,529",,,,,
49410,VIRGINIA                 ,HALIFAX,"-124,030","-127,948","-120,482","-125,099","-141,323",,,,,
49411,VIRGINIA                 ,HAMPTON CITY,"135,969","98,679","100,395","54,492","-3,852",,,,,
49420,VIRGINIA                 ,HANOVER,"-124,221","-185,863","-254,892","-186,998","-85,014",,,,,
49421,VIRGINIA                 ,HARRISONBURG CITY,"-259,255","-242,826","-234,152","-63,505","-55,699",,,,,
49430,VIRGINIA                 ,HENRICO,"30,065","-128,704","-224,403","-274,823","-89,775",,,,,
49440,VIRGINIA                 ,HENRY,-441,"3,883","26,889","48,695","20,317",,,,,
49450,VIRGINIA                 ,HIGHLAND,"-12,744","-9,603","-11,278","-7,951","-6,115",,,,,
49451,VIRGINIA                 ,HOPEWELL CITY,"4,895","-17,334","-34,243","-39,063","-13,399",,,,,
49460,VIRGINIA                 ,ISLE OF WIGHT,"27,736","19,655","22,419","11,753","-2,175",,,,,
49470,VIRGINIA                 ,JAMES CITY,"14,956","-19,599","-32,896","-37,890",-820,,,,,
49480,VIRGINIA                 ,KING AND QUEEN,633,"-5,243","-8,397","-12,033","-4,330",,,,,
49490,VIRGINIA                 ,KING GEORGE,"-28,675","-29,194","-22,289","-31,766","-18,806",,,,,
49500,VIRGINIA                 ,KING WILLIAM,"3,323","-10,784","-21,735","-25,685","-7,348",,,,,
49510,VIRGINIA                 ,LANCASTER,"-19,173","-33,753","-33,287","-38,466","-27,234",,,,,
49520,VIRGINIA                 ,LEE,"-56,788","-67,266","-65,828","-47,417","-34,962",,,,,
49522,VIRGINIA                 ,LEXINGTON CITY,"-18,773","-13,921","-17,550","-11,524","-8,327",,,,,
49530,VIRGINIA                 ,LOUDOUN,"-365,775","-283,525","-196,403","-213,513","-136,324",,,,,
49540,VIRGINIA                 ,LOUISA,"-68,267","-39,557","-42,646","-39,561","-32,824",,,,,
49550,VIRGINIA                 ,LUNENBURG,-553,"-5,237","-15,585","-45,021","-48,824",,,,,
49551,VIRGINIA                 ,LYNCHBURG CITY,"37,050","97,702","64,967","74,207","87,198",,,,,
49560,VIRGINIA                 ,MADISON,"-29,720","-16,721","-10,099","-4,199","-2,034",,,,,
49561,VIRGINIA                 ,MARTINSVILLE CITY,"7,958","12,522","19,900","44,267","16,385",,,,,
49563,VIRGINIA                 ,MANASSAS CITY,"-145,926","-137,380","-109,060","-126,480","-78,649",,,,,
49565,VIRGINIA                 ,MANASSAS PARK CITY,162,-222,-61,-32,24,,,,,
49570,VIRGINIA                 ,MATHEWS,"16,285","5,052","6,614",135,"-1,995",,,,,
49580,VIRGINIA                 ,MECKLENBURG,"-99,147","-112,125","-142,352","-261,639","-257,218",,,,,
49590,VIRGINIA                 ,MIDDLESEX,"4,960","-5,007","-10,134","-11,853","-8,775",,,,,
49600,VIRGINIA                 ,MONTGOMERY,"72,516","57,003","49,098","22,362","37,892",,,,,
49620,VIRGINIA                 ,NELSON,"-77,551","-34,598","-39,237","-25,396","-24,196",,,,,
49621,VIRGINIA                 ,NEW KENT,"6,188","-13,382","-22,715","-27,252","-6,216",,,,,
49622,VIRGINIA                 ,NEWPORT NEWS CITY,"139,135","97,578","101,803","53,825","-4,472",,,,,
49641,VIRGINIA                 ,NORFOLK CITY,"152,363","106,141","109,556","68,631",-952,,,,,
49650,VIRGINIA                 ,NORTHAMPTON,"-23,934","-25,290","-22,552","-21,223","-23,269",,,,,
49660,VIRGINIA                 ,NORTHUMBERLAND,"-22,749","-29,971","-39,736","-38,485","-25,985",,,,,
49661,VIRGINIA                 ,NORTON CITY,"-17,278","-13,956","-14,182","-13,322","-8,526",,,,,
49670,VIRGINIA                 ,NOTTOWAY,"29,435","12,955","10,151","-6,338","-15,657",,,,,
49680,VIRGINIA                 ,ORANGE,"-112,203","-62,177","-53,973","-44,569","-20,940",,,,,
49690,VIRGINIA                 ,PAGE,"-138,045","-120,459","-116,125","-28,935","7,716",,,,,
49700,VIRGINIA                 ,PATRICK,"-16,383","-18,659","-10,578","3,152","-4,197",,,,,
49701,VIRGINIA                 ,PETERSBURG CITY,"6,144","-30,407","-55,676","-64,987","-22,382",,,,,
49710,VIRGINIA                 ,PITTSYLVANIA,"1,258","31,248","38,702","41,763","14,383",,,,,
49711,VIRGINIA                 ,PORTSMOUTH CITY,"77,501","57,415","59,753","36,231",817,,,,,
49712,VIRGINIA                 ,POQUOSON CITY,"7,162","7,058","6,313","3,767",-26,,,,,
49720,VIRGINIA                 ,POWHATAN,"3,225","-13,658","-28,930","-41,870","-14,618",,,,,
49730,VIRGINIA                 ,PRINCE EDWARD,"59,003","62,030","72,121","52,282","-10,400",,,,,
49740,VIRGINIA                 ,PRINCE GEORGE,"2,909","-12,066","-25,586","-30,584","-10,705",,,,,
49750,VIRGINIA                 ,PRINCE WILLIAM,"-311,870","-284,518","-247,816","-262,733","-176,651",,,,,
49770,VIRGINIA                 ,PULASKI,"1,152","2,822","-1,869","-18,661","-5,355",,,,,
49771,VIRGINIA                 ,RADFORD CITY,"14,079","14,851","11,544",54,"5,836",,,,,
49780,VIRGINIA                 ,RAPPAHANNOCK,"-32,510","-28,488","-21,170","-16,969","4,888",,,,,
49790,VIRGINIA                 ,RICHMOND,"-9,653","-16,547","-14,885","-20,366","-10,963",,,,,
49791,VIRGINIA                 ,RICHMOND CITY,"26,350","-137,175","-263,731","-328,488","-113,269",,,,,
49800,VIRGINIA                 ,ROANOKE,"86,222","105,547","71,876","21,971","27,112",,,,,
49801,VIRGINIA                 ,ROANOKE CITY,"289,465","304,797","213,875","66,676","76,100",,,,,
49810,VIRGINIA                 ,ROCKBRIDGE,"-30,908","-14,203","-22,224","-14,086","-11,435",,,,,
49820,VIRGINIA                 ,ROCKINGHAM,"-461,527","-432,879","-438,680","-127,046","-113,064",,,,,
49830,VIRGINIA                 ,RUSSELL,"-60,096","-78,617","-68,600","-57,744","-42,928",,,,,
49838,VIRGINIA                 ,SALEM CITY,"101,501","97,138","68,509","21,368","24,066",,,,,
49840,VIRGINIA                 ,SCOTT,"-44,628","-49,629","-54,054","-39,279","-22,392",,,,,
49850,VIRGINIA                 ,SHENANDOAH,"-136,645","-129,342","-119,448","-10,385","171,574",,,,,
49860,VIRGINIA                 ,SMYTH,"-83,936","-90,817","-92,786","-81,126","-63,828",,,,,
49870,VIRGINIA                 ,SOUTHAMPTON,"-5,112","-9,278","-6,228","-10,134","-10,926",,,,,
49880,VIRGINIA                 ,SPOTSYLVANIA,"-92,664","-94,080","-80,743","-98,507","-68,825",,,,,
49890,VIRGINIA                 ,STAFFORD,"-107,070","-118,052","-117,848","-152,310","-103,644",,,,,
49891,VIRGINIA                 ,STAUNTON CITY,"-204,748","-140,472","-143,150","-90,202","-62,383",,,,,
49892,VIRGINIA                 ,SUFFOLK CITY,"39,724","27,372","31,293","15,456","-1,379",,,,,
49900,VIRGINIA                 ,SURRY,"3,649",174,"-1,612","-4,046","-2,338",,,,,
49910,VIRGINIA                 ,SUSSEX,"-5,948","-12,213","-16,110","-17,551","-8,930",,,,,
49920,VIRGINIA                 ,TAZEWELL,"-49,900","-50,266","-69,770","-74,394","-54,719",,,,,
49921,VIRGINIA                 ,VIRGINIA BEACH CITY,"303,574","215,583","231,467","144,002",-954,,,,,
49930,VIRGINIA                 ,WARREN,"-90,361","-79,476","-59,770","-16,787","112,868",,,,,
49950,VIRGINIA                 ,WASHINGTON,"-116,274","-126,195","-127,309","-101,505","-77,425",,,,,
49951,VIRGINIA                 ,WAYNESBORO CITY,"-194,864","-114,935","-118,458","-71,535","-51,677",,,,,
49960,VIRGINIA                 ,WESTMORELAND,"-39,870","-39,019","-43,363","-45,244","-35,016",,,,,
49961,VIRGINIA                 ,WILLIAMSBURG CITY,"22,938","-29,096","-46,101","-47,092","-2,306",,,,,
49962,VIRGINIA                 ,WINCHESTER CITY,"-115,222","-104,403","-81,786","69,638","441,885",,,,,
49970,VIRGINIA                 ,WISE,"-104,765","-100,265","-94,357","-77,352","-63,533",,,,,
49980,VIRGINIA                 ,WYTHE,"-37,833","-36,104","-39,205","-46,396","-37,637",,,,,
49981,VIRGINIA                 ,YORK,"73,827","-12,603","-30,719","-58,868","-1,067",,,,,
50000,WASHINGTON               ,ADAMS,"27,774","36,062","36,317","30,099","23,515",,,,,
50010,WASHINGTON               ,ASOTIN,"-3,300","-12,124","9,771","20,922","9,230",,,,,
50020,WASHINGTON               ,BENTON,"389,425","401,999","541,087","567,169","528,228",,,,,
50030,WASHINGTON               ,CHELAN,"171,030","229,836","280,833","255,171","192,459",,,,,
50040,WASHINGTON               ,CLALLAM,"253,237","341,644","392,868","304,008","358,254",,,,,
50050,WASHINGTON               ,CLARK,"266,499","269,459","295,202","313,820","202,259",,,,,
50060,WASHINGTON               ,COLUMBIA,"22,407","17,510","20,592","27,271","19,625",,,,,
50070,WASHINGTON               ,COWLITZ,"61,687","137,427","174,297","150,240","76,054",,,,,
50080,WASHINGTON               ,DOUGLAS,"169,010","227,317","288,051","256,073","194,618",,,,,
50090,WASHINGTON               ,FERRY,"15,528","13,690","12,873","17,354","17,279",,,,,
50100,WASHINGTON               ,FRANKLIN,"73,790","87,237","120,805","118,159","120,750",,,,,
50110,WASHINGTON               ,GARFIELD,-796,87,"8,424","8,134","4,487",,,,,
50120,WASHINGTON               ,GRANT,"192,550","252,497","290,292","275,012","215,385",,,,,
50130,WASHINGTON               ,GRAYS HARBOR,"54,359","120,399","192,362","169,018","153,702",,,,,
50140,WASHINGTON               ,ISLAND,"40,848","77,437","97,929","75,826","47,285",,,,,
50150,WASHINGTON               ,JEFFERSON,"100,993","122,680","146,650","147,510","55,608",,,,,
50160,WASHINGTON               ,KING,"684,671","1,366,647","1,652,919","1,292,281","-28,817",,,,,
50170,WASHINGTON               ,KITSAP,"102,217","195,040","206,858","115,103","-11,904",,,,,
50180,WASHINGTON               ,KITTITAS,"58,466","65,453","77,452","68,931","72,376",,,,,
50190,WASHINGTON               ,KLICKITAT,"36,540","48,209","48,279","36,663","25,655",,,,,
50200,WASHINGTON               ,LEWIS,"132,987","175,189","189,228","158,081","96,222",,,,,
50210,WASHINGTON               ,LINCOLN,"47,238","51,324","50,959","64,037","40,896",,,,,
50220,WASHINGTON               ,MASON,"28,054","64,526","76,798","49,289","-4,098",,,,,
50230,WASHINGTON               ,OKANOGAN,"63,897","97,063","114,587","105,162","82,292",,,,,
50240,WASHINGTON               ,PACIFIC,"42,462","35,659","44,481","45,140","31,654",,,,,
50250,WASHINGTON               ,PEND OREILLE,"25,931","30,294","33,828","46,935","31,320",,,,,
50260,WASHINGTON               ,PIERCE,"531,394","773,451","800,182","457,515","-258,032",,,,,
50270,WASHINGTON               ,SAN JUAN,"9,154","23,178","21,876","14,326","24,891",,,,,
50280,WASHINGTON               ,SKAGIT,"112,027","163,060","179,221","145,529","100,826",,,,,
50290,WASHINGTON               ,SKAMANIA,"7,157","7,495","8,223","10,467","5,269",,,,,
50300,WASHINGTON               ,SNOHOMISH,"170,159","372,481","441,430","344,121","9,178",,,,,
50310,WASHINGTON               ,SPOKANE,"949,064","1,035,109","1,030,390","1,115,404","802,588",,,,,
50320,WASHINGTON               ,STEVENS,"79,485","108,400","112,960","113,203","88,107",,,,,
50330,WASHINGTON               ,THURSTON,"76,263","195,986","235,894","172,225","4,885",,,,,
50340,WASHINGTON               ,WAHKIAKUM,"5,962","8,378","17,133","14,626","8,251",,,,,
50350,WASHINGTON               ,WALLA WALLA,"245,049","270,301","344,773","338,673","290,364",,,,,
50360,WASHINGTON               ,WHATCOM,"-212,199","-153,912","-208,102","-164,782","466,942",,,,,
50370,WASHINGTON               ,WHITMAN,"28,704","32,179","41,815","45,226","28,072",,,,,
50380,WASHINGTON               ,YAKIMA,"509,496","619,478","720,298","555,822","710,484",,,,,
51000,WEST VIRGINIA            ,BARBOUR,"-31,415","-21,861","-15,523","-12,796","-8,624",,,,,
51010,WEST VIRGINIA            ,BERKELEY,"-108,274","-113,383","-117,317","-47,971","162,522",,,,,
51020,WEST VIRGINIA            ,BOONE,"-38,696","-25,562","-18,462","-37,940","-12,212",,,,,
51030,WEST VIRGINIA            ,BRAXTON,"-18,685","-11,774","-9,780","-12,891","-6,048",,,,,
51040,WEST VIRGINIA            ,BROOKE,"-39,623","-41,617","-5,663",-199,"5,302",,,,,
51050,WEST VIRGINIA            ,CABELL,"-213,369","-178,294","-93,457","-22,088","88,141",,,,,
51060,WEST VIRGINIA            ,CALHOUN,"-12,755","-2,072","-1,830","-2,369","1,269",,,,,
51070,WEST VIRGINIA            ,CLAY,"-17,192","-12,612","-9,579","-15,264","-5,821",,,,,
51080,WEST VIRGINIA            ,DODDRIDGE,"-12,383","-7,951","-3,900","-4,219","-3,400",,,,,
51090,WEST VIRGINIA            ,FAYETTE,"-35,322",-440,"19,890","8,168","40,248",,,,,
