AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,
06220,COLORADO                 ,GARFIELD,"-4,067","-41,528","-62,327","-70,797","-64,684",,,,,
06230,COLORADO                 ,GILPIN,"-2,658","-2,722","-1,338","-1,371",-965,,,,,
06240,COLORADO                 ,GRAND,"-4,139","-6,332","-8,289","-3,534","-2,199",,,,,
06250,COLORADO                 ,GUNNISON,"-1,259","-4,295","-3,616","-1,183","-5,770",,,,,
06260,COLORADO                 ,HINSDALE,0,2,-872,-9,-223,,,,,
06270,COLORADO                 ,HUERFANO,"-4,127","-7,052","-9,393","-4,728","-3,138",,,,,
06280,COLORADO                 ,JACKSON,-257,"-1,280","-1,596",-509,"-2,598",,,,,
06290,COLORADO                 ,JEFFERSON,"-483,171","-445,648","-453,163","-248,952","-49,030",,,,,
06300,COLORADO                 ,KIOWA,"-2,159",-739,"-3,384",-528,"-1,228",,,,,
06310,COLORADO                 ,KIT CARSON,"-3,812","-9,506","-8,835","-9,038","-2,325",,,,,
06320,COLORADO                 ,LAKE,"-5,324","-4,318","-2,545","-3,492","-1,860",,,,,
06330,COLORADO                 ,LA PLATA,"-1,459","-37,828","-58,263","-70,480","-60,709",,,,,
06340,COLORADO                 ,LARIMER,"-580,789","-742,076","-520,096","-459,654","-333,202",,,,,
06350,COLORADO                 ,LAS ANIMAS,"-10,739","-10,617","-24,153","-26,757","-17,145",,,,,
06360,COLORADO                 ,LINCOLN,"-1,694","-2,580","-3,652","-3,313","-2,122",,,,,
06370,COLORADO                 ,LOGAN,"-5,343","-44,266","-45,594","-60,155","-56,132",,,,,
06380,COLORADO                 ,MESA,"-10,976","10,832",497,"186,272","155,162",,,,,
06390,COLORADO                 ,MINERAL,-807,"-1,210",-235,"-1,071",-257,,,,,
06400,COLORADO                 ,MOFFAT,"-2,049","-7,133","-11,829","-13,169","-11,588",,,,,
06410,COLORADO                 ,MONTEZUMA,949,"-15,422","-25,241","-36,089","-32,347",,,,,
06420,COLORADO                 ,MONTROSE,"-4,697","-50,479","-57,021","-65,498","-52,118",,,,,
06430,COLORADO                 ,MORGAN,"-2,179","-47,201","-82,055","-74,977","-85,680",,,,,
06440,COLORADO                 ,OTERO,"-11,556","-40,491","-59,938","-83,794","-42,900",,,,,
06450,COLORADO                 ,OURAY,"1,657",-159,"-3,366","-4,523","-3,014",,,,,
06460,COLORADO                 ,PARK,"-8,662","-6,917","-10,669","-5,681","-1,057",,,,,
06470,COLORADO                 ,PHILLIPS,"-4,552","-20,461","-22,614","-19,055","-13,236",,,,,
06480,COLORADO                 ,PITKIN,"1,280","-5,651","-10,021","-17,262","-17,185",,,,,
06490,COLORADO                 ,PROWERS,"-5,329","-13,985","-24,475","-23,662","-21,493",,,,,
06500,COLORADO                 ,PUEBLO,"-222,447","-175,983","-273,702","-170,442","-55,963",,,,,
06510,COLORADO                 ,RIO BLANCO,14,-497,-166,671,861,,,,,
06520,COLORADO                 ,RIO GRANDE,"-1,742","-19,803","-33,297","-32,338","-23,663",,,,,
06530,COLORADO                 ,ROUTT,"-3,830","-6,668","-7,646","-15,510","-14,418",,,,,
06540,COLORADO                 ,SAGUACHE,-989,"-4,565","-6,906","-6,783","-5,764",,,,,
06550,COLORADO                 ,SAN JUAN,0,-313,-339,-324,-12,,,,,
06560,COLORADO                 ,SAN MIGUEL,-150,-788,"-1,356","-1,678","-3,339",,,,,
06570,COLORADO                 ,SEDGWICK,211,"-2,646","-2,306","-2,862","-3,318",,,,,
06580,COLORADO                 ,SUMMIT,"-6,176","-6,874","-8,591","-2,543",-596,,,,,
06590,COLORADO                 ,TELLER,"-17,924","-16,542","-10,502","-10,678","1,582",,,,,
06600,COLORADO                 ,WASHINGTON,"-2,728","-11,961","-15,421","-18,531","-11,252",,,,,
06610,COLORADO                 ,WELD,"-77,595","3,663","59,818","-3,076","-15,153",,,,,
06620,COLORADO                 ,YUMA,"-4,302","-25,661","-28,577","-30,173","-17,487",,,,,
06630,COLORADO                 ,BROOMFIELD,"-32,409","-29,460","-28,081","-16,448","-14,517",,,,,
07000,CONNECTICUT              ,FAIRFIELD,"2,541,397","3,385,485","4,199,162","1,757,623","541,911",,,,,
07010,CONNECTICUT              ,HARTFORD,"250,715","77,006","2,096,124","2,690,555","1,328,322",,,,,
07020,CONNECTICUT              ,LITCHFIELD,"485,516","419,804","412,402","220,651","203,005",,,,,
07030,CONNECTICUT              ,MIDDLESEX,"115,543","112,831","432,738","466,644","235,539",,,,,
07040,CONNECTICUT              ,NEW HAVEN,"3,747,964","4,853,623","5,078,297","3,294,372","723,221",,,,,
07050,CONNECTICUT              ,NEW LONDON,"1,004,569","1,128,867","1,507,246","1,218,361","772,941",,,,,
07060,CONNECTICUT              ,TOLLAND,"66,636","45,309","260,020","289,988","167,865",,,,,
07070,CONNECTICUT              ,WINDHAM,"364,658","279,990","289,241","188,018","198,061",,,,,
08000,DELAWARE                 ,KENT,"-6,788","238,598","305,989","227,164","182,249",,,,,
08010,DELAWARE                 ,NEW CASTLE,"-735,127","-442,399","-617,675","-863,198","-687,115",,,,,
08020,DELAWARE                 ,SUSSEX,"-293,690","-176,566","-106,421","-459,147","-525,408",,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-1,083,220","-1,192,186","-1,148,492","-1,019,435","-570,134",,,,,
10000,FLORIDA                  ,ALACHUA,"-440,542","-219,141","-527,051","-777,051","-728,045",,,,,
10010,FLORIDA                  ,BAKER,"10,926","9,352","36,900","28,596","24,568",,,,,
10020,FLORIDA                  ,BAY,"-550,549","-442,901","-265,482","-484,650","-83,571",,,,,
10030,FLORIDA                  ,BRADFORD,"-65,953","-57,420","-43,472","-36,659","1,931",,,,,
10040,FLORIDA                  ,BREVARD,"-1,319,233","-625,223","-1,078,063","-110,262","411,747",,,,,
10050,FLORIDA                  ,BROWARD,"-992,173","-2,691,066","-2,017,512","-1,898,934","-1,894,122",,,,,
10060,FLORIDA                  ,CALHOUN,"-40,157","-34,398","-29,576","-18,235","8,406",,,,,
10070,FLORIDA                  ,CHARLOTTE,"-183,833","78,909","95,698","125,144","314,504",,,,,
10080,FLORIDA                  ,CITRUS,"-1,251,404","-1,351,080","-1,162,534","-797,469","-320,947",,,,,
10090,FLORIDA                  ,CLAY,"65,144","48,764","259,532","256,061","199,651",,,,,
10100,FLORIDA                  ,COLLIER,"-1,807,145","-1,931,617","-2,301,949","-1,899,366","-806,374",,,,,
10110,FLORIDA                  ,COLUMBIA,"-177,014","-196,993","-157,035","-81,794","25,283",,,,,
10120,FLORIDA                  ,MIAMI-DADE,"-2,022,052","-3,951,876","-5,812,746","-4,557,689","-3,504,640",,,,,
10130,FLORIDA                  ,DESOTO,"-48,591","-36,884","-19,352","-2,168","28,693",,,,,
10140,FLORIDA                  ,DIXIE,"-29,633","-30,425","-33,897","-37,986","-40,177",,,,,
10150,FLORIDA                  ,DUVAL,"464,192","396,781","1,491,337","1,261,851","930,072",,,,,
10160,FLORIDA                  ,ESCAMBIA,"-802,824","-895,429","-794,687","-180,856","121,612",,,,,
10170,FLORIDA                  ,FLAGLER,"-475,819","-629,883","-169,844","-770,978","-747,633",,,,,
10180,FLORIDA                  ,FRANKLIN,"-32,342","-37,005","-36,276","-23,182","-4,980",,,,,
10190,FLORIDA                  ,GADSDEN,"-209,078","-147,728","-228,242","-134,250","-85,828",,,,,
10200,FLORIDA                  ,GILCHRIST,"-39,594","-27,367","-53,753","-67,592","-67,558",,,,,
10210,FLORIDA                  ,GLADES,"-19,386","-21,256","-13,393","-6,346",-804,,,,,
10220,FLORIDA                  ,GULF,"-54,234","-63,797","-50,359","-53,074","-9,268",,,,,
10230,FLORIDA                  ,HAMILTON,"-21,345","-34,541","-24,000","-18,690","8,249",,,,,
10240,FLORIDA                  ,HARDEE,"-30,734","-35,549","-31,579","-15,343","4,626",,,,,
10250,FLORIDA                  ,HENDRY,"-69,373","-65,061","-42,890","-27,641","11,111",,,,,
10260,FLORIDA                  ,HERNANDO,"206,034","78,399",-90,"-3,231","32,253",,,,,
10270,FLORIDA                  ,HIGHLANDS,"-613,023","-659,729","-544,455","-369,725","-70,954",,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"1,161,641","466,997","85,712","62,042","214,919",,,,,
10290,FLORIDA                  ,HOLMES,"-55,684","-71,580","-58,684","-23,098","4,833",,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-462,386","-507,220","-358,809","-191,249","-24,241",,,,,
10310,FLORIDA                  ,JACKSON,"-154,832","-161,984","-115,865","-58,247","27,439",,,,,
10320,FLORIDA                  ,JEFFERSON,"-109,657","-73,826","-118,373","-63,631","-46,984",,,,,
10330,FLORIDA                  ,LAFAYETTE,"-12,071","-10,308","-8,373","-3,952","3,377",,,,,
10340,FLORIDA                  ,LAKE,"-52,023","218,397","-368,298","-177,626","-161,640",,,,,
10350,FLORIDA                  ,LEE,"-411,451","371,400","-149,751","-380,239","227,439",,,,,
10360,FLORIDA                  ,LEON,"-825,872","-637,854","-1,011,420","-657,214","-390,546",,,,,
10370,FLORIDA                  ,LEVY,"-132,263","-96,284","-121,864","-119,696","-83,605",,,,,
10380,FLORIDA                  ,LIBERTY,"-23,353","-18,776","-19,802","-11,838","-3,463",,,,,
10390,FLORIDA                  ,MADISON,"-55,055","-62,487","-60,843","-23,101","3,895",,,,,
10400,FLORIDA                  ,MANATEE,"-11,734","-6,610","8,895","138,758","218,589",,,,,
10410,FLORIDA                  ,MARION,"-876,424","-881,924","-769,434","-674,849","-474,488",,,,,
10420,FLORIDA                  ,MARTIN,"-900,194","-1,292,627","-2,001,187","-777,756","-423,380",,,,,
10430,FLORIDA                  ,MONROE,"-55,039","-74,407","-95,351","-54,052","-10,515",,,,,
10440,FLORIDA                  ,NASSAU,"21,085","25,880","92,340","96,009","75,069",,,,,
10450,FLORIDA                  ,OKALOOSA,"-62,829","-209,593","-798,557","-802,349","-543,458",,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-153,412","-158,264","-137,218","-63,306","13,622",,,,,
10470,FLORIDA                  ,ORANGE,"169,524","579,594","-323,958","-52,986","118,098",,,,,
10480,FLORIDA                  ,OSCEOLA,"46,369","131,596","-79,370","-16,588","27,629",,,,,
10490,FLORIDA                  ,PALM BEACH,"-5,014,641","-6,605,865","-7,080,157","-5,140,457","-2,919,565",,,,,
10500,FLORIDA                  ,PASCO,"605,817","255,719","51,611","44,036","122,070",,,,,
10510,FLORIDA                  ,PINELLAS,"1,837,863","721,352","181,748","123,426","303,097",,,,,
10520,FLORIDA                  ,POLK,"-1,317,965","-857,767","-1,147,015","-704,136","-70,702",,,,,
10530,FLORIDA                  ,PUTNAM,"-179,983","-199,586","-140,881","-82,644","29,027",,,,,
10540,FLORIDA                  ,ST. JOHNS,"96,998","92,159","346,935","297,769","239,109",,,,,
10550,FLORIDA                  ,ST. LUCIE,"-1,194,947","-1,683,839","-2,458,183","-944,600","-563,411",,,,,
10560,FLORIDA                  ,SANTA ROSA,"-253,611","-301,213","-260,938","-67,887","29,391",,,,,
10570,FLORIDA                  ,SARASOTA,"-57,234","-4,013","24,118","265,557","377,016",,,,,
10580,FLORIDA                  ,SEMINOLE,"48,055","182,910","-144,110","-41,296","21,991",,,,,
10590,FLORIDA                  ,SUMTER,"-179,620","-193,777","-182,493","-111,851","-17,740",,,,,
10600,FLORIDA                  ,SUWANNEE,"-147,010","-143,862","-103,152","-55,696","17,517",,,,,
10610,FLORIDA                  ,TAYLOR,"-60,477","-56,240","-47,075","-33,236","-3,872",,,,,
10620,FLORIDA                  ,UNION,"-15,124","-17,303","-8,364","-7,068",491,,,,,
10630,FLORIDA                  ,VOLUSIA,"-1,890,867","-1,689,682","-1,578,560","-1,712,677","-1,007,924",,,,,
10640,FLORIDA                  ,WAKULLA,"-135,016","-92,496","-131,756","-93,877","-51,169",,,,,
10650,FLORIDA                  ,WALTON,"-104,284","-142,252","-155,662","-115,664","-27,311",,,,,
10660,FLORIDA                  ,WASHINGTON,"-43,426","-45,813","-41,555","-31,312","6,781",,,,,
11000,GEORGIA                  ,APPLING,"-13,427","-8,455","-8,839","-5,503",-870,,,,,
11010,GEORGIA                  ,ATKINSON,"-3,617","-4,350","-2,261","-2,819",-648,,,,,
11011,GEORGIA                  ,BACON,"-11,036","-11,424","-6,994","-3,492",-19,,,,,
11020,GEORGIA                  ,BAKER,"-3,199",-509,-431,-945,"-1,009",,,,,
11030,GEORGIA                  ,BALDWIN,"-24,872","-18,330","-15,038","-8,487","5,813",,,,,
11040,GEORGIA                  ,BANKS,"-15,444","-7,940","-5,408","-4,203","-1,292",,,,,
11050,GEORGIA                  ,BARROW,"-65,411","-51,863","-68,080","-51,914","-41,522",,,,,
11060,GEORGIA                  ,BARTOW,"-113,713","-60,972","-50,462","-55,906","-39,164",,,,,
11070,GEORGIA                  ,BEN HILL,"-23,767","-14,712","-16,351","-7,605",675,,,,,
11080,GEORGIA                  ,BERRIEN,"-16,130","-19,588","-10,584","-12,919","-1,975",,,,,
11090,GEORGIA                  ,BIBB,"-398,490","-435,363","-72,470","79,484","273,642",,,,,
11100,GEORGIA                  ,BLECKLEY,"-5,918","-3,880","-1,777","-2,468",-19,,,,,
11110,GEORGIA                  ,BRANTLEY,"-39,773","-28,753","-28,330","-29,667","-9,497",,,,,
11120,GEORGIA                  ,BROOKS,"-39,246","-45,502","-37,853","-45,171","-22,585",,,,,
11130,GEORGIA                  ,BRYAN,"-28,254","-25,271","-17,714","-25,162","-11,696",,,,,
11140,GEORGIA                  ,BULLOCH,"-45,564","-36,651","-35,949","-21,667","-1,711",,,,,
11150,GEORGIA                  ,BURKE,"-32,163","-15,216","-21,853","-14,330","-5,002",,,,,
11160,GEORGIA                  ,BUTTS,"-31,642","-22,961","-13,384","-10,515","-1,589",,,,,
11161,GEORGIA                  ,CALHOUN,"-3,581","-2,519","-5,353","-1,535",-756,,,,,
11170,GEORGIA                  ,CAMDEN,"-29,429","-21,058","-14,104","-8,620","-1,377",,,,,
11180,GEORGIA                  ,CANDLER,"-10,217","-9,881","-4,648","-4,204",-24,,,,,
11190,GEORGIA                  ,CARROLL,"-138,999","-90,230","-79,547","-74,258","-40,999",,,,,
11200,GEORGIA                  ,CATOOSA,"-40,798","-27,796","-25,442","-6,871","3,706",,,,,
11210,GEORGIA                  ,CHARLTON,"-4,479","-2,157",363,"7,117","5,527",,,,,
11220,GEORGIA                  ,CHATHAM,"-376,487","-282,616","-236,826","-322,640","-140,921",,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,"-3,335","-3,443","-3,272","-2,795","-2,702",,,,,
11240,GEORGIA                  ,CHATTOOGA,"-31,471","-19,641","-14,391","-20,226","-7,118",,,,,
11250,GEORGIA                  ,CHEROKEE,"-160,764","-100,549","-100,068","-89,984","-45,937",,,,,
11260,GEORGIA                  ,CLARKE,"-200,976","-219,881","-263,820","-213,527","-164,356",,,,,
11270,GEORGIA                  ,CLAY,"-5,079","-4,368","-1,715","-2,739","-1,421",,,,,
11280,GEORGIA                  ,CLAYTON,"-286,671","-164,417","-160,307","-137,874","-89,124",,,,,
11281,GEORGIA                  ,CLINCH,"-8,706","-12,319","-6,436","-5,418","-1,426",,,,,
11290,GEORGIA                  ,COBB,"-825,980","-525,870","-514,482","-472,427","-282,957",,,,,
11291,GEORGIA                  ,COFFEE,"-32,333","-35,487","-32,465","-17,315",-135,,,,,
11300,GEORGIA                  ,COLQUITT,"-61,364","-60,753","-53,023","-24,870",-695,,,,,
11310,GEORGIA                  ,COLUMBIA,"-100,341","-66,539","-124,568","-97,216","-38,898",,,,,
11311,GEORGIA                  ,COOK,"-21,482","-17,367","-13,219","-8,971",-570,,,,,
11320,GEORGIA                  ,COWETA,"-102,043","-59,864","-63,492","-52,799","-31,764",,,,,
11330,GEORGIA                  ,CRAWFORD,"-19,591","-14,689","-3,527","2,180","4,686",,,,,
11340,GEORGIA                  ,CRISP,"-13,837","-10,451","-10,283","-8,053",738,,,,,
11341,GEORGIA                  ,DADE,"-16,591","-10,312","-11,221","-1,448","1,793",,,,,
11350,GEORGIA                  ,DAWSON,"-10,456","-9,174","-9,228","-6,808","-4,706",,,,,
11360,GEORGIA                  ,DECATUR,"-32,031","-25,251","-27,676","-19,233","-6,290",,,,,
11370,GEORGIA                  ,DEKALB,"-653,502","-405,461","-432,698","-366,408","-232,990",,,,,
11380,GEORGIA                  ,DODGE,"-22,408","-18,933","-15,536","-9,923","6,910",,,,,
11381,GEORGIA                  ,DOOLY,"-5,557","-7,111","-5,086","-7,189",-724,,,,,
11390,GEORGIA                  ,DOUGHERTY,"-140,099","-212,911","-178,947","-98,252","-47,928",,,,,
11400,GEORGIA                  ,DOUGLAS,"-101,181","-69,740","-70,209","-65,897","-37,494",,,,,
11410,GEORGIA                  ,EARLY,"-5,898","-4,674","-5,483","-1,940",-524,,,,,
11420,GEORGIA                  ,ECHOLS,-768,-474,"-1,577",-432,-656,,,,,
11421,GEORGIA                  ,EFFINGHAM,"-31,890","-20,687","-20,352","-26,410","-10,841",,,,,
11430,GEORGIA                  ,ELBERT,"-31,695","-33,006","-23,596","-14,873",-666,,,,,
11440,GEORGIA                  ,EMANUEL,"-25,824","-25,441","-18,010","-10,007",642,,,,,
11441,GEORGIA                  ,EVANS,"-4,974","-5,989","-4,695","-3,505",-211,,,,,
11450,GEORGIA                  ,FANNIN,"-66,092","-26,771","-33,916","-22,065","-9,852",,,,,
11451,GEORGIA                  ,FAYETTE,"-127,047","-87,323","-87,458","-78,926","-47,657",,,,,
11460,GEORGIA                  ,FLOYD,"-312,837","-163,724","-80,151","-172,275","-109,143",,,,,
11461,GEORGIA                  ,FORSYTH,"-112,527","-69,653","-60,303","-49,548","-32,397",,,,,
11462,GEORGIA                  ,FRANKLIN,"-33,554","-32,168","-19,596","-15,767","-9,498",,,,,
11470,GEORGIA                  ,FULTON,"-885,009","-546,913","-563,017","-487,694","-287,887",,,,,
11471,GEORGIA                  ,GILMER,"-27,847","-22,753","-18,717","-18,552","-8,371",,,,,
11480,GEORGIA                  ,GLASCOCK,"-3,692","-4,562","-4,147","-1,144",-1,,,,,
11490,GEORGIA                  ,GLYNN,"-291,020","-225,842","-260,917","-164,397","-69,167",,,,,
11500,GEORGIA                  ,GORDON,"-49,501","-43,055","-34,907","-25,722","-17,873",,,,,
11510,GEORGIA                  ,GRADY,"-14,160","-16,314","-20,950","-9,687","-2,951",,,,,
11520,GEORGIA                  ,GREENE,"-10,563","-4,643","-8,025","-9,867","-1,438",,,,,
11530,GEORGIA                  ,GWINNETT,"-457,499","-313,205","-322,275","-322,441","-160,740",,,,,
11540,GEORGIA                  ,HABERSHAM,"-36,488","-31,877","-26,245","-13,514","-3,240",,,,,
11550,GEORGIA                  ,HALL,"-14,148","-25,056","-26,033","13,148","-53,147",,,,,
11560,GEORGIA                  ,HANCOCK,"-3,676","-4,172","-3,911","-3,019","2,205",,,,,
11570,GEORGIA                  ,HARALSON,"-48,936","-29,385","-23,423","-22,496","-12,560",,,,,
11580,GEORGIA                  ,HARRIS,"-17,020","-23,119","-39,097","-38,684","-15,230",,,,,
11581,GEORGIA                  ,HART,"-20,002","-23,553","-19,794","-12,414","-2,566",,,,,
11590,GEORGIA                  ,HEARD,"-12,786","-9,650","-9,007","-6,433","-2,299",,,,,
11591,GEORGIA                  ,HENRY,"-118,367","-86,017","-87,722","-82,209","-47,675",,,,,
11600,GEORGIA                  ,HOUSTON,"-574,365","-423,422","-213,313","-247,923","-151,790",,,,,
11601,GEORGIA                  ,IRWIN,"-7,240","-7,816","-8,964","-3,568",270,,,,,
11610,GEORGIA                  ,JACKSON,"-68,139","-62,361","-72,721","-60,787","-32,476",,,,,
11611,GEORGIA                  ,JASPER,"-5,470","-3,917","-2,148","-2,817",154,,,,,
11612,GEORGIA                  ,JEFF DAVIS,"-16,929","-15,658","-14,409","-10,237",548,,,,,
11620,GEORGIA                  ,JEFFERSON,"-23,354","-19,568","-15,038","-10,515",-759,,,,,
11630,GEORGIA                  ,JENKINS,"-8,298","-6,110","-6,908","-3,380",-316,,,,,
11640,GEORGIA                  ,JOHNSON,"-6,767","-6,414","-5,747","-3,592",546,,,,,
11650,GEORGIA                  ,JONES,"-14,445","-15,861","-2,160","4,700","16,700",,,,,
11651,GEORGIA                  ,LAMAR,"-12,317","-13,371","-11,812","-7,032","-3,251",,,,,
11652,GEORGIA                  ,LANIER,"-2,773","-2,051","-3,176","-4,431","-2,188",,,,,
11660,GEORGIA                  ,LAURENS,"-28,425","-27,487","-22,655","-15,152",231,,,,,
11670,GEORGIA                  ,LEE,"-22,402","-26,659","-28,145","-18,605","-5,746",,,,,
11680,GEORGIA                  ,LIBERTY,"-29,154","-24,144","-14,842","-23,923","-14,224",,,,,
11690,GEORGIA                  ,LINCOLN,"-6,834","-5,861","-8,558","-8,431","-2,449",,,,,
11691,GEORGIA                  ,LONG,"-12,502","-7,207","-4,715","-8,570","-3,663",,,,,
11700,GEORGIA                  ,LOWNDES,"-207,655","-174,815","-183,174","-158,135","-102,745",,,,,
11701,GEORGIA                  ,LUMPKIN,"-12,562","-16,220","-10,281","-5,963","-3,779",,,,,
