DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,,
06280,COLORADO                 ,JACKSON,696,709,743,132,425,,,,,,
06290,COLORADO                 ,JEFFERSON,"161,870","151,415","149,825","97,813","101,236",,,,,,
06300,COLORADO                 ,KIOWA,874,702,725,391,309,,,,,,
06310,COLORADO                 ,KIT CARSON,"2,041","1,920","1,508","2,562","2,891",,,,,,
06320,COLORADO                 ,LAKE,"1,911","2,250","3,110","1,764","1,869",,,,,,
06330,COLORADO                 ,LA PLATA,"17,420","13,456","17,306","14,515","12,983",,,,,,
06340,COLORADO                 ,LARIMER,"115,336","111,377","111,644","66,978","69,773",,,,,,
06350,COLORADO                 ,LAS ANIMAS,"7,089","7,577","7,455","6,060","6,165",,,,,,
06360,COLORADO                 ,LINCOLN,"2,303","2,753","2,492","1,635","1,181",,,,,,
06370,COLORADO                 ,LOGAN,"10,343","9,827","10,300","7,051","6,299",,,,,,
06380,COLORADO                 ,MESA,"51,274","50,979","52,719","36,118","35,140",,,,,,
06390,COLORADO                 ,MINERAL,72,6,31,69,42,,,,,,
06400,COLORADO                 ,MOFFAT,"5,329","3,893","4,275","3,055","2,947",,,,,,
06410,COLORADO                 ,MONTEZUMA,"9,336","10,098","9,646","6,509","5,998",,,,,,
06420,COLORADO                 ,MONTROSE,"19,334","17,515","17,647","12,815","11,873",,,,,,
06430,COLORADO                 ,MORGAN,"11,801","10,681","11,541","7,353","7,134",,,,,,
06440,COLORADO                 ,OTERO,"11,352","13,084","13,300","9,395","7,831",,,,,,
06450,COLORADO                 ,OURAY,698,664,876,911,749,,,,,,
06460,COLORADO                 ,PARK,"6,328","5,151","6,819","4,214","3,838",,,,,,
06470,COLORADO                 ,PHILLIPS,"1,848","1,933",982,"1,095",803,,,,,,
06480,COLORADO                 ,PITKIN,472,680,896,778,698,,,,,,
06490,COLORADO                 ,PROWERS,"5,738","3,990","4,376","3,666","3,308",,,,,,
06500,COLORADO                 ,PUEBLO,"133,066","123,818","123,729","82,955","82,519",,,,,,
06510,COLORADO                 ,RIO BLANCO,"1,511","2,174","1,762","1,099",927,,,,,,
06520,COLORADO                 ,RIO GRANDE,"4,348","4,813","5,037","3,615","3,372",,,,,,
06530,COLORADO                 ,ROUTT,"4,519","3,443","4,978","3,103","4,121",,,,,,
06540,COLORADO                 ,SAGUACHE,"2,592","1,773","2,220","1,658","1,705",,,,,,
06550,COLORADO                 ,SAN JUAN,848,469,349,176,96,,,,,,
06560,COLORADO                 ,SAN MIGUEL,760,357,677,939,472,,,,,,
06570,COLORADO                 ,SEDGWICK,"1,253","1,431",563,456,628,,,,,,
06580,COLORADO                 ,SUMMIT,"4,071","2,628","4,637","1,872","1,949",,,,,,
06590,COLORADO                 ,TELLER,"12,996","11,271","10,016","7,562","8,534",,,,,,
06600,COLORADO                 ,WASHINGTON,"1,286","1,963","1,374",561,586,,,,,,
06610,COLORADO                 ,WELD,"88,632","91,228","89,311","59,996","59,790",,,,,,
06620,COLORADO                 ,YUMA,"2,741","4,217","3,130","2,299","1,588",,,,,,
06630,COLORADO                 ,BROOMFIELD,"9,519","10,282","11,264","7,408","7,846",,,,,,
07000,CONNECTICUT              ,FAIRFIELD,"-420,760","-445,048","-338,995","100,112","101,772",,,,,,
07010,CONNECTICUT              ,HARTFORD,"-544,676","-581,872","-458,109","112,811","114,599",,,,,,
07020,CONNECTICUT              ,LITCHFIELD,"-135,306","-146,323","-112,766","29,103","28,886",,,,,,
07030,CONNECTICUT              ,MIDDLESEX,"-93,256","-99,144","-80,338","20,954","19,288",,,,,,
07040,CONNECTICUT              ,NEW HAVEN,"-595,685","-624,914","-505,656","125,616","123,275",,,,,,
07050,CONNECTICUT              ,NEW LONDON,"-188,780","-204,518","-163,524","34,212","35,647",,,,,,
07060,CONNECTICUT              ,TOLLAND,"-63,226","-68,506","-59,170","14,432","15,701",,,,,,
07070,CONNECTICUT              ,WINDHAM,"-89,392","-91,534","-78,215","14,217","13,382",,,,,,
08000,DELAWARE                 ,KENT,"52,584","57,787","96,997","90,900","93,663",,,,,,
08010,DELAWARE                 ,NEW CASTLE,"126,376","132,298","220,534","225,125","224,092",,,,,,
08020,DELAWARE                 ,SUSSEX,"88,038","92,231","119,717","98,055","99,620",,,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"80,655","98,034","95,844","202,709","209,919",,,,,,
10000,FLORIDA                  ,ALACHUA,"-41,165","-145,771","-175,211","-117,997","-122,526",,,,,,
10010,FLORIDA                  ,BAKER,"-7,123","-28,823","-32,772","-22,670","-21,017",,,,,,
10020,FLORIDA                  ,BAY,"-43,312","-198,057","-238,776","-158,928","-157,061",,,,,,
10030,FLORIDA                  ,BRADFORD,"-7,244","-25,703","-31,187","-20,827","-18,875",,,,,,
10040,FLORIDA                  ,BREVARD,"-112,263","-429,123","-539,235","-357,416","-355,535",,,,,,
10050,FLORIDA                  ,BROWARD,"-680,297","-751,928","-1,026,097","-866,729","-847,848",,,,,,
10060,FLORIDA                  ,CALHOUN,"-2,432","-12,197","-12,968","-7,166","-6,265",,,,,,
10070,FLORIDA                  ,CHARLOTTE,"-45,588","-136,388","-181,774","-121,307","-116,526",,,,,,
10080,FLORIDA                  ,CITRUS,"-38,563","-133,698","-162,214","-103,927","-101,959",,,,,,
10090,FLORIDA                  ,CLAY,"-25,461","-115,508","-140,029","-95,002","-96,236",,,,,,
10100,FLORIDA                  ,COLLIER,"-104,237","-105,687","-195,623","-176,719","-176,727",,,,,,
10110,FLORIDA                  ,COLUMBIA,"-21,017","-76,517","-90,639","-62,850","-61,792",,,,,,
10120,FLORIDA                  ,MIAMI-DADE,"-2,231,878","-2,150,913","-2,158,234","-1,302,951","-1,292,360",,,,,,
10130,FLORIDA                  ,DESOTO,"-9,656","-26,346","-34,045","-20,392","-20,204",,,,,,
10140,FLORIDA                  ,DIXIE,"-5,632","-19,973","-23,237","-16,462","-15,595",,,,,,
10150,FLORIDA                  ,DUVAL,"-161,632","-626,809","-774,404","-519,761","-506,774",,,,,,
10160,FLORIDA                  ,ESCAMBIA,"-71,417","-253,419","-309,767","-200,338","-188,007",,,,,,
10170,FLORIDA                  ,FLAGLER,"-17,829","-61,839","-80,819","-50,701","-47,515",,,,,,
10180,FLORIDA                  ,FRANKLIN,"-1,245","-6,244","-7,657","-6,557","-6,039",,,,,,
10190,FLORIDA                  ,GADSDEN,"-8,233","-26,267","-34,558","-23,337","-23,565",,,,,,
10200,FLORIDA                  ,GILCHRIST,"-3,702","-16,790","-16,080","-9,609","-9,983",,,,,,
10210,FLORIDA                  ,GLADES,"-2,930","-4,793","-5,499","-5,846","-5,939",,,,,,
10220,FLORIDA                  ,GULF,"-3,700","-15,203","-18,349","-11,278","-8,750",,,,,,
10230,FLORIDA                  ,HAMILTON,"-2,485","-9,880","-14,234","-9,235","-9,242",,,,,,
10240,FLORIDA                  ,HARDEE,"-4,759","-18,358","-21,417","-14,409","-12,414",,,,,,
10250,FLORIDA                  ,HENDRY,"-18,337","-19,602","-31,894","-30,899","-30,184",,,,,,
10260,FLORIDA                  ,HERNANDO,"-40,192","-154,219","-187,157","-109,536","-102,955",,,,,,
10270,FLORIDA                  ,HIGHLANDS,"-28,104","-88,710","-103,830","-69,023","-68,345",,,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"-167,719","-613,022","-744,119","-490,624","-478,921",,,,,,
10290,FLORIDA                  ,HOLMES,"1,568","-20,330","-20,324","-8,499","-8,466",,,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-63,751","-77,134","-134,651","-120,499","-112,867",,,,,,
10310,FLORIDA                  ,JACKSON,"2,848","-50,282","-54,602","-22,975","-22,780",,,,,,
10320,FLORIDA                  ,JEFFERSON,"-1,898","-9,948","-11,532","-6,347","-7,120",,,,,,
10330,FLORIDA                  ,LAFAYETTE,"-1,470","-2,401","-3,558","-2,765","-2,007",,,,,,
10340,FLORIDA                  ,LAKE,"-65,739","-261,840","-328,933","-207,343","-196,385",,,,,,
10350,FLORIDA                  ,LEE,"-258,571","-278,369","-527,252","-519,923","-511,689",,,,,,
10360,FLORIDA                  ,LEON,"-23,236","-75,314","-94,434","-62,104","-64,662",,,,,,
10370,FLORIDA                  ,LEVY,"-11,421","-39,848","-50,742","-32,197","-33,889",,,,,,
10380,FLORIDA                  ,LIBERTY,"-1,580","-4,400","-6,345","-3,718","-3,649",,,,,,
10390,FLORIDA                  ,MADISON,"-1,831","-12,745","-15,208","-9,193","-8,239",,,,,,
10400,FLORIDA                  ,MANATEE,"-38,918","-161,045","-205,300","-134,307","-137,030",,,,,,
10410,FLORIDA                  ,MARION,"-71,215","-308,759","-385,751","-257,087","-245,772",,,,,,
10420,FLORIDA                  ,MARTIN,"-52,704","-58,494","-99,272","-91,379","-91,564",,,,,,
10430,FLORIDA                  ,MONROE,"-81,103","-82,368","-84,980","-55,698","-49,717",,,,,,
10440,FLORIDA                  ,NASSAU,"-13,405","-48,433","-62,406","-39,589","-37,188",,,,,,
10450,FLORIDA                  ,OKALOOSA,"-30,698","-129,586","-155,741","-96,218","-97,373",,,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-19,525","-36,851","-48,998","-36,668","-37,366",,,,,,
10470,FLORIDA                  ,ORANGE,"-141,794","-513,254","-624,349","-393,282","-373,691",,,,,,
10480,FLORIDA                  ,OSCEOLA,"-36,591","-145,094","-180,269","-116,854","-116,461",,,,,,
10490,FLORIDA                  ,PALM BEACH,"-424,591","-456,207","-786,967","-708,384","-691,342",,,,,,
10500,FLORIDA                  ,PASCO,"-76,832","-328,289","-405,918","-251,462","-251,069",,,,,,
10510,FLORIDA                  ,PINELLAS,"-184,488","-709,374","-818,097","-522,665","-512,881",,,,,,
10520,FLORIDA                  ,POLK,"-94,613","-353,146","-427,070","-266,411","-261,732",,,,,,
10530,FLORIDA                  ,PUTNAM,"-22,634","-89,360","-110,790","-71,778","-60,213",,,,,,
10540,FLORIDA                  ,ST. JOHNS,"-30,250","-129,321","-167,572","-107,551","-96,128",,,,,,
10550,FLORIDA                  ,ST. LUCIE,"-166,460","-171,102","-316,936","-292,659","-277,554",,,,,,
10560,FLORIDA                  ,SANTA ROSA,"-28,867","-107,199","-124,694","-80,509","-76,921",,,,,,
10570,FLORIDA                  ,SARASOTA,"-64,696","-267,936","-334,399","-211,082","-212,371",,,,,,
10580,FLORIDA                  ,SEMINOLE,"-43,109","-162,964","-193,205","-122,602","-130,821",,,,,,
10590,FLORIDA                  ,SUMTER,"-11,253","-39,970","-46,320","-32,012","-30,369",,,,,,
10600,FLORIDA                  ,SUWANNEE,"-10,254","-36,765","-47,423","-31,620","-29,046",,,,,,
10610,FLORIDA                  ,TAYLOR,"-5,118","-15,027","-15,261","-11,975","-13,610",,,,,,
10620,FLORIDA                  ,UNION,"-3,015","-10,907","-12,385","-7,793","-8,131",,,,,,
10630,FLORIDA                  ,VOLUSIA,"-87,423","-324,086","-405,699","-259,949","-262,965",,,,,,
10640,FLORIDA                  ,WAKULLA,"-5,443","-16,321","-21,815","-12,689","-11,170",,,,,,
10650,FLORIDA                  ,WALTON,"-8,833","-39,186","-41,626","-24,092","-26,352",,,,,,
10660,FLORIDA                  ,WASHINGTON,"-1,389","-26,776","-30,197","-16,729","-13,331",,,,,,
11000,GEORGIA                  ,APPLING,"7,035","-11,368","-14,259",-984,-818,,,,,,
11010,GEORGIA                  ,ATKINSON,"4,099","-7,839","-11,927",-599,-558,,,,,,
11011,GEORGIA                  ,BACON,"4,961","-11,893","-13,425","-1,264","-1,407",,,,,,
11020,GEORGIA                  ,BAKER,350,-265,-275,-46,-23,,,,,,
11030,GEORGIA                  ,BALDWIN,"17,940","-25,490","-32,539","-2,026","-1,855",,,,,,
11040,GEORGIA                  ,BANKS,"4,365","-9,688","-14,067",-807,-822,,,,,,
11050,GEORGIA                  ,BARROW,"5,724","-27,866","-36,149","-9,756","-10,428",,,,,,
11060,GEORGIA                  ,BARTOW,"18,916","-54,303","-65,442","-11,599","-11,463",,,,,,
11070,GEORGIA                  ,BEN HILL,"7,910","-15,008","-19,277","-1,147",-515,,,,,,
11080,GEORGIA                  ,BERRIEN,"7,870","-14,788","-17,930","-1,132","-1,915",,,,,,
11090,GEORGIA                  ,BIBB,"68,913","-120,568","-156,828","-9,852","-8,850",,,,,,
11100,GEORGIA                  ,BLECKLEY,"2,748","-3,963","-5,062",-203,-246,,,,,,
11110,GEORGIA                  ,BRANTLEY,"8,404","-17,321","-20,431","-3,244","-1,406",,,,,,
11120,GEORGIA                  ,BROOKS,"4,433","-8,083","-9,804",-826,-809,,,,,,
11130,GEORGIA                  ,BRYAN,"8,407","-15,997","-17,677",-770,-461,,,,,,
11140,GEORGIA                  ,BULLOCH,"17,899","-36,082","-43,658","-1,368","-1,492",,,,,,
11150,GEORGIA                  ,BURKE,"5,897","-9,555","-11,113",-477,-525,,,,,,
11160,GEORGIA                  ,BUTTS,-383,"-10,335","-6,962","-6,330","-6,822",,,,,,
11161,GEORGIA                  ,CALHOUN,"2,252","-3,775","-3,694",-124,-99,,,,,,
11170,GEORGIA                  ,CAMDEN,"5,849","-24,184","-34,283","-8,685","-8,241",,,,,,
11180,GEORGIA                  ,CANDLER,"5,319","-7,588","-11,381",-690,-414,,,,,,
11190,GEORGIA                  ,CARROLL,"18,708","-47,866","-49,716","-16,026","-16,335",,,,,,
11200,GEORGIA                  ,CATOOSA,"6,181","-36,129","-36,131",-379,-487,,,,,,
11210,GEORGIA                  ,CHARLTON,"1,844","-9,124","-11,015","-3,254","-3,564",,,,,,
11220,GEORGIA                  ,CHATHAM,"65,255","-110,741","-138,064","-4,792","-5,611",,,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,"1,030","-2,004","-3,097",-87,-44,,,,,,
11240,GEORGIA                  ,CHATTOOGA,"14,411","-27,915","-36,771","-1,373","-1,428",,,,,,
11250,GEORGIA                  ,CHEROKEE,"-11,279","-16,214","-7,417","-13,818","-13,457",,,,,,
11260,GEORGIA                  ,CLARKE,"22,167","-51,258","-70,587","-5,478","-5,740",,,,,,
11270,GEORGIA                  ,CLAY,"1,159","-1,017","-1,478",227,186,,,,,,
11280,GEORGIA                  ,CLAYTON,"-38,484","-50,109","-21,343","-54,042","-52,596",,,,,,
11281,GEORGIA                  ,CLINCH,"3,538","-8,169","-10,517","-1,139",-889,,,,,,
11290,GEORGIA                  ,COBB,"-60,877","-83,192","-41,276","-88,067","-81,129",,,,,,
11291,GEORGIA                  ,COFFEE,"21,809","-48,834","-61,968","-3,588","-4,615",,,,,,
11300,GEORGIA                  ,COLQUITT,"13,705","-28,986","-37,041","-3,453","-2,825",,,,,,
11310,GEORGIA                  ,COLUMBIA,"16,693","-28,669","-33,903","-2,286","-1,912",,,,,,
11311,GEORGIA                  ,COOK,"5,847","-11,216","-15,348",-897,"-1,065",,,,,,
11320,GEORGIA                  ,COWETA,"4,782","-30,863","-34,043","-13,794","-12,620",,,,,,
11330,GEORGIA                  ,CRAWFORD,"2,314","-3,315","-4,165",-311,-193,,,,,,
11340,GEORGIA                  ,CRISP,"7,512","-13,865","-21,295","-1,252",-968,,,,,,
11341,GEORGIA                  ,DADE,"2,295","-16,621","-16,766",-16,96,,,,,,
11350,GEORGIA                  ,DAWSON,435,"-7,828","-6,895","-3,250","-3,192",,,,,,
11360,GEORGIA                  ,DECATUR,"6,751","-15,050","-20,746","-2,947","-3,033",,,,,,
11370,GEORGIA                  ,DEKALB,"-57,884","-75,108","-33,357","-78,496","-72,859",,,,,,
11380,GEORGIA                  ,DODGE,"12,386","-20,413","-26,339","-1,688",-880,,,,,,
11381,GEORGIA                  ,DOOLY,"3,042","-6,219","-7,442",-504,-270,,,,,,
11390,GEORGIA                  ,DOUGHERTY,"28,266","-49,475","-64,476","-4,312","-3,360",,,,,,
11400,GEORGIA                  ,DOUGLAS,"-12,691","-20,266","-9,965","-21,290","-22,182",,,,,,
11410,GEORGIA                  ,EARLY,"4,763","-4,096","-4,237","1,447","1,171",,,,,,
11420,GEORGIA                  ,ECHOLS,308,-685,"-1,061",-219,-84,,,,,,
11421,GEORGIA                  ,EFFINGHAM,"11,859","-18,158","-28,588",-876,"-1,212",,,,,,
11430,GEORGIA                  ,ELBERT,"7,832","-14,380","-18,963",-414,-410,,,,,,
11440,GEORGIA                  ,EMANUEL,"9,412","-16,642","-25,660",-881,"-1,095",,,,,,
11441,GEORGIA                  ,EVANS,"4,499","-5,108","-8,244",-654,-397,,,,,,
11450,GEORGIA                  ,FANNIN,"5,150","-15,991","-18,185","-3,621","-3,196",,,,,,
11451,GEORGIA                  ,FAYETTE,"-6,298","-9,671","-7,682","-10,506","-9,847",,,,,,
11460,GEORGIA                  ,FLOYD,"46,894","-82,529","-111,183","-7,493","-7,494",,,,,,
11461,GEORGIA                  ,FORSYTH,"-6,621","-12,523","-5,915","-10,219","-9,453",,,,,,
11462,GEORGIA                  ,FRANKLIN,"9,304","-18,277","-24,700",-797,-660,,,,,,
11470,GEORGIA                  ,FULTON,"-66,868","-85,835","-37,551","-82,575","-79,082",,,,,,
11471,GEORGIA                  ,GILMER,"3,378","-11,829","-12,715","-4,479","-4,253",,,,,,
11480,GEORGIA                  ,GLASCOCK,"1,599","-1,910","-2,156",-140,-62,,,,,,
11490,GEORGIA                  ,GLYNN,"24,338","-49,282","-64,823","-5,625","-6,063",,,,,,
11500,GEORGIA                  ,GORDON,"16,555","-34,418","-45,144","-4,083","-3,653",,,,,,
11510,GEORGIA                  ,GRADY,"6,679","-12,148","-18,106","-2,559","-1,586",,,,,,
11520,GEORGIA                  ,GREENE,"3,159","-6,816","-7,506","-1,293",-704,,,,,,
11530,GEORGIA                  ,GWINNETT,"-37,330","-52,947","-24,227","-57,742","-58,360",,,,,,
11540,GEORGIA                  ,HABERSHAM,"9,275","-18,504","-25,126","-1,836","-1,612",,,,,,
11550,GEORGIA                  ,HALL,"28,286","-67,128","-84,592","-11,893","-10,921",,,,,,
11560,GEORGIA                  ,HANCOCK,"3,206","-4,061","-5,475",-316,-332,,,,,,
11570,GEORGIA                  ,HARALSON,"6,268","-14,415","-16,011","-3,946","-3,208",,,,,,
11580,GEORGIA                  ,HARRIS,"5,848","-8,933","-11,811",-284,-666,,,,,,
11581,GEORGIA                  ,HART,"7,013","-12,506","-16,687",569,"1,093",,,,,,
11590,GEORGIA                  ,HEARD,"1,649","-4,898","-5,798","-1,342","-1,168",,,,,,
11591,GEORGIA                  ,HENRY,"-17,017","-27,053","-13,296","-32,720","-31,597",,,,,,
11600,GEORGIA                  ,HOUSTON,"41,338","-78,915","-95,177","-5,625","-6,062",,,,,,
11601,GEORGIA                  ,IRWIN,"2,747","-6,858","-9,344",-410,-437,,,,,,
11610,GEORGIA                  ,JACKSON,"13,551","-30,854","-42,257","-4,330","-4,243",,,,,,
11611,GEORGIA                  ,JASPER,126,"-2,763","-2,453","-1,355","-1,280",,,,,,
11612,GEORGIA                  ,JEFF DAVIS,"7,169","-15,989","-17,324",-986,-886,,,,,,
11620,GEORGIA                  ,JEFFERSON,"7,017","-8,461","-9,982",-608,-507,,,,,,
11630,GEORGIA                  ,JENKINS,"2,469","-4,631","-5,761",-200,-288,,,,,,
11640,GEORGIA                  ,JOHNSON,"4,316","-6,999","-10,796",-368,-496,,,,,,
11650,GEORGIA                  ,JONES,"6,069","-9,266","-11,636",-697,-599,,,,,,
11651,GEORGIA                  ,LAMAR,"2,649","-6,254","-6,145","-2,520","-1,669",,,,,,
11652,GEORGIA                  ,LANIER,"3,197","-5,757","-6,506",-689,-697,,,,,,
11660,GEORGIA                  ,LAURENS,"25,420","-50,807","-58,142","-2,518","-2,125",,,,,,
11670,GEORGIA                  ,LEE,"4,728","-8,328","-10,296",-802,-330,,,,,,
11680,GEORGIA                  ,LIBERTY,"13,068","-22,073","-28,132","-1,296","-1,664",,,,,,
11690,GEORGIA                  ,LINCOLN,"2,758","-4,845","-5,219",-123,-95,,,,,,
11691,GEORGIA                  ,LONG,"2,989","-5,037","-7,545",-185,-779,,,,,,
11700,GEORGIA                  ,LOWNDES,"35,124","-65,314","-87,196","-5,713","-5,612",,,,,,
11701,GEORGIA                  ,LUMPKIN,"4,271","-10,620","-12,607","-2,141","-1,709",,,,,,
11702,GEORGIA                  ,MCDUFFIE,"7,259","-13,133","-15,712",-698,-672,,,,,,
11703,GEORGIA                  ,MCINTOSH,"6,416","-11,106","-13,138","-1,502","-1,183",,,,,,
11710,GEORGIA                  ,MACON,"4,165","-7,317","-7,302",-301,-447,,,,,,
11720,GEORGIA                  ,MADISON,"10,890","-18,663","-24,942","-1,558","-1,295",,,,,,
11730,GEORGIA                  ,MARION,"1,749","-2,794","-3,116",-42,-128,,,,,,
11740,GEORGIA                  ,MERIWETHER,"3,423","-8,853","-9,331","-1,973","-1,927",,,,,,
11741,GEORGIA                  ,MILLER,"1,741","-2,157","-2,830",298,327,,,,,,
11750,GEORGIA                  ,MITCHELL,"5,359","-8,787","-11,611",-807,"-1,060",,,,,,
11760,GEORGIA                  ,MONROE,"6,542","-11,521","-13,399","-1,307","-1,225",,,,,,
11770,GEORGIA                  ,MONTGOMERY,"3,876","-6,145","-7,476",-475,-350,,,,,,
11771,GEORGIA                  ,MORGAN,"1,319","-5,809","-7,048","-1,074","-1,181",,,,,,
11772,GEORGIA                  ,MURRAY,"14,341","-32,745","-39,646","-2,563","-2,370",,,,,,
11780,GEORGIA                  ,MUSCOGEE,"60,122","-97,254","-123,437","-2,513","-2,076",,,,,,
11790,GEORGIA                  ,NEWTON,"-15,233","-19,979","-9,013","-22,503","-22,564",,,,,,
11800,GEORGIA                  ,OCONEE,"4,610","-9,713","-13,730","-1,116","-1,095",,,,,,
11801,GEORGIA                  ,OGLETHORPE,"2,283","-5,350","-8,126",-375,-411,,,,,,
