"ESRD- HOSPICE - 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) 
FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA
45750,TEXAS,LAMAR,90,"15,592",14.44,"15,592",14.44,0,0,0,89,0,0
45751,TEXAS,LAMB,21,"19,566",77.64,"19,566",77.64,0,0,0,19,0,0
45752,TEXAS,LAMPASAS,34,"4,068",9.97,"4,067",9.97,0,0,0,33,0,0
45753,TEXAS,LA SALLE,11,"28,203",213.66,"28,203",213.66,0,0,0,11,0,0
45754,TEXAS,LAVACA,37,"23,171",52.19,"23,171",52.19,0,0,0,37,0,0
45755,TEXAS,LEE,19,"2,009",8.81,"2,009",8.81,0,0,0,19,0,0
45756,TEXAS,LEON,37,"2,010",4.53,"2,010",4.53,0,0,0,37,0,0
45757,TEXAS,LIBERTY,118,"40,638",28.7,"40,638",28.7,0,0,0,115,0,0
45758,TEXAS,LIMESTONE,39,"2,519",5.38,"2,519",5.38,0,0,0,38,0,0
45759,TEXAS,LIPSCOMB,5,0,0,0,0,0,0,0,4,0,0
45760,TEXAS,LIVE OAK,18,"5,559",25.74,"5,559",25.74,0,0,0,17,0,0
45761,TEXAS,LLANO,16,"12,839",66.87,"12,838",66.86,0,0,0,16,0,0
45762,TEXAS,LOVING,1,0,0,0,0,0,0,0,1,0,0
45770,TEXAS,LUBBOCK,401,"249,988",51.95,"249,988",51.95,0,0,0,383,0,0
45771,TEXAS,LYNN,7,"2,105",25.06,"2,106",25.07,0,0,0,6,0,0
45772,TEXAS,MC CULLOCH,8,0,0,0,0,0,0,0,8,0,0
45780,TEXAS,MC LENNAN,359,"37,854",8.79,"37,853",8.79,0,0,0,345,0,0
45781,TEXAS,MC MULLEN,1,0,0,0,0,0,0,0,1,0,0
45782,TEXAS,MADISON,17,0,0,0,0,0,0,0,17,0,0
45783,TEXAS,MARION,21,"3,699",14.68,"3,700",14.68,0,0,0,21,0,0
45784,TEXAS,MARTIN,11,0,0,0,0,0,0,0,11,0,0
45785,TEXAS,MASON,3,0,0,0,0,0,0,0,3,0,0
45790,TEXAS,MATAGORDA,96,"9,457",8.21,"9,458",8.21,0,0,0,94,0,0
45791,TEXAS,MAVERICK,207,"17,490",7.04,"17,490",7.04,0,0,0,203,0,0
45792,TEXAS,MEDINA,72,"29,617",34.28,"29,617",34.28,0,0,0,71,0,0
45793,TEXAS,MENARD,4,0,0,0,0,0,0,0,4,0,0
45794,TEXAS,MIDLAND,169,"6,378",3.14,"6,378",3.14,0,0,0,163,0,0
45795,TEXAS,MILAM,46,"14,014",25.39,"14,014",25.39,0,0,0,46,0,0
45796,TEXAS,MILLS,5,0,0,0,0,0,0,0,5,0,0
45797,TEXAS,MITCHELL,19,"30,717",134.72,"30,716",134.72,0,0,0,18,0,0
45800,TEXAS,MONTAGUE,35,"8,261",19.67,"8,261",19.67,0,0,0,35,0,0
45801,TEXAS,MONTGOMERY,382,"134,061",29.25,"134,061",29.25,0,0,0,359,0,0
45802,TEXAS,MOORE,24,"1,198",4.16,"1,197",4.16,0,0,0,23,0,0
45803,TEXAS,MORRIS,31,919,2.47,919,2.47,0,0,0,31,0,0
45804,TEXAS,MOTLEY,1,0,0,0,0,0,0,0,1,0,0
45810,TEXAS,NACOGDOCHES,108,"3,651",2.82,"3,651",2.82,0,0,0,105,0,0
45820,TEXAS,NAVARRO,90,"3,416",3.16,"3,417",3.16,0,0,0,88,0,0
45821,TEXAS,NEWTON,29,"10,897",31.31,"10,897",31.31,0,0,0,28,0,0
45822,TEXAS,NOLAN,35,612,1.46,613,1.46,0,0,0,33,0,0
45830,TEXAS,NUECES,714,"370,402",43.23,"370,403",43.23,0,0,0,690,0,0
45831,TEXAS,OCHILTREE,5,0,0,0,0,0,0,0,4,0,0
45832,TEXAS,OLDHAM,1,0,0,0,0,0,0,0,1,0,0
45840,TEXAS,ORANGE,109,"125,117",95.66,"125,117",95.66,0,0,0,104,0,0
45841,TEXAS,PALO PINTO,51,656,1.07,657,1.07,0,0,0,48,0,0
45842,TEXAS,PANOLA,44,"4,233",8.02,"4,234",8.02,0,0,0,43,0,0
45843,TEXAS,PARKER,117,"20,412",14.54,"20,412",14.54,0,0,0,116,0,0
45844,TEXAS,PARMER,14,"1,123",6.68,"1,123",6.68,0,0,0,14,0,0
45845,TEXAS,PECOS,23,0,0,0,0,0,0,0,23,0,0
45850,TEXAS,POLK,54,"46,818",72.25,"46,819",72.25,0,0,0,51,0,0
45860,TEXAS,POTTER,272,"63,765",19.54,"63,765",19.54,0,0,0,262,0,0
45861,TEXAS,PRESIDIO,5,0,0,0,0,0,0,0,5,0,0
45870,TEXAS,RAINS,16,"26,346",137.22,"26,346",137.22,0,0,0,16,0,0
45871,TEXAS,RANDALL,26,"1,311",4.2,"1,311",4.2,0,0,0,26,0,0
45872,TEXAS,REAGAN,6,0,0,0,0,0,0,0,6,0,0
45873,TEXAS,REAL,6,"1,540",21.39,"1,541",21.4,0,0,0,6,0,0
45874,TEXAS,RED RIVER,31,131,0.35,131,0.35,0,0,0,30,0,0
45875,TEXAS,REEVES,22,0,0,0,0,0,0,0,20,0,0
45876,TEXAS,REFUGIO,17,"2,100",10.29,"2,101",10.3,0,0,0,15,0,0
45877,TEXAS,ROBERTS,1,0,0,0,0,0,0,0,1,0,0
45878,TEXAS,ROBERTSON,44,"7,960",15.08,"7,960",15.08,0,0,0,40,0,0
45879,TEXAS,ROCKWALL,73,"20,870",23.82,"20,870",23.82,0,0,0,67,0,0
45880,TEXAS,RUNNELS,10,"15,736",131.13,"15,736",131.13,0,0,0,10,0,0
45881,TEXAS,RUSK,63,"4,597",6.08,"4,596",6.08,0,0,0,62,0,0
45882,TEXAS,SABINE,13,"14,184",90.92,"14,184",90.92,0,0,0,13,0,0
45883,TEXAS,SAN AUGUSTINE,13,0,0,0,0,0,0,0,13,0,0
45884,TEXAS,SAN JACINTO,36,0,0,0,0,0,0,0,35,0,0
45885,TEXAS,SAN PATRICIO,159,"77,144",40.43,"77,144",40.43,0,0,0,154,0,0
45886,TEXAS,SAN SABA,2,0,0,0,0,0,0,0,2,0,0
45887,TEXAS,SCHLEICHER,5,0,0,0,0,0,0,0,5,0,0
45888,TEXAS,SCURRY,26,"1,875",6.01,"1,876",6.01,0,0,0,25,0,0
45889,TEXAS,SHACKELFORD,1,0,0,0,0,0,0,0,1,0,0
45890,TEXAS,SHELBY,40,"1,180",2.46,"1,179",2.46,0,0,0,39,0,0
45891,TEXAS,SHERMAN,2,0,0,0,0,0,0,0,2,0,0
45892,TEXAS,SMITH,372,"14,313",3.21,"14,313",3.21,0,0,0,359,0,0
45893,TEXAS,SOMERVELL,9,0,0,0,0,0,0,0,9,0,0
45900,TEXAS,STARR,141,"14,450",8.54,"14,450",8.54,0,0,0,140,0,0
45901,TEXAS,STEPHENS,8,0,0,0,0,0,0,0,7,0,0
45902,TEXAS,STERLING,1,"2,129",177.42,"2,128",177.33,0,0,0,1,0,0
45903,TEXAS,STONEWALL,1,0,0,0,0,0,0,0,1,0,0
45904,TEXAS,SUTTON,5,0,0,0,0,0,0,0,4,0,0
45905,TEXAS,SWISHER,15,0,0,0,0,0,0,0,14,0,0
45910,TEXAS,TARRANT,2475,"774,033",26.06,"774,034",26.06,0,0,0,"2,362",0,0
45911,TEXAS,TAYLOR,225,"58,122",21.53,"58,122",21.53,0,0,0,220,0,0
45912,TEXAS,TERRELL,3,0,0,0,0,0,0,0,3,0,0
45913,TEXAS,TERRY,20,"14,270",59.46,"14,270",59.46,0,0,0,19,0,0
45920,TEXAS,THROCKMORTON,1,0,0,0,0,0,0,0,1,0,0
45921,TEXAS,TITUS,59,133,0.19,134,0.19,0,0,0,56,0,0
45930,TEXAS,TOM GREEN,179,"214,716",99.96,"214,716",99.96,0,0,0,171,0,0
45940,TEXAS,TRAVIS,1083,"467,221",35.95,"467,222",35.95,0,0,0,"1,036",0,0
45941,TEXAS,TRINITY,27,"10,645",32.85,"10,645",32.85,0,0,0,25,0,0
45942,TEXAS,TYLER,31,0,0,0,0,0,0,0,30,0,0
45943,TEXAS,UPSHUR,45,"24,331",45.06,"24,331",45.06,0,0,0,44,0,0
45944,TEXAS,UPTON,2,0,0,0,0,0,0,0,2,0,0
45945,TEXAS,UVALDE,79,0,0,0,0,0,0,0,79,0,0
45946,TEXAS,VAL VERDE,152,"4,087",2.24,"4,087",2.24,0,0,0,151,0,0
45947,TEXAS,VAN ZANDT,67,0,0,0,0,0,0,0,64,0,0
45948,TEXAS,VICTORIA,193,"24,059",10.39,"24,059",10.39,0,0,0,186,0,0
45949,TEXAS,WALKER,93,"55,731",49.94,"55,732",49.94,0,0,0,85,0,0
45950,TEXAS,WALLER,57,0,0,0,0,0,0,0,55,0,0
45951,TEXAS,WARD,19,0,0,0,0,0,0,0,17,0,0
45952,TEXAS,WASHINGTON,66,"3,290",4.15,"3,290",4.15,0,0,0,63,0,0
45953,TEXAS,WEBB,626,"16,522",2.2,"16,523",2.2,0,0,0,613,0,0
45954,TEXAS,WHARTON,128,"4,779",3.11,"4,780",3.11,0,0,0,126,0,0
45955,TEXAS,WHEELER,11,0,0,0,0,0,0,0,11,0,0
45960,TEXAS,WICHITA,197,"35,530",15.03,"35,530",15.03,0,0,0,190,0,0
45961,TEXAS,WILBARGER,23,0,0,0,0,0,0,0,22,0,0
45962,TEXAS,WILLACY,70,536,0.64,536,0.64,0,0,0,70,0,0
45970,TEXAS,WILLIAMSON,354,"133,812",31.5,"133,812",31.5,0,0,0,339,0,0
45971,TEXAS,WILSON,52,"26,539",42.53,"26,539",42.53,0,0,0,49,0,0
45972,TEXAS,WINKLER,4,0,0,0,0,0,0,0,4,0,0
45973,TEXAS,WISE,62,"8,037",10.8,"8,037",10.8,0,0,0,61,0,0
45974,TEXAS,WOOD,58,"6,992",10.05,"6,993",10.05,0,0,0,57,0,0
45980,TEXAS,YOAKUM,12,0,0,0,0,0,0,0,11,0,0
45981,TEXAS,YOUNG,24,"15,211",52.82,"15,211",52.82,0,0,0,24,0,0
45982,TEXAS,ZAPATA,19,0,0,0,0,0,0,0,19,0,0
45983,TEXAS,ZAVALA,38,"2,573",5.64,"2,574",5.64,0,0,0,37,0,0
46000,UTAH,BEAVER,5,0,0,0,0,0,0,0,5,0,0
46010,UTAH,BOX ELDER,38,"14,511",31.82,"14,512",31.82,0,0,0,38,0,0
46020,UTAH,CACHE,37,0,0,0,0,0,0,0,33,0,0
46030,UTAH,CARBON,23,"6,023",21.82,"6,024",21.83,0,0,0,21,0,0
46040,UTAH,DAGGETT,2,0,0,0,0,0,0,0,2,0,0
46050,UTAH,DAVIS,159,"79,257",41.54,"79,257",41.54,0,0,0,150,0,0
46060,UTAH,DUCHESNE,14,0,0,0,0,0,0,0,13,0,0
46070,UTAH,EMERY,9,"5,458",50.54,"5,459",50.55,0,0,0,9,0,0
46080,UTAH,GARFIELD,4,0,0,0,0,0,0,0,3,0,0
46090,UTAH,GRAND,3,0,0,0,0,0,0,0,3,0,0
46100,UTAH,IRON,27,0,0,0,0,0,0,0,26,0,0
46110,UTAH,JUAB,6,"1,964",27.28,"1,963",27.26,0,0,0,6,0,0
46120,UTAH,KANE,7,0,0,0,0,0,0,0,7,0,0
46130,UTAH,MILLARD,11,0,0,0,0,0,0,0,10,0,0
46140,UTAH,MORGAN,1,0,0,0,0,0,0,0,1,0,0
46150,UTAH,PIUTE,1,0,0,0,0,0,0,0,1,0,0
46160,UTAH,RICH,4,0,0,0,0,0,0,0,4,0,0
46170,UTAH,SALT LAKE,704,"146,552",17.35,"146,552",17.35,0,0,0,630,0,0
46180,UTAH,SAN JUAN,42,0,0,0,0,0,0,0,43,0,0
46190,UTAH,SANPETE,12,0,0,0,0,0,0,0,12,0,0
46200,UTAH,SEVIER,18,"8,403",38.9,"8,404",38.91,0,0,0,18,0,0
46210,UTAH,SUMMIT,2,0,0,0,0,0,0,0,2,0,0
46220,UTAH,TOOELE,31,"4,010",10.78,"4,009",10.78,0,0,0,30,0,0
46230,UTAH,UINTAH,46,0,0,0,0,0,0,0,36,0,0
46240,UTAH,UTAH,241,"61,389",21.23,"61,389",21.23,0,0,0,218,0,0
46250,UTAH,WASATCH,22,0,0,0,0,0,0,0,19,0,0
46260,UTAH,WASHINGTON,124,"52,029",34.97,"52,029",34.97,0,0,0,120,0,0
46270,UTAH,WAYNE,1,0,0,0,0,0,0,0,1,0,0
46280,UTAH,WEBER,172,"118,475",57.4,"118,475",57.4,0,0,0,161,0,0
47000,VERMONT,ADDISON,27,0,0,0,0,0,0,0,26,0,0
47010,VERMONT,BENNINGTON,34,"6,681",16.38,"6,681",16.38,0,0,0,33,0,0
47020,VERMONT,CALEDONIA,21,"3,002",11.91,"3,002",11.91,0,0,0,21,0,0
47030,VERMONT,CHITTENDEN,78,"52,156",55.72,"52,156",55.72,0,0,0,72,0,0
47040,VERMONT,ESSEX,7,0,0,0,0,0,0,0,7,0,0
47050,VERMONT,FRANKLIN,40,0,0,0,0,0,0,0,39,0,0
47060,VERMONT,GRAND ISLE,8,0,0,0,0,0,0,0,7,0,0
47070,VERMONT,LAMOILLE,51,"1,556",2.54,"1,557",2.54,0,0,0,49,0,0
47080,VERMONT,ORANGE,11,"9,086",68.83,"9,086",68.83,0,0,0,11,0,0
47090,VERMONT,ORLEANS,22,0,0,0,0,0,0,0,20,0,0
47100,VERMONT,RUTLAND,63,"10,180",13.47,"10,180",13.47,0,0,0,61,0,0
47110,VERMONT,WASHINGTON,45,600,1.11,600,1.11,0,0,0,41,0,0
47120,VERMONT,WINDHAM,28,0,0,0,0,0,0,0,27,0,0
47130,VERMONT,WINDSOR,39,0,0,0,0,0,0,0,37,0,0
48010,VIRGIN ISLANDS,ST  CROIX,130,"87,086",55.82,"87,087",55.83,0,0,0,124,0,0
48020,VIRGIN ISLANDS,ST  JOHN,107,"2,473",1.93,"2,473",1.93,0,0,0,92,0,0
49000,VIRGINIA,ACCOMACK,87,"10,781",10.33,"10,780",10.33,0,0,0,86,0,0
49010,VIRGINIA,ALBEMARLE,66,289,0.36,289,0.36,0,0,0,63,0,0
49011,VIRGINIA,ALEXANDRIA CITY,166,"35,899",18.02,"35,900",18.02,0,0,0,154,0,0
49020,VIRGINIA,ALLEGHANY,9,0,0,0,0,0,0,0,9,0,0
49030,VIRGINIA,AMELIA,16,0,0,0,0,0,0,0,15,0,0
49040,VIRGINIA,AMHERST,74,"1,278",1.44,"1,278",1.44,0,0,0,72,0,0
49050,VIRGINIA,APPOMATTOX,28,"9,367",27.88,"9,366",27.88,0,0,0,27,0,0
49060,VIRGINIA,ARLINGTON,97,"7,399",6.36,"7,398",6.36,0,0,0,89,0,0
49070,VIRGINIA,AUGUSTA,49,"19,351",32.91,"19,351",32.91,0,0,0,46,0,0
49080,VIRGINIA,BATH,5,0,0,0,0,0,0,0,5,0,0
49088,VIRGINIA,BEDFORD CITY,34,"30,819",75.54,"30,819",75.54,0,0,0,35,0,0
49090,VIRGINIA,BEDFORD,72,"16,385",18.96,"16,385",18.96,0,0,0,70,0,0
49100,VIRGINIA,BLAND,9,650,6.02,651,6.03,0,0,0,8,0,0
49110,VIRGINIA,BOTETOURT,26,"3,308",10.6,"3,307",10.6,0,0,0,25,0,0
49111,VIRGINIA,BRISTOL CITY,21,"23,796",94.43,"23,796",94.43,0,0,0,21,0,0
49120,VIRGINIA,BRUNSWICK,55,"28,130",42.62,"28,130",42.62,0,0,0,52,0,0
49130,VIRGINIA,BUCHANAN,24,0,0,0,0,0,0,0,23,0,0
49140,VIRGINIA,BUCKINGHAM,13,0,0,0,0,0,0,0,13,0,0
49141,VIRGINIA,BUENA VISTA CITY,12,0,0,0,0,0,0,0,12,0,0
49150,VIRGINIA,CAMPBELL,120,"60,578",42.07,"60,578",42.07,0,0,0,113,0,0
49160,VIRGINIA,CAROLINE,58,0,0,0,0,0,0,0,54,0,0
49170,VIRGINIA,CARROLL,22,0,0,0,0,0,0,0,22,0,0
49180,VIRGINIA,CHARLES CITY,28,0,0,0,0,0,0,0,26,0,0
49190,VIRGINIA,CHARLOTTE,33,520,1.31,520,1.31,0,0,0,33,0,0
49191,VIRGINIA,CHARLOTTESVILLE CITY,115,"25,328",18.35,"25,328",18.35,0,0,0,108,0,0
49194,VIRGINIA,CHESAPEAKE CITY,385,"12,715",2.75,"12,715",2.75,0,0,0,362,0,0
49200,VIRGINIA,CHESTERFIELD,278,"44,866",13.45,"44,867",13.45,0,0,0,267,0,0
49210,VIRGINIA,CLARKE,12,0,0,0,0,0,0,0,10,0,0
49212,VIRGINIA,COLONIAL HEIGHTS CITY,35,0,0,0,0,0,0,0,32,0,0
49213,VIRGINIA,COVINGTON CITY,26,"1,725",5.53,"1,725",5.53,0,0,0,26,0,0
49220,VIRGINIA,CRAIG,6,0,0,0,0,0,0,0,6,0,0
49230,VIRGINIA,CULPEPER,76,"12,520",13.73,"12,519",13.73,0,0,0,71,0,0
49240,VIRGINIA,CUMBERLAND,13,0,0,0,0,0,0,0,13,0,0
49241,VIRGINIA,DANVILLE CITY,190,405,0.18,405,0.18,0,0,0,180,0,0
49250,VIRGINIA,DICKENSON,9,0,0,0,0,0,0,0,7,0,0
49260,VIRGINIA,DINWIDDIE,41,0,0,0,0,0,0,0,40,0,0
49270,VIRGINIA,EMPORIA CITY,45,"15,901",29.45,"15,901",29.45,0,0,0,44,0,0
49280,VIRGINIA,ESSEX,21,0,0,0,0,0,0,0,21,0,0
49288,VIRGINIA,FAIRFAX CITY,92,"10,988",9.95,"10,987",9.95,0,0,0,85,0,0
49290,VIRGINIA,FAIRFAX,611,"190,838",26.03,"190,838",26.03,0,0,0,554,0,0
49291,VIRGINIA,FALLS CHURCH CITY,7,"1,462",17.4,"1,462",17.4,0,0,0,7,0,0
49300,VIRGINIA,FAUQUIER,76,678,0.74,677,0.74,0,0,0,73,0,0
49310,VIRGINIA,FLOYD,10,"20,597",171.64,"20,597",171.64,0,0,0,10,0,0
49320,VIRGINIA,FLUVANNA,36,590,1.37,590,1.37,0,0,0,35,0,0
49328,VIRGINIA,FRANKLIN CITY,37,265,0.6,265,0.6,0,0,0,35,0,0
49330,VIRGINIA,FRANKLIN,50,0,0,0,0,0,0,0,50,0,0
49340,VIRGINIA,FREDERICK,40,"12,099",25.21,"12,098",25.2,0,0,0,38,0,0
49342,VIRGINIA,FREDERICKSBURG CITY,87,"3,914",3.75,"3,913",3.75,0,0,0,84,0,0
49343,VIRGINIA,GALAX CITY,26,"3,066",9.83,"3,065",9.82,0,0,0,26,0,0
49350,VIRGINIA,GILES,29,"1,079",3.1,"1,080",3.1,0,0,0,29,0,0
49360,VIRGINIA,GLOUCESTER,44,"11,756",22.27,"11,755",22.26,0,0,0,42,0,0
49370,VIRGINIA,GOOCHLAND,25,"19,514",65.05,"19,515",65.05,0,0,0,24,0,0
49380,VIRGINIA,GRAYSON,13,264,1.69,264,1.69,0,0,0,12,0,0
49390,VIRGINIA,GREENE,22,0,0,0,0,0,0,0,19,0,0
49400,VIRGINIA,GREENSVILLE,5,0,0,0,0,0,0,0,5,0,0
49410,VIRGINIA,HALIFAX,81,"11,782",12.12,"11,782",12.12,0,0,0,80,0,0
49411,VIRGINIA,HAMPTON CITY,358,"72,659",16.91,"72,660",16.91,0,0,0,346,0,0
49420,VIRGINIA,HANOVER,138,"5,110",3.09,"5,109",3.09,0,0,0,134,0,0
49421,VIRGINIA,HARRISONBURG CITY,29,"12,165",34.96,"12,164",34.95,0,0,0,29,0,0
49430,VIRGINIA,HENRICO,259,"98,123",31.57,"98,123",31.57,0,0,0,243,0,0
49440,VIRGINIA,HENRY,79,"2,646",2.79,"2,646",2.79,0,0,0,76,0,0
49450,VIRGINIA,HIGHLAND,1,0,0,0,0,0,0,0,1,0,0
49451,VIRGINIA,HOPEWELL CITY,59,"8,339",11.78,"8,339",11.78,0,0,0,57,0,0
49460,VIRGINIA,ISLE OF WIGHT,54,0,0,0,0,0,0,0,52,0,0
49470,VIRGINIA,JAMES CITY,33,0,0,0,0,0,0,0,32,0,0
49480,VIRGINIA,KING AND QUEEN,8,0,0,0,0,0,0,0,7,0,0
49490,VIRGINIA,KING GEORGE,36,"44,199",102.31,"44,200",102.31,0,0,0,34,0,0
49500,VIRGINIA,KING WILLIAM,29,453,1.3,453,1.3,0,0,0,28,0,0
49510,VIRGINIA,LANCASTER,23,"11,066",40.09,"11,066",40.09,0,0,0,23,0,0
49520,VIRGINIA,LEE,24,0,0,0,0,0,0,0,24,0,0
49522,VIRGINIA,LEXINGTON CITY,21,0,0,0,0,0,0,0,20,0,0
49530,VIRGINIA,LOUDOUN,143,"9,447",5.51,"9,447",5.51,0,0,0,129,0,0
49540,VIRGINIA,LOUISA,52,0,0,0,0,0,0,0,50,0,0
49550,VIRGINIA,LUNENBURG,23,"4,216",15.28,"4,217",15.28,0,0,0,20,0,0
49551,VIRGINIA,LYNCHBURG CITY,190,"41,462",18.19,"41,462",18.19,0,0,0,186,0,0
49560,VIRGINIA,MADISON,14,0,0,0,0,0,0,0,14,0,0
49561,VIRGINIA,MARTINSVILLE CITY,72,"2,285",2.64,"2,285",2.64,0,0,0,71,0,0
49563,VIRGINIA,MANASSAS CITY,140,"9,058",5.39,"9,059",5.39,0,0,0,130,0,0
49565,VIRGINIA,MANASSAS PARK CITY,1,0,0,0,0,0,0,0,1,0,0
49570,VIRGINIA,MATHEWS,9,713,6.6,713,6.6,0,0,0,8,0,0
49580,VIRGINIA,MECKLENBURG,89,"36,451",34.13,"36,451",34.13,0,0,0,87,0,0
49590,VIRGINIA,MIDDLESEX,28,0,0,0,0,0,0,0,28,0,0
49600,VIRGINIA,MONTGOMERY,48,"2,736",4.75,"2,736",4.75,0,0,0,46,0,0
49620,VIRGINIA,NELSON,26,0,0,0,0,0,0,0,26,0,0
49621,VIRGINIA,NEW KENT,21,"10,174",40.37,"10,174",40.37,0,0,0,21,0,0
49622,VIRGINIA,NEWPORT NEWS CITY,345,"33,754",8.15,"33,754",8.15,0,0,0,329,0,0
49641,VIRGINIA,NORFOLK CITY,504,"16,131",2.67,"16,131",2.67,0,0,0,474,0,0
49650,VIRGINIA,NORTHAMPTON,52,130,0.21,130,0.21,0,0,0,52,0,0
49660,VIRGINIA,NORTHUMBERLND,20,"47,742",198.93,"47,742",198.93,0,0,0,20,0,0
49661,VIRGINIA,NORTON CITY,6,0,0,0,0,0,0,0,6,0,0
49670,VIRGINIA,NOTTOWAY,34,0,0,0,0,0,0,0,33,0,0
49680,VIRGINIA,ORANGE,66,"13,432",16.96,"13,432",16.96,0,0,0,65,0,0
49690,VIRGINIA,PAGE,25,"5,277",17.59,"5,277",17.59,0,0,0,25,0,0
49700,VIRGINIA,PATRICK,21,0,0,0,0,0,0,0,20,0,0
49701,VIRGINIA,PETERSBURG CITY,136,"36,753",22.52,"36,752",22.52,0,0,0,122,0,0
49710,VIRGINIA,PITTSYLVANIA,107,"8,683",6.76,"8,683",6.76,0,0,0,105,0,0
49711,VIRGINIA,PORTSMOUTH CITY,330,"46,453",11.73,"46,453",11.73,0,0,0,307,0,0
49712,VIRGINIA,POQUOSON,1,0,0,0,0,0,0,0,1,0,0
49720,VIRGINIA,POWHATAN,37,"2,259",5.09,"2,260",5.09,0,0,0,34,0,0
49730,VIRGINIA,PRINCE EDWARD,59,0,0,0,0,0,0,0,57,0,0
49740,VIRGINIA,PRINCE GEORGE,37,"9,083",20.46,"9,082",20.45,0,0,0,34,0,0
49750,VIRGINIA,PRINCE WILLIAM,300,"100,003",27.78,"100,003",27.78,0,0,0,266,0,0
49770,VIRGINIA,PULASKI,37,"5,478",12.34,"5,478",12.34,0,0,0,37,0,0
49771,VIRGINIA,RADFORD CITY,16,"2,881",15.01,"2,881",15.01,0,0,0,16,0,0
49780,VIRGINIA,RAPPAHANNOCK,8,0,0,0,0,0,0,0,7,0,0
49790,VIRGINIA,RICHMOND,17,"23,123",113.35,"23,123",113.35,0,0,0,16,0,0
49791,VIRGINIA,RICHMOND CITY,887,"145,019",13.62,"145,019",13.62,0,0,0,827,0,0
49800,VIRGINIA,ROANOKE,36,"11,922",27.6,"11,922",27.6,0,0,0,36,0,0
49801,VIRGINIA,ROANOKE CITY,284,"63,048",18.5,"63,047",18.5,0,0,0,269,0,0
49810,VIRGINIA,ROCKBRIDGE,14,0,0,0,0,0,0,0,13,0,0
49820,VIRGINIA,ROCKINGHAM,80,"16,526",17.21,"16,526",17.21,0,0,0,79,0,0
49830,VIRGINIA,RUSSELL,19,0,0,0,0,0,0,0,18,0,0
49838,VIRGINIA,SALEM CITY,49,"40,073",68.15,"40,073",68.15,0,0,0,49,0,0
49840,VIRGINIA,SCOTT,17,0,0,0,0,0,0,0,16,0,0
49850,VIRGINIA,SHENANDOAH,45,"6,495",12.03,"6,495",12.03,0,0,0,44,0,0
49860,VIRGINIA,SMYTH,37,"1,084",2.44,"1,085",2.44,0,0,0,36,0,0
49870,VIRGINIA,SOUTHAMPTON,38,264,0.58,264,0.58,0,0,0,36,0,0
49880,VIRGINIA,SPOTSYLVANIA,97,"63,465",54.52,"63,466",54.52,0,0,0,92,0,0
49890,VIRGINIA,STAFFORD,154,"16,579",8.97,"16,579",8.97,0,0,0,140,0,0
49891,VIRGINIA,STAUNTON CITY,63,"2,202",2.91,"2,202",2.91,0,0,0,62,0,0
49892,VIRGINIA,SUFFOLK CITY,93,437,0.39,436,0.39,0,0,0,92,0,0
49900,VIRGINIA,SURRY,18,0,0,0,0,0,0,0,18,0,0
49910,VIRGINIA,SUSSEX,34,"2,558",6.27,"2,557",6.27,0,0,0,34,0,0
49920,VIRGINIA,TAZEWELL,67,"37,800",47.01,"37,800",47.01,0,0,0,65,0,0
49921,VIRGINIA,VIRGINIA BEACH CITY,547,"21,507",3.28,"21,507",3.28,0,0,0,517,0,0
49930,VIRGINIA,WARREN,41,"9,009",18.31,"9,008",18.31,0,0,0,40,0,0
49950,VIRGINIA,WASHINGTON,36,"4,633",10.72,"4,633",10.72,0,0,0,35,0,0
49951,VIRGINIA,WAYNESBORO CITY,53,"10,354",16.28,"10,354",16.28,0,0,0,51,0,0
49960,VIRGINIA,WESTMORELAND,36,"12,778",29.58,"12,777",29.58,0,0,0,34,0,0
49961,VIRGINIA,WILLIAMSBURG CITY,33,0,0,0,0,0,0,0,31,0,0
49962,VIRGINIA,WINCHESTER CITY,65,"10,796",13.84,"10,796",13.84,0,0,0,63,0,0
49970,VIRGINIA,WISE,28,0,0,0,0,0,0,0,28,0,0
49980,VIRGINIA,WYTHE,40,0,0,0,0,0,0,0,40,0,0
49981,VIRGINIA,YORK,74,0,0,0,0,0,0,0,73,0,0
50000,WASHINGTON,ADAMS,8,0,0,0,0,0,0,0,8,0,0
50010,WASHINGTON,ASOTIN,27,0,0,0,0,0,0,0,25,0,0
50020,WASHINGTON,BENTON,170,"11,007",5.4,"11,007",5.4,0,0,0,164,0,0
50030,WASHINGTON,CHELAN,55,0,0,0,0,0,0,0,53,0,0
50040,WASHINGTON,CLALLAM,61,0,0,0,0,0,0,0,59,0,0
50050,WASHINGTON,CLARK,320,"20,760",5.41,"20,759",5.41,0,0,0,294,0,0
50060,WASHINGTON,COLUMBIA,7,0,0,0,0,0,0,0,7,0,0
50070,WASHINGTON,COWLITZ,105,"5,261",4.18,"5,261",4.18,0,0,0,101,0,0
