DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,
43640,SOUTH DAKOTA             ,WALWORTH,-591,-238,-936,49,229,,,,,
43670,SOUTH DAKOTA             ,YANKTON,"-1,926","-2,928","-4,250","-1,285",937,,,,,
43680,SOUTH DAKOTA             ,ZIEBACH,0,0,0,-2,0,,,,,
44000,TENNESSEE                ,ANDERSON,"-31,527","-35,733","-34,919","-27,732","-20,624",,,,,
44010,TENNESSEE                ,BEDFORD,"-10,544","-14,506","-15,654","-11,810","-3,020",,,,,
44020,TENNESSEE                ,BENTON,"-8,798","-7,150","-7,472","-5,706","-3,534",,,,,
44030,TENNESSEE                ,BLEDSOE,-545,-584,-985,"-1,558",-64,,,,,
44040,TENNESSEE                ,BLOUNT,"-57,241","-48,216","-50,448","-40,539","-19,513",,,,,
44050,TENNESSEE                ,BRADLEY,"-18,047","-12,130","-12,456","-9,623","-3,733",,,,,
44060,TENNESSEE                ,CAMPBELL,"-19,374","-26,172","-30,885","-18,944","-13,333",,,,,
44070,TENNESSEE                ,CANNON,-864,"-3,445","-1,558","-1,880",-50,,,,,
44080,TENNESSEE                ,CARROLL,"-18,088","-19,314","-29,358","-17,162","-4,850",,,,,
44090,TENNESSEE                ,CARTER,"-18,245","-20,353","-16,393","-7,389",288,,,,,
44100,TENNESSEE                ,CHEATHAM,"-8,518","-12,987","-2,526","-4,514",-659,,,,,
44110,TENNESSEE                ,CHESTER,"-3,004","-9,981","-2,840","-3,120",483,,,,,
44120,TENNESSEE                ,CLAIBORNE,"-14,174","-10,846","-13,860","-9,221","-5,011",,,,,
44130,TENNESSEE                ,CLAY,"-1,990","-3,568","-4,804","-1,073",-763,,,,,
44140,TENNESSEE                ,COCKE,"-8,544","-4,106","-2,975","-4,381",-594,,,,,
44150,TENNESSEE                ,COFFEE,"-21,196","-21,879","-31,817","-21,254","-9,235",,,,,
44160,TENNESSEE                ,CROCKETT,"-5,095","-3,210","-6,339","-4,232",7,,,,,
44170,TENNESSEE                ,CUMBERLAND,"-12,434","-18,125","-27,187","-10,630","-4,937",,,,,
44180,TENNESSEE                ,DAVIDSON,"-129,935","-141,591","-114,319","-69,759","-14,157",,,,,
44190,TENNESSEE                ,DECATUR,"-8,788","-3,622","-4,783","-4,529","-1,160",,,,,
44200,TENNESSEE                ,DEKALB,"-2,226","-5,764","-6,759","-4,699","-2,288",,,,,
44210,TENNESSEE                ,DICKSON,"-17,533","-20,945","-22,815","-8,404","-1,947",,,,,
44220,TENNESSEE                ,DYER,"-11,338","-17,135","-30,592","-21,056","-8,206",,,,,
44230,TENNESSEE                ,FAYETTE,"-2,881","-2,933","-4,457","-1,486",-107,,,,,
44240,TENNESSEE                ,FENTRESS,"-12,595","-14,789","-16,702","-14,773","-6,155",,,,,
44250,TENNESSEE                ,FRANKLIN,"-9,872","-13,995","-18,572","-6,716","-3,320",,,,,
44260,TENNESSEE                ,GIBSON,"-37,325","-24,857","-39,879","-20,923","-6,260",,,,,
44270,TENNESSEE                ,GILES,"-8,300","-11,911","-8,948","-8,805","-3,684",,,,,
44280,TENNESSEE                ,GRAINGER,"-3,654","-2,280","-1,829","-1,925",-177,,,,,
44290,TENNESSEE                ,GREENE,"-16,930","-19,541","-19,239","-11,477","-5,660",,,,,
44300,TENNESSEE                ,GRUNDY,"-3,326","-3,356",-718,"-3,097","-1,361",,,,,
44310,TENNESSEE                ,HAMBLEN,"-8,447","-8,110","-4,651",162,"4,076",,,,,
44320,TENNESSEE                ,HAMILTON,"-31,854","-34,525","-35,150","-8,891","2,816",,,,,
44330,TENNESSEE                ,HANCOCK,-938,-179,-662,-463,-284,,,,,
44340,TENNESSEE                ,HARDEMAN,"-17,197","-12,816","-14,552","-5,135","-1,634",,,,,
44350,TENNESSEE                ,HARDIN,"-14,754","-15,004","-14,537","-11,446","-4,607",,,,,
44360,TENNESSEE                ,HAWKINS,"-16,851","-11,715","-6,981","-3,564","-2,816",,,,,
44370,TENNESSEE                ,HAYWOOD,"-4,653","-6,700","-7,745","-6,117","-2,303",,,,,
44380,TENNESSEE                ,HENDERSON,"-8,390","-14,828","-11,939","-8,097","-1,911",,,,,
44390,TENNESSEE                ,HENRY,"-14,944","-6,280","-16,056","-13,055","-4,874",,,,,
44400,TENNESSEE                ,HICKMAN,"-4,388","-7,570","-6,196","-1,401",442,,,,,
44410,TENNESSEE                ,HOUSTON,"-3,355","-3,834","-6,949","-6,256","-2,588",,,,,
44420,TENNESSEE                ,HUMPHREYS,"-4,030","-7,757","-7,243","-8,020","-1,704",,,,,
44430,TENNESSEE                ,JACKSON,"-1,822","-3,022","-2,350","-2,816","-2,768",,,,,
44440,TENNESSEE                ,JEFFERSON,"-8,789","-10,446","-7,278","-5,971","1,612",,,,,
44450,TENNESSEE                ,JOHNSON,"-4,879","-4,687","-3,942","-2,223",-950,,,,,
44460,TENNESSEE                ,KNOX,"-120,465","-92,825","-132,499","-92,428","-61,841",,,,,
44470,TENNESSEE                ,LAKE,"-2,966","-11,381","-6,615","-3,133","-1,379",,,,,
44480,TENNESSEE                ,LAUDERDALE,"-5,068","-5,275","-5,584","-7,555","-2,534",,,,,
44490,TENNESSEE                ,LAWRENCE,"-10,359","-17,161","-15,619","-10,917","-4,506",,,,,
44500,TENNESSEE                ,LEWIS,"-3,983","-6,491","-4,476","-1,793",-561,,,,,
44510,TENNESSEE                ,LINCOLN,"-8,862","-9,462","-13,998","-8,364","-4,099",,,,,
44520,TENNESSEE                ,LOUDON,"-16,182","-14,883","-13,740","-15,445","-6,159",,,,,
44530,TENNESSEE                ,MCMINN,"-11,585","-12,738","-13,950","-11,111","-4,898",,,,,
44540,TENNESSEE                ,MCNAIRY,"-13,096","-16,738","-14,039","-5,651","-4,544",,,,,
44550,TENNESSEE                ,MACON,"-9,477","-3,796","-4,252","-2,600",-534,,,,,
44560,TENNESSEE                ,MADISON,"-51,239","-73,698","-59,800","-25,145","2,820",,,,,
44570,TENNESSEE                ,MARION,"-1,061","-1,972","-2,574",-147,483,,,,,
44580,TENNESSEE                ,MARSHALL,"-5,459","-8,329","-12,503","-7,596","-2,989",,,,,
44590,TENNESSEE                ,MAURY,"16,430","7,672","14,147","9,781","21,150",,,,,
44600,TENNESSEE                ,MEIGS,"-3,367","-2,668","-2,826","-4,533","-2,515",,,,,
44610,TENNESSEE                ,MONROE,"-6,998","-11,771","-10,466","-11,241","-4,787",,,,,
44620,TENNESSEE                ,MONTGOMERY,"-28,576","-25,547","-34,720","-34,304","-16,277",,,,,
44630,TENNESSEE                ,MOORE,"-1,635","-1,454","-4,579",-976,-181,,,,,
44640,TENNESSEE                ,MORGAN,"-6,287","-6,995","-2,969","-6,804",-883,,,,,
44650,TENNESSEE                ,OBION,"-6,926","-15,813","-18,609","-8,501","-5,620",,,,,
44660,TENNESSEE                ,OVERTON,"-3,804","-8,851","-7,858","-5,179","-4,199",,,,,
44670,TENNESSEE                ,PERRY,"-1,019","-1,150","-3,434","-4,402","-1,606",,,,,
44680,TENNESSEE                ,PICKETT,"-1,220","-2,281","-3,483","-1,072",0,,,,,
44690,TENNESSEE                ,POLK,"-1,278","-2,772","-3,019","-2,848","-1,806",,,,,
44700,TENNESSEE                ,PUTNAM,"-23,220","-38,459","-43,668","-19,676","-9,329",,,,,
44710,TENNESSEE                ,RHEA,"-11,071","-14,698","-8,026","-8,572","-4,464",,,,,
44720,TENNESSEE                ,ROANE,"-27,593","-27,005","-24,491","-26,221","-11,172",,,,,
44730,TENNESSEE                ,ROBERTSON,"-14,281","-18,373","-13,503","-8,765","-2,354",,,,,
44740,TENNESSEE                ,RUTHERFORD,"-43,856","-45,250","-42,194","-28,303","-3,889",,,,,
44750,TENNESSEE                ,SCOTT,"-6,188","-12,100","-12,927","-5,741","-3,700",,,,,
44760,TENNESSEE                ,SEQUATCHIE,"-1,872",-633,-223,-66,154,,,,,
44770,TENNESSEE                ,SEVIER,"-12,740","-11,856","-17,778","-8,992","-6,926",,,,,
44780,TENNESSEE                ,SHELBY,"-79,482","-101,001","-119,638","-101,876","-20,271",,,,,
44790,TENNESSEE                ,SMITH,"-3,734","-6,327","-7,488","-3,220",-352,,,,,
44800,TENNESSEE                ,STEWART,"-2,287","-1,855","-4,850","-5,355","-2,662",,,,,
44810,TENNESSEE                ,SULLIVAN,"-36,577","-40,669","-39,411","-18,722","-5,147",,,,,
44820,TENNESSEE                ,SUMNER,"-23,699","-30,815","-25,050","-15,943","-4,447",,,,,
44830,TENNESSEE                ,TIPTON,"-8,395","-6,249","-3,767","-6,029","-1,209",,,,,
44840,TENNESSEE                ,TROUSDALE,"-3,675","-2,564","-4,150","-3,831",-435,,,,,
44850,TENNESSEE                ,UNICOI,"-9,317","-5,531","-11,226","-2,439",565,,,,,
44860,TENNESSEE                ,UNION,"-5,400","-6,509","-5,006","-2,870","-3,207",,,,,
44870,TENNESSEE                ,VAN BUREN,-204,"-3,417","-3,129",-442,"-1,049",,,,,
44880,TENNESSEE                ,WARREN,"-8,784","-14,670","-17,960","-11,627","-3,917",,,,,
44890,TENNESSEE                ,WASHINGTON,"-31,675","-22,031","-40,569","-16,059","3,013",,,,,
44900,TENNESSEE                ,WAYNE,"-3,600","-1,577","-2,294","-3,720",-642,,,,,
44910,TENNESSEE                ,WEAKLEY,"-10,523","-12,878","-18,348","-9,519","-5,745",,,,,
44920,TENNESSEE                ,WHITE,"-6,570","-5,711","-13,269","-5,123","-3,062",,,,,
44930,TENNESSEE                ,WILLIAMSON,"-18,697","-19,086","-9,994","-2,764","-1,063",,,,,
44940,TENNESSEE                ,WILSON,"-23,250","-35,904","-25,782","-15,347","-4,040",,,,,
45000,TEXAS                    ,ANDERSON,"-1,479","4,039","1,841","-7,348","-6,811",,,,,
45010,TEXAS                    ,ANDREWS,-162,78,-295,26,0,,,,,
45020,TEXAS                    ,ANGELINA,46,"6,378","2,181","-8,702","-9,941",,,,,
45030,TEXAS                    ,ARANSAS,"2,289","1,416","1,377","1,510","2,305",,,,,
45040,TEXAS                    ,ARCHER,509,-188,"-2,482","-7,737",107,,,,,
45050,TEXAS                    ,ARMSTRONG,0,-252,0,0,0,,,,,
45060,TEXAS                    ,ATASCOSA,-321,-619,"-2,519","-3,699","-1,245",,,,,
45070,TEXAS                    ,AUSTIN,-888,-588,-989,"-2,930","-2,022",,,,,
45080,TEXAS                    ,BAILEY,-106,128,13,-191,-488,,,,,
45090,TEXAS                    ,BANDERA,525,-274,"-1,661","-1,635",-808,,,,,
45100,TEXAS                    ,BASTROP,247,618,779,"-1,891","-3,049",,,,,
45110,TEXAS                    ,BAYLOR,"-1,525",-624,-447,-206,-454,,,,,
45113,TEXAS                    ,BEE,523,"1,180",-410,-426,"-1,302",,,,,
45120,TEXAS                    ,BELL,"26,095","35,288","15,639","-34,307",955,,,,,
45130,TEXAS                    ,BEXAR,-711,"-27,712","-112,081","-90,392","-38,592",,,,,
45140,TEXAS                    ,BLANCO,-90,116,62,-25,-391,,,,,
45150,TEXAS                    ,BORDEN,0,0,0,0,0,,,,,
45160,TEXAS                    ,BOSQUE,"-1,644","2,038","2,307","-1,233",-298,,,,,
45170,TEXAS                    ,BOWIE,"-29,318","-38,705","-24,683","-35,840","-26,402",,,,,
45180,TEXAS                    ,BRAZORIA,"-7,869","-7,343","-10,921","-15,697","-11,973",,,,,
45190,TEXAS                    ,BRAZOS,"-4,295","-7,497","-17,109","-23,377","-12,160",,,,,
45200,TEXAS                    ,BREWSTER,-127,364,40,-73,"-5,909",,,,,
45201,TEXAS                    ,BRISCOE,10,75,18,-55,0,,,,,
45210,TEXAS                    ,BROOKS,-7,521,69,-121,-453,,,,,
45220,TEXAS                    ,BROWN,"-2,881","2,330","-1,474","-4,255","-4,120",,,,,
45221,TEXAS                    ,BURLESON,-395,"-1,183","-1,752",-766,-295,,,,,
45222,TEXAS                    ,BURNET,216,"1,386",495,"-2,220","-1,558",,,,,
45223,TEXAS                    ,CALDWELL,286,23,320,"-1,612","-2,112",,,,,
45224,TEXAS                    ,CALHOUN,"1,723",782,-976,"-2,657","-10,110",,,,,
45230,TEXAS                    ,CALLAHAN,"-6,759","-5,367","-1,823","-3,233","-3,551",,,,,
45240,TEXAS                    ,CAMERON,"-60,443","-95,436","-126,614","-99,593","-50,709",,,,,
45250,TEXAS                    ,CAMP,57,422,-647,"-1,358","-2,002",,,,,
45251,TEXAS                    ,CARSON,52,195,-41,0,0,,,,,
45260,TEXAS                    ,CASS,"-4,461",874,"-1,835","-5,056","-2,099",,,,,
45270,TEXAS                    ,CASTRO,-22,58,-697,-510,-532,,,,,
45280,TEXAS                    ,CHAMBERS,"-1,211",-404,"-1,233","-3,266",-716,,,,,
45281,TEXAS                    ,CHEROKEE,"-1,176",-31,764,"-2,920","-5,735",,,,,
45290,TEXAS                    ,CHILDRESS,"-1,252",41,108,-684,-307,,,,,
45291,TEXAS                    ,CLAY,3,-440,"-2,858","-4,447",43,,,,,
45292,TEXAS                    ,COCHRAN,0,0,0,0,0,,,,,
45300,TEXAS                    ,COKE,264,608,310,0,0,,,,,
45301,TEXAS                    ,COLEMAN,71,363,55,-401,-853,,,,,
45310,TEXAS                    ,COLLIN,"-22,967","-20,418","-21,589","-18,819","-12,667",,,,,
45311,TEXAS                    ,COLLINGSWORTH,-57,"-1,034",20,-34,-467,,,,,
45312,TEXAS                    ,COLORADO,155,299,77,"-1,188","-1,446",,,,,
45320,TEXAS                    ,COMAL,97,"-2,297","-7,704","-7,365","-2,467",,,,,
45321,TEXAS                    ,COMANCHE,-825,-439,-110,303,789,,,,,
45330,TEXAS                    ,CONCHO,-38,528,76,0,106,,,,,
45340,TEXAS                    ,COOKE,"-1,199","1,641",263,"-2,404","-2,675",,,,,
45341,TEXAS                    ,CORYELL,"4,012","4,700","3,151","-8,855",298,,,,,
45350,TEXAS                    ,COTTLE,0,-166,16,-16,0,,,,,
45360,TEXAS                    ,CRANE,-55,102,42,0,0,,,,,
45361,TEXAS                    ,CROCKETT,15,25,0,0,0,,,,,
45362,TEXAS                    ,CROSBY,0,33,0,51,-115,,,,,
45370,TEXAS                    ,CULBERSON,0,0,0,0,-188,,,,,
45380,TEXAS                    ,DALLAM,-270,-104,0,-191,-76,,,,,
45390,TEXAS                    ,DALLAS,"-175,781","-129,993","-164,850","-147,883","-108,382",,,,,
45391,TEXAS                    ,DAWSON,161,36,-184,-184,-151,,,,,
45392,TEXAS                    ,DEAF SMITH,"-1,454",-764,0,-441,-213,,,,,
45400,TEXAS                    ,DELTA,"-4,630","-3,092","-1,579",-562,"-4,713",,,,,
45410,TEXAS                    ,DENTON,"-24,911","-13,001","-25,165","-18,473","-13,797",,,,,
45420,TEXAS                    ,DEWITT,691,"1,014",485,"-2,918","-2,647",,,,,
45421,TEXAS                    ,DICKENS,0,14,-12,0,-2,,,,,
45430,TEXAS                    ,DIMMIT,47,222,103,-311,-924,,,,,
45431,TEXAS                    ,DONLEY,-46,"-1,337",92,-162,-344,,,,,
45440,TEXAS                    ,DUVAL,277,185,503,-374,205,,,,,
45450,TEXAS                    ,EASTLAND,"-1,227",725,35,-509,"-1,328",,,,,
45451,TEXAS                    ,ECTOR,"4,893","4,276","10,357","-4,920",-381,,,,,
45460,TEXAS                    ,EDWARDS,-66,0,0,-25,0,,,,,
45470,TEXAS                    ,ELLIS,"-11,875","-10,156","-14,018","-10,802","-6,633",,,,,
45480,TEXAS                    ,EL PASO,"-46,514","-41,336","-47,835","-37,194","-24,472",,,,,
45490,TEXAS                    ,ERATH,"-1,605",827,440,-842,"-1,776",,,,,
45500,TEXAS                    ,FALLS,"-1,036","1,985",-157,"-1,165",-706,,,,,
45510,TEXAS                    ,FANNIN,874,"5,228","2,807",533,"-1,484",,,,,
45511,TEXAS                    ,FAYETTE,213,"1,219",143,"-2,474",-995,,,,,
45520,TEXAS                    ,FISHER,-18,137,-42,0,"-2,070",,,,,
45521,TEXAS                    ,FLOYD,-23,30,-16,-113,91,,,,,
45522,TEXAS                    ,FOARD,-89,0,0,-79,-168,,,,,
45530,TEXAS                    ,FORT BEND,"-5,701","-7,206","-10,286","-13,619","-9,948",,,,,
45531,TEXAS                    ,FRANKLIN,-76,793,24,-806,-202,,,,,
45540,TEXAS                    ,FREESTONE,-615,909,"-1,149",-783,-837,,,,,
45541,TEXAS                    ,FRIO,82,68,-379,-432,-481,,,,,
45542,TEXAS                    ,GAINES,-11,-9,-1,-94,-176,,,,,
45550,TEXAS                    ,GALVESTON,"-10,231","-10,542","-13,694","-27,248","-21,900",,,,,
45551,TEXAS                    ,GARZA,131,160,50,61,"-1,021",,,,,
45552,TEXAS                    ,GILLESPIE,-348,731,52,"-1,019","-2,074",,,,,
45560,TEXAS                    ,GLASSCOCK,0,0,0,0,0,,,,,
45561,TEXAS                    ,GOLIAD,479,376,325,48,-853,,,,,
45562,TEXAS                    ,GONZALES,283,176,-99,"-1,362",-688,,,,,
45563,TEXAS                    ,GRAY,"-1,670",-42,-408,"-3,299","-1,132",,,,,
45564,TEXAS                    ,GRAYSON,"-14,968","55,364","36,990","42,111","5,629",,,,,
45570,TEXAS                    ,GREGG,"-11,762","1,659","-49,481","-30,370","-22,343",,,,,
45580,TEXAS                    ,GRIMES,-711,-866,-860,"-3,394","-2,212",,,,,
45581,TEXAS                    ,GUADALUPE,-348,-832,"-7,389","-6,198","-2,991",,,,,
45582,TEXAS                    ,HALE,-23,603,115,"-1,523","-1,435",,,,,
45583,TEXAS                    ,HALL,-2,0,0,0,0,,,,,
45590,TEXAS                    ,HAMILTON,-13,467,93,-578,-596,,,,,
45591,TEXAS                    ,HANSFORD,0,"1,603",0,-271,-22,,,,,
45592,TEXAS                    ,HARDEMAN,641,-47,-2,"-1,883",-501,,,,,
45600,TEXAS                    ,HARDIN,750,"2,022",-111,"-3,788","-1,867",,,,,
45610,TEXAS                    ,HARRIS,"-96,882","-117,868","-169,693","-264,114","-185,175",,,,,
45620,TEXAS                    ,HARRISON,"-2,876","3,344","-3,505","-5,867","-7,246",,,,,
45621,TEXAS                    ,HARTLEY,0,0,0,0,-146,,,,,
45630,TEXAS                    ,HASKELL,-153,-608,43,"-1,337",-137,,,,,
45631,TEXAS                    ,HAYS,-785,826,638,"-1,665","-4,671",,,,,
45632,TEXAS                    ,HEMPHILL,0,0,-225,0,0,,,,,
45640,TEXAS                    ,HENDERSON,"-4,961","1,584","1,449","-2,637","-4,320",,,,,
45650,TEXAS                    ,HIDALGO,"-97,466","-96,862","-116,108","-106,150","-52,131",,,,,
45651,TEXAS                    ,HILL,"-2,774",69,"-1,145","-2,590","-2,544",,,,,
45652,TEXAS                    ,HOCKLEY,209,-123,-73,-88,-332,,,,,
45653,TEXAS                    ,HOOD,"10,462","24,639","12,371","15,534","5,660",,,,,
45654,TEXAS                    ,HOPKINS,"-1,321","1,561","-1,073","-2,506","-3,961",,,,,
45660,TEXAS                    ,HOUSTON,-394,916,"-1,235","-1,502",-619,,,,,
45661,TEXAS                    ,HOWARD,"-1,471","1,329",931,"-5,039","-4,130",,,,,
45662,TEXAS                    ,HUDSPETH,0,0,0,-51,-107,,,,,
45670,TEXAS                    ,HUNT,"-7,063","-8,550","-9,497","-12,297","-7,270",,,,,
45671,TEXAS                    ,HUTCHINSON,-734,-308,"-2,553","-1,055",-287,,,,,
45672,TEXAS                    ,IRION,-13,0,329,-311,116,,,,,
45680,TEXAS                    ,JACK,-558,43,-129,0,-120,,,,,
45681,TEXAS                    ,JACKSON,366,"1,400",290,-935,"-1,112",,,,,
45690,TEXAS                    ,JASPER,194,"1,293",110,"-1,579","-2,668",,,,,
45691,TEXAS                    ,JEFF DAVIS,-45,"-1,694",862,93,335,,,,,
45700,TEXAS                    ,JEFFERSON,"3,705","9,859","-6,640","-34,739","-5,473",,,,,
45710,TEXAS                    ,JIM HOGG,-186,-43,-54,-91,-491,,,,,
45711,TEXAS                    ,JIM WELLS,40,"1,963",496,"-3,133","-2,910",,,,,
45720,TEXAS                    ,JOHNSON,"-23,309","-4,517","-7,523","-8,441","-14,209",,,,,
45721,TEXAS                    ,JONES,"-3,907","-1,784","-3,205","-1,952","-4,191",,,,,
45722,TEXAS                    ,KARNES,29,510,196,"-1,949","-2,301",,,,,
45730,TEXAS                    ,KAUFMAN,"-12,709","-9,877","-5,100","-6,234","-5,497",,,,,
45731,TEXAS                    ,KENDALL,6,-495,-675,-685,-591,,,,,
45732,TEXAS                    ,KENEDY,0,0,0,0,0,,,,,
45733,TEXAS                    ,KENT,0,0,-6,0,-106,,,,,
45734,TEXAS                    ,KERR,-464,"1,571",-23,"-2,840","-5,113",,,,,
45740,TEXAS                    ,KIMBLE,-31,75,0,-161,-189,,,,,
45741,TEXAS                    ,KING,0,0,0,0,0,,,,,
45742,TEXAS                    ,KINNEY,-22,85,-104,-133,-133,,,,,
45743,TEXAS                    ,KLEBERG,-93,971,-483,-432,-26,,,,,
45744,TEXAS                    ,KNOX,-279,85,0,0,0,,,,,
45750,TEXAS                    ,LAMAR,"-2,318","1,993",421,"-5,931","-2,816",,,,,
45751,TEXAS                    ,LAMB,-84,402,-9,"-1,253",-786,,,,,
45752,TEXAS                    ,LAMPASAS,"1,349","3,046","3,070","-1,954",-45,,,,,
45753,TEXAS                    ,LA SALLE,5,-60,-3,0,-153,,,,,
45754,TEXAS                    ,LAVACA,157,"1,497",531,-762,"-1,393",,,,,
45755,TEXAS                    ,LEE,-224,343,-152,-905,-545,,,,,
45756,TEXAS                    ,LEON,-508,425,"-1,106","-2,584","-1,041",,,,,
45757,TEXAS                    ,LIBERTY,"-8,090","-6,500","-11,104","-7,399","-5,744",,,,,
45758,TEXAS                    ,LIMESTONE,-667,"1,031",264,"-2,413","-2,715",,,,,
45759,TEXAS                    ,LIPSCOMB,0,-718,-253,-44,0,,,,,
45760,TEXAS                    ,LIVE OAK,96,240,168,-485,-48,,,,,
45761,TEXAS                    ,LLANO,-161,483,-98,"-1,361","-1,166",,,,,
45762,TEXAS                    ,LOVING,0,0,0,0,0,,,,,
45770,TEXAS                    ,LUBBOCK,"6,689","3,419",-925,"2,145","-8,680",,,,,
45771,TEXAS                    ,LYNN,-96,251,-9,16,-5,,,,,
45772,TEXAS                    ,MCCULLOCH,-161,172,264,-306,-542,,,,,
45780,TEXAS                    ,MCLENNAN,"-34,793","-26,390","-55,166","-63,665","-34,955",,,,,
45781,TEXAS                    ,MCMULLEN,0,0,0,0,0,,,,,
45782,TEXAS                    ,MADISON,114,216,146,"-2,096",-204,,,,,
45783,TEXAS                    ,MARION,-353,630,319,"-1,582",-516,,,,,
45784,TEXAS                    ,MARTIN,0,"4,107","2,139",253,"1,110",,,,,
45785,TEXAS                    ,MASON,1,0,-44,0,-205,,,,,
45790,TEXAS                    ,MATAGORDA,176,776,-284,"-2,526","-1,681",,,,,
45791,TEXAS                    ,MAVERICK,209,741,-163,-952,-986,,,,,
45792,TEXAS                    ,MEDINA,18,-284,"-2,456","-2,556","-1,093",,,,,
45793,TEXAS                    ,MENARD,-49,70,20,0,-67,,,,,
45794,TEXAS                    ,MIDLAND,"-17,686","-9,194","-27,136","-44,117","-55,291",,,,,
45795,TEXAS                    ,MILAM,279,"1,076",502,-994,"-1,413",,,,,
45796,TEXAS                    ,MILLS,-340,139,116,-28,-499,,,,,
45797,TEXAS                    ,MITCHELL,36,0,25,-794,-422,,,,,
45800,TEXAS                    ,MONTAGUE,-113,697,"-1,044","-4,871","-1,539",,,,,
45801,TEXAS                    ,MONTGOMERY,"-6,567","-9,855","-19,366","-26,928","-15,406",,,,,
45802,TEXAS                    ,MOORE,-535,37,-972,-689,-260,,,,,
45803,TEXAS                    ,MORRIS,-107,-97,-883,"-1,337",-641,,,,,
45804,TEXAS                    ,MOTLEY,0,111,0,0,0,,,,,
45810,TEXAS                    ,NACOGDOCHES,"-2,004","1,681",539,"-5,118","-2,082",,,,,
45820,TEXAS                    ,NAVARRO,"-1,697",141,-669,"-6,019","-6,561",,,,,
45821,TEXAS                    ,NEWTON,428,24,514,-266,544,,,,,
45822,TEXAS                    ,NOLAN,"-2,322",-917,25,"-4,114",0,,,,,
45830,TEXAS                    ,NUECES,"13,028","12,022","14,577","10,172","11,764",,,,,
45831,TEXAS                    ,OCHILTREE,-73,-146,-412,-715,-11,,,,,
45832,TEXAS                    ,OLDHAM,0,-34,-332,-25,-6,,,,,
45840,TEXAS                    ,ORANGE,901,956,"-1,537","-7,452",-861,,,,,
45841,TEXAS                    ,PALO PINTO,"-2,233",-368,-823,"-2,455","-1,243",,,,,
45842,TEXAS                    ,PANOLA,570,731,"-1,838","-2,162","-2,603",,,,,
45843,TEXAS                    ,PARKER,"-16,373","-5,969","-5,137","-7,027","-7,493",,,,,
45844,TEXAS                    ,PARMER,64,289,-126,-306,-640,,,,,
45845,TEXAS                    ,PECOS,240,70,44,123,0,,,,,
45850,TEXAS                    ,POLK,"-2,117",620,"-3,768","-2,593","-3,945",,,,,
45860,TEXAS                    ,POTTER,"-29,077","-20,008","-25,640","-30,661","-10,145",,,,,
45861,TEXAS                    ,PRESIDIO,-965,-432,932,0,51,,,,,
45870,TEXAS                    ,RAINS,-593,36,20,-983,"-1,124",,,,,
45871,TEXAS                    ,RANDALL,"-2,867","-3,267","-3,458","-2,926","-2,334",,,,,
45872,TEXAS                    ,REAGAN,-4,0,0,407,562,,,,,
45873,TEXAS                    ,REAL,137,32,19,-577,-131,,,,,
45874,TEXAS                    ,RED RIVER,-575,787,431,"-1,904","-1,012",,,,,
45875,TEXAS                    ,REEVES,193,-861,"-2,646","-7,126",-63,,,,,
45876,TEXAS                    ,REFUGIO,103,184,223,-955,"-1,964",,,,,
45877,TEXAS                    ,ROBERTS,0,0,0,0,0,,,,,
45878,TEXAS                    ,ROBERTSON,"-1,023","-6,350","-4,453","-2,795","-1,131",,,,,
45879,TEXAS                    ,ROCKWALL,"-4,510","-5,029","-2,865","-1,985",-836,,,,,
45880,TEXAS                    ,RUNNELS,230,952,-18,-504,-537,,,,,
45881,TEXAS                    ,RUSK,"-3,492",-450,"-15,721","-8,021","-6,132",,,,,
45882,TEXAS                    ,SABINE,-339,"1,472",-385,"-1,395",-357,,,,,
45883,TEXAS                    ,SAN AUGUSTINE,-481,"1,594",156,"-1,696",-999,,,,,
45884,TEXAS                    ,SAN JACINTO,"-6,679","-2,275","-12,788","-10,326","-5,814",,,,,
45885,TEXAS                    ,SAN PATRICIO,"3,002","1,154","3,915","1,413","2,049",,,,,
45886,TEXAS                    ,SAN SABA,147,81,215,-672,-960,,,,,
45887,TEXAS                    ,SCHLEICHER,0,298,203,-302,0,,,,,
45888,TEXAS                    ,SCURRY,"-1,123",222,-63,-334,-517,,,,,
45889,TEXAS                    ,SHACKELFORD,-17,0,-76,-685,0,,,,,
45890,TEXAS                    ,SHELBY,"-1,547",978,105,"-2,510","-2,258",,,,,
45891,TEXAS                    ,SHERMAN,0,0,0,0,0,,,,,
45892,TEXAS                    ,SMITH,"-34,478","4,641","20,630","-9,690","-11,093",,,,,
45893,TEXAS                    ,SOMERVELL,"3,570",775,"1,343","1,747","2,053",,,,,
45900,TEXAS                    ,STARR,"-1,460","-4,120","-2,338","-4,890",-989,,,,,
45901,TEXAS                    ,STEPHENS,-646,198,-84,"-1,649",-328,,,,,
45902,TEXAS                    ,STERLING,8,32,0,-121,-163,,,,,
45903,TEXAS                    ,STONEWALL,0,-6,0,0,-102,,,,,
45904,TEXAS                    ,SUTTON,-252,539,2,129,53,,,,,
45905,TEXAS                    ,SWISHER,"-1,071",-9,0,"-1,520",-594,,,,,
