DISABLED -- REPRICING ADJUSTMENTS TO THE 2009-2013 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2009,2010,2011,2012,2013,,,,,,,,,,,
45971,TEXAS                    ,WILSON,"-10,119","-12,783","-23,801","-17,606","-9,569",,,,,,,,,,,
45972,TEXAS                    ,WINKLER,"2,492","-4,114","3,130","-1,675","-1,658",,,,,,,,,,,
45973,TEXAS                    ,WISE,"-30,721","-12,389","-21,442","-18,654","-18,552",,,,,,,,,,,
45974,TEXAS                    ,WOOD,"-75,638","-11,402","10,515","-15,156","-24,504",,,,,,,,,,,
45980,TEXAS                    ,YOAKUM,"1,382",306,-270,"-2,505","-1,885",,,,,,,,,,,
45981,TEXAS                    ,YOUNG,"-2,835","-18,602","-35,755","-59,305","-11,705",,,,,,,,,,,
45982,TEXAS                    ,ZAPATA,"-15,125","-3,097","3,478","8,447","6,290",,,,,,,,,,,
45983,TEXAS                    ,ZAVALA,"-5,846","-3,829","-25,782","-13,426","-21,556",,,,,,,,,,,
46000,UTAH                     ,BEAVER,-808,-185,"1,330",185,"3,974",,,,,,,,,,,
46010,UTAH                     ,BOX ELDER,"18,210","11,271","17,528","21,663","26,362",,,,,,,,,,,
46020,UTAH                     ,CACHE,"16,253","6,886","19,441","26,661","34,413",,,,,,,,,,,
46030,UTAH                     ,CARBON,"5,526","3,032","10,901","12,096","14,255",,,,,,,,,,,
46040,UTAH                     ,DAGGETT,0,338,"2,379",41,0,,,,,,,,,,,
46050,UTAH                     ,DAVIS,"81,823","54,473","65,965","56,347","85,484",,,,,,,,,,,
46060,UTAH                     ,DUCHESNE,"4,641","2,420","6,148","5,993","14,186",,,,,,,,,,,
46070,UTAH                     ,EMERY,142,"1,564","1,467","3,398","7,288",,,,,,,,,,,
46080,UTAH                     ,GARFIELD,266,-159,-834,561,"1,274",,,,,,,,,,,
46090,UTAH                     ,GRAND,937,237,731,-474,"1,152",,,,,,,,,,,
46100,UTAH                     ,IRON,"5,466",-766,"1,084","4,859","3,248",,,,,,,,,,,
46110,UTAH                     ,JUAB,"-1,086",-224,"1,219","2,368","5,316",,,,,,,,,,,
46120,UTAH                     ,KANE,"1,606",274,-127,848,"2,820",,,,,,,,,,,
46130,UTAH                     ,MILLARD,"2,277","-2,109","1,938","3,609","2,343",,,,,,,,,,,
46140,UTAH                     ,MORGAN,"2,174","1,287",606,"1,233",590,,,,,,,,,,,
46150,UTAH                     ,PIUTE,0,674,0,185,299,,,,,,,,,,,
46160,UTAH                     ,RICH,183,463,"1,044","1,335","2,957",,,,,,,,,,,
46170,UTAH                     ,SALT LAKE,"426,620","242,225","333,224","298,677","586,915",,,,,,,,,,,
46180,UTAH                     ,SAN JUAN,"1,435","3,882",694,"3,719","2,721",,,,,,,,,,,
46190,UTAH                     ,SANPETE,"4,738",364,"3,917","4,313","16,131",,,,,,,,,,,
46200,UTAH                     ,SEVIER,"2,766","-1,412","5,023","3,312","8,102",,,,,,,,,,,
46210,UTAH                     ,SUMMIT,"5,589","4,851","4,596","5,875","16,946",,,,,,,,,,,
46220,UTAH                     ,TOOELE,"28,131","21,168","23,783","21,848","28,958",,,,,,,,,,,
46230,UTAH                     ,UINTAH,"9,189","6,045","4,766","4,149","9,101",,,,,,,,,,,
46240,UTAH                     ,UTAH,"23,073","1,180","67,938","73,614","153,717",,,,,,,,,,,
46250,UTAH                     ,WASATCH,"2,483",630,"6,389","7,662","12,369",,,,,,,,,,,
46260,UTAH                     ,WASHINGTON,"25,539","19,913","9,264","12,418","19,676",,,,,,,,,,,
46270,UTAH                     ,WAYNE,23,111,450,397,873,,,,,,,,,,,
46280,UTAH                     ,WEBER,"117,644","58,612","89,868","77,145","161,578",,,,,,,,,,,
47000,VERMONT                  ,ADDISON,"-51,995","-75,904","8,134","3,766","7,041",,,,,,,,,,,
47010,VERMONT                  ,BENNINGTON,"-75,532","-53,101","-37,522","-83,241","-29,405",,,,,,,,,,,
47020,VERMONT                  ,CALEDONIA,"-10,829","-22,031","17,934",680,"11,819",,,,,,,,,,,
47030,VERMONT                  ,CHITTENDEN,"-307,982","-230,161","25,098","1,746","34,367",,,,,,,,,,,
47040,VERMONT                  ,ESSEX,-764,"-1,014","2,182",-243,868,,,,,,,,,,,
47050,VERMONT                  ,FRANKLIN,"-123,603","-71,697","10,935","1,268","15,904",,,,,,,,,,,
47060,VERMONT                  ,GRAND ISLE,"-21,629","-10,524","2,243",-63,"1,501",,,,,,,,,,,
47070,VERMONT                  ,LAMOILLE,"-113,557","-111,693","39,582",-783,"23,236",,,,,,,,,,,
47080,VERMONT                  ,ORANGE,"-9,398","4,993","2,288","-2,874","1,262",,,,,,,,,,,
47090,VERMONT                  ,ORLEANS,"-19,877","-27,413","1,974",381,"-3,460",,,,,,,,,,,
47100,VERMONT                  ,RUTLAND,"-51,676","-81,483","29,293","-4,551","2,171",,,,,,,,,,,
47110,VERMONT                  ,WASHINGTON,"-58,900","35,347","9,712","2,460","10,143",,,,,,,,,,,
47120,VERMONT                  ,WINDHAM,"-25,050","6,996","-8,487","-19,718","-11,246",,,,,,,,,,,
47130,VERMONT                  ,WINDSOR,"16,488","-1,890","5,435",-701,"5,679",,,,,,,,,,,
48010,VIRGIN ISLANDS           ,ST. CROIX,0,0,0,0,0,,,,,,,,,,,
48020,VIRGIN ISLANDS           ,ST. JOHN,0,0,0,0,0,,,,,,,,,,,
49000,VIRGINIA                 ,ACCOMACK,"7,690","5,314","-7,511","-8,945","5,078",,,,,,,,,,,
49010,VIRGINIA                 ,ALBEMARLE,"-108,858","-40,968","-33,726","-25,103","-24,839",,,,,,,,,,,
49011,VIRGINIA                 ,ALEXANDRIA CITY,"-184,447","-139,590","-107,304","-82,693","-52,606",,,,,,,,,,,
49020,VIRGINIA                 ,ALLEGHANY,333,"-1,153",269,553,348,,,,,,,,,,,
49030,VIRGINIA                 ,AMELIA,"2,037","-14,678","-20,407","-21,446","-5,970",,,,,,,,,,,
49040,VIRGINIA                 ,AMHERST,"7,742","34,069","15,063","25,924","-6,942",,,,,,,,,,,
49050,VIRGINIA                 ,APPOMATTOX,"5,779","11,449",-510,"6,880","-1,455",,,,,,,,,,,
49060,VIRGINIA                 ,ARLINGTON,"-109,800","-122,714","-105,234","-111,523","-62,933",,,,,,,,,,,
49070,VIRGINIA                 ,AUGUSTA,"-104,458","-66,110","-61,679","-18,730","-18,797",,,,,,,,,,,
49080,VIRGINIA                 ,BATH,"-8,411",-593,-876,-440,-271,,,,,,,,,,,
49088,VIRGINIA                 ,BEDFORD CITY,"17,257","21,795","16,805","17,165",849,,,,,,,,,,,
49090,VIRGINIA                 ,BEDFORD,"63,367","63,541","38,710","21,762","9,455",,,,,,,,,,,
49100,VIRGINIA                 ,BLAND,"-5,831","5,857","1,531",-900,534,,,,,,,,,,,
49110,VIRGINIA                 ,BOTETOURT,"44,953","30,609","21,728","5,392","9,586",,,,,,,,,,,
49111,VIRGINIA                 ,BRISTOL CITY,"-132,332","-160,010","-124,321","-88,817","-42,429",,,,,,,,,,,
49120,VIRGINIA                 ,BRUNSWICK,"-23,166","-17,193","-22,456","-18,994","-9,602",,,,,,,,,,,
49130,VIRGINIA                 ,BUCHANAN,"-90,092","-85,216","-66,606","-45,104","-17,687",,,,,,,,,,,
49140,VIRGINIA                 ,BUCKINGHAM,"-20,486","-11,566","-11,828","-9,733","-10,288",,,,,,,,,,,
49141,VIRGINIA                 ,BUENA VISTA CITY,"-5,086","-2,787","-2,789",723,"2,015",,,,,,,,,,,
49150,VIRGINIA                 ,CAMPBELL,"9,795","65,447","29,345","39,429","-5,764",,,,,,,,,,,
49160,VIRGINIA                 ,CAROLINE,"-13,695","-21,029","-29,117","-47,892","-23,459",,,,,,,,,,,
49170,VIRGINIA                 ,CARROLL,"-17,855","-26,118","-14,950","14,618","-1,132",,,,,,,,,,,
49180,VIRGINIA                 ,CHARLES CITY,"1,550","-9,663","-13,832","-14,397",-69,,,,,,,,,,,
49190,VIRGINIA                 ,CHARLOTTE,"-1,900","11,004",646,"1,751","-2,265",,,,,,,,,,,
49191,VIRGINIA                 ,CHARLOTTESVILLE CITY,"-152,634","-123,193","-96,248","-70,058","-64,700",,,,,,,,,,,
49194,VIRGINIA                 ,CHESAPEAKE CITY,"108,476","82,306","75,536","46,876",247,,,,,,,,,,,
49200,VIRGINIA                 ,CHESTERFIELD,"14,129","-98,452","-201,900","-218,588","-82,760",,,,,,,,,,,
49210,VIRGINIA                 ,CLARKE,"-10,373","-13,610","-15,080","7,877","-2,111",,,,,,,,,,,
49212,VIRGINIA                 ,COLONIAL HEIGHTS CITY,-736,"-18,759","-37,433","-28,166","-11,198",,,,,,,,,,,
49213,VIRGINIA                 ,COVINGTON CITY,"-2,327","-20,056","6,438",-66,"3,897",,,,,,,,,,,
49220,VIRGINIA                 ,CRAIG,"6,575","7,761","4,049","2,252","3,368",,,,,,,,,,,
49230,VIRGINIA                 ,CULPEPER,"-24,282","-9,765","6,027","7,447","29,233",,,,,,,,,,,
49240,VIRGINIA                 ,CUMBERLAND,"-1,244","-1,075","-5,452","-10,025","-3,517",,,,,,,,,,,
49241,VIRGINIA                 ,DANVILLE CITY,"-14,281","55,312","89,723","95,042","7,784",,,,,,,,,,,
49250,VIRGINIA                 ,DICKENSON,"-114,093","-84,006","-59,791","-39,647","-27,817",,,,,,,,,,,
49260,VIRGINIA                 ,DINWIDDIE,"6,083","-19,109","-34,597","-44,652","-11,557",,,,,,,,,,,
49270,VIRGINIA                 ,EMPORIA CITY,"-75,899","-49,929","-26,304","-24,986","-19,435",,,,,,,,,,,
49280,VIRGINIA                 ,ESSEX,"2,517","-8,578","-17,650","-15,935","-5,348",,,,,,,,,,,
49288,VIRGINIA                 ,FAIRFAX CITY,"-124,864","-65,179","-54,513","-43,941","-36,045",,,,,,,,,,,
49290,VIRGINIA                 ,FAIRFAX,"-537,669","-490,183","-342,066","-375,453","-261,970",,,,,,,,,,,
49291,VIRGINIA                 ,FALLS CHURCH CITY,"-7,597","-11,602","-4,821","-6,235","-2,760",,,,,,,,,,,
49300,VIRGINIA                 ,FAUQUIER,"-72,623","-67,164","-41,574","-52,806","-27,778",,,,,,,,,,,
49310,VIRGINIA                 ,FLOYD,"8,004","12,008","7,917","4,154","5,258",,,,,,,,,,,
49320,VIRGINIA                 ,FLUVANNA,"-47,447","-28,231","-29,330","-21,218","-22,134",,,,,,,,,,,
49328,VIRGINIA                 ,FRANKLIN CITY,"7,312","-22,802","-10,029","-37,820","-6,706",,,,,,,,,,,
49330,VIRGINIA                 ,FRANKLIN,"96,731","85,806","51,219","18,786","20,625",,,,,,,,,,,
49340,VIRGINIA                 ,FREDERICK,"-56,526","-60,890","-52,844","14,142","-4,260",,,,,,,,,,,
49342,VIRGINIA                 ,FREDERICKSBURG CITY,"-13,087","-15,230","-25,338","-116,875","-57,939",,,,,,,,,,,
49343,VIRGINIA                 ,GALAX CITY,"-12,519","-7,712",267,"9,872","1,873",,,,,,,,,,,
49350,VIRGINIA                 ,GILES,"14,661","13,049","17,796","7,384","5,439",,,,,,,,,,,
49360,VIRGINIA                 ,GLOUCESTER,"18,570","1,379","2,734","-6,575","-1,234",,,,,,,,,,,
49370,VIRGINIA                 ,GOOCHLAND,"2,972","-6,677","-11,461","-13,914","-6,684",,,,,,,,,,,
49380,VIRGINIA                 ,GRAYSON,"-5,939","-16,222","-1,209","8,422","2,322",,,,,,,,,,,
49390,VIRGINIA                 ,GREENE,"-56,773","-27,813","-19,601","-11,337","-12,043",,,,,,,,,,,
49400,VIRGINIA                 ,GREENSVILLE,"-19,621","-4,093","-3,246","-3,321","-1,229",,,,,,,,,,,
49410,VIRGINIA                 ,HALIFAX,"1,037","3,405","1,314","2,107","1,095",,,,,,,,,,,
49411,VIRGINIA                 ,HAMPTON CITY,"69,594","53,542","42,949","13,935","-10,751",,,,,,,,,,,
49420,VIRGINIA                 ,HANOVER,"-96,977","-130,110","-154,805","-68,110","-32,085",,,,,,,,,,,
49421,VIRGINIA                 ,HARRISONBURG CITY,"-121,507","-115,539","-128,574","-5,103","-6,632",,,,,,,,,,,
49430,VIRGINIA                 ,HENRICO,"14,988","-96,958","-170,037","-173,248","-50,726",,,,,,,,,,,
49440,VIRGINIA                 ,HENRY,-451,-199,"13,678","22,967","11,118",,,,,,,,,,,
49450,VIRGINIA                 ,HIGHLAND,"-5,276","-1,422","-3,052",-134,"-2,160",,,,,,,,,,,
49451,VIRGINIA                 ,HOPEWELL CITY,"5,797","-34,526","-54,574","-53,376","-15,842",,,,,,,,,,,
49460,VIRGINIA                 ,ISLE OF WIGHT,"13,850","15,504","12,788","6,460",226,,,,,,,,,,,
49470,VIRGINIA                 ,JAMES CITY,-312,"-6,834","-13,419","-8,992",-870,,,,,,,,,,,
49480,VIRGINIA                 ,KING AND QUEEN,-929,"-4,876","-6,324","-9,360","-2,869",,,,,,,,,,,
49490,VIRGINIA                 ,KING GEORGE,"-9,562","-5,873","-4,947","-39,560","-23,395",,,,,,,,,,,
49500,VIRGINIA                 ,KING WILLIAM,"2,228","-7,674","-13,891","-11,577","-4,987",,,,,,,,,,,
49510,VIRGINIA                 ,LANCASTER,-447,"-3,265","-10,735","-7,295","-2,797",,,,,,,,,,,
49520,VIRGINIA                 ,LEE,"-88,554","-129,067","-97,701","-68,680","-43,038",,,,,,,,,,,
49522,VIRGINIA                 ,LEXINGTON CITY,-741,402,"-3,307",253,"-2,499",,,,,,,,,,,
49530,VIRGINIA                 ,LOUDOUN,"-205,695","-130,576","-90,191","-99,307","-55,937",,,,,,,,,,,
49540,VIRGINIA                 ,LOUISA,"-62,921","-41,227","-50,051","-35,572","-23,696",,,,,,,,,,,
49550,VIRGINIA                 ,LUNENBURG,"1,895","-3,444","-13,059","-1,773","-3,408",,,,,,,,,,,
49551,VIRGINIA                 ,LYNCHBURG CITY,"32,227","141,072","85,070","85,127","-8,601",,,,,,,,,,,
49560,VIRGINIA                 ,MADISON,"-36,661","-8,076","-9,536","-4,084","2,165",,,,,,,,,,,
49561,VIRGINIA                 ,MARTINSVILLE CITY,"9,533","16,568","21,616","43,162","13,004",,,,,,,,,,,
49563,VIRGINIA                 ,MANASSAS CITY,"-129,245","-130,997","-112,316","-99,105","-74,294",,,,,,,,,,,
49565,VIRGINIA                 ,MANASSAS PARK CITY,0,0,0,0,0,,,,,,,,,,,
49570,VIRGINIA                 ,MATHEWS,"4,893",974,"3,035",280,-266,,,,,,,,,,,
49580,VIRGINIA                 ,MECKLENBURG,-206,"-9,997","-16,475","-33,686","-9,477",,,,,,,,,,,
49590,VIRGINIA                 ,MIDDLESEX,"3,317","-1,012","-7,896","-8,972","-1,892",,,,,,,,,,,
49600,VIRGINIA                 ,MONTGOMERY,"36,442","46,964","21,503","20,528","27,187",,,,,,,,,,,
49620,VIRGINIA                 ,NELSON,"-48,699","-18,895","-27,569","-11,464","-16,508",,,,,,,,,,,
49621,VIRGINIA                 ,NEW KENT,"2,549","-13,297","-15,096","-9,900","-4,037",,,,,,,,,,,
49622,VIRGINIA                 ,NEWPORT NEWS CITY,"94,641","45,032","71,452","16,421","-8,532",,,,,,,,,,,
49641,VIRGINIA                 ,NORFOLK CITY,"193,076","114,256","129,326","69,552","-5,776",,,,,,,,,,,
49650,VIRGINIA                 ,NORTHAMPTON,"5,570","2,166","3,013",-685,"-1,965",,,,,,,,,,,
49660,VIRGINIA                 ,NORTHUMBERLAND,417,"-4,273","-14,522","-4,783","-3,320",,,,,,,,,,,
49661,VIRGINIA                 ,NORTON CITY,"-37,618","-47,220","-26,441","-27,086","-16,664",,,,,,,,,,,
49670,VIRGINIA                 ,NOTTOWAY,"2,706","-13,225","-16,165","-21,573","-6,685",,,,,,,,,,,
49680,VIRGINIA                 ,ORANGE,"-104,174","-33,369","-16,702","-10,447","-3,965",,,,,,,,,,,
49690,VIRGINIA                 ,PAGE,"-94,680","-86,049","-82,710","2,608","-9,416",,,,,,,,,,,
49700,VIRGINIA                 ,PATRICK,"-8,445","2,112","-11,581","11,177","3,002",,,,,,,,,,,
49701,VIRGINIA                 ,PETERSBURG CITY,"5,447","-46,746","-73,301","-95,845","-35,639",,,,,,,,,,,
49710,VIRGINIA                 ,PITTSYLVANIA,833,"41,930","39,720","37,191","-8,972",,,,,,,,,,,
49711,VIRGINIA                 ,PORTSMOUTH CITY,"81,645","60,908","72,487","35,361","-2,319",,,,,,,,,,,
49712,VIRGINIA                 ,POQUOSON CITY,"1,818",790,"-1,067",-194,0,,,,,,,,,,,
49720,VIRGINIA                 ,POWHATAN,"2,883","-8,765","-15,139","-16,557","-9,454",,,,,,,,,,,
49730,VIRGINIA                 ,PRINCE EDWARD,"-27,951","-3,708","-17,187","-18,854","-18,418",,,,,,,,,,,
49740,VIRGINIA                 ,PRINCE GEORGE,"6,989","-10,797","-21,826","-50,237","-7,450",,,,,,,,,,,
49750,VIRGINIA                 ,PRINCE WILLIAM,"-229,231","-172,650","-150,107","-192,006","-138,025",,,,,,,,,,,
49770,VIRGINIA                 ,PULASKI,"-5,241",87,"-8,040","-17,400","-7,381",,,,,,,,,,,
49771,VIRGINIA                 ,RADFORD CITY,"25,696","12,212","15,497","2,702","10,355",,,,,,,,,,,
49780,VIRGINIA                 ,RAPPAHANNOCK,"-10,250","-7,873","-6,236","-4,030","-3,321",,,,,,,,,,,
49790,VIRGINIA                 ,RICHMOND,835,"-1,862","-11,244","-9,388","-3,176",,,,,,,,,,,
49791,VIRGINIA                 ,RICHMOND CITY,"59,704","-255,334","-514,565","-585,917","-221,430",,,,,,,,,,,
49800,VIRGINIA                 ,ROANOKE,"62,752","64,842","24,757","7,183","12,232",,,,,,,,,,,
49801,VIRGINIA                 ,ROANOKE CITY,"340,088","384,267","240,800","70,903","93,123",,,,,,,,,,,
49810,VIRGINIA                 ,ROCKBRIDGE,"-14,233",664,801,-681,"-1,464",,,,,,,,,,,
49820,VIRGINIA                 ,ROCKINGHAM,"-229,634","-186,638","-249,921","-22,931","-14,987",,,,,,,,,,,
49830,VIRGINIA                 ,RUSSELL,"-153,890","-138,265","-112,387","-85,991","-52,986",,,,,,,,,,,
49838,VIRGINIA                 ,SALEM CITY,"50,891","56,103","30,266","8,073","8,309",,,,,,,,,,,
49840,VIRGINIA                 ,SCOTT,"-118,570","-119,383","-77,581","-54,760","-34,797",,,,,,,,,,,
49850,VIRGINIA                 ,SHENANDOAH,"-121,332","-105,508","-83,192","9,477","-10,258",,,,,,,,,,,
49860,VIRGINIA                 ,SMYTH,"-101,693","-118,512","-93,452","-69,047","-56,976",,,,,,,,,,,
49870,VIRGINIA                 ,SOUTHAMPTON,"5,457",552,"2,599","-4,888",10,,,,,,,,,,,
49880,VIRGINIA                 ,SPOTSYLVANIA,"-22,581","-20,648","-24,041","-100,128","-63,199",,,,,,,,,,,
49890,VIRGINIA                 ,STAFFORD,"-38,943","-45,949","-55,216","-117,965","-73,978",,,,,,,,,,,
49891,VIRGINIA                 ,STAUNTON CITY,"-65,319","-45,331","-47,153","-15,427","-16,847",,,,,,,,,,,
49892,VIRGINIA                 ,SUFFOLK CITY,"33,170","26,458","38,228","5,465","-3,044",,,,,,,,,,,
49900,VIRGINIA                 ,SURRY,503,"1,633",-854,"-2,118","-1,144",,,,,,,,,,,
49910,VIRGINIA                 ,SUSSEX,"-12,716","-25,436","-20,797","-22,876","-6,857",,,,,,,,,,,
49920,VIRGINIA                 ,TAZEWELL,"-94,021","-103,717","-117,153","-92,052","-58,719",,,,,,,,,,,
49921,VIRGINIA                 ,VIRGINIA BEACH CITY,"150,624","95,740","131,166","59,105","-5,473",,,,,,,,,,,
49930,VIRGINIA                 ,WARREN,"-58,960","-83,645","-50,538","-17,844","-21,815",,,,,,,,,,,
49950,VIRGINIA                 ,WASHINGTON,"-131,924","-152,935","-113,554","-95,457","-53,007",,,,,,,,,,,
49951,VIRGINIA                 ,WAYNESBORO CITY,"-58,262","-40,022","-37,536","-17,843","-12,614",,,,,,,,,,,
49960,VIRGINIA                 ,WESTMORELAND,"-1,019","-9,131","-11,442","-32,851","-17,019",,,,,,,,,,,
49961,VIRGINIA                 ,WILLIAMSBURG CITY,"2,850","-7,671","-6,541","-10,424","-3,112",,,,,,,,,,,
49962,VIRGINIA                 ,WINCHESTER CITY,"-77,072","-100,889","-87,834","23,587","-11,346",,,,,,,,,,,
49970,VIRGINIA                 ,WISE,"-240,401","-283,773","-189,262","-144,536","-86,821",,,,,,,,,,,
49980,VIRGINIA                 ,WYTHE,-348,"-3,901","-6,488","-6,378",855,,,,,,,,,,,
49981,VIRGINIA                 ,YORK,"29,764","-10,292","-10,097","-3,578","1,417",,,,,,,,,,,
50000,WASHINGTON               ,ADAMS,"23,172","4,569","16,636","9,425","6,831",,,,,,,,,,,
50010,WASHINGTON               ,ASOTIN,"7,928","26,162","32,785","14,937","10,113",,,,,,,,,,,
50020,WASHINGTON               ,BENTON,"352,302","325,479","350,901","350,053","281,683",,,,,,,,,,,
50030,WASHINGTON               ,CHELAN,"50,100","66,193","62,549","51,398","23,279",,,,,,,,,,,
50040,WASHINGTON               ,CLALLAM,"32,766","27,268","37,988","32,604",500,,,,,,,,,,,
50050,WASHINGTON               ,CLARK,"487,314","475,879","537,685","465,695","283,487",,,,,,,,,,,
50060,WASHINGTON               ,COLUMBIA,"7,304","9,170","9,597","16,962","8,994",,,,,,,,,,,
50070,WASHINGTON               ,COWLITZ,"92,900","160,377","181,833","168,294","58,060",,,,,,,,,,,
50080,WASHINGTON               ,DOUGLAS,"33,306","48,199","52,674","32,844","14,728",,,,,,,,,,,
50090,WASHINGTON               ,FERRY,"18,915","24,179","13,204","31,990","12,155",,,,,,,,,,,
50100,WASHINGTON               ,FRANKLIN,"57,950","66,672","82,961","105,500","72,030",,,,,,,,,,,
50110,WASHINGTON               ,GARFIELD,"1,417","2,989",0,"1,078",590,,,,,,,,,,,
50120,WASHINGTON               ,GRANT,"92,353","122,565","99,935","83,043","38,701",,,,,,,,,,,
50130,WASHINGTON               ,GRAYS HARBOR,"31,909","113,068","151,081","84,151","-16,129",,,,,,,,,,,
50140,WASHINGTON               ,ISLAND,"16,581","21,561","37,674","22,376","4,620",,,,,,,,,,,
50150,WASHINGTON               ,JEFFERSON,"12,650","12,658","20,916","11,397",132,,,,,,,,,,,
50160,WASHINGTON               ,KING,"627,694","1,176,740","1,308,729","916,218","-26,929",,,,,,,,,,,
50170,WASHINGTON               ,KITSAP,"125,881","202,637","198,802","107,036","-18,424",,,,,,,,,,,
50180,WASHINGTON               ,KITTITAS,"9,432","32,243","40,558","32,502","15,249",,,,,,,,,,,
50190,WASHINGTON               ,KLICKITAT,"28,191","33,009","41,629","23,689","17,869",,,,,,,,,,,
