HHA Wage Indices by Fiscal Year,,,,,,,,,,,
SSACD,State,County,CBSA Code,Wage 2009,Wage 2010,Wage 2011,Wage 2012,Wage 2013,Wage 2014,Wage 2015,
19130,LA,CLAIBORNE,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19140,LA,CONCORDIA,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19170,LA,EAST CARROLL,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19190,LA,EVANGELINE,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19200,LA,FRANKLIN,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19240,LA,JACKSON,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19260,LA,JEFFRSON DAVIS,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19290,LA,LA SALLE,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19300,LA,LINCOLN,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19320,LA,MADISON,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19330,LA,MOREHOUSE,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19340,LA,NATCHITOCHES,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19400,LA,RED RIVER,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19410,LA,RICHLAND,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19420,LA,SABINE,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19480,LA,ST. LANDRY,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19500,LA,ST. MARY,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19530,LA,TENSAS,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19570,LA,VERNON,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19580,LA,WASHINGTON,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19610,LA,WEST CARROLL,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
19630,LA,WINN,19,0.7447,0.7611,0.7712,0.7749,0.7735,0.761,0.7344,
21000,MD,ALLEGANY,19060,0.7816,0.8045,0.8186,0.7825,0.8855,0.8088,0.8374,
51280,WV,MINERAL,19060,0.7816,0.8045,0.8186,0.7825,0.8855,0.8088,0.8374,
45310,TX,COLLIN,19124,0.9945,0.9853,0.986,0.9844,0.9857,0.9872,0.9703,
45390,TX,DALLAS,19124,0.9945,0.9853,0.986,0.9844,0.9857,0.9872,0.9703,
45410,TX,DENTON,19124,0.9945,0.9853,0.986,0.9844,0.9857,0.9872,0.9703,
45470,TX,ELLIS,19124,0.9945,0.9853,0.986,0.9844,0.9857,0.9872,0.9703,
45670,TX,HUNT,19124,0.9945,0.9853,0.986,0.9844,0.9857,0.9872,0.9703,
45730,TX,KAUFMAN,19124,0.9945,0.9853,0.986,0.9844,0.9857,0.9872,0.9703,
45879,TX,ROCKWALL,19124,0.9945,0.9853,0.986,0.9844,0.9857,0.9872,0.9703,
11772,GA,MURRAY,19140,0.8705,0.8666,0.8622,0.8374,0.8848,0.8662,0.8386,
11970,GA,WHITFIELD,19140,0.8705,0.8666,0.8622,0.8374,0.8848,0.8662,0.8386,
14982,IL,VERMILION,19180,0.9374,0.8738,0.9693,0.9832,0.9999,0.95,0.9751,
01010,AL,BALDWIN,19300,0.7587,0.7327,0.738,0.726,0.7113,0.7175,0.7106,
14450,IL,HENRY,19340,0.8435,0.8284,0.84,0.9056,0.9165,0.9345,0.9717,
14740,IL,MERCER,19340,0.8435,0.8284,0.84,0.9056,0.9165,0.9345,0.9717,
14890,IL,ROCK ISLAND,19340,0.8435,0.8284,0.84,0.9056,0.9165,0.9345,0.9717,
16810,IA,SCOTT,19340,0.8435,0.8284,0.84,0.9056,0.9165,0.9345,0.9717,
36290,OH,GREENE,19380,0.9203,0.9211,0.914,0.9281,0.9152,0.8941,0.8938,
36560,OH,MIAMI,19380,0.9203,0.9211,0.914,0.9281,0.9152,0.8941,0.8938,
36580,OH,MONTGOMERY,19380,0.9203,0.9211,0.914,0.9281,0.9152,0.8941,0.8938,
01390,AL,LAWRENCE,19460,0.7803,0.7799,0.7621,0.7334,0.7277,0.7195,0.7029,
01510,AL,MORGAN,19460,0.7803,0.7799,0.7621,0.7334,0.7277,0.7195,0.7029,
14660,IL,MACON,19500,0.8145,0.7995,0.7916,0.8008,0.8011,0.7946,0.7908,
10170,FL,FLAGLER,19660,0.8963,0.9603,0.8405,0.9373,0.9902,0.8209,0.8419,
10630,FL,VOLUSIA,19660,0.889,0.8865,0.8736,0.8865,0.8735,0.8596,0.8372,
06000,CO,ADAMS,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
06020,CO,ARAPAHOE,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
06090,CO,CLEAR CREEK,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
06150,CO,DENVER,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
06170,CO,DOUGLAS,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
06190,CO,ELBERT,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
06230,CO,GILPIN,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
06290,CO,JEFFERSON,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
06460,CO,PARK,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
06630,CO,BROOMFIELD,19740,1.0818,1.0731,1.0718,1.0647,1.0497,1.0461,1.0429,
16240,IA,DALLAS,19780,0.9535,0.9649,0.9621,0.9801,0.9637,0.9433,0.9168,
16380,IA,GUTHRIE,19780,0.9535,0.9649,0.9621,0.9801,0.9637,0.9433,0.9168,
16600,IA,MADISON,19780,0.9535,0.9649,0.9621,0.9801,0.9637,0.9433,0.9168,
16760,IA,POLK,19780,0.9535,0.9649,0.9621,0.9801,0.9637,0.9433,0.9168,
16900,IA,WARREN,19780,0.9535,0.9649,0.9621,0.9801,0.9637,0.9433,0.9168,
23810,MI,WAYNE,19804,0.9958,0.9729,0.9699,0.9511,0.938,0.9256,0.9296,
20010,ME,AROOSTOOK,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20030,ME,FRANKLIN,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20040,ME,HANCOCK,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20050,ME,KENNEBEC,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20060,ME,KNOX,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20070,ME,LINCOLN,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20080,ME,OXFORD,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20100,ME,PISCATAQUIS,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20120,ME,SOMERSET,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20130,ME,WALDO,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
20140,ME,WASHINGTON,20,0.8644,0.8579,0.8588,0.8581,0.8362,0.8273,0.8583,
01300,AL,GENEVA,20020,0.7613,0.7406,0.7435,0.739,0.698,0.7136,0.7163,
01330,AL,HENRY,20020,0.7613,0.7406,0.7435,0.739,0.698,0.7136,0.7163,
01340,AL,HOUSTON,20020,0.7613,0.7406,0.7435,0.739,0.698,0.7136,0.7163,
08000,DE,KENT,20100,1.0325,0.9931,0.9921,0.9909,0.9913,0.9981,1.0291,
16300,IA,DUBUQUE,20220,0.838,0.8869,0.8774,0.8698,0.8681,0.8828,0.8942,
24080,MN,CARLTON,20260,1.0363,1.0448,1.0565,1.0335,1.0698,0.9351,1.0107,
24680,MN,ST. LOUIS,20260,1.0363,1.0448,1.0565,1.0335,1.0698,0.9351,1.0107,
52150,WI,DOUGLAS,20260,1.0363,1.0448,1.0565,1.0335,1.0698,0.9351,1.0107,
34180,NC,CHATHAM,20500,0.9732,0.9618,0.9664,0.9699,0.9531,0.9707,0.9808,
34310,NC,DURHAM,20500,0.9732,0.9618,0.9664,0.9699,0.9531,0.9707,0.9808,
34670,NC,ORANGE,20500,0.9732,0.9618,0.9664,0.9699,0.9531,0.9707,0.9808,
34720,NC,PERSON,20500,0.9732,0.9618,0.9664,0.9699,0.9531,0.9707,0.9808,
33230,NY,DUTCHESS,20524,1.092,1.1216,1.1354,1.1339,1.135,1.1593,1.1439,
33580,NY,PUTNAM,20524,1.2885,1.3005,1.2955,1.3052,1.2924,1.3117,1.2228,
39550,PA,MONROE,20700,0.8365,0.8306,0.848,0.845,0.8395,0.835,0.9046,
52080,WI,CHIPPEWA,20740,0.9668,0.9567,0.9639,0.9597,0.9727,1.0174,0.9724,
52170,WI,EAU CLAIRE,20740,0.9668,0.9567,0.9639,0.9597,0.9727,1.0174,0.9724,
05120,CA,IMPERIAL,20940,0.8746,0.8766,0.9258,0.9601,0.8621,0.8885,0.9162,
14170,IL,DE KALB,20994,1.0399,1.0471,1.0593,1.06,1.0623,1.0446,1.0356,
14530,IL,KANE,20994,1.0399,1.0471,1.0593,1.06,1.0623,1.0446,1.0356,
21050,MD,CAROLINE,21,0.8883,0.9131,0.9175,0.9291,0.8816,0.8733,0.865,
21090,MD,DORCHESTER,21,0.8883,0.9131,0.9175,0.9291,0.8816,0.8733,0.865,
21110,MD,GARRETT,21,0.8883,0.9131,0.9175,0.9291,0.8816,0.8733,0.865,
21140,MD,KENT,21,0.8883,0.9131,0.9175,0.9291,0.8816,0.8733,0.865,
21200,MD,TALBOT,21,0.8883,0.9131,0.9175,0.9291,0.8816,0.8733,0.865,
18460,KY,HARDIN,21060,0.8525,0.8388,0.8449,0.8719,0.8313,0.7928,0.7701,
18610,KY,LARUE,21060,0.8525,0.8388,0.8449,0.8719,0.8313,0.7928,0.7701,
18801,KY,MEADE,21060,0.9249,0.8964,0.8896,0.89,0.8856,0.8892,0.8147,
15190,IN,ELKHART,21140,0.9568,0.9489,0.9465,0.9405,0.9067,0.9369,0.9013,
33070,NY,CHEMUNG,21300,0.8247,0.8341,0.8445,0.8522,0.8383,0.8396,0.869,
45480,TX,EL PASO,21340,0.8694,0.8541,0.8475,0.8515,0.8445,0.8441,0.8139,
45662,TX,HUDSPETH,21340,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.7997,
39320,PA,ERIE,21500,0.8713,0.8779,0.836,0.8147,0.7841,0.7973,0.7785,
38190,OR,LANE,21660,1.1061,1.1034,1.1384,1.1587,1.148,1.1773,1.1622,
15640,IN,POSEY,21780,0.869,0.8522,0.8433,0.8679,0.8426,0.8367,0.8537,
15810,IN,VANDERBURGH,21780,0.869,0.8522,0.8433,0.8679,0.8426,0.8367,0.8537,
15860,IN,WARRICK,21780,0.869,0.8522,0.8433,0.8679,0.8426,0.8367,0.8537,
18500,KY,HENDERSON,21780,0.869,0.8522,0.8433,0.8679,0.8426,0.8367,0.8537,
02090,AK,FAIRBANKS NORTH STAR,21820,1.1297,1.1114,1.108,1.1322,1.084,1.1043,1.1092,
22030,MA,DUKES,22,1.167,1.17,1.1769,1.3962,1.357,1.3671,1.2737,
22060,MA,FRANKLIN,22,1.0405,1.0373,1.0251,1.0247,1.039,1.0422,1.0912,
22120,MA,NANTUCKET,22,1.167,1.17,1.1769,1.3962,1.357,1.3671,1.2737,
24130,MN,CLAY,22020,0.8166,0.8172,0.8064,0.8136,0.8126,0.7835,0.764,
35080,ND,CASS,22020,0.8166,0.8172,0.8064,0.8136,0.8126,0.7835,0.764,
32220,NM,SAN JUAN,22140,0.8051,0.7889,0.9339,0.9795,0.9344,0.9776,0.9778,
34250,NC,CUMBERLAND,22180,0.934,0.9358,0.9323,0.9213,0.9002,0.846,0.8042,
34460,NC,HOKE,22180,0.934,0.9358,0.9323,0.9213,0.9002,0.846,0.8042,
04030,AR,BENTON,22220,0.897,0.8775,0.8616,0.9263,0.9308,0.8993,0.8598,
04430,AR,MADISON,22220,0.897,0.8775,0.8616,0.9263,0.9308,0.8993,0.8598,
04710,AR,WASHINGTON,22220,0.897,0.8775,0.8616,0.9263,0.9308,0.8993,0.8598,
26590,MO,MC DONALD,22220,0.897,0.8775,0.8616,0.9263,0.9308,0.8993,0.8598,
03020,AZ,COCONINO,22380,1.1743,1.2475,1.2443,1.2427,1.2396,1.284,1.2423,
23240,MI,GENESEE,22420,1.1425,1.1234,1.1496,1.1137,1.1282,1.1303,1.1148,
42150,SC,DARLINGTON,22500,0.813,0.8114,0.8252,0.8217,0.8079,0.7968,0.8016,
42200,SC,FLORENCE,22500,0.813,0.8114,0.8252,0.8217,0.8079,0.7968,0.8016,
01160,AL,COLBERT,22520,0.7871,0.7998,0.8144,0.7738,0.7384,0.7553,0.7577,
01380,AL,LAUDERDALE,22520,0.7871,0.7998,0.8144,0.7738,0.7384,0.7553,0.7577,
52190,WI,FOND DU LAC,22540,0.9293,0.966,0.9223,0.9291,0.9179,0.9517,0.9084,
06340,CO,LARIMER,22660,0.9867,1.0175,0.9892,0.9876,0.9855,0.9743,0.9454,
10050,FL,BROWARD,22744,0.9946,1.0383,1.016,1.016,1.0371,1.0422,0.9952,
04160,AR,CRAWFORD,22900,0.7697,0.7861,0.7599,0.762,0.7865,0.7588,0.7593,
04650,AR,SEBASTIAN,22900,0.7697,0.7861,0.7599,0.762,0.7865,0.7588,0.7593,
37390,OK,LE FLORE,22900,0.7697,0.7861,0.7599,0.762,0.7865,0.7588,0.7593,
37670,OK,SEQUOYAH,22900,0.7697,0.7861,0.7599,0.762,0.7865,0.7588,0.7593,
23000,MI,ALCONA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23010,MI,ALGER,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23020,MI,ALLEGAN,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23030,MI,ALPENA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23040,MI,ANTRIM,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23050,MI,ARENAC,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23060,MI,BARAGA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23090,MI,BENZIE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23110,MI,BRANCH,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23140,MI,CHARLEVOIX,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23150,MI,CHEBOYGAN,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23160,MI,CHIPPEWA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23170,MI,CLARE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23190,MI,CRAWFORD,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23200,MI,DELTA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23210,MI,DICKINSON,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23230,MI,EMMET,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23250,MI,GLADWIN,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23260,MI,GOGEBIC,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23270,MI,GRAND TRAVERSE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23280,MI,GRATIOT,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23290,MI,HILLSDALE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23300,MI,HOUGHTON,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23310,MI,HURON,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23330,MI,IONIA,23,0.9184,0.9178,0.9169,0.9145,0.9134,0.9129,0.8627,
23340,MI,IOSCO,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23350,MI,IRON,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23360,MI,ISABELLA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23390,MI,KALKASKA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23410,MI,KEWEENAW,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23420,MI,LAKE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23440,MI,LEELANAU,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23450,MI,LENAWEE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23470,MI,LUCE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23480,MI,MACKINAC,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23500,MI,MANISTEE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23510,MI,MARQUETTE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23520,MI,MASON,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23530,MI,MECOSTA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23540,MI,MENOMINEE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23560,MI,MISSAUKEE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23590,MI,MONTMORENCY,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23610,MI,NEWAYGO,23,0.9184,0.9178,0.9169,0.9145,0.9134,0.9129,0.8627,
23630,MI,OCEANA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23640,MI,OGEMAW,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23650,MI,ONTONAGON,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23660,MI,OSCEOLA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23670,MI,OSCODA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23680,MI,OTSEGO,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23700,MI,PRESQUE ISLE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23710,MI,ROSCOMMON,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23740,MI,ST. JOSEPH,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23750,MI,SANILAC,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23760,MI,SCHOOLCRAFT,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23770,MI,SHIAWASSEE,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23780,MI,TUSCOLA,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
23830,MI,WEXFORD,23,0.8887,0.8778,0.8555,0.8295,0.8352,0.8308,0.8248,
15010,IN,ALLEN,23060,0.9176,0.9012,0.9362,0.9368,0.9654,0.9048,0.9423,
15890,IN,WELLS,23060,0.9176,0.9012,0.9362,0.9368,0.9654,0.9048,0.9423,
15910,IN,WHITLEY,23060,0.9176,0.9012,0.9362,0.9368,0.9654,0.9048,0.9423,
45653,TX,HOOD,23104,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.8621,
45720,TX,JOHNSON,23104,0.9709,0.9499,0.9474,0.9525,0.9537,0.9552,0.9393,
45843,TX,PARKER,23104,0.9709,0.9499,0.9474,0.9525,0.9537,0.9552,0.9393,
45893,TX,SOMERVELL,23104,0.7894,0.7759,0.7806,0.7934,0.7996,0.7889,0.8621,
45910,TX,TARRANT,23104,0.9709,0.9499,0.9474,0.9525,0.9537,0.9552,0.9393,
45973,TX,WISE,23104,0.9709,0.9499,0.9474,0.9525,0.9537,0.9552,0.9393,
05090,CA,FRESNO,23420,1.1009,1.1267,1.1422,1.1281,1.1618,1.1817,1.1754,
01270,AL,ETOWAH,23460,0.7983,0.8266,0.718,0.7934,0.7717,0.8017,0.7517,
10000,FL,ALACHUA,23540,0.9312,0.8978,0.916,0.9375,0.9652,0.9751,0.8891,
10200,FL,GILCHRIST,23540,0.9312,0.8978,0.916,0.9375,0.9652,0.9751,0.8891,
11550,GA,HALL,23580,0.9109,0.9123,0.9223,0.901,0.9347,0.9292,0.9185,
15360,IN,JASPER,23844,0.925,0.9288,0.9084,0.9193,0.915,0.944,0.9443,
15440,IN,LAKE,23844,0.925,0.9288,0.9084,0.9193,0.915,0.944,0.9443,
15550,IN,NEWTON,23844,0.925,0.9288,0.9084,0.9193,0.915,0.944,0.9443,
15630,IN,PORTER,23844,0.925,0.9288,0.9084,0.9193,0.915,0.944,0.9443,
39000,PA,ADAMS,23900,0.8365,0.8306,0.848,0.845,0.8395,0.835,0.9412,
24000,MN,AITKIN,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24020,MN,BECKER,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24030,MN,BELTRAMI,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24050,MN,BIG STONE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24070,MN,BROWN,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24100,MN,CASS,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24110,MN,CHIPPEWA,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24140,MN,CLEARWATER,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24150,MN,COOK,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24160,MN,COTTONWOOD,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24170,MN,CROW WING,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24200,MN,DOUGLAS,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24210,MN,FARIBAULT,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24230,MN,FREEBORN,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24240,MN,GOODHUE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24250,MN,GRANT,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24280,MN,HUBBARD,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24300,MN,ITASCA,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24310,MN,JACKSON,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24320,MN,KANABEC,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24330,MN,KANDIYOHI,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24340,MN,KITTSON,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24350,MN,KOOCHICHING,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24360,MN,LAC QUI PARLE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24370,MN,LAKE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24380,MN,LAKE OF  WOODS,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24400,MN,LINCOLN,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24410,MN,LYON,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24420,MN,MC LEOD,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24430,MN,MAHNOMEN,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24440,MN,MARSHALL,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24450,MN,MARTIN,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24460,MN,MEEKER,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24480,MN,MORRISON,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24490,MN,MOWER,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24500,MN,MURRAY,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24520,MN,NOBLES,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24530,MN,NORMAN,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24550,MN,OTTER TAIL,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24560,MN,PENNINGTON,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24570,MN,PINE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24580,MN,PIPESTONE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24600,MN,POPE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24620,MN,RED LAKE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24630,MN,REDWOOD,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24640,MN,RENVILLE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24650,MN,RICE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24660,MN,ROCK,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24670,MN,ROSEAU,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24730,MN,STEELE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24740,MN,STEVENS,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24750,MN,SWIFT,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24760,MN,TODD,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24770,MN,TRAVERSE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24790,MN,WADENA,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24800,MN,WASECA,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24820,MN,WATONWAN,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24830,MN,WILKIN,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24840,MN,WINONA,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
24860,MN,YELLOW MEDCINE,24,0.9059,0.916,0.9038,0.9107,0.9073,0.914,0.9124,
33750,NY,WARREN,24020,0.8473,0.8456,0.8507,0.8504,0.8359,0.8402,0.845,
