"DISABLED -- 2013 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY)
 FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE 
BENEFICIARIES ENROLLED IN PARTS A AND/OR B 
PUERTO RICO BENEFICIARIES ENROLLED IN BOTH PARTS A AND B ONLY 
REIMBURSEMENTS FOR HOSPICE AND COST CONTRATCS EXCLUDED",,,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL REIMBURSEMENT,PART A TOTAL PER CAPITA,PART A REIMBURSEMENT W/O IME/DSH/GME,PART A PER CAPITA W/O IME/DSH/GME,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL REIMBURSEMENT,PART B PER CAPITA,AGED & DBLD MEAN RISK SCORES,,,,,,
02250,ALASKA,UPPER YUKON,22,"35,796",135.59,"33,183",125.69,0,"2,613",0,21,"61,271",243.14,,,,,,,
02260,ALASKA,VALDEZ-CHITNA-WHITIER DIVISION,155,"521,818",280.55,"511,135",274.80,"1,648","8,639",396,141,"546,186",322.80,0.759,,,,,,
02270,ALASKA,WADE HAMPTON,62,"889,678",1195.80,"738,977",993.25,"17,251","131,091","2,359",58,"329,546",473.49,0.795,,,,,,
02280,ALASKA,WRANGELL-PETERSBURG CENSUS AREA,109,"484,302",370.26,"449,491",343.65,"11,833","19,460","3,518",99,"575,049",484.05,0.880,,,,,,
02290,ALASKA,YUKON-KOYUKUK,67,"234,987",292.27,"213,255",265.24,"2,458","17,458","1,816",63,"211,944",280.35,0.807,,,,,,
03000,ARIZONA,APACHE,"1,355","5,392,865",331.66,"4,848,214",298.17,"66,038","448,535","30,078","1,183","4,433,854",312.33,0.894,,,,,,
03010,ARIZONA,COCHISE,"2,231","6,278,684",234.52,"5,220,802",195.01,"361,428","542,126","154,328","1,855","6,998,987",314.42,0.875,,,,,,
03020,ARIZONA,COCONINO,"2,117","10,499,431",413.30,"9,352,749",368.16,"132,379","944,301","70,001","1,809","7,461,636",343.73,0.838,,,,,,
03030,ARIZONA,GILA,"1,727","7,570,379",365.30,"6,745,149",325.48,"188,327","562,180","74,723","1,550","6,693,963",359.89,0.958,,,,,,
03040,ARIZONA,GRAHAM,614,"2,157,872",292.87,"1,890,604",256.60,"88,718","153,882","24,668",531,"1,776,201",278.75,0.813,,,,,,
03050,ARIZONA,GREENLEE,134,"266,788",165.91,"230,325",143.24,"5,724","27,921","2,818",117,"315,973",225.05,0.786,,,,,,
