AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 INPATIENT REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,,,,,,
,,,2009,2010,2011,2012,2013,,,,,,,,,,,
16700,IOWA                     ,O'BRIEN,"60,260","102,826","-7,902","-21,790","-2,240",,,,,,,,,,,
16710,IOWA                     ,OSCEOLA,"43,383","60,647","-1,782","-4,666",959,,,,,,,,,,,
16720,IOWA                     ,PAGE,"52,990","6,772","-5,502","-90,799","-90,278",,,,,,,,,,,
16730,IOWA                     ,PALO ALTO,"-6,453","12,978","-16,943","12,295","18,808",,,,,,,,,,,
16740,IOWA                     ,PLYMOUTH,"-7,002","6,399","-43,500","-85,376","-22,142",,,,,,,,,,,
16750,IOWA                     ,POCAHONTAS,"-15,339","-19,818","-17,484","-20,696","-8,976",,,,,,,,,,,
16760,IOWA                     ,POLK,"-2,390,038","-2,839,857","-2,788,120","-3,273,551","-2,216,745",,,,,,,,,,,
16770,IOWA                     ,POTTAWATTAMIE,"320,762","36,241","-49,425","-441,577","-405,881",,,,,,,,,,,
16780,IOWA                     ,POWESHIEK,"-175,790","-195,374","-282,846","-282,114","-204,298",,,,,,,,,,,
16790,IOWA                     ,RINGGOLD,"-28,360","-38,158","-41,181","-55,351","-35,515",,,,,,,,,,,
16800,IOWA                     ,SAC,"11,418","3,937","-28,401","-42,717","-8,520",,,,,,,,,,,
16810,IOWA                     ,SCOTT,"2,246,260","3,230,439","2,535,345","1,408,286","1,324,090",,,,,,,,,,,
16820,IOWA                     ,SHELBY,"39,149","3,820","-7,604","-65,833","-61,615",,,,,,,,,,,
16830,IOWA                     ,SIOUX,"144,172","148,130","-13,991","-40,693","-1,263",,,,,,,,,,,
16840,IOWA                     ,STORY,"-194,557","-394,358","-695,354","-639,517","-295,659",,,,,,,,,,,
16850,IOWA                     ,TAMA,"-73,526","-62,361","-41,378","-80,861","-32,150",,,,,,,,,,,
16860,IOWA                     ,TAYLOR,"-5,202","-19,736","-14,316","-34,825","-32,241",,,,,,,,,,,
16870,IOWA                     ,UNION,"-54,362","-57,742","-72,082","-88,205","-66,471",,,,,,,,,,,
16880,IOWA                     ,VAN BUREN,"33,297","24,167","11,427","-36,634","-24,784",,,,,,,,,,,
16890,IOWA                     ,WAPELLO,"-49,439","-66,744","-98,040","-191,066","-138,108",,,,,,,,,,,
16900,IOWA                     ,WARREN,"-299,940","-329,070","-341,481","-369,732","-263,571",,,,,,,,,,,
16910,IOWA                     ,WASHINGTON,"110,016","72,403","8,567","-94,355","-77,903",,,,,,,,,,,
16920,IOWA                     ,WAYNE,"-58,153","-44,560","-44,973","-72,266","-31,729",,,,,,,,,,,
16930,IOWA                     ,WEBSTER,"-21,151","-26,857","-96,191","-56,512","-43,396",,,,,,,,,,,
16940,IOWA                     ,WINNEBAGO,"17,131","26,822","39,201","38,796","25,284",,,,,,,,,,,
16950,IOWA                     ,WINNESHIEK,"21,606","9,025","36,326","45,946","1,724",,,,,,,,,,,
16960,IOWA                     ,WOODBURY,"-104,576","-121,130","-296,914","-590,004","-132,851",,,,,,,,,,,
16970,IOWA                     ,WORTH,"12,916","17,744","24,086","34,400","25,784",,,,,,,,,,,
16980,IOWA                     ,WRIGHT,"-8,448","-15,356","-9,679","-1,327","-15,768",,,,,,,,,,,
17000,KANSAS                   ,ALLEN,"-99,026","-115,248","-99,073","-53,981","-42,299",,,,,,,,,,,
17010,KANSAS                   ,ANDERSON,"-47,168","-47,664","-49,965","-41,351","-34,927",,,,,,,,,,,
17020,KANSAS                   ,ATCHISON,"-28,387","-35,022","-40,550","-41,595","-32,414",,,,,,,,,,,
17030,KANSAS                   ,BARBER,"-60,438","-65,288","-31,468","-16,378","-19,392",,,,,,,,,,,
17040,KANSAS                   ,BARTON,"-202,924","-198,254","-159,534","-128,115","-57,446",,,,,,,,,,,
17050,KANSAS                   ,BOURBON,"-185,099","-143,744","-329,460","-324,154","-180,281",,,,,,,,,,,
17060,KANSAS                   ,BROWN,"-7,614","-37,524","-30,957","-21,793","-30,047",,,,,,,,,,,
17070,KANSAS                   ,BUTLER,"-801,144","-736,891","-502,969","-326,712","-288,349",,,,,,,,,,,
17080,KANSAS                   ,CHASE,"-8,059","-15,926","-15,945","-4,391","-7,922",,,,,,,,,,,
17090,KANSAS                   ,CHAUTAUQUA,"-59,681","-57,936","-50,251","-27,935","-16,771",,,,,,,,,,,
17100,KANSAS                   ,CHEROKEE,"-462,394","95,535","55,936","120,369","298,324",,,,,,,,,,,
17110,KANSAS                   ,CHEYENNE,"-19,404","-17,165","-14,100","-8,317","-5,488",,,,,,,,,,,
17120,KANSAS                   ,CLARK,"-12,529","-22,759","-16,136","-7,427","-6,063",,,,,,,,,,,
17130,KANSAS                   ,CLAY,"22,420","1,413","4,922","27,392","1,068",,,,,,,,,,,
17140,KANSAS                   ,CLOUD,"-18,294","-26,665","-11,195","-16,432","-12,139",,,,,,,,,,,
17150,KANSAS                   ,COFFEY,"-29,030","-31,703","-37,165","-26,510","-32,397",,,,,,,,,,,
17160,KANSAS                   ,COMANCHE,"-22,097","-17,520","-12,491","-9,279","-8,192",,,,,,,,,,,
17170,KANSAS                   ,COWLEY,"-360,582","-340,084","-247,864","-168,074","-147,367",,,,,,,,,,,
17180,KANSAS                   ,CRAWFORD,"-812,442","-179,081","-74,357","-38,873","92,428",,,,,,,,,,,
17190,KANSAS                   ,DECATUR,439,"5,111","-7,185","-3,760","-2,691",,,,,,,,,,,
17200,KANSAS                   ,DICKINSON,"12,318","16,089","13,501","11,123","26,044",,,,,,,,,,,
17210,KANSAS                   ,DONIPHAN,"-8,666","-12,250","-14,922","-7,674","-6,285",,,,,,,,,,,
17220,KANSAS                   ,DOUGLAS,"-98,307","-169,373","-112,043","-133,370","-97,632",,,,,,,,,,,
17230,KANSAS                   ,EDWARDS,"-28,512","-21,086","-22,368","-13,400","-7,613",,,,,,,,,,,
17240,KANSAS                   ,ELK,"-50,258","-44,154","-40,525","-14,112","-17,055",,,,,,,,,,,
17250,KANSAS                   ,ELLIS,"-40,828","-39,642","-45,785","-28,386","-11,195",,,,,,,,,,,
17260,KANSAS                   ,ELLSWORTH,"-21,632","-11,934","-12,084","-9,787","-7,868",,,,,,,,,,,
17270,KANSAS                   ,FINNEY,"-95,727","-86,675","-70,377","-37,826","-40,236",,,,,,,,,,,
17280,KANSAS                   ,FORD,"-88,164","-90,506","-66,200","-49,238","-33,681",,,,,,,,,,,
17290,KANSAS                   ,FRANKLIN,"-117,032","-162,240","-134,378","-131,584","-113,340",,,,,,,,,,,
17300,KANSAS                   ,GEARY,"270,669","246,935","281,899","207,742","193,588",,,,,,,,,,,
17310,KANSAS                   ,GOVE,"-8,311","-8,009","-6,586","-7,991","-4,135",,,,,,,,,,,
17320,KANSAS                   ,GRAHAM,"-5,084","-4,736","-4,736","-6,870","-1,729",,,,,,,,,,,
17330,KANSAS                   ,GRANT,"-46,968","-30,890","-25,411","-11,230","-6,172",,,,,,,,,,,
17340,KANSAS                   ,GRAY,"-20,587","-34,854","-19,498","-8,559","-6,382",,,,,,,,,,,
17350,KANSAS                   ,GREELEY,"-10,622","-7,012","-4,647","-3,164","-1,568",,,,,,,,,,,
17360,KANSAS                   ,GREENWOOD,"-104,630","-112,244","-82,645","-47,182","-36,340",,,,,,,,,,,
17370,KANSAS                   ,HAMILTON,"-14,592","-16,152","-12,171","-4,729","-5,525",,,,,,,,,,,
17380,KANSAS                   ,HARPER,"-80,248","-87,186","-66,766","-39,566","-38,426",,,,,,,,,,,
17390,KANSAS                   ,HARVEY,"-534,142","-483,795","-339,132","-175,722","-172,748",,,,,,,,,,,
17391,KANSAS                   ,HASKELL,"-11,028","-24,143","-12,460","-6,052","-7,578",,,,,,,,,,,
17410,KANSAS                   ,HODGEMAN,"-17,589","-7,038","-4,058","-4,491","-2,620",,,,,,,,,,,
17420,KANSAS                   ,JACKSON,"-15,495","-71,972","-41,891","-36,447","-61,025",,,,,,,,,,,
17430,KANSAS                   ,JEFFERSON,"-42,301","-80,438","-80,887","-58,712","-73,001",,,,,,,,,,,
17440,KANSAS                   ,JEWELL,"-13,270","-9,124","-6,375","-9,241","-14,772",,,,,,,,,,,
17450,KANSAS                   ,JOHNSON,"-1,417,820","-2,077,323","-1,753,194","-1,612,353","-1,092,884",,,,,,,,,,,
17451,KANSAS                   ,KEARNY,"-28,325","-12,709","-22,323","-8,225","-3,933",,,,,,,,,,,
17470,KANSAS                   ,KINGMAN,"-119,035","-94,548","-66,015","-47,414","-37,752",,,,,,,,,,,
17480,KANSAS                   ,KIOWA,"-20,846","-16,718","-13,221","-6,222","-7,443",,,,,,,,,,,
17490,KANSAS                   ,LABETTE,"-262,510","-28,266","-30,418","-16,996","85,854",,,,,,,,,,,
17500,KANSAS                   ,LANE,"-9,444","-14,296","-5,786","-8,401","-2,142",,,,,,,,,,,
17510,KANSAS                   ,LEAVENWORTH,"-264,666","-379,865","-332,451","-272,592","-192,101",,,,,,,,,,,
17520,KANSAS                   ,LINCOLN,-745,"-11,332","-11,635","-6,494","-3,120",,,,,,,,,,,
17530,KANSAS                   ,LINN,"-53,653","-74,938","-90,649","-87,418","-46,258",,,,,,,,,,,
17540,KANSAS                   ,LOGAN,"-15,186","-9,169","-10,148","-9,190","-5,540",,,,,,,,,,,
17550,KANSAS                   ,LYON,"-84,754","-142,357","-79,259","-89,877","-85,962",,,,,,,,,,,
17560,KANSAS                   ,MCPHERSON,"-233,735","-221,127","-193,764","-128,969","-92,823",,,,,,,,,,,
17570,KANSAS                   ,MARION,"-169,979","-165,435","-121,143","-78,218","-70,286",,,,,,,,,,,
17580,KANSAS                   ,MARSHALL,"5,806","8,571","7,904","5,186","-10,645",,,,,,,,,,,
17590,KANSAS                   ,MEADE,"-45,068","-30,134","-25,270","-14,636","-12,250",,,,,,,,,,,
17600,KANSAS                   ,MIAMI,"-94,079","-127,577","-121,188","-108,593","-74,668",,,,,,,,,,,
17610,KANSAS                   ,MITCHELL,"-12,628","-29,684","-15,052","-8,965","-7,730",,,,,,,,,,,
17620,KANSAS                   ,MONTGOMERY,"-465,461","-496,785","-336,650","-269,463","-122,804",,,,,,,,,,,
17630,KANSAS                   ,MORRIS,"5,616","-14,024","-3,924","10,159","6,747",,,,,,,,,,,
17640,KANSAS                   ,MORTON,"-29,175","-14,702","-11,573","-9,381","-7,340",,,,,,,,,,,
17650,KANSAS                   ,NEMAHA,"-15,888","-44,796","-34,594","-23,626","-22,182",,,,,,,,,,,
17660,KANSAS                   ,NEOSHO,"-120,748","-88,948","-74,543","-38,640","-24,882",,,,,,,,,,,
17670,KANSAS                   ,NESS,"-14,485","-20,456","-12,168","-12,837","-4,934",,,,,,,,,,,
17680,KANSAS                   ,NORTON,"6,604","1,607","-15,348","-8,600","-3,322",,,,,,,,,,,
17690,KANSAS                   ,OSAGE,"-31,450","-103,209","-80,364","-59,125","-85,680",,,,,,,,,,,
17700,KANSAS                   ,OSBORNE,"-14,070","-13,543","-13,180","-7,253","-7,726",,,,,,,,,,,
17710,KANSAS                   ,OTTAWA,"-10,746","-13,398","-3,833","-4,104","-5,208",,,,,,,,,,,
17720,KANSAS                   ,PAWNEE,"-23,009","-23,934","-14,801","-17,155","-10,376",,,,,,,,,,,
17730,KANSAS                   ,PHILLIPS,"5,679","5,992","-3,144","-5,410","-3,608",,,,,,,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"14,490","-24,776","-12,104","6,530","-17,844",,,,,,,,,,,
17750,KANSAS                   ,PRATT,"-62,695","-95,409","-56,725","-23,968","-27,652",,,,,,,,,,,
17760,KANSAS                   ,RAWLINS,"-2,899","-9,021","-10,678","-5,156","-3,682",,,,,,,,,,,
17770,KANSAS                   ,RENO,"-192,560","-225,043","-175,755","-118,134","-108,314",,,,,,,,,,,
17780,KANSAS                   ,REPUBLIC,"-5,749","-9,249","-3,391","-2,434","-8,904",,,,,,,,,,,
17790,KANSAS                   ,RICE,"-40,262","-37,203","-30,769","-22,621","-16,599",,,,,,,,,,,
17800,KANSAS                   ,RILEY,"202,389","62,481","118,147","121,322","85,252",,,,,,,,,,,
17810,KANSAS                   ,ROOKS,"-12,348","-12,048","-12,538","-4,594","-5,628",,,,,,,,,,,
17820,KANSAS                   ,RUSH,"-10,149","-22,215","-14,320","-12,492","-4,730",,,,,,,,,,,
17830,KANSAS                   ,RUSSELL,"-33,838","-27,574","-22,939","-22,341","-11,943",,,,,,,,,,,
17840,KANSAS                   ,SALINE,"-92,260","-101,937","-70,610","-56,605","-41,051",,,,,,,,,,,
17841,KANSAS                   ,SCOTT,"-10,827","-10,227","-8,130","-4,416","-3,349",,,,,,,,,,,
17860,KANSAS                   ,SEDGWICK,"-5,295,007","-4,995,269","-3,698,690","-2,111,088","-1,946,302",,,,,,,,,,,
17870,KANSAS                   ,SEWARD,"-80,725","-81,784","-42,190","-35,747","-21,430",,,,,,,,,,,
17880,KANSAS                   ,SHAWNEE,"-264,135","-1,126,589","-798,956","-555,380","-896,917",,,,,,,,,,,
17890,KANSAS                   ,SHERIDAN,"-2,626","-3,812","-4,898","-3,455",-899,,,,,,,,,,,
17900,KANSAS                   ,SHERMAN,"-29,160","-25,363","-26,770","-17,971","-8,868",,,,,,,,,,,
17910,KANSAS                   ,SMITH,"-1,125",-254,"-1,804","-9,403","-8,298",,,,,,,,,,,
17920,KANSAS                   ,STAFFORD,"-42,819","-60,932","-31,379","-27,377","-19,035",,,,,,,,,,,
17921,KANSAS                   ,STANTON,"-14,382","-8,313","-7,495","-4,856","-4,651",,,,,,,,,,,
17940,KANSAS                   ,STEVENS,"-27,344","-31,831","-20,185","-10,140","-15,786",,,,,,,,,,,
17950,KANSAS                   ,SUMNER,"-367,865","-318,570","-239,887","-168,032","-143,608",,,,,,,,,,,
17960,KANSAS                   ,THOMAS,"-31,010","-34,300","-25,343","-16,047","-9,214",,,,,,,,,,,
17970,KANSAS                   ,TREGO,"-10,313","-11,243","-4,284","-8,420","-3,180",,,,,,,,,,,
17980,KANSAS                   ,WABAUNSEE,"-2,973","-34,216","-19,438","-12,122","-27,233",,,,,,,,,,,
17981,KANSAS                   ,WALLACE,"-3,955","-3,639","-4,753","-5,803","-1,621",,,,,,,,,,,
17982,KANSAS                   ,WASHINGTON,"2,574","-1,650","1,034",714,"-4,854",,,,,,,,,,,
17983,KANSAS                   ,WICHITA,"-11,558","-7,928","-4,385","-2,818","-2,390",,,,,,,,,,,
17984,KANSAS                   ,WILSON,"-110,766","-79,973","-66,420","-36,376","-24,331",,,,,,,,,,,
17985,KANSAS                   ,WOODSON,"-41,039","-31,882","-36,275","-18,422","-13,443",,,,,,,,,,,
17986,KANSAS                   ,WYANDOTTE,"-523,931","-759,269","-656,603","-592,455","-409,061",,,,,,,,,,,
18000,KENTUCKY                 ,ADAIR,"-190,458","-155,563","-138,180","-92,775","-56,424",,,,,,,,,,,
18010,KENTUCKY                 ,ALLEN,"-204,010","-199,972","-174,584","-77,562","-18,568",,,,,,,,,,,
18020,KENTUCKY                 ,ANDERSON,"-5,626","18,518","-8,852","-1,425","-18,156",,,,,,,,,,,
18030,KENTUCKY                 ,BALLARD,"14,010","37,290","-17,718","26,063","-12,822",,,,,,,,,,,
18040,KENTUCKY                 ,BARREN,"-134,272","-98,651","-172,636","-146,526","-142,477",,,,,,,,,,,
18050,KENTUCKY                 ,BATH,"-15,038","-12,506",313,"-1,626","-9,001",,,,,,,,,,,
18060,KENTUCKY                 ,BELL,"-257,034","-313,123","-260,134","-226,061","-143,760",,,,,,,,,,,
18070,KENTUCKY                 ,BOONE,"-469,077","-335,539","-488,483","-148,952","-82,886",,,,,,,,,,,
18080,KENTUCKY                 ,BOURBON,"-20,379","11,475","43,090","14,142","-12,864",,,,,,,,,,,
18090,KENTUCKY                 ,BOYD,"-655,716","-515,088","-291,584","-71,902","177,505",,,,,,,,,,,
18100,KENTUCKY                 ,BOYLE,"-308,955","-188,975","-125,310","-118,150","-98,413",,,,,,,,,,,
18110,KENTUCKY                 ,BRACKEN,"-39,064","-31,202","-51,299","-24,057","-18,331",,,,,,,,,,,
18120,KENTUCKY                 ,BREATHITT,"-21,264",72,"23,651","8,248","-9,063",,,,,,,,,,,
18130,KENTUCKY                 ,BRECKINRIDGE,"-170,002","-123,178","-74,104","-96,031","-87,137",,,,,,,,,,,
18140,KENTUCKY                 ,BULLITT,"-683,511","-389,211","-359,509","-345,514","-264,384",,,,,,,,,,,
18150,KENTUCKY                 ,BUTLER,"-172,617","-189,981","-128,434","-62,349","-9,472",,,,,,,,,,,
18160,KENTUCKY                 ,CALDWELL,"-50,800","-38,608","-41,048","-27,941","-10,086",,,,,,,,,,,
18170,KENTUCKY                 ,CALLOWAY,"-342,677","-252,037","-208,164","-139,177","-134,935",,,,,,,,,,,
18180,KENTUCKY                 ,CAMPBELL,"-456,365","-331,825","-449,100","-104,046","-65,266",,,,,,,,,,,
18190,KENTUCKY                 ,CARLISLE,"10,428","20,123","-8,617",-863,"-7,211",,,,,,,,,,,
18191,KENTUCKY                 ,CARROLL,"-123,110","-70,989","-63,070","-64,839","-39,695",,,,,,,,,,,
18210,KENTUCKY                 ,CARTER,"-240,181","-157,158","-86,045","-23,011","48,715",,,,,,,,,,,
18220,KENTUCKY                 ,CASEY,"-98,940","-69,471","-38,622","-46,499","-32,462",,,,,,,,,,,
18230,KENTUCKY                 ,CHRISTIAN,"-690,638","-603,723","-401,141","-374,178","-243,908",,,,,,,,,,,
18240,KENTUCKY                 ,CLARK,"-41,503","30,349","98,513","46,006","-25,750",,,,,,,,,,,
18250,KENTUCKY                 ,CLAY,"-44,307","-32,822","1,632","6,429","-13,472",,,,,,,,,,,
18260,KENTUCKY                 ,CLINTON,"-34,930","-77,674","-45,565","-37,230","-46,131",,,,,,,,,,,
18270,KENTUCKY                 ,CRITTENDEN,"-9,079","1,240","-14,297","-3,930","-5,478",,,,,,,,,,,
18271,KENTUCKY                 ,CUMBERLAND,"-30,122","-56,730","-32,420","-24,126","-15,473",,,,,,,,,,,
18290,KENTUCKY                 ,DAVIESS,"-110,329","-99,920","-60,805","-58,578","-22,673",,,,,,,,,,,
18291,KENTUCKY                 ,EDMONSON,"-137,068","-147,935","-97,238","-55,495","-12,086",,,,,,,,,,,
18310,KENTUCKY                 ,ELLIOTT,"-54,801","-46,898","-22,586","-3,224","12,874",,,,,,,,,,,
18320,KENTUCKY                 ,ESTILL,"-19,983","4,293","28,587","13,899","-7,504",,,,,,,,,,,
18330,KENTUCKY                 ,FAYETTE,"-206,397","145,525","503,043","252,191","-154,877",,,,,,,,,,,
18340,KENTUCKY                 ,FLEMING,"-56,244","-51,198","-37,639","-34,079","-46,019",,,,,,,,,,,
18350,KENTUCKY                 ,FLOYD,"-265,213","-112,681","109,263","-46,225",533,,,,,,,,,,,
18360,KENTUCKY                 ,FRANKLIN,"-115,688","4,611","-184,072","-124,895","-118,371",,,,,,,,,,,
18361,KENTUCKY                 ,FULTON,"-40,077","-39,487","-50,138","-29,704","-23,840",,,,,,,,,,,
18362,KENTUCKY                 ,GALLATIN,"-50,503","-30,432","-48,377","-15,501","-9,308",,,,,,,,,,,
18390,KENTUCKY                 ,GARRARD,"-88,335","-43,479","-18,698","-26,975","-31,202",,,,,,,,,,,
18400,KENTUCKY                 ,GRANT,"-97,244","-77,639","-116,337","-31,658","-23,756",,,,,,,,,,,
18410,KENTUCKY                 ,GRAVES,"-14,115","100,314","-99,349","-70,693","-65,073",,,,,,,,,,,
18420,KENTUCKY                 ,GRAYSON,"-355,720","-282,091","-245,204","-262,349","-178,787",,,,,,,,,,,
18421,KENTUCKY                 ,GREEN,"-96,476","-87,168","-71,214","-54,091","-43,897",,,,,,,,,,,
18440,KENTUCKY                 ,GREENUP,"-619,864","-470,245","-249,283","-63,534","142,406",,,,,,,,,,,
18450,KENTUCKY                 ,HANCOCK,"-8,495","-6,976",-614,"-7,692","1,829",,,,,,,,,,,
18460,KENTUCKY                 ,HARDIN,"-1,055,564","-745,035","-573,760","-600,873","-437,676",,,,,,,,,,,
18470,KENTUCKY                 ,HARLAN,"-241,538","-286,196","-213,350","-159,779","-129,875",,,,,,,,,,,
18480,KENTUCKY                 ,HARRISON,"-58,665","-41,748","-20,495","-25,841","-31,013",,,,,,,,,,,
18490,KENTUCKY                 ,HART,"-105,961","-87,832","-87,828","-81,265","-67,379",,,,,,,,,,,
18500,KENTUCKY                 ,HENDERSON,"81,080","137,127","176,033","29,711","169,239",,,,,,,,,,,
18510,KENTUCKY                 ,HENRY,"-301,484","-171,820","-136,207","-109,711","-72,788",,,,,,,,,,,
18511,KENTUCKY                 ,HICKMAN,-225,"7,261","-12,675","-5,569","-6,882",,,,,,,,,,,
18530,KENTUCKY                 ,HOPKINS,"-76,215","-70,247","-30,144","-32,240","-3,595",,,,,,,,,,,
18540,KENTUCKY                 ,JACKSON,"-26,407","-15,906","9,307","3,733","-10,831",,,,,,,,,,,
18550,KENTUCKY                 ,JEFFERSON,"-9,729,721","-5,872,147","-4,754,283","-4,434,570","-3,200,345",,,,,,,,,,,
