AGED -- REPRICING ADJUSTMENTS TO THE 2009-2013 PHYSICIAN REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT GEOGRAPHIC PRACTICE COST INDEX,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,,,,,
42330,SOUTH CAROLINA           ,MARION,"68,081","-48,864","-56,003","66,542","62,710",,,,,
42340,SOUTH CAROLINA           ,MARLBORO,"42,036","-40,481","-40,152","36,548","35,107",,,,,
42350,SOUTH CAROLINA           ,NEWBERRY,"84,887","-84,034","-90,261","91,156","88,058",,,,,
42360,SOUTH CAROLINA           ,OCONEE,"249,130","-240,822","-244,022","219,681","201,638",,,,,
42370,SOUTH CAROLINA           ,ORANGEBURG,"203,085","-157,770","-143,756","166,873","161,185",,,,,
42380,SOUTH CAROLINA           ,PICKENS,"238,279","-224,467","-233,345","234,168","221,376",,,,,
42390,SOUTH CAROLINA           ,RICHLAND,"687,300","-684,573","-696,041","580,677","597,851",,,,,
42400,SOUTH CAROLINA           ,SALUDA,"26,922","-23,392","-25,322","24,022","22,177",,,,,
42410,SOUTH CAROLINA           ,SPARTANBURG,"498,298","-360,952","-399,640","506,687","492,937",,,,,
42420,SOUTH CAROLINA           ,SUMTER,"241,570","-234,941","-258,343","237,370","234,538",,,,,
42430,SOUTH CAROLINA           ,UNION,"63,043","-37,676","-38,348","58,371","56,851",,,,,
42440,SOUTH CAROLINA           ,WILLIAMSBURG,"58,417","-41,401","-41,394","56,659","51,907",,,,,
42450,SOUTH CAROLINA           ,YORK,"441,030","-517,571","-545,988","395,657","392,541",,,,,
43010,SOUTH DAKOTA             ,AURORA,"30,364","14,818",-545,-719,-548,,,,,
43020,SOUTH DAKOTA             ,BEADLE,"159,431","76,161","-2,802","-3,343","-2,855",,,,,
43030,SOUTH DAKOTA             ,BENNETT,"15,828","7,936",-284,-211,-436,,,,,
43040,SOUTH DAKOTA             ,BON HOMME,"73,057","34,284","-1,424",-795,"-1,415",,,,,
43050,SOUTH DAKOTA             ,BROOKINGS,"180,971","87,184","-2,005","-3,947","-4,327",,,,,
43060,SOUTH DAKOTA             ,BROWN,"408,180","192,007","-7,216","-8,749","-7,930",,,,,
43070,SOUTH DAKOTA             ,BRULE,"51,346","26,771",-681,-691,"-1,221",,,,,
43080,SOUTH DAKOTA             ,BUFFALO,"4,805","1,742",-84,-161,-137,,,,,
43090,SOUTH DAKOTA             ,BUTTE,"75,242","37,928",-589,-359,-884,,,,,
43100,SOUTH DAKOTA             ,CAMPBELL,"27,892","13,556","1,054",334,245,,,,,
43110,SOUTH DAKOTA             ,CHARLES MIX,"75,463","35,931","-1,969","-1,977","-1,740",,,,,
43120,SOUTH DAKOTA             ,CLARK,"55,227","25,503",-541,-873,-918,,,,,
43130,SOUTH DAKOTA             ,CLAY,"90,828","44,869","-3,344","-1,600","-1,371",,,,,
43140,SOUTH DAKOTA             ,CODINGTON,"296,422","144,129","-4,735","-4,987","-4,441",,,,,
43150,SOUTH DAKOTA             ,CORSON,"32,446","19,233","1,932",484,438,,,,,
43160,SOUTH DAKOTA             ,CUSTER,"69,955","38,486",-231,"-1,417","-1,706",,,,,
43170,SOUTH DAKOTA             ,DAVISON,"221,349","111,294","-2,888","-5,123","-4,695",,,,,
43180,SOUTH DAKOTA             ,DAY,"68,757","31,480",-793,-844,-977,,,,,
43190,SOUTH DAKOTA             ,DEUEL,"39,072","19,418",-146,-733,-373,,,,,
43200,SOUTH DAKOTA             ,DEWEY,"27,613","13,340",555,-287,228,,,,,
43210,SOUTH DAKOTA             ,DOUGLAS,"31,846","15,463",-763,-748,"-1,010",,,,,
43220,SOUTH DAKOTA             ,EDMUNDS,"56,768","25,393","-1,216",-961,"-1,121",,,,,
43230,SOUTH DAKOTA             ,FALL RIVER,"81,200","39,603","-1,541","-1,249","-1,438",,,,,
43240,SOUTH DAKOTA             ,FAULK,"30,140","14,823",-620,-783,"-1,320",,,,,
43250,SOUTH DAKOTA             ,GRANT,"79,510","38,139",736,-230,-455,,,,,
43260,SOUTH DAKOTA             ,GREGORY,"48,390","22,669","-1,558","-1,155","-1,149",,,,,
43270,SOUTH DAKOTA             ,HAAKON,"22,363","11,450",-538,-648,-527,,,,,
43280,SOUTH DAKOTA             ,HAMLIN,"61,300","28,164","-1,030","-1,195",-782,,,,,
43290,SOUTH DAKOTA             ,HAND,"32,603","15,969",-711,-672,-543,,,,,
43300,SOUTH DAKOTA             ,HANSON,"39,290","13,022","-2,946","2,387","3,097",,,,,
43310,SOUTH DAKOTA             ,HARDING,"8,856","5,071",-275,17,-64,,,,,
43320,SOUTH DAKOTA             ,HUGHES,"141,884","70,638","-2,536","-3,400","-2,931",,,,,
43330,SOUTH DAKOTA             ,HUTCHINSON,"100,590","46,588","-1,679","-1,936","-1,597",,,,,
43340,SOUTH DAKOTA             ,HYDE,"13,000","7,292",-434,-285,-181,,,,,
43350,SOUTH DAKOTA             ,JACKSON,"11,128","5,011",-337,-292,-215,,,,,
43360,SOUTH DAKOTA             ,JERAULD,"23,047","11,657",-611,-389,-403,,,,,
43370,SOUTH DAKOTA             ,JONES,"12,307","6,186",-15,-287,-207,,,,,
43380,SOUTH DAKOTA             ,KINGSBURY,"77,169","36,918","-1,679","-1,389","-1,313",,,,,
43390,SOUTH DAKOTA             ,LAKE,"119,255","52,570","-3,633",-849,453,,,,,
43400,SOUTH DAKOTA             ,LAWRENCE,"217,159","112,443","-1,962","-3,780","-3,530",,,,,
43410,SOUTH DAKOTA             ,LINCOLN,"119,366","56,330","-2,491","-2,666","-2,634",,,,,
43420,SOUTH DAKOTA             ,LYMAN,"28,532","12,676",-859,-479,-470,,,,,
43430,SOUTH DAKOTA             ,MCCOOK,"58,221","27,605","-1,328","-1,437","-1,306",,,,,
43440,SOUTH DAKOTA             ,MCPHERSON,"26,028","12,789",-421,-853,-307,,,,,
43450,SOUTH DAKOTA             ,MARSHALL,"49,849","21,606","-1,103",-509,-736,,,,,
43460,SOUTH DAKOTA             ,MEADE,"170,509","92,337","-1,482","-3,468","-2,660",,,,,
43470,SOUTH DAKOTA             ,MELLETTE,"12,392","5,928",-355,-330,-300,,,,,
43480,SOUTH DAKOTA             ,MINER,"36,248","16,595",-952,-696,-726,,,,,
43490,SOUTH DAKOTA             ,MINNEHAHA,"1,374,309","667,770","-33,722","-23,214","-23,197",,,,,
43500,SOUTH DAKOTA             ,MOODY,"42,621","19,278",-761,-970,-677,,,,,
43510,SOUTH DAKOTA             ,PENNINGTON,"914,164","476,005","-14,111","-13,617","-11,278",,,,,
43520,SOUTH DAKOTA             ,PERKINS,"36,260","23,309","1,530",240,211,,,,,
43530,SOUTH DAKOTA             ,POTTER,"33,787","15,489",-827,-662,-821,,,,,
43540,SOUTH DAKOTA             ,ROBERTS,"79,609","40,542","2,066",316,76,,,,,
43550,SOUTH DAKOTA             ,SANBORN,"29,201","13,437",-715,-655,-569,,,,,
43560,SOUTH DAKOTA             ,SHANNON,"22,658","11,076",-664,-675,-521,,,,,
43570,SOUTH DAKOTA             ,SPINK,"82,593","38,303","-1,271","-1,720","-1,448",,,,,
43580,SOUTH DAKOTA             ,STANLEY,"26,386","14,120",-335,-349,-398,,,,,
43590,SOUTH DAKOTA             ,SULLY,"12,416","5,912",-246,-379,-330,,,,,
43600,SOUTH DAKOTA             ,TODD,"13,592","6,556","-1,158",-398,-644,,,,,
43610,SOUTH DAKOTA             ,TRIPP,"62,414","30,984",-809,-885,"-1,235",,,,,
43620,SOUTH DAKOTA             ,TURNER,"102,644","45,723","-2,105","-2,519","-2,252",,,,,
43630,SOUTH DAKOTA             ,UNION,"113,536","36,354","-17,357","4,416","3,985",,,,,
43640,SOUTH DAKOTA             ,WALWORTH,"49,945","24,973",358,-285,-180,,,,,
43670,SOUTH DAKOTA             ,YANKTON,"234,399","119,266","-5,552","-4,571","-3,650",,,,,
43680,SOUTH DAKOTA             ,ZIEBACH,"6,711","3,171",-203,-186,-115,,,,,
44000,TENNESSEE                ,ANDERSON,"18,136","-363,640","-394,309",-57,464,,,,,
44010,TENNESSEE                ,BEDFORD,"8,053","-175,870","-199,539",278,523,,,,,
44020,TENNESSEE                ,BENTON,"6,077","-107,823","-119,317",-100,281,,,,,
44030,TENNESSEE                ,BLEDSOE,"1,612","-43,528","-47,108",55,147,,,,,
44040,TENNESSEE                ,BLOUNT,"19,519","-477,179","-511,786","-1,748","-1,103",,,,,
44050,TENNESSEE                ,BRADLEY,"25,483","-450,748","-473,513",-386,-667,,,,,
44060,TENNESSEE                ,CAMPBELL,"6,518","-137,330","-147,342",-11,48,,,,,
44070,TENNESSEE                ,CANNON,"2,372","-58,493","-66,767",89,-23,,,,,
44080,TENNESSEE                ,CARROLL,"9,095","-193,863","-222,950",420,23,,,,,
44090,TENNESSEE                ,CARTER,"7,179","-168,493","-181,992",-360,511,,,,,
44100,TENNESSEE                ,CHEATHAM,"3,284","-87,126","-98,328","-1,462",-434,,,,,
44110,TENNESSEE                ,CHESTER,"3,013","-65,607","-75,915",-131,-387,,,,,
44120,TENNESSEE                ,CLAIBORNE,"6,223","-99,594","-105,679",-179,-356,,,,,
44130,TENNESSEE                ,CLAY,"2,508","-31,629","-33,501",217,261,,,,,
44140,TENNESSEE                ,COCKE,"5,027","-123,530","-135,308",-391,336,,,,,
44150,TENNESSEE                ,COFFEE,"17,857","-325,086","-355,820",480,473,,,,,
44160,TENNESSEE                ,CROCKETT,"4,316","-95,183","-101,530",190,80,,,,,
44170,TENNESSEE                ,CUMBERLAND,"12,530","-460,466","-508,977","-4,811","-5,641",,,,,
44180,TENNESSEE                ,DAVIDSON,"55,360","-1,489,229","-1,605,190","-3,993",-366,,,,,
44190,TENNESSEE                ,DECATUR,"2,760","-60,752","-67,131",121,-1,,,,,
44200,TENNESSEE                ,DEKALB,"2,748","-58,073","-58,676",197,66,,,,,
44210,TENNESSEE                ,DICKSON,"7,556","-190,305","-202,379",-212,-235,,,,,
44220,TENNESSEE                ,DYER,"13,377","-230,632","-258,097",62,-423,,,,,
44230,TENNESSEE                ,FAYETTE,"5,472","-130,682","-139,253",-97,104,,,,,
44240,TENNESSEE                ,FENTRESS,"4,343","-104,953","-119,345",254,-14,,,,,
44250,TENNESSEE                ,FRANKLIN,"16,440","-232,799","-241,588","3,086","2,992",,,,,
44260,TENNESSEE                ,GIBSON,"13,377","-304,902","-320,065",672,479,,,,,
44270,TENNESSEE                ,GILES,"23,543","-154,890","-166,863","10,148","10,162",,,,,
44280,TENNESSEE                ,GRAINGER,"2,886","-70,086","-75,547",-83,-591,,,,,
44290,TENNESSEE                ,GREENE,"9,592","-246,252","-255,689",-102,207,,,,,
44300,TENNESSEE                ,GRUNDY,"3,273","-70,458","-79,690",-71,45,,,,,
44310,TENNESSEE                ,HAMBLEN,"12,230","-256,660","-275,107","-1,270","-1,433",,,,,
44320,TENNESSEE                ,HAMILTON,"73,452","-1,435,848","-1,509,737","-5,555","-4,245",,,,,
44330,TENNESSEE                ,HANCOCK,835,"-18,402","-17,547",124,181,,,,,
44340,TENNESSEE                ,HARDEMAN,"4,101","-139,000","-142,887","-1,151","-1,147",,,,,
44350,TENNESSEE                ,HARDIN,"5,582","-138,109","-166,036","-5,101","-4,667",,,,,
44360,TENNESSEE                ,HAWKINS,"7,123","-145,090","-150,099",-179,-56,,,,,
44370,TENNESSEE                ,HAYWOOD,"3,217","-82,863","-85,176",9,195,,,,,
44380,TENNESSEE                ,HENDERSON,"6,504","-144,863","-161,623",239,78,,,,,
44390,TENNESSEE                ,HENRY,"17,691","-210,782","-224,662","1,674","2,023",,,,,
44400,TENNESSEE                ,HICKMAN,"3,182","-88,100","-97,999",113,-280,,,,,
44410,TENNESSEE                ,HOUSTON,"2,138","-43,929","-52,226",-478,117,,,,,
44420,TENNESSEE                ,HUMPHREYS,"4,359","-112,059","-117,684",132,-101,,,,,
44430,TENNESSEE                ,JACKSON,"1,394","-42,204","-50,246",86,-187,,,,,
44440,TENNESSEE                ,JEFFERSON,"10,045","-229,023","-252,644","-1,134",-248,,,,,
44450,TENNESSEE                ,JOHNSON,"7,576","-50,656","-59,835","3,618","3,567",,,,,
44460,TENNESSEE                ,KNOX,"74,720","-1,416,117","-1,530,555","-2,494",427,,,,,
44470,TENNESSEE                ,LAKE,"2,107","-39,430","-43,273",-131,-87,,,,,
44480,TENNESSEE                ,LAUDERDALE,"6,539","-126,564","-140,319",-226,-550,,,,,
44490,TENNESSEE                ,LAWRENCE,"26,702","-269,913","-290,005","9,247","9,171",,,,,
44500,TENNESSEE                ,LEWIS,656,"-53,283","-54,937",-176,99,,,,,
44510,TENNESSEE                ,LINCOLN,"52,272","-144,239","-164,346","28,494","26,446",,,,,
44520,TENNESSEE                ,LOUDON,"13,319","-288,164","-316,621","-3,047","-1,954",,,,,
44530,TENNESSEE                ,MCMINN,"8,350","-224,292","-242,919",-703,-846,,,,,
44540,TENNESSEE                ,MCNAIRY,"3,461","-187,578","-202,156","-10,846","-11,160",,,,,
44550,TENNESSEE                ,MACON,"4,422","-74,288","-82,376",382,407,,,,,
44560,TENNESSEE                ,MADISON,"18,244","-450,204","-473,502",-571,-290,,,,,
44570,TENNESSEE                ,MARION,"6,360","-120,606","-136,635",-270,254,,,,,
44580,TENNESSEE                ,MARSHALL,"4,654","-108,845","-118,925",429,381,,,,,
44590,TENNESSEE                ,MAURY,"14,905","-358,143","-398,036","-1,040","-1,365",,,,,
44600,TENNESSEE                ,MEIGS,"1,628","-51,643","-54,455",-179,-6,,,,,
44610,TENNESSEE                ,MONROE,"6,165","-171,729","-180,738","-1,465",-955,,,,,
44620,TENNESSEE                ,MONTGOMERY,"23,047","-469,332","-519,117","1,509","1,470",,,,,
44630,TENNESSEE                ,MOORE,"1,355","-22,782","-23,390",374,187,,,,,
44640,TENNESSEE                ,MORGAN,"3,324","-52,329","-53,008",62,-64,,,,,
44650,TENNESSEE                ,OBION,"16,832","-200,411","-221,440","2,461","2,078",,,,,
44660,TENNESSEE                ,OVERTON,"4,039","-104,020","-120,977",220,213,,,,,
44670,TENNESSEE                ,PERRY,"1,973","-39,683","-41,458",77,135,,,,,
44680,TENNESSEE                ,PICKETT,"1,656","-29,267","-34,272",82,140,,,,,
44690,TENNESSEE                ,POLK,"7,716","-95,316","-94,752","-1,236","-1,145",,,,,
44700,TENNESSEE                ,PUTNAM,"14,362","-382,703","-440,031",-346,-184,,,,,
44710,TENNESSEE                ,RHEA,"6,969","-170,642","-187,311",-758,-786,,,,,
44720,TENNESSEE                ,ROANE,"11,692","-240,252","-258,563",-457,-635,,,,,
44730,TENNESSEE                ,ROBERTSON,"7,558","-191,641","-213,831",957,562,,,,,
44740,TENNESSEE                ,RUTHERFORD,"29,822","-620,938","-670,900","-1,006","1,013",,,,,
44750,TENNESSEE                ,SCOTT,"5,812","-95,885","-103,874",102,-23,,,,,
44760,TENNESSEE                ,SEQUATCHIE,"2,185","-51,338","-59,552",-485,-326,,,,,
44770,TENNESSEE                ,SEVIER,"16,440","-306,165","-329,760","-1,363",-633,,,,,
44780,TENNESSEE                ,SHELBY,"116,163","-3,102,740","-3,188,796","-14,069","-11,322",,,,,
44790,TENNESSEE                ,SMITH,"2,672","-69,797","-76,559",487,127,,,,,
44800,TENNESSEE                ,STEWART,"3,918","-69,864","-75,974",134,482,,,,,
44810,TENNESSEE                ,SULLIVAN,"27,368","-443,236","-479,007","3,241","4,267",,,,,
44820,TENNESSEE                ,SUMNER,"21,381","-449,548","-499,259",459,-60,,,,,
44830,TENNESSEE                ,TIPTON,"9,577","-244,215","-250,620",-24,445,,,,,
44840,TENNESSEE                ,TROUSDALE,857,"-22,873","-24,600",-46,-17,,,,,
44850,TENNESSEE                ,UNICOI,"2,633","-68,200","-75,328",-292,201,,,,,
44860,TENNESSEE                ,UNION,"1,670","-39,078","-41,963",-133,-399,,,,,
44870,TENNESSEE                ,VAN BUREN,854,"-18,949","-24,499",3,-90,,,,,
44880,TENNESSEE                ,WARREN,"9,997","-213,387","-245,236",-266,134,,,,,
44890,TENNESSEE                ,WASHINGTON,"18,697","-463,661","-511,178",86,"1,097",,,,,
44900,TENNESSEE                ,WAYNE,"12,993","-77,540","-84,798","5,406","4,288",,,,,
44910,TENNESSEE                ,WEAKLEY,"10,995","-169,780","-188,674",962,"1,300",,,,,
44920,TENNESSEE                ,WHITE,"4,949","-146,253","-171,857",-157,-170,,,,,
44930,TENNESSEE                ,WILLIAMSON,"21,617","-491,116","-554,866",-177,-725,,,,,
44940,TENNESSEE                ,WILSON,"12,998","-363,791","-413,301",-117,-314,,,,,
45000,TEXAS                    ,ANDERSON,"115,094","-175,927","-166,551","47,626","46,287",,,,,
45010,TEXAS                    ,ANDREWS,"18,285","-32,089","-27,179","8,432","7,002",,,,,
45020,TEXAS                    ,ANGELINA,"157,000","-304,234","-281,173","90,260","84,332",,,,,
45030,TEXAS                    ,ARANSAS,"75,265","-112,440","-108,720","34,392","30,108",,,,,
45040,TEXAS                    ,ARCHER,"16,569","-25,923","-24,174","7,367","7,303",,,,,
45050,TEXAS                    ,ARMSTRONG,"6,087","-10,542","-10,070","3,479","2,554",,,,,
45060,TEXAS                    ,ATASCOSA,"58,827","-100,235","-96,550","27,916","25,944",,,,,
45070,TEXAS                    ,AUSTIN,"19,256","-78,209","-45,449","41,851","41,418",,,,,
45080,TEXAS                    ,BAILEY,"10,271","-20,399","-18,118","5,229","4,842",,,,,
45090,TEXAS                    ,BANDERA,"58,331","-91,019","-89,748","28,833","27,711",,,,,
45100,TEXAS                    ,BASTROP,"127,492","-36,627","-15,456","75,648","73,269",,,,,
45110,TEXAS                    ,BAYLOR,"8,967","-17,417","-15,349","4,851","3,846",,,,,
45113,TEXAS                    ,BEE,"37,355","-72,558","-61,173","17,282","16,611",,,,,
45120,TEXAS                    ,BELL,"94,598","-290,043","-272,165","90,529","91,750",,,,,
45130,TEXAS                    ,BEXAR,"2,448,562","-3,553,097","-3,474,204","1,041,887","1,003,714",,,,,
45140,TEXAS                    ,BLANCO,"38,267","-41,430","-36,385","17,297","16,511",,,,,
45150,TEXAS                    ,BORDEN,606,"-1,168","-1,223",342,456,,,,,
45160,TEXAS                    ,BOSQUE,"25,354","-47,329","-48,206","16,163","15,453",,,,,
45170,TEXAS                    ,BOWIE,"180,741","-302,014","-290,850","89,006","87,062",,,,,
45180,TEXAS                    ,BRAZORIA,"267,750","-190,777","143,555","377,313","357,984",,,,,
45190,TEXAS                    ,BRAZOS,"178,713","-329,229","-298,925","105,111","97,222",,,,,
45200,TEXAS                    ,BREWSTER,"12,066","-22,198","-19,780","5,099","4,990",,,,,
45201,TEXAS                    ,BRISCOE,"5,874","-8,748","-7,950","2,208","1,999",,,,,
45210,TEXAS                    ,BROOKS,"17,085","-34,837","-34,302","9,839","7,459",,,,,
45220,TEXAS                    ,BROWN,"71,666","-151,377","-123,002","32,730","30,795",,,,,
45221,TEXAS                    ,BURLESON,"26,122","-55,368","-47,832","16,303","14,895",,,,,
45222,TEXAS                    ,BURNET,"135,146","-119,352","-95,371","78,087","76,223",,,,,
45223,TEXAS                    ,CALDWELL,"66,239","-61,738","-58,497","37,725","33,469",,,,,
45224,TEXAS                    ,CALHOUN,"25,051","-66,608","-57,045","18,488","18,464",,,,,
45230,TEXAS                    ,CALLAHAN,"31,133","-57,215","-53,577","13,929","12,598",,,,,
45240,TEXAS                    ,CAMERON,"649,975","-1,020,189","-939,311","254,028","236,353",,,,,
45250,TEXAS                    ,CAMP,"23,933","-46,095","-45,164","11,493","10,414",,,,,
45251,TEXAS                    ,CARSON,"18,768","-24,941","-27,335","7,787","6,877",,,,,
45260,TEXAS                    ,CASS,"72,019","-119,545","-105,280","43,302","38,980",,,,,
45270,TEXAS                    ,CASTRO,"12,664","-24,250","-22,231","6,908","6,007",,,,,
45280,TEXAS                    ,CHAMBERS,-677,"-55,175","-33,732","22,374","18,163",,,,,
45281,TEXAS                    ,CHEROKEE,"75,471","-139,559","-126,211","34,022","31,112",,,,,
45290,TEXAS                    ,CHILDRESS,"11,072","-18,865","-16,390","4,439","3,514",,,,,
45291,TEXAS                    ,CLAY,"18,194","-32,459","-29,209","8,994","8,574",,,,,
45292,TEXAS                    ,COCHRAN,"5,709","-9,541","-8,144","2,284","2,254",,,,,
45300,TEXAS                    ,COKE,"12,873","-19,697","-15,921","4,333","3,478",,,,,
45301,TEXAS                    ,COLEMAN,"18,117","-39,017","-33,660","9,560","8,522",,,,,
45310,TEXAS                    ,COLLIN,"506,528","-1,195,191","-1,168,281","253,776","259,883",,,,,
45311,TEXAS                    ,COLLINGSWORTH,"7,765","-12,832","-13,358","3,919","2,775",,,,,
45312,TEXAS                    ,COLORADO,"28,381","-70,216","-50,107","32,345","29,886",,,,,
45320,TEXAS                    ,COMAL,"271,836","-418,327","-419,386","136,551","138,411",,,,,
45321,TEXAS                    ,COMANCHE,"19,748","-45,129","-38,205","11,624","11,144",,,,,
45330,TEXAS                    ,CONCHO,"7,143","-10,035","-10,310","3,630","2,440",,,,,
45340,TEXAS                    ,COOKE,"69,848","-136,599","-124,852","36,498","33,752",,,,,
45341,TEXAS                    ,CORYELL,"28,206","-82,477","-73,779","22,581","23,403",,,,,
45350,TEXAS                    ,COTTLE,"4,090","-5,488","-6,976","1,729","1,829",,,,,
45360,TEXAS                    ,CRANE,"4,764","-8,357","-7,167","1,992","1,705",,,,,
45361,TEXAS                    ,CROCKETT,"6,203","-11,079","-8,629","2,376","2,064",,,,,
45362,TEXAS                    ,CROSBY,"13,509","-22,080","-20,329","5,790","4,466",,,,,
45370,TEXAS                    ,CULBERSON,"3,076","-5,749","-4,654","1,229","1,420",,,,,
45380,TEXAS                    ,DALLAM,"15,202","-27,310","-24,921","8,472","8,029",,,,,
45390,TEXAS                    ,DALLAS,"-210,780","-1,623,451","-849,134","-247,996","-240,061",,,,,
45391,TEXAS                    ,DAWSON,"23,450","-43,683","-36,460","9,712","8,745",,,,,
45392,TEXAS                    ,DEAF SMITH,"34,138","-50,043","-47,695","15,317","13,401",,,,,
45400,TEXAS                    ,DELTA,"9,870","-24,367","-19,513","4,830","4,912",,,,,
45410,TEXAS                    ,DENTON,"490,477","-804,285","-794,295","251,538","250,295",,,,,
45420,TEXAS                    ,DEWITT,"27,979","-62,874","-54,968","17,356","15,564",,,,,
45421,TEXAS                    ,DICKENS,"6,368","-11,090","-11,333","3,502","2,737",,,,,
45430,TEXAS                    ,DIMMIT,"16,147","-24,963","-25,505","7,277","6,150",,,,,
45431,TEXAS                    ,DONLEY,"15,304","-21,757","-19,396","5,419","4,248",,,,,
45440,TEXAS                    ,DUVAL,"27,905","-45,749","-44,412","12,330","10,540",,,,,
45450,TEXAS                    ,EASTLAND,"37,393","-75,048","-65,735","20,569","17,411",,,,,
45451,TEXAS                    ,ECTOR,"203,000","-341,100","-297,980","84,572","76,449",,,,,
45460,TEXAS                    ,EDWARDS,"13,392","-22,377","-17,021","4,376","3,981",,,,,
45470,TEXAS                    ,ELLIS,"55,102","-230,693","-181,543","20,022","24,151",,,,,
45480,TEXAS                    ,EL PASO,"887,273","-1,438,198","-1,337,248","383,727","356,291",,,,,
45490,TEXAS                    ,ERATH,"45,068","-73,572","-66,765","26,018","28,068",,,,,
45500,TEXAS                    ,FALLS,"11,008","-29,272","-26,129","8,304","6,704",,,,,
45510,TEXAS                    ,FANNIN,"68,201","-139,072","-132,299","36,341","30,750",,,,,
45511,TEXAS                    ,FAYETTE,"52,204","-80,807","-69,873","43,997","39,214",,,,,
45520,TEXAS                    ,FISHER,"7,349","-17,510","-14,351","3,578","3,159",,,,,
45521,TEXAS                    ,FLOYD,"17,799","-30,934","-26,641","6,971","5,447",,,,,
45522,TEXAS                    ,FOARD,"4,441","-7,213","-5,654","1,720","1,577",,,,,
45530,TEXAS                    ,FORT BEND,"106,140","-500,425","-280,559","315,636","308,343",,,,,
45531,TEXAS                    ,FRANKLIN,"15,836","-33,011","-30,419","7,596","6,811",,,,,
45540,TEXAS                    ,FREESTONE,"24,872","-56,188","-51,370","14,401","12,478",,,,,
45541,TEXAS                    ,FRIO,"24,579","-39,885","-37,076","10,047","9,193",,,,,
45542,TEXAS                    ,GAINES,"21,553","-35,003","-31,110","9,086","7,088",,,,,
45550,TEXAS                    ,GALVESTON,"289,364","-17,414","304,270","479,581","462,025",,,,,
45551,TEXAS                    ,GARZA,"8,782","-15,885","-15,612","3,706","3,284",,,,,
45552,TEXAS                    ,GILLESPIE,"96,736","-152,500","-137,816","45,318","44,532",,,,,
45560,TEXAS                    ,GLASSCOCK,"1,591","-2,336","-2,305",839,715,,,,,
45561,TEXAS                    ,GOLIAD,"12,786","-24,056","-24,881","7,447","7,088",,,,,
45562,TEXAS                    ,GONZALES,"41,007","-66,321","-62,194","20,583","20,113",,,,,
45563,TEXAS                    ,GRAY,"75,066","-101,933","-98,941","29,498","24,751",,,,,
45564,TEXAS                    ,GRAYSON,"304,687","-542,308","-513,147","138,136","133,228",,,,,
45570,TEXAS                    ,GREGG,"263,393","-473,294","-443,828","130,854","118,783",,,,,
45580,TEXAS                    ,GRIMES,"33,752","-72,522","-60,170","26,507","25,260",,,,,
45581,TEXAS                    ,GUADALUPE,"223,180","-331,682","-336,221","102,979","102,937",,,,,
45582,TEXAS                    ,HALE,"64,052","-111,370","-108,722","29,514","25,084",,,,,
45583,TEXAS                    ,HALL,"11,761","-18,572","-14,064","4,176","3,727",,,,,
45590,TEXAS                    ,HAMILTON,"9,323","-23,924","-19,018","6,317","6,399",,,,,
45591,TEXAS                    ,HANSFORD,"16,476","-23,090","-24,232","7,038","5,748",,,,,
45592,TEXAS                    ,HARDEMAN,"8,999","-16,634","-14,782","3,942","3,554",,,,,
45600,TEXAS                    ,HARDIN,"-2,842","-274,574","-221,246","49,908","49,280",,,,,
45610,TEXAS                    ,HARRIS,"-529,654","-3,190,979","357,533","3,459,373","3,261,984",,,,,
45620,TEXAS                    ,HARRISON,"90,115","-146,569","-132,473","88,405","83,859",,,,,
45621,TEXAS                    ,HARTLEY,"2,315","-3,331","-2,489","1,108",767,,,,,
45630,TEXAS                    ,HASKELL,"12,343","-27,181","-24,966","6,179","5,530",,,,,
45631,TEXAS                    ,HAYS,"208,698","-164,143","-139,848","125,015","117,056",,,,,
45632,TEXAS                    ,HEMPHILL,"6,939","-11,072","-11,257","3,561","2,489",,,,,
45640,TEXAS                    ,HENDERSON,"148,926","-246,872","-227,991","59,689","54,676",,,,,
45650,TEXAS                    ,HIDALGO,"1,247,690","-1,886,184","-1,818,707","481,946","463,389",,,,,
45651,TEXAS                    ,HILL,"47,034","-95,401","-83,616","34,061","30,688",,,,,
45652,TEXAS                    ,HOCKLEY,"33,409","-69,203","-59,491","16,940","14,579",,,,,
45653,TEXAS                    ,HOOD,"151,761","-170,172","-161,672","97,671","97,608",,,,,
45654,TEXAS                    ,HOPKINS,"47,015","-105,516","-102,500","24,459","25,618",,,,,
45660,TEXAS                    ,HOUSTON,"49,510","-93,447","-85,253","27,909","25,164",,,,,
45661,TEXAS                    ,HOWARD,"65,398","-102,134","-97,193","23,792","21,232",,,,,
45662,TEXAS                    ,HUDSPETH,"3,483","-6,592","-6,011","1,738","1,033",,,,,
45670,TEXAS                    ,HUNT,"103,097","-233,187","-201,120","35,005","33,709",,,,,
45671,TEXAS                    ,HUTCHINSON,"59,122","-95,038","-87,019","27,756","23,194",,,,,
45672,TEXAS                    ,IRION,"4,134","-6,226","-5,439","1,417","1,552",,,,,
45680,TEXAS                    ,JACK,"15,410","-24,959","-19,631","8,090","8,260",,,,,
45681,TEXAS                    ,JACKSON,"23,066","-48,749","-42,273","14,915","12,624",,,,,
45690,TEXAS                    ,JASPER,"23,858","-202,883","-153,109","37,673","35,162",,,,,
