AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 HOME HEALTH  REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,ADJUSTMENT TO PART B REIMBURSEMENT,,,,,
34820,NORTH CAROLINA           ,SCOTLAND,"-25,937","-23,564","-25,361","-14,384","-8,856",,"-28,382","-19,759","-21,706","-11,295","-7,705",
34830,NORTH CAROLINA           ,STANLY,"-64,965","-70,233","-75,355","-36,054","-23,155",,"-55,605","-61,128","-61,728","-36,122","-24,508",
34840,NORTH CAROLINA           ,STOKES,"-44,734","-37,859","-36,781","-26,894","1,063",,"-66,030","-46,599","-46,572","-39,142",718,
34850,NORTH CAROLINA           ,SURRY,"-68,487","-76,213","-71,522","-51,164","-14,274",,"-84,829","-74,293","-67,461","-52,327","-11,338",
34860,NORTH CAROLINA           ,SWAIN,"-9,214","-10,592","-6,804","-3,558","-2,744",,"-21,283","-55,782","-8,132","-4,627","-3,581",
34870,NORTH CAROLINA           ,TRANSYLVANIA,"-32,222","-29,375","-32,768","-17,364","-14,116",,"-31,258","-31,100","-30,401","-19,097","-15,519",
34880,NORTH CAROLINA           ,TYRRELL,"-3,970","-4,630","-3,717","-1,992","-1,221",,"-2,143","-1,908","-4,109","-1,806","-1,048",
34890,NORTH CAROLINA           ,UNION,"-9,873","-28,421",-407,"12,145","33,127",,"-7,698","-21,541","-1,847","7,089","27,173",
34900,NORTH CAROLINA           ,VANCE,"-25,474","-29,604","-27,437","-15,568","-11,045",,"-12,008","-15,047","-20,740","-14,469","-11,871",
34910,NORTH CAROLINA           ,WAKE,"-399,834","-437,859","-338,626","-459,348","-337,017",,"-396,066","-428,192","-391,331","-455,973","-368,532",
34920,NORTH CAROLINA           ,WARREN,"-15,221","-13,851","-12,271","-8,168","-5,069",,"-10,531","-14,288","-10,978","-6,149","-5,640",
34930,NORTH CAROLINA           ,WASHINGTON,"-9,303","-10,773","-10,793","-6,648","-4,105",,"-5,574","-5,685","-6,461","-4,528","-2,206",
34940,NORTH CAROLINA           ,WATAUGA,"-24,114","-23,107","-21,136","-11,702","-8,978",,"-17,670","-20,007","-16,646","-8,714","-7,530",
34950,NORTH CAROLINA           ,WAYNE,"-160,084","-180,296","-184,171","-183,963","-88,721",,"-110,874","-107,040","-114,189","-132,800","-73,470",
34960,NORTH CAROLINA           ,WILKES,"-71,819","-61,524","-55,827","-31,512","-21,824",,"-46,994","-51,411","-44,840","-27,154","-18,035",
34970,NORTH CAROLINA           ,WILSON,"-72,959","-88,670","-73,506","-43,476","-30,428",,"-78,121","-74,731","-71,007","-42,021","-30,080",
34980,NORTH CAROLINA           ,YADKIN,"-43,713","-39,780","-32,517","-29,587",313,,"-33,155","-30,636","-25,615","-27,438",842,
34981,NORTH CAROLINA           ,YANCEY,"-23,671","-21,273","-19,862","-9,539","-6,935",,"-16,665","-19,173","-19,111","-12,710","-8,921",
35000,NORTH DAKOTA             ,ADAMS,"-1,415",24,-116,-2,-215,,-673,-7,0,0,0,
35010,NORTH DAKOTA             ,BARNES,"-6,909","-5,687","-17,721",-426,"-8,451",,"-5,978","-5,843","-23,783",-226,"-7,470",
35020,NORTH DAKOTA             ,BENSON,-769,-971,"-4,953",-14,"-1,440",,-396,-329,"-1,372",-58,-822,
35030,NORTH DAKOTA             ,BILLINGS,-92,-111,-223,-9,-247,,-49,-66,-656,-3,137,
35040,NORTH DAKOTA             ,BOTTINEAU,-179,-163,-710,145,-392,,-208,-139,-81,-4,-384,
35050,NORTH DAKOTA             ,BOWMAN,-53,-69,-186,-202,-35,,-39,0,0,182,-48,
35060,NORTH DAKOTA             ,BURKE,-233,0,-249,39,0,,0,0,0,0,-28,
35070,NORTH DAKOTA             ,BURLEIGH,"8,536","14,607","-28,656","-3,240","5,034",,"3,366","7,697","-12,958","-1,329","2,535",
35080,NORTH DAKOTA             ,CASS,"-20,082","-32,303","-30,506","-19,156","-26,089",,"-15,415","-21,636","-23,007","-13,994","-18,830",
35090,NORTH DAKOTA             ,CAVALIER,25,-573,"-1,625",-119,-957,,113,-257,"-1,166",82,-125,
35100,NORTH DAKOTA             ,DICKEY,"-1,757","-1,335","-7,527",-182,"-3,138",,-774,-730,"-5,655",-335,"-1,867",
35110,NORTH DAKOTA             ,DIVIDE,51,0,-111,-56,0,,0,0,-363,0,0,
35120,NORTH DAKOTA             ,DUNN,"-1,192",-786,"-1,387",-45,-955,,-457,-658,"-1,259",-13,-281,
35130,NORTH DAKOTA             ,EDDY,-403,-390,"-2,901",-45,"-1,113",,40,49,"-1,148",-39,"-1,017",
35140,NORTH DAKOTA             ,EMMONS,"-1,015","-1,268","-2,701",-359,-655,,-288,-630,"-1,123",80,-604,
35150,NORTH DAKOTA             ,FOSTER,-45,19,"-2,431",-107,"-3,143",,-111,-81,"-2,951",-98,"-2,438",
35160,NORTH DAKOTA             ,GOLDEN VALLEY,-96,-615,"-2,826",77,-655,,0,-620,"-1,044",-15,-12,
35170,NORTH DAKOTA             ,GRAND FORKS,"-29,014","-11,554","-24,631","-18,020","-14,017",,"-16,691","-6,499","-11,544","-7,848","-6,947",
35180,NORTH DAKOTA             ,GRANT,"-1,127","-1,271","-2,168",-107,"-1,352",,-260,-469,-880,53,-564,
35190,NORTH DAKOTA             ,GRIGGS,-338,-983,"-1,660",-151,"-1,135",,-718,-855,-847,-68,-223,
35200,NORTH DAKOTA             ,HETTINGER,"-1,681",-203,-703,-626,-553,,-779,-94,-185,-66,-654,
35210,NORTH DAKOTA             ,KIDDER,-947,"-1,432","-2,778",-61,"-1,841",,-499,-638,"-1,598",-13,-173,
35220,NORTH DAKOTA             ,LAMOURE,"-1,590","-1,734","-4,066",-262,"-2,905",,"-1,914","-1,585","-3,900",-152,"-2,245",
35230,NORTH DAKOTA             ,LOGAN,"-1,078","-1,174","-1,426",-45,"-1,288",,-513,"-1,465","-2,580",-31,-219,
35240,NORTH DAKOTA             ,MCHENRY,-949,-948,"-2,549",-89,"-1,138",,-611,-872,"-1,803",115,"-1,135",
35250,NORTH DAKOTA             ,MCINTOSH,"-1,356","-1,799","-3,041",66,"-1,473",,"-1,164",-588,"-4,034",-233,-638,
35260,NORTH DAKOTA             ,MCKENZIE,-220,-163,"-1,324",-97,-259,,20,-389,52,-182,-190,
35270,NORTH DAKOTA             ,MCLEAN,"-2,457","-3,259","-10,051",-212,"-2,776",,"-2,287","-1,780","-6,661",-93,"-2,381",
35280,NORTH DAKOTA             ,MERCER,"-1,245","-2,027","-4,205",-213,"-1,839",,-705,-646,"-1,321",-28,"-1,009",
35290,NORTH DAKOTA             ,MORTON,"2,313","5,613","-10,067","-1,162","2,348",,580,"2,099","-6,051",-487,"1,019",
35300,NORTH DAKOTA             ,MOUNTRAIL,-209,91,-698,177,369,,-828,-78,-873,-129,0,
35310,NORTH DAKOTA             ,NELSON,"-2,434","-3,028","-6,133",-122,"-3,063",,"-1,667","-2,325","-2,727",-51,"-1,111",
35320,NORTH DAKOTA             ,OLIVER,-477,-784,"-1,023",-13,-293,,-150,-352,-445,-14,-346,
35330,NORTH DAKOTA             ,PEMBINA,"-1,782","-3,054","-9,138",-32,"-2,618",,"-1,531",-256,"-5,283",105,"-1,102",
35340,NORTH DAKOTA             ,PIERCE,13,-118,"-3,396",-177,"-1,200",,-330,-382,"-1,189",-177,"-2,495",
35350,NORTH DAKOTA             ,RAMSEY,"-2,639","-4,132","-14,892",-61,"-4,814",,"-2,740","-2,138","-7,514",-258,"-2,661",
35360,NORTH DAKOTA             ,RANSOM,"-6,336","-5,633","-14,019",-159,"-5,071",,"-5,326","-4,846","-23,525",-551,"-7,129",
35370,NORTH DAKOTA             ,RENVILLE,-436,-739,-685,-94,-489,,-97,-100,-25,-2,0,
35380,NORTH DAKOTA             ,RICHLAND,"-5,011","-6,653","-27,986",-456,"-8,190",,"-4,232","-8,000","-27,753",-699,"-8,941",
35390,NORTH DAKOTA             ,ROLETTE,-995,"-1,138","-2,127",-237,"-1,883",,-5,-144,"-1,120",-138,-328,
35400,NORTH DAKOTA             ,SARGENT,"-2,721","-2,695","-4,656",-81,"-3,840",,"-1,823","-1,508","-3,703",-79,"-2,169",
35410,NORTH DAKOTA             ,SHERIDAN,-185,-113,-921,-37,-982,,-903,-265,0,-28,-330,
35420,NORTH DAKOTA             ,SIOUX,-66,0,68,0,14,,0,0,0,-27,0,
35430,NORTH DAKOTA             ,SLOPE,-74,-71,0,-8,0,,0,0,0,76,0,
35440,NORTH DAKOTA             ,STARK,"-6,868","-11,368","-33,590",-631,"-12,316",,"-2,517","-2,646","-16,608",-488,"-6,319",
35450,NORTH DAKOTA             ,STEELE,-769,-815,"-1,341",-254,-478,,"-1,224",-863,"-2,833",-185,-915,
35460,NORTH DAKOTA             ,STUTSMAN,"-7,028","-8,275","-20,547",-356,"-11,459",,"-4,828","-5,940","-12,967",-193,"-7,923",
35470,NORTH DAKOTA             ,TOWNER,-243,-899,-489,-24,-887,,-304,-187,-495,-105,-188,
35480,NORTH DAKOTA             ,TRAILL,"-1,582","-1,728","-5,235",-419,"-2,609",,"-1,249","-1,153","-3,226",-207,"-1,624",
35490,NORTH DAKOTA             ,WALSH,"-3,823","-2,860","-9,881",-740,"-5,192",,"-1,305","-1,616","-8,253",-120,"-2,179",
35500,NORTH DAKOTA             ,WARD,"-10,713","-12,259","-31,600",-612,"-9,897",,"-4,659","-6,034","-11,667",-389,"-8,655",
35510,NORTH DAKOTA             ,WELLS,-32,-401,"-2,688",-197,"-2,622",,0,-31,-861,-298,-727,
35520,NORTH DAKOTA             ,WILLIAMS,"-7,646","-4,024","-17,288",-434,"-5,397",,"-2,650","-1,998","-10,904",-176,"-3,402",
36000,OHIO                     ,ADAMS,"-22,594","-19,043","-11,866","-15,593","-8,393",,"-24,230","-14,255","-13,640","-19,470","-10,780",
36010,OHIO                     ,ALLEN,"-49,968","-48,400","-37,638","-20,980","-38,256",,"-45,808","-55,415","-47,515","-23,711","-39,286",
36020,OHIO                     ,ASHLAND,"-24,803","-19,916","-11,916","-15,015","-7,603",,"-15,472","-19,645","-16,880","-22,778","-16,334",
36030,OHIO                     ,ASHTABULA,"-100,469","-58,754","-35,641","-55,755","-34,903",,"-86,732","-57,419","-44,955","-54,481","-38,939",
36040,OHIO                     ,ATHENS,"-32,654","-23,103","-16,370","-20,001","-9,629",,"-32,908","-26,080","-17,257","-18,908","-12,342",
36050,OHIO                     ,AUGLAIZE,"-31,209","-22,876","-15,741","-15,757","-12,799",,"-20,116","-17,041","-14,945","-13,453","-10,520",
36060,OHIO                     ,BELMONT,"-29,829","-27,199","-19,738","2,976","-3,287",,"-22,036","-24,451","-15,071","3,669","-3,210",
36070,OHIO                     ,BROWN,"-29,140","-26,455","-7,318","-17,609","-2,700",,"-28,419","-28,435","-11,390","-29,015","-4,712",
36080,OHIO                     ,BUTLER,"-185,410","-148,189","-53,086","-138,891","-26,763",,"-211,253","-188,841","-69,442","-220,560","-35,130",
36090,OHIO                     ,CARROLL,"-3,876","-1,255","-2,317",-862,"-4,111",,"-4,383","-2,734","-1,689",-941,"-3,032",
36100,OHIO                     ,CHAMPAIGN,"-18,142","-14,767","-11,923","-10,888","-11,782",,"-22,343","-23,548","-24,930","-21,452","-14,013",
36110,OHIO                     ,CLARK,"-49,122","-80,492","-144,140","-128,554","-88,615",,"-53,277","-108,337","-189,418","-203,783","-127,908",
36120,OHIO                     ,CLERMONT,"-68,361","-56,423","-19,293","-55,726","-8,414",,"-55,153","-59,993","-20,465","-60,467","-9,608",
36130,OHIO                     ,CLINTON,"-34,935","-27,032","-17,457","-17,630","-9,496",,"-18,606","-20,426","-16,505","-19,905","-9,681",
36140,OHIO                     ,COLUMBIANA,"-78,466","-53,508","-42,000","-46,230","-29,946",,"-46,078","-43,880","-27,106","-39,083","-24,114",
36150,OHIO                     ,COSHOCTON,"-32,064","-25,755","-16,830","-18,042","-11,756",,"-39,631","-32,269","-23,032","-24,744","-13,607",
36160,OHIO                     ,CRAWFORD,"-35,273","-30,270","-22,345","-22,569","-15,516",,"-45,467","-43,083","-37,516","-47,426","-28,631",
36170,OHIO                     ,CUYAHOGA,"-85,606","130,371","857,800","501,143","755,018",,"-94,907","78,682","782,736","508,878","777,637",
36190,OHIO                     ,DARKE,"-28,988","-27,593","-18,120","-19,044","-10,597",,"-41,991","-46,751","-34,964","-40,570","-27,794",
36200,OHIO                     ,DEFIANCE,"-23,800","-18,696","-11,866","-14,552","-10,176",,"-40,456","-34,075","-28,135","-33,886","-19,350",
36210,OHIO                     ,DELAWARE,"-35,743","-18,216","-31,330","-41,080","-28,384",,"-42,588","-36,849","-57,444","-61,852","-45,693",
36220,OHIO                     ,ERIE,"-204,609","-228,858","-223,711","-157,354","-54,323",,"-86,464","-123,001","-141,485","-112,643","-51,675",
36230,OHIO                     ,FAIRFIELD,"-55,383","-34,117","-58,785","-57,293","-38,119",,"-45,685","-42,877","-81,880","-80,413","-56,829",
36240,OHIO                     ,FAYETTE,"-12,230","-7,605","-3,443","-6,178","-3,078",,"-10,866","-5,696","-5,326","-5,547","-3,931",
36250,OHIO                     ,FRANKLIN,"-404,648","-267,801","-394,061","-398,434","-277,917",,"-603,814","-449,324","-1,024,386","-1,060,333","-847,544",
36260,OHIO                     ,FULTON,"-32,871","-35,463","-33,788","-24,562","-12,676",,"-25,494","-26,655","-31,538","-36,370","-19,547",
36270,OHIO                     ,GALLIA,"-20,054","-20,478","-12,393","-13,779","-9,582",,"-41,550","-31,060","-22,024","-28,402","-16,563",
36280,OHIO                     ,GEAUGA,"-6,825","7,493","50,816","30,935","51,397",,"-5,638","3,575","41,192","23,825","43,325",
36290,OHIO                     ,GREENE,"-59,798","-44,609","-41,294","-31,026","-49,976",,"-54,493","-74,373","-70,433","-48,205","-79,595",
36300,OHIO                     ,GUERNSEY,"-32,207","-18,750","-13,276","-18,531","-14,264",,"-17,312","-15,971","-11,638","-16,050","-12,583",
36310,OHIO                     ,HAMILTON,"-461,014","-394,666","-147,431","-368,998","-55,120",,"-519,472","-508,634","-239,637","-489,173","-75,818",
36330,OHIO                     ,HANCOCK,"-26,297","-15,785","-12,552","-15,759","-10,847",,"-28,329","-29,873","-21,752","-22,577","-13,398",
36340,OHIO                     ,HARDIN,"-16,539","-12,309","-6,974","-12,943","-7,829",,"-12,352","-10,081","-9,085","-10,416","-7,809",
36350,OHIO                     ,HARRISON,"-7,754","-5,752","-2,527","-7,436","-6,205",,"-5,309","-5,182","-1,591","-5,964","-2,848",
36360,OHIO                     ,HENRY,"-16,386","-12,257","-7,617","-7,074","-5,156",,"-15,934","-13,011","-7,740","-9,346","-6,917",
36370,OHIO                     ,HIGHLAND,"-27,582","-27,116","-13,453","-17,576","-7,965",,"-27,130","-20,811","-11,718","-16,155","-9,855",
36380,OHIO                     ,HOCKING,"-10,909","-9,947","-11,125","-10,882","-6,804",,"-10,308","-5,931","-6,192","-9,274","-4,492",
36390,OHIO                     ,HOLMES,"-3,782","-3,736","-3,128","-3,935","-2,737",,"-3,966","-5,209","-1,936","-4,106","-2,802",
36400,OHIO                     ,HURON,"-44,036","-31,089","-22,038","-29,190","-14,305",,"-16,701","-15,606","-15,299","-16,611","-13,376",
36410,OHIO                     ,JACKSON,"-25,093","-22,602","-15,070","-15,556","-7,682",,"-40,311","-35,356","-27,130","-29,592","-13,865",
36420,OHIO                     ,JEFFERSON,"323,548","321,979","442,852","85,585","48,837",,"240,924","267,610","316,288","58,021","37,505",
36430,OHIO                     ,KNOX,"-35,312","-24,585","-17,786","-25,623","-15,241",,"-29,011","-24,061","-22,896","-30,436","-20,990",
36440,OHIO                     ,LAKE,"-18,256","26,539","157,606","97,640","163,422",,"-12,115","16,024","129,809","79,428","116,242",
36450,OHIO                     ,LAWRENCE,"-26,187","-43,027","-34,136","-13,641","-3,717",,"-25,531","-61,239","-43,390","-19,453","-6,719",
36460,OHIO                     ,LICKING,"-65,413","-38,069","-59,239","-60,922","-38,534",,"-47,881","-39,570","-74,729","-74,252","-47,131",
36470,OHIO                     ,LOGAN,"-30,314","-22,795","-15,433","-19,557","-12,106",,"-32,482","-22,609","-24,643","-36,447","-20,597",
36480,OHIO                     ,LORAIN,"-19,224","26,350","179,258","109,252","168,039",,"-10,821","14,972","115,262","70,611","109,264",
36490,OHIO                     ,LUCAS,"-341,913","-338,710","-400,495","-303,588","-152,575",,"-260,198","-283,818","-372,098","-271,171","-140,468",
36500,OHIO                     ,MADISON,"-15,367","-9,058","-16,691","-16,705","-11,793",,"-11,004","-11,631","-15,532","-23,167","-14,291",
36510,OHIO                     ,MAHONING,"-252,811","-224,287","-107,597","-78,812","24,311",,"-156,265","-170,020","-94,569","-71,815","19,139",
36520,OHIO                     ,MARION,"-42,256","-39,014","-23,154","-33,303","-20,223",,"-35,291","-29,274","-31,668","-42,661","-27,853",
36530,OHIO                     ,MEDINA,"-9,605","4,927","56,974","40,331","62,430",,"-13,040","3,618","53,960","31,972","49,519",
36540,OHIO                     ,MEIGS,"-20,610","-11,940","-9,395","-11,158","-8,522",,"-18,674","-15,514","-12,195","-14,304","-10,580",
36550,OHIO                     ,MERCER,"-15,385","-11,299","-9,716","-10,395","-5,970",,"-12,484","-9,804","-7,020","-7,001","-4,645",
36560,OHIO                     ,MIAMI,"-40,545","-55,037","-47,154","-40,233","-64,081",,"-42,447","-60,010","-64,855","-52,539","-85,220",
36570,OHIO                     ,MONROE,"-8,422","-6,091","-3,708","-4,215","-1,909",,"-8,674","-6,517","-4,624","-4,246","-2,294",
36580,OHIO                     ,MONTGOMERY,"-360,030","-293,753","-255,146","-182,841","-309,744",,"-430,546","-468,684","-426,414","-321,303","-503,793",
36590,OHIO                     ,MORGAN,"-8,427","-4,356","-4,779","-5,081","-3,881",,"-3,965","-4,129","-3,270","-3,833","-3,748",
36600,OHIO                     ,MORROW,"-14,538","-8,717","-12,109","-12,650","-8,515",,"-9,954","-7,669","-11,001","-15,307","-10,281",
36610,OHIO                     ,MUSKINGUM,"-54,046","-43,563","-30,456","-39,497","-24,374",,"-33,974","-23,936","-27,421","-32,770","-25,270",
36620,OHIO                     ,NOBLE,"-6,654","-5,896","-4,274","-3,454","-2,917",,"-3,549","-2,857","-3,783","-3,914","-2,561",
36630,OHIO                     ,OTTAWA,"-47,367","-50,468","-45,846","-38,897","-19,097",,"-24,887","-30,844","-36,149","-31,982","-14,974",
36640,OHIO                     ,PAULDING,"-11,437","-9,016","-5,632","-6,541","-4,078",,"-16,611","-12,153","-7,676","-9,909","-6,111",
36650,OHIO                     ,PERRY,"-21,828","-14,723","-12,315","-13,238","-9,249",,"-19,478","-11,382","-11,289","-14,926","-9,074",
36660,OHIO                     ,PICKAWAY,"-16,581","-12,905","-19,731","-19,535","-13,038",,"-15,108","-11,910","-18,500","-22,548","-17,511",
36670,OHIO                     ,PIKE,"-21,714","-15,616","-10,480","-11,057","-7,677",,"-33,799","-30,241","-19,741","-23,072","-12,545",
36680,OHIO                     ,PORTAGE,"-57,285","-76,170","-51,677","-48,890","-50,850",,"-36,872","-60,274","-53,490","-53,258","-44,591",
36690,OHIO                     ,PREBLE,"-30,308","-16,824","-16,057","-12,053","-18,350",,"-24,332","-21,971","-19,463","-14,036","-23,400",
36700,OHIO                     ,PUTNAM,"-20,263","-18,738","-10,570","-14,993","-8,322",,"-14,821","-15,873","-10,553","-11,446","-6,241",
36710,OHIO                     ,RICHLAND,"-161,277","-211,725","-145,514","-101,540","-153,691",,"-184,334","-220,052","-163,554","-144,368","-248,702",
36720,OHIO                     ,ROSS,"-55,065","-39,713","-29,649","-28,438","-17,329",,"-69,594","-56,547","-45,968","-51,105","-29,989",
36730,OHIO                     ,SANDUSKY,"-37,223","-29,694","-22,443","-27,374","-12,857",,"-19,501","-24,478","-22,389","-30,410","-18,374",
36740,OHIO                     ,SCIOTO,"-90,167","-61,673","-52,187","-54,169","-27,903",,"-135,626","-112,352","-98,304","-94,782","-63,945",
36750,OHIO                     ,SENECA,"-35,949","-26,430","-18,787","-19,308","-12,229",,"-21,946","-15,817","-17,711","-17,254","-9,335",
36760,OHIO                     ,SHELBY,"-23,095","-18,593","-12,294","-16,275","-10,682",,"-27,493","-20,328","-15,258","-20,536","-16,171",
36770,OHIO                     ,STARK,"-108,508","-69,480","-50,720","-19,998","-89,830",,"-78,699","-58,109","-61,772","-26,822","-93,076",
36780,OHIO                     ,SUMMIT,"-239,931","-345,069","-265,030","-233,009","-225,907",,"-174,637","-290,544","-252,455","-251,606","-207,929",
