IPPS and OPPS Wage Indices by Fiscal Year ,,,,,,,,,,,
"Note: ""A"" and ""B"" designation indicate that there was a mid-year change in the index due to change in claims processor during the year.",,,,,,,,,,,
County code,State,County name,CBSA 2014,IPPS Wage 2008,IPPS Wage 2009,IPPS Wage 2010 A,IPPS Wage 2010 B,IPPS Wage 2011,IPPS Wage 2012,IPPS Wage 2013,IPPS Wage 2014
42200,SC,FLORENCE,22500,0.8708,0.8588,0.8391,0.8391,0.8438,0.8400,0.8287,0.8251
42210,SC,GEORGETOWN,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42220,SC,GREENVILLE,24860,0.9637,0.9731,0.9733,0.9733,0.9404,0.9204,0.9474,0.9329
42230,SC,GREENWOOD,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42240,SC,HAMPTON,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42250,SC,HORRY,34820,0.8708,0.8670,0.8668,0.8668,0.8665,0.8571,0.8535,0.8500
42260,SC,JASPER,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42270,SC,KERSHAW,17900,0.8830,0.8960,0.8850,0.8850,0.8781,0.8783,0.8554,0.8578
42280,SC,LANCASTER,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42290,SC,LAURENS,24860,0.9637,0.9731,0.9733,0.9733,0.9404,0.9204,0.9474,0.9329
42300,SC,LEE,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42310,SC,LEXINGTON,17900,0.8830,0.8960,0.8850,0.8850,0.8781,0.8783,0.8554,0.8578
42320,SC,MCCORMICK,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42330,SC,MARION,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42340,SC,MARLBORO,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42350,SC,NEWBERRY,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42360,SC,OCONEE,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42370,SC,ORANGEBURG,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42380,SC,PICKENS,24860,0.9637,0.9731,0.9733,0.9733,0.9404,0.9204,0.9474,0.9329
42390,SC,RICHLAND,17900,0.8830,0.8960,0.8850,0.8850,0.8781,0.8783,0.8554,0.8578
42400,SC,SALUDA,17900,0.8830,0.8960,0.8850,0.8850,0.8781,0.8783,0.8554,0.8578
42410,SC,SPARTANBURG,43900,0.9395,0.8993,0.9138,0.9138,0.9167,0.9111,0.8985,0.8573
42420,SC,SUMTER,44940,0.8899,0.8588,0.8452,0.8452,0.8393,0.8269,0.8287,0.8251
42430,SC,UNION,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42440,SC,WILLIAMSBURG,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,0.8287,0.8251
42450,SC,YORK,16740,0.9506,0.9534,0.9315,0.9315,0.9254,0.9116,0.9011,0.9222
42999,SC,STATEWIDE,NA,0.8708,0.8588,0.8391,0.8391,0.8393,0.8269,n/a ,0.8251
43010,SD,AURORA,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43020,SD,BEADLE,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43030,SD,BENNETT,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43040,SD,BON HOMME,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43050,SD,BROOKINGS,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43060,SD,BROWN,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43070,SD,BRULE,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43080,SD,BUFFALO,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43090,SD,BUTTE,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43100,SD,CAMPBELL,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43110,SD,CHARLES MIX,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43120,SD,CLARK,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43130,SD,CLAY,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43140,SD,CODINGTON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43150,SD,CORSON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43160,SD,CUSTER,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43170,SD,DAVISON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43180,SD,DAY,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43190,SD,DEUEL,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43200,SD,DEWEY,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43210,SD,DOUGLAS,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43220,SD,EDMUNDS,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43230,SD,FALL RIVER,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43240,SD,FAULK,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43250,SD,GRANT,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43260,SD,GREGORY,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43270,SD,HAAKON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43280,SD,HAMLIN,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43290,SD,HAND,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43300,SD,HANSON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43310,SD,HARDING,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43320,SD,HUGHES,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43330,SD,HUTCHINSON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43340,SD,HYDE,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43350,SD,JACKSON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43360,SD,JERAULD,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43370,SD,JONES,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43380,SD,KINGSBURY,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43390,SD,LAKE,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43400,SD,LAWRENCE,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43410,SD,LINCOLN,43620,0.9554,0.9344,0.9040,0.9040,1.0000,1.0000,1.0000,1.0000
43420,SD,LYMAN,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43430,SD,MC COOK,43620,0.9554,0.9344,0.9040,0.9040,1.0000,1.0000,1.0000,1.0000
43440,SD,MC PHERSON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43450,SD,MARSHALL,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43460,SD,MEADE,39660,0.8686,0.9467,1.0279,1.0279,1.0934,1.0676,1.0000,1.0000
43470,SD,MELLETTE,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43480,SD,MINER,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43490,SD,MINNEHAHA,43620,0.9554,0.9344,0.9040,0.9040,1.0000,1.0000,1.0000,1.0000
43500,SD,MOODY,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43510,SD,PENNINGTON,39660,0.8686,0.9467,1.0279,1.0279,1.0934,1.0676,1.0000,1.0000
43520,SD,PERKINS,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43530,SD,POTTER,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43540,SD,ROBERTS,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43550,SD,SANBORN,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43560,SD,SHANNON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43570,SD,SPINK,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43580,SD,STANLEY,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43590,SD,SULLY,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43600,SD,TODD,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43610,SD,TRIPP,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43620,SD,TURNER,43620,0.9554,0.9344,0.9040,0.9040,1.0000,1.0000,1.0000,1.0000
43630,SD,UNION,43580,0.9083,0.8750,0.8943,0.8943,1.0000,1.0000,1.0000,1.0000
43640,SD,WALWORTH,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43670,SD,YANKTON,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43680,SD,ZIEBACH,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,1.0000,1.0000
43999,SD,STATEWIDE,NA,0.8344,0.8396,0.8360,0.8360,1.0000,1.0000,n/a ,1.0000
44000,TN,ANDERSON,28940,0.8013,0.7943,0.7890,0.7889,0.7963,0.7930,0.7635,0.7456
44010,TN,BEDFORD,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44020,TN,BENTON,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44030,TN,BLEDSOE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44040,TN,BLOUNT,28940,0.8013,0.7943,0.7890,0.7889,0.7963,0.7930,0.7635,0.7456
44050,TN,BRADLEY,17420,0.8171,0.8124,0.7890,0.7889,0.7963,0.7805,0.7614,0.7497
44060,TN,CAMPBELL,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44070,TN,CANNON,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44080,TN,CARROLL,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44090,TN,CARTER,27740,0.7918,0.7994,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44100,TN,CHEATHAM,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44110,TN,CHESTER,27180,0.8592,0.8437,0.8516,0.8516,0.8337,0.7910,0.7614,0.7542
44120,TN,CLAIBORNE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44130,TN,CLAY,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44140,TN,COCKE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44150,TN,COFFEE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44160,TN,CROCKETT,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44170,TN,CUMBERLAND,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44180,TN,DAVIDSON,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44190,TN,DECATUR,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44200,TN,DE KALB,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44210,TN,DICKSON,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44220,TN,DYER,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44230,TN,FAYETTE,32820,0.9314,0.9289,0.9251,0.9251,0.9244,0.9202,0.8967,0.8981
44240,TN,FENTRESS,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44250,TN,FRANKLIN,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44260,TN,GIBSON,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44270,TN,GILES,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44280,TN,GRAINGER,34100,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44290,TN,GREENE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44300,TN,GRUNDY,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44310,TN,HAMBLEN,34100,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44320,TN,HAMILTON,16860,0.8963,0.8842,0.8844,0.8843,0.8837,0.8748,0.8498,0.8702
44330,TN,HANCOCK,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44340,TN,HARDEMAN,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44350,TN,HARDIN,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44360,TN,HAWKINS,28700,0.7918,0.7943,0.8111,0.8111,0.7963,0.7805,0.7614,0.7456
44370,TN,HAYWOOD,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44380,TN,HENDERSON,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44390,TN,HENRY,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44400,TN,HICKMAN,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44410,TN,HOUSTON,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44420,TN,HUMPHREYS,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44430,TN,JACKSON,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44440,TN,JEFFERSON,34100,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44450,TN,JOHNSON,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44460,TN,KNOX,28940,0.8013,0.7943,0.7890,0.7889,0.7963,0.7930,0.7635,0.7456
44470,TN,LAKE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44480,TN,LAUDERDALE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44490,TN,LAWRENCE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44500,TN,LEWIS,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44510,TN,LINCOLN,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44520,TN,LOUDON,28940,0.8013,0.7943,0.7890,0.7889,0.7963,0.7930,0.7635,0.7456
44530,TN,MC MINN,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44540,TN,MC NAIRY,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44550,TN,MACON,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44560,TN,MADISON,27180,0.8592,0.8437,0.8516,0.8516,0.8337,0.7910,0.7614,0.7542
44570,TN,MARION,16860,0.8963,0.8842,0.8844,0.8843,0.8837,0.8748,0.8498,0.8702
44580,TN,MARSHALL,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44590,TN,MAURY,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44600,TN,MEIGS,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44610,TN,MONROE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44620,TN,MONTGOMERY,17300,0.8219,0.8267,0.8131,0.8131,0.7963,0.8115,0.8060,0.7719
44630,TN,MOORE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44640,TN,MORGAN,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44650,TN,OBION,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44660,TN,OVERTON,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44670,TN,PERRY,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44680,TN,PICKETT,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44690,TN,POLK,17420,0.8171,0.8124,0.7890,0.7889,0.7963,0.7805,0.7614,0.7497
44700,TN,PUTNAM,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44710,TN,RHEA,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44720,TN,ROANE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44730,TN,ROBERTSON,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44740,TN,RUTHERFORD,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44750,TN,SCOTT,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44760,TN,SEQUATCHIE,16860,0.8963,0.8842,0.8844,0.8843,0.8837,0.8748,0.8498,0.8702
44770,TN,SEVIER,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44780,TN,SHELBY,32820,0.9314,0.9289,0.9251,0.9251,0.9244,0.9202,0.8967,0.8981
44790,TN,SMITH,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44800,TN,STEWART,17300,0.8219,0.8267,0.8131,0.8131,0.7963,0.8115,0.8060,0.7719
44810,TN,SULLIVAN,28700,0.7918,0.7943,0.8111,0.8111,0.7963,0.7805,0.7614,0.7456
44820,TN,SUMNER,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44830,TN,TIPTON,32820,0.9314,0.9289,0.9251,0.9251,0.9244,0.9202,0.8967,0.8981
44840,TN,TROUSDALE,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44850,TN,UNICOI,27740,0.7918,0.7994,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44860,TN,UNION,28940,0.8013,0.7943,0.7890,0.7889,0.7963,0.7930,0.7635,0.7456
44870,TN,VAN BUREN,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44880,TN,WARREN,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44890,TN,WASHINGTON,27740,0.7918,0.7994,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44900,TN,WAYNE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44910,TN,WEAKLEY,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44920,TN,WHITE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,0.7614,0.7456
44930,TN,WILLIAMSON,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44940,TN,WILSON,34980,0.9619,0.9430,0.9588,0.9588,0.9357,0.9116,0.8974,0.9039
44999,TN,STATEWIDE,NA,0.7918,0.7943,0.7890,0.7889,0.7963,0.7805,n/a ,0.7456
45000,TX,ANDERSON,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45010,TX,ANDREWS,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45020,TX,ANGELINA,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45030,TX,ARANSAS,18580,0.8456,0.8465,0.8661,0.8660,0.8537,0.8628,0.8607,0.8436
45040,TX,ARCHER,48660,0.8203,0.9142,0.9519,0.9519,0.9883,1.0434,0.9449,0.9943
45050,TX,ARMSTRONG,11100,0.9152,0.8965,0.8594,0.8594,0.8534,0.8610,0.8320,0.8102
45060,TX,ATASCOSA,41700,0.8896,0.8917,0.8913,0.8913,0.9030,0.9025,0.8922,0.8881
45070,TX,AUSTIN,26420,0.9997,0.9890,0.9934,0.9933,0.9902,1.0005,0.9920,0.9884
45080,TX,BAILEY,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45090,TX,BANDERA,41700,0.8896,0.8917,0.8913,0.8913,0.9030,0.9025,0.8922,0.8881
45100,TX,BASTROP,12420,0.9502,0.9488,0.9515,0.9515,0.9480,0.9491,0.9615,0.9425
45110,TX,BAYLOR,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45113,TX,BEE,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45120,TX,BELL,28660,0.8304,0.8823,0.8757,0.8756,0.8833,0.9542,0.9230,0.9040
45130,TX,BEXAR,41700,0.8896,0.8917,0.8913,0.8913,0.9030,0.9025,0.8922,0.8881
45140,TX,BLANCO,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45150,TX,BORDEN,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45160,TX,BOSQUE,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45170,TX,BOWIE,45500,0.8198,0.8167,0.8153,0.8152,0.7976,0.8113,0.8169,0.7951
45180,TX,BRAZORIA,26420,0.9997,0.9890,0.9934,0.9933,0.9902,1.0005,0.9920,0.9884
45190,TX,BRAZOS,17780,0.9172,0.9160,0.9133,0.9133,0.9202,0.9301,0.9230,0.9181
45200,TX,BREWSTER,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45201,TX,BRISCOE,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45210,TX,BROOKS,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45220,TX,BROWN,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45221,TX,BURLESON,17780,0.9172,0.9160,0.9133,0.9133,0.9202,0.9301,0.9230,0.9181
45222,TX,BURNET,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45223,TX,CALDWELL,12420,0.9502,0.9488,0.9515,0.9515,0.9480,0.9491,0.9615,0.9425
45224,TX,CALHOUN,47020,0.8198,0.8124,0.7944,0.7944,0.8002,0.8214,0.8789,0.8729
45230,TX,CALLAHAN,10180,0.8241,0.8378,0.8336,0.8336,0.8377,0.8841,0.8578,0.8464
45240,TX,CAMERON,15180,0.9193,0.9193,0.9301,0.9300,0.9442,0.9451,0.8670,0.8259
45250,TX,CAMP,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45251,TX,CARSON,11100,0.9152,0.8965,0.8594,0.8594,0.8534,0.8610,0.8320,0.8102
45260,TX,CASS,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45270,TX,CASTRO,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45280,TX,CHAMBERS,26420,0.9997,0.9890,0.9934,0.9933,0.9902,1.0005,0.9920,0.9884
45281,TX,CHEROKEE,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45290,TX,CHILDRESS,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45291,TX,CLAY,48660,0.8203,0.9142,0.9519,0.9519,0.9883,1.0434,0.9449,0.9943
45292,TX,COCHRAN,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45300,TX,COKE,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45301,TX,COLEMAN,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45310,TX,COLLIN,19124,0.9786,0.9816,0.9731,0.9731,0.9716,0.9706,0.9675,0.9657
45311,TX,COLLINGSWORTH,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45312,TX,COLORADO,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45320,TX,COMAL,41700,0.8896,0.8917,0.8913,0.8913,0.9030,0.9025,0.8922,0.8881
45321,TX,COMANCHE,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45330,TX,CONCHO,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45340,TX,COOKE,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45341,TX,CORYELL,28660,0.8304,0.8823,0.8757,0.8756,0.8833,0.9542,0.9230,0.9040
45350,TX,COTTLE,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45360,TX,CRANE,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45361,TX,CROCKETT,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45362,TX,CROSBY,31180,0.8642,0.8681,0.8813,0.8813,0.8899,0.8850,0.8942,0.9010
45370,TX,CULBERSON,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45380,TX,DALLAM,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45390,TX,DALLAS,19124,0.9786,0.9816,0.9731,0.9731,0.9716,0.9706,0.9675,0.9657
45391,TX,DAWSON,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
45392,TX,DEAF SMITH,NA,0.8198,0.8124,0.7944,0.7944,0.7976,0.8113,0.8072,0.7951
