"DISABLED - HOSPICE - 2012 ENROLLMENT, REIMBURSEMENT, PER CAPITA COST (MONTHLY) FOR HOSPITAL AND SUPPLEMENTARY MEDICAL INSURANCE BY STATE AND COUNTY OF RESIDENCE",,,,,,,,,,,,,,
CODE,STATE,COUNTY,PART A ENROLLMENT,PART A TOTAL,PART A TOTAL,PART A REIMBURSEMENT,PART A PER CAPITA,PART A IME,PART A DSH,PART A GME,PART B ENROLLMENT,PART B TOTAL,PART B PER CAPITA,
44380,TENNESSEE                ,HENDERSON              ,1139,193283,169.7,193283,169.7,0,0,0,1074,0,0,
44390,TENNESSEE                ,HENRY                  ,1410,177816,126.11,177816,126.11,0,0,0,1342,0,0,
44400,TENNESSEE                ,HICKMAN                ,732,132187,180.58,132186,180.58,0,0,0,672,0,0,
44410,TENNESSEE                ,HOUSTON                ,297,41858,140.94,41857,140.93,0,0,0,278,0,0,
44420,TENNESSEE                ,HUMPHREYS              ,596,45570,76.46,45569,76.46,0,0,0,539,0,0,
44430,TENNESSEE                ,JACKSON                ,441,68824,156.06,68824,156.06,0,0,0,414,0,0,
44440,TENNESSEE                ,JEFFERSON              ,1749,272616,155.87,272616,155.87,0,0,0,1571,0,0,
44450,TENNESSEE                ,JOHNSON                ,763,31281,41,31281,41,0,0,0,687,0,0,
44460,TENNESSEE                ,KNOX                   ,9122,784955,86.05,784955,86.05,0,0,0,8197,0,0,
44470,TENNESSEE                ,LAKE                   ,271,84915,313.34,84915,313.34,0,0,0,257,0,0,
44480,TENNESSEE                ,LAUDERDALE             ,1040,46947,45.14,46948,45.14,0,0,0,972,0,0,
44490,TENNESSEE                ,LAWRENCE               ,1796,287879,160.29,287878,160.29,0,0,0,1674,0,0,
44500,TENNESSEE                ,LEWIS                  ,400,27617,69.04,27618,69.05,0,0,0,364,0,0,
44510,TENNESSEE                ,LINCOLN                ,943,104487,110.8,104486,110.8,0,0,0,858,0,0,
44520,TENNESSEE                ,LOUDON                 ,1177,127894,108.66,127894,108.66,0,0,0,1062,0,0,
44530,TENNESSEE                ,MCMINN                 ,1934,217535,112.48,217536,112.48,0,0,0,1774,0,0,
44540,TENNESSEE                ,MCNAIRY                ,1597,155456,97.34,155456,97.34,0,0,0,1492,0,0,
44550,TENNESSEE                ,MACON                  ,666,83169,124.88,83169,124.88,0,0,0,624,0,0,
44560,TENNESSEE                ,MADISON                ,3357,207035,61.67,207035,61.67,0,0,0,3087,0,0,
44570,TENNESSEE                ,MARION                 ,1030,163576,158.81,163577,158.81,0,0,0,955,0,0,
44580,TENNESSEE                ,MARSHALL               ,887,93673,105.61,93672,105.61,0,0,0,799,0,0,
44590,TENNESSEE                ,MAURY                  ,2210,179472,81.21,179471,81.21,0,0,0,1958,0,0,
44600,TENNESSEE                ,MEIGS                  ,476,47976,100.79,47976,100.79,0,0,0,444,0,0,
44610,TENNESSEE                ,MONROE                 ,1432,163307,114.04,163308,114.04,0,0,0,1306,0,0,
44620,TENNESSEE                ,MONTGOMERY             ,3351,364489,108.77,364489,108.77,0,0,0,2954,0,0,
44630,TENNESSEE                ,MOORE                  ,87,51894,596.48,51894,596.48,0,0,0,79,0,0,
44640,TENNESSEE                ,MORGAN                 ,604,15587,25.81,15587,25.81,0,0,0,563,0,0,
44650,TENNESSEE                ,OBION                  ,1468,132471,90.24,132470,90.24,0,0,0,1369,0,0,
44660,TENNESSEE                ,OVERTON                ,891,37088,41.63,37088,41.63,0,0,0,836,0,0,
44670,TENNESSEE                ,PERRY                  ,302,0,0,0,0,0,0,0,281,0,0,
44680,TENNESSEE                ,PICKETT                ,221,397,1.8,397,1.8,0,0,0,205,0,0,
44690,TENNESSEE                ,POLK                   ,851,129543,152.22,129543,152.22,0,0,0,802,0,0,
44700,TENNESSEE                ,PUTNAM                 ,3217,168584,52.4,168584,52.4,0,0,0,2987,0,0,
44710,TENNESSEE                ,RHEA                   ,1212,177659,146.58,177660,146.58,0,0,0,1128,0,0,
44720,TENNESSEE                ,ROANE                  ,1903,171159,89.94,171159,89.94,0,0,0,1743,0,0,
44730,TENNESSEE                ,ROBERTSON              ,1366,78790,57.68,78790,57.68,0,0,0,1189,0,0,
44740,TENNESSEE                ,RUTHERFORD             ,4171,425478,102.01,425478,102.01,0,0,0,3537,0,0,
44750,TENNESSEE                ,SCOTT                  ,1077,48699,45.22,48699,45.22,0,0,0,1023,0,0,
44760,TENNESSEE                ,SEQUATCHIE             ,429,37876,88.29,37876,88.29,0,0,0,401,0,0,
44770,TENNESSEE                ,SEVIER                 ,2160,314707,145.7,314708,145.7,0,0,0,1913,0,0,
44780,TENNESSEE                ,SHELBY                 ,18254,2247322,123.11,2247323,123.11,0,0,0,16105,0,0,
44790,TENNESSEE                ,SMITH                  ,561,49463,88.17,49463,88.17,0,0,0,517,0,0,
44800,TENNESSEE                ,STEWART                ,425,60810,143.08,60810,143.08,0,0,0,382,0,0,
44810,TENNESSEE                ,SULLIVAN               ,4835,470699,97.35,470699,97.35,0,0,0,4225,0,0,
44820,TENNESSEE                ,SUMNER                 ,3198,267288,83.58,267289,83.58,0,0,0,2773,0,0,
44830,TENNESSEE                ,TIPTON                 ,1371,128176,93.49,128176,93.49,0,0,0,1217,0,0,
44840,TENNESSEE                ,TROUSDALE              ,252,3856,15.3,3856,15.3,0,0,0,231,0,0,
44850,TENNESSEE                ,UNICOI                 ,718,119883,166.97,119883,166.97,0,0,0,631,0,0,
44860,TENNESSEE                ,UNION                  ,574,40265,70.15,40265,70.15,0,0,0,528,0,0,
44870,TENNESSEE                ,VAN BUREN              ,178,17030,95.67,17029,95.67,0,0,0,168,0,0,
44880,TENNESSEE                ,WARREN                 ,1675,183220,109.39,183221,109.39,0,0,0,1574,0,0,
44890,TENNESSEE                ,WASHINGTON             ,3849,620292,161.16,620293,161.16,0,0,0,3294,0,0,
44900,TENNESSEE                ,WAYNE                  ,593,25376,42.79,25376,42.79,0,0,0,555,0,0,
44910,TENNESSEE                ,WEAKLEY                ,991,186518,188.21,186518,188.21,0,0,0,928,0,0,
44920,TENNESSEE                ,WHITE                  ,976,23358,23.93,23359,23.93,0,0,0,897,0,0,
44930,TENNESSEE                ,WILLIAMSON             ,1239,60571,48.89,60570,48.89,0,0,0,1019,0,0,
44940,TENNESSEE                ,WILSON                 ,2018,316098,156.64,316098,156.64,0,0,0,1769,0,0,
45000,TEXAS                    ,ANDERSON               ,1537,290997,189.33,290997,189.33,0,0,0,1393,0,0,
45010,TEXAS                    ,ANDREWS                ,278,57239,205.9,57239,205.9,0,0,0,254,0,0,
45020,TEXAS                    ,ANGELINA               ,2986,570910,191.2,570910,191.2,0,0,0,2757,0,0,
45030,TEXAS                    ,ARANSAS                ,514,109429,212.9,109429,212.9,0,0,0,459,0,0,
45040,TEXAS                    ,ARCHER                 ,182,15783,86.72,15783,86.72,0,0,0,167,0,0,
45050,TEXAS                    ,ARMSTRONG              ,32,3798,118.69,3798,118.69,0,0,0,29,0,0,
45060,TEXAS                    ,ATASCOSA               ,826,244724,296.28,244724,296.28,0,0,0,731,0,0,
45070,TEXAS                    ,AUSTIN                 ,452,6001,13.28,6001,13.28,0,0,0,405,0,0,
45080,TEXAS                    ,BAILEY                 ,108,15600,144.44,15601,144.45,0,0,0,99,0,0,
45090,TEXAS                    ,BANDERA                ,530,30642,57.82,30642,57.82,0,0,0,457,0,0,
45100,TEXAS                    ,BASTROP                ,1583,251373,158.8,251372,158.79,0,0,0,1394,0,0,
45110,TEXAS                    ,BAYLOR                 ,130,0,0,0,0,0,0,0,121,0,0,
45113,TEXAS                    ,BEE                    ,541,108330,200.24,108330,200.24,0,0,0,481,0,0,
45120,TEXAS                    ,BELL                   ,6856,752810,109.8,752810,109.8,0,0,0,5796,0,0,
45130,TEXAS                    ,BEXAR                  ,28340,5641380,199.06,5641379,199.06,0,0,0,24234,0,0,
45140,TEXAS                    ,BLANCO                 ,200,55737,278.69,55737,278.69,0,0,0,175,0,0,
45150,TEXAS                    ,BORDEN                 ,5,0,0,0,0,0,0,0,4,0,0,
45160,TEXAS                    ,BOSQUE                 ,424,39398,92.92,39398,92.92,0,0,0,376,0,0,
45170,TEXAS                    ,BOWIE                  ,3313,477340,144.08,477340,144.08,0,0,0,2978,0,0,
45180,TEXAS                    ,BRAZORIA               ,4471,586316,131.14,586315,131.14,0,0,0,3908,0,0,
45190,TEXAS                    ,BRAZOS                 ,2418,159046,65.78,159046,65.78,0,0,0,2172,0,0,
45200,TEXAS                    ,BREWSTER               ,162,7669,47.34,7669,47.34,0,0,0,153,0,0,
45201,TEXAS                    ,BRISCOE                ,22,0,0,0,0,0,0,0,21,0,0,
45210,TEXAS                    ,BROOKS                 ,211,23861,113.09,23860,113.08,0,0,0,203,0,0,
45220,TEXAS                    ,BROWN                  ,1337,316945,237.06,316945,237.06,0,0,0,1237,0,0,
45221,TEXAS                    ,BURLESON               ,429,34292,79.93,34292,79.93,0,0,0,389,0,0,
45222,TEXAS                    ,BURNET                 ,843,152032,180.35,152032,180.35,0,0,0,738,0,0,
45223,TEXAS                    ,CALDWELL               ,798,181231,227.11,181231,227.11,0,0,0,724,0,0,
45224,TEXAS                    ,CALHOUN                ,464,19333,41.67,19333,41.67,0,0,0,427,0,0,
45230,TEXAS                    ,CALLAHAN               ,295,49932,169.26,49933,169.26,0,0,0,257,0,0,
45240,TEXAS                    ,CAMERON                ,5960,575661,96.59,575661,96.59,0,0,0,5422,0,0,
45250,TEXAS                    ,CAMP                   ,358,55819,155.92,55819,155.92,0,0,0,322,0,0,
45251,TEXAS                    ,CARSON                 ,86,52204,607.02,52204,607.02,0,0,0,70,0,0,
45260,TEXAS                    ,CASS                   ,1119,98632,88.14,98632,88.14,0,0,0,997,0,0,
45270,TEXAS                    ,CASTRO                 ,97,35555,366.55,35556,366.56,0,0,0,92,0,0,
45280,TEXAS                    ,CHAMBERS               ,348,30526,87.72,30526,87.72,0,0,0,316,0,0,
45281,TEXAS                    ,CHEROKEE               ,1228,133895,109.04,133894,109.03,0,0,0,1126,0,0,
45290,TEXAS                    ,CHILDRESS              ,165,65869,399.21,65869,399.21,0,0,0,158,0,0,
45291,TEXAS                    ,CLAY                   ,223,52391,234.94,52390,234.93,0,0,0,204,0,0,
45292,TEXAS                    ,COCHRAN                ,68,635,9.34,636,9.35,0,0,0,65,0,0,
45300,TEXAS                    ,COKE                   ,76,13981,183.96,13980,183.95,0,0,0,68,0,0,
45301,TEXAS                    ,COLEMAN                ,243,33739,138.84,33740,138.85,0,0,0,224,0,0,
45310,TEXAS                    ,COLLIN                 ,6037,755375,125.12,755376,125.12,0,0,0,4917,0,0,
45311,TEXAS                    ,COLLINGSWORTH          ,67,0,0,0,0,0,0,0,63,0,0,
45312,TEXAS                    ,COLORADO               ,394,78318,198.78,78318,198.78,0,0,0,367,0,0,
45320,TEXAS                    ,COMAL                  ,2044,280663,137.31,280663,137.31,0,0,0,1777,0,0,
45321,TEXAS                    ,COMANCHE               ,302,43097,142.71,43096,142.7,0,0,0,273,0,0,
45330,TEXAS                    ,CONCHO                 ,52,8419,161.9,8419,161.9,0,0,0,48,0,0,
45340,TEXAS                    ,COOKE                  ,666,73709,110.67,73709,110.67,0,0,0,603,0,0,
45341,TEXAS                    ,CORYELL                ,1191,94969,79.74,94969,79.74,0,0,0,1029,0,0,
45350,TEXAS                    ,COTTLE                 ,50,0,0,0,0,0,0,0,43,0,0,
45360,TEXAS                    ,CRANE                  ,64,0,0,0,0,0,0,0,58,0,0,
45361,TEXAS                    ,CROCKETT               ,67,0,0,0,0,0,0,0,61,0,0,
45362,TEXAS                    ,CROSBY                 ,125,0,0,0,0,0,0,0,111,0,0,
45370,TEXAS                    ,CULBERSON              ,57,0,0,0,0,0,0,0,57,0,0,
45380,TEXAS                    ,DALLAM                 ,133,0,0,0,0,0,0,0,121,0,0,
45390,TEXAS                    ,DALLAS                 ,37490,5940802,158.46,5940802,158.46,0,0,0,32128,0,0,
45391,TEXAS                    ,DAWSON                 ,275,73157,266.03,73156,266.02,0,0,0,249,0,0,
45392,TEXAS                    ,DEAF SMITH             ,299,65869,220.3,65869,220.3,0,0,0,274,0,0,
45400,TEXAS                    ,DELTA                  ,161,56197,349.05,56197,349.05,0,0,0,142,0,0,
45410,TEXAS                    ,DENTON                 ,5470,1275255,233.14,1275255,233.14,0,0,0,4660,0,0,
45420,TEXAS                    ,DEWITT                 ,477,35372,74.16,35371,74.15,0,0,0,444,0,0,
45421,TEXAS                    ,DICKENS                ,55,16518,300.33,16519,300.35,0,0,0,51,0,0,
45430,TEXAS                    ,DIMMIT                 ,258,0,0,0,0,0,0,0,238,0,0,
45431,TEXAS                    ,DONLEY                 ,70,9907,141.53,9907,141.53,0,0,0,65,0,0,
45440,TEXAS                    ,DUVAL                  ,317,11013,34.74,11013,34.74,0,0,0,301,0,0,
45450,TEXAS                    ,EASTLAND               ,449,93770,208.84,93770,208.84,0,0,0,420,0,0,
45451,TEXAS                    ,ECTOR                  ,2823,882902,312.75,882902,312.75,0,0,0,2504,0,0,
45460,TEXAS                    ,EDWARDS                ,55,25647,466.31,25647,466.31,0,0,0,50,0,0,
45470,TEXAS                    ,ELLIS                  ,3019,267540,88.62,267540,88.62,0,0,0,2588,0,0,
45480,TEXAS                    ,EL PASO                ,10448,1427929,136.67,1427929,136.67,0,0,0,9048,0,0,
45490,TEXAS                    ,ERATH                  ,661,94281,142.63,94280,142.63,0,0,0,602,0,0,
45500,TEXAS                    ,FALLS                  ,506,62315,123.15,62315,123.15,0,0,0,455,0,0,
45510,TEXAS                    ,FANNIN                 ,938,226816,241.81,226816,241.81,0,0,0,819,0,0,
45511,TEXAS                    ,FAYETTE                ,449,85335,190.06,85336,190.06,0,0,0,417,0,0,
45520,TEXAS                    ,FISHER                 ,80,0,0,0,0,0,0,0,73,0,0,
45521,TEXAS                    ,FLOYD                  ,98,62493,637.68,62494,637.69,0,0,0,86,0,0,
45522,TEXAS                    ,FOARD                  ,43,6275,145.93,6276,145.95,0,0,0,41,0,0,
45530,TEXAS                    ,FORT BEND              ,3784,570311,150.72,570311,150.72,0,0,0,3157,0,0,
45531,TEXAS                    ,FRANKLIN               ,172,57122,332.1,57121,332.1,0,0,0,161,0,0,
45540,TEXAS                    ,FREESTONE              ,441,105797,239.9,105796,239.9,0,0,0,405,0,0,
45541,TEXAS                    ,FRIO                   ,323,21337,66.06,21337,66.06,0,0,0,294,0,0,
45542,TEXAS                    ,GAINES                 ,219,17962,82.02,17962,82.02,0,0,0,209,0,0,
45550,TEXAS                    ,GALVESTON              ,5599,853378,152.42,853378,152.42,0,0,0,5014,0,0,
45551,TEXAS                    ,GARZA                  ,83,21737,261.89,21738,261.9,0,0,0,74,0,0,
45552,TEXAS                    ,GILLESPIE              ,386,102009,264.27,102008,264.27,0,0,0,351,0,0,
45560,TEXAS                    ,GLASSCOCK              ,7,0,0,0,0,0,0,0,4,0,0,
45561,TEXAS                    ,GOLIAD                 ,150,0,0,0,0,0,0,0,140,0,0,
45562,TEXAS                    ,GONZALES               ,470,27004,57.46,27004,57.46,0,0,0,433,0,0,
45563,TEXAS                    ,GRAY                   ,551,116076,210.66,116076,210.66,0,0,0,500,0,0,
45564,TEXAS                    ,GRAYSON                ,3674,784530,213.54,784530,213.54,0,0,0,3289,0,0,
45570,TEXAS                    ,GREGG                  ,3805,568606,149.44,568606,149.44,0,0,0,3431,0,0,
45580,TEXAS                    ,GRIMES                 ,603,82854,137.4,82854,137.4,0,0,0,540,0,0,
45581,TEXAS                    ,GUADALUPE              ,2408,387197,160.8,387197,160.8,0,0,0,2098,0,0,
45582,TEXAS                    ,HALE                   ,654,227590,348,227589,348,0,0,0,597,0,0,
45583,TEXAS                    ,HALL                   ,71,55742,785.1,55742,785.1,0,0,0,62,0,0,
45590,TEXAS                    ,HAMILTON               ,170,48246,283.8,48246,283.8,0,0,0,160,0,0,
45591,TEXAS                    ,HANSFORD               ,67,0,0,0,0,0,0,0,61,0,0,
45592,TEXAS                    ,HARDEMAN               ,119,0,0,0,0,0,0,0,109,0,0,
45600,TEXAS                    ,HARDIN                 ,1125,235713,209.52,235713,209.52,0,0,0,1024,0,0,
45610,TEXAS                    ,HARRIS                 ,45580,6120897,134.29,6120898,134.29,0,0,0,38368,0,0,
45620,TEXAS                    ,HARRISON               ,1471,286830,194.99,286831,194.99,0,0,0,1335,0,0,
45621,TEXAS                    ,HARTLEY                ,11,0,0,0,0,0,0,0,8,0,0,
45630,TEXAS                    ,HASKELL                ,128,3654,28.55,3654,28.55,0,0,0,119,0,0,
45631,TEXAS                    ,HAYS                   ,2169,507286,233.88,507286,233.88,0,0,0,1850,0,0,
45632,TEXAS                    ,HEMPHILL               ,37,0,0,0,0,0,0,0,33,0,0,
45640,TEXAS                    ,HENDERSON              ,1711,345473,201.91,345473,201.91,0,0,0,1581,0,0,
45650,TEXAS                    ,HIDALGO                ,11082,615502,55.54,615501,55.54,0,0,0,10349,0,0,
45651,TEXAS                    ,HILL                   ,974,155698,159.85,155698,159.85,0,0,0,875,0,0,
45652,TEXAS                    ,HOCKLEY                ,410,239620,584.44,239620,584.44,0,0,0,372,0,0,
45653,TEXAS                    ,HOOD                   ,963,145871,151.48,145870,151.47,0,0,0,842,0,0,
45654,TEXAS                    ,HOPKINS                ,902,120686,133.8,120685,133.8,0,0,0,832,0,0,
45660,TEXAS                    ,HOUSTON                ,670,19434,29.01,19435,29.01,0,0,0,616,0,0,
45661,TEXAS                    ,HOWARD                 ,885,221319,250.08,221320,250.08,0,0,0,800,0,0,
45662,TEXAS                    ,HUDSPETH               ,63,0,0,0,0,0,0,0,56,0,0,
45670,TEXAS                    ,HUNT                   ,2611,376152,144.06,376151,144.06,0,0,0,2351,0,0,
45671,TEXAS                    ,HUTCHINSON             ,472,310098,656.99,310097,656.99,0,0,0,414,0,0,
45672,TEXAS                    ,IRION                  ,24,0,0,0,0,0,0,0,23,0,0,
45680,TEXAS                    ,JACK                   ,133,12467,93.74,12467,93.74,0,0,0,119,0,0,
45681,TEXAS                    ,JACKSON                ,300,34597,115.32,34597,115.32,0,0,0,276,0,0,
45690,TEXAS                    ,JASPER                 ,999,402782,403.19,402782,403.19,0,0,0,911,0,0,
45691,TEXAS                    ,JEFF DAVIS             ,36,0,0,0,0,0,0,0,33,0,0,
45700,TEXAS                    ,JEFFERSON              ,6355,1782922,280.55,1782922,280.55,0,0,0,5718,0,0,
45710,TEXAS                    ,JIM HOGG               ,104,0,0,0,0,0,0,0,98,0,0,
45711,TEXAS                    ,JIM WELLS              ,1101,184486,167.56,184487,167.56,0,0,0,1035,0,0,
45720,TEXAS                    ,JOHNSON                ,3021,632838,209.48,632838,209.48,0,0,0,2632,0,0,
45721,TEXAS                    ,JONES                  ,346,23118,66.82,23118,66.82,0,0,0,319,0,0,
45722,TEXAS                    ,KARNES                 ,381,14097,37,14097,37,0,0,0,355,0,0,
45730,TEXAS                    ,KAUFMAN                ,2561,533547,208.34,533547,208.34,0,0,0,2230,0,0,
45731,TEXAS                    ,KENDALL                ,477,199792,418.85,199792,418.85,0,0,0,404,0,0,
45732,TEXAS                    ,KENEDY                 ,4,0,0,0,0,0,0,0,4,0,0,
45733,TEXAS                    ,KENT                   ,7,0,0,0,0,0,0,0,7,0,0,
45734,TEXAS                    ,KERR                   ,1302,154582,118.73,154582,118.73,0,0,0,1147,0,0,
45740,TEXAS                    ,KIMBLE                 ,101,9177,90.86,9178,90.87,0,0,0,90,0,0,
45741,TEXAS                    ,KING                   ,2,0,0,0,0,0,0,0,2,0,0,
45742,TEXAS                    ,KINNEY                 ,77,0,0,0,0,0,0,0,73,0,0,
45743,TEXAS                    ,KLEBERG                ,492,61993,126,61993,126,0,0,0,458,0,0,
45744,TEXAS                    ,KNOX                   ,74,29499,398.64,29499,398.64,0,0,0,69,0,0,
45750,TEXAS                    ,LAMAR                  ,1893,177845,93.95,177845,93.95,0,0,0,1756,0,0,
45751,TEXAS                    ,LAMB                   ,259,81141,313.29,81140,313.28,0,0,0,230,0,0,
45752,TEXAS                    ,LAMPASAS               ,514,59784,116.31,59784,116.31,0,0,0,460,0,0,
45753,TEXAS                    ,LA SALLE               ,143,87542,612.18,87542,612.18,0,0,0,133,0,0,
45754,TEXAS                    ,LAVACA                 ,498,22726,45.63,22727,45.64,0,0,0,461,0,0,
45755,TEXAS                    ,LEE                    ,300,8241,27.47,8241,27.47,0,0,0,269,0,0,
45756,TEXAS                    ,LEON                   ,509,58882,115.68,58882,115.68,0,0,0,458,0,0,
45757,TEXAS                    ,LIBERTY                ,1825,298975,163.82,298975,163.82,0,0,0,1605,0,0,
45758,TEXAS                    ,LIMESTONE              ,887,28832,32.51,28832,32.51,0,0,0,825,0,0,
45759,TEXAS                    ,LIPSCOMB               ,55,0,0,0,0,0,0,0,51,0,0,
45760,TEXAS                    ,LIVE OAK               ,143,65806,460.18,65806,460.18,0,0,0,131,0,0,
45761,TEXAS                    ,LLANO                  ,458,65039,142.01,65040,142.01,0,0,0,408,0,0,
45762,TEXAS                    ,LOVING                 ,2,0,0,0,0,0,0,0,1,0,0,
45770,TEXAS                    ,LUBBOCK                ,5142,1376742,267.74,1376742,267.74,0,0,0,4659,0,0,
45771,TEXAS                    ,LYNN                   ,102,33594,329.35,33594,329.35,0,0,0,98,0,0,
45772,TEXAS                    ,MCCULLOCH              ,246,55370,225.08,55370,225.08,0,0,0,229,0,0,
45780,TEXAS                    ,MCLENNAN               ,6053,1426392,235.65,1426392,235.65,0,0,0,5263,0,0,
45781,TEXAS                    ,MCMULLEN               ,10,0,0,0,0,0,0,0,8,0,0,
45782,TEXAS                    ,MADISON                ,252,11781,46.75,11781,46.75,0,0,0,229,0,0,
45783,TEXAS                    ,MARION                 ,317,27956,88.19,27955,88.19,0,0,0,298,0,0,
45784,TEXAS                    ,MARTIN                 ,83,14095,169.82,14095,169.82,0,0,0,81,0,0,
45785,TEXAS                    ,MASON                  ,76,0,0,0,0,0,0,0,70,0,0,
45790,TEXAS                    ,MATAGORDA              ,786,132664,168.78,132664,168.78,0,0,0,712,0,0,
45791,TEXAS                    ,MAVERICK               ,1065,71254,66.91,71253,66.9,0,0,0,999,0,0,
45792,TEXAS                    ,MEDINA                 ,834,105374,126.35,105374,126.35,0,0,0,729,0,0,
45793,TEXAS                    ,MENARD                 ,51,28843,565.55,28844,565.57,0,0,0,47,0,0,
45794,TEXAS                    ,MIDLAND                ,2175,304378,139.94,304378,139.94,0,0,0,1934,0,0,
45795,TEXAS                    ,MILAM                  ,619,89237,144.16,89237,144.16,0,0,0,575,0,0,
45796,TEXAS                    ,MILLS                  ,89,47358,532.11,47358,532.11,0,0,0,80,0,0,
45797,TEXAS                    ,MITCHELL               ,181,18215,100.64,18215,100.64,0,0,0,169,0,0,
45800,TEXAS                    ,MONTAGUE               ,588,40765,69.33,40764,69.33,0,0,0,541,0,0,
45801,TEXAS                    ,MONTGOMERY             ,5975,1038269,173.77,1038269,173.77,0,0,0,5087,0,0,
45802,TEXAS                    ,MOORE                  ,236,1396,5.92,1396,5.92,0,0,0,206,0,0,
45803,TEXAS                    ,MORRIS                 ,441,32730,74.22,32730,74.22,0,0,0,394,0,0,
45804,TEXAS                    ,MOTLEY                 ,22,0,0,0,0,0,0,0,20,0,0,
45810,TEXAS                    ,NACOGDOCHES            ,1532,137355,89.66,137356,89.66,0,0,0,1418,0,0,
45820,TEXAS                    ,NAVARRO                ,1646,254777,154.79,254777,154.79,0,0,0,1502,0,0,
45821,TEXAS                    ,NEWTON                 ,430,133602,310.7,133603,310.7,0,0,0,402,0,0,
45822,TEXAS                    ,NOLAN                  ,383,75204,196.36,75205,196.36,0,0,0,353,0,0,
45830,TEXAS                    ,NUECES                 ,5883,1467656,249.47,1467655,249.47,0,0,0,5116,0,0,
45831,TEXAS                    ,OCHILTREE              ,114,4777,41.9,4777,41.9,0,0,0,100,0,0,
45832,TEXAS                    ,OLDHAM                 ,22,0,0,0,0,0,0,0,18,0,0,
45840,TEXAS                    ,ORANGE                 ,2195,449272,204.68,449272,204.68,0,0,0,1965,0,0,
45841,TEXAS                    ,PALO PINTO             ,633,276681,437.09,276682,437.1,0,0,0,586,0,0,
45842,TEXAS                    ,PANOLA                 ,527,283671,538.28,283671,538.28,0,0,0,474,0,0,
45843,TEXAS                    ,PARKER                 ,1557,273012,175.34,273011,175.34,0,0,0,1385,0,0,
45844,TEXAS                    ,PARMER                 ,113,0,0,0,0,0,0,0,98,0,0,
45845,TEXAS                    ,PECOS                  ,265,9461,35.7,9462,35.71,0,0,0,240,0,0,
45850,TEXAS                    ,POLK                   ,1491,146736,98.41,146735,98.41,0,0,0,1332,0,0,
45860,TEXAS                    ,POTTER                 ,3937,576192,146.35,576192,146.35,0,0,0,3449,0,0,
45861,TEXAS                    ,PRESIDIO               ,133,4035,30.34,4035,30.34,0,0,0,118,0,0,
45870,TEXAS                    ,RAINS                  ,285,41909,147.05,41909,147.05,0,0,0,251,0,0,
45871,TEXAS                    ,RANDALL                ,636,151150,237.66,151150,237.66,0,0,0,583,0,0,
45872,TEXAS                    ,REAGAN                 ,45,0,0,0,0,0,0,0,40,0,0,
45873,TEXAS                    ,REAL                   ,107,10433,97.5,10432,97.5,0,0,0,93,0,0,
45874,TEXAS                    ,RED RIVER              ,506,32150,63.54,32150,63.54,0,0,0,467,0,0,
45875,TEXAS                    ,REEVES                 ,279,6638,23.79,6638,23.79,0,0,0,254,0,0,
45876,TEXAS                    ,REFUGIO                ,202,9128,45.19,9128,45.19,0,0,0,186,0,0,
45877,TEXAS                    ,ROBERTS                ,5,0,0,0,0,0,0,0,5,0,0,
45878,TEXAS                    ,ROBERTSON              ,393,70951,180.54,70951,180.54,0,0,0,351,0,0,
45879,TEXAS                    ,ROCKWALL               ,814,171020,210.1,171020,210.1,0,0,0,678,0,0,
45880,TEXAS                    ,RUNNELS                ,280,150327,536.88,150327,536.88,0,0,0,253,0,0,
45881,TEXAS                    ,RUSK                   ,997,194069,194.65,194069,194.65,0,0,0,892,0,0,
45882,TEXAS                    ,SABINE                 ,488,55245,113.21,55245,113.21,0,0,0,453,0,0,
45883,TEXAS                    ,SAN AUGUSTINE          ,297,51656,173.93,51656,173.93,0,0,0,273,0,0,
45884,TEXAS                    ,SAN JACINTO            ,521,100590,193.07,100590,193.07,0,0,0,473,0,0,
45885,TEXAS                    ,SAN PATRICIO           ,1214,148508,122.33,148509,122.33,0,0,0,1076,0,0,
45886,TEXAS                    ,SAN SABA               ,109,1180,10.83,1180,10.83,0,0,0,101,0,0,
45887,TEXAS                    ,SCHLEICHER             ,50,14828,296.56,14829,296.58,0,0,0,43,0,0,
45888,TEXAS                    ,SCURRY                 ,319,146356,458.8,146356,458.8,0,0,0,284,0,0,
45889,TEXAS                    ,SHACKELFORD            ,48,0,0,0,0,0,0,0,44,0,0,
45890,TEXAS                    ,SHELBY                 ,794,118994,149.87,118994,149.87,0,0,0,728,0,0,
45891,TEXAS                    ,SHERMAN                ,33,0,0,0,0,0,0,0,29,0,0,
45892,TEXAS                    ,SMITH                  ,5184,846085,163.21,846084,163.21,0,0,0,4664,0,0,
45893,TEXAS                    ,SOMERVELL              ,115,0,0,0,0,0,0,0,102,0,0,
45900,TEXAS                    ,STARR                  ,1331,32132,24.14,32132,24.14,0,0,0,1283,0,0,
45901,TEXAS                    ,STEPHENS               ,207,69458,335.55,69458,335.55,0,0,0,186,0,0,
45902,TEXAS                    ,STERLING               ,31,0,0,0,0,0,0,0,27,0,0,
45903,TEXAS                    ,STONEWALL              ,20,0,0,0,0,0,0,0,19,0,0,
45904,TEXAS                    ,SUTTON                 ,55,0,0,0,0,0,0,0,48,0,0,
45905,TEXAS                    ,SWISHER                ,147,3186,21.67,3185,21.67,0,0,0,134,0,0,
