Physician Geographic Practice Cost Indices by Calendar Year,,,,,,,,,,,,,,,,,,,,,,,,,
County Code,State,County Name,Locality 2014,Carrier 2014,GPCI WK 2008,GPCI WK 2009,GPCI WK 2010,GPCI WK 2011,GPCI WK 2012,GPCI WK 2013,GPCI WK 2014,GPCI PE 2008,GPCI PE 2009,GPCI PE 2010,GPCI PE 2011,GPCI PE 2012,GPCI PE 2013,GPCI PE 2014,GPCI MP 2008,GPCI MP 2009,GPCI MP 2010,GPCI MP 2011,GPCI MP 2012,GPCI MP 2013,GPCI MP 2014
42370,SOUTH CAROLINA,Orangeburg,11202,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.899,0.906,0.954,0.952,0.909,0.909,0.911,0.417,0.446,0.446,0.482,0.520,0.520,0.618
42380,SOUTH CAROLINA,Pickens,11202,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.899,0.906,0.954,0.952,0.909,0.909,0.911,0.417,0.446,0.446,0.482,0.520,0.520,0.618
42390,SOUTH CAROLINA,Richland,11202,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.899,0.906,0.954,0.952,0.909,0.909,0.911,0.417,0.446,0.446,0.482,0.520,0.520,0.618
42400,SOUTH CAROLINA,Saluda,11202,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.899,0.906,0.954,0.952,0.909,0.909,0.911,0.417,0.446,0.446,0.482,0.520,0.520,0.618
42410,SOUTH CAROLINA,Spartanburg,11202,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.899,0.906,0.954,0.952,0.909,0.909,0.911,0.417,0.446,0.446,0.482,0.520,0.520,0.618
42420,SOUTH CAROLINA,Sumter,11202,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.899,0.906,0.954,0.952,0.909,0.909,0.911,0.417,0.446,0.446,0.482,0.520,0.520,0.618
42430,SOUTH CAROLINA,Union,11202,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.899,0.906,0.954,0.952,0.909,0.909,0.911,0.417,0.446,0.446,0.482,0.520,0.520,0.618
42440,SOUTH CAROLINA,Williamsburg,11202,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.899,0.906,0.954,0.952,0.909,0.909,0.911,0.417,0.446,0.446,0.482,0.520,0.520,0.618
42450,SOUTH CAROLINA,York,11202,01,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.899,0.906,0.954,0.952,0.909,0.909,0.911,0.417,0.446,0.446,0.482,0.520,0.520,0.618
43010,SOUTH DAKOTA,Aurora,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43020,SOUTH DAKOTA,Beadle,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43030,SOUTH DAKOTA,Bennett,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43040,SOUTH DAKOTA,Bon Homme,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43050,SOUTH DAKOTA,Brookings,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43060,SOUTH DAKOTA,Brown,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43070,SOUTH DAKOTA,Brule,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43080,SOUTH DAKOTA,Buffalo,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43090,SOUTH DAKOTA,Butte,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43100,SOUTH DAKOTA,Campbell,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43110,SOUTH DAKOTA,Charles Mix,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43120,SOUTH DAKOTA,Clark,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43130,SOUTH DAKOTA,Clay,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43140,SOUTH DAKOTA,Codington,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43150,SOUTH DAKOTA,Corson,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43160,SOUTH DAKOTA,Custer,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43170,SOUTH DAKOTA,Davison,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43180,SOUTH DAKOTA,Day,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43190,SOUTH DAKOTA,Deuel,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43200,SOUTH DAKOTA,Dewey,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43210,SOUTH DAKOTA,Douglas,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43220,SOUTH DAKOTA,Edmunds,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43230,SOUTH DAKOTA,Fall River,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43240,SOUTH DAKOTA,Faulk,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43250,SOUTH DAKOTA,Grant,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43260,SOUTH DAKOTA,Gregory,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43270,SOUTH DAKOTA,Haakon,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43280,SOUTH DAKOTA,Hamlin,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43290,SOUTH DAKOTA,Hand,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43300,SOUTH DAKOTA,Hanson,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43310,SOUTH DAKOTA,Harding,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43320,SOUTH DAKOTA,Hughes,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43330,SOUTH DAKOTA,Hutchinson,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43340,SOUTH DAKOTA,Hyde,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43350,SOUTH DAKOTA,Jackson,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43360,SOUTH DAKOTA,Jerauld,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43370,SOUTH DAKOTA,Jones,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43380,SOUTH DAKOTA,Kingsbury,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43390,SOUTH DAKOTA,Lake,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43400,SOUTH DAKOTA,Lawrence,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43410,SOUTH DAKOTA,Lincoln,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43420,SOUTH DAKOTA,Lyman,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43430,SOUTH DAKOTA,McCook,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43440,SOUTH DAKOTA,McPherson,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43450,SOUTH DAKOTA,Marshall,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43460,SOUTH DAKOTA,Meade,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43470,SOUTH DAKOTA,Mellette,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43480,SOUTH DAKOTA,Miner,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43490,SOUTH DAKOTA,Minnehaha,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43500,SOUTH DAKOTA,Moody,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43510,SOUTH DAKOTA,Pennington,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43520,SOUTH DAKOTA,Perkins,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43530,SOUTH DAKOTA,Potter,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43540,SOUTH DAKOTA,Roberts,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43550,SOUTH DAKOTA,Sanborn,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43560,SOUTH DAKOTA,Shannon,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43570,SOUTH DAKOTA,Spink,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43580,SOUTH DAKOTA,Stanley,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43590,SOUTH DAKOTA,Sully,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43600,SOUTH DAKOTA,Todd,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43610,SOUTH DAKOTA,Tripp,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43620,SOUTH DAKOTA,Turner,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43630,SOUTH DAKOTA,Union,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43640,SOUTH DAKOTA,Walworth,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43670,SOUTH DAKOTA,Yankton,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
43680,SOUTH DAKOTA,Ziebach,03402,02,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.870,0.864,0.932,1.000,1.000,1.000,1.000,0.390,0.420,0.420,0.424,0.432,0.432,0.416
44000,TENNESSEE,Anderson,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44010,TENNESSEE,Bedford,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44020,TENNESSEE,Benton,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44030,TENNESSEE,Bledsoe,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44040,TENNESSEE,Blount,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44050,TENNESSEE,Bradley,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44060,TENNESSEE,Campbell,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44070,TENNESSEE,Cannon,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44080,TENNESSEE,Carroll,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44090,TENNESSEE,Carter,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44100,TENNESSEE,Cheatham,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44110,TENNESSEE,Chester,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44120,TENNESSEE,Claiborne,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44130,TENNESSEE,Clay,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44140,TENNESSEE,Cocke,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44150,TENNESSEE,Coffee,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44160,TENNESSEE,Crockett,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44170,TENNESSEE,Cumberland,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44180,TENNESSEE,Davidson,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44190,TENNESSEE,Decatur,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44200,TENNESSEE,DeKalb,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44210,TENNESSEE,Dickson,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44220,TENNESSEE,Dyer,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44230,TENNESSEE,Fayette,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44240,TENNESSEE,Fentress,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44250,TENNESSEE,Franklin,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44260,TENNESSEE,Gibson,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44270,TENNESSEE,Giles,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44280,TENNESSEE,Grainger,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44290,TENNESSEE,Greene,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44300,TENNESSEE,Grundy,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44310,TENNESSEE,Hamblen,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44320,TENNESSEE,Hamilton,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44330,TENNESSEE,Hancock,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44340,TENNESSEE,Hardeman,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44350,TENNESSEE,Hardin,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44360,TENNESSEE,Hawkins,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44370,TENNESSEE,Haywood,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44380,TENNESSEE,Henderson,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44390,TENNESSEE,Henry,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44400,TENNESSEE,Hickman,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44410,TENNESSEE,Houston,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44420,TENNESSEE,Humphreys,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44430,TENNESSEE,Jackson,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44440,TENNESSEE,Jefferson,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44450,TENNESSEE,Johnson,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44460,TENNESSEE,Knox,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44470,TENNESSEE,Lake,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44480,TENNESSEE,Lauderdale,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44490,TENNESSEE,Lawrence,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44500,TENNESSEE,Lewis,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
44510,TENNESSEE,Lincoln,10302,35,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.884,0.889,0.945,0.945,0.898,0.898,0.898,0.615,0.608,0.608,0.566,0.523,0.523,0.524
