DISABLED -- REPRICING ADJUSTMENTS TO THE 2008-2012 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
06460,COLORADO                 ,PARK,-718,-772,-739,-256,-58,,,,,,
06470,COLORADO                 ,PHILLIPS,-2,0,-470,0,-140,,,,,,
06480,COLORADO                 ,PITKIN,0,0,0,0,0,,,,,,
06490,COLORADO                 ,PROWERS,109,431,-354,"-1,422","-1,829",,,,,,
06500,COLORADO                 ,PUEBLO,"-35,930","-38,575","-30,798","-42,018","-34,267",,,,,,
06510,COLORADO                 ,RIO BLANCO,0,0,-191,0,-98,,,,,,
06520,COLORADO                 ,RIO GRANDE,"-2,120","-1,050",-304,"-1,823","-1,560",,,,,,
06530,COLORADO                 ,ROUTT,"-1,074",-301,-313,-349,-871,,,,,,
06540,COLORADO                 ,SAGUACHE,-174,107,-198,0,-497,,,,,,
06550,COLORADO                 ,SAN JUAN,0,126,-15,0,0,,,,,,
06560,COLORADO                 ,SAN MIGUEL,-215,-247,0,0,0,,,,,,
06570,COLORADO                 ,SEDGWICK,-394,0,-550,0,0,,,,,,
06580,COLORADO                 ,SUMMIT,-971,"-3,658","-1,741",-353,-707,,,,,,
06590,COLORADO                 ,TELLER,"-2,361","-5,532","-1,551","-1,729","-2,380",,,,,,
06600,COLORADO                 ,WASHINGTON,10,-69,-616,"-1,604",-155,,,,,,
06610,COLORADO                 ,WELD,"-4,009","-5,337","2,162","1,466","-2,497",,,,,,
06620,COLORADO                 ,YUMA,0,164,-869,-394,-999,,,,,,
06630,COLORADO                 ,BROOMFIELD,"-1,124","-3,329","-2,275",-735,-976,,,,,,
07000,CONNECTICUT              ,FAIRFIELD,"138,525","144,243","186,535","243,293","96,831",,,,,,
07010,CONNECTICUT              ,HARTFORD,"40,887","-17,347","-31,615","110,012","165,138",,,,,,
07020,CONNECTICUT              ,LITCHFIELD,"-11,617","26,686","28,537","32,527","17,489",,,,,,
07030,CONNECTICUT              ,MIDDLESEX,"8,410",-939,"3,175","20,719","30,269",,,,,,
07040,CONNECTICUT              ,NEW HAVEN,"30,697","105,262","204,048","225,392","116,088",,,,,,
07050,CONNECTICUT              ,NEW LONDON,"60,220","53,688","74,484","119,416","106,771",,,,,,
07060,CONNECTICUT              ,TOLLAND,751,"-1,351","-3,408","13,455","16,963",,,,,,
07070,CONNECTICUT              ,WINDHAM,"3,501","24,595","23,180","28,185","17,330",,,,,,
08000,DELAWARE                 ,KENT,"-4,679","-14,748","4,919","4,966","2,632",,,,,,
08010,DELAWARE                 ,NEW CASTLE,"-35,745","-20,241","8,013","-2,904","-20,442",,,,,,
08020,DELAWARE                 ,SUSSEX,"23,152","9,938","18,851","34,936","2,052",,,,,,
09000,DISTRICT OF COLUMBIA     ,DISTRICT OF COLUMBIA,"-74,773","-88,680","-99,282","-97,369","-104,021",,,,,,
10000,FLORIDA                  ,ALACHUA,"54,354","77,811","103,792","82,254","31,403",,,,,,
10010,FLORIDA                  ,BAKER,"-2,031","-2,114","-2,973","1,104","1,119",,,,,,
10020,FLORIDA                  ,BAY,"-31,581","-43,575","-29,870","-34,409","-57,416",,,,,,
10030,FLORIDA                  ,BRADFORD,"-3,247","-9,737","-4,663","3,427","-3,075",,,,,,
10040,FLORIDA                  ,BREVARD,"-136,296","-117,120","-104,066","-127,510","-65,269",,,,,,
10050,FLORIDA                  ,BROWARD,"99,424","190,866","11,264","122,740","70,791",,,,,,
10060,FLORIDA                  ,CALHOUN,"-9,288","-6,209","-8,952","-4,933","-5,105",,,,,,
10070,FLORIDA                  ,CHARLOTTE,"-34,827","-15,485","-3,435","-6,323","-3,896",,,,,,
10080,FLORIDA                  ,CITRUS,"-53,684","-65,844","-60,384","-46,684","-30,886",,,,,,
10090,FLORIDA                  ,CLAY,"-4,905","-10,773","-5,675","5,757","5,055",,,,,,
10100,FLORIDA                  ,COLLIER,"-23,618","-46,749","-44,781","-50,529","-38,827",,,,,,
10110,FLORIDA                  ,COLUMBIA,"-16,006","-25,238","-17,053","-18,364","-18,462",,,,,,
10120,FLORIDA                  ,MIAMI-DADE,"-91,378","15,986","-168,205","-333,186","-262,152",,,,,,
10130,FLORIDA                  ,DESOTO,"-5,857","-5,089","-2,981","-3,417","-1,615",,,,,,
10140,FLORIDA                  ,DIXIE,"2,965","3,136","4,227","3,311","1,769",,,,,,
10150,FLORIDA                  ,DUVAL,"-37,650","-36,715","-68,333","48,461","42,270",,,,,,
10160,FLORIDA                  ,ESCAMBIA,"-105,387","-118,732","-137,876","-125,858","-53,175",,,,,,
10170,FLORIDA                  ,FLAGLER,"-25,691","-33,074","-19,177","-11,990","-45,693",,,,,,
10180,FLORIDA                  ,FRANKLIN,-67,-674,"-1,980","-3,916","-1,040",,,,,,
10190,FLORIDA                  ,GADSDEN,"-16,506","-15,110","-5,624","-10,052","-5,779",,,,,,
10200,FLORIDA                  ,GILCHRIST,"2,128","5,333","5,868","3,713","2,188",,,,,,
10210,FLORIDA                  ,GLADES,"-1,024","-1,397","-4,311","-3,145","-2,549",,,,,,
10220,FLORIDA                  ,GULF,"-4,203","-4,496","-4,006","-4,515","-5,327",,,,,,
10230,FLORIDA                  ,HAMILTON,"-3,160",-967,-406,"-3,022","-2,568",,,,,,
10240,FLORIDA                  ,HARDEE,"-6,293","-8,690","-5,308","-3,267","-4,091",,,,,,
10250,FLORIDA                  ,HENDRY,"-11,858","-12,188","-13,993","-14,116","-11,291",,,,,,
10260,FLORIDA                  ,HERNANDO,"5,922","15,481","6,355",419,827,,,,,,
10270,FLORIDA                  ,HIGHLANDS,"-21,417","-30,861","-40,010","-33,200","-23,063",,,,,,
10280,FLORIDA                  ,HILLSBOROUGH,"37,824","103,851","43,225","7,418","7,315",,,,,,
10290,FLORIDA                  ,HOLMES,"-11,850","-10,449","-12,263","-8,666","-5,762",,,,,,
10300,FLORIDA                  ,INDIAN RIVER,"-22,759","-26,126","-16,465","-23,223","-16,366",,,,,,
10310,FLORIDA                  ,JACKSON,"-15,224","-22,627","-26,406","-15,562","-10,358",,,,,,
10320,FLORIDA                  ,JEFFERSON,-909,"-1,711",-946,"-7,667","-2,607",,,,,,
10330,FLORIDA                  ,LAFAYETTE,"-2,788",238,"-1,830","-1,977","-2,641",,,,,,
10340,FLORIDA                  ,LAKE,"-35,057","-20,698","-8,358","-31,944","-16,206",,,,,,
10350,FLORIDA                  ,LEE,"-119,622","-118,843","-101,726","-138,532","-173,480",,,,,,
10360,FLORIDA                  ,LEON,"-43,893","-34,037","-12,041","-36,059","-17,146",,,,,,
10370,FLORIDA                  ,LEVY,-520,"1,708","5,416","3,069","-1,433",,,,,,
10380,FLORIDA                  ,LIBERTY,-855,"-4,547","-1,963","-1,045",-739,,,,,,
10390,FLORIDA                  ,MADISON,"-7,579","-6,145","-10,229","-6,780","-5,075",,,,,,
10400,FLORIDA                  ,MANATEE,"-2,824",393,"-2,301","-9,723","1,288",,,,,,
10410,FLORIDA                  ,MARION,"-35,191","-30,476","-23,822","-17,620","-7,397",,,,,,
10420,FLORIDA                  ,MARTIN,"-16,934","-15,213","-32,396","-60,895","-14,624",,,,,,
10430,FLORIDA                  ,MONROE,"-7,889","-2,956","-6,254","-5,695","-6,690",,,,,,
10440,FLORIDA                  ,NASSAU,"-1,011","-2,153","-2,549","2,132","2,753",,,,,,
10450,FLORIDA                  ,OKALOOSA,"-8,769","-6,183","-8,062","-5,167","-5,642",,,,,,
10460,FLORIDA                  ,OKEECHOBEE,"-11,437","-18,831","-23,115","-28,280","-9,696",,,,,,
10470,FLORIDA                  ,ORANGE,"-73,993","-5,139","24,261","-67,233","-32,165",,,,,,
10480,FLORIDA                  ,OSCEOLA,"-17,333","-1,079","6,839","-13,693","-7,175",,,,,,
10490,FLORIDA                  ,PALM BEACH,"-78,238","-119,799","-172,129","-199,492","-106,820",,,,,,
10500,FLORIDA                  ,PASCO,"16,520","50,355","18,983","4,744","5,313",,,,,,
10510,FLORIDA                  ,PINELLAS,"77,982","182,611","77,972","9,367","11,876",,,,,,
10520,FLORIDA                  ,POLK,"-114,152","-77,945","-50,085","-71,632","-46,187",,,,,,
10530,FLORIDA                  ,PUTNAM,"-9,749","-17,005","-23,656","-21,709","-8,724",,,,,,
10540,FLORIDA                  ,ST. JOHNS,"-5,687","-3,965","-6,888","5,044","11,345",,,,,,
10550,FLORIDA                  ,ST. LUCIE,"-60,498","-53,731","-96,903","-169,702","-47,654",,,,,,
10560,FLORIDA                  ,SANTA ROSA,"-28,553","-26,937","-28,227","-27,995","-9,749",,,,,,
10570,FLORIDA                  ,SARASOTA,"-8,089","-3,135","-4,878","-9,983",916,,,,,,
10580,FLORIDA                  ,SEMINOLE,"-19,239","-2,912","7,299","-17,909","-10,006",,,,,,
10590,FLORIDA                  ,SUMTER,"-12,461","-15,072","-25,971","-17,046","-9,965",,,,,,
10600,FLORIDA                  ,SUWANNEE,"-15,207","-12,959","-9,903","-21,728","-11,149",,,,,,
10610,FLORIDA                  ,TAYLOR,"-11,984","-8,059","-8,138","-5,309","-3,686",,,,,,
10620,FLORIDA                  ,UNION,287,-212,"-2,592","-1,928",-919,,,,,,
10630,FLORIDA                  ,VOLUSIA,"-103,655","-90,683","-80,474","-85,774","-105,034",,,,,,
10640,FLORIDA                  ,WAKULLA,"-12,514","-8,699","-1,276","-9,953","-3,914",,,,,,
10650,FLORIDA                  ,WALTON,"-11,864","-9,550","-12,423","-9,851","-6,092",,,,,,
10660,FLORIDA                  ,WASHINGTON,"-5,096","-13,082","-6,099","-5,926","-2,772",,,,,,
11000,GEORGIA                  ,APPLING,-439,"-1,330","-1,048","-1,175",-661,,,,,,
11010,GEORGIA                  ,ATKINSON,-242,-102,-352,-209,-404,,,,,,
11011,GEORGIA                  ,BACON,"-1,828","-1,641",-985,-514,-357,,,,,,
11020,GEORGIA                  ,BAKER,0,0,0,0,0,,,,,,
11030,GEORGIA                  ,BALDWIN,"-2,560","-1,755","-2,297","-2,389",-953,,,,,,
11040,GEORGIA                  ,BANKS,-935,-98,-920,-314,112,,,,,,
11050,GEORGIA                  ,BARROW,"-7,430","-3,382","-3,139","-3,228","-3,795",,,,,,
11060,GEORGIA                  ,BARTOW,"-7,559","-6,103","-2,588","-1,049","-1,725",,,,,,
11070,GEORGIA                  ,BEN HILL,"-3,332","-2,791","-2,662","-1,506",-822,,,,,,
11080,GEORGIA                  ,BERRIEN,-416,"-1,375","-2,075",-843,-758,,,,,,
11090,GEORGIA                  ,BIBB,"-55,011","-65,148","-73,386","-17,223","2,573",,,,,,
11100,GEORGIA                  ,BLECKLEY,-347,-425,-298,-158,-42,,,,,,
11110,GEORGIA                  ,BRANTLEY,"-3,167","-6,049","-2,757","-2,037","-1,047",,,,,,
11120,GEORGIA                  ,BROOKS,"-1,621","-1,305","-1,977","-2,373","-3,869",,,,,,
11130,GEORGIA                  ,BRYAN,"-3,303","-2,570","-3,397","-3,218","-1,824",,,,,,
11140,GEORGIA                  ,BULLOCH,"-3,719","-4,504","-6,757","-5,713","-2,501",,,,,,
11150,GEORGIA                  ,BURKE,"-2,053","-2,129","-3,200","-3,033",-35,,,,,,
11160,GEORGIA                  ,BUTTS,-385,"-1,027",-656,"-2,348",-330,,,,,,
11161,GEORGIA                  ,CALHOUN,-105,0,-644,-23,-148,,,,,,
11170,GEORGIA                  ,CAMDEN,-320,"-1,950","-2,293","-2,283",226,,,,,,
11180,GEORGIA                  ,CANDLER,"-4,681","-2,537","-2,808","-3,594","-1,432",,,,,,
11190,GEORGIA                  ,CARROLL,"-13,454","-6,781","-6,049","-5,307","-5,837",,,,,,
11200,GEORGIA                  ,CATOOSA,"-2,843","-1,976","-1,452",-559,"1,203",,,,,,
11210,GEORGIA                  ,CHARLTON,"-1,656",-975,-973,-240,-205,,,,,,
11220,GEORGIA                  ,CHATHAM,"-37,729","-33,718","-25,788","-30,360","-31,448",,,,,,
11230,GEORGIA                  ,CHATTAHOOCHEE,-285,0,-90,34,83,,,,,,
11240,GEORGIA                  ,CHATTOOGA,-886,-620,-300,436,351,,,,,,
11250,GEORGIA                  ,CHEROKEE,"-6,689","-7,281","-2,386","-2,896","-1,774",,,,,,
11260,GEORGIA                  ,CLARKE,"-11,597","-9,201","-8,264","-13,948","-12,894",,,,,,
11270,GEORGIA                  ,CLAY,-874,"-1,183",-713,-877,0,,,,,,
11280,GEORGIA                  ,CLAYTON,"-42,426","-29,472","-16,249","-17,678","-20,660",,,,,,
11281,GEORGIA                  ,CLINCH,"-1,854","-1,700","-1,452",-673,-579,,,,,,
11290,GEORGIA                  ,COBB,"-48,086","-22,804","-20,477","-20,870","-19,165",,,,,,
11291,GEORGIA                  ,COFFEE,-940,-850,"-1,661","-2,893",-424,,,,,,
11300,GEORGIA                  ,COLQUITT,"-5,755","-5,908","-4,192","-3,632","-3,056",,,,,,
11310,GEORGIA                  ,COLUMBIA,"-5,466","-1,745","-2,599","-3,075","-5,166",,,,,,
11311,GEORGIA                  ,COOK,-422,-786,-276,"-1,685",-277,,,,,,
11320,GEORGIA                  ,COWETA,"-5,185","-4,879","-3,344","-3,202","-3,144",,,,,,
11330,GEORGIA                  ,CRAWFORD,"-3,202","-3,479",-859,"-1,135",-380,,,,,,
11340,GEORGIA                  ,CRISP,"-2,754","-1,642","-2,383","-2,083",-282,,,,,,
11341,GEORGIA                  ,DADE,"-1,291",-792,-348,-338,633,,,,,,
11350,GEORGIA                  ,DAWSON,-822,-617,-278,32,740,,,,,,
11360,GEORGIA                  ,DECATUR,"-1,373","-1,461","-1,537","-1,370",-836,,,,,,
11370,GEORGIA                  ,DEKALB,"-63,260","-43,074","-30,043","-27,701","-28,374",,,,,,
11380,GEORGIA                  ,DODGE,"-3,209","-1,780","-1,964",-780,-637,,,,,,
11381,GEORGIA                  ,DOOLY,-479,"-1,820",-473,-642,-162,,,,,,
11390,GEORGIA                  ,DOUGHERTY,794,"-1,973","-8,975","-6,805","1,625",,,,,,
11400,GEORGIA                  ,DOUGLAS,"-7,464","-6,827","-3,525","-3,905","-3,375",,,,,,
11410,GEORGIA                  ,EARLY,"-1,498",-149,-484,-462,437,,,,,,
11420,GEORGIA                  ,ECHOLS,0,0,0,-395,0,,,,,,
11421,GEORGIA                  ,EFFINGHAM,"-2,255","-2,402",-989,"-2,839","-3,508",,,,,,
11430,GEORGIA                  ,ELBERT,"-3,586","-1,650","-1,303",-689,2,,,,,,
11440,GEORGIA                  ,EMANUEL,"-4,506","-2,995","-5,493","-5,624","-2,753",,,,,,
11441,GEORGIA                  ,EVANS,-176,"-1,051","-1,375",-62,-170,,,,,,
11450,GEORGIA                  ,FANNIN,"-3,597","-3,261","-1,657","-2,410","-2,767",,,,,,
11451,GEORGIA                  ,FAYETTE,"-4,896","-4,322","-1,817","-2,108","-1,048",,,,,,
11460,GEORGIA                  ,FLOYD,"-7,159","-7,640","2,132","11,376","2,507",,,,,,
11461,GEORGIA                  ,FORSYTH,"-4,880","-5,174","-1,857","-1,547",-707,,,,,,
11462,GEORGIA                  ,FRANKLIN,"-2,264","-1,760","-1,574","-1,497","-2,942",,,,,,
11470,GEORGIA                  ,FULTON,"-70,119","-59,775","-36,604","-36,671","-37,484",,,,,,
11471,GEORGIA                  ,GILMER,"-1,742","-1,525",-442,-943,-420,,,,,,
11480,GEORGIA                  ,GLASCOCK,-418,-375,-193,0,-71,,,,,,
11490,GEORGIA                  ,GLYNN,"-16,845","-9,757","-10,815","-11,581","-11,819",,,,,,
11500,GEORGIA                  ,GORDON,"-1,921","-2,497","-2,245",-40,946,,,,,,
11510,GEORGIA                  ,GRADY,-587,-70,-335,-458,-314,,,,,,
11520,GEORGIA                  ,GREENE,"-1,038","-1,501","-1,501",-472,238,,,,,,
11530,GEORGIA                  ,GWINNETT,"-34,068","-27,047","-18,023","-8,082","-10,460",,,,,,
11540,GEORGIA                  ,HABERSHAM,-789,"-1,336","-1,718","-1,181",-160,,,,,,
11550,GEORGIA                  ,HALL,"-3,984","-1,401",-750,"-1,357","2,729",,,,,,
11560,GEORGIA                  ,HANCOCK,"-1,045",-288,-215,"-2,854",-436,,,,,,
11570,GEORGIA                  ,HARALSON,"-2,351","-2,455","-1,757",-586,"-1,039",,,,,,
11580,GEORGIA                  ,HARRIS,"-1,137","-1,031","-5,389","-5,950","-4,289",,,,,,
11581,GEORGIA                  ,HART,-914,"-1,955","-2,193",-284,-391,,,,,,
11590,GEORGIA                  ,HEARD,"-2,330","-3,396",-364,-343,-952,,,,,,
11591,GEORGIA                  ,HENRY,"-8,941","-9,128","-3,455","-4,303","-4,855",,,,,,
11600,GEORGIA                  ,HOUSTON,"-33,620","-28,327","-31,033","-12,800","-11,453",,,,,,
11601,GEORGIA                  ,IRWIN,-53,-726,-789,"-1,186",39,,,,,,
11610,GEORGIA                  ,JACKSON,"-11,043","-2,630","-3,281","-3,783","-2,329",,,,,,
11611,GEORGIA                  ,JASPER,"-1,236",-278,-338,-453,-381,,,,,,
11612,GEORGIA                  ,JEFF DAVIS,"-5,679","-1,151","-2,673","-1,036",-702,,,,,,
11620,GEORGIA                  ,JEFFERSON,"-4,260","-4,005","-2,580","-2,398","-2,352",,,,,,
11630,GEORGIA                  ,JENKINS,-449,-276,-520,-267,-119,,,,,,
11640,GEORGIA                  ,JOHNSON,-569,-458,-309,-933,-186,,,,,,
11650,GEORGIA                  ,JONES,"-1,627",347,-363,-297,-750,,,,,,
11651,GEORGIA                  ,LAMAR,-760,"-1,623",-507,-712,-321,,,,,,
11652,GEORGIA                  ,LANIER,-89,-739,1,0,"-1,260",,,,,,
11660,GEORGIA                  ,LAURENS,"-3,047","-2,315","-5,801","-3,528","-2,770",,,,,,
11670,GEORGIA                  ,LEE,325,-27,-126,-577,126,,,,,,
11680,GEORGIA                  ,LIBERTY,"-9,418","-5,503","-4,862","-2,946","-4,590",,,,,,
11690,GEORGIA                  ,LINCOLN,-5,-570,-210,"-1,124",-367,,,,,,
11691,GEORGIA                  ,LONG,-236,-87,-116,-571,-175,,,,,,
11700,GEORGIA                  ,LOWNDES,"-13,307","-16,830","-13,229","-15,339","-12,865",,,,,,
11701,GEORGIA                  ,LUMPKIN,"-1,393",-781,"-1,278","-1,023",-64,,,,,,
11702,GEORGIA                  ,MCDUFFIE,"-1,101","-1,987","-1,140",-438,-622,,,,,,
11703,GEORGIA                  ,MCINTOSH,"-4,492","-3,009",-528,-139,-843,,,,,,
11710,GEORGIA                  ,MACON,"-1,033","-1,731",-541,"-1,308",-493,,,,,,
11720,GEORGIA                  ,MADISON,"-2,004","-1,375","-2,294","-2,326","-2,270",,,,,,
11730,GEORGIA                  ,MARION,-841,"-1,214",-407,-961,-884,,,,,,
11740,GEORGIA                  ,MERIWETHER,"-1,511","-1,402",-527,"-2,065",-718,,,,,,
11741,GEORGIA                  ,MILLER,-172,-318,"-1,048","-1,224",-160,,,,,,
11750,GEORGIA                  ,MITCHELL,77,-358,"-2,257","-2,101",-235,,,,,,
11760,GEORGIA                  ,MONROE,"-5,682","-2,403","-1,829",-694,29,,,,,,
11770,GEORGIA                  ,MONTGOMERY,-403,-578,-828,-835,"-1,093",,,,,,
11771,GEORGIA                  ,MORGAN,-275,-384,-686,-825,-941,,,,,,
11772,GEORGIA                  ,MURRAY,-974,"-2,157",-507,"1,188",631,,,,,,
11780,GEORGIA                  ,MUSCOGEE,"-29,114","-28,636","-41,132","-62,852","-57,943",,,,,,
11790,GEORGIA                  ,NEWTON,"-7,822","-6,160","-5,608","-5,865","-3,389",,,,,,
11800,GEORGIA                  ,OCONEE,"-4,303",-460,-811,-874,-92,,,,,,
11801,GEORGIA                  ,OGLETHORPE,-634,-124,0,-398,-782,,,,,,
11810,GEORGIA                  ,PAULDING,"-5,893","-3,349","-1,421","-1,734",-890,,,,,,
11811,GEORGIA                  ,PEACH,"-6,891","-7,819","-11,104","-2,790","-3,759",,,,,,
11812,GEORGIA                  ,PICKENS,"-5,128","-3,715","-1,451",-845,-742,,,,,,
11820,GEORGIA                  ,PIERCE,-983,"-1,193","-1,464",-58,"-1,188",,,,,,
11821,GEORGIA                  ,PIKE,"-1,336",-891,"-1,796",-228,-460,,,,,,
11830,GEORGIA                  ,POLK,"-5,170","-4,847","-3,396","-1,767",551,,,,,,
11831,GEORGIA                  ,PULASKI,-803,-557,"-1,897",-732,"-2,001",,,,,,
11832,GEORGIA                  ,PUTNAM,-219,"-1,761",-490,-543,-488,,,,,,
11833,GEORGIA                  ,QUITMAN,0,0,0,-92,0,,,,,,
11834,GEORGIA                  ,RABUN,"-3,243","-2,630","-3,141","-2,017",-854,,,,,,
11835,GEORGIA                  ,RANDOLPH,-849,-279,0,-171,-52,,,,,,
11840,GEORGIA                  ,RICHMOND,"-27,810","-22,981","-33,014","-50,270","-35,636",,,,,,
11841,GEORGIA                  ,ROCKDALE,"-3,912","-3,464","-4,858","-2,983","-2,516",,,,,,
11842,GEORGIA                  ,SCHLEY,-511,-513,-113,-30,-198,,,,,,
11850,GEORGIA                  ,SCREVEN,"-1,024",-165,-498,-144,-83,,,,,,
11851,GEORGIA                  ,SEMINOLE,-962,-399,"-2,090",-460,-54,,,,,,
11860,GEORGIA                  ,SPALDING,"-5,626","-5,973","-4,748","-5,348","-3,010",,,,,,
11861,GEORGIA                  ,STEPHENS,"-4,185","-5,735","-2,747","-2,538","-1,014",,,,,,
11862,GEORGIA                  ,STEWART,-437,-405,-688,-515,0,,,,,,
11870,GEORGIA                  ,SUMTER,"-2,614","-1,965","-1,152","-1,408","-1,332",,,,,,
11880,GEORGIA                  ,TALBOT,-986,"-1,941",-542,"-3,737",0,,,,,,
11881,GEORGIA                  ,TALIAFERRO,-18,-27,0,-42,-116,,,,,,
11882,GEORGIA                  ,TATTNALL,"-3,052","-2,877","-3,503","-2,019","-1,820",,,,,,
11883,GEORGIA                  ,TAYLOR,"-2,322",-549,"-1,645",-915,-161,,,,,,
11884,GEORGIA                  ,TELFAIR,"-2,310","-1,908","-4,183",-778,-510,,,,,,
11885,GEORGIA                  ,TERRELL,-87,259,-36,-167,259,,,,,,
11890,GEORGIA                  ,THOMAS,"-3,737","-3,269","-1,007","-4,382","-1,154",,,,,,
11900,GEORGIA                  ,TIFT,"-4,291","-2,012","-2,460","-3,818","-1,252",,,,,,
11901,GEORGIA                  ,TOOMBS,"-2,465","-3,967","-2,065","-2,103","-1,253",,,,,,
11902,GEORGIA                  ,TOWNS,-663,-889,"-1,337",-51,-177,,,,,,
11903,GEORGIA                  ,TREUTLEN,-313,-78,-294,-312,0,,,,,,
11910,GEORGIA                  ,TROUP,"-3,780","-4,083","-3,757","-7,336","-2,977",,,,,,
11911,GEORGIA                  ,TURNER,"-2,443",-652,-455,-332,-255,,,,,,
11912,GEORGIA                  ,TWIGGS,"-2,932","-5,077","-3,302","-1,007",-387,,,,,,
11913,GEORGIA                  ,UNION,"-1,207",-554,-129,-474,"-1,287",,,,,,
11920,GEORGIA                  ,UPSON,"-2,152","-1,900","-2,552","-2,014",-359,,,,,,
11921,GEORGIA                  ,WALKER,"-6,093","-3,327","-2,585","-2,223","2,777",,,,,,
