AGED -- REPRICING ADJUSTMENTS TO THE 2008-2012 SKILLED NURSING FACILITY REIMBURSEMENT DATA TO REFLECT THE MOST CURRENT WAGE INDEX,,,,,,,,,,,,,
CODE,STATE,COUNTY,ADJUSTMENT TO PART A REIMBURSEMENT,,,,,,,,,,
14992,ILLINOIS                 ,WOODFORD,"-150,357","-134,677","-167,842","-182,942","-85,026",,,,,,
15000,INDIANA                  ,ADAMS,"-13,425","2,417","1,909","3,306","-13,886",,,,,,
15010,INDIANA                  ,ALLEN,"-455,580","-210,518","-180,382","-715,468","-757,346",,,,,,
15020,INDIANA                  ,BARTHOLOMEW,"113,366","75,439","174,589","205,226","98,211",,,,,,
15030,INDIANA                  ,BENTON,"100,988","57,246","92,740","73,651","44,519",,,,,,
15040,INDIANA                  ,BLACKFORD,"10,798","4,270","11,921","22,239","16,658",,,,,,
15050,INDIANA                  ,BOONE,"96,967","101,282","151,159","181,768","139,023",,,,,,
15060,INDIANA                  ,BROWN,"13,468","14,085","18,620","21,766","24,047",,,,,,
15070,INDIANA                  ,CARROLL,"74,977","52,090","51,652","67,377","50,332",,,,,,
15080,INDIANA                  ,CASS,"-17,804","4,119","-12,008","39,803","-3,494",,,,,,
15090,INDIANA                  ,CLARK,"-226,183","-306,800","-97,247","-48,787","-37,060",,,,,,
15100,INDIANA                  ,CLAY,"186,056","121,814","159,500","169,893","159,928",,,,,,
15110,INDIANA                  ,CLINTON,"12,395","18,077","24,678","58,268","12,372",,,,,,
15120,INDIANA                  ,CRAWFORD,"-13,165","-12,338",-764,"8,589","8,488",,,,,,
15130,INDIANA                  ,DAVIESS,"-7,357","9,723","9,733","31,943",-66,,,,,,
15140,INDIANA                  ,DEARBORN,"-81,324","-40,038","-17,326","-47,579","6,102",,,,,,
15150,INDIANA                  ,DECATUR,"2,894","12,246","14,383","30,245","3,539",,,,,,
15160,INDIANA                  ,DE KALB,"-19,058","1,484",752,"7,196","-13,927",,,,,,
15170,INDIANA                  ,DELAWARE,"444,057","292,850","409,201","686,962","650,431",,,,,,
15180,INDIANA                  ,DUBOIS,"-19,659","7,963","12,149","56,520","-10,614",,,,,,
15190,INDIANA                  ,ELKHART,"-311,429","-256,853","-193,163","-159,915","1,181",,,,,,
15200,INDIANA                  ,FAYETTE,"-8,053","4,727","9,233","25,514","-1,343",,,,,,
15210,INDIANA                  ,FLOYD,"-171,754","-218,198","-70,159","-38,338","-31,676",,,,,,
15220,INDIANA                  ,FOUNTAIN,"20,044","24,239","19,927","40,049","17,815",,,,,,
15230,INDIANA                  ,FRANKLIN,"-28,813","-13,717","-6,086","-5,617","1,278",,,,,,
15240,INDIANA                  ,FULTON,"-8,109","4,005",494,"12,874","-1,268",,,,,,
15250,INDIANA                  ,GIBSON,"-95,245","-88,733","-39,825","-32,000","-63,367",,,,,,
15260,INDIANA                  ,GRANT,"-14,130","19,068","22,413","73,249","5,722",,,,,,
15270,INDIANA                  ,GREENE,"116,563","107,618","99,934","130,519","176,867",,,,,,
15280,INDIANA                  ,HAMILTON,"213,997","235,185","363,916","493,105","431,987",,,,,,
15290,INDIANA                  ,HANCOCK,"117,705","123,616","211,379","248,687","188,044",,,,,,
15300,INDIANA                  ,HARRISON,"-92,950","-113,204","-34,483","-17,622","-15,969",,,,,,
15310,INDIANA                  ,HENDRICKS,"211,393","201,390","303,924","390,534","323,382",,,,,,
15320,INDIANA                  ,HENRY,"14,569","48,681","53,951","88,243","43,384",,,,,,
15330,INDIANA                  ,HOWARD,"-335,449","-322,779","-490,359","-61,718","-1,683",,,,,,
15340,INDIANA                  ,HUNTINGTON,"-24,567","-2,299",985,"-3,782","-22,204",,,,,,
15350,INDIANA                  ,JACKSON,"-6,124","9,858","9,450","35,891","-1,217",,,,,,
15360,INDIANA                  ,JASPER,"57,814","44,807","60,675","108,352","54,725",,,,,,
15370,INDIANA                  ,JAY,"11,245","10,571","23,152","43,283","18,039",,,,,,
15380,INDIANA                  ,JEFFERSON,"-16,728","5,884","7,537","27,931","-5,903",,,,,,
15390,INDIANA                  ,JENNINGS,"7,696","7,815","11,994","22,105","6,216",,,,,,
15400,INDIANA                  ,JOHNSON,"234,716","263,302","386,640","475,042","363,634",,,,,,
15410,INDIANA                  ,KNOX,"-7,479","12,114","13,852","53,964","-1,029",,,,,,
15420,INDIANA                  ,KOSCIUSKO,"-30,364","6,519","4,229","32,525","-12,386",,,,,,
15430,INDIANA                  ,LAGRANGE,"-6,271",371,"1,839","2,516","-5,718",,,,,,
15440,INDIANA                  ,LAKE,"530,986","487,381","585,212","1,012,599","645,564",,,,,,
15450,INDIANA                  ,LA PORTE,"158,603","-1,309","-115,014","-185,896","-149,456",,,,,,
15460,INDIANA                  ,LAWRENCE,"-7,935","23,197","20,649","62,272","13,819",,,,,,
15470,INDIANA                  ,MADISON,"944,695","998,068","779,872","762,747","478,517",,,,,,
15480,INDIANA                  ,MARION,"1,538,877","1,568,951","2,590,773","3,153,789","2,448,053",,,,,,
15490,INDIANA                  ,MARSHALL,"-19,586",912,689,"20,943","-6,153",,,,,,
15500,INDIANA                  ,MARTIN,"-2,248","3,330","5,805","9,934",-877,,,,,,
15510,INDIANA                  ,MIAMI,"-22,348","-5,826","-10,996","23,824","-1,788",,,,,,
15520,INDIANA                  ,MONROE,"230,767","192,686","215,255","300,912","408,966",,,,,,
15530,INDIANA                  ,MONTGOMERY,"17,574","30,249","43,601","71,969","39,648",,,,,,
15540,INDIANA                  ,MORGAN,"115,177","110,858","205,780","246,485","175,483",,,,,,
15550,INDIANA                  ,NEWTON,"27,576","15,456","31,846","51,136","20,587",,,,,,
15560,INDIANA                  ,NOBLE,"-15,191","1,060",-460,"6,266","-20,058",,,,,,
15570,INDIANA                  ,OHIO,"-17,081","-10,526","-6,126","-11,579",292,,,,,,
15580,INDIANA                  ,ORANGE,"-6,808","3,504","4,897","21,712","1,742",,,,,,
15590,INDIANA                  ,OWEN,"38,390","46,071","46,848","63,862","78,573",,,,,,
15600,INDIANA                  ,PARKE,"65,418","38,235","57,846","53,461","41,706",,,,,,
15610,INDIANA                  ,PERRY,"-18,827","1,137","-1,868","22,817","-6,947",,,,,,
15620,INDIANA                  ,PIKE,"-9,104","2,877","3,738","14,763","-5,659",,,,,,
15630,INDIANA                  ,PORTER,"196,277","164,594","202,251","354,361","211,037",,,,,,
15640,INDIANA                  ,POSEY,"-55,537","-54,543","-26,252","-23,758","-53,056",,,,,,
15650,INDIANA                  ,PULASKI,"-3,126","4,612","6,822","10,739",-982,,,,,,
15660,INDIANA                  ,PUTNAM,"66,891","67,113","100,373","140,057","113,668",,,,,,
15670,INDIANA                  ,RANDOLPH,807,"10,770","19,543","47,315","15,190",,,,,,
15680,INDIANA                  ,RIPLEY,"-16,319",113,"2,711","14,089",-528,,,,,,
15690,INDIANA                  ,RUSH,"5,206","7,983","10,741","37,222","19,908",,,,,,
15700,INDIANA                  ,ST. JOSEPH,"-409,330","-529,575","-575,073","-765,041","-44,174",,,,,,
15710,INDIANA                  ,SCOTT,"-11,090",782,"7,390","22,125","-5,090",,,,,,
15720,INDIANA                  ,SHELBY,"87,641","80,323","162,306","197,684","175,545",,,,,,
15730,INDIANA                  ,SPENCER,"-27,647","-11,516","-3,931","3,068","-10,918",,,,,,
15740,INDIANA                  ,STARKE,"-1,993","5,504",9,"13,312","-1,727",,,,,,
15750,INDIANA                  ,STEUBEN,"-18,450","2,187","-2,489","3,604","-7,125",,,,,,
15760,INDIANA                  ,SULLIVAN,"124,236","88,071","118,139","102,696","90,558",,,,,,
15770,INDIANA                  ,SWITZERLAND,"-5,650",510,"1,857","6,302","-1,409",,,,,,
15780,INDIANA                  ,TIPPECANOE,"855,467","649,608","764,940","754,070","456,422",,,,,,
15790,INDIANA                  ,TIPTON,"-37,425","-34,459","-39,231",-833,"8,080",,,,,,
15800,INDIANA                  ,UNION,"-5,537",399,-692,"2,239",-289,,,,,,
15810,INDIANA                  ,VANDERBURGH,"-450,597","-448,804","-205,279","-194,600","-370,930",,,,,,
15820,INDIANA                  ,VERMILLION,"93,771","86,113","86,275","76,463","62,386",,,,,,
15830,INDIANA                  ,VIGO,"734,711","626,382","688,611","648,916","610,437",,,,,,
15840,INDIANA                  ,WABASH,"-14,504","6,177","6,021","21,241","-6,966",,,,,,
15850,INDIANA                  ,WARREN,"8,574","13,543","9,697","13,017",984,,,,,,
15860,INDIANA                  ,WARRICK,"-137,130","-113,078","-51,674","-55,373","-92,300",,,,,,
15870,INDIANA                  ,WASHINGTON,"-43,561","-65,300","-20,203","-6,157","-6,988",,,,,,
15880,INDIANA                  ,WAYNE,"-23,792","21,935","26,975","86,937","-6,726",,,,,,
15890,INDIANA                  ,WELLS,"-51,169","-23,373","-15,486","-67,270","-71,215",,,,,,
15900,INDIANA                  ,WHITE,"40,234","40,572","43,318","51,839","19,227",,,,,,
15910,INDIANA                  ,WHITLEY,"-38,151","-15,080","-13,005","-29,791","-56,076",,,,,,
16000,IOWA                     ,ADAIR,"-4,145","-8,258","-6,444","-4,406","-4,534",,,,,,
16010,IOWA                     ,ADAMS,"-1,669","-7,701","-3,593","-1,816","-2,794",,,,,,
16020,IOWA                     ,ALLAMAKEE,"-12,252","-19,070","-10,325","-7,257","-2,759",,,,,,
16030,IOWA                     ,APPANOOSE,"-10,283","-18,193","-10,205","-8,636","-5,722",,,,,,
16040,IOWA                     ,AUDUBON,"-3,421","-9,153","-5,088","-3,939","-4,137",,,,,,
16050,IOWA                     ,BENTON,"4,315","-1,373",-31,"6,891","4,534",,,,,,
16060,IOWA                     ,BLACK HAWK,"-131,524","-125,896","-125,314","-103,472","-41,712",,,,,,
16070,IOWA                     ,BOONE,"-17,625","-30,444","-15,997","-18,238","-20,807",,,,,,
16080,IOWA                     ,BREMER,"-21,458","-19,708","-13,969","-12,085","-9,271",,,,,,
16090,IOWA                     ,BUCHANAN,"-17,185","-26,898","-14,101","-11,574","-8,598",,,,,,
16100,IOWA                     ,BUENA VISTA,"-12,793","-25,174","-14,518","-9,405","-8,671",,,,,,
16110,IOWA                     ,BUTLER,"-25,478","-32,945","-19,459","-12,409","-4,997",,,,,,
16120,IOWA                     ,CALHOUN,"-15,179","-24,560","-14,040","-10,684","-8,169",,,,,,
16130,IOWA                     ,CARROLL,"-23,744","-34,249","-15,127","-13,844","-14,767",,,,,,
16140,IOWA                     ,CASS,"-18,952","-28,980","-13,658","-10,128","-11,707",,,,,,
16150,IOWA                     ,CEDAR,-944,"-13,369","-1,192","3,923","-7,443",,,,,,
16160,IOWA                     ,CERRO GORDO,"-50,778","-76,809","-47,388","-33,725","-22,461",,,,,,
16170,IOWA                     ,CHEROKEE,"-11,069","-14,614","-11,211","-5,443","-6,650",,,,,,
16180,IOWA                     ,CHICKASAW,"-17,808","-30,343","-11,678","-11,967","-8,915",,,,,,
16190,IOWA                     ,CLARKE,"-1,334","-6,336","-4,268","-4,659","-5,573",,,,,,
16200,IOWA                     ,CLAY,"-12,546","-20,728","-13,020","-11,498","-10,222",,,,,,
16210,IOWA                     ,CLAYTON,"-20,775","-25,310","-12,459","-12,933","-12,707",,,,,,
16220,IOWA                     ,CLINTON,"-43,839","-82,264","-42,016","-39,983","-35,074",,,,,,
16230,IOWA                     ,CRAWFORD,"-15,648","-27,548","-17,490","-11,257","-11,124",,,,,,
16240,IOWA                     ,DALLAS,"4,535","-26,702","-31,744","-45,343","-41,494",,,,,,
16250,IOWA                     ,DAVIS,"-3,743","-5,336","-4,926","-3,053","-2,877",,,,,,
16260,IOWA                     ,DECATUR,"-1,660","-5,332","-5,820","-3,109","-1,386",,,,,,
16270,IOWA                     ,DELAWARE,"-8,663","-13,344","-7,269","-5,294","-4,127",,,,,,
16280,IOWA                     ,DES MOINES,"-51,210","-87,259","-39,088","-33,895","-24,773",,,,,,
16290,IOWA                     ,DICKINSON,"-12,263","-24,482","-13,751","-15,040","-11,072",,,,,,
16300,IOWA                     ,DUBUQUE,"-47,773","163,825","-37,103","20,987","66,642",,,,,,
16310,IOWA                     ,EMMET,"-11,354","-23,729","-9,701","-8,953","-11,738",,,,,,
16320,IOWA                     ,FAYETTE,"-20,998","-31,372","-17,009","-13,876","-8,330",,,,,,
16330,IOWA                     ,FLOYD,"-17,984","-28,209","-15,542","-14,070","-10,000",,,,,,
16340,IOWA                     ,FRANKLIN,"-8,009","-12,438","-6,234","-3,140","-4,770",,,,,,
16350,IOWA                     ,FREMONT,"-4,873","-7,784","-5,687","-4,224","-6,357",,,,,,
16360,IOWA                     ,GREENE,"-6,438","-11,804","-7,321","-4,545","-4,016",,,,,,
16370,IOWA                     ,GRUNDY,"-12,210","-10,646","-10,526","-5,334","-3,335",,,,,,
16380,IOWA                     ,GUTHRIE,"1,376","-13,360","-17,628","-16,395","-17,187",,,,,,
16390,IOWA                     ,HAMILTON,"-19,948","-24,120","-16,670","-18,239","-16,607",,,,,,
16400,IOWA                     ,HANCOCK,"-8,153","-17,689","-8,952","-9,012","-5,459",,,,,,
16410,IOWA                     ,HARDIN,"-32,672","-49,605","-32,255","-23,410","-17,229",,,,,,
16420,IOWA                     ,HARRISON,"19,563","30,950","21,497","15,591","-17,199",,,,,,
16430,IOWA                     ,HENRY,"-10,296","-15,547","-7,713","-7,436","-8,849",,,,,,
16440,IOWA                     ,HOWARD,"-6,373","-13,030","-7,347","-5,624","-3,469",,,,,,
16450,IOWA                     ,HUMBOLDT,"-6,277","-11,058","-8,138","-4,779","-3,314",,,,,,
16460,IOWA                     ,IDA,"-12,480","-17,958","-8,531","-4,624","-6,539",,,,,,
16470,IOWA                     ,IOWA,"-2,525","-9,885","-4,547","-3,827","-5,342",,,,,,
16480,IOWA                     ,JACKSON,"-22,076","-15,978","-16,072","-7,350","-5,396",,,,,,
16490,IOWA                     ,JASPER,"-27,986","-58,025","-38,285","-33,618","-26,863",,,,,,
16500,IOWA                     ,JEFFERSON,"-5,606","-5,785","-2,061","-4,199","-4,525",,,,,,
16510,IOWA                     ,JOHNSON,"66,414","90,112","76,523","40,849","-74,333",,,,,,
16520,IOWA                     ,JONES,"4,804","3,485","2,269","8,599","5,081",,,,,,
16530,IOWA                     ,KEOKUK,"-4,132","-3,636","-1,998","-4,607","-8,476",,,,,,
16540,IOWA                     ,KOSSUTH,"-16,451","-22,801","-16,165","-10,102","-3,964",,,,,,
16550,IOWA                     ,LEE,"-41,687","-66,100","-33,580","-30,352","-18,025",,,,,,
16560,IOWA                     ,LINN,"68,258","18,022","9,473","114,515","88,495",,,,,,
16570,IOWA                     ,LOUISA,"-8,065","-17,650","-9,765","-6,278","-9,096",,,,,,
16580,IOWA                     ,LUCAS,"-3,281","-10,829","-7,213","-4,644","-6,710",,,,,,
16590,IOWA                     ,LYON,"-15,738","-25,637","-12,304","-22,836","-6,954",,,,,,
16600,IOWA                     ,MADISON,"1,606","-8,487","-11,037","-11,679","-9,732",,,,,,
16610,IOWA                     ,MAHASKA,"-15,304","-28,583","-13,458","-11,335","-10,678",,,,,,
16620,IOWA                     ,MARION,"-16,172","-34,899","-25,605","-25,453","-19,993",,,,,,
16630,IOWA                     ,MARSHALL,"-30,148","-58,908","-34,949","-30,613","-32,045",,,,,,
16640,IOWA                     ,MILLS,"14,058","17,177","6,818","5,931","-12,167",,,,,,
16650,IOWA                     ,MITCHELL,"-4,704","-24,314","-11,914","-8,473","-8,981",,,,,,
16660,IOWA                     ,MONONA,"-13,280","-18,815","-7,144","-6,881","-7,053",,,,,,
16670,IOWA                     ,MONROE,"-2,794","-9,425","-6,299","-4,538","-4,053",,,,,,
16680,IOWA                     ,MONTGOMERY,"-13,010","-27,269","-14,930","-9,735","-9,690",,,,,,
16690,IOWA                     ,MUSCATINE,"-24,505","-50,467","-31,851","-24,677","-20,542",,,,,,
16700,IOWA                     ,O'BRIEN,"-6,186","-12,728","-6,705","-6,064","-6,284",,,,,,
16710,IOWA                     ,OSCEOLA,"-6,320","-5,102","-4,198","-4,161","-2,490",,,,,,
16720,IOWA                     ,PAGE,"-24,829","-35,438","-18,098","-15,327","-17,161",,,,,,
16730,IOWA                     ,PALO ALTO,"-7,334","-17,907","-7,450","-7,805","-5,267",,,,,,
16740,IOWA                     ,PLYMOUTH,"-11,417","-23,984","-14,335","-13,710","-12,671",,,,,,
16750,IOWA                     ,POCAHONTAS,"-8,337","-17,116","-8,315","-5,391","-3,748",,,,,,
16760,IOWA                     ,POLK,"130,671","-264,623","-396,627","-460,726","-591,527",,,,,,
16770,IOWA                     ,POTTAWATTAMIE,"97,165","134,914","77,924","62,800","-79,911",,,,,,
16780,IOWA                     ,POWESHIEK,"-16,897","-30,224","-16,925","-13,864","-8,348",,,,,,
16790,IOWA                     ,RINGGOLD,"-3,226","-3,555","-1,869","-1,362","-2,168",,,,,,
16800,IOWA                     ,SAC,"-29,234","-45,442","-25,818","-21,197","-15,242",,,,,,
16810,IOWA                     ,SCOTT,"345,574","728,263","790,259","674,316","175,430",,,,,,
16820,IOWA                     ,SHELBY,"-11,982","-26,848","-10,794","-6,686","-10,084",,,,,,
16830,IOWA                     ,SIOUX,"-14,097","-22,123","-8,495","-11,851","-9,234",,,,,,
16840,IOWA                     ,STORY,"-78,358","-22,274","-39,702","-124,720","-101,951",,,,,,
16850,IOWA                     ,TAMA,"-20,496","-31,036","-22,829","-12,131","-9,926",,,,,,
16860,IOWA                     ,TAYLOR,"-6,734","-9,185","-5,333","-3,909","-4,763",,,,,,
16870,IOWA                     ,UNION,"-10,922","-14,424","-9,233","-9,153","-7,831",,,,,,
16880,IOWA                     ,VAN BUREN,"-6,172","-14,227","-3,343","-3,346","-1,939",,,,,,
16890,IOWA                     ,WAPELLO,"-31,854","-58,161","-30,117","-22,932","-24,534",,,,,,
16900,IOWA                     ,WARREN,"12,371","-32,715","-47,753","-52,270","-67,465",,,,,,
16910,IOWA                     ,WASHINGTON,"26,673","28,238","21,104","4,082","-23,561",,,,,,
16920,IOWA                     ,WAYNE,"-4,914","-8,244","-3,495","-2,471","-1,393",,,,,,
16930,IOWA                     ,WEBSTER,"-50,921","-94,516","-44,386","-38,072","-28,519",,,,,,
16940,IOWA                     ,WINNEBAGO,"-16,120","-24,762","-13,953","-13,401","-7,751",,,,,,
16950,IOWA                     ,WINNESHIEK,"-11,231","-23,273","-12,936","-12,420","-8,731",,,,,,
16960,IOWA                     ,WOODBURY,"-13,045","65,683","21,728","-17,534","-109,575",,,,,,
16970,IOWA                     ,WORTH,"-7,959","-16,212","-8,592","-6,028","-3,558",,,,,,
16980,IOWA                     ,WRIGHT,"-15,723","-24,003","-12,833","-8,018","-11,359",,,,,,
17000,KANSAS                   ,ALLEN,"-12,694","-22,255","-25,806","-10,897","-13,072",,,,,,
17010,KANSAS                   ,ANDERSON,"-3,230","-7,900","-11,938","-7,724","-8,126",,,,,,
17020,KANSAS                   ,ATCHISON,"1,349","-13,868","-15,238","-7,362","-6,904",,,,,,
17030,KANSAS                   ,BARBER,-467,"-2,374","-3,637","-1,431",-3,,,,,,
17040,KANSAS                   ,BARTON,"-11,933","-20,631","-28,908","-12,400","-11,665",,,,,,
17050,KANSAS                   ,BOURBON,"-4,796","-10,222","-14,875","-5,683","-7,503",,,,,,
17060,KANSAS                   ,BROWN,"2,227","-4,305","-4,858","-2,416","-2,081",,,,,,
17070,KANSAS                   ,BUTLER,"-101,796","-114,767","-88,490","-63,935","-6,744",,,,,,
17080,KANSAS                   ,CHASE,"-2,063","-3,908","-5,999","-2,599","-2,496",,,,,,
17090,KANSAS                   ,CHAUTAUQUA,"-3,328","-6,538","-8,177","-4,947","-6,261",,,,,,
17100,KANSAS                   ,CHEROKEE,"-27,318","-52,328","-34,611","-14,330","-17,404",,,,,,
17110,KANSAS                   ,CHEYENNE,"-1,085","-2,582","-4,194","-3,341","-2,826",,,,,,
17120,KANSAS                   ,CLARK,-162,-196,-916,-265,-188,,,,,,
17130,KANSAS                   ,CLAY,"-5,415","-5,408","-11,526","-3,630","-5,030",,,,,,
17140,KANSAS                   ,CLOUD,"-5,810","-12,310","-16,712","-5,768","-7,757",,,,,,
17150,KANSAS                   ,COFFEY,"-1,999","-6,396","-11,369","-3,186","-6,157",,,,,,
17160,KANSAS                   ,COMANCHE,-341,-429,-1,-24,-773,,,,,,
17170,KANSAS                   ,COWLEY,"-12,149","-29,369","-32,978","-18,402","-14,128",,,,,,
17180,KANSAS                   ,CRAWFORD,"-32,631","-48,737","-56,415","-21,596","-27,379",,,,,,
17190,KANSAS                   ,DECATUR,-69,-597,-615,-464,-567,,,,,,
17200,KANSAS                   ,DICKINSON,"-7,334","-11,055","-13,297","-5,609","-4,997",,,,,,
17210,KANSAS                   ,DONIPHAN,"44,632","-39,976","-33,122","-43,661","-14,339",,,,,,
17220,KANSAS                   ,DOUGLAS,"103,937","54,884","3,517","5,472","-57,268",,,,,,
17230,KANSAS                   ,EDWARDS,-829,"-1,714","-3,111","-1,193",-871,,,,,,
17240,KANSAS                   ,ELK,"-3,027","-7,268","-5,609","-1,803","-2,887",,,,,,
17250,KANSAS                   ,ELLIS,"-8,395","-15,991","-28,290","-11,161","-16,797",,,,,,
17260,KANSAS                   ,ELLSWORTH,"-5,299","-12,850","-11,875","-4,722","-6,982",,,,,,
17270,KANSAS                   ,FINNEY,"-5,934","-14,225","-18,981","-9,124","-11,940",,,,,,
17280,KANSAS                   ,FORD,"-7,364","-14,010","-19,238","-8,632","-12,506",,,,,,
17290,KANSAS                   ,FRANKLIN,"-5,091","-28,576","-36,620","-36,801","-31,007",,,,,,
17300,KANSAS                   ,GEARY,"-1,542","-4,720","-10,983","-3,119","-4,162",,,,,,
17310,KANSAS                   ,GOVE,-377,-774,-874,-609,-232,,,,,,
17320,KANSAS                   ,GRAHAM,"-1,332",-201,"-1,182",-870,-468,,,,,,
17330,KANSAS                   ,GRANT,-331,-904,"-1,833","-1,913",-384,,,,,,
17340,KANSAS                   ,GRAY,"-2,123","-1,728","-4,167",-786,"-2,107",,,,,,
17350,KANSAS                   ,GREELEY,-434,-91,-338,-168,-58,,,,,,
17360,KANSAS                   ,GREENWOOD,"-3,591","-8,839","-13,475","-5,192","-7,396",,,,,,
17370,KANSAS                   ,HAMILTON,-107,-151,"-1,042",-287,-317,,,,,,
17380,KANSAS                   ,HARPER,"-1,628","-1,951","-2,868",-707,-62,,,,,,
17390,KANSAS                   ,HARVEY,"-88,555","-87,157","-68,984","-40,617","-6,601",,,,,,
17391,KANSAS                   ,HASKELL,-676,"-1,180","-1,932",-306,-704,,,,,,
17410,KANSAS                   ,HODGEMAN,0,-308,25,-295,-340,,,,,,
17420,KANSAS                   ,JACKSON,"17,063","5,381","-2,148","3,041","6,776",,,,,,
17430,KANSAS                   ,JEFFERSON,"17,362","4,580","-1,315","1,409","3,701",,,,,,
17440,KANSAS                   ,JEWELL,-311,-459,-830,"-1,159",-151,,,,,,
17450,KANSAS                   ,JOHNSON,"-197,573","-426,064","-579,106","-593,057","-465,222",,,,,,
17451,KANSAS                   ,KEARNY,-157,-428,-46,-361,-368,,,,,,
17470,KANSAS                   ,KINGMAN,"-2,392","-4,459","-5,301","-2,365","-3,395",,,,,,
17480,KANSAS                   ,KIOWA,"-1,143","-1,221","-1,650",-571,"-1,050",,,,,,
17490,KANSAS                   ,LABETTE,"-14,640","-26,182","-29,524","-8,764","-13,834",,,,,,
17500,KANSAS                   ,LANE,-391,-117,"-1,206",-317,-122,,,,,,
17510,KANSAS                   ,LEAVENWORTH,"-21,999","-51,511","-75,164","-71,663","-51,433",,,,,,
17520,KANSAS                   ,LINCOLN,"-2,742","-4,206","-6,501","-3,287","-2,995",,,,,,
17530,KANSAS                   ,LINN,"-5,860","-15,986","-14,370","-17,322","-11,869",,,,,,
17540,KANSAS                   ,LOGAN,-381,"-3,080","-1,096","-1,919",-352,,,,,,
17550,KANSAS                   ,LYON,80,"-21,121","-34,946","-11,744","-13,824",,,,,,
17560,KANSAS                   ,MCPHERSON,"-12,483","-25,906","-36,197","-16,050","-17,016",,,,,,
17570,KANSAS                   ,MARION,"-11,322","-13,476","-16,662","-8,801","-7,379",,,,,,
17580,KANSAS                   ,MARSHALL,"-4,405","-11,255","-14,541","-5,360","-5,795",,,,,,
17590,KANSAS                   ,MEADE,56,-423,-140,-218,-486,,,,,,
17600,KANSAS                   ,MIAMI,"-19,161","-33,843","-42,173","-41,962","-37,258",,,,,,
17610,KANSAS                   ,MITCHELL,"-4,117","-6,269","-8,912","-3,355","-4,074",,,,,,
17620,KANSAS                   ,MONTGOMERY,"-21,475","-54,570","-78,191","-30,396","-38,362",,,,,,
17630,KANSAS                   ,MORRIS,"-1,989","-5,376","-7,973","-3,586","-3,715",,,,,,
17640,KANSAS                   ,MORTON,66,"-1,390","-1,307","-1,498",-341,,,,,,
17650,KANSAS                   ,NEMAHA,"-2,459","-7,678","-12,280","-5,210","-6,700",,,,,,
17660,KANSAS                   ,NEOSHO,"-9,798","-24,648","-26,825","-9,023","-14,464",,,,,,
17670,KANSAS                   ,NESS,-332,-583,-174,111,-72,,,,,,
17680,KANSAS                   ,NORTON,"-1,160",709,"-4,511",-980,"-3,127",,,,,,
17690,KANSAS                   ,OSAGE,"19,995","10,211","-3,884","2,687","9,930",,,,,,
17700,KANSAS                   ,OSBORNE,"-3,791","-5,693","-6,216","-3,105","-3,400",,,,,,
17710,KANSAS                   ,OTTAWA,"-1,230","-2,445","-4,349","-1,780","-2,626",,,,,,
17720,KANSAS                   ,PAWNEE,"-2,126","-2,606","-2,596","-1,782","-1,234",,,,,,
17730,KANSAS                   ,PHILLIPS,-622,-542,"-1,969",-637,-735,,,,,,
17740,KANSAS                   ,POTTAWATOMIE,"5,572",931,"-2,460","-1,120","-2,936",,,,,,
17750,KANSAS                   ,PRATT,"-4,996","-7,119","-14,315","-4,794","-5,629",,,,,,
17760,KANSAS                   ,RAWLINS,"-1,994","-2,701","-3,234","-2,598","-2,355",,,,,,
17770,KANSAS                   ,RENO,"-38,238","-76,989","-93,959","-37,626","-44,748",,,,,,
17780,KANSAS                   ,REPUBLIC,"-3,547","-5,800","-7,768","-3,738","-5,987",,,,,,
17790,KANSAS                   ,RICE,"-3,421","-12,533","-14,109","-5,994","-5,383",,,,,,
17800,KANSAS                   ,RILEY,"1,204","-3,383","-10,862","-6,347","-11,045",,,,,,
17810,KANSAS                   ,ROOKS,"-1,944","-1,674","-2,842","-2,216","-1,541",,,,,,
17820,KANSAS                   ,RUSH,"-4,197","-5,208","-7,252","-1,458","-1,995",,,,,,
17830,KANSAS                   ,RUSSELL,"-2,665","-4,608","-6,185","-3,692","-5,763",,,,,,
17840,KANSAS                   ,SALINE,"-18,864","-39,872","-60,138","-27,533","-42,881",,,,,,
17841,KANSAS                   ,SCOTT,"-1,804",-195,0,-115,-475,,,,,,
17860,KANSAS                   ,SEDGWICK,"-786,690","-838,008","-760,353","-531,541","-58,601",,,,,,
17870,KANSAS                   ,SEWARD,"-6,092","-8,833","-13,856","-5,356","-6,597",,,,,,
17880,KANSAS                   ,SHAWNEE,"341,815","149,797","-39,944","51,417","113,756",,,,,,
17890,KANSAS                   ,SHERIDAN,-87,295,-333,-223,-341,,,,,,
17900,KANSAS                   ,SHERMAN,"-3,538","-5,085","-5,167","-2,774","-5,433",,,,,,
17910,KANSAS                   ,SMITH,"-4,601","-4,412","-3,737","-1,558","-2,455",,,,,,
17920,KANSAS                   ,STAFFORD,-434,"-3,208","-4,804",-8,"-2,123",,,,,,
17921,KANSAS                   ,STANTON,-35,-87,-783,-554,-536,,,,,,
17940,KANSAS                   ,STEVENS,"-1,716","-1,940","-3,651","-1,522",-743,,,,,,
17950,KANSAS                   ,SUMNER,"-37,136","-45,555","-35,291","-22,353","-4,282",,,,,,
